"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Wiccan, Rising Magician","U","U","74943","4.59","13806","6.28","60886","69.4%","55.1%","10000","51.9%","17971","57.1%","27971","55.2%","33301","54.9%","0.4pp"
"The Wondrous Wasp","U","R","12229","1.91","7717","1.93","47962","93.9%","58.8%","8541","62.3%","13522","63.9%","22063","63.3%","25978","55.0%","8.2pp"
"Agents of HYDRA","B","C","233845","6.50","28303","9.48","88197","50.0%","52.6%","15849","51.4%","23028","53.8%","38877","52.8%","49337","52.4%","0.4pp"
"Arnim Zola, Bio-Fanatic","B","U","78856","5.13","10645","7.23","38116","59.1%","50.5%","6707","47.2%","10344","52.1%","17051","50.2%","21164","50.8%","-0.6pp"
"Baron Helmut Zemo","B","R","29093","4.44","4162","6.32","10386","40.9%","50.3%","1842","51.3%","2881","52.3%","4723","51.9%","5732","49.0%","2.9pp"
"Baron Strucker, HYDRA Overlord","B","U","58226","3.67","11848","4.65","63730","86.4%","53.8%","11313","57.4%","17563","55.7%","28876","56.4%","35044","51.7%","4.7pp"
"Black Widow, Super Spy","B","M","5185","1.70","2921","1.73","16025","86.4%","54.9%","2914","60.1%","4414","56.1%","7328","57.7%","8789","52.6%","5.2pp"
"Construct a Cosmic Cube","B","R","23484","3.80","4563","4.62","14906","54.0%","48.7%","2588","47.3%","4376","49.7%","6964","48.8%","7857","48.6%","0.2pp"
"Crossbones, Malicious Mercenary","B","U","65009","4.16","9884","5.61","46107","76.2%","51.8%","7958","50.9%","12731","54.1%","20689","52.9%","25758","50.9%","1.9pp"
"Cruel Alliance","B","C","138980","3.48","39195","4.27","227905","90.8%","56.1%","39460","55.8%","63455","61.1%","102915","59.1%","125022","53.6%","5.5pp"
"Dark Deed","B","U","38701","2.44","14760","2.81","86363","91.4%","55.9%","15012","57.8%","24083","60.3%","39095","59.3%","47271","53.1%","6.3pp"
"Decoy Ploy","B","C","251112","7.56","30500","10.95","44719","23.4%","52.6%","7291","46.9%","12072","54.3%","19363","51.5%","25383","53.4%","-1.9pp"
"Doctor Doom","B","M","4221","1.38","3262","1.34","19739","92.4%","58.0%","3377","63.7%","5685","65.7%","9062","65.0%","10706","52.0%","12.9pp"
"Doom Reigns Supreme","B","R","17027","2.75","4326","3.05","20800","79.5%","51.8%","3721","55.1%","5389","52.0%","9110","53.3%","11454","50.8%","2.5pp"
"Elektra, Daughter of the Hand","B","R","12124","1.95","6435","1.95","36994","88.5%","56.8%","6479","62.6%","10378","62.9%","16857","62.8%","20173","51.8%","11.0pp"
"Grim Reaper, Lethal Legionnaire","B","U","84438","5.59","9446","8.40","24883","42.8%","51.1%","4218","48.3%","6754","53.6%","10972","51.6%","14040","50.7%","0.9pp"
"Hour of Defeat","B","C","140051","3.42","33106","4.41","185129","88.9%","54.6%","31643","53.3%","51165","58.8%","82808","56.7%","102370","52.9%","3.8pp"
"HYDRA Infiltration","B","C","246685","7.32","32665","10.44","61726","29.9%","54.9%","10434","54.1%","16989","57.7%","27423","56.4%","34311","53.8%","2.6pp"
"HYDRA Troopers","B","C","234865","6.55","29503","9.45","84106","45.7%","52.3%","14479","51.0%","22647","54.7%","37126","53.2%","47033","51.6%","1.6pp"
"Kingpin's Enforcers","B","C","242010","6.85","29296","10.05","74408","40.4%","53.0%","12785","52.3%","20329","55.3%","33114","54.1%","41471","52.2%","2.0pp"
"Klaw, Sonic Subjugator","B","U","66209","4.01","15352","5.08","81820","84.2%","55.1%","14225","55.1%","22424","57.8%","36649","56.7%","45208","53.8%","2.9pp"
"Madame Masque","B","U","56737","3.57","15715","4.30","85935","85.9%","55.5%","14354","56.1%","24770","59.9%","39124","58.5%","47044","53.0%","5.5pp"
"The Masters of Evil","B","U","69619","4.45","11296","5.99","50939","73.4%","52.0%","8468","48.8%","14282","56.4%","22750","53.6%","28381","50.7%","2.9pp"
"M.O.D.O.K.","B","M","4856","1.58","3164","1.54","18596","90.5%","57.0%","3185","61.3%","5430","64.3%","8615","63.2%","10152","51.8%","11.4pp"
"Moonstone, Harsh Mistress","B","U","86316","5.68","11640","8.05","30841","43.3%","51.4%","5250","48.6%","8999","53.6%","14249","51.7%","16782","51.1%","0.6pp"
"Ninja of the Hand","B","C","232771","6.31","29259","9.27","96879","52.8%","54.0%","16933","52.1%","26553","56.7%","43486","54.9%","53585","53.3%","1.6pp"
"Project Deathlok Soldier","B","C","251787","7.71","28643","11.26","38215","21.2%","52.5%","6725","51.9%","10006","53.0%","16731","52.6%","21506","52.4%","0.1pp"
"Red Room Recruit","B","C","213542","5.48","34097","7.61","168483","78.7%","54.2%","30163","54.1%","45614","55.7%","75777","55.1%","92811","53.4%","1.6pp"
"Robot Domination","B","U","85528","5.83","10622","8.38","25082","38.6%","49.8%","4086","45.5%","6717","49.6%","10803","48.1%","14190","51.2%","-3.2pp"
"Ronin, Shadow Stalker","B","U","95348","6.53","13141","9.24","24895","30.0%","54.9%","4274","55.4%","6572","55.5%","10846","55.5%","14094","54.4%","1.1pp"
"Roxxon Brutes","B","C","230971","6.04","33096","8.72","134281","64.7%","53.7%","24282","52.0%","36920","55.6%","61202","54.2%","73457","53.3%","0.8pp"
"Stolen Stark Tech","B","C","240425","6.81","30265","9.89","80900","42.8%","54.0%","13605","53.4%","21689","56.5%","35294","55.3%","45612","52.9%","2.4pp"
"Super-Skrull","B","R","13927","2.24","6401","2.25","35444","87.8%","55.1%","6058","56.3%","10417","60.7%","16475","59.1%","19315","51.8%","7.3pp"
"Swordsman, Sharp Scoundrel","B","U","85843","5.66","12832","7.88","41266","51.1%","54.3%","7347","56.5%","10758","55.5%","18105","55.9%","23203","53.2%","2.7pp"
"Thunderbolts Conspiracy","B","R","24062","3.88","3841","5.00","12891","55.7%","49.9%","2130","47.4%","3456","50.3%","5586","49.2%","7310","50.4%","-1.2pp"
"Too Evil to Stay Dead","B","U","94279","6.39","11186","9.46","21317","30.6%","51.8%","3553","48.5%","5906","53.5%","9459","51.6%","11868","52.0%","-0.4pp"
"Unliving Legionnaire","B","C","248061","7.26","28912","10.67","52723","29.2%","53.0%","8895","49.5%","14629","56.2%","23524","53.7%","29393","52.4%","1.2pp"
"Visions of Villainy","B","C","231116","6.35","29818","9.19","100320","54.3%","52.8%","17468","51.5%","27216","54.7%","44684","53.4%","55645","52.3%","1.1pp"
"Whiplash, Vengeful Engineer","B","U","87608","5.75","12178","8.17","37595","48.9%","54.5%","6723","59.3%","9554","55.2%","16277","56.9%","21349","52.7%","4.2pp"
"Widow's Bite","B","C","192398","4.77","32888","6.54","161457","78.2%","54.3%","28060","54.3%","44331","57.1%","72391","56.1%","89094","52.9%","3.1pp"
"Yellowjacket, Heartless Marauder","B","U","71535","4.46","12008","6.03","59982","80.4%","53.5%","10633","55.7%","16164","55.0%","26797","55.3%","33263","52.0%","3.3pp"
"Avengers Disassembled","R","R","22894","3.56","4441","4.38","15845","57.8%","52.3%","2741","52.9%","4009","55.5%","6750","54.4%","9096","50.7%","3.8pp"
"Blazing Crescendo","R","C","250354","7.60","26469","11.19","41893","25.4%","51.6%","6960","49.7%","9977","54.9%","16937","52.8%","24964","50.9%","1.9pp"
"Crimson Operative","R","C","232872","6.37","31612","9.01","108211","54.4%","53.7%","18477","52.1%","27789","55.5%","46266","54.2%","62051","53.3%","0.9pp"
"Death to Our Enemies","R","U","92788","6.52","10050","9.74","14548","23.6%","48.4%","2485","45.4%","3785","47.3%","6270","46.6%","8264","49.9%","-3.3pp"
"Evil's Thrall","R","U","100717","7.22","10284","10.97","7018","11.0%","49.9%","1134","48.3%","1766","53.9%","2900","51.7%","4119","48.7%","3.0pp"
"Fin Fang Foom","R","R","19052","3.04","4723","3.47","21353","73.1%","52.8%","3593","52.2%","5630","54.9%","9223","53.9%","12303","51.9%","2.0pp"
"Hawkeye, Master Marksman","R","R","13078","2.11","5588","2.14","30189","85.1%","55.2%","5447","59.4%","7419","57.9%","12866","58.6%","17445","52.7%","5.9pp"
"Hawkeye, Young Avenger","R","U","80181","5.20","11324","7.17","37464","53.5%","51.8%","6326","50.5%","9276","52.2%","15602","51.5%","22021","52.0%","-0.5pp"
"Hawkeye's Bow","R","C","246372","7.40","26257","10.88","38433","23.6%","51.2%","6560","50.8%","9306","54.2%","15866","52.8%","22560","50.1%","2.7pp"
"Hex Magic","R","U","105461","7.85","11547","11.55","4105","5.6%","48.7%","663","43.4%","1016","47.1%","1679","45.7%","2427","50.7%","-5.0pp"
"Hire a Crew","R","C","259651","8.60","26411","12.50","8045","4.8%","48.3%","1380","44.2%","1883","48.3%","3263","46.6%","4785","49.5%","-3.0pp"
"HULK SMASH!","R","C","205563","5.17","28527","7.30","125981","70.4%","53.8%","21531","53.1%","31192","56.8%","52723","55.3%","73305","52.7%","2.6pp"
"Human Torch, Johnny Storm","R","U","81904","5.28","9525","7.76","29539","50.1%","52.3%","5184","49.7%","7230","54.1%","12414","52.2%","17153","52.3%","-0.0pp"
"HYDRA Assault Robot","R","C","213011","5.92","25555","8.42","97389","62.1%","51.5%","17506","51.0%","24179","53.0%","41685","52.2%","55718","51.0%","1.1pp"
"Iron Fist, Living Weapon","R","U","92349","6.26","10823","9.19","20061","29.5%","52.3%","3591","50.5%","4613","50.9%","8204","50.8%","11885","53.3%","-2.6pp"
"Jessica Jones, Private Eye","R","U","69000","4.36","16669","5.33","82114","77.4%","55.6%","14501","57.6%","21172","57.7%","35673","57.7%","46690","54.1%","3.6pp"
"K'un-Lun Warrior","R","C","250701","7.50","28392","10.85","56322","31.6%","53.1%","10126","53.1%","13330","52.0%","23456","52.4%","32819","53.5%","-1.1pp"
"Kree Sentinel","R","C","234218","6.18","30439","9.00","114003","59.8%","53.5%","20679","52.2%","29452","55.0%","50131","53.8%","64226","53.2%","0.7pp"
"Lightning Strike","R","C","140794","3.45","27827","4.48","153724","88.3%","53.9%","26671","53.7%","38557","56.7%","65228","55.5%","88513","52.7%","2.8pp"
"Loki Laufeyson","R","U","72703","4.51","12190","5.98","52443","69.9%","52.8%","9403","53.3%","12848","52.3%","22251","52.7%","30336","52.8%","-0.0pp"
"Machinesmith Automaton","R","C","235665","7.06","24278","10.33","51982","34.8%","50.2%","9104","50.1%","13271","51.2%","22375","50.8%","29649","49.8%","1.0pp"
"Misty Knight, Hero for Hire","R","U","94321","6.17","12588","8.77","37193","46.8%","53.7%","6709","54.3%","8936","52.6%","15645","53.3%","21530","53.9%","-0.6pp"
"Mjölnir, Hammer of Thor","R","M","4638","1.54","2856","1.50","15429","86.9%","54.7%","2667","56.4%","3971","59.8%","6638","58.5%","8779","51.8%","6.6pp"
"Photon Blast Barrage","R","U","72485","4.48","13893","5.82","63516","72.3%","54.2%","10833","53.0%","15922","58.1%","26755","56.0%","36784","52.8%","3.2pp"
"Quicksilver, Brash Blur","R","R","31690","4.82","3556","7.48","6587","29.6%","50.1%","1236","51.9%","1521","50.2%","2757","50.9%","3840","49.6%","1.4pp"
"Red Hulk","R","U","72346","4.69","8694","6.77","31429","59.0%","51.2%","5290","50.2%","7863","53.5%","13153","52.2%","18454","50.6%","1.6pp"
"Repulsor Blast","R","C","203522","5.13","26291","7.40","112355","69.6%","51.8%","18886","49.2%","28551","53.8%","47437","52.0%","64951","51.7%","0.3pp"
"The Scarlet Witch","R","R","33912","5.32","4058","8.08","3630","14.3%","49.6%","613","46.2%","900","48.2%","1513","47.4%","2120","51.1%","-3.7pp"
"Speed, Young Avenger","R","U","96918","6.68","11176","9.88","21517","30.6%","53.8%","3872","55.6%","4917","51.5%","8789","53.3%","12714","54.0%","-0.7pp"
"Stark Industries Executive","R","C","236504","6.70","26376","9.78","67763","41.8%","50.6%","12195","53.1%","16563","49.5%","28758","51.0%","39024","50.3%","0.7pp"
"Super Speed","R","C","258886","8.49","25368","12.47","7824","4.9%","49.9%","1338","47.2%","1791","51.3%","3129","49.5%","4696","50.2%","-0.7pp"
"Team Tactics","R","U","95071","6.49","10184","9.79","17923","28.5%","51.4%","2926","47.5%","4207","53.3%","7133","51.0%","10798","51.8%","-0.8pp"
"Thor, God of Thunder","R","M","4357","1.43","2973","1.38","16879","88.3%","56.3%","2850","59.6%","4520","64.5%","7370","62.6%","9577","51.5%","11.2pp"
"Truck Toss","R","U","77610","4.88","11098","6.78","44468","64.6%","52.2%","7370","49.7%","11115","54.0%","18485","52.3%","25999","52.1%","0.2pp"
"Vision of Love","R","C","255553","7.94","26118","11.67","25614","15.7%","50.2%","4537","48.5%","6262","50.7%","10799","49.8%","14817","50.5%","-0.7pp"
"Volcanic Villain","R","C","254755","8.06","24069","12.00","15985","10.7%","50.5%","2763","48.4%","3750","50.6%","6513","49.7%","9483","51.0%","-1.4pp"
"Wonder Man, Hollywood Hero","R","U","88174","5.81","9254","8.82","20208","35.7%","51.6%","3360","49.1%","4861","52.1%","8221","50.9%","12066","52.0%","-1.1pp"
"Ant-Man's Army","G","C","224634","5.90","38331","8.01","171403","69.3%","56.4%","30411","56.8%","42494","56.7%","72905","56.7%","98606","56.2%","0.6pp"
"Call Damage Control","G","C","257598","8.06","30056","11.64","27285","14.4%","53.0%","4526","47.4%","6834","54.5%","11360","51.7%","15941","53.9%","-2.2pp"
"Claim the Kingdom","G","U","76267","4.96","8305","7.45","26398","51.7%","50.7%","4568","50.7%","6241","50.1%","10809","50.3%","15566","51.0%","-0.6pp"
"Doc Samson, Super Psychiatrist","G","U","79792","5.14","10101","7.58","34623","54.6%","53.1%","5796","52.3%","8611","52.8%","14407","52.6%","20346","53.3%","-0.7pp"
"Earth's Mightiest Heroes","G","M","6820","2.23","2999","2.27","15929","84.1%","55.6%","2678","56.3%","4090","59.5%","6768","58.2%","9165","53.7%","4.5pp"
"Epic Fight","G","R","14568","2.29","5806","2.43","32935","89.0%","55.6%","5476","55.3%","8234","59.1%","13710","57.6%","19234","54.1%","3.5pp"
"Giant Growth","G","C","250139","7.45","27980","11.00","46742","26.2%","54.4%","7710","51.9%","10982","57.1%","18692","55.0%","28067","54.0%","1.0pp"
