"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Soaring Stoneglider","W","U","104761","4.61","17815","6.16","83589","73.8%","54.4%","14182","51.6%","22281","55.0%","36463","53.7%","47147","54.8%","-1.2pp"
"Spiritcall Enthusiast","W","U","121267","5.62","16833","7.94","47591","44.4%","53.7%","8256","52.0%","11803","51.8%","20059","51.9%","27497","55.0%","-3.0pp"
"Stand Up for Yourself","W","U","89293","3.85","22105","4.76","123840","86.5%","56.5%","20936","54.8%","33687","58.5%","54623","57.1%","68287","55.8%","1.2pp"
"Stirring Hopesinger","W","R","15538","1.60","10732","1.57","66561","93.3%","58.5%","11703","63.2%","18201","62.3%","29904","62.7%","36381","54.9%","7.8pp"
"Stone Docent","W","C","292537","5.51","56602","7.25","298709","80.8%","57.1%","53687","57.8%","74160","55.5%","127847","56.5%","170646","57.5%","-1.0pp"
"Summoned Dromedary","W","U","109101","4.79","18927","6.48","83674","69.4%","54.8%","14030","53.1%","21825","54.8%","35855","54.1%","48052","55.3%","-1.1pp"
"Banishing Betrayal","U","C","320245","6.23","47720","8.88","177212","59.1%","53.0%","31477","50.7%","51978","57.9%","83455","55.2%","89852","50.8%","4.4pp"
"Brush Off","U","U","114068","5.09","25429","6.28","120503","74.7%","55.0%","20307","53.2%","36680","60.6%","56987","58.0%","60002","51.3%","6.7pp"
"Campus Composer","U","U","109753","4.81","17828","6.61","76714","69.4%","52.6%","12820","51.0%","22611","55.6%","35431","53.9%","39909","51.2%","2.7pp"
"Chase Inspiration","U","C","352182","7.93","45300","11.25","62961","22.2%","52.9%","10427","51.0%","18000","56.2%","28427","54.3%","33318","51.2%","3.1pp"
"Deluge Virtuoso","U","C","326863","6.60","40261","9.70","100028","40.0%","51.1%","17431","49.4%","28723","53.6%","46154","52.0%","52072","50.2%","1.8pp"
"Divergent Equation","U","U","107766","4.88","26829","5.79","129294","76.0%","55.0%","21463","51.7%","40698","61.3%","62161","58.0%","62404","51.0%","7.0pp"
"Echocasting Symposium","U","M","8416","1.77","5072","1.73","27736","86.9%","54.1%","4705","53.6%","8183","60.5%","12888","58.0%","13544","49.2%","8.7pp"
"Emeritus of Ideation","U","M","6915","1.40","5216","1.39","30737","89.7%","57.4%","5244","61.4%","9520","66.1%","14764","64.5%","15038","49.9%","14.6pp"
"Encouraging Aviator","U","U","122052","5.59","15424","8.01","43795","46.5%","49.9%","7551","47.8%","12226","51.9%","19777","50.4%","23434","49.4%","1.0pp"
"Essence Scatter","U","C","276377","5.10","56748","6.74","295283","82.5%","54.4%","51852","54.9%","86801","58.2%","138653","56.9%","149514","51.6%","5.4pp"
"Exhibition Tidecaller","U","R","23396","2.39","11561","2.37","65517","87.8%","55.9%","11320","56.7%","20474","62.3%","31794","60.3%","31753","50.7%","9.6pp"
"Flow State","U","U","87199","3.70","22988","4.57","123650","85.5%","54.2%","21948","52.9%","37255","59.0%","59203","56.8%","61091","51.2%","5.6pp"
"Fractal Anomaly","U","U","148240","7.49","17098","11.01","9567","8.9%","47.1%","1584","42.0%","2855","52.0%","4439","48.5%","4994","45.7%","2.8pp"
"Fractalize","U","U","144448","7.12","17219","10.39","19806","18.3%","50.4%","3307","47.1%","5529","54.0%","8836","51.4%","10574","49.1%","2.4pp"
"Harmonized Trio","U","R","38447","3.66","7983","4.49","29699","60.6%","51.4%","5210","53.3%","8415","53.3%","13625","53.3%","15605","49.5%","3.8pp"
"Homesickness","U","U","114561","5.00","21070","6.67","93246","70.7%","53.3%","15617","51.2%","28253","58.3%","43870","55.8%","46809","50.5%","5.3pp"
"Hydro-Channeler","U","C","302436","5.74","49268","8.00","227049","74.1%","53.2%","40767","54.3%","64994","55.1%","105761","54.8%","118665","51.7%","3.1pp"
"Jadzi, Steward of Fate","U","R","19268","1.93","11170","1.95","64635","90.7%","55.5%","11514","57.2%","19306","60.8%","30820","59.5%","32221","51.1%","8.4pp"
"Landscape Painter","U","C","320401","6.23","43413","9.02","151034","55.7%","52.2%","26905","50.5%","43625","55.3%","70530","53.5%","78387","50.9%","2.6pp"
"Mana Sculpt","U","R","38625","3.52","10686","4.14","52596","77.8%","54.3%","8883","53.8%","16015","60.2%","24898","57.9%","26207","50.1%","7.9pp"
"Mathemagics","U","M","11508","2.38","5909","2.35","32891","86.5%","56.6%","5621","53.4%","10712","66.3%","16333","61.8%","14897","49.1%","12.8pp"
"Matterbending Mage","U","U","88450","3.73","24924","4.55","139284","87.4%","55.4%","24415","54.9%","41203","60.1%","65618","58.1%","70303","52.6%","5.6pp"
"Muse Seeker","U","U","111712","4.94","18749","6.65","77346","66.8%","51.5%","14029","50.8%","21884","53.8%","35913","52.6%","40361","50.5%","2.2pp"
"Muse's Encouragement","U","C","343155","7.24","45391","10.36","98256","34.9%","51.1%","16418","48.4%","29409","55.1%","45827","52.7%","50405","49.3%","3.4pp"
"Orysa, Tide Choreographer","U","U","121302","5.38","16855","7.66","52458","50.3%","51.7%","8797","50.0%","15304","55.2%","24101","53.3%","27437","50.0%","3.3pp"
"Pensive Professor","U","R","20736","2.09","10418","2.11","58814","89.3%","54.4%","10200","57.4%","17504","59.3%","27704","58.6%","29833","50.2%","8.4pp"
"Procrastinate","U","C","334190","6.94","41720","10.14","92804","35.9%","51.0%","15806","48.0%","26972","54.6%","42778","52.2%","47876","49.6%","2.6pp"
"Quick Study","U","C","317401","6.16","48617","8.70","184710","60.4%","53.6%","32615","53.6%","55196","57.5%","87811","56.1%","93279","51.0%","5.1pp"
"Run Behind","U","C","312217","5.91","56701","8.03","260819","72.8%","54.7%","44525","53.5%","78536","59.1%","123061","57.1%","132292","52.2%","4.9pp"
"Skycoach Conductor","U","R","25874","2.52","9563","2.71","50647","83.9%","54.0%","8700","55.0%","14978","58.0%","23678","56.9%","25920","51.2%","5.7pp"
"Spellbook Seeker","U","C","335683","6.96","38137","10.32","63606","27.0%","49.9%","10831","47.3%","18711","52.6%","29542","50.6%","33235","49.1%","1.6pp"
"Tester of the Tangential","U","U","109126","4.82","17194","6.61","72450","68.0%","52.2%","12903","53.7%","19929","54.0%","32832","53.9%","38633","50.7%","3.1pp"
"Textbook Tabulator","U","C","336987","7.12","41452","10.43","80223","31.0%","51.2%","14159","50.9%","23152","54.2%","37311","53.0%","41834","49.5%","3.4pp"
"Wisdom of Ages","U","R","43880","3.98","12457","4.49","58645","74.1%","54.9%","9606","49.9%","19118","61.6%","28724","57.7%","27517","50.5%","7.2pp"
"Adventurous Eater","B","C","301918","5.69","37968","8.20","161607","66.8%","54.6%","28091","53.0%","39685","54.7%","67776","54.0%","92904","55.0%","-1.0pp"
"Arcane Omens","B","U","113720","5.50","28653","6.17","114150","62.4%","55.5%","18957","56.6%","34639","61.5%","53596","59.8%","57625","50.8%","9.0pp"
"Arnyn, Deathbloom Botanist","B","U","111494","5.07","12995","7.40","40773","50.5%","51.8%","7074","48.9%","9954","51.8%","17028","50.6%","23422","52.6%","-2.1pp"
"Burrog Banemaker","B","C","305792","5.87","37748","8.52","145297","60.3%","54.1%","26094","55.4%","34451","53.8%","60545","54.5%","83822","53.7%","0.8pp"
"Cheerful Osteomancer","B","C","320970","6.31","37306","9.34","105256","44.7%","52.7%","17565","48.7%","25993","53.3%","43558","51.5%","60606","53.4%","-1.9pp"
"Cost of Brilliance","B","C","309175","6.03","48393","8.13","203809","65.1%","56.7%","34964","56.4%","51220","58.0%","86184","57.4%","116228","56.0%","1.4pp"
"Decorum Dissertation","B","M","9910","2.02","4279","2.05","21573","80.4%","54.4%","3644","54.0%","5551","57.6%","9195","56.2%","12168","52.9%","3.4pp"
"Dissection Practice","B","U","102068","4.36","18555","5.61","93114","77.8%","56.5%","15986","57.5%","22774","58.4%","38760","58.0%","53767","55.3%","2.7pp"
"Emeritus of Woe","B","M","7426","1.48","4888","1.46","27976","89.2%","56.1%","4711","57.4%","7689","60.1%","12400","59.1%","15191","53.3%","5.8pp"
"End of the Hunt","B","U","77676","3.33","21276","4.02","119814","86.9%","56.4%","20860","56.6%","31297","59.6%","52157","58.4%","66192","54.6%","3.8pp"
"Eternal Student","B","U","111873","4.86","18278","6.59","78856","68.0%","54.9%","13433","53.2%","19041","55.1%","32474","54.3%","46134","55.3%","-1.0pp"
"Foolish Fate","B","U","62172","2.68","20648","3.14","122940","92.1%","56.4%","20980","55.9%","32364","60.4%","53344","58.6%","68085","54.5%","4.1pp"
"Forum Necroscribe","B","U","97967","4.34","14757","5.89","62856","68.1%","52.5%","10332","48.9%","16085","52.9%","26417","51.4%","35791","53.2%","-1.8pp"
"Grave Researcher","B","R","21069","2.09","7899","2.20","44465","88.5%","54.7%","7687","55.5%","11404","55.5%","19091","55.5%","24959","54.0%","1.5pp"
"Last Gasp","B","C","209629","3.74","48129","4.79","275553","88.6%","56.1%","48151","56.0%","70876","58.3%","119027","57.4%","154044","54.9%","2.4pp"
"Lecturing Scornmage","B","U","89265","3.94","19685","4.76","104715","81.3%","57.4%","19087","60.9%","24449","55.8%","43536","58.1%","60759","56.8%","1.2pp"
"Leech Collector","B","U","111049","4.89","14546","6.94","60452","65.5%","53.2%","10709","51.3%","14329","52.1%","25038","51.8%","34931","54.2%","-2.5pp"
"Masterful Flourish","B","C","338894","7.16","40487","10.29","90127","34.8%","55.8%","14860","54.9%","22105","56.8%","36965","56.0%","52587","55.5%","0.5pp"
"Melancholic Poet","B","C","281062","5.29","43742","7.19","223950","79.1%","56.3%","40813","56.2%","53382","55.8%","94195","56.0%","128550","56.5%","-0.6pp"
"Moseo, Vein's New Dean","B","R","19613","1.97","9482","1.97","53982","87.7%","56.9%","9480","59.5%","13877","60.3%","23357","60.0%","29904","54.3%","5.7pp"
"Poisoner's Apprentice","B","U","99252","4.33","16288","5.64","76675","73.8%","54.7%","13199","54.6%","18508","55.8%","31707","55.3%","44029","54.2%","1.1pp"
"Postmortem Professor","B","R","23820","2.37","9430","2.48","53401","86.5%","57.3%","9793","63.6%","12891","57.5%","22684","60.2%","30536","55.2%","5.0pp"
"Pox Plague","B","R","71727","6.58","8721","10.08","244","0.4%","","40","","64","","104","","135","",""
"Pull from the Grave","B","C","337682","6.98","40434","10.22","78102","30.5%","52.8%","12866","49.1%","20149","55.0%","33015","52.7%","44581","52.7%","-0.0pp"
"Rabid Attack","B","U","139241","6.75","15210","10.01","21200","22.0%","52.1%","3490","48.0%","5183","52.0%","8673","50.4%","12452","53.1%","-2.7pp"
"Ral Zarek, Guest Lecturer","B","M","8627","1.71","3621","1.72","18119","80.0%","53.5%","3146","53.5%","4576","55.3%","7722","54.6%","10225","52.4%","2.1pp"
"Scathing Shadelock","B","U","114632","5.08","13608","7.38","49362","57.2%","53.2%","8180","51.2%","12386","53.2%","20566","52.4%","28604","53.6%","-1.2pp"
"Scheming Silvertongue","B","R","18909","1.91","9085","1.94","51681","88.2%","56.3%","9395","60.4%","13381","58.1%","22776","59.0%","28524","54.2%","4.9pp"
"Send in the Pest","B","C","299482","5.72","42258","8.04","166786","61.8%","54.7%","30047","55.2%","40257","54.9%","70304","55.0%","95738","54.4%","0.6pp"
"Sneering Shadewriter","B","C","330830","6.67","38389","9.84","100151","41.1%","53.3%","16736","50.3%","25218","54.3%","41954","52.7%","57313","53.6%","-0.9pp"
"Tragedy Feaster","B","R","28613","2.82","7358","3.14","37344","80.5%","54.5%","6322","54.3%","9409","55.8%","15731","55.2%","21254","53.8%","1.4pp"
"Ulna Alley Shopkeep","B","C","348776","7.80","35736","11.55","30355","13.5%","50.4%","5325","49.2%","6991","48.9%","12316","49.0%","17887","51.3%","-2.3pp"
"Wander Off","B","C","216275","3.83","41683","5.18","231563","87.2%","54.8%","39159","53.1%","60939","57.6%","100098","55.8%","129052","53.9%","2.0pp"
"Withering Curse","B","M","13393","2.69","3468","2.94","13496","62.9%","52.5%","2383","51.0%","3439","55.4%","5822","53.6%","7569","51.4%","2.2pp"
"Ancestral Anger","R","C","348794","7.88","47467","11.04","49375","16.4%","53.0%","8270","51.6%","13113","53.5%","21383","52.7%","27611","53.0%","-0.3pp"
"Archaic's Agony","R","U","135275","6.18","26287","8.17","80150","48.2%","53.7%","13415","51.3%","24845","58.8%","38260","56.1%","40176","50.7%","5.4pp"
"Artistic Process","R","U","89388","3.78","23139","4.70","126148","85.8%","55.0%","20984","53.2%","37709","58.8%","58693","56.8%","64282","53.1%","3.8pp"
"Blazing Firesinger","R","U","128261","5.93","16378","8.59","38499","38.2%","50.3%","6781","49.2%","10599","50.3%","17380","49.9%","20754","50.6%","-0.8pp"
"Charging Strifeknight","R","U","106778","4.55","23742","5.82","122772","81.0%","55.8%","21720","56.6%","34646","57.1%","56366","56.9%","65823","54.9%","2.0pp"
"Choreographed Sparks","R","R","64232","5.85","7865","9.02","4874","9.9%","45.8%","829","40.3%","1343","46.6%","2172","44.2%","2641","46.7%","-2.5pp"
"Duel Tactics","R","U","138337","6.41","19657","9.12","45931","36.6%","54.4%","7814","52.8%","12069","55.8%","19883","54.6%","25813","54.1%","0.5pp"
"Emeritus of Conflict","R","M","10819","2.22","4555","2.32","24924","86.7%","53.7%","4472","54.1%","7088","55.0%","11560","54.6%","13044","52.8%","1.9pp"
"Expressive Firedancer","R","C","313645","6.14","52559","8.45","205959","61.4%","54.7%","36959","56.1%","55185","54.6%","92144","55.2%","112100","54.3%","1.0pp"
"Flashback","R","R","44613","4.04","8854","5.30","37093","66.4%","53.2%","6257","48.4%","11064","57.4%","17321","54.2%","18956","51.9%","2.3pp"
"Garrison Excavator","R","U","96649","4.32","23212","5.28","117228","78.2%","56.5%","19995","55.7%","33289","57.4%","53284","56.8%","64014","56.3%","0.4pp"
"Goblin Glasswright","R","C","288481","5.34","49517","7.46","221921","71.8%","53.0%","40308","53.6%","61714","54.0%","102022","53.8%","117680","52.2%","1.6pp"
"Heated Argument","R","C","290816","5.38","51993","7.48","241864","73.3%","54.1%","40331","51.8%","70520","57.5%","110851","55.4%","127134","52.8%","2.7pp"
"Impractical Joke","R","U","66385","2.90","26521","3.31","158647","93.2%","56.1%","28201","56.9%","45836","59.5%","74037","58.5%","81824","53.7%","4.8pp"
"Improvisation Capstone","R","M","8619","1.77","5942","1.75","34506","89.1%","57.2%","5838","60.8%","10336","63.5%","16174","62.5%","16891","51.2%","11.3pp"
"Living History","R","U","122154","5.50","24291","7.02","107298","68.5%","57.0%","19177","56.8%","28818","56.0%","47995","56.3%","59135","57.5%","-1.2pp"
"Maelstrom Artisan","R","R","53042","4.85","7296","7.08","16856","36.7%","51.2%","2934","49.7%","4446","52.2%","7380","51.2%","9378","51.1%","0.1pp"
"Magmablood Archaic","R","R","23804","2.37","10483","2.46","57023","86.6%","54.3%","9793","54.2%","17010","58.1%","26803","56.7%","29615","51.9%","4.8pp"
"Mica, Reader of Ruins","R","U","137056","6.31","18510","9.17","33632","29.1%","52.4%","5651","50.5%","9791","54.4%","15442","53.0%","17845","51.8%","1.2pp"
"Molten-Core Maestro","R","R","19053","1.90","11179","1.91","66666","93.0%","56.1%","12060","60.6%","19285","59.0%","31345","59.6%","34508","52.7%","6.9pp"
"Pigment Wrangler","R","U","104996","4.52","17199","6.19","72678","68.7%","51.4%","12111","48.2%","21161","52.6%","33272","51.0%","38607","51.4%","-0.4pp"
"Rearing Embermare","R","C","355332","8.11","42721","11.70","25242","9.4%","50.2%","4169","47.6%","7098","50.9%","11267","49.7%","13926","50.6%","-0.8pp"
"Rubble Rouser","R","C","268178","5.07","61956","6.41","320753","80.4%","56.6%","56928","58.4%","90245","57.5%","147173","57.9%","172013","55.4%","2.4pp"
"Seize the Spoils","R","C","323321","6.34","51343","8.95","168997","52.0%","53.5%","30122","52.8%","49499","56.3%","79621","55.0%","87083","52.0%","3.0pp"
"Steal the Show","R","R","49563","4.53","8289","6.19","28473","54.7%","53.1%","4869","49.9%","8683","57.1%","13552","54.5%","14306","51.4%","3.1pp"
"Strife Scholar","R","C","343585","7.28","42300","10.64","65729","24.7%","51.3%","11470","49.5%","17797","51.7%","29267","50.9%","36121","51.7%","-0.8pp"
"Tablet of Discovery","R","U","98105","4.31","23785","5.33","110747","73.9%","54.7%","19561","54.8%","32976","57.9%","52537","56.7%","56054","52.5%","4.2pp"
"Tackle Artist","R","C","321726","6.50","43345","9.49","128042","47.1%","52.3%","21475","51.0%","36827","53.7%","58302","52.7%","68520","51.7%","1.0pp"
"Thunderdrum Soloist","R","U","104010","4.50","18954","6.08","91060","76.0%","53.8%","16300","54.1%","25755","56.0%","42055","55.3%","47728","52.3%","3.0pp"
"Tome Blast","R","C","229321","4.16","61112","5.21","353611","89.9%","55.8%","62207","54.9%","100519","58.8%","162726","57.3%","185843","54.3%","3.0pp"
"Unsubtle Mockery","R","C","201616","3.66","58589","4.53","348210","92.9%","55.5%","60642","55.6%","100809","58.6%","161451","57.5%","180123","53.5%","3.9pp"
"Zealous Lorecaster","R","C","331961","6.55","53575","9.24","180868","53.0%","53.8%","29657","49.1%","55957","57.6%","85614","54.7%","92437","52.6%","2.1pp"
"Aberrant Manawurm","G","U","132096","6.08","14783","9.16","34020","37.1%","50.3%","5760","48.6%","9286","52.3%","15046","50.9%","18617","49.8%","1.1pp"
"Additive Evolution","G","U","83098","3.64","19303","4.46","99548","81.7%","54.6%","16416","55.3%","27076","58.5%","43492","57.3%","54655","52.1%","5.2pp"
"Ambitious Augmenter","G","R","21703","2.15","9814","2.18","53768","85.5%","55.8%","9676","63.2%","14126","58.5%","23802","60.4%","29279","52.0%","8.4pp"
"Burrog Barrage","G","C","294162","5.60","41998","7.81","179605","67.9%","53.8%","30206","52.1%","46941","57.2%","77147","55.2%","100769","52.7%","2.5pp"
"Chelonian Tackle","G","U","136418","6.33","15277","9.39","31497","33.0%","51.1%","5218","47.5%","8145","51.9%","13363","50.2%","17927","51.7%","-1.5pp"
"Comforting Counsel","G","R","47131","4.64","5743","6.81","12550","35.3%","49.1%","2208","44.0%","2986","46.2%","5194","45.3%","7322","51.7%","-6.5pp"
"Efflorescence","G","C","352875","8.16","33781","12.13","14195","6.7%","49.7%","2358","46.3%","3391","51.2%","5749","49.2%","8405","49.9%","-0.7pp"
"Emeritus of Abundance","G","M","7773","1.60","4744","1.60","26250","86.5%","55.2%","4605","55.7%","7351","61.5%","11956","59.3%","13659","51.3%","7.9pp"
"Emil, Vastlands Roamer","G","U","102483","4.48","15431","6.22","68709","72.1%","52.1%","11845","50.6%","19372","54.5%","31217","53.0%","36478","51.1%","1.9pp"
"Environmental Scientist","G","U","63768","2.77","24258","3.08","137725","87.9%","56.2%","25386","62.2%","36956","60.2%","62342","61.0%","73313","52.0%","9.0pp"
"Follow the Lumarets","G","C","342711","7.47","37129","10.90","58375","25.2%","52.2%","10433","50.4%","14413","52.7%","24846","51.8%","33314","52.5%","-0.8pp"
"Germination Practicum","G","M","7792","1.61","4600","1.58","25126","86.1%","54.3%","4283","56.0%","6801","59.9%","11084","58.4%","13537","50.4%","8.0pp"
"Glorious Decay","G","C","354185","8.21","35091","12.14","13999","6.4%","50.1%","2423","48.0%","3739","53.6%","6162","51.4%","7755","48.9%","2.5pp"
"Hungry Graffalon","G","C","349309","7.77","34915","11.59","32448","14.9%","50.1%","5440","48.4%","8773","52.2%","14213","50.7%","17869","49.6%","1.1pp"
"Infirmary Healer","G","U","118406","5.06","17322","7.10","76999","71.0%","53.4%","13815","51.7%","19949","55.0%","33764","53.7%","42482","53.1%","0.6pp"
"Lumaret's Favor","G","U","146128","7.22","15868","10.70","18409","18.5%","52.7%","3120","50.8%","4357","54.2%","7477","52.8%","10875","52.6%","0.2pp"
"Mindful Biomancer","G","C","322532","6.48","38249","9.41","130006","54.3%","53.0%","23307","52.6%","32097","53.8%","55404","53.3%","73542","52.8%","0.6pp"
"Noxious Newt","G","C","253585","4.59","39655","6.31","209275","84.0%","53.7%","37889","55.6%","54528","55.3%","92417","55.4%","114665","52.4%","3.0pp"
"Oracle's Restoration","G","C","347806","7.88","33310","11.79","28499","13.7%","50.4%","4834","48.1%","6814","50.3%","11648","49.3%","16791","51.0%","-1.7pp"
"Pestbrood Sloth","G","U","85358","3.64","20738","4.49","113047","85.6%","55.7%","19592","58.4%","30488","58.9%","50080","58.8%","61546","53.0%","5.8pp"
"Planar Engineering","G","R","46267","4.29","7780","5.72","24714","50.7%","52.5%","4270","54.5%","6947","56.8%","11217","56.0%","13281","49.6%","6.4pp"
"Shopkeeper's Bane","G","C","322568","6.64","34815","9.87","103514","47.5%","53.1%","18099","52.8%","25364","53.4%","43463","53.1%","59112","53.0%","0.2pp"
"Slumbering Trudge","G","R","22752","2.22","9903","2.28","54611","85.9%","55.6%","9742","61.6%","15079","57.4%","24821","59.1%","28607","52.3%","6.8pp"
"Snarl Song","G","U","85260","4.03","30698","4.24","161743","81.5%","56.6%","27292","56.9%","50077","64.4%","77369","61.7%","78612","50.6%","11.2pp"
"Studious First-Year","G","C","210653","3.81","46035","4.85","247038","85.5%","54.0%","45488","59.5%","65459","55.1%","110947","56.9%","133425","51.6%","5.3pp"
"Tenured Concocter","G","C","338957","7.24","36646","10.69","79436","34.7%","52.1%","13097","49.7%","20573","53.8%","33670","52.2%","44908","51.8%","0.4pp"
"Thornfist Striker","G","U","111923","4.93","16758","6.70","73861","69.8%","54.4%","12820","55.9%","18438","56.0%","31258","56.0%","41872","53.1%","2.9pp"
"Topiary Lecturer","G","U","101972","4.41","15445","6.06","67245","70.3%","52.2%","12043","54.1%","17847","54.8%","29890","54.5%","36615","50.4%","4.1pp"
"Vastlands Scavenger","G","R","22552","2.25","8391","2.33","44403","83.8%","54.4%","7854","55.8%","11866","58.0%","19720","57.1%","24082","52.1%","5.0pp"
"Wild Hypothesis","G","C","335118","7.09","35023","10.63","67697","31.1%","51.0%","11612","48.2%","19043","54.6%","30655","52.2%","35500","49.5%","2.7pp"
"Wildgrowth Archaic","G","R","18637","1.89","9066","1.93","50217","88.1%","53.6%","8995","56.5%","13842","56.3%","22837","56.4%","26504","51.0%","5.3pp"
"Zimone's Experiment","G","U","132649","6.08","16425","8.91","35411","34.8%","50.9%","6000","49.4%","10114","54.0%","16114","52.3%","18915","49.7%","2.6pp"
"Abigale, Poet Laureate","WB","U","88526","4.01","16532","5.09","82012","77.3%","55.5%","14257","54.5%","20652","54.6%","34909","54.6%","46779","56.2%","-1.6pp"
"Abstract Paintmage","UR","U","118930","5.55","16139","7.86","48070","48.4%","50.0%","8315","49.6%","13943","50.6%","22258","50.2%","25061","49.8%","0.4pp"
