"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"HULK SMASH!","R","C","152912","5.22","20391","7.40","86966","68.7%","53.6%","14791","53.1%","21509","56.5%","36300","55.1%","50699","52.5%","2.6pp"
"Human Torch, Johnny Storm","R","U","59230","5.15","6990","7.52","22274","52.1%","52.1%","3941","48.9%","5483","53.8%","9424","51.8%","12867","52.2%","-0.4pp"
"HYDRA Assault Robot","R","C","156339","5.87","18704","8.34","72561","63.6%","51.6%","13059","51.2%","18030","53.2%","31089","52.4%","41475","51.0%","1.4pp"
"Iron Fist, Living Weapon","R","U","67415","6.21","7735","9.13","13765","28.7%","51.7%","2413","49.3%","3156","50.6%","5569","50.0%","8210","52.8%","-2.8pp"
"Jessica Jones, Private Eye","R","U","53048","4.53","11896","5.64","55846","74.4%","55.7%","9908","57.9%","14322","57.5%","24230","57.7%","31765","54.1%","3.6pp"
"K'un-Lun Warrior","R","C","184774","7.43","20742","10.75","42053","32.8%","52.9%","7592","53.0%","9925","51.9%","17517","52.3%","24506","53.2%","-0.9pp"
"Kree Sentinel","R","C","173673","6.22","21833","9.10","78643","58.1%","53.4%","14165","52.1%","20365","54.8%","34530","53.7%","44354","53.1%","0.6pp"
"Lightning Strike","R","C","102053","3.39","20488","4.37","112250","88.5%","53.8%","19500","53.8%","28125","56.5%","47625","55.4%","64641","52.7%","2.7pp"
"Loki Laufeyson","R","U","53580","4.51","8765","6.01","36810","68.8%","52.7%","6542","53.0%","9038","52.7%","15580","52.8%","21322","52.5%","0.3pp"
"Machinesmith Automaton","R","C","173018","6.96","18028","10.16","40483","37.0%","50.1%","7022","49.8%","10356","51.1%","17378","50.6%","23134","49.7%","0.9pp"
"Misty Knight, Hero for Hire","R","U","69167","6.09","9280","8.63","27666","47.6%","53.6%","4977","54.4%","6719","52.5%","11696","53.3%","15954","53.8%","-0.5pp"
"Mjölnir, Hammer of Thor","R","M","3388","1.52","2106","1.47","11259","86.6%","54.8%","1940","56.3%","2901","60.9%","4841","59.1%","6406","51.5%","7.6pp"
"Photon Blast Barrage","R","U","53808","4.53","10104","5.87","45203","71.3%","54.1%","7621","52.6%","11314","58.4%","18935","56.1%","26287","52.6%","3.4pp"
"Quicksilver, Brash Blur","R","R","22350","4.63","2537","7.09","5158","32.7%","50.3%","954","52.2%","1187","49.8%","2141","50.9%","3028","50.0%","0.9pp"
"Red Hulk","R","U","51841","4.55","6420","6.49","24040","61.8%","51.2%","3955","50.3%","6029","53.7%","9984","52.4%","14194","50.4%","2.0pp"
"Repulsor Blast","R","C","148762","5.07","19303","7.25","82959","70.8%","51.6%","14022","48.8%","21068","54.0%","35090","52.0%","47892","51.3%","0.6pp"
"The Scarlet Witch","R","R","24157","5.15","2892","7.71","2942","16.4%","50.1%","487","","725","48.8%","1212","48.0%","1732","51.4%","-3.4pp"
"Speed, Young Avenger","R","U","70664","6.58","8062","9.74","15791","31.5%","53.6%","2841","55.5%","3617","51.0%","6458","53.0%","9326","54.1%","-1.1pp"
"Stark Industries Executive","R","C","173945","6.65","19327","9.69","50237","42.7%","50.7%","9040","53.6%","12407","49.4%","21447","51.2%","28806","50.4%","0.8pp"
"Super Speed","R","C","191214","8.43","18567","12.40","6106","5.3%","49.2%","1015","46.9%","1395","49.6%","2410","48.5%","3697","49.8%","-1.3pp"
"Team Tactics","R","U","69548","6.43","7356","9.74","12805","28.6%","51.5%","2070","46.8%","3025","52.7%","5095","50.3%","7716","52.3%","-2.0pp"
"Thor, God of Thunder","R","M","3167","1.42","2138","1.37","12086","88.4%","56.3%","2048","59.8%","3224","65.0%","5272","63.0%","6849","51.2%","11.8pp"
"Truck Toss","R","U","55791","4.76","8194","6.55","33512","66.6%","52.2%","5592","49.5%","8402","54.0%","13994","52.2%","19530","52.2%","0.0pp"
"Vision of Love","R","C","188216","7.85","19244","11.57","20394","17.1%","50.2%","3612","48.5%","5008","50.5%","8620","49.7%","11776","50.5%","-0.8pp"
"Volcanic Villain","R","C","187497","7.98","17627","11.89","12818","11.8%","49.8%","2187","47.4%","3007","50.0%","5194","48.9%","7630","50.4%","-1.5pp"
"Wonder Man, Hollywood Hero","R","U","63466","5.61","6783","8.45","15891","38.6%","51.3%","2640","49.1%","3790","52.0%","6430","50.8%","9520","51.6%","-0.8pp"
"Ant-Man's Army","G","C","167506","6.03","27644","8.21","117604","66.5%","56.5%","20860","56.6%","28877","56.7%","49737","56.6%","67946","56.4%","0.3pp"
"Call Damage Control","G","C","190648","8.05","21926","11.64","19604","14.2%","53.0%","3270","47.7%","4865","54.9%","8135","52.0%","11477","53.7%","-1.7pp"
"Claim the Kingdom","G","U","54974","4.84","6358","7.14","21408","55.2%","51.1%","3692","51.4%","5084","50.4%","8776","50.8%","12616","51.2%","-0.4pp"
"Doc Samson, Super Psychiatrist","G","U","58305","5.11","7440","7.48","25524","54.9%","53.1%","4313","52.1%","6230","53.1%","10543","52.7%","15068","53.3%","-0.6pp"
"Earth's Mightiest Heroes","G","M","5019","2.23","2142","2.24","11305","84.0%","55.8%","1885","56.9%","2912","59.3%","4797","58.3%","6511","53.9%","4.4pp"
"Epic Fight","G","R","10769","2.30","4236","2.44","23684","88.4%","55.7%","3929","54.8%","5860","60.2%","9789","58.0%","13904","54.0%","4.0pp"
"Giant Growth","G","C","184262","7.44","20561","10.99","34916","26.8%","54.4%","5790","51.9%","8180","57.4%","13970","55.1%","20959","53.9%","1.3pp"
