"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Mockingbird, Ace Agent","W","U","50794","5.11","6374","7.56","15993","40.5%","52.0%","2723","49.1%","4021","51.1%","6744","50.3%","9284","53.2%","-2.9pp"
"Monica Rambeau","W","M","2722","1.46","2144","1.44","13196","95.0%","58.0%","2333","61.3%","3661","64.6%","5994","63.3%","7184","53.5%","9.8pp"
"Murdock's Crusade","W","C","105943","4.08","28140","5.06","161992","88.3%","58.3%","27417","58.1%","43924","61.8%","71341","60.4%","90709","56.7%","3.7pp"
"Nick Fury, Agent of S.H.I.E.L.D.","W","R","19092","4.17","4319","5.35","16703","61.2%","56.6%","2993","57.8%","4206","56.9%","7199","57.3%","9479","56.3%","1.0pp"
"Night Nurse, Healer of Heroes","W","U","30814","2.91","11761","3.39","69982","92.8%","57.4%","12286","57.1%","18477","59.3%","30763","58.4%","39137","56.6%","1.8pp"
"Okoye, Dora Milaje Leader","W","U","34617","3.24","11334","3.81","64621","88.7%","57.2%","10963","57.5%","17356","59.6%","28319","58.8%","36205","56.1%","2.7pp"
"Origin of the Avengers","W","R","7714","1.90","4151","1.93","23597","90.9%","56.1%","4301","59.0%","6131","57.6%","10432","58.2%","13166","54.4%","3.8pp"
"Panther Pounce","W","C","160434","6.98","21589","10.21","39312","28.6%","54.3%","6487","50.8%","10093","56.2%","16580","54.1%","22741","54.4%","-0.3pp"
"Patriot, Shield Wielder","W","U","38773","3.63","11371","4.43","66346","91.2%","57.1%","11877","58.4%","17323","57.2%","29200","57.7%","37200","56.7%","1.0pp"
"Political Triumph","W","U","36066","3.57","11238","4.05","61740","85.0%","58.1%","10845","64.6%","15860","57.0%","26705","60.1%","35019","56.6%","3.5pp"
"Quake, Agent of S.H.I.E.L.D.","W","U","48150","4.64","8776","6.33","37391","67.3%","55.7%","6417","55.3%","9675","55.6%","16092","55.5%","21331","56.0%","-0.5pp"
"Raft Security Officer","W","C","128863","5.07","30643","6.52","167461","84.8%","57.8%","29897","57.4%","44575","58.1%","74472","57.8%","93347","57.8%","-0.0pp"
"Red Guardian, Super-Soldier","W","U","31830","3.05","10741","3.56","63286","91.4%","57.6%","11111","58.1%","17002","59.8%","28113","59.2%","35196","56.3%","2.8pp"
"The Sentry, Golden Guardian","W","R","8994","2.27","3173","2.38","16203","81.9%","53.7%","2843","52.2%","4479","53.8%","7322","53.2%","8988","53.7%","-0.5pp"
"S.H.I.E.L.D. Spy Kit","W","C","137626","5.67","28439","7.26","129076","70.8%","57.4%","22266","58.3%","33750","58.3%","56016","58.3%","73050","56.8%","1.6pp"
"Super Villain Lockup","W","U","27816","2.68","9009","3.18","51860","91.1%","55.7%","8799","54.6%","13818","58.2%","22617","56.8%","29247","54.8%","1.9pp"
"Super-Soldier Serum","W","R","12388","3.02","2469","3.61","10731","71.0%","52.7%","1803","53.1%","2786","54.3%","4589","53.8%","6146","51.8%","2.0pp"
"Take Up the Shield","W","C","119418","4.49","26913","5.99","149047","86.0%","57.5%","24997","56.2%","39784","60.8%","64781","59.0%","84301","56.4%","2.7pp"
"Wakandan Drone Flock","W","C","149561","6.08","27039","8.28","104275","60.0%","57.3%","17808","55.5%","28826","58.9%","46634","57.6%","58112","57.0%","0.6pp"
"Web Up","W","C","68173","2.68","28586","3.10","176535","95.1%","57.8%","30192","57.1%","48398","61.8%","78590","60.0%","97949","56.1%","3.9pp"
"White Widow, Free Agent","W","U","38332","3.56","9466","4.50","51391","85.5%","56.0%","8740","53.5%","13552","57.5%","22292","55.9%","29054","56.0%","-0.1pp"
"Aerial Doombot","U","C","136926","5.36","25116","7.41","117768","73.8%","56.3%","20852","57.1%","32299","58.0%","53151","57.7%","64834","55.1%","2.5pp"
"A.I.M. Scientists","U","C","146593","5.72","27949","7.94","115450","64.9%","56.4%","21050","55.8%","32497","57.8%","53547","57.0%","62073","55.8%","1.3pp"
"Atlantean Cavalry","U","C","157368","7.06","20438","10.31","35553","27.9%","52.3%","6266","52.5%","10317","53.2%","16583","52.9%","19041","51.8%","1.1pp"
"Atlantis Attacks","U","C","138577","5.50","28439","7.44","124397","68.7%","56.4%","20585","53.3%","35428","59.0%","56013","56.9%","68471","56.0%","1.0pp"
"Attuma, Atlantean Warlord","U","U","54859","5.57","9486","7.64","27256","46.0%","54.1%","4587","54.1%","8001","55.5%","12588","55.0%","14827","53.3%","1.7pp"
"Bold Biochemist","U","C","145021","5.80","30368","7.75","145027","74.7%","57.3%","25705","55.5%","40390","59.1%","66095","57.7%","79092","56.9%","0.8pp"
"Bruce Banner","U","M","3552","1.90","2191","1.81","12559","90.8%","57.5%","2246","62.4%","3475","59.7%","5721","60.7%","6876","55.0%","5.8pp"
"Depower","U","C","154225","6.45","25153","9.13","71843","45.2%","55.4%","12281","53.6%","20211","58.0%","32492","56.3%","39364","54.5%","1.8pp"
"Echo, Perceptive Prodigy","U","U","56137","5.62","9829","7.68","34354","55.4%","54.6%","5985","51.0%","9446","54.6%","15431","53.2%","18958","55.7%","-2.5pp"
"Falcon, Winged Wonder","U","U","36505","3.50","12789","4.07","72545","87.9%","58.2%","12355","57.6%","20810","62.0%","33165","60.4%","39543","56.5%","3.9pp"
"Falcon's Wing Harness","U","U","46729","4.41","9895","5.81","46286","73.8%","56.1%","7892","55.0%","12823","59.4%","20715","57.7%","25553","54.8%","2.9pp"
"Frozen in Ice","U","C","96949","3.66","26492","4.69","153899","91.3%","56.4%","26241","54.1%","43674","59.8%","69915","57.7%","84001","55.3%","2.4pp"
"Futurist Forge","U","C","138106","5.48","25962","7.51","116702","70.5%","56.7%","21082","56.5%","32232","59.4%","53314","58.3%","63338","55.4%","2.9pp"
"Giant-Sized Flying Ant","U","C","153050","6.41","26306","8.82","86277","51.7%","57.0%","14591","54.4%","24757","60.1%","39348","58.0%","47113","56.2%","1.7pp"
"Hydraulic Helper","U","C","157669","7.16","22675","10.11","50373","35.4%","54.2%","9120","54.7%","13170","55.0%","22290","54.9%","28059","53.7%","1.2pp"
"I Am Iron Man","U","C","159083","7.05","24483","9.96","55274","35.9%","54.8%","9214","53.2%","15239","57.3%","24453","55.8%","30834","54.0%","1.8pp"
"Iron Lad, Diverging Destiny","U","U","43710","4.31","8220","5.67","36285","70.7%","54.1%","6362","54.1%","9877","55.7%","16239","55.0%","20108","53.3%","1.7pp"
"Ironheart, Clever Champion","U","R","15561","3.74","3037","4.63","11625","62.6%","51.8%","1969","50.2%","3295","54.1%","5264","52.6%","6427","51.1%","1.5pp"
"Justice, Vance Astrovik","U","U","26184","2.61","13971","2.80","86478","93.9%","59.5%","15243","61.7%","24807","64.6%","40050","63.5%","46477","55.9%","7.6pp"
"Kang the Conqueror","U","M","3008","1.58","2135","1.55","12581","92.7%","57.3%","2152","57.5%","3731","63.8%","5883","61.5%","6801","53.5%","8.1pp"
"Kid Loki","U","U","50497","4.92","8095","6.87","28698","57.1%","53.1%","5055","54.4%","8247","53.5%","13302","53.8%","15409","52.5%","1.4pp"
"Leader, Super-Genius","U","R","6691","1.69","5076","1.66","31803","94.9%","59.7%","5527","67.9%","9438","68.0%","14965","67.9%","17111","52.8%","15.2pp"
"Loki, God of Mischief","U","R","8792","2.15","4426","2.20","25137","89.2%","56.4%","4491","59.1%","6937","58.8%","11428","58.9%","13795","54.4%","4.5pp"
"Mister Fantastic, Reed Richards","U","U","57019","5.86","8441","8.25","19071","36.1%","53.1%","3267","50.9%","5262","54.0%","8529","52.8%","10618","53.3%","-0.5pp"
"Ms. Marvel, Kamala Khan","U","R","14277","3.41","3379","4.00","12004","56.2%","54.1%","2134","56.0%","3325","54.3%","5459","54.9%","6581","53.3%","1.6pp"
"Multiversal Incursion","U","M","6520","3.14","1748","3.55","6876","65.4%","50.6%","1132","47.3%","1886","53.6%","3018","51.2%","3863","50.2%","1.0pp"
"Namor the Sub-Mariner","U","M","5043","2.59","1822","2.69","8014","70.4%","54.2%","1357","54.8%","2308","58.2%","3665","56.9%","4406","51.9%","5.1pp"
"Pym Particles","U","U","59370","6.05","7822","8.95","16748","34.6%","51.3%","2785","48.1%","4402","54.9%","7187","52.2%","9565","50.6%","1.6pp"
"Rewrite History","U","U","62319","6.64","7831","9.79","8532","17.6%","50.2%","1452","45.6%","2369","49.8%","3821","48.2%","4710","51.8%","-3.6pp"
"Secret Invasion","U","R","9327","2.29","4656","2.37","26306","89.2%","56.8%","4462","54.8%","7485","62.4%","11947","59.6%","14362","54.5%","5.1pp"
"S.H.I.E.L.D. Deployment Drone","U","C","101704","3.87","33811","4.70","200445","91.5%","58.1%","35516","59.0%","56644","60.7%","92160","60.0%","108400","56.5%","3.6pp"
"S.H.I.E.L.D. Flying Car","U","R","9822","2.38","4996","2.49","28728","90.4%","56.5%","4849","56.1%","8112","61.4%","12961","59.4%","15761","54.1%","5.3pp"
"Shuri, Wakandan Inventor","U","U","51958","5.20","8685","7.11","31626","57.8%","54.4%","5700","56.7%","8444","54.4%","14144","55.3%","17474","53.7%","1.6pp"
"Stature, Size Shifter","U","U","43848","4.22","12695","5.01","67621","83.0%","57.8%","12129","59.3%","18838","59.5%","30967","59.5%","36714","56.5%","2.9pp"
"Super Intelligence","U","U","49662","5.01","6068","7.42","17686","48.0%","51.3%","3065","52.0%","4814","52.8%","7879","52.5%","9812","50.3%","2.2pp"
"Super Suit","U","C","158183","7.09","20301","10.41","35314","27.7%","54.0%","5969","53.3%","9622","56.4%","15591","55.2%","19708","53.0%","2.2pp"
"Thirst for Knowledge","U","U","59872","6.20","7677","9.12","14748","30.9%","51.3%","2495","47.7%","3963","53.4%","6458","51.2%","8293","51.3%","-0.1pp"
"Tony Stark","U","M","4133","2.14","2042","2.08","10800","84.2%","56.1%","1910","59.7%","3124","61.4%","5034","60.8%","5813","52.1%","8.6pp"
"Trickster's Stratagem","U","C","113215","4.36","35054","5.30","203387","89.2%","58.4%","34127","57.7%","58331","62.5%","92458","60.8%","110965","56.5%","4.3pp"
"We Say Thee Nay!","U","C","118023","4.52","31766","5.72","177104","86.6%","57.7%","31265","59.4%","49230","59.8%","80495","59.7%","96617","56.1%","3.6pp"
"Wiccan, Rising Magician","U","U","47616","4.54","9203","6.09","40908","70.1%","55.7%","6766","52.8%","12019","57.4%","18785","55.7%","22385","55.5%","0.2pp"
"The Wondrous Wasp","U","R","7862","1.92","4914","1.94","30266","94.0%","59.2%","5517","62.8%","8511","63.8%","14028","63.4%","16286","55.6%","7.8pp"
"Agents of HYDRA","B","C","148950","6.37","18266","9.24","59983","53.5%","52.4%","10729","51.4%","15718","53.5%","26447","52.6%","33546","52.3%","0.3pp"
"Arnim Zola, Bio-Fanatic","B","U","48799","4.86","6944","6.74","26466","64.0%","50.5%","4670","47.3%","7186","52.3%","11856","50.3%","14686","50.6%","-0.3pp"
"Baron Helmut Zemo","B","R","17767","4.22","2541","5.94","6715","43.6%","50.6%","1190","50.8%","1864","52.5%","3054","51.8%","3710","49.5%","2.3pp"
"Baron Strucker, HYDRA Overlord","B","U","36723","3.61","7481","4.56","39929","86.4%","53.9%","7080","57.6%","10969","55.6%","18049","56.4%","21994","51.7%","4.7pp"
"Black Widow, Super Spy","B","M","3245","1.67","1818","1.68","9830","85.5%","55.0%","1801","61.4%","2711","56.4%","4512","58.4%","5377","52.1%","6.3pp"
"Construct a Cosmic Cube","B","R","13982","3.53","2921","4.09","10329","58.7%","49.0%","1783","46.8%","3075","50.5%","4858","49.2%","5412","48.9%","0.2pp"
"Crossbones, Malicious Mercenary","B","U","40293","4.02","6358","5.32","29807","77.8%","51.8%","5212","51.4%","8172","53.8%","13384","52.9%","16623","50.9%","2.0pp"
"Cruel Alliance","B","C","94312","3.64","24769","4.52","141568","90.0%","56.2%","24496","55.8%","39369","61.5%","63865","59.3%","77727","53.6%","5.7pp"
"Dark Deed","B","U","24940","2.45","9467","2.81","54847","91.0%","56.2%","9627","58.0%","15301","61.0%","24928","59.9%","29921","53.1%","6.7pp"
"Decoy Ploy","B","C","160680","7.46","19467","10.82","29650","24.6%","52.3%","4851","47.0%","8027","54.2%","12878","51.5%","16788","52.9%","-1.4pp"
"Doctor Doom","B","M","2715","1.37","2081","1.33","12431","92.4%","58.3%","2126","64.1%","3565","66.3%","5691","65.5%","6756","52.1%","13.4pp"
"Doom Reigns Supreme","B","R","10388","2.63","2759","2.88","13229","80.4%","51.5%","2397","54.9%","3378","51.8%","5775","53.1%","7294","50.5%","2.6pp"
"Elektra, Daughter of the Hand","B","R","7724","1.92","4117","1.93","23236","87.6%","57.0%","4056","63.5%","6514","62.9%","10570","63.1%","12686","51.9%","11.2pp"
"Grim Reaper, Lethal Legionnaire","B","U","52401","5.37","6051","7.95","17519","47.5%","51.3%","2994","48.1%","4761","54.4%","7755","51.9%","9849","50.8%","1.1pp"
"Hour of Defeat","B","C","90645","3.45","21343","4.43","117827","88.6%","54.7%","20063","53.5%","32725","58.8%","52788","56.8%","65071","52.9%","3.8pp"
"HYDRA Infiltration","B","C","158214","7.32","20599","10.43","37032","28.7%","55.1%","6205","54.7%","10245","57.7%","16450","56.5%","20586","53.9%","2.6pp"
"HYDRA Troopers","B","C","148887","6.36","19166","9.11","59496","50.4%","52.3%","10144","50.5%","16058","55.1%","26202","53.3%","33334","51.5%","1.8pp"
"Kingpin's Enforcers","B","C","155585","6.84","18790","10.01","46841","40.2%","53.0%","8012","52.2%","12735","55.3%","20747","54.1%","26202","52.1%","2.0pp"
"Klaw, Sonic Subjugator","B","U","42141","3.97","9844","5.00","51774","83.8%","55.1%","9029","55.2%","14210","57.8%","23239","56.8%","28553","53.8%","2.9pp"
"Madame Masque","B","U","36742","3.58","10027","4.31","53451","84.9%","55.4%","8945","56.2%","15517","59.8%","24462","58.5%","29141","52.9%","5.5pp"
"The Masters of Evil","B","U","43237","4.33","7252","5.74","33185","75.2%","52.0%","5541","49.1%","9370","56.2%","14911","53.6%","18398","50.7%","2.9pp"
"M.O.D.O.K.","B","M","3179","1.59","2020","1.54","11643","89.9%","57.4%","2003","61.2%","3394","64.7%","5397","63.4%","6344","52.2%","11.2pp"
"Moonstone, Harsh Mistress","B","U","54511","5.54","7558","7.74","20905","45.7%","51.4%","3576","48.3%","6085","53.9%","9661","51.8%","11368","50.9%","0.9pp"
"Ninja of the Hand","B","C","149742","6.31","18509","9.28","59153","51.7%","53.8%","10423","51.5%","16186","57.0%","26609","54.9%","32651","52.9%","2.0pp"
"Project Deathlok Soldier","B","C","161485","7.59","18556","11.08","27446","23.8%","52.5%","4819","51.4%","7214","53.1%","12033","52.4%","15427","52.5%","-0.0pp"
"Red Room Recruit","B","C","136777","5.46","22048","7.52","108454","79.2%","54.1%","19637","54.1%","29453","55.6%","49090","55.0%","59425","53.3%","1.8pp"
"Robot Domination","B","U","52767","5.46","6962","7.67","19177","45.8%","49.8%","3114","45.5%","5157","49.7%","8271","48.1%","10841","51.2%","-3.1pp"
"Ronin, Shadow Stalker","B","U","61192","6.47","8187","9.22","14332","28.3%","54.4%","2486","54.7%","3733","55.2%","6219","55.0%","8141","53.9%","1.1pp"
"Roxxon Brutes","B","C","149656","6.14","20717","8.89","80400","62.7%","53.6%","14523","51.9%","22101","55.6%","36624","54.1%","44002","53.1%","1.0pp"
"Stolen Stark Tech","B","C","155589","6.87","18932","10.02","46288","39.6%","53.8%","7775","53.4%","12394","56.3%","20169","55.2%","26121","52.7%","2.5pp"
"Super-Skrull","B","R","9148","2.27","4071","2.30","22193","87.6%","54.9%","3830","56.2%","6511","61.1%","10341","59.3%","12063","51.3%","8.1pp"
"Swordsman, Sharp Scoundrel","B","U","54772","5.63","7919","7.91","24117","48.9%","54.1%","4273","56.2%","6191","55.3%","10464","55.7%","13676","52.9%","2.8pp"
"Thunderbolts Conspiracy","B","R","14487","3.63","2546","4.43","9079","60.2%","50.2%","1501","48.3%","2434","50.5%","3935","49.6%","5147","50.6%","-0.9pp"
"Too Evil to Stay Dead","B","U","59459","6.24","7211","9.18","14808","33.5%","51.6%","2474","48.2%","4050","52.9%","6524","51.1%","8290","52.0%","-0.8pp"
"Unliving Legionnaire","B","C","159247","7.21","18318","10.60","33474","29.5%","52.7%","5726","49.5%","9221","55.8%","14947","53.4%","18642","52.1%","1.3pp"
"Visions of Villainy","B","C","146770","6.19","19347","8.91","68977","58.4%","52.7%","11999","51.4%","18794","54.8%","30793","53.5%","38186","52.0%","1.4pp"
"Whiplash, Vengeful Engineer","B","U","55918","5.71","7546","8.18","22332","47.8%","54.0%","3994","59.3%","5605","54.8%","9599","56.6%","12749","52.1%","4.6pp"
"Widow's Bite","B","C","124482","4.82","21098","6.58","102141","77.8%","54.3%","17737","54.4%","27963","57.3%","45700","56.2%","56458","52.9%","3.3pp"
"Yellowjacket, Heartless Marauder","B","U","44814","4.37","7740","5.86","38702","81.7%","53.3%","6837","55.8%","10536","55.1%","17373","55.4%","21375","51.7%","3.7pp"
"Avengers Disassembled","R","R","14098","3.42","2815","4.13","10049","57.8%","52.3%","1735","54.4%","2496","54.9%","4231","54.7%","5819","50.6%","4.1pp"
"Blazing Crescendo","R","C","161154","7.60","16480","11.27","23950","23.6%","51.4%","3953","49.4%","5686","54.2%","9639","52.2%","14315","50.9%","1.3pp"
"Crimson Operative","R","C","148778","6.31","19987","8.88","68131","55.0%","53.6%","11702","52.5%","17624","55.8%","29326","54.5%","38864","53.0%","1.5pp"
"Death to Our Enemies","R","U","59006","6.37","6297","9.56","9315","24.2%","48.7%","1599","46.0%","2441","47.9%","4040","47.1%","5270","50.0%","-2.9pp"
"Evil's Thrall","R","U","64343","7.03","6560","10.73","5134","12.8%","49.2%","819","49.2%","1267","52.8%","2086","51.4%","3048","47.7%","3.7pp"
"Fin Fang Foom","R","R","11608","2.94","2916","3.29","12925","72.7%","52.8%","2202","52.9%","3406","54.5%","5608","53.9%","7416","51.9%","2.0pp"
"Hawkeye, Master Marksman","R","R","8258","2.06","3508","2.06","18476","84.3%","55.1%","3297","59.6%","4545","58.3%","7842","58.9%","10703","52.3%","6.6pp"
"Hawkeye, Young Avenger","R","U","51351","5.19","6966","7.16","22481","52.7%","52.0%","3794","50.5%","5579","52.0%","9373","51.4%","13196","52.3%","-0.9pp"
"Hawkeye's Bow","R","C","158017","7.38","16264","10.91","22259","22.3%","51.4%","3845","51.1%","5364","54.7%","9209","53.2%","13049","50.0%","3.2pp"
"Hex Magic","R","U","67615","7.72","7469","11.36","3269","7.1%","48.2%","525","44.6%","797","45.8%","1322","45.3%","1948","50.2%","-4.9pp"
"Hire a Crew","R","C","166751","8.46","16811","12.34","6384","6.1%","48.1%","1091","43.8%","1500","48.2%","2591","46.4%","3796","49.3%","-3.0pp"
"HULK SMASH!","R","C","133176","5.23","17509","7.40","73809","68.2%","53.5%","12555","52.9%","18245","56.4%","30800","55.0%","43035","52.4%","2.6pp"
"Human Torch, Johnny Storm","R","U","51039","5.08","6056","7.40","19775","53.3%","52.2%","3491","49.0%","4866","54.2%","8357","52.0%","11431","52.1%","-0.1pp"
"HYDRA Assault Robot","R","C","135665","5.85","16274","8.31","63201","63.9%","51.7%","11400","51.5%","15724","53.4%","27124","52.6%","36078","51.0%","1.6pp"
"Iron Fist, Living Weapon","R","U","58393","6.17","6645","9.06","11936","29.0%","51.8%","2086","48.9%","2737","50.6%","4823","49.9%","7124","53.0%","-3.1pp"
"Jessica Jones, Private Eye","R","U","47373","4.62","10332","5.78","47187","72.6%","55.7%","8405","57.5%","12066","57.7%","20471","57.6%","26828","54.2%","3.4pp"
"K'un-Lun Warrior","R","C","160712","7.39","17965","10.71","36969","33.4%","52.8%","6687","52.9%","8746","51.5%","15433","52.1%","21506","53.3%","-1.1pp"
"Kree Sentinel","R","C","151712","6.26","18977","9.15","67196","57.2%","53.5%","12087","52.2%","17399","54.7%","29486","53.6%","37915","53.3%","0.4pp"
"Lightning Strike","R","C","88210","3.37","17903","4.31","98277","88.6%","53.8%","17105","53.8%","24581","56.4%","41686","55.3%","56604","52.7%","2.6pp"
"Loki Laufeyson","R","U","46573","4.50","7636","5.98","31871","68.6%","52.6%","5667","53.0%","7852","52.4%","13519","52.7%","18429","52.6%","0.1pp"
"Machinesmith Automaton","R","C","150445","6.91","15662","10.08","36071","38.1%","50.2%","6257","50.0%","9245","51.2%","15502","50.7%","20590","49.8%","0.9pp"
"Misty Knight, Hero for Hire","R","U","60074","6.06","8102","8.56","24354","48.0%","53.8%","4392","54.5%","5905","52.4%","10297","53.3%","14039","54.1%","-0.8pp"
"Mjölnir, Hammer of Thor","R","M","2962","1.51","1845","1.47","9844","86.5%","55.0%","1689","56.5%","2543","61.2%","4232","59.3%","5599","51.6%","7.7pp"
"Photon Blast Barrage","R","U","46978","4.55","8705","5.89","38594","70.8%","54.0%","6489","52.5%","9579","58.1%","16068","55.8%","22544","52.7%","3.2pp"
"Quicksilver, Brash Blur","R","R","19049","4.53","2145","6.88","4551","34.2%","50.1%","855","52.6%","1043","49.2%","1898","50.7%","2662","49.7%","1.0pp"
"Red Hulk","R","U","44382","4.48","5516","6.34","21054","62.7%","51.2%","3461","50.5%","5275","53.7%","8736","52.5%","12436","50.2%","2.2pp"
"Repulsor Blast","R","C","128933","5.04","16917","7.17","73304","71.5%","51.6%","12393","48.7%","18553","53.9%","30946","51.9%","42379","51.4%","0.5pp"
"The Scarlet Witch","R","R","20596","5.06","2474","7.50","2716","17.6%","50.0%","461","","667","48.3%","1128","47.7%","1590","51.5%","-3.8pp"
"Speed, Young Avenger","R","U","61298","6.53","6948","9.65","13970","32.1%","53.6%","2511","55.3%","3214","51.2%","5725","53.0%","8241","53.9%","-0.9pp"
"Stark Industries Executive","R","C","151199","6.63","16722","9.66","43222","42.6%","50.6%","7793","53.6%","10653","49.2%","18446","51.0%","24789","50.3%","0.8pp"
"Super Speed","R","C","166815","8.39","16084","12.36","5463","5.5%","48.9%","902","45.6%","1246","49.2%","2148","47.7%","3316","49.7%","-2.1pp"
"Team Tactics","R","U","60338","6.38","6380","9.66","11348","29.2%","51.4%","1819","46.6%","2664","52.3%","4483","50.0%","6870","52.3%","-2.3pp"
"Thor, God of Thunder","R","M","2754","1.41","1859","1.36","10413","87.9%","56.1%","1768","60.1%","2745","64.6%","4513","62.9%","5928","51.0%","11.9pp"
"Truck Toss","R","U","48163","4.70","7173","6.45","29805","67.6%","52.2%","4978","49.7%","7449","53.8%","12427","52.2%","17390","52.3%","-0.1pp"
"Vision of Love","R","C","164110","7.82","16693","11.55","18091","17.6%","49.9%","3209","48.4%","4450","50.0%","7659","49.3%","10434","50.3%","-1.0pp"
"Volcanic Villain","R","C","163507","7.93","15351","11.84","11749","12.4%","49.9%","2015","48.0%","2740","50.3%","4755","49.3%","6999","50.3%","-1.0pp"
"Wonder Man, Hollywood Hero","R","U","54521","5.52","5866","8.24","14269","40.2%","51.3%","2370","48.9%","3404","51.9%","5774","50.6%","8557","51.7%","-1.0pp"
"Ant-Man's Army","G","C","146763","6.10","23804","8.32","99500","65.2%","56.6%","17695","56.8%","24351","56.8%","42046","56.8%","57517","56.5%","0.2pp"
"Call Damage Control","G","C","166090","8.04","19001","11.63","17186","14.4%","52.9%","2867","47.9%","4233","54.9%","7100","52.1%","10094","53.5%","-1.4pp"
"Claim the Kingdom","G","U","47459","4.79","5582","7.05","19163","56.2%","51.1%","3327","51.8%","4546","50.1%","7873","50.8%","11275","51.2%","-0.5pp"
"Doc Samson, Super Psychiatrist","G","U","50676","5.09","6437","7.45","21961","54.7%","53.2%","3695","52.3%","5332","53.3%","9027","52.9%","13011","53.3%","-0.4pp"
"Earth's Mightiest Heroes","G","M","4393","2.22","1851","2.21","9818","84.3%","56.2%","1673","57.9%","2518","59.3%","4191","58.8%","5630","54.4%","4.4pp"
"Epic Fight","G","R","9460","2.31","3681","2.44","20520","88.2%","55.7%","3361","55.1%","5126","60.3%","8487","58.3%","12041","53.8%","4.4pp"
"Giant Growth","G","C","160707","7.44","17864","10.98","30837","27.3%","54.6%","5098","51.9%","7272","57.5%","12370","55.2%","18478","54.2%","1.0pp"
