"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Cost of Brilliance","B","C","224814","6.16","33673","8.42","135330","62.1%","56.9%","23338","56.7%","33751","58.0%","57089","57.5%","77326","56.3%","1.2pp"
"Decorum Dissertation","B","M","7110","2.02","3076","2.05","15419","80.1%","54.5%","2608","55.2%","3995","57.2%","6603","56.4%","8666","52.7%","3.8pp"
"Dissection Practice","B","U","72681","4.34","13005","5.61","64515","77.2%","56.4%","11138","57.4%","15588","58.6%","26726","58.1%","37404","55.1%","3.0pp"
"Emeritus of Woe","B","M","5228","1.47","3481","1.45","19816","88.7%","56.5%","3352","58.4%","5405","60.3%","8757","59.6%","10797","53.7%","5.9pp"
"End of the Hunt","B","U","56424","3.38","15386","4.08","85982","86.6%","56.6%","14897","56.7%","22307","59.7%","37204","58.5%","47747","55.0%","3.5pp"
"Eternal Student","B","U","78927","4.77","13529","6.38","60452","70.3%","55.1%","10339","53.2%","14623","55.6%","24962","54.6%","35285","55.4%","-0.8pp"
"Foolish Fate","B","U","45026","2.71","14872","3.19","88234","91.9%","56.6%","15162","56.0%","23143","60.5%","38305","58.7%","48882","54.7%","4.0pp"
"Forum Necroscribe","B","U","68053","4.21","10940","5.59","48063","70.6%","52.6%","7898","49.0%","12297","53.0%","20195","51.4%","27350","53.3%","-1.9pp"
"Grave Researcher","B","R","14663","2.03","5734","2.13","32514","88.9%","54.7%","5626","55.7%","8291","55.0%","13917","55.3%","18268","54.1%","1.1pp"
"Last Gasp","B","C","151025","3.76","34675","4.80","198732","88.6%","56.3%","34672","56.1%","50952","58.5%","85624","57.5%","111341","55.2%","2.3pp"
"Lecturing Scornmage","B","U","64906","3.99","13809","4.85","72884","81.2%","57.5%","13270","61.0%","17004","56.4%","30274","58.4%","42314","56.8%","1.6pp"
"Leech Collector","B","U","77993","4.76","10479","6.69","44495","67.2%","53.3%","7841","51.8%","10580","52.5%","18421","52.2%","25695","54.1%","-2.0pp"
"Masterful Flourish","B","C","243896","7.22","28128","10.47","55769","31.0%","55.8%","9122","54.7%","13544","56.6%","22666","55.9%","32773","55.6%","0.2pp"
"Melancholic Poet","B","C","203159","5.35","30682","7.33","154997","78.1%","56.4%","28346","56.2%","36774","56.0%","65120","56.1%","89061","56.5%","-0.4pp"
"Moseo, Vein's New Dean","B","R","13914","1.95","6745","1.96","38271","87.5%","57.1%","6763","59.5%","9763","61.2%","16526","60.5%","21202","54.3%","6.3pp"
"Poisoner's Apprentice","B","U","69479","4.24","12025","5.46","57238","74.7%","54.6%","9831","55.2%","13719","55.6%","23550","55.4%","32955","54.0%","1.4pp"
"Postmortem Professor","B","R","16943","2.37","6571","2.47","36966","86.1%","57.3%","6775","63.4%","8868","58.0%","15643","60.3%","21184","55.1%","5.3pp"
"Pox Plague","B","R","50772","6.47","5991","9.98","205","0.5%","","34","","54","","88","","112","",""
"Pull from the Grave","B","C","241998","6.96","28888","10.20","56705","31.1%","52.9%","9312","49.2%","14556","54.9%","23868","52.7%","32478","52.9%","-0.2pp"
"Rabid Attack","B","U","98748","6.63","10940","9.78","16807","24.4%","52.2%","2744","48.7%","4082","52.2%","6826","50.8%","9926","53.2%","-2.4pp"
"Ral Zarek, Guest Lecturer","B","M","5979","1.66","2665","1.66","13242","80.1%","53.4%","2308","52.9%","3320","55.1%","5628","54.2%","7485","52.6%","1.6pp"
"Scathing Shadelock","B","U","80444","4.96","9818","7.12","37208","59.9%","53.1%","6169","51.2%","9280","52.9%","15449","52.3%","21612","53.5%","-1.3pp"
"Scheming Silvertongue","B","R","13503","1.89","6530","1.92","37110","88.0%","56.5%","6742","60.0%","9635","58.5%","16377","59.1%","20439","54.3%","4.8pp"
"Send in the Pest","B","C","213907","5.68","30650","7.93","123153","63.0%","54.9%","22119","55.6%","29754","55.0%","51873","55.3%","70723","54.6%","0.7pp"
"Sneering Shadewriter","B","C","236736","6.65","27530","9.79","74346","42.6%","53.5%","12341","50.4%","18656","54.7%","30997","53.0%","42695","53.6%","-0.6pp"
"Tragedy Feaster","B","R","19776","2.73","5347","3.00","27171","80.7%","54.6%","4629","54.3%","6830","55.7%","11459","55.1%","15440","54.0%","1.1pp"
"Ulna Alley Shopkeep","B","C","249768","7.74","25389","11.50","22884","14.3%","50.3%","4003","50.0%","5276","48.8%","9279","49.3%","13492","51.1%","-1.8pp"
"Wander Off","B","C","156057","3.86","30111","5.20","167269","87.3%","55.0%","28214","53.1%","43750","57.8%","71964","56.0%","93588","54.1%","1.9pp"
"Withering Curse","B","M","9111","2.58","2521","2.78","9995","64.3%","52.7%","1793","51.2%","2575","55.0%","4368","53.5%","5555","51.8%","1.7pp"
"Ancestral Anger","R","C","249905","7.87","33973","11.02","35140","16.3%","53.0%","5914","52.5%","9372","53.8%","15286","53.3%","19563","52.6%","0.7pp"
"Archaic's Agony","R","U","97394","6.26","19210","8.18","57721","47.6%","54.2%","9716","52.1%","17937","59.4%","27653","56.9%","28854","51.1%","5.7pp"
"Artistic Process","R","U","64565","3.82","16810","4.71","91128","85.4%","55.4%","15169","53.9%","27216","59.2%","42385","57.3%","46471","53.4%","3.9pp"
"Blazing Firesinger","R","U","89602","5.74","11910","8.18","31641","43.1%","50.7%","5548","49.7%","8798","50.5%","14346","50.2%","17005","51.2%","-1.0pp"
"Charging Strifeknight","R","U","76432","4.56","17194","5.78","89566","81.3%","56.2%","15820","56.9%","25225","57.5%","41045","57.3%","48075","55.2%","2.0pp"
"Choreographed Sparks","R","R","45311","5.73","5473","8.83","3644","10.6%","46.5%","639","40.7%","996","47.4%","1635","44.8%","1959","47.4%","-2.7pp"
"Duel Tactics","R","U","98771","6.37","14325","9.01","34787","37.9%","54.9%","5888","53.3%","9113","56.3%","15001","55.1%","19588","54.5%","0.6pp"
"Emeritus of Conflict","R","M","7494","2.15","3324","2.24","18359","87.4%","54.4%","3334","54.3%","5208","55.8%","8542","55.3%","9585","53.6%","1.6pp"
"Expressive Firedancer","R","C","226438","6.23","37431","8.57","143754","60.0%","55.1%","25722","56.5%","38427","54.9%","64149","55.5%","78407","54.7%","0.9pp"
"Flashback","R","R","32563","4.11","6237","5.43","25021","63.2%","53.4%","4176","49.6%","7439","57.2%","11615","54.5%","12848","52.0%","2.5pp"
"Garrison Excavator","R","U","70328","4.39","16754","5.33","84555","77.8%","56.9%","14375","56.0%","23836","57.8%","38211","57.1%","46400","56.6%","0.5pp"
"Goblin Glasswright","R","C","207116","5.38","35917","7.47","161105","71.9%","53.3%","29305","54.0%","44500","54.4%","73805","54.2%","85687","52.6%","1.7pp"
"Heated Argument","R","C","211501","5.52","37610","7.65","171136","71.6%","54.6%","28577","52.3%","49877","58.0%","78454","55.9%","89924","53.2%","2.7pp"
"Impractical Joke","R","U","48382","2.95","19320","3.35","115531","93.1%","56.5%","20528","57.1%","33351","60.0%","53879","58.9%","59607","54.2%","4.7pp"
"Improvisation Capstone","R","M","6227","1.80","4254","1.78","24930","89.3%","58.0%","4256","61.6%","7510","64.3%","11766","63.3%","12095","51.7%","11.6pp"
"Living History","R","U","87629","5.52","17790","6.98","78196","68.3%","57.2%","14019","57.0%","21086","56.4%","35105","56.6%","42962","57.6%","-1.0pp"
"Maelstrom Artisan","R","R","36694","4.72","5172","6.82","12322","38.0%","51.1%","2135","48.0%","3256","53.0%","5391","51.0%","6854","51.2%","-0.2pp"
"Magmablood Archaic","R","R","17089","2.38","7671","2.47","41893","86.8%","54.8%","7218","54.7%","12511","58.2%","19729","56.9%","21691","52.6%","4.3pp"
"Mica, Reader of Ruins","R","U","96894","6.21","13216","8.97","25118","30.5%","52.7%","4214","50.6%","7262","54.5%","11476","53.0%","13384","52.3%","0.8pp"
"Molten-Core Maestro","R","R","13761","1.91","8065","1.93","48121","93.0%","56.3%","8683","60.9%","13807","59.3%","22490","59.9%","25021","53.1%","6.8pp"
"Pigment Wrangler","R","U","73137","4.38","12848","5.90","56818","71.7%","51.8%","9470","48.7%","16580","53.1%","26050","51.5%","30110","51.9%","-0.3pp"
"Rearing Embermare","R","C","254295","8.09","30563","11.67","18776","9.7%","50.5%","3127","47.7%","5264","51.0%","8391","49.8%","10336","51.0%","-1.2pp"
"Rubble Rouser","R","C","196341","5.22","44689","6.59","228651","79.4%","56.8%","40817","58.6%","64065","58.0%","104882","58.2%","122667","55.6%","2.6pp"
"Seize the Spoils","R","C","233421","6.44","36578","9.10","114662","49.7%","53.8%","20449","53.1%","33537","56.5%","53986","55.2%","59090","52.3%","2.9pp"
"Steal the Show","R","R","34676","4.46","5854","6.05","19897","54.2%","52.9%","3412","49.5%","6030","56.5%","9442","54.0%","10044","51.5%","2.5pp"
"Strife Scholar","R","C","245900","7.24","30416","10.54","50226","26.3%","51.5%","8778","50.0%","13608","52.0%","22386","51.2%","27559","51.7%","-0.5pp"
"Tablet of Discovery","R","U","72496","4.45","17295","5.52","79308","72.6%","55.2%","13922","55.5%","23530","58.2%","37452","57.2%","40331","53.1%","4.0pp"
"Tackle Artist","R","C","231681","6.58","31184","9.59","90259","46.0%","52.6%","15059","51.2%","25904","54.1%","40963","53.0%","48373","52.1%","0.9pp"
"Thunderdrum Soloist","R","U","74327","4.52","13703","6.05","65798","75.9%","54.1%","11901","55.0%","18543","56.0%","30444","55.6%","34414","52.7%","2.9pp"
"Tome Blast","R","C","168457","4.28","44169","5.35","254396","89.4%","56.3%","44755","55.4%","72179","59.2%","116934","57.7%","133835","54.8%","2.9pp"
"Unsubtle Mockery","R","C","147727","3.76","42481","4.66","251736","92.6%","55.9%","43864","56.0%","72754","58.9%","116618","57.8%","130266","54.0%","3.8pp"
"Zealous Lorecaster","R","C","241396","6.74","38192","9.50","119509","49.1%","54.1%","19407","49.3%","36807","57.9%","56214","54.9%","61481","53.0%","2.0pp"
"Aberrant Manawurm","G","U","93900","5.97","10714","8.93","26371","39.8%","50.5%","4394","48.5%","7249","52.4%","11643","50.9%","14445","50.1%","0.9pp"
"Additive Evolution","G","U","59289","3.65","13939","4.45","71709","81.6%","54.8%","11883","55.8%","19424","58.6%","31307","57.6%","39404","52.4%","5.2pp"
"Ambitious Augmenter","G","R","15263","2.13","7038","2.16","38371","85.5%","55.8%","6839","62.9%","10040","58.6%","16879","60.4%","20964","52.2%","8.2pp"
"Burrog Barrage","G","C","209486","5.55","30718","7.67","133658","69.1%","54.0%","22481","52.5%","34980","57.5%","57461","55.6%","74974","52.7%","2.8pp"
"Chelonian Tackle","G","U","96497","6.19","11143","9.14","25116","36.0%","51.2%","4202","47.2%","6480","52.4%","10682","50.4%","14260","51.8%","-1.5pp"
"Comforting Counsel","G","R","32513","4.50","4049","6.49","9554","38.1%","49.4%","1691","43.5%","2227","47.1%","3918","45.6%","5615","52.0%","-6.5pp"
"Efflorescence","G","C","252737","8.08","24051","12.02","11064","7.3%","49.3%","1859","45.0%","2634","50.3%","4493","48.1%","6544","50.0%","-1.9pp"
"Emeritus of Abundance","G","M","5542","1.59","3411","1.57","18967","86.7%","55.6%","3299","56.4%","5282","61.5%","8581","59.5%","9909","52.0%","7.5pp"
"Emil, Vastlands Roamer","G","U","72272","4.38","11395","6.01","51993","74.1%","52.5%","8974","51.6%","14668","54.6%","23642","53.5%","27563","51.4%","2.1pp"
"Environmental Scientist","G","U","46001","2.79","17649","3.10","99990","87.9%","56.3%","18511","62.6%","26546","60.5%","45057","61.3%","53392","52.2%","9.2pp"
"Follow the Lumarets","G","C","244775","7.35","26935","10.70","46530","27.8%","52.6%","8343","50.7%","11543","53.0%","19886","52.0%","26473","52.9%","-0.9pp"
"Germination Practicum","G","M","5606","1.60","3398","1.57","18451","86.1%","54.5%","3137","56.4%","5033","59.7%","8170","58.4%","9905","50.7%","7.7pp"
"Glorious Decay","G","C","253664","8.16","25038","12.08","10329","6.6%","50.3%","1789","48.1%","2759","53.6%","4548","51.5%","5728","49.2%","2.2pp"
"Hungry Graffalon","G","C","249373","7.69","24965","11.48","25683","16.5%","50.5%","4288","48.4%","6988","52.8%","11276","51.1%","14107","50.0%","1.1pp"
"Infirmary Healer","G","U","83036","4.90","12617","6.82","58398","73.8%","53.7%","10406","52.2%","15097","55.9%","25503","54.4%","32299","53.1%","1.3pp"
"Lumaret's Favor","G","U","104385","7.13","11349","10.57","13807","19.4%","52.7%","2339","50.6%","3255","53.9%","5594","52.5%","8179","52.9%","-0.3pp"
"Mindful Biomancer","G","C","230822","6.45","27617","9.34","94991","55.0%","53.2%","17039","52.6%","23382","53.9%","40421","53.3%","53777","53.0%","0.3pp"
"Noxious Newt","G","C","179902","4.53","28862","6.19","153916","84.9%","54.0%","28014","55.8%","39944","55.6%","67958","55.7%","84298","52.6%","3.0pp"
"Oracle's Restoration","G","C","248649","7.78","23994","11.64","23029","15.4%","50.6%","3919","48.1%","5534","50.8%","9453","49.7%","13530","51.1%","-1.4pp"
"Pestbrood Sloth","G","U","61306","3.64","14838","4.50","81134","86.0%","55.9%","14110","58.6%","21862","59.4%","35972","59.1%","44108","53.2%","5.9pp"
"Planar Engineering","G","R","32702","4.25","5435","5.63","17107","50.2%","52.8%","2982","54.4%","4797","57.1%","7779","56.0%","9172","50.1%","5.9pp"
"Shopkeeper's Bane","G","C","230494","6.61","24708","9.85","73779","47.7%","53.2%","12835","53.5%","18073","53.4%","30908","53.4%","42167","53.1%","0.4pp"
"Slumbering Trudge","G","R","16082","2.20","7149","2.25","39266","85.5%","55.9%","6987","61.9%","10815","57.9%","17802","59.5%","20610","52.5%","7.0pp"
"Snarl Song","G","U","65833","4.30","22065","4.60","113048","79.4%","56.9%","19061","57.1%","34754","64.5%","53815","61.9%","55476","51.1%","10.8pp"
"Studious First-Year","G","C","151433","3.81","33570","4.83","179991","85.8%","54.1%","33178","59.5%","47451","55.4%","80629","57.1%","97391","51.7%","5.3pp"
"Tenured Concocter","G","C","242366","7.16","26271","10.58","59561","36.4%","52.1%","9822","49.5%","15437","54.0%","25259","52.3%","33679","51.9%","0.4pp"
"Thornfist Striker","G","U","80189","4.92","11993","6.70","53130","70.0%","54.8%","9238","56.3%","13301","56.6%","22539","56.5%","30079","53.3%","3.2pp"
"Topiary Lecturer","G","U","71609","4.31","11294","5.83","50647","72.5%","52.6%","9053","54.3%","13398","55.0%","22451","54.7%","27637","50.9%","3.8pp"
"Vastlands Scavenger","G","R","15583","2.16","6149","2.21","32440","84.3%","54.3%","5745","55.8%","8673","57.9%","14418","57.0%","17563","51.9%","5.1pp"
"Wild Hypothesis","G","C","238997","7.00","25184","10.46","52342","33.4%","51.1%","9063","48.2%","14637","54.8%","23700","52.3%","27427","49.6%","2.7pp"
"Wildgrowth Archaic","G","R","13242","1.88","6659","1.90","36732","88.2%","53.8%","6561","57.2%","10139","56.2%","16700","56.6%","19353","51.3%","5.3pp"
"Zimone's Experiment","G","U","93377","5.91","12004","8.59","28791","38.8%","51.2%","4907","49.6%","8234","54.6%","13141","52.7%","15346","50.0%","2.8pp"
"Abigale, Poet Laureate","WB","U","62341","3.93","11843","4.95","58777","77.6%","55.5%","10258","54.2%","14741","54.7%","24999","54.5%","33521","56.1%","-1.5pp"
"Abstract Paintmage","UR","U","82567","5.33","11805","7.39","38867","53.5%","50.4%","6699","49.8%","11332","50.9%","18031","50.5%","20210","50.2%","0.2pp"
