"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Agent 13, Sharon Carter","W","U","790","2.56","336","2.93","2097","95.0%","55.4%","393","","548","56.6%","941","58.1%","1162","53.2%","4.9pp"
"Agent Maria Hill","W","U","1154","3.41","384","4.23","2128","85.7%","56.0%","387","","563","53.1%","950","57.5%","1177","54.7%","2.8pp"
"Agent of Atlas","W","C","4479","5.57","807","7.87","3626","68.2%","55.1%","688","55.8%","913","54.4%","1601","55.0%","2018","55.2%","-0.1pp"
"Agent Phil Coulson","W","R","193","","154","","1065","96.5%","58.4%","188","","313","","501","64.9%","574","53.5%","11.4pp"
"Agents of S.H.I.E.L.D.","W","C","4448","5.48","722","7.87","2804","62.4%","52.3%","529","53.7%","682","51.3%","1211","52.4%","1595","52.2%","0.2pp"
"Avengers Assemble!","W","M","104","","84","","491","91.8%","","76","","137","","213","","278","",""
"Borough Backup","W","C","3532","4.12","859","5.53","5167","89.9%","56.4%","962","58.8%","1376","59.2%","2338","59.0%","2829","54.2%","4.9pp"
"Brave Brawler","W","C","3521","4.01","944","5.26","5732","92.6%","56.4%","972","57.3%","1532","56.4%","2504","56.7%","3238","56.1%","0.6pp"
"Captain America, Super-Soldier","W","M","91","","74","","402","","","72","","123","","195","","214","",""
"Captain America, Wings of Freedom","W","R","156","","120","","797","95.8%","57.5%","139","","244","","383","","421","",""
"Captain Marvel, Earth's Protector","W","M","71","","67","","450","","","78","","124","","202","","250","",""
"Captain Mar-Vell, Space-Born","W","U","1545","4.79","223","6.91","792","58.0%","52.1%","122","","205","","327","","471","",""
"Colleen Wing, Street Samurai","W","U","1599","4.56","241","6.39","912","58.7%","54.5%","160","","213","","373","","540","53.5%",""
"Crowd of True Believers","W","C","4983","6.76","769","9.56","1993","39.4%","55.4%","323","","481","","804","55.8%","1189","55.2%","0.7pp"
"Helicarrier Strike","W","C","3534","4.08","777","5.58","4626","90.4%","54.7%","786","52.9%","1236","56.1%","2022","54.9%","2605","54.6%","0.3pp"
"Hero in Training","W","C","2220","2.70","1016","3.17","6430","95.3%","56.5%","1170","56.0%","1787","61.0%","2957","59.0%","3464","54.3%","4.7pp"
"Invisible Woman, Sue Storm","W","U","1757","6.09","199","","258","20.7%","","37","","56","","93","","165","",""
"Jennifer Walters","W","M","84","","71","","424","","","89","","108","","197","","225","",""
"Kree Commandos","W","C","4937","7.06","556","10.90","690","19.7%","53.3%","108","","193","","301","","390","",""
"Luke Cage, Power Man","W","U","1838","5.82","202","8.86","570","43.1%","51.2%","95","","135","","230","","343","",""
"The Mind Stone","W","M","120","","53","","274","","","57","","80","","137","","137","",""
"Mockingbird, Ace Agent","W","U","1740","5.56","183","","367","31.6%","","56","","110","","166","","203","",""
"Monica Rambeau","W","M","86","","71","","410","","","78","","114","","192","","216","",""
"Murdock's Crusade","W","C","2850","3.39","911","4.19","5519","92.9%","56.2%","892","55.6%","1453","60.2%","2345","58.5%","3175","54.6%","3.9pp"
"Nick Fury, Agent of S.H.I.E.L.D.","W","R","623","4.03","140","","621","72.2%","53.6%","108","","160","","268","","354","",""
"Night Nurse, Healer of Heroes","W","U","850","2.68","337","3.19","2000","92.1%","54.9%","351","","510","61.8%","861","59.1%","1136","51.8%","7.3pp"
"Okoye, Dora Milaje Leader","W","U","978","3.05","314","3.67","1951","90.6%","57.1%","339","","520","62.3%","859","59.0%","1089","55.6%","3.4pp"
"Origin of the Avengers","W","R","236","1.90","119","","736","91.9%","55.2%","144","","203","","347","","389","",""
"Panther Pounce","W","C","5075","6.87","647","10.13","1125","26.9%","54.9%","178","","290","","468","","657","55.1%",""
"Patriot, Shield Wielder","W","U","1126","3.43","358","4.25","2098","91.8%","54.7%","376","","575","55.7%","951","56.7%","1152","53.0%","3.7pp"
