"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Dwarven Mauler","R","U","66388","4.36","13755","5.70","68343","77.3%","56.9%","12276","59.5%","15658","54.4%","27934","56.6%","40231","57.1%","-0.5pp"
"Gandalf, Goblins' Bane","R","M","4483","2.02","2063","2.02","11017","84.2%","55.8%","1954","57.8%","2632","57.6%","4586","57.7%","6436","54.5%","3.1pp"
"Gandalf, Spark Starter","R","U","60283","4.05","16126","4.92","81917","78.3%","57.3%","13616","56.0%","19450","60.6%","33066","58.7%","48866","56.4%","2.3pp"
"Getaway Barrel","R","R","30058","6.09","3712","9.41","476","2.0%","","78","","112","","190","","286","",""
"Glóin the Mighty","R","U","57051","3.76","12680","4.84","67432","82.6%","56.8%","11454","57.6%","15937","57.5%","27391","57.5%","39839","56.2%","1.3pp"
"Goblin-town Flunkies","R","C","202858","6.02","27494","8.79","89444","50.7%","54.5%","15910","53.2%","20281","53.2%","36191","53.2%","53280","55.4%","-2.1pp"
"Gundabad Opportunist","R","C","203348","5.87","34844","8.27","146452","65.2%","56.4%","25001","54.9%","33823","56.1%","58824","55.6%","87734","56.9%","-1.3pp"
"Iron Hills Stalwart","R","C","218381","7.01","24161","10.55","35411","23.1%","53.2%","5817","49.1%","8518","52.5%","14335","51.1%","21050","54.6%","-3.5pp"
"Last Light of Durin's Day","R","R","28563","5.84","3480","9.10","738","3.4%","40.5%","115","","186","","301","","437","",""
"The Misty Mountains Cold","R","R","12057","2.60","3934","2.89","21121","84.0%","55.4%","3675","60.5%","5075","54.4%","8750","57.0%","12374","54.3%","2.7pp"
"Misty Mountains Raider","R","U","46575","3.17","15385","3.68","87376","87.9%","57.2%","14759","56.6%","20729","58.9%","35488","57.9%","52050","56.6%","1.3pp"
"Óin the Brave","R","C","200797","5.97","30580","8.48","115492","59.1%","55.6%","20828","54.7%","26721","54.9%","47549","54.8%","67617","56.0%","-1.2pp"
"Pinecone Strike","R","C","112108","3.15","38128","3.77","225400","91.0%","57.5%","39551","58.6%","52823","59.2%","92374","59.0%","133048","56.5%","2.5pp"
"Ragged Short Spear","R","C","205446","6.04","28795","8.84","96550","52.2%","55.6%","17302","55.5%","22141","54.6%","39443","55.0%","56846","55.9%","-0.9pp"
"Smaug, the Great Calamity","R","C","177717","4.99","28237","7.09","123364","68.3%","55.5%","20609","53.9%","29400","57.1%","50009","55.8%","73352","55.3%","0.5pp"
"Smaug the Magnificent","R","M","3119","1.35","2333","1.34","13917","92.3%","58.6%","2436","63.5%","3400","63.8%","5836","63.7%","8109","55.1%","8.6pp"
"Smaug's Fury","R","C","222220","7.36","24450","10.98","26496","17.1%","53.0%","4445","50.3%","5940","52.5%","10385","51.6%","16122","53.9%","-2.3pp"
"Snowslope Hunter","R","U","73316","4.94","12998","6.71","54403","65.8%","54.6%","9477","51.4%","12563","54.4%","22040","53.1%","32424","55.5%","-2.4pp"
"Stone-Giant of High Pass","R","R","10996","2.42","4587","2.50","25336","85.9%","56.8%","4094","55.1%","6246","59.9%","10340","58.0%","15079","56.0%","2.0pp"
"Thorin, Mountain-king","R","M","3943","1.77","2395","1.74","13671","87.6%","58.0%","2329","61.0%","3305","63.8%","5634","62.6%","7968","54.5%","8.1pp"
"Tidings of War","R","C","195017","5.67","30854","8.13","127685","64.2%","55.9%","22972","56.5%","28634","54.1%","51606","55.2%","76093","56.5%","-1.3pp"
"Attercop","G","C","185506","5.39","25931","7.70","122096","74.7%","54.8%","21915","55.5%","27765","55.0%","49680","55.2%","72067","54.5%","0.7pp"
"Bejeweled Warg","G","R","9156","2.05","4158","2.07","22220","83.9%","56.3%","4136","64.1%","5060","56.5%","9196","59.9%","13040","53.8%","6.1pp"
"Beorn, Reluctant Host","G","C","207735","6.65","20195","10.10","37294","29.7%","51.4%","6498","48.8%","8731","51.3%","15229","50.2%","21981","52.1%","-1.9pp"
"Beorn the Fierce","G","M","3375","1.55","2181","1.49","12551","88.2%","57.1%","2094","61.7%","2979","63.4%","5073","62.7%","7429","53.0%","9.7pp"
"Beorn's Hospitality","G","U","56663","3.97","8213","5.38","37036","72.2%","53.3%","6437","54.8%","8477","54.1%","14914","54.4%","21973","52.5%","1.9pp"
"Boughside Wanderers","G","C","214228","6.97","24276","10.23","52729","34.5%","53.2%","8687","49.9%","12614","55.1%","21301","52.9%","31083","53.3%","-0.3pp"
"Cantankerous Keepers","G","R","20748","4.42","3176","5.95","8173","42.0%","51.6%","1329","51.5%","1997","52.6%","3326","52.2%","4707","50.7%","1.5pp"
"Dancing from Dark to Dawn","G","M","3540","1.67","1965","1.61","10762","86.5%","55.2%","1827","56.8%","2553","59.6%","4380","58.4%","6279","52.9%","5.5pp"
"Down in the Valley","G","R","14822","3.18","3405","3.76","15157","71.0%","53.8%","2687","57.1%","3705","54.7%","6392","55.7%","8635","52.3%","3.4pp"
"Galion, Elvenking's Butler","G","U","76144","5.35","9628","7.70","30604","51.0%","53.5%","5270","52.6%","7051","54.0%","12321","53.4%","18218","53.6%","-0.2pp"
"Gigantic Big Bear","G","R","13207","2.87","2817","3.31","12733","74.2%","51.6%","2156","48.6%","2995","52.6%","5151","50.9%","7492","51.9%","-1.0pp"
"Guardian of the Halls","G","C","208484","6.55","23259","9.69","64075","43.9%","52.8%","11494","51.8%","14734","52.7%","26228","52.3%","37596","53.0%","-0.7pp"
"Little Bear","G","C","215730","7.12","22125","10.64","31865","23.1%","51.6%","5519","49.4%","6988","51.3%","12507","50.4%","19295","52.3%","-1.8pp"
"Mirkwood Pathmaker","G","U","47725","3.23","13163","3.83","74093","87.3%","56.8%","12953","58.9%","17457","59.9%","30410","59.5%","43353","54.8%","4.6pp"
"Nasty Little Rabbit","G","U","53720","3.65","13193","4.39","68776","81.2%","56.7%","12730","61.9%","14777","55.7%","27507","58.6%","41156","55.5%","3.1pp"
"The Notary Hobbits","G","R","24251","4.95","3215","7.19","4283","21.2%","49.6%","715","49.4%","1048","53.4%","1763","51.8%","2481","48.1%","3.7pp"
"Old Fat Spider","G","U","70133","4.87","10029","6.78","38743","61.8%","53.2%","6507","50.7%","9065","54.5%","15572","52.9%","23012","53.3%","-0.4pp"
"Ordinary Bear","G","C","214937","6.96","26090","10.13","59458","36.2%","54.5%","9933","54.0%","13240","54.0%","23173","54.0%","36212","54.9%","-0.9pp"
"Part in Friendship","G","R","17978","3.78","3311","4.84","12011","59.0%","51.4%","1998","51.2%","2782","51.3%","4780","51.3%","7141","51.5%","-0.2pp"
"Quarrel","G","C","158641","4.47","27401","6.03","145069","83.4%","55.2%","24399","54.3%","33615","57.5%","58014","56.2%","87095","54.6%","1.6pp"
"Radagast of Rhosgobel","G","R","12191","2.66","2813","2.98","13065","74.5%","52.4%","2189","50.2%","3056","53.1%","5245","51.9%","7780","52.5%","-0.6pp"
"Through the Forest Gate","G","R","29470","5.94","3627","9.24","1304","5.7%","47.2%","215","","328","","543","49.2%","762","46.1%","3.1pp"
"Troll Negotiations","G","U","58728","3.94","11305","5.11","57687","80.9%","54.6%","9355","52.9%","13239","55.8%","22594","54.6%","35117","54.6%","0.0pp"
"Warg Tactics","G","C","213885","6.85","23121","10.21","52595","36.0%","53.9%","8875","52.0%","11744","54.8%","20619","53.6%","31997","54.1%","-0.5pp"
"Wargling","G","C","207143","6.49","26784","9.35","87332","51.8%","54.8%","15605","54.3%","18476","53.5%","34081","53.9%","53124","55.4%","-1.5pp"
"Wilderland Scrounger","G","U","64998","4.60","8686","6.49","33935","63.2%","52.6%","5658","50.8%","7720","52.4%","13378","51.7%","20484","53.1%","-1.4pp"
"Wood Elves","G","C","191827","5.88","21548","8.62","69904","52.4%","52.3%","12460","53.1%","16267","53.2%","28727","53.2%","40901","51.6%","1.6pp"
"Woodland Weavemaster","G","U","74652","5.46","9777","7.67","30010","49.6%","52.1%","5388","55.5%","6996","52.7%","12384","53.9%","17523","50.8%","3.1pp"
"Bard, King of Dale","WU","M","6179","2.75","1856","3.00","7588","67.6%","50.6%","1206","47.7%","2532","53.1%","3738","51.4%","3878","49.9%","1.5pp"
"Bard the Bowman","WU","U","59296","4.23","15195","4.94","75149","78.8%","55.8%","13014","56.5%","25395","59.4%","38409","58.4%","36769","52.9%","5.5pp"
"Bard's Company","WU","R","11551","2.55","5723","2.54","32828","88.2%","58.1%","5550","62.7%","10889","64.2%","16439","63.7%","16477","52.6%","11.1pp"
"Bifur, Melodic Rider","WR","U","62035","4.27","10705","5.76","44177","65.5%","54.5%","7383","51.3%","10724","56.6%","18107","54.4%","25843","54.4%","-0.0pp"
"Bolg of the North","BR","U","57913","4.00","11595","5.15","53144","72.2%","55.1%","8743","52.5%","12143","55.7%","20886","54.3%","32325","55.6%","-1.3pp"
"Bolg's Company","BR","R","19296","3.92","3452","5.19","13817","64.1%","53.5%","2385","51.1%","3123","52.0%","5508","51.6%","8323","54.8%","-3.2pp"
"The Chief Warg","BG","U","54926","3.85","10421","4.93","48577","74.5%","54.3%","8257","51.0%","10567","53.2%","18824","52.2%","29636","55.5%","-3.3pp"
"Chief Warg's Company","BG","R","8205","1.87","4663","1.82","27333","90.3%","57.7%","4920","63.7%","6232","60.5%","11152","61.9%","16181","54.8%","7.1pp"
"Dáin's Company","WR","R","13410","2.94","4395","3.18","21785","77.4%","57.2%","3764","63.4%","5228","61.0%","8992","62.0%","12661","53.7%","8.3pp"
"Duskwatch Hunter","BG","C","185024","5.11","29836","7.33","134991","70.6%","56.2%","23792","55.3%","29348","55.3%","53140","55.3%","81768","56.8%","-1.5pp"
"Dwalin, Weaponmaster","WR","R","11191","2.40","4797","2.54","27241","88.4%","57.0%","4923","58.8%","6586","59.3%","11509","59.1%","15647","55.4%","3.7pp"
"Eagle's Rescue","WU","U","75863","5.29","12741","7.15","42884","53.5%","54.6%","7152","52.0%","13639","58.2%","20791","56.1%","22092","53.1%","3.0pp"
"Fearsome Goblin Pair","BR","U","55157","3.56","10616","4.73","52342","77.9%","54.0%","9174","53.3%","12065","53.2%","21239","53.2%","31116","54.5%","-1.2pp"
"Goblin Plate Mail","BR","C","141175","3.80","39518","4.89","234264","91.4%","56.9%","42384","56.9%","52904","56.4%","95288","56.6%","138618","57.1%","-0.5pp"
"The Great Goblin","BR","R","9345","2.13","4071","2.20","22607","86.9%","55.4%","3897","56.2%","5170","56.2%","9067","56.2%","13573","54.9%","1.3pp"
"Large Bear","BG","U","43547","2.93","12169","3.60","69594","89.4%","55.9%","11699","54.4%","15963","57.9%","27662","56.4%","41884","55.5%","0.9pp"
"Mirkwood Nurturer","UG","C","195024","5.73","32117","8.02","121494","60.3%","54.2%","20778","51.9%","31798","57.0%","52576","55.0%","68582","53.6%","1.4pp"
"Nori, Teller of Tales","WR","C","195844","5.68","28398","8.26","101913","56.9%","54.4%","18593","53.3%","24647","53.3%","43240","53.3%","58393","55.2%","-1.8pp"
"Patient Instructor","WU","C","188026","5.61","41802","7.14","206792","77.6%","56.2%","36581","56.3%","64484","59.6%","101065","58.4%","105758","54.1%","4.2pp"
"Silvan Reveler","UG","U","68479","4.92","10546","6.62","36608","56.8%","51.8%","6333","51.6%","9646","54.5%","15979","53.4%","20383","50.5%","2.9pp"
"Smaug, Wicked Worm","BR","R","9627","2.15","3833","2.21","20266","83.4%","54.8%","3391","52.3%","4761","56.3%","8152","54.7%","12168","54.8%","-0.1pp"
"Thorin Oakenshield","WR","U","62513","4.45","11863","5.65","54558","72.7%","55.9%","9581","57.2%","13039","55.0%","22620","55.9%","31562","55.8%","0.1pp"
"Thranduil, Sindarin Liege","UG","U","46749","3.23","12102","3.87","64330","84.0%","55.1%","11177","56.3%","17521","59.2%","28698","58.1%","35207","52.5%","5.5pp"
"Thranduil, the Elvenking","UBG","R","22457","4.66","3048","6.76","3794","20.4%","46.0%","612","39.7%","912","49.6%","1524","45.6%","2249","46.0%","-0.4pp"
"Thranduil's Company","UG","R","11218","2.54","4467","2.62","23358","82.5%","55.5%","3954","61.4%","6469","61.7%","10423","61.6%","12791","50.4%","11.2pp"
"Tom, Bert, and William","BG","R","10583","2.33","4632","2.34","24477","82.6%","55.8%","4042","56.1%","5667","58.9%","9709","57.7%","14716","54.4%","3.3pp"
"The Arkenstone","","M","2655","1.15","2415","1.14","15423","98.9%","57.2%","2676","59.5%","4071","61.5%","6747","60.7%","8655","54.4%","6.3pp"
