"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Long-Bodied Grey Dog","","C","124173","7.08","14178","10.52","16996","19.4%","51.7%","2951","51.7%","4114","51.8%","7065","51.7%","9929","51.8%","-0.0pp"
"Old Thrush","","C","122383","7.03","13361","10.49","17336","21.3%","51.7%","3146","51.0%","4371","53.0%","7517","52.1%","9814","51.4%","0.7pp"
"Troop of Ponies","","U","42005","4.84","5848","6.96","18670","52.9%","52.6%","3499","53.0%","4564","53.2%","8063","53.1%","10574","52.2%","0.9pp"
"Belladonna Took","W","R","7998","3.14","1929","3.58","7363","63.6%","51.7%","1327","50.3%","2173","52.0%","3500","51.3%","3834","52.0%","-0.7pp"
"Bilbo's Gambit","W","R","13130","4.94","1710","7.31","2311","22.8%","48.9%","393","","619","49.6%","1012","49.2%","1300","48.6%","0.6pp"
"Bofur, Reliable Guardian","W","U","33919","4.19","6527","5.47","31119","77.1%","54.9%","5418","53.7%","8056","56.8%","13474","55.6%","17506","54.4%","1.1pp"
"Celebrate the Mountain-king","W","U","21935","2.70","9211","2.98","53355","90.6%","58.1%","9019","59.1%","15341","63.7%","24360","62.0%","28964","54.8%","7.2pp"
"Dáin, Lord of the Iron Hills","W","U","32190","4.11","6326","5.25","28765","74.4%","54.0%","5075","53.3%","7494","54.5%","12569","54.0%","16088","54.0%","0.0pp"
"Dwarven Provisioner","W","C","113829","6.34","17325","8.82","62504","58.2%","55.0%","11149","53.8%","16623","55.5%","27772","54.8%","34564","55.1%","-0.2pp"
"Dwarven Shortsword","W","C","108025","6.01","15318","8.54","52904","56.0%","54.4%","8930","52.0%","13262","54.0%","22192","53.2%","30409","55.2%","-2.0pp"
"Eagle of the Great Shelf","W","U","42616","5.61","5761","7.86","16495","47.0%","51.8%","2682","48.4%","4862","54.3%","7544","52.2%","9041","51.4%","0.8pp"
"The Eagles Are Coming!","W","R","4982","2.06","2748","2.03","14981","88.0%","56.0%","2537","56.1%","4317","60.7%","6854","59.0%","8134","53.5%","5.5pp"
"Esgaroth Garrison","W","C","122291","7.67","15426","10.93","19647","20.7%","53.5%","3252","52.4%","6039","56.8%","9291","55.2%","10398","52.1%","3.2pp"
"Fíli the Pathfinder","W","R","4850","1.99","2784","1.94","16009","88.2%","58.9%","2836","65.6%","4246","66.3%","7082","66.0%","8820","53.0%","13.1pp"
"Gleaming Splendor","W","M","4857","3.79","649","5.42","831","21.2%","40.9%","142","","215","","357","","473","",""
"Iron Hills Blacksmith","W","U","27596","3.38","7565","4.04","41456","86.7%","56.8%","7574","58.2%","10871","57.9%","18445","58.0%","22907","55.7%","2.3pp"
"Kíli the Resourceful","W","R","6024","2.41","2744","2.39","14498","82.9%","58.0%","2684","67.6%","3623","59.9%","6307","63.2%","8064","53.7%","9.5pp"
"Lake-town Lookout","W","C","120243","7.29","14236","10.55","21776","24.8%","51.5%","3904","50.8%","6398","52.4%","10302","51.8%","11471","51.2%","0.6pp"
"Lake-town Toymaker","W","U","45413","6.08","7020","8.19","18228","42.5%","53.3%","3053","51.0%","5855","55.9%","8908","54.2%","9345","52.5%","1.7pp"
"Magnificent End","W","C","91080","4.67","16845","6.29","82768","79.5%","55.0%","14074","53.6%","23358","57.0%","37432","55.7%","45359","54.5%","1.3pp"
"Moment of Glory","W","C","122806","7.58","13889","11.11","14628","17.2%","50.7%","2499","48.5%","4133","51.8%","6632","50.6%","8006","50.8%","-0.2pp"
"The Mountain-king's Return","W","U","27110","3.36","8865","3.82","48325","86.6%","57.8%","8502","60.5%","13722","61.4%","22224","61.1%","26095","54.9%","6.1pp"
"Ori, Keeper of Songs","W","C","115414","6.72","15177","9.61","42997","45.9%","54.9%","7431","54.7%","10741","54.8%","18172","54.8%","24671","54.8%","-0.0pp"
"The Queen of Dale","W","M","2526","2.06","1166","2.07","5931","82.9%","55.4%","1057","59.3%","1636","57.2%","2693","58.0%","3234","53.1%","4.9pp"
"Roads Go Ever, Ever On","W","R","8603","3.24","2303","3.72","10337","73.5%","55.5%","1829","57.1%","2858","56.1%","4687","56.5%","5648","54.6%","1.9pp"
"Settle the Wreckage","W","R","5771","2.30","2364","2.41","12542","85.5%","56.0%","2141","53.9%","3591","61.9%","5732","58.9%","6809","53.5%","5.4pp"
"Stone by Sunlight","W","U","25879","3.16","8476","3.65","47594","89.3%","57.1%","8154","57.1%","13279","62.3%","21433","60.3%","26164","54.6%","5.7pp"
"Thorin's Last Stand","W","C","123779","7.75","13505","11.35","9890","12.0%","49.1%","1601","44.4%","2620","51.1%","4221","48.6%","5675","49.4%","-0.9pp"
"An Unexpected Party","W","R","4463","1.76","2952","1.72","17422","91.5%","58.9%","3005","62.8%","4902","67.0%","7907","65.4%","9506","53.5%","11.8pp"
"Velvetwing Butterflies","W","C","117187","6.79","13704","9.89","27713","33.0%","52.7%","4715","48.2%","7444","55.6%","12159","52.7%","15583","52.7%","0.0pp"
"Vow to Erebor","W","C","122870","7.73","13538","11.30","14870","17.9%","52.4%","2434","50.0%","3479","52.1%","5913","51.2%","8959","53.1%","-1.9pp"
"Bilbo, Luckwearer","U","U","28231","3.57","8546","4.05","45629","85.7%","55.9%","8103","59.1%","14237","60.4%","22340","59.9%","23096","52.1%","7.8pp"
"Bilbo, Thief in the Night","U","M","2931","2.44","1140","2.59","5125","75.0%","54.5%","898","57.3%","1594","58.8%","2492","58.3%","2599","50.9%","7.4pp"
"Bilbo Baggins, Burglar","U","C","95115","5.15","20451","6.40","95184","75.3%","54.9%","16957","55.5%","28854","58.2%","45811","57.2%","48698","52.8%","4.4pp"
"Confusticate and Bebother","U","C","115615","6.83","15419","9.63","37775","40.2%","51.6%","6603","50.2%","11329","55.8%","17932","53.7%","19843","49.7%","4.0pp"
"Elrond, Moon-Reader","U","M","3213","2.75","931","3.02","3283","61.4%","49.2%","596","49.7%","941","51.4%","1537","50.7%","1734","47.6%","3.1pp"
"Elven Raft-Steerer","U","U","45572","6.24","5173","9.24","9113","29.1%","49.0%","1623","47.6%","2350","50.4%","3973","49.2%","5099","48.8%","0.4pp"
"Elvenking's Harper","U","C","123837","7.90","15540","11.20","20694","21.9%","51.0%","3599","50.7%","5724","53.7%","9323","52.5%","11303","49.6%","2.9pp"
"Enchanted River's Grasp","U","C","94475","5.02","16464","6.65","77401","77.9%","53.1%","13132","50.5%","23936","57.5%","37068","55.0%","40045","51.2%","3.8pp"
"Fateful Discovery","U","M","7108","5.29","920","8.00","56","1.0%","","10","","14","","24","","33","",""
"Gandalf, Wandering Wizard","U","C","123496","7.88","14852","11.26","12899","14.3%","49.6%","2100","48.0%","4050","53.5%","6150","51.6%","6817","48.0%","3.5pp"
"Great Gilded Boat","U","R","6349","2.54","3086","2.59","16953","86.8%","56.3%","2939","63.1%","5369","60.3%","8308","61.3%","8669","51.7%","9.6pp"
"Lakeshore Apothecary","U","C","102555","5.84","20574","7.33","98006","77.1%","55.4%","17584","57.4%","32044","57.5%","49628","57.5%","48450","53.2%","4.2pp"
"Lake-town Mariners","U","U","47425","6.32","6152","9.05","11401","30.5%","50.4%","1912","47.2%","3337","53.3%","5249","51.1%","6133","49.6%","1.5pp"
"Long Lake Nuisance","U","C","111057","6.42","20415","8.20","81930","64.8%","55.3%","14031","54.9%","26802","59.4%","40833","57.9%","41194","52.8%","5.1pp"
"The Lord of the Eagles","U","R","9065","3.67","1852","4.31","6012","54.0%","50.4%","1057","48.6%","1820","54.1%","2877","52.1%","3138","48.7%","3.4pp"
"Master's Councillors","U","U","38491","5.01","8717","6.01","41329","76.6%","55.5%","7380","56.4%","13525","59.3%","20905","58.3%","20504","52.7%","5.6pp"
"Mirkwood Meditator","U","C","126074","8.58","13905","12.35","3867","4.6%","47.1%","699","47.5%","980","48.6%","1679","48.1%","2180","46.3%","1.8pp"
"Most Decrepit Old Bird","U","R","12043","4.30","2257","5.59","6921","50.6%","52.7%","1158","52.9%","2168","56.9%","3326","55.5%","3597","50.2%","5.4pp"
"Old Fat Spider Can't See Me","U","U","40832","5.34","6420","7.25","19428","50.4%","51.1%","3238","49.1%","5975","54.8%","9213","52.8%","10165","49.5%","3.3pp"
"Plunder the Trollshaws","U","C","105795","5.86","19345","7.65","84842","70.6%","55.6%","14988","55.7%","26413","60.1%","41401","58.5%","43435","52.9%","5.6pp"
"Ravenhill Flock","U","U","39177","5.20","5223","7.34","15882","50.5%","50.2%","2661","47.3%","5042","53.6%","7703","51.4%","8208","49.0%","2.4pp"
"Riddles in the Dark","U","R","11448","4.41","2020","5.73","5316","44.0%","50.2%","924","48.5%","1570","52.0%","2494","50.7%","2822","49.8%","0.9pp"
"Roll-Roll-Roll-Roll","U","R","13361","5.02","2001","6.96","2922","24.8%","46.2%","490","","847","48.2%","1337","44.1%","1573","48.1%","-4.0pp"
"Sound the Trumpets","U","U","47272","6.37","6788","8.83","14287","34.8%","52.3%","2383","51.9%","4495","56.8%","6878","55.1%","7408","49.7%","5.4pp"
"Thranduil's Decree","U","U","48045","6.51","6326","9.37","9815","25.5%","49.8%","1625","47.9%","3020","52.5%","4645","50.9%","5168","48.8%","2.1pp"
"Uncover the Moon-Letters","U","R","15813","5.98","2080","9.07","563","4.4%","46.9%","100","","176","","276","","288","",""
"Uneasy Partings","U","C","114044","6.60","19505","8.81","68424","57.2%","54.0%","11390","50.7%","21252","58.5%","32642","55.8%","35806","52.4%","3.4pp"
"Wizard's Staff","U","R","13621","5.12","1727","7.65","1073","10.4%","42.4%","172","","286","","458","","612","43.5%",""
"Along the Crooked Way","B","R","8250","3.16","2050","3.65","8581","69.2%","54.0%","1485","48.7%","1950","55.8%","3435","52.8%","5135","54.9%","-2.2pp"
"Azog, Moria's Ruin","B","R","6502","2.51","2236","2.73","11505","83.6%","53.7%","1991","49.8%","2642","54.0%","4633","52.2%","6857","54.7%","-2.5pp"
"Bilbo's Deadly Slice","B","C","56181","2.92","17970","3.51","106489","93.5%","56.9%","18153","55.1%","24046","58.7%","42199","57.2%","64314","56.7%","0.4pp"
"Crude Bent Blade","B","C","69901","3.63","22517","4.25","131326","90.0%","58.9%","22848","60.9%","29558","60.9%","52406","60.9%","78733","57.7%","3.2pp"
"Desolation Prowler","B","U","22365","2.84","10185","3.08","62050","92.9%","59.3%","11247","64.6%","13724","59.1%","24971","61.6%","37160","57.7%","3.9pp"
"Down, Down to Goblin-town","B","U","26880","3.30","9685","3.70","54998","87.9%","58.5%","9645","60.7%","12383","59.1%","22028","59.8%","32925","57.7%","2.1pp"
"Dreaded Bat-Cloud","B","U","31560","3.78","6933","4.87","36528","83.3%","56.4%","6030","55.3%","8384","57.0%","14414","56.3%","22176","56.5%","-0.3pp"
"Front Porch Sentries","B","C","112986","5.94","17917","8.52","59155","52.2%","56.1%","10628","55.6%","13313","55.0%","23941","55.3%","35212","56.6%","-1.3pp"
"Gathering of Darkness","B","U","32250","3.90","7512","4.93","37526","79.4%","55.9%","6111","52.1%","8431","56.5%","14542","54.7%","22992","56.6%","-2.0pp"
"Gnashing of Teeth","B","U","22544","2.75","7536","3.19","43240","91.0%","56.2%","7355","54.8%","9644","56.6%","16999","55.8%","26252","56.4%","-0.5pp"
"Gollum, Riddle Master","B","M","1916","1.53","1383","1.52","8158","91.3%","59.0%","1451","69.2%","1874","60.7%","3325","64.4%","4780","55.3%","9.1pp"
"Gollum, Silent Slinker","B","C","97028","4.99","21035","6.39","107008","79.3%","58.5%","18150","59.2%","23878","59.9%","42028","59.6%","64327","57.9%","1.7pp"
"Gollum the Abandoned","B","U","36853","4.41","8118","5.63","39018","75.5%","57.2%","6961","57.5%","8676","57.3%","15637","57.4%","23241","57.2%","0.2pp"
"Great Fierce Bee","B","C","119116","6.75","13951","10.14","21393","24.5%","53.5%","3634","51.8%","4880","53.3%","8514","52.7%","12907","54.0%","-1.3pp"
"Great Ugly-Looking Goblin","B","U","29042","3.51","7781","4.34","43477","87.8%","57.1%","7717","57.1%","9634","57.2%","17351","57.2%","26106","57.0%","0.1pp"
"Head of the Hunt","B","R","4094","1.64","2795","1.63","16883","93.5%","58.1%","2852","60.1%","3972","60.6%","6824","60.4%","10067","56.5%","3.9pp"
"Inside Information","B","M","3413","2.69","951","2.94","4274","72.4%","53.3%","744","49.2%","1041","50.0%","1785","49.7%","2494","55.9%","-6.2pp"
"The Master of Lake-town","B","R","7910","2.96","2302","3.39","11002","76.6%","55.6%","1866","54.1%","2555","55.3%","4421","54.8%","6591","56.0%","-1.3pp"
"Nighthowl Pursuer","B","U","32157","3.95","8792","4.70","46673","82.3%","58.4%","8342","62.7%","10155","56.2%","18497","59.2%","28182","58.0%","1.2pp"
"Rage into the Valley","B","C","98235","4.95","20455","6.64","102780","78.8%","57.2%","17900","56.3%","23096","56.0%","40996","56.1%","61790","57.8%","-1.7pp"
"Ravening Warg","B","C","93911","4.72","18088","6.42","95704","83.0%","57.9%","17079","58.2%","20947","57.3%","38026","57.7%","57633","58.1%","-0.4pp"
"Reverent Howl","B","C","115408","6.22","14984","9.29","37595","40.0%","54.5%","6395","51.4%","8255","54.3%","14650","53.1%","22956","55.5%","-2.4pp"
"Rhovanion Rampager","B","R","4448","1.79","2806","1.80","16786","93.5%","58.2%","2886","62.8%","3907","58.8%","6793","60.5%","10056","56.6%","3.9pp"
"The Sackville-Bagginses","B","R","6444","2.54","2743","2.71","15243","86.8%","57.4%","2609","58.1%","3456","59.7%","6065","59.0%","9105","56.5%","2.5pp"
"Stir Up Trouble","B","C","84622","4.19","19407","5.51","105658","86.6%","56.4%","18005","54.1%","24016","58.0%","42021","56.3%","63681","56.5%","-0.2pp"
"Stony-Voiced Goblins","B","C","101958","5.10","19961","6.98","96617","76.3%","56.8%","17298","56.6%","21740","55.6%","39038","56.0%","57534","57.3%","-1.3pp"
"Supper for Spiders","B","R","15258","5.53","1882","8.45","830","7.2%","44.7%","126","","179","","305","","526","46.8%",""
"Balin, Loremaster","R","R","9158","3.49","1801","4.35","6882","62.9%","53.8%","1193","47.9%","1603","54.3%","2796","51.6%","4058","55.2%","-3.6pp"
"Bombur, Gentle Dreamer","R","U","40114","4.96","6655","6.84","26399","63.7%","55.0%","4565","54.8%","6225","54.0%","10790","54.3%","15490","55.3%","-1.0pp"
"Bothersome Noisemaker","R","U","24492","3.02","9853","3.31","58480","91.0%","59.0%","10551","63.9%","13368","59.0%","23919","61.1%","34593","57.5%","3.6pp"
"Burn, Burn, Tree and Fern","R","U","22972","2.80","8920","3.12","51862","90.8%","57.8%","8713","58.8%","12004","60.6%","20717","59.8%","31133","56.4%","3.4pp"
"Dáin Ironfoot","R","R","5027","2.01","2840","2.03","16649","91.8%","58.6%","2951","62.4%","3888","61.5%","6839","61.9%","9764","56.1%","5.8pp"
"Desert Were-Worm","R","R","9498","3.71","1620","4.76","4884","48.9%","50.7%","810","45.9%","1088","48.6%","1898","47.5%","2998","52.7%","-5.2pp"
"Desolation of Smaug","R","R","9843","3.83","1904","4.72","5645","48.3%","52.3%","967","50.3%","1300","54.1%","2267","52.4%","3378","52.2%","0.2pp"
"Dori, Bearer of Friends","R","C","98519","5.02","17953","6.92","88207","78.0%","56.8%","15554","57.3%","20547","56.7%","36101","57.0%","51845","56.7%","0.3pp"
"Dwarven Mauler","R","U","37370","4.48","7731","5.82","36945","75.7%","57.0%","6714","59.2%","8380","54.6%","15094","56.6%","21762","57.3%","-0.6pp"
"Gandalf, Goblins' Bane","R","M","2315","1.95","1132","1.92","5947","84.8%","55.6%","1042","56.6%","1411","56.6%","2453","56.6%","3499","55.0%","1.7pp"
"Gandalf, Spark Starter","R","U","34433","4.21","8840","5.10","42853","76.0%","57.5%","7193","56.4%","10104","60.8%","17297","59.0%","25573","56.4%","2.6pp"
"Getaway Barrel","R","R","16481","5.99","2063","9.31","347","2.7%","","55","","84","","139","","208","",""
"Glóin the Mighty","R","U","32054","3.87","6792","5.00","34540","80.7%","56.6%","5866","57.6%","8150","57.8%","14016","57.7%","20416","55.8%","2.0pp"
"Goblin-town Flunkies","R","C","111440","5.99","16759","8.55","58929","55.7%","54.9%","10436","53.9%","13290","53.5%","23726","53.7%","35216","55.8%","-2.1pp"
"Gundabad Opportunist","R","C","113993","6.06","20092","8.43","81308","63.9%","56.7%","13928","55.0%","18619","56.6%","32547","55.9%","48823","57.2%","-1.3pp"
"Iron Hills Stalwart","R","C","120668","6.99","13949","10.44","21426","24.7%","53.3%","3534","49.3%","5116","52.8%","8650","51.4%","12751","54.5%","-3.1pp"
"Last Light of Durin's Day","R","R","15324","5.69","1841","8.89","545","4.9%","43.1%","85","","132","","217","","328","",""
"The Misty Mountains Cold","R","R","6571","2.52","2190","2.77","11464","83.6%","55.7%","2004","61.4%","2789","54.6%","4793","57.5%","6673","54.4%","3.1pp"
"Misty Mountains Raider","R","U","27243","3.35","8778","3.88","48833","87.3%","57.4%","8303","56.6%","11507","58.9%","19810","58.0%","29123","56.9%","1.0pp"
"Óin the Brave","R","C","111750","6.10","16897","8.64","59595","56.3%","55.6%","10618","54.8%","13786","55.4%","24404","55.2%","35025","55.9%","-0.7pp"
