"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Owlin Historian","W","C","279927","6.19","42426","8.65","166542","61.0%","56.0%","28919","55.2%","44164","55.5%","73083","55.4%","93559","56.4%","-1.0pp"
"Practiced Offense","W","R","15177","1.75","10465","1.72","64807","91.9%","59.4%","11076","62.6%","17251","66.0%","28327","64.7%","35960","55.0%","9.7pp"
"Primary Research","W","U","91810","4.61","18248","5.88","79309","68.1%","55.5%","13295","53.2%","21531","55.9%","34826","54.9%","44301","55.9%","-1.0pp"
"Quill-Blade Laureate","W","U","73867","3.64","18765","4.41","108365","88.9%","57.0%","19594","57.1%","27501","56.6%","47095","56.8%","60987","57.1%","-0.3pp"
"Rapier Wit","W","C","298296","7.05","38359","10.16","75284","30.5%","54.7%","12793","52.1%","19059","55.7%","31852","54.2%","43076","55.0%","-0.8pp"
"Rehearsed Debater","W","C","290284","6.59","41532","9.31","129515","48.6%","55.6%","22459","55.6%","31833","53.9%","54292","54.6%","75067","56.3%","-1.7pp"
"Restoration Seminar","W","M","8648","2.07","4475","2.02","22718","80.0%","55.1%","3802","54.1%","6411","59.7%","10213","57.6%","12232","52.8%","4.8pp"
"Shattered Acolyte","W","C","272265","5.86","43832","8.10","197270","69.5%","56.4%","35976","56.9%","48780","55.1%","84756","55.9%","112108","56.9%","-1.0pp"
"Soaring Stoneglider","W","U","92817","4.60","15873","6.12","74702","74.0%","54.4%","12686","51.6%","19907","55.0%","32593","53.7%","42137","54.9%","-1.2pp"
"Spiritcall Enthusiast","W","U","106860","5.56","15046","7.84","43204","45.0%","53.8%","7490","52.2%","10636","51.9%","18126","52.0%","25038","55.1%","-3.0pp"
"Stand Up for Yourself","W","U","79860","3.89","19691","4.79","110339","86.3%","56.6%","18692","54.8%","29933","58.5%","48625","57.1%","60887","56.0%","1.0pp"
"Stirring Hopesinger","W","R","13799","1.60","9516","1.58","59085","93.2%","58.7%","10387","63.4%","16183","62.7%","26570","63.0%","32280","55.0%","8.0pp"
"Stone Docent","W","C","261034","5.55","50490","7.28","265169","80.4%","57.2%","47595","57.7%","65868","55.6%","113463","56.5%","151515","57.6%","-1.2pp"
"Summoned Dromedary","W","U","96936","4.80","16950","6.48","74697","69.3%","54.8%","12506","53.0%","19505","54.7%","32011","54.0%","42903","55.3%","-1.3pp"
"Banishing Betrayal","U","C","284442","6.24","42269","8.89","155408","58.7%","52.9%","27592","50.6%","45538","57.8%","73130","55.1%","78870","50.6%","4.5pp"
"Brush Off","U","U","102924","5.17","22347","6.43","103716","73.2%","54.9%","17488","53.0%","31563","60.5%","49051","57.8%","51669","51.3%","6.5pp"
"Campus Composer","U","U","96602","4.75","15982","6.51","69431","70.2%","52.6%","11602","51.0%","20454","55.6%","32056","53.9%","36108","51.3%","2.7pp"
"Chase Inspiration","U","C","313291","7.95","39834","11.32","52295","21.0%","52.8%","8667","50.6%","14960","56.2%","23627","54.1%","27686","51.2%","2.9pp"
"Deluge Virtuoso","U","C","289571","6.57","35698","9.66","90358","40.8%","51.1%","15787","49.4%","25976","53.5%","41763","52.0%","46948","50.2%","1.8pp"
"Divergent Equation","U","U","96786","4.95","23684","5.90","112897","75.2%","55.0%","18793","51.5%","35562","61.2%","54355","57.9%","54453","50.9%","6.9pp"
"Echocasting Symposium","U","M","7472","1.77","4544","1.74","24920","87.0%","54.2%","4248","53.7%","7402","60.5%","11650","58.0%","12121","49.2%","8.8pp"
"Emeritus of Ideation","U","M","6044","1.39","4571","1.38","26797","89.4%","57.2%","4593","61.3%","8304","65.9%","12897","64.3%","13092","49.7%","14.6pp"
"Encouraging Aviator","U","U","107245","5.52","13783","7.86","40521","48.3%","50.1%","6937","47.8%","11342","52.3%","18279","50.6%","21688","49.5%","1.1pp"
"Essence Scatter","U","C","245315","5.11","50433","6.73","262043","82.5%","54.3%","45995","54.8%","76947","58.2%","122942","56.9%","132803","51.5%","5.4pp"
"Exhibition Tidecaller","U","R","21035","2.42","10223","2.41","57631","87.4%","55.9%","9903","57.0%","17954","62.5%","27857","60.5%","28044","50.6%","9.9pp"
"Flow State","U","U","77421","3.70","20519","4.56","109919","85.3%","54.1%","19511","53.0%","33072","59.1%","52583","56.8%","54321","51.1%","5.7pp"
"Fractal Anomaly","U","U","131018","7.43","15177","10.92","9132","9.6%","47.1%","1516","42.2%","2720","51.8%","4236","48.4%","4772","45.8%","2.6pp"
"Fractalize","U","U","127748","7.07","15333","10.32","18388","19.1%","50.3%","3057","47.1%","5166","53.8%","8223","51.3%","9806","49.1%","2.2pp"
"Harmonized Trio","U","R","33221","3.58","7123","4.34","27076","61.8%","51.4%","4778","53.3%","7662","53.2%","12440","53.3%","14206","49.5%","3.8pp"
"Homesickness","U","U","101273","4.98","18746","6.64","83308","71.0%","53.3%","13971","51.1%","25213","58.5%","39184","55.8%","41795","50.4%","5.4pp"
"Hydro-Channeler","U","C","269544","5.77","43570","8.05","198855","73.5%","53.1%","35792","54.3%","56771","55.0%","92563","54.7%","104022","51.7%","3.0pp"
"Jadzi, Steward of Fate","U","R","17112","1.93","9926","1.95","57162","90.4%","55.3%","10159","57.6%","17020","60.4%","27179","59.4%","28604","51.0%","8.4pp"
"Landscape Painter","U","C","284420","6.22","38428","9.01","133710","55.7%","52.1%","23728","50.3%","38558","55.1%","62286","53.3%","69542","51.0%","2.3pp"
"Mana Sculpt","U","R","34335","3.54","9355","4.16","45775","77.3%","54.2%","7759","53.7%","13974","59.8%","21733","57.6%","22750","50.1%","7.6pp"
"Mathemagics","U","M","10379","2.40","5230","2.37","28879","86.1%","56.5%","4945","53.3%","9405","66.1%","14350","61.7%","13069","49.1%","12.6pp"
"Matterbending Mage","U","U","78294","3.72","22158","4.54","123683","87.3%","55.4%","21676","54.8%","36571","60.1%","58247","58.1%","62429","52.5%","5.6pp"
"Muse Seeker","U","U","98121","4.87","16860","6.52","70754","68.0%","51.6%","12796","50.9%","20086","53.8%","32882","52.6%","36892","50.6%","2.1pp"
"Muse's Encouragement","U","C","304638","7.23","40313","10.34","88168","35.3%","51.0%","14763","48.3%","26407","55.0%","41170","52.6%","45176","49.3%","3.3pp"
"Orysa, Tide Choreographer","U","U","106874","5.32","15137","7.52","48443","51.9%","51.7%","8136","50.1%","14150","55.2%","22286","53.3%","25285","50.0%","3.4pp"
"Pensive Professor","U","R","18394","2.08","9291","2.10","52311","89.1%","54.5%","9165","57.3%","15498","59.6%","24663","58.7%","26529","50.3%","8.4pp"
"Procrastinate","U","C","296261","6.93","36946","10.12","83464","36.4%","51.1%","14218","48.0%","24208","54.8%","38426","52.3%","43108","49.7%","2.6pp"
"Quick Study","U","C","281834","6.17","42829","8.72","161000","59.8%","53.6%","28431","53.7%","48183","57.5%","76614","56.1%","81224","50.9%","5.2pp"
"Run Behind","U","C","277293","5.92","50204","8.03","230680","72.7%","54.7%","39519","53.6%","69389","59.2%","108908","57.2%","116901","52.2%","4.9pp"
"Skycoach Conductor","U","R","22634","2.50","8540","2.68","45411","84.0%","54.0%","7822","54.9%","13422","57.9%","21244","56.8%","23226","51.1%","5.7pp"
"Spellbook Seeker","U","C","297428","6.91","33914","10.25","59145","28.2%","50.0%","10071","47.5%","17372","52.8%","27443","50.8%","30929","49.2%","1.7pp"
"Tester of the Tangential","U","U","96073","4.78","15324","6.53","65200","68.8%","52.3%","11646","53.8%","17930","54.0%","29576","53.9%","34711","50.8%","3.1pp"
"Textbook Tabulator","U","C","299450","7.15","36447","10.49","67284","29.7%","50.9%","11827","50.4%","19325","53.7%","31152","52.5%","35224","49.3%","3.2pp"
"Wisdom of Ages","U","R","39443","4.03","11009","4.55","51244","73.4%","55.0%","8402","50.0%","16759","61.5%","25161","57.6%","23961","50.6%","7.1pp"
"Adventurous Eater","B","C","268144","5.69","33707","8.20","143811","67.0%","54.6%","25035","53.0%","35301","54.7%","60336","54.0%","82656","54.9%","-0.9pp"
"Arcane Omens","B","U","103510","5.64","25324","6.38","97959","60.7%","55.5%","16276","56.4%","29773","61.4%","46049","59.6%","49506","50.9%","8.8pp"
"Arnyn, Deathbloom Botanist","B","U","97624","5.00","11603","7.25","37411","52.0%","51.8%","6475","48.6%","9152","51.9%","15627","50.5%","21478","52.5%","-2.0pp"
"Burrog Banemaker","B","C","271809","5.88","33424","8.55","127592","59.9%","54.0%","22972","55.4%","30235","53.6%","53207","54.4%","73554","53.6%","0.7pp"
"Cheerful Osteomancer","B","C","284326","6.29","33210","9.29","95144","45.5%","52.5%","15919","48.4%","23464","53.3%","39383","51.3%","54774","53.2%","-1.9pp"
"Cost of Brilliance","B","C","276219","6.08","42545","8.25","175591","63.9%","56.6%","30180","56.3%","44062","57.8%","74242","57.2%","100156","56.1%","1.1pp"
"Decorum Dissertation","B","M","8799","2.02","3788","2.04","19054","80.4%","54.3%","3176","54.3%","4936","57.2%","8112","56.1%","10752","52.8%","3.3pp"
"Dissection Practice","B","U","90524","4.36","16331","5.61","81560","77.6%","56.4%","14080","57.6%","19903","58.4%","33983","58.0%","47069","55.2%","2.9pp"
"Emeritus of Woe","B","M","6540","1.47","4333","1.45","24657","88.9%","56.0%","4132","57.3%","6801","59.8%","10933","58.8%","13384","53.4%","5.5pp"
"End of the Hunt","B","U","69537","3.35","18950","4.05","106037","86.7%","56.3%","18379","56.3%","27616","59.5%","45995","58.2%","58749","54.5%","3.7pp"
"Eternal Student","B","U","98685","4.82","16452","6.51","72026","69.1%","55.0%","12266","53.1%","17357","55.2%","29623","54.3%","42178","55.4%","-1.1pp"
"Foolish Fate","B","U","55408","2.69","18314","3.16","108625","92.0%","56.4%","18572","55.9%","28585","60.3%","47157","58.6%","60171","54.4%","4.1pp"
"Forum Necroscribe","B","U","85968","4.29","13291","5.80","57108","69.0%","52.5%","9393","48.7%","14611","52.9%","24004","51.3%","32520","53.2%","-1.9pp"
"Grave Researcher","B","R","18521","2.07","7073","2.18","39866","88.6%","54.7%","6922","55.6%","10188","55.1%","17110","55.3%","22385","54.1%","1.2pp"
"Last Gasp","B","C","186379","3.74","42790","4.79","244693","88.6%","56.0%","42774","55.9%","62888","58.3%","105662","57.3%","136814","54.9%","2.4pp"
"Lecturing Scornmage","B","U","79819","3.96","17365","4.80","91961","81.2%","57.4%","16748","60.8%","21563","56.0%","38311","58.1%","53274","56.8%","1.3pp"
"Leech Collector","B","U","97825","4.83","12912","6.84","54216","66.3%","53.2%","9534","51.2%","12901","52.3%","22435","51.8%","31345","54.1%","-2.3pp"
"Masterful Flourish","B","C","301400","7.19","35431","10.38","74745","33.0%","55.7%","12376","54.8%","18223","56.5%","30599","55.8%","43674","55.5%","0.3pp"
"Melancholic Poet","B","C","250255","5.32","38295","7.26","194644","78.6%","56.2%","35500","56.1%","46350","55.8%","81850","55.9%","111750","56.4%","-0.4pp"
"Moseo, Vein's New Dean","B","R","17367","1.96","8398","1.97","47628","87.6%","56.8%","8388","59.4%","12158","60.5%","20546","60.0%","26424","54.2%","5.8pp"
"Poisoner's Apprentice","B","U","87403","4.30","14621","5.58","68914","74.0%","54.6%","11866","54.6%","16611","55.7%","28477","55.2%","39576","53.9%","1.3pp"
"Postmortem Professor","B","R","21130","2.37","8291","2.47","46758","86.4%","57.2%","8583","63.4%","11191","57.7%","19774","60.2%","26802","55.1%","5.1pp"
"Pox Plague","B","R","63368","6.55","7647","10.06","233","0.5%","","39","","62","","101","","127","",""
"Pull from the Grave","B","C","299871","6.97","35873","10.21","69845","30.8%","52.8%","11510","48.8%","17978","54.9%","29488","52.5%","39909","52.8%","-0.3pp"
"Rabid Attack","B","U","123116","6.70","13467","9.92","19519","23.0%","52.1%","3219","48.1%","4770","51.9%","7989","50.4%","11467","53.2%","-2.8pp"
"Ral Zarek, Guest Lecturer","B","M","7574","1.69","3220","1.69","16144","79.9%","53.5%","2816","53.2%","4077","55.5%","6893","54.5%","9100","52.5%","2.0pp"
"Scathing Shadelock","B","U","101021","5.04","12074","7.30","44466","58.2%","53.2%","7400","51.4%","11085","52.8%","18485","52.3%","25804","53.6%","-1.3pp"
"Scheming Silvertongue","B","R","16781","1.90","8065","1.93","45883","88.3%","56.3%","8308","60.4%","11922","58.0%","20230","59.0%","25299","54.2%","4.7pp"
"Send in the Pest","B","C","265446","5.71","37677","8.00","149580","62.3%","54.7%","26818","55.2%","36108","54.9%","62926","55.0%","85998","54.4%","0.6pp"
"Sneering Shadewriter","B","C","294069","6.67","34203","9.83","89986","41.5%","53.3%","14965","50.4%","22682","54.3%","37647","52.7%","51556","53.5%","-0.8pp"
"Tragedy Feaster","B","R","25099","2.78","6575","3.07","33388","80.6%","54.5%","5669","54.1%","8468","55.9%","14137","55.2%","18925","53.8%","1.3pp"
"Ulna Alley Shopkeep","B","C","309788","7.79","31591","11.54","27398","13.8%","50.4%","4811","49.9%","6311","48.8%","11122","49.3%","16141","51.2%","-1.9pp"
"Wander Off","B","C","192310","3.84","36983","5.19","205241","87.2%","54.8%","34608","53.0%","53933","57.6%","88541","55.8%","114568","53.8%","2.0pp"
"Withering Curse","B","M","11675","2.66","3099","2.89","12093","63.3%","52.6%","2150","51.2%","3084","55.4%","5234","53.7%","6770","51.5%","2.2pp"
"Ancestral Anger","R","C","309906","7.88","42081","11.05","43091","16.2%","52.9%","7214","51.9%","11477","53.7%","18691","53.0%","24057","52.7%","0.4pp"
"Archaic's Agony","R","U","119963","6.19","23461","8.14","71770","48.4%","53.9%","11967","51.4%","22313","59.0%","34280","56.4%","35952","50.8%","5.5pp"
"Artistic Process","R","U","79605","3.80","20627","4.72","112244","85.7%","55.1%","18644","53.5%","33613","58.8%","52257","56.9%","57192","53.1%","3.8pp"
"Blazing Firesinger","R","U","112735","5.86","14640","8.43","36282","40.3%","50.4%","6378","49.3%","10027","50.3%","16405","49.9%","19529","50.8%","-0.9pp"
"Charging Strifeknight","R","U","94610","4.56","21235","5.80","110174","81.2%","55.9%","19526","56.6%","31061","57.2%","50587","57.0%","59047","55.0%","1.9pp"
"Choreographed Sparks","R","R","56702","5.80","6878","8.93","4356","10.1%","45.9%","740","40.5%","1207","46.3%","1947","44.1%","2353","47.1%","-3.0pp"
"Duel Tactics","R","U","122592","6.39","17558","9.07","41819","37.2%","54.6%","7111","53.0%","10969","55.9%","18080","54.8%","23508","54.3%","0.5pp"
"Emeritus of Conflict","R","M","9459","2.18","4072","2.29","22347","86.9%","53.8%","4029","53.9%","6339","55.1%","10368","54.6%","11687","53.0%","1.6pp"
"Expressive Firedancer","R","C","279580","6.18","46562","8.50","180533","60.7%","54.8%","32440","56.1%","48318","54.7%","80758","55.3%","98282","54.3%","1.0pp"
"Flashback","R","R","39902","4.07","7816","5.35","32238","65.0%","53.3%","5409","48.3%","9618","57.4%","15027","54.1%","16482","52.0%","2.1pp"
"Garrison Excavator","R","U","86334","4.34","20689","5.31","104584","78.0%","56.7%","17847","55.6%","29570","57.6%","47417","56.9%","57221","56.5%","0.4pp"
"Goblin Glasswright","R","C","256649","5.36","44285","7.47","198155","71.8%","53.0%","36088","53.7%","55037","54.0%","91125","53.9%","105047","52.2%","1.6pp"
"Heated Argument","R","C","259706","5.43","46226","7.55","213587","72.8%","54.2%","35628","51.9%","62230","57.6%","97858","55.5%","112269","52.9%","2.6pp"
"Impractical Joke","R","U","59156","2.92","23643","3.33","141471","93.2%","56.2%","25228","56.9%","40909","59.5%","66137","58.6%","72862","53.8%","4.8pp"
"Improvisation Capstone","R","M","7658","1.77","5276","1.75","30658","88.8%","57.4%","5206","60.9%","9212","63.6%","14418","62.6%","14963","51.4%","11.3pp"
"Living History","R","U","108424","5.51","21674","7.02","95519","68.4%","57.0%","17079","56.8%","25706","56.0%","42785","56.3%","52583","57.6%","-1.2pp"
"Maelstrom Artisan","R","R","46682","4.81","6485","6.98","15272","37.5%","51.0%","2654","49.2%","4042","52.3%","6696","51.0%","8482","51.0%","0.1pp"
"Magmablood Archaic","R","R","21165","2.37","9422","2.46","51253","86.6%","54.4%","8804","54.1%","15291","57.9%","24095","56.5%","26593","52.1%","4.4pp"
"Mica, Reader of Ruins","R","U","120891","6.27","16345","9.09","30237","29.6%","52.4%","5065","50.2%","8828","54.3%","13893","52.8%","16026","52.0%","0.9pp"
"Molten-Core Maestro","R","R","16940","1.91","9947","1.92","59309","93.1%","56.0%","10709","60.6%","17118","59.0%","27827","59.6%","30748","52.6%","7.0pp"
"Pigment Wrangler","R","U","92212","4.47","15524","6.08","66610","69.7%","51.5%","11082","48.3%","19368","52.8%","30450","51.2%","35416","51.6%","-0.4pp"
"Rearing Embermare","R","C","315168","8.11","37876","11.69","22780","9.5%","50.3%","3776","47.7%","6413","50.6%","10189","49.5%","12539","50.7%","-1.2pp"
"Rubble Rouser","R","C","240124","5.12","55257","6.47","285164","80.1%","56.6%","50685","58.4%","80206","57.7%","130891","58.0%","152890","55.4%","2.5pp"
"Seize the Spoils","R","C","287943","6.37","45693","8.99","148618","51.4%","53.5%","26471","52.9%","43579","56.2%","70050","55.0%","76542","52.0%","3.0pp"
"Steal the Show","R","R","43637","4.51","7329","6.13","25120","54.5%","53.0%","4295","50.1%","7631","56.8%","11926","54.4%","12663","51.4%","3.0pp"
"Strife Scholar","R","C","304681","7.26","37590","10.60","59879","25.4%","51.4%","10498","49.7%","16225","51.7%","26723","50.9%","32829","51.7%","-0.8pp"
"Tablet of Discovery","R","U","87854","4.35","21238","5.37","98359","73.5%","54.7%","17320","54.8%","29294","57.9%","46614","56.8%","49838","52.5%","4.3pp"
"Tackle Artist","R","C","286157","6.53","38585","9.54","112974","46.6%","52.4%","18907","50.9%","32555","53.9%","51462","52.8%","60396","51.9%","0.9pp"
"Thunderdrum Soloist","R","U","92218","4.50","16891","6.05","81353","76.1%","53.9%","14572","54.4%","23006","56.0%","37578","55.4%","42609","52.4%","2.9pp"
"Tome Blast","R","C","205514","4.20","54500","5.26","315000","89.8%","55.9%","55426","54.9%","89546","58.8%","144972","57.3%","165550","54.4%","3.0pp"
"Unsubtle Mockery","R","C","180653","3.69","52262","4.57","310335","92.8%","55.6%","54061","55.8%","89851","58.6%","143912","57.5%","160514","53.6%","3.9pp"
"Zealous Lorecaster","R","C","295998","6.62","47447","9.33","156515","51.8%","53.7%","25657","49.0%","48403","57.7%","74060","54.7%","80048","52.5%","2.2pp"
"Aberrant Manawurm","G","U","116882","6.03","13138","9.07","30944","38.1%","50.2%","5197","48.5%","8473","52.2%","13670","50.8%","16946","49.6%","1.2pp"
"Additive Evolution","G","U","73669","3.64","17163","4.45","88348","81.6%","54.5%","14585","55.4%","24024","58.4%","38609","57.2%","48513","52.1%","5.1pp"
"Ambitious Augmenter","G","R","19115","2.15","8669","2.17","47304","85.5%","55.7%","8482","62.8%","12355","58.6%","20837","60.3%","25831","52.0%","8.3pp"
"Burrog Barrage","G","C","260569","5.58","37434","7.76","160992","68.4%","53.8%","27116","52.1%","42086","57.2%","69202","55.2%","90287","52.6%","2.6pp"
"Chelonian Tackle","G","U","120504","6.27","13621","9.29","29105","34.2%","51.2%","4846","47.5%","7524","52.1%","12370","50.3%","16545","51.8%","-1.5pp"
"Comforting Counsel","G","R","41346","4.59","5092","6.71","11384","36.2%","49.2%","2015","43.9%","2708","46.5%","4723","45.4%","6634","51.9%","-6.5pp"
"Efflorescence","G","C","313504","8.13","29969","12.09","12672","6.7%","49.5%","2125","45.4%","3025","50.7%","5150","48.5%","7492","50.0%","-1.5pp"
"Emeritus of Abundance","G","M","6848","1.59","4191","1.58","23127","86.2%","55.2%","4040","55.9%","6478","61.3%","10518","59.3%","12026","51.4%","7.9pp"
"Emil, Vastlands Roamer","G","U","90450","4.45","13798","6.15","61793","72.7%","52.1%","10667","50.5%","17435","54.5%","28102","53.0%","32759","51.1%","1.9pp"
"Environmental Scientist","G","U","56627","2.77","21613","3.08","122357","87.9%","56.1%","22629","62.0%","32706","60.2%","55335","61.0%","65151","51.9%","9.0pp"
"Follow the Lumarets","G","C","303862","7.42","33135","10.83","54136","26.2%","52.4%","9712","50.6%","13376","52.8%","23088","51.9%","30849","52.7%","-0.8pp"
"Germination Practicum","G","M","6937","1.60","4143","1.57","22587","86.2%","54.2%","3868","56.1%","6138","59.8%","10006","58.4%","12128","50.4%","8.0pp"
"Glorious Decay","G","C","314227","8.20","31113","12.12","12569","6.5%","50.1%","2184","48.0%","3373","53.6%","5557","51.4%","6938","48.8%","2.5pp"
"Hungry Graffalon","G","C","309961","7.74","31008","11.55","29749","15.4%","50.2%","5005","48.4%","8030","52.3%","13035","50.8%","16372","49.7%","1.1pp"
"Infirmary Healer","G","U","104303","5.01","15493","7.00","69723","72.0%","53.4%","12496","51.7%","18046","55.3%","30542","53.9%","38497","53.0%","0.9pp"
"Lumaret's Favor","G","U","129437","7.19","14064","10.66","16528","18.7%","52.6%","2792","51.0%","3897","54.2%","6689","52.9%","9791","52.5%","0.4pp"
"Mindful Biomancer","G","C","286583","6.48","34075","9.40","115610","54.3%","53.0%","20692","52.6%","28502","53.8%","49194","53.3%","65463","52.7%","0.6pp"
"Noxious Newt","G","C","224553","4.57","35467","6.27","187447","84.2%","53.7%","34024","55.5%","48775","55.3%","82799","55.4%","102671","52.4%","3.0pp"
"Oracle's Restoration","G","C","308653","7.85","29644","11.74","26266","14.2%","50.4%","4450","48.0%","6317","50.4%","10767","49.4%","15446","51.0%","-1.6pp"
"Pestbrood Sloth","G","U","75906","3.64","18369","4.50","100157","85.7%","55.7%","17372","58.5%","26983","59.0%","44355","58.8%","54535","53.0%","5.8pp"
"Planar Engineering","G","R","40888","4.28","6869","5.67","21827","50.7%","52.6%","3784","54.7%","6147","57.0%","9931","56.1%","11709","49.6%","6.5pp"
"Shopkeeper's Bane","G","C","286286","6.64","30780","9.87","91368","47.4%","53.1%","15980","53.0%","22413","53.5%","38393","53.3%","52114","53.0%","0.3pp"
"Slumbering Trudge","G","R","20090","2.22","8825","2.27","48548","85.6%","55.6%","8648","61.7%","13395","57.6%","22043","59.2%","25466","52.2%","7.0pp"
"Snarl Song","G","U","77731","4.12","27310","4.35","142539","80.8%","56.6%","24040","57.0%","44053","64.3%","68093","61.7%","69445","50.6%","11.1pp"
"Studious First-Year","G","C","186911","3.81","40980","4.84","219373","85.5%","54.0%","40409","59.4%","57949","55.1%","98358","56.9%","118626","51.5%","5.4pp"
"Tenured Concocter","G","C","300759","7.22","32488","10.66","71150","35.1%","52.0%","11688","49.4%","18457","53.9%","30145","52.1%","40230","51.8%","0.4pp"
"Thornfist Striker","G","U","99408","4.94","14881","6.71","65475","69.7%","54.4%","11376","55.8%","16353","56.0%","27729","55.9%","37095","53.1%","2.9pp"
"Topiary Lecturer","G","U","89769","4.37","13768","5.97","60803","71.4%","52.3%","10879","54.1%","16129","54.9%","27008","54.6%","33126","50.6%","4.0pp"
"Vastlands Scavenger","G","R","19731","2.22","7499","2.28","39573","83.9%","54.3%","7000","55.6%","10593","57.7%","17593","56.9%","21425","52.0%","4.9pp"
"Wild Hypothesis","G","C","297148","7.06","31109","10.58","61476","31.8%","51.0%","10596","48.2%","17196","54.6%","27792","52.2%","32279","49.4%","2.7pp"
"Wildgrowth Archaic","G","R","16456","1.89","8124","1.93","44900","88.1%","53.5%","8088","56.5%","12382","56.2%","20470","56.3%","23643","51.0%","5.3pp"
"Zimone's Experiment","G","U","116933","6.00","14657","8.77","32974","36.3%","50.9%","5606","49.4%","9422","54.0%","15028","52.3%","17593","49.6%","2.7pp"
"Abigale, Poet Laureate","WB","U","78144","3.98","14706","5.04","73001","77.6%","55.4%","12722","54.5%","18363","54.5%","31085","54.5%","41617","56.0%","-1.6pp"
"Abstract Paintmage","UR","U","104181","5.47","14407","7.69","44538","50.2%","50.1%","7716","49.5%","12933","50.6%","20649","50.2%","23179","49.9%","0.3pp"
