"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Agent 13, Sharon Carter","W","U","982","2.64","422","3.09","2485","93.2%","54.8%","466","","722","56.9%","1188","56.6%","1305","53.3%","3.3pp"
"Agent Maria Hill","W","U","1305","3.36","418","3.90","2392","84.2%","57.5%","412","","624","59.1%","1036","60.1%","1346","55.6%","4.6pp"
"Agent of Atlas","W","C","4957","5.55","844","7.92","3634","64.3%","54.8%","698","57.0%","880","52.4%","1578","54.4%","2054","55.0%","-0.6pp"
"Agent Phil Coulson","W","R","206","1.47","156","","1000","96.1%","57.2%","174","","295","","469","","536","52.8%",""
"Agents of S.H.I.E.L.D.","W","C","4984","5.47","802","7.88","3500","66.1%","53.8%","585","54.9%","969","51.2%","1554","52.6%","1949","54.5%","-2.0pp"
"Avengers Assemble!","W","M","87","","71","","435","","","70","","120","","190","","245","",""
"Borough Backup","W","C","4062","4.37","1052","5.84","6302","87.4%","56.2%","1162","56.4%","1658","58.5%","2820","57.6%","3482","55.1%","2.5pp"
"Brave Brawler","W","C","3929","4.08","1084","5.30","6478","93.5%","56.2%","1153","56.2%","1756","58.1%","2909","57.4%","3571","55.4%","2.0pp"
"Captain America, Super-Soldier","W","M","95","","67","","383","","","77","","115","","192","","194","",""
"Captain America, Wings of Freedom","W","R","188","","135","","870","94.8%","57.5%","151","","224","","375","","500","53.4%",""
"Captain Marvel, Earth's Protector","W","M","83","","73","","519","95.1%","57.8%","90","","157","","247","","273","",""
"Captain Mar-Vell, Space-Born","W","U","1629","4.54","228","6.93","971","61.6%","54.6%","148","","300","","448","","529","54.4%",""
"Colleen Wing, Street Samurai","W","U","1721","4.63","276","6.38","1169","61.3%","52.1%","206","","302","","508","53.0%","661","51.6%","1.4pp"
"Crowd of True Believers","W","C","5498","6.74","821","9.63","2171","39.9%","51.7%","355","","519","52.6%","874","52.4%","1297","51.3%","1.1pp"
"Helicarrier Strike","W","C","3905","4.15","849","5.70","5119","87.8%","54.5%","866","50.5%","1364","55.9%","2230","53.8%","2890","55.1%","-1.3pp"
"Hero in Training","W","C","2517","2.81","1157","3.28","7597","95.2%","58.9%","1343","60.5%","2109","61.7%","3452","61.3%","4129","56.9%","4.3pp"
"Invisible Woman, Sue Storm","W","U","1856","5.77","175","","281","24.6%","","46","","79","","125","","155","",""
"Jennifer Walters","W","M","90","","74","","504","94.9%","58.9%","83","","142","","225","","281","",""
"Kree Commandos","W","C","5532","7.02","643","10.54","817","18.9%","52.8%","146","","210","","356","","461","",""
"Luke Cage, Power Man","W","U","1905","5.75","225","8.77","464","33.7%","","102","","115","","217","","251","",""
"The Mind Stone","W","M","118","","60","","277","","","46","","67","","113","","164","",""
"Mockingbird, Ace Agent","W","U","1801","5.31","214","8.18","472","35.5%","","75","","131","","206","","266","",""
"Monica Rambeau","W","M","100","","82","","502","96.2%","52.8%","77","","135","","212","","285","",""
"Murdock's Crusade","W","C","3351","3.47","986","4.35","5961","91.5%","56.8%","995","59.3%","1588","61.7%","2583","60.8%","3379","53.7%","7.1pp"
"Nick Fury, Agent of S.H.I.E.L.D.","W","R","669","4.19","141","","680","70.0%","56.2%","123","","168","","291","","388","",""
"Night Nurse, Healer of Heroes","W","U","962","2.62","370","3.00","2395","93.7%","55.4%","412","","659","58.3%","1071","56.6%","1321","54.3%","2.3pp"
"Okoye, Dora Milaje Leader","W","U","1179","3.17","403","3.61","2272","89.3%","55.3%","347","","629","57.1%","976","57.5%","1295","53.7%","3.7pp"
"Origin of the Avengers","W","R","274","1.75","157","","932","96.3%","53.6%","154","","238","","392","","540","51.5%",""
"Panther Pounce","W","C","5572","6.91","741","10.24","1534","31.1%","52.0%","257","","367","","624","52.7%","910","51.4%","1.3pp"
"Patriot, Shield Wielder","W","U","1299","3.43","398","4.13","2309","95.0%","55.3%","429","","593","53.3%","1022","55.4%","1288","55.5%","-0.1pp"
"Political Triumph","W","U","1086","2.98","417","3.37","2483","88.6%","57.2%","445","","640","55.6%","1085","58.9%","1398","55.9%","3.0pp"
"Quake, Agent of S.H.I.E.L.D.","W","U","1686","4.75","287","6.55","1381","70.5%","55.5%","261","","356","","617","55.6%","767","55.4%","0.2pp"
"Raft Security Officer","W","C","3873","4.20","1030","5.47","6396","92.0%","57.4%","1139","57.3%","1721","57.6%","2860","57.5%","3544","57.3%","0.3pp"
"Red Guardian, Super-Soldier","W","U","1038","2.70","390","3.13","2353","94.5%","53.9%","426","","651","54.2%","1077","55.3%","1277","52.7%","2.6pp"
"The Sentry, Golden Guardian","W","R","343","2.23","81","","355","","","54","","99","","153","","203","",""
"S.H.I.E.L.D. Spy Kit","W","C","4081","4.53","1058","5.92","5912","82.5%","56.4%","1091","57.6%","1540","57.1%","2631","57.3%","3279","55.6%","1.8pp"
"Super Villain Lockup","W","U","890","2.39","289","2.94","1881","92.3%","55.3%","328","","506","58.3%","834","57.0%","1047","54.1%","2.9pp"
"Super-Soldier Serum","W","R","485","3.14","90","","413","75.4%","","51","","121","","172","","241","",""
"Take Up the Shield","W","C","3899","4.12","911","5.52","5498","90.2%","56.2%","953","55.3%","1514","58.7%","2467","57.4%","3036","55.2%","2.1pp"
"Wakandan Drone Flock","W","C","4888","5.54","964","7.52","4676","69.9%","56.3%","781","53.5%","1355","56.9%","2136","55.7%","2566","56.8%","-1.2pp"
"Web Up","W","C","2125","2.34","944","2.72","6088","95.8%","56.1%","1050","55.6%","1679","60.8%","2729","58.8%","3360","53.9%","4.9pp"
"White Widow, Free Agent","W","U","1274","3.43","294","4.59","1679","87.7%","53.7%","294","","442","","736","55.8%","942","52.2%","3.6pp"
"Aerial Doombot","U","C","4546","4.85","929","6.77","5057","83.1%","55.2%","869","57.3%","1423","57.3%","2292","57.3%","2772","53.3%","4.0pp"
"A.I.M. Scientists","U","C","5156","5.43","1029","7.64","4616","68.7%","54.9%","849","53.2%","1314","55.7%","2163","54.7%","2462","55.0%","-0.3pp"
"Atlantean Cavalry","U","C","5486","6.97","709","10.34","1207","27.6%","53.1%","219","","353","","572","53.1%","636","53.1%","0.0pp"
"Atlantis Attacks","U","C","4730","5.35","889","7.57","3934","69.3%","56.1%","620","49.5%","1123","59.7%","1743","56.1%","2193","56.1%","-0.1pp"
"Attuma, Atlantean Warlord","U","U","1901","5.50","286","8.02","929","51.2%","53.3%","164","","287","","451","","485","",""
"Bold Biochemist","U","C","4964","5.25","1094","7.12","5643","79.9%","56.8%","976","54.1%","1565","58.0%","2541","56.5%","3104","57.0%","-0.5pp"
"Bruce Banner","U","M","117","","75","","431","","","89","","126","","215","","219","",""
"Depower","U","C","5238","6.44","775","9.41","2073","40.8%","54.3%","354","","568","58.1%","922","54.9%","1151","53.8%","1.1pp"
"Echo, Perceptive Prodigy","U","U","1885","5.56","337","7.61","1313","60.1%","51.8%","234","","377","","611","51.4%","701","52.4%","-1.0pp"
"Falcon, Winged Wonder","U","U","1203","3.26","438","3.85","2550","92.9%","55.9%","425","","716","59.5%","1141","57.8%","1416","54.4%","3.3pp"
"Falcon's Wing Harness","U","U","1612","4.22","335","5.70","1582","76.3%","53.4%","271","","456","","727","54.9%","855","52.2%","2.7pp"
