"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Agent 13, Sharon Carter","W","U","39242","2.92","16273","3.26","97180","92.8%","57.2%","17227","58.7%","26163","58.6%","43390","58.7%","54021","56.0%","2.7pp"
"Agent Maria Hill","W","U","49694","3.57","16129","4.16","88001","83.8%","58.1%","15557","62.4%","22372","57.3%","37929","59.4%","49955","57.2%","2.2pp"
"Agent of Atlas","W","C","195609","5.81","34531","8.10","143070","64.6%","56.5%","25550","57.5%","34822","54.7%","60372","55.9%","82509","57.0%","-1.1pp"
"Agent Phil Coulson","W","R","8233","1.56","6109","1.56","37953","94.9%","58.3%","6745","67.2%","10325","61.2%","17070","63.6%","20980","54.1%","9.5pp"
"Agents of S.H.I.E.L.D.","W","C","196221","5.88","31442","8.39","118186","59.0%","55.7%","20593","55.3%","30650","55.7%","51243","55.5%","66921","55.9%","-0.4pp"
"Avengers Assemble!","W","M","3800","1.49","2936","1.46","18088","93.5%","58.5%","3070","62.6%","4866","64.8%","7936","63.9%","10155","54.3%","9.7pp"
"Borough Backup","W","C","166220","4.65","40637","6.13","223724","85.3%","57.3%","40490","56.2%","59397","59.1%","99887","57.9%","123856","56.8%","1.2pp"
"Brave Brawler","W","C","160705","4.48","38105","5.89","220963","89.8%","57.4%","39360","58.4%","58195","57.5%","97555","57.8%","123443","57.1%","0.7pp"
"Captain America, Super-Soldier","W","M","3949","1.47","2834","1.47","16960","93.4%","56.9%","2993","59.0%","4765","59.5%","7758","59.3%","9340","54.8%","4.6pp"
"Captain America, Wings of Freedom","W","R","8172","1.53","5966","1.53","36502","94.5%","58.2%","6505","62.6%","10066","60.6%","16571","61.4%","20085","55.5%","5.8pp"
"Captain Marvel, Earth's Protector","W","M","3293","1.26","2885","1.25","18825","95.9%","60.9%","3168","65.0%","5500","70.1%","8668","68.3%","10220","54.7%","13.5pp"
"Captain Mar-Vell, Space-Born","W","U","63659","4.61","9536","6.65","37940","63.1%","54.2%","6284","51.9%","10409","55.1%","16693","53.9%","21438","54.3%","-0.4pp"
"Colleen Wing, Street Samurai","W","U","63901","4.57","10912","6.40","44874","64.5%","55.0%","7983","56.4%","11086","53.9%","19069","54.9%","25780","55.1%","-0.2pp"
"Crowd of True Believers","W","C","214841","7.06","32195","9.94","71324","34.6%","56.2%","12575","57.5%","17355","54.9%","29930","56.0%","41414","56.4%","-0.5pp"
"Helicarrier Strike","W","C","160710","4.41","33968","6.01","186768","85.4%","56.5%","32185","55.4%","49890","58.0%","82075","57.0%","104707","56.1%","0.9pp"
"Hero in Training","W","C","113047","3.34","45576","3.80","282593","94.1%","58.8%","50043","59.7%","77668","61.3%","127711","60.7%","154279","57.3%","3.4pp"
"Invisible Woman, Sue Storm","W","U","71931","5.63","7886","8.63","13386","27.7%","49.2%","2123","42.8%","3387","47.9%","5510","45.9%","7900","51.4%","-5.4pp"
"Jennifer Walters","W","M","3838","1.46","2952","1.44","18415","94.3%","59.3%","3320","64.6%","5123","64.2%","8443","64.4%","10058","55.0%","9.4pp"
"Kree Commandos","W","C","212297","7.03","24421","10.59","30677","19.8%","52.6%","5308","50.6%","7650","51.9%","12958","51.4%","17776","53.4%","-2.1pp"
"Luke Cage, Power Man","W","U","73139","5.60","8580","8.49","19825","36.8%","52.5%","3354","50.0%","5002","52.3%","8356","51.4%","11519","53.2%","-1.8pp"
"The Mind Stone","W","M","4961","1.89","2540","1.92","13020","82.9%","54.6%","2292","57.4%","3474","55.0%","5766","55.9%","7256","53.5%","2.4pp"
"Mockingbird, Ace Agent","W","U","69392","5.22","8406","7.82","20476","39.1%","51.9%","3446","49.1%","5165","51.1%","8611","50.3%","11909","53.1%","-2.8pp"
"Monica Rambeau","W","M","3632","1.42","2910","1.40","17979","95.0%","57.9%","3216","61.3%","4952","64.0%","8168","63.0%","9789","53.5%","9.4pp"
"Murdock's Crusade","W","C","134996","3.91","37237","4.81","216812","89.3%","57.8%","36739","57.4%","58879","61.4%","95618","59.8%","121272","56.3%","3.5pp"
"Nick Fury, Agent of S.H.I.E.L.D.","W","R","25797","4.21","5776","5.44","22627","61.7%","56.0%","4000","56.9%","5722","56.4%","9722","56.6%","12875","55.6%","1.0pp"
"Night Nurse, Healer of Heroes","W","U","40649","2.86","15522","3.34","92690","93.0%","56.9%","16251","56.2%","24625","58.8%","40876","57.7%","51709","56.2%","1.5pp"
"Okoye, Dora Milaje Leader","W","U","46058","3.24","14889","3.85","84785","88.6%","56.8%","14539","57.2%","22764","59.0%","37303","58.3%","47346","55.8%","2.6pp"
"Origin of the Avengers","W","R","10456","1.91","5533","1.97","31455","90.5%","55.8%","5632","58.1%","8236","57.7%","13868","57.9%","17587","54.2%","3.6pp"
"Panther Pounce","W","C","214981","6.96","28558","10.22","51428","28.2%","54.2%","8464","50.7%","13126","56.4%","21590","54.1%","29847","54.2%","-0.1pp"
"Patriot, Shield Wielder","W","U","51511","3.59","14838","4.42","86591","91.1%","56.7%","15433","57.6%","22497","56.9%","37930","57.2%","48712","56.3%","0.9pp"
"Political Triumph","W","U","46039","3.42","14879","3.87","82829","86.2%","57.5%","14637","63.9%","21261","56.3%","35898","59.4%","46905","56.1%","3.2pp"
"Quake, Agent of S.H.I.E.L.D.","W","U","65513","4.67","11451","6.47","48449","66.5%","55.3%","8410","54.5%","12504","55.4%","20914","55.0%","27573","55.6%","-0.5pp"
"Raft Security Officer","W","C","166553","4.84","40276","6.23","223844","86.2%","57.3%","39843","56.9%","59692","57.6%","99535","57.3%","124834","57.3%","0.0pp"
"Red Guardian, Super-Soldier","W","U","41329","2.96","14305","3.44","84793","92.0%","57.1%","14827","57.1%","22805","59.5%","37632","58.5%","47188","55.9%","2.6pp"
"The Sentry, Golden Guardian","W","R","12382","2.32","4008","2.43","20125","81.2%","53.4%","3518","51.6%","5520","53.8%","9038","52.9%","11216","53.4%","-0.4pp"
"S.H.I.E.L.D. Spy Kit","W","C","176238","5.37","37946","6.85","181422","74.3%","57.0%","31404","58.0%","47439","58.0%","78843","58.0%","102562","56.3%","1.7pp"
"Super Villain Lockup","W","U","36895","2.64","11770","3.16","68021","91.4%","55.3%","11555","54.4%","18198","57.6%","29753","56.3%","38273","54.5%","1.8pp"
"Super-Soldier Serum","W","R","17114","3.08","3268","3.75","14030","70.1%","52.4%","2394","52.8%","3614","54.5%","6008","53.8%","8026","51.4%","2.4pp"
"Take Up the Shield","W","C","156428","4.36","35578","5.82","198658","86.6%","57.0%","33338","55.6%","53014","60.4%","86352","58.5%","112352","55.8%","2.8pp"
"Wakandan Drone Flock","W","C","197995","5.93","35470","8.13","140755","61.6%","57.0%","23929","54.8%","38940","58.8%","62869","57.3%","78520","56.7%","0.5pp"
"Web Up","W","C","87218","2.59","37488","2.98","230863","95.1%","57.3%","39408","56.7%","63416","61.3%","102824","59.5%","128049","55.5%","4.0pp"
"White Widow, Free Agent","W","U","51505","3.56","12138","4.56","65496","85.1%","55.5%","11143","52.8%","17364","57.2%","28507","55.5%","36922","55.4%","0.1pp"
"Aerial Doombot","U","C","181153","5.24","34055","7.24","164940","76.0%","56.2%","29393","57.1%","45120","57.8%","74513","57.5%","90731","55.2%","2.3pp"
"A.I.M. Scientists","U","C","194535","5.62","37167","7.84","157758","66.3%","56.3%","28811","55.7%","44257","57.6%","73068","56.9%","84939","55.8%","1.0pp"
"Atlantean Cavalry","U","C","210712","7.04","27310","10.30","48028","28.1%","52.4%","8444","52.2%","13890","53.2%","22334","52.8%","25799","52.0%","0.8pp"
"Atlantis Attacks","U","C","186617","5.52","37015","7.54","159735","67.9%","56.1%","26380","53.1%","45410","59.0%","71790","56.8%","88053","55.5%","1.3pp"
"Attuma, Atlantean Warlord","U","U","74033","5.59","12467","7.73","35642","45.6%","54.0%","6016","54.6%","10380","55.1%","16396","54.9%","19445","53.1%","1.8pp"
"Bold Biochemist","U","C","192136","5.66","40426","7.60","197988","76.3%","57.0%","35247","55.3%","55179","58.8%","90426","57.4%","107775","56.7%","0.7pp"
"Bruce Banner","U","M","4799","1.88","3018","1.81","17520","91.4%","57.3%","3142","62.4%","4850","59.8%","7992","60.8%","9589","54.5%","6.3pp"
"Depower","U","C","208401","6.51","33015","9.26","90277","43.1%","55.1%","15511","53.3%","25263","57.8%","40774","56.1%","49521","54.3%","1.8pp"
"Echo, Perceptive Prodigy","U","U","74388","5.53","13014","7.61","46958","57.2%","54.4%","8182","51.2%","12865","54.1%","21047","53.0%","25969","55.4%","-2.5pp"
"Falcon, Winged Wonder","U","U","48525","3.45","16999","4.02","96724","88.0%","57.8%","16463","57.0%","27947","61.4%","44410","59.8%","52557","56.2%","3.6pp"
"Falcon's Wing Harness","U","U","62416","4.38","13095","5.80","61724","74.2%","55.8%","10454","54.6%","16961","59.1%","27415","57.4%","34283","54.5%","2.9pp"
"Frozen in Ice","U","C","127035","3.59","34849","4.59","203485","91.6%","56.2%","34623","54.0%","57806","59.5%","92429","57.5%","111080","55.2%","2.2pp"
"Futurist Forge","U","C","184333","5.41","34756","7.42","158262","71.2%","56.5%","28402","56.1%","43734","59.3%","72136","58.0%","86051","55.2%","2.8pp"
"Giant-Sized Flying Ant","U","C","203414","6.29","35816","8.66","124597","54.6%","56.7%","21020","54.0%","35782","59.8%","56802","57.6%","68075","55.8%","1.8pp"
"Hydraulic Helper","U","C","211839","7.17","30232","10.14","66955","35.1%","54.0%","12073","54.3%","17533","54.8%","29606","54.6%","37313","53.5%","1.0pp"
"I Am Iron Man","U","C","213235","7.05","32094","10.00","72117","35.5%","54.6%","12064","52.9%","19833","57.2%","31897","55.6%","40239","53.8%","1.8pp"
"Iron Lad, Diverging Destiny","U","U","59699","4.37","10885","5.78","48387","70.8%","54.3%","8449","54.2%","13210","55.6%","21659","55.1%","26810","53.6%","1.5pp"
"Ironheart, Clever Champion","U","R","21594","3.86","4026","4.90","15185","61.2%","52.0%","2547","50.6%","4315","54.2%","6862","52.9%","8404","51.3%","1.6pp"
"Justice, Vance Astrovik","U","U","34091","2.55","18340","2.74","114038","94.2%","59.1%","20045","61.4%","32708","64.1%","52753","63.1%","61331","55.6%","7.4pp"
"Kang the Conqueror","U","M","4043","1.56","2883","1.54","17202","92.8%","57.3%","2968","56.4%","5105","64.1%","8073","61.3%","9270","53.6%","7.6pp"
"Kid Loki","U","U","68652","5.00","10739","7.04","37642","56.5%","53.0%","6600","54.3%","10758","53.6%","17358","53.9%","20287","52.3%","1.6pp"
"Leader, Super-Genius","U","R","8823","1.66","6806","1.63","42793","94.9%","59.7%","7455","67.5%","12646","68.0%","20101","67.8%","23064","52.9%","15.0pp"
"Loki, God of Mischief","U","R","11463","2.12","5901","2.16","33953","89.7%","56.3%","6133","59.0%","9404","58.6%","15537","58.8%","18549","54.2%","4.5pp"
