"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"The Dawning Archaic","","M","5460","1.80","2534","1.78","13393","86.0%","52.8%","2169","48.2%","4329","57.1%","6498","54.2%","6638","50.9%","3.3pp"
"Rancorous Archaic","","C","218290","7.38","29287","10.56","53462","29.2%","51.8%","8756","49.2%","16388","56.8%","25144","54.2%","27691","49.5%","4.7pp"
"Sundering Archaic","","U","68910","4.64","18106","5.70","83868","73.0%","55.7%","13768","54.3%","26036","61.4%","39804","58.9%","42164","52.0%","6.9pp"
"Together as One","","R","12886","2.14","8559","2.08","48559","86.3%","58.3%","8101","61.7%","14644","68.0%","22745","65.8%","23859","50.0%","15.8pp"
"Transcendent Archaic","","U","78360","5.40","15152","7.16","54634","57.6%","54.1%","8980","52.6%","16739","60.0%","25719","57.4%","27945","50.5%","6.9pp"
"Ajani's Response","W","C","163731","4.79","32881","6.29","171834","80.8%","57.0%","29030","56.0%","47235","59.5%","76265","58.2%","94097","56.0%","2.2pp"
"Antiquities on the Loose","W","R","12016","1.97","7379","1.96","44410","90.3%","59.8%","7969","65.5%","11796","64.2%","19765","64.8%","24309","55.6%","9.1pp"
"Ascendant Dustspeaker","W","C","199947","6.34","29586","8.90","103914","54.6%","56.2%","17008","54.0%","28157","56.9%","45165","55.8%","58720","56.5%","-0.7pp"
"Daydream","W","U","82260","6.24","9797","9.21","15618","25.1%","51.7%","2601","48.4%","3925","50.2%","6526","49.5%","9054","53.3%","-3.8pp"
"Dig Site Inventory","W","C","186045","5.73","29365","7.87","125137","66.3%","56.3%","21173","55.3%","30270","56.3%","51443","55.9%","73452","56.5%","-0.6pp"
"Eager Glyphmage","W","C","197287","6.24","31878","8.56","121199","58.9%","57.0%","20674","56.3%","31513","56.5%","52187","56.4%","68687","57.4%","-1.0pp"
"Elite Interceptor","W","C","146672","4.36","40094","5.13","232200","88.3%","58.7%","42624","61.3%","60083","58.6%","102707","59.7%","128695","57.9%","1.8pp"
"Emeritus of Truce","W","M","5464","1.79","3056","1.79","17278","87.4%","57.3%","3063","60.3%","4578","59.4%","7641","59.8%","9574","55.3%","4.5pp"
"Ennis, Debate Moderator","W","U","71179","5.21","9933","7.23","32771","52.2%","53.3%","5873","48.9%","8162","52.1%","14035","50.8%","18662","55.1%","-4.3pp"
"Erode","W","R","16341","2.52","5192","2.75","27712","84.0%","55.8%","4812","53.5%","7529","58.7%","12341","56.7%","15129","55.0%","1.7pp"
"Graduation Day","W","U","70457","5.40","8885","7.56","25216","44.9%","53.0%","4425","52.6%","5994","50.3%","10419","51.3%","14736","54.2%","-2.9pp"
"Group Project","W","U","62304","4.37","15380","5.34","82031","82.1%","57.4%","14863","57.8%","20573","56.7%","35436","57.2%","46532","57.6%","-0.4pp"
"Harsh Annotation","W","U","77899","5.92","7496","9.29","12891","27.0%","51.0%","2203","47.8%","3269","51.7%","5472","50.1%","7343","51.7%","-1.6pp"
"Honorbound Page","W","C","202704","6.49","26014","9.38","70391","42.1%","54.9%","11941","51.6%","17655","54.7%","29596","53.4%","40629","55.8%","-2.4pp"
"Informed Inkwright","W","R","11033","1.82","6687","1.81","40209","91.5%","58.5%","7282","64.0%","10624","61.1%","17906","62.2%","22089","55.3%","6.9pp"
"Inkshape Demonstrator","W","U","63541","4.50","12862","5.69","64625","77.6%","56.9%","11042","57.5%","16734","56.6%","27776","57.0%","36699","56.8%","0.1pp"
"Interjection","W","C","212773","7.27","27568","10.37","49504","27.9%","56.1%","8103","54.8%","12408","56.9%","20511","56.1%","28858","56.0%","0.1pp"
"Joined Researchers","W","R","27916","4.04","5743","5.13","27435","74.4%","56.4%","5032","56.5%","6872","54.8%","11904","55.5%","15505","57.0%","-1.5pp"
