"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"The Dawning Archaic","","M","8947","1.88","3863","1.87","20389","85.5%","52.2%","3267","47.5%","6579","57.2%","9846","54.0%","10134","49.8%","4.2pp"
"Rancorous Archaic","","C","339922","7.38","45121","10.59","80158","28.3%","51.3%","13254","48.8%","24651","56.2%","37905","53.6%","41407","48.9%","4.7pp"
"Sundering Archaic","","U","103525","4.45","28006","5.46","134560","75.0%","55.5%","22137","53.7%","42196","61.5%","64333","58.8%","67236","51.9%","7.0pp"
"Together as One","","R","18673","2.01","12954","1.95","75058","87.5%","58.1%","12638","61.5%","22795","67.9%","35433","65.6%","36606","49.5%","16.1pp"
"Transcendent Archaic","","U","121167","5.31","23572","7.07","87985","59.5%","53.7%","14450","52.0%","27153","59.5%","41603","56.9%","44896","50.2%","6.7pp"
"Ajani's Response","W","C","245957","4.59","52275","5.99","281513","83.1%","56.6%","47767","55.2%","77697","59.0%","125464","57.6%","153507","55.7%","1.8pp"
"Antiquities on the Loose","W","R","18429","1.92","11552","1.91","70182","90.7%","59.4%","12505","65.3%","18757","63.6%","31262","64.3%","38390","55.3%","9.0pp"
"Ascendant Dustspeaker","W","C","309747","6.24","46552","8.77","168773","56.3%","55.8%","27633","53.5%","46135","56.4%","73768","55.3%","94963","56.2%","-0.8pp"
"Daydream","W","U","130910","6.39","15263","9.50","21669","22.4%","51.2%","3606","47.8%","5445","49.7%","9051","48.9%","12565","52.8%","-3.8pp"
"Dig Site Inventory","W","C","286570","5.65","45643","7.76","198795","67.6%","55.9%","33401","54.8%","48301","55.8%","81702","55.4%","116699","56.2%","-0.7pp"
"Eager Glyphmage","W","C","308520","6.25","49928","8.60","189746","58.6%","56.7%","32170","55.7%","49499","56.2%","81669","56.0%","107536","57.1%","-1.1pp"
"Elite Interceptor","W","C","218730","4.18","63121","4.88","370430","89.2%","58.3%","67852","60.8%","96166","58.2%","164018","59.3%","205122","57.5%","1.8pp"
"Emeritus of Truce","W","M","8758","1.84","4782","1.83","27011","87.5%","56.7%","4781","59.2%","7204","58.2%","11985","58.6%","14916","55.1%","3.5pp"
"Ennis, Debate Moderator","W","U","115038","5.43","15390","7.67","47659","49.0%","52.9%","8452","48.3%","11992","51.3%","20444","50.0%","27103","55.0%","-4.9pp"
"Erode","W","R","25569","2.53","8272","2.79","44769","85.2%","55.4%","7718","53.0%","12139","58.2%","19857","56.2%","24516","54.6%","1.5pp"
"Graduation Day","W","U","112503","5.55","13836","7.99","36257","41.5%","52.7%","6366","52.2%","8639","50.0%","15005","50.9%","21162","53.9%","-3.0pp"
