"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Mockingbird, Ace Agent","W","U","61906","5.18","7600","7.73","18626","39.4%","52.0%","3152","49.0%","4681","51.1%","7833","50.2%","10833","53.2%","-2.9pp"
"Monica Rambeau","W","M","3257","1.44","2585","1.42","15990","95.0%","58.1%","2847","61.5%","4412","64.4%","7259","63.3%","8710","53.8%","9.4pp"
"Murdock's Crusade","W","C","123523","3.97","33610","4.90","194787","89.0%","58.0%","32948","57.5%","52762","61.5%","85710","59.9%","109146","56.4%","3.6pp"
"Nick Fury, Agent of S.H.I.E.L.D.","W","R","23166","4.20","5179","5.39","20168","61.5%","56.2%","3582","57.2%","5090","56.4%","8672","56.7%","11466","55.9%","0.8pp"
"Night Nurse, Healer of Heroes","W","U","36746","2.87","14068","3.36","83919","93.0%","57.1%","14675","56.6%","22248","58.9%","36923","58.0%","46906","56.4%","1.6pp"
"Okoye, Dora Milaje Leader","W","U","41427","3.23","13430","3.82","76355","88.6%","56.9%","13006","57.4%","20480","59.1%","33486","58.5%","42746","55.8%","2.6pp"
"Origin of the Avengers","W","R","9353","1.91","4983","1.95","28293","90.6%","55.9%","5093","58.5%","7393","57.6%","12486","57.9%","15808","54.2%","3.7pp"
"Panther Pounce","W","C","193232","6.97","25755","10.21","46706","28.5%","54.2%","7696","50.9%","11941","56.1%","19637","54.1%","27078","54.4%","-0.3pp"
"Patriot, Shield Wielder","W","U","46423","3.59","13480","4.42","78592","91.2%","56.8%","14022","58.0%","20410","56.9%","34432","57.4%","44216","56.4%","1.0pp"
"Political Triumph","W","U","41991","3.47","13421","3.93","74217","85.7%","57.7%","13120","64.0%","19077","56.4%","32197","59.5%","42002","56.3%","3.2pp"
"Quake, Agent of S.H.I.E.L.D.","W","U","58425","4.65","10366","6.40","44082","67.0%","55.5%","7620","54.9%","11364","55.4%","18984","55.2%","25134","55.8%","-0.6pp"
"Raft Security Officer","W","C","151466","4.91","36484","6.32","201529","85.7%","57.5%","35930","57.1%","53662","57.8%","89592","57.5%","112395","57.5%","0.0pp"
"Red Guardian, Super-Soldier","W","U","37665","2.99","12933","3.48","76553","91.8%","57.2%","13411","57.5%","20588","59.5%","33999","58.7%","42578","56.0%","2.8pp"
"The Sentry, Golden Guardian","W","R","11044","2.30","3684","2.40","18521","81.3%","53.5%","3237","52.0%","5069","53.9%","8306","53.1%","10326","53.3%","-0.2pp"
"S.H.I.E.L.D. Spy Kit","W","C","160949","5.47","34134","6.98","160167","73.1%","57.1%","27731","58.1%","41882","58.1%","69613","58.1%","90535","56.4%","1.7pp"
"Super Villain Lockup","W","U","33344","2.65","10685","3.16","61558","91.2%","55.3%","10497","54.4%","16431","57.7%","26928","56.4%","34634","54.5%","1.9pp"
"Super-Soldier Serum","W","R","15206","3.05","2959","3.67","12798","70.6%","52.5%","2173","53.2%","3289","54.5%","5462","54.0%","7340","51.5%","2.5pp"
"Take Up the Shield","W","C","141540","4.40","32164","5.87","178989","86.3%","57.2%","30041","55.8%","47723","60.6%","77764","58.8%","101267","56.0%","2.8pp"
"Wakandan Drone Flock","W","C","178756","5.98","32078","8.18","126191","61.1%","57.1%","21481","55.0%","34899","58.7%","56380","57.3%","70379","56.9%","0.4pp"
"Web Up","W","C","79784","2.62","33982","3.02","209298","95.1%","57.5%","35730","56.8%","57434","61.4%","93164","59.6%","116141","55.7%","3.9pp"
"White Widow, Free Agent","W","U","46257","3.56","11090","4.53","59902","85.2%","55.7%","10205","52.8%","15848","57.5%","26053","55.7%","33792","55.7%","0.0pp"
"Aerial Doombot","U","C","163421","5.28","30422","7.31","145418","75.2%","56.2%","25845","57.0%","39903","57.7%","65748","57.5%","79939","55.2%","2.3pp"
"A.I.M. Scientists","U","C","175590","5.66","33453","7.88","140239","65.8%","56.3%","25641","55.8%","39303","57.7%","64944","57.0%","75505","55.7%","1.2pp"
"Atlantean Cavalry","U","C","189488","7.05","24509","10.30","42872","28.0%","52.4%","7565","52.4%","12404","53.0%","19969","52.8%","22994","52.1%","0.7pp"
"Atlantis Attacks","U","C","167265","5.50","33591","7.50","145924","68.3%","56.1%","24138","53.0%","41521","59.0%","65659","56.8%","80365","55.6%","1.2pp"
"Attuma, Atlantean Warlord","U","U","66321","5.57","11330","7.68","32363","45.8%","54.0%","5446","54.2%","9465","55.3%","14911","54.9%","17634","53.3%","1.6pp"
"Bold Biochemist","U","C","173788","5.71","36425","7.66","176466","75.7%","57.0%","31375","55.4%","49156","58.9%","80531","57.5%","96119","56.6%","0.9pp"
"Bruce Banner","U","M","4307","1.88","2688","1.80","15452","91.2%","57.2%","2749","63.0%","4284","59.4%","7033","60.8%","8461","54.4%","6.5pp"
"Depower","U","C","186768","6.48","29856","9.21","82953","43.9%","55.2%","14253","53.5%","23210","57.9%","37463","56.2%","45505","54.5%","1.7pp"
"Echo, Perceptive Prodigy","U","U","67222","5.56","11753","7.62","41813","56.5%","54.5%","7294","51.0%","11474","54.4%","18768","53.1%","23094","55.6%","-2.5pp"
"Falcon, Winged Wonder","U","U","43705","3.46","15273","4.04","86738","87.9%","58.0%","14741","57.2%","24985","61.6%","39726","60.0%","47226","56.3%","3.7pp"
"Falcon's Wing Harness","U","U","56202","4.39","11856","5.80","55603","74.0%","55.9%","9462","54.7%","15311","59.2%","24773","57.5%","30804","54.6%","2.8pp"
"Frozen in Ice","U","C","115153","3.61","31534","4.63","183573","91.5%","56.3%","31230","54.0%","52152","59.6%","83382","57.5%","100211","55.3%","2.3pp"
"Futurist Forge","U","C","166023","5.43","31229","7.45","141468","71.0%","56.5%","25513","56.2%","39140","59.2%","64653","58.0%","76753","55.2%","2.8pp"
"Giant-Sized Flying Ant","U","C","183099","6.33","31993","8.71","109255","53.7%","56.8%","18430","54.0%","31348","59.8%","49778","57.6%","59718","56.0%","1.6pp"
"Hydraulic Helper","U","C","190374","7.16","27236","10.13","60462","35.3%","54.0%","10975","54.3%","15802","54.8%","26777","54.6%","33651","53.5%","1.1pp"
"I Am Iron Man","U","C","191453","7.04","29030","9.99","65223","35.6%","54.6%","10821","53.2%","17988","57.2%","28809","55.7%","36432","53.7%","2.0pp"
"Iron Lad, Diverging Destiny","U","U","53335","4.34","9843","5.73","43680","70.8%","54.2%","7665","54.3%","11908","55.4%","19573","55.0%","24185","53.5%","1.5pp"
"Ironheart, Clever Champion","U","R","19206","3.81","3627","4.78","13748","61.7%","51.8%","2330","50.0%","3896","54.2%","6226","52.7%","7597","51.1%","1.6pp"
"Justice, Vance Astrovik","U","U","30864","2.57","16544","2.75","102782","94.1%","59.3%","18129","61.6%","29413","64.3%","47542","63.3%","55291","55.7%","7.5pp"
"Kang the Conqueror","U","M","3626","1.57","2584","1.54","15354","92.7%","57.2%","2618","56.9%","4574","63.9%","7192","61.3%","8287","53.4%","7.9pp"
"Kid Loki","U","U","61439","4.96","9687","6.97","33982","56.6%","52.9%","5929","54.4%","9736","53.4%","15665","53.8%","18324","52.2%","1.5pp"
"Leader, Super-Genius","U","R","7931","1.67","6081","1.63","38184","94.9%","59.7%","6624","67.8%","11334","67.9%","17958","67.9%","20552","52.7%","15.2pp"
"Loki, God of Mischief","U","R","10397","2.13","5312","2.18","30429","89.6%","56.4%","5493","58.7%","8397","58.7%","13890","58.7%","16656","54.5%","4.2pp"
"Mister Fantastic, Reed Richards","U","U","68980","5.89","10038","8.35","22191","35.3%","52.9%","3832","50.9%","6124","53.9%","9956","52.8%","12324","53.1%","-0.3pp"
"Ms. Marvel, Kamala Khan","U","R","17542","3.47","4004","4.10","14239","56.2%","54.0%","2527","56.1%","3970","54.4%","6497","55.1%","7794","53.0%","2.1pp"
"Multiversal Incursion","U","M","7880","3.19","2065","3.62","8053","64.9%","50.8%","1330","47.7%","2201","53.8%","3531","51.5%","4527","50.2%","1.3pp"
"Namor the Sub-Mariner","U","M","6160","2.65","2156","2.76","9360","69.8%","53.8%","1602","54.4%","2676","57.1%","4278","56.1%","5150","51.8%","4.3pp"
"Pym Particles","U","U","71952","6.08","9324","9.03","19660","34.0%","51.4%","3276","48.4%","5180","54.6%","8456","52.2%","11209","50.7%","1.4pp"
"Rewrite History","U","U","75497","6.73","9422","9.93","9622","16.5%","50.2%","1634","45.5%","2691","50.0%","4325","48.3%","5290","51.8%","-3.4pp"
"Secret Invasion","U","R","11061","2.26","5524","2.36","31624","89.8%","56.6%","5360","54.2%","8996","62.3%","14356","59.3%","17274","54.3%","4.9pp"
"S.H.I.E.L.D. Deployment Drone","U","C","120517","3.82","40140","4.64","238666","91.7%","57.9%","42178","58.8%","67475","60.5%","109653","59.9%","129145","56.3%","3.6pp"
"S.H.I.E.L.D. Flying Car","U","R","11756","2.36","5958","2.48","34264","90.4%","56.3%","5818","56.1%","9636","61.1%","15454","59.2%","18804","54.0%","5.2pp"
"Shuri, Wakandan Inventor","U","U","62915","5.22","10427","7.17","38158","58.1%","54.4%","6878","56.9%","10158","54.2%","17036","55.3%","21116","53.7%","1.6pp"
"Stature, Size Shifter","U","U","51998","4.15","15160","4.92","81918","83.6%","57.7%","14704","59.3%","22792","59.3%","37496","59.3%","44510","56.5%","2.8pp"
"Super Intelligence","U","U","60061","5.01","7294","7.46","21162","47.9%","51.3%","3662","52.0%","5767","52.6%","9429","52.4%","11739","50.4%","2.0pp"
"Super Suit","U","C","190485","7.05","24530","10.35","44582","28.9%","54.0%","7560","53.6%","12099","56.4%","19659","55.3%","24911","53.0%","2.3pp"
"Thirst for Knowledge","U","U","72861","6.27","9099","9.26","16568","29.3%","51.2%","2815","47.7%","4444","53.5%","7259","51.2%","9312","51.1%","0.2pp"
"Tony Stark","U","M","4972","2.13","2483","2.07","13129","84.4%","55.6%","2336","59.2%","3755","61.2%","6091","60.4%","7096","51.6%","8.9pp"
"Trickster's Stratagem","U","C","133948","4.26","41693","5.20","242725","89.4%","58.2%","40701","57.7%","69531","62.4%","110232","60.6%","132543","56.2%","4.4pp"
"We Say Thee Nay!","U","C","141126","4.47","37843","5.67","211299","86.8%","57.5%","37289","59.2%","58737","59.6%","96026","59.4%","115284","55.8%","3.7pp"
"Wiccan, Rising Magician","U","U","57511","4.55","10950","6.16","48456","69.9%","55.4%","7961","52.4%","14264","57.3%","22225","55.5%","26538","55.2%","0.3pp"
"The Wondrous Wasp","U","R","9475","1.91","5947","1.94","36574","94.0%","58.8%","6568","62.3%","10275","63.8%","16843","63.2%","19785","55.1%","8.1pp"
"Agents of HYDRA","B","C","180253","6.43","22075","9.35","70901","52.1%","52.6%","12733","51.4%","18490","53.7%","31223","52.8%","39689","52.4%","0.4pp"
"Arnim Zola, Bio-Fanatic","B","U","59669","4.96","8348","6.94","30948","62.0%","50.5%","5433","47.3%","8367","52.2%","13800","50.3%","17239","50.6%","-0.3pp"
"Baron Helmut Zemo","B","R","21869","4.33","3136","6.13","8114","42.6%","50.6%","1466","50.6%","2255","52.5%","3721","51.8%","4449","49.6%","2.2pp"
"Baron Strucker, HYDRA Overlord","B","U","44732","3.64","9094","4.60","48582","86.3%","53.8%","8610","57.3%","13372","55.5%","21982","56.2%","26742","51.7%","4.5pp"
"Black Widow, Super Spy","B","M","3914","1.68","2198","1.70","11977","85.7%","55.2%","2169","60.7%","3303","56.6%","5472","58.2%","6574","52.6%","5.6pp"
"Construct a Cosmic Cube","B","R","17371","3.65","3537","4.31","12047","56.3%","49.0%","2079","47.3%","3553","50.2%","5632","49.1%","6341","48.9%","0.2pp"
"Crossbones, Malicious Mercenary","B","U","49371","4.08","7672","5.45","35776","77.0%","52.0%","6193","50.9%","9836","54.1%","16029","52.9%","19995","51.2%","1.7pp"
"Cruel Alliance","B","C","111419","3.57","30117","4.41","172559","90.4%","56.1%","29809","55.7%","48043","61.3%","77852","59.1%","94732","53.5%","5.6pp"
"Dark Deed","B","U","30003","2.45","11409","2.81","66254","91.2%","56.1%","11653","57.9%","18452","60.7%","30105","59.7%","36152","53.1%","6.6pp"
"Decoy Ploy","B","C","194114","7.52","23585","10.88","35206","24.1%","52.3%","5767","46.6%","9518","54.2%","15285","51.3%","19943","53.1%","-1.8pp"
"Doctor Doom","B","M","3310","1.37","2542","1.34","15255","92.5%","58.1%","2622","63.8%","4371","65.9%","6993","65.1%","8281","52.1%","12.9pp"
"Doom Reigns Supreme","B","R","12803","2.67","3325","2.92","15878","79.8%","51.5%","2857","54.7%","4053","51.7%","6910","52.9%","8780","50.6%","2.3pp"
"Elektra, Daughter of the Hand","B","R","9394","1.93","4985","1.93","28287","87.9%","56.9%","4947","62.9%","7911","62.9%","12858","62.9%","15457","52.0%","10.9pp"
"Grim Reaper, Lethal Legionnaire","B","U","64190","5.47","7328","8.15","20389","45.5%","51.3%","3452","48.3%","5546","54.1%","8998","51.9%","11499","50.7%","1.2pp"
"Hour of Defeat","B","C","109074","3.45","25660","4.43","141926","88.7%","54.6%","24238","53.4%","39314","58.8%","63552","56.7%","78411","52.9%","3.8pp"
"HYDRA Infiltration","B","C","190617","7.32","25143","10.42","46786","29.6%","55.0%","7891","54.1%","12910","58.1%","20801","56.6%","25991","53.7%","2.8pp"
"HYDRA Troopers","B","C","180755","6.45","23042","9.27","68910","48.4%","52.3%","11750","50.6%","18561","54.7%","30311","53.1%","38644","51.6%","1.5pp"
"Kingpin's Enforcers","B","C","187871","6.86","22732","10.05","56770","40.1%","53.0%","9707","52.0%","15478","55.4%","25185","54.1%","31722","52.2%","1.9pp"
"Klaw, Sonic Subjugator","B","U","50828","3.98","11853","5.01","62527","84.0%","55.1%","10857","55.2%","17178","57.6%","28035","56.7%","34516","53.8%","2.9pp"
"Madame Masque","B","U","44129","3.58","12078","4.32","64968","85.4%","55.5%","10872","56.1%","18811","59.7%","29683","58.4%","35464","53.1%","5.3pp"
"The Masters of Evil","B","U","52864","4.38","8770","5.87","39652","74.3%","52.1%","6631","48.9%","11143","56.5%","17774","53.7%","22025","50.9%","2.8pp"
"M.O.D.O.K.","B","M","3777","1.59","2422","1.54","14077","90.3%","57.3%","2412","61.6%","4103","64.5%","6515","63.4%","7683","52.1%","11.3pp"
"Moonstone, Harsh Mistress","B","U","66170","5.61","9067","7.88","24538","44.6%","51.3%","4206","48.1%","7137","53.5%","11343","51.5%","13342","51.1%","0.4pp"
"Ninja of the Hand","B","C","180241","6.32","22460","9.28","72728","52.1%","54.0%","12789","51.9%","19964","57.0%","32753","55.0%","40111","53.2%","1.7pp"
"Project Deathlok Soldier","B","C","194944","7.65","22250","11.16","31543","22.8%","52.5%","5582","51.7%","8305","53.0%","13887","52.5%","17672","52.5%","-0.1pp"
"Red Room Recruit","B","C","164993","5.47","26434","7.56","129793","79.0%","54.1%","23461","54.2%","35176","55.8%","58637","55.1%","71227","53.3%","1.8pp"
"Robot Domination","B","U","64845","5.62","8316","7.97","21657","43.1%","49.9%","3514","45.8%","5829","49.7%","9343","48.3%","12236","51.2%","-2.9pp"
"Ronin, Shadow Stalker","B","U","73690","6.49","9982","9.22","18053","29.1%","54.8%","3100","55.5%","4744","55.7%","7844","55.6%","10242","54.1%","1.6pp"
"Roxxon Brutes","B","C","179973","6.11","25202","8.83","99194","63.4%","53.6%","17846","51.8%","27285","55.4%","45131","54.0%","54337","53.3%","0.7pp"
"Stolen Stark Tech","B","C","187114","6.85","23085","9.97","58757","41.1%","54.0%","9829","53.6%","15720","56.6%","25549","55.5%","33211","52.9%","2.5pp"
"Super-Skrull","B","R","10912","2.26","4933","2.28","26972","87.6%","54.7%","4631","55.8%","7928","60.5%","12559","58.8%","14676","51.3%","7.5pp"
"Swordsman, Sharp Scoundrel","B","U","66391","5.64","9753","7.89","30234","49.8%","54.2%","5368","56.5%","7836","55.3%","13204","55.8%","17058","53.0%","2.8pp"
"Thunderbolts Conspiracy","B","R","17950","3.74","3013","4.67","10547","58.8%","50.0%","1751","47.7%","2808","50.5%","4559","49.4%","5992","50.5%","-1.0pp"
"Too Evil to Stay Dead","B","U","72326","6.31","8734","9.31","17290","32.2%","51.5%","2886","48.3%","4772","53.0%","7658","51.3%","9640","51.7%","-0.4pp"
"Unliving Legionnaire","B","C","192440","7.25","22289","10.66","39965","28.9%","52.9%","6779","49.8%","11101","56.0%","17880","53.7%","22224","52.2%","1.4pp"
"Visions of Villainy","B","C","177679","6.25","23218","9.03","80859","56.7%","52.7%","14109","51.5%","21979","54.7%","36088","53.5%","44774","52.1%","1.3pp"
"Whiplash, Vengeful Engineer","B","U","67715","5.72","9245","8.15","27856","48.4%","54.3%","4978","59.3%","7060","54.8%","12038","56.6%","15837","52.6%","4.1pp"
"Widow's Bite","B","C","149853","4.80","25392","6.58","123383","78.1%","54.3%","21374","54.3%","33832","57.2%","55206","56.1%","68198","52.8%","3.3pp"
"Yellowjacket, Heartless Marauder","B","U","54646","4.41","9312","5.94","46209","81.2%","53.3%","8154","55.4%","12519","55.1%","20673","55.2%","25593","51.7%","3.5pp"
"Avengers Disassembled","R","R","17369","3.50","3417","4.28","12109","57.4%","52.3%","2090","53.9%","3032","55.4%","5122","54.8%","6988","50.4%","4.4pp"
"Blazing Crescendo","R","C","194364","7.61","20141","11.27","29936","24.1%","51.6%","4976","49.9%","7142","54.4%","12118","52.5%","17823","51.0%","1.5pp"
"Crimson Operative","R","C","179414","6.33","24157","8.93","82601","54.8%","53.6%","14159","52.3%","21314","55.7%","35473","54.3%","47200","53.0%","1.3pp"
"Death to Our Enemies","R","U","71497","6.44","7669","9.65","11196","23.8%","48.4%","1900","45.3%","2926","47.4%","4826","46.5%","6363","49.9%","-3.3pp"
"Evil's Thrall","R","U","77880","7.11","7952","10.83","5818","11.9%","49.7%","938","48.4%","1447","53.6%","2385","51.5%","3434","48.4%","3.2pp"
"Fin Fang Foom","R","R","14310","2.98","3608","3.36","16113","73.1%","52.9%","2713","52.4%","4246","54.8%","6959","53.8%","9287","52.0%","1.9pp"
"Hawkeye, Master Marksman","R","R","9988","2.07","4251","2.08","22559","84.7%","55.0%","4026","59.7%","5531","58.5%","9557","59.0%","13083","52.1%","6.8pp"
"Hawkeye, Young Avenger","R","U","61824","5.19","8541","7.16","27894","53.0%","52.0%","4726","50.7%","6914","52.2%","11640","51.6%","16363","52.3%","-0.7pp"
"Hawkeye's Bow","R","C","190393","7.39","19902","10.89","28033","22.8%","51.3%","4858","50.7%","6722","54.8%","11580","53.1%","16449","50.1%","3.0pp"
"Hex Magic","R","U","81676","7.78","9086","11.45","3638","6.4%","48.6%","583","44.6%","896","46.4%","1479","45.7%","2160","50.6%","-4.8pp"
"Hire a Crew","R","C","201059","8.52","20391","12.41","7059","5.6%","48.5%","1206","44.7%","1653","48.3%","2859","46.8%","4203","49.6%","-2.9pp"
"HULK SMASH!","R","C","160415","5.22","21501","7.39","92135","68.8%","53.6%","15692","53.0%","22795","56.5%","38487","55.1%","53683","52.6%","2.5pp"
"Human Torch, Johnny Storm","R","U","62392","5.17","7340","7.58","23198","51.5%","52.1%","4101","48.7%","5707","53.8%","9808","51.7%","13409","52.3%","-0.6pp"
"HYDRA Assault Robot","R","C","164441","5.88","19686","8.35","76178","63.5%","51.6%","13689","51.3%","18929","53.2%","32618","52.4%","43561","51.0%","1.4pp"
"Iron Fist, Living Weapon","R","U","70822","6.22","8146","9.14","14537","28.6%","51.7%","2540","49.4%","3327","50.5%","5867","50.0%","8685","52.8%","-2.7pp"
"Jessica Jones, Private Eye","R","U","55330","4.50","12523","5.58","59338","74.8%","55.7%","10483","58.0%","15174","57.6%","25657","57.8%","33842","54.2%","3.5pp"
"K'un-Lun Warrior","R","C","194075","7.44","21749","10.77","44110","32.6%","52.9%","7944","52.8%","10401","51.8%","18345","52.2%","25731","53.4%","-1.2pp"
"Kree Sentinel","R","C","182227","6.22","22971","9.08","83339","58.4%","53.4%","14990","52.1%","21558","54.8%","36548","53.7%","47038","53.1%","0.6pp"
"Lightning Strike","R","C","107327","3.40","21493","4.38","118146","88.5%","53.9%","20489","53.9%","29560","56.5%","50049","55.4%","68113","52.7%","2.7pp"
"Loki Laufeyson","R","U","56291","4.52","9231","6.00","38919","68.9%","52.7%","6905","53.1%","9583","52.8%","16488","52.9%","22530","52.6%","0.4pp"
"Machinesmith Automaton","R","C","181972","6.98","18973","10.18","42276","36.7%","50.0%","7366","49.9%","10847","51.0%","18213","50.6%","24096","49.6%","1.0pp"
"Misty Knight, Hero for Hire","R","U","72661","6.10","9742","8.66","29029","47.6%","53.7%","5212","54.5%","7019","52.7%","12231","53.5%","16778","53.8%","-0.4pp"
"Mjölnir, Hammer of Thor","R","M","3585","1.52","2242","1.48","11964","86.6%","54.6%","2074","55.9%","3085","60.9%","5159","58.9%","6793","51.3%","7.6pp"
"Photon Blast Barrage","R","U","56461","4.52","10647","5.86","47923","71.5%","54.2%","8088","52.9%","12016","58.5%","20104","56.3%","27838","52.7%","3.5pp"
"Quicksilver, Brash Blur","R","R","23591","4.66","2679","7.14","5365","32.3%","50.3%","1002","51.9%","1236","50.1%","2238","50.9%","3137","50.0%","0.9pp"
"Red Hulk","R","U","54705","4.57","6747","6.53","25299","61.5%","51.3%","4192","50.5%","6332","53.8%","10524","52.5%","14917","50.4%","2.0pp"
"Repulsor Blast","R","C","156463","5.08","20279","7.28","86886","70.5%","51.6%","14665","48.8%","22086","53.9%","36751","51.9%","50158","51.3%","0.5pp"
"The Scarlet Witch","R","R","25491","5.17","3053","7.77","3061","16.0%","50.1%","510","46.9%","760","48.3%","1270","47.7%","1793","51.6%","-3.9pp"
"Speed, Young Avenger","R","U","74439","6.59","8497","9.76","16713","31.5%","53.6%","3006","55.2%","3827","51.5%","6833","53.1%","9871","54.0%","-0.9pp"
"Stark Industries Executive","R","C","182640","6.65","20277","9.70","52555","42.5%","50.7%","9447","53.4%","12960","49.6%","22407","51.2%","30164","50.3%","0.9pp"
"Super Speed","R","C","200984","8.44","19490","12.42","6322","5.2%","49.3%","1063","46.7%","1432","49.9%","2495","48.5%","3828","49.8%","-1.3pp"
"Team Tactics","R","U","73233","6.44","7764","9.74","13527","28.5%","51.4%","2185","46.8%","3191","52.7%","5376","50.3%","8157","52.1%","-1.8pp"
"Thor, God of Thunder","R","M","3336","1.42","2244","1.37","12724","88.3%","56.4%","2157","59.5%","3380","65.1%","5537","62.9%","7224","51.4%","11.6pp"
"Truck Toss","R","U","58880","4.78","8583","6.60","35016","66.3%","52.2%","5840","49.5%","8777","53.9%","14617","52.2%","20412","52.2%","-0.1pp"
"Vision of Love","R","C","197635","7.87","20192","11.59","21155","16.9%","50.2%","3756","48.6%","5184","50.6%","8940","49.7%","12217","50.5%","-0.8pp"
"Volcanic Villain","R","C","196935","7.99","18489","11.91","13282","11.6%","49.8%","2273","47.7%","3118","49.9%","5391","49.0%","7897","50.4%","-1.4pp"
"Wonder Man, Hollywood Hero","R","U","66959","5.64","7135","8.51","16636","38.3%","51.4%","2747","49.2%","3981","51.9%","6728","50.8%","9968","51.7%","-0.9pp"
"Ant-Man's Army","G","C","175759","6.01","29147","8.18","124860","66.9%","56.5%","22147","56.7%","30725","56.7%","52872","56.7%","72069","56.4%","0.3pp"
"Call Damage Control","G","C","200180","8.05","23089","11.64","20650","14.2%","52.9%","3441","47.6%","5123","54.7%","8564","51.8%","12094","53.7%","-1.8pp"
"Claim the Kingdom","G","U","57869","4.85","6623","7.17","22207","54.8%","51.0%","3835","51.4%","5258","50.2%","9093","50.7%","13098","51.2%","-0.5pp"
"Doc Samson, Super Psychiatrist","G","U","61281","5.12","7823","7.49","26810","54.7%","53.1%","4539","52.1%","6570","52.9%","11109","52.6%","15790","53.3%","-0.7pp"
"Earth's Mightiest Heroes","G","M","5261","2.24","2261","2.25","11911","84.2%","55.7%","1981","56.9%","3094","59.1%","5075","58.3%","6840","53.8%","4.4pp"
"Epic Fight","G","R","11270","2.30","4458","2.44","25014","88.5%","55.7%","4133","54.7%","6204","60.2%","10337","58.0%","14686","54.0%","4.0pp"
"Giant Growth","G","C","193509","7.44","21608","10.99","36540","26.7%","54.4%","6068","51.8%","8527","57.4%","14595","55.1%","21958","54.0%","1.1pp"
