"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Primary Research","W","U","77494","4.62","15516","5.89","66943","67.7%","55.5%","11244","53.2%","18176","56.2%","29420","55.0%","37363","55.9%","-0.9pp"
"Quill-Blade Laureate","W","U","62302","3.64","15758","4.41","90463","88.5%","57.1%","16335","57.2%","22962","56.7%","39297","56.9%","50919","57.2%","-0.2pp"
"Rapier Wit","W","C","251705","7.05","32369","10.15","63571","30.5%","54.8%","10789","52.2%","16080","55.8%","26869","54.3%","36404","55.0%","-0.7pp"
"Rehearsed Debater","W","C","245350","6.64","34818","9.38","106576","47.7%","55.8%","18493","56.0%","26031","53.9%","44524","54.8%","61927","56.4%","-1.6pp"
"Restoration Seminar","W","M","7308","2.08","3771","2.03","19079","79.5%","55.3%","3174","54.4%","5389","59.5%","8563","57.6%","10302","53.1%","4.5pp"
"Shattered Acolyte","W","C","230346","5.89","36739","8.15","163637","68.8%","56.6%","29788","56.8%","40363","55.3%","70151","56.0%","93158","57.0%","-1.0pp"
"Soaring Stoneglider","W","U","77691","4.57","13503","6.03","64128","74.7%","54.5%","10947","51.7%","17115","55.0%","28062","53.7%","36081","55.0%","-1.3pp"
"Spiritcall Enthusiast","W","U","88866","5.48","12739","7.68","37667","46.4%","53.8%","6529","52.2%","9296","52.2%","15825","52.2%","21804","55.0%","-2.8pp"
"Stand Up for Yourself","W","U","67866","3.92","16563","4.83","92122","86.0%","56.6%","15551","54.8%","24899","58.7%","40450","57.2%","50995","56.1%","1.1pp"
"Stirring Hopesinger","W","R","11665","1.60","8045","1.58","49843","93.1%","58.8%","8797","63.5%","13618","62.8%","22415","63.1%","27223","55.2%","7.9pp"
"Stone Docent","W","C","221210","5.59","42385","7.33","221227","80.0%","57.4%","39605","57.9%","54953","55.8%","94558","56.7%","126524","57.9%","-1.2pp"
"Summoned Dromedary","W","U","81515","4.80","14426","6.44","63659","69.4%","55.0%","10697","53.2%","16590","54.9%","27287","54.2%","36552","55.4%","-1.2pp"
"Banishing Betrayal","U","C","239987","6.27","35427","8.93","128769","58.1%","53.1%","22835","50.8%","37663","58.1%","60498","55.4%","65431","50.7%","4.7pp"
"Brush Off","U","U","88944","5.31","18511","6.68","82681","70.7%","55.1%","14007","53.2%","25181","60.5%","39188","57.9%","41134","51.6%","6.3pp"
"Campus Composer","U","U","80394","4.68","13644","6.36","60335","71.4%","52.9%","10055","51.1%","17740","55.8%","27795","54.1%","31450","51.6%","2.4pp"
"Chase Inspiration","U","C","264760","7.98","33168","11.39","40553","19.6%","53.0%","6723","50.8%","11718","56.6%","18441","54.5%","21360","51.4%","3.1pp"
"Deluge Virtuoso","U","C","243256","6.54","30107","9.58","78233","41.9%","51.3%","13650","49.7%","22522","53.6%","36172","52.1%","40591","50.3%","1.8pp"
"Divergent Equation","U","U","83570","5.07","19905","6.06","93035","73.9%","55.2%","15493","51.4%","29217","61.6%","44710","58.1%","44942","51.2%","6.9pp"
"Echocasting Symposium","U","M","6305","1.77","3842","1.74","20968","86.5%","54.4%","3561","54.0%","6250","60.5%","9811","58.2%","10204","49.5%","8.7pp"
"Emeritus of Ideation","U","M","5023","1.40","3815","1.38","22365","89.3%","57.4%","3833","62.3%","6873","65.8%","10706","64.5%","10964","49.9%","14.6pp"
"Encouraging Aviator","U","U","89012","5.41","11673","7.62","35842","50.4%","50.2%","6146","47.6%","10050","52.3%","16196","50.6%","19164","49.7%","0.9pp"
"Essence Scatter","U","C","207414","5.15","42596","6.77","220465","82.1%","54.5%","38652","55.0%","64784","58.4%","103436","57.1%","111707","51.7%","5.4pp"
"Exhibition Tidecaller","U","R","18132","2.47","8641","2.46","48601","87.0%","56.3%","8364","57.3%","15094","62.9%","23458","60.9%","23660","51.0%","9.9pp"
"Flow State","U","U","65601","3.72","17295","4.57","92228","85.0%","54.4%","16351","53.2%","27735","59.2%","44086","57.0%","45594","51.4%","5.6pp"
"Fractal Anomaly","U","U","109927","7.34","12732","10.80","8348","10.5%","47.2%","1369","42.4%","2505","51.9%","3874","48.6%","4358","45.8%","2.7pp"
"Fractalize","U","U","106993","7.00","12929","10.20","16530","20.4%","50.4%","2766","47.3%","4646","54.2%","7412","51.6%","8813","49.0%","2.7pp"
"Harmonized Trio","U","R","27146","3.49","6069","4.16","23689","63.4%","51.6%","4177","53.6%","6746","53.3%","10923","53.4%","12393","49.8%","3.6pp"
"Homesickness","U","U","85520","5.00","15927","6.63","70786","71.0%","53.4%","11903","51.3%","21404","58.7%","33307","56.0%","35491","50.5%","5.5pp"
"Hydro-Channeler","U","C","227732","5.81","36592","8.11","165507","72.8%","53.4%","29832","54.6%","47098","55.2%","76930","54.9%","86708","52.0%","2.9pp"
"Jadzi, Steward of Fate","U","R","14422","1.94","8327","1.95","47941","90.4%","55.6%","8483","57.8%","14240","60.7%","22723","59.6%","24047","51.2%","8.4pp"
"Landscape Painter","U","C","239840","6.21","32374","8.98","112334","55.7%","52.2%","20026","50.5%","32307","55.0%","52333","53.3%","58399","51.1%","2.2pp"
"Mana Sculpt","U","R","29176","3.57","7772","4.22","37540","76.5%","54.4%","6354","53.7%","11499","60.1%","17853","57.8%","18637","50.3%","7.5pp"
"Mathemagics","U","M","8960","2.45","4373","2.43","23904","85.4%","56.7%","4102","53.4%","7765","65.9%","11867","61.6%","10831","49.6%","12.0pp"
"Matterbending Mage","U","U","65827","3.72","18810","4.52","104988","87.3%","55.6%","18499","55.1%","30978","60.2%","49477","58.3%","52974","52.8%","5.5pp"
"Muse Seeker","U","U","81507","4.79","14404","6.36","61902","69.5%","51.8%","11182","51.1%","17576","54.1%","28758","52.9%","32276","50.8%","2.1pp"
"Muse's Encouragement","U","C","256776","7.22","34016","10.31","74923","35.6%","51.1%","12545","48.4%","22460","55.1%","35005","52.7%","38370","49.4%","3.4pp"
"Orysa, Tide Choreographer","U","U","89059","5.24","12876","7.36","42426","53.4%","51.8%","7135","50.2%","12378","55.0%","19513","53.2%","22149","50.2%","3.0pp"
"Pensive Professor","U","R","15470","2.09","7741","2.11","43596","89.0%","54.6%","7636","57.2%","12808","59.7%","20444","58.8%","22204","50.7%","8.1pp"
"Procrastinate","U","C","248895","6.92","31044","10.09","70828","36.8%","51.3%","12075","48.2%","20473","54.9%","32548","52.4%","36617","49.9%","2.5pp"
"Quick Study","U","C","237802","6.21","35572","8.79","130494","58.5%","53.6%","23057","53.8%","39002","57.7%","62059","56.2%","65933","51.0%","5.2pp"
"Run Behind","U","C","234102","5.95","42062","8.08","191603","72.1%","55.0%","32797","54.0%","57676","59.4%","90473","57.4%","97093","52.4%","5.0pp"
"Skycoach Conductor","U","R","18688","2.45","7274","2.61","38850","84.4%","54.2%","6648","54.9%","11495","58.3%","18143","57.0%","19888","51.4%","5.6pp"
"Spellbook Seeker","U","C","249383","6.85","28447","10.15","52502","29.9%","50.1%","8959","47.6%","15408","53.0%","24367","51.0%","27435","49.2%","1.8pp"
"Tester of the Tangential","U","U","80245","4.74","13074","6.43","56198","69.6%","52.5%","10071","53.9%","15407","54.3%","25478","54.1%","29923","51.1%","3.1pp"
"Textbook Tabulator","U","C","253111","7.19","30404","10.56","53197","28.1%","50.9%","9314","50.3%","15232","53.8%","24546","52.5%","27948","49.4%","3.1pp"
"Wisdom of Ages","U","R","33974","4.11","9203","4.68","42032","71.9%","55.2%","6864","50.3%","13735","61.6%","20599","57.8%","19688","50.9%","7.0pp"
"Adventurous Eater","B","C","225765","5.67","28494","8.18","122323","67.5%","54.7%","21316","53.2%","29973","54.9%","51289","54.2%","70338","55.0%","-0.8pp"
"Arcane Omens","B","U","90825","5.85","21202","6.72","78722","58.2%","56.0%","13094","57.1%","23949","62.1%","37043","60.3%","39819","51.2%","9.1pp"
"Arnyn, Deathbloom Botanist","B","U","80818","4.90","9807","7.02","32685","53.8%","51.9%","5657","48.6%","7979","52.2%","13636","50.7%","18781","52.7%","-2.0pp"
"Burrog Banemaker","B","C","228693","5.87","28117","8.54","107302","59.9%","54.1%","19323","55.4%","25515","53.8%","44838","54.5%","61766","53.8%","0.7pp"
"Cheerful Osteomancer","B","C","238939","6.26","28221","9.22","83242","46.8%","52.6%","13849","48.6%","20505","53.4%","34354","51.5%","47985","53.3%","-1.8pp"
"Cost of Brilliance","B","C","234462","6.14","35309","8.38","142442","62.4%","56.8%","24524","56.6%","35594","58.0%","60118","57.4%","81362","56.3%","1.1pp"
"Decorum Dissertation","B","M","7422","2.02","3204","2.05","16072","80.2%","54.4%","2707","54.9%","4164","57.3%","6871","56.3%","9040","52.7%","3.7pp"
"Dissection Practice","B","U","76013","4.35","13608","5.61","67549","77.2%","56.4%","11642","57.3%","16375","58.5%","28017","58.0%","39123","55.1%","2.9pp"
"Emeritus of Woe","B","M","5471","1.47","3643","1.45","20732","88.6%","56.4%","3506","58.2%","5684","60.2%","9190","59.4%","11273","53.6%","5.9pp"
"End of the Hunt","B","U","58919","3.37","16050","4.07","89905","86.6%","56.6%","15568","56.6%","23345","59.6%","38913","58.4%","49909","55.0%","3.4pp"
"Eternal Student","B","U","82622","4.78","14096","6.41","62622","70.0%","55.0%","10712","53.2%","15140","55.5%","25852","54.5%","36555","55.4%","-0.8pp"
"Foolish Fate","B","U","46975","2.70","15509","3.18","92113","91.9%","56.6%","15821","56.0%","24212","60.5%","40033","58.7%","50994","54.7%","4.0pp"
"Forum Necroscribe","B","U","71333","4.23","11375","5.64","49834","70.3%","52.7%","8162","49.0%","12782","53.2%","20944","51.6%","28356","53.3%","-1.8pp"
"Grave Researcher","B","R","15396","2.04","6000","2.14","33965","88.8%","54.8%","5875","55.7%","8650","55.1%","14525","55.3%","19103","54.2%","1.1pp"
"Last Gasp","B","C","157651","3.76","36166","4.80","207253","88.5%","56.2%","36200","56.1%","53174","58.5%","89374","57.5%","116034","55.1%","2.4pp"
"Lecturing Scornmage","B","U","67802","3.99","14458","4.84","76241","81.0%","57.4%","13876","60.8%","17784","56.2%","31660","58.2%","44271","56.9%","1.3pp"
"Leech Collector","B","U","81563","4.77","10925","6.71","46317","67.1%","53.3%","8164","51.7%","11023","52.5%","19187","52.1%","26740","54.0%","-1.9pp"
"Masterful Flourish","B","C","254565","7.22","29426","10.45","58910","31.3%","55.8%","9647","54.9%","14346","56.7%","23993","55.9%","34557","55.6%","0.4pp"
"Melancholic Poet","B","C","211936","5.34","32042","7.31","162069","78.2%","56.4%","29633","56.2%","38487","56.0%","68120","56.1%","93090","56.5%","-0.4pp"
"Moseo, Vein's New Dean","B","R","14574","1.95","7070","1.96","40004","87.5%","57.0%","7060","59.3%","10196","61.2%","17256","60.4%","22189","54.1%","6.3pp"
"Poisoner's Apprentice","B","U","72684","4.25","12540","5.47","59556","74.6%","54.6%","10292","55.0%","14270","55.7%","24562","55.4%","34234","53.9%","1.5pp"
"Postmortem Professor","B","R","17796","2.38","6942","2.48","38906","86.1%","57.2%","7123","63.4%","9339","58.0%","16462","60.3%","22298","54.9%","5.4pp"
"Pox Plague","B","R","53095","6.48","6284","9.99","209","0.5%","","35","","55","","90","","114","",""
"Pull from the Grave","B","C","252867","6.96","30194","10.20","59189","31.0%","52.8%","9733","49.1%","15191","54.8%","24924","52.6%","33897","52.8%","-0.2pp"
"Rabid Attack","B","U","103200","6.64","11430","9.80","17366","24.1%","52.1%","2841","48.6%","4223","52.0%","7064","50.6%","10243","53.1%","-2.4pp"
"Ral Zarek, Guest Lecturer","B","M","6272","1.67","2773","1.66","13790","79.9%","53.5%","2407","53.0%","3455","55.0%","5862","54.1%","7796","52.7%","1.4pp"
"Scathing Shadelock","B","U","84218","4.98","10247","7.15","38567","59.5%","53.1%","6407","51.3%","9614","52.9%","16021","52.3%","22393","53.5%","-1.2pp"
"Scheming Silvertongue","B","R","14163","1.89","6844","1.92","38902","88.1%","56.4%","7072","60.1%","10091","58.4%","17163","59.1%","21433","54.3%","4.8pp"
"Send in the Pest","B","C","223529","5.68","31940","7.94","128187","62.9%","54.8%","22966","55.4%","31004","54.9%","53970","55.1%","73651","54.5%","0.6pp"
"Sneering Shadewriter","B","C","247202","6.65","28744","9.80","77370","42.4%","53.4%","12865","50.5%","19431","54.5%","32296","52.9%","44398","53.5%","-0.6pp"
"Tragedy Feaster","B","R","20741","2.74","5576","3.01","28383","80.9%","54.6%","4839","54.1%","7134","55.7%","11973","55.1%","16132","53.9%","1.2pp"
"Ulna Alley Shopkeep","B","C","260848","7.75","26505","11.51","23652","14.2%","50.3%","4136","49.8%","5432","48.7%","9568","49.2%","13968","51.1%","-1.9pp"
"Wander Off","B","C","162761","3.85","31347","5.20","174157","87.2%","54.9%","29418","53.1%","45657","57.7%","75075","55.9%","97305","54.0%","1.9pp"
"Withering Curse","B","M","9551","2.59","2628","2.81","10410","64.3%","52.7%","1866","51.3%","2686","54.9%","4552","53.4%","5785","51.9%","1.5pp"
"Ancestral Anger","R","C","261147","7.87","35506","11.03","36598","16.3%","53.0%","6169","52.7%","9746","53.9%","15915","53.4%","20383","52.6%","0.8pp"
"Archaic's Agony","R","U","101548","6.24","20007","8.16","60351","47.7%","54.2%","10118","51.9%","18763","59.4%","28881","56.8%","30194","51.1%","5.7pp"
"Artistic Process","R","U","67428","3.82","17583","4.71","95354","85.5%","55.3%","15866","53.7%","28513","59.2%","44379","57.2%","48611","53.3%","3.9pp"
"Blazing Firesinger","R","U","93801","5.76","12460","8.23","32546","42.5%","50.6%","5718","49.5%","9035","50.4%","14753","50.1%","17496","50.9%","-0.9pp"
"Charging Strifeknight","R","U","79800","4.56","17930","5.79","93228","81.3%","56.2%","16467","56.9%","26269","57.4%","42736","57.2%","50022","55.2%","2.0pp"
"Choreographed Sparks","R","R","47382","5.74","5709","8.84","3780","10.5%","46.4%","655","40.8%","1034","46.8%","1689","44.5%","2038","47.6%","-3.1pp"
"Duel Tactics","R","U","103227","6.37","14923","9.03","36047","37.7%","54.8%","6095","53.1%","9456","56.3%","15551","55.1%","20297","54.5%","0.6pp"
"Emeritus of Conflict","R","M","7820","2.15","3457","2.24","19126","87.4%","54.2%","3467","54.1%","5426","55.6%","8893","55.0%","9989","53.4%","1.6pp"
"Expressive Firedancer","R","C","236391","6.22","39124","8.56","150472","60.2%","55.0%","26968","56.3%","40245","55.0%","67213","55.5%","82015","54.6%","1.0pp"
"Flashback","R","R","33897","4.10","6555","5.41","26419","63.6%","53.3%","4379","49.3%","7880","57.2%","12259","54.4%","13562","51.9%","2.5pp"
"Garrison Excavator","R","U","73341","4.38","17503","5.33","88259","77.9%","56.8%","15036","55.9%","24873","57.8%","39909","57.1%","48409","56.6%","0.5pp"
"Goblin Glasswright","R","C","216505","5.38","37483","7.47","167833","71.8%","53.3%","30586","54.0%","46354","54.2%","76940","54.2%","89232","52.5%","1.7pp"
"Heated Argument","R","C","220541","5.50","39230","7.63","179276","71.9%","54.5%","29900","52.2%","52269","57.9%","82169","55.8%","94225","53.1%","2.7pp"
"Impractical Joke","R","U","50409","2.94","20131","3.34","120461","93.2%","56.4%","21415","57.0%","34843","59.9%","56258","58.8%","62081","54.1%","4.7pp"
"Improvisation Capstone","R","M","6475","1.79","4444","1.78","26034","89.3%","57.8%","4419","61.4%","7838","64.2%","12257","63.2%","12652","51.5%","11.6pp"
"Living History","R","U","91659","5.51","18551","6.99","81619","68.4%","57.2%","14622","57.0%","21976","56.3%","36598","56.6%","44888","57.6%","-1.0pp"
"Maelstrom Artisan","R","R","38521","4.73","5412","6.86","12791","37.7%","51.0%","2232","47.9%","3372","52.8%","5604","50.9%","7106","51.1%","-0.2pp"
"Magmablood Archaic","R","R","17802","2.38","7983","2.47","43590","86.9%","54.7%","7523","54.6%","13004","58.2%","20527","56.9%","22579","52.4%","4.6pp"
"Mica, Reader of Ruins","R","U","101316","6.22","13806","8.98","26060","30.3%","52.6%","4367","50.4%","7562","54.4%","11929","52.9%","13863","52.3%","0.7pp"
"Molten-Core Maestro","R","R","14372","1.91","8448","1.92","50372","93.0%","56.2%","9071","60.9%","14491","59.1%","23562","59.8%","26176","53.0%","6.7pp"
"Pigment Wrangler","R","U","76628","4.40","13347","5.94","58637","71.3%","51.7%","9754","48.6%","17138","52.9%","26892","51.4%","31071","51.7%","-0.4pp"
"Rearing Embermare","R","C","265581","8.09","31859","11.67","19411","9.7%","50.5%","3224","47.6%","5452","51.0%","8676","49.7%","10684","50.9%","-1.2pp"
"Rubble Rouser","R","C","204454","5.20","46653","6.56","239289","79.6%","56.8%","42669","58.6%","67124","58.0%","109793","58.2%","128339","55.6%","2.6pp"
"Seize the Spoils","R","C","243591","6.43","38247","9.08","121108","50.1%","53.7%","21603","53.0%","35437","56.5%","57040","55.1%","62390","52.3%","2.9pp"
"Steal the Show","R","R","36365","4.47","6129","6.06","20854","54.2%","52.9%","3570","49.6%","6304","56.5%","9874","54.0%","10550","51.5%","2.5pp"
"Strife Scholar","R","C","256543","7.24","31764","10.56","52156","26.1%","51.5%","9127","50.0%","14106","52.0%","23233","51.2%","28634","51.7%","-0.6pp"
"Tablet of Discovery","R","U","75442","4.43","18048","5.48","82969","72.8%","55.1%","14583","55.3%","24596","58.1%","39179","57.1%","42192","53.0%","4.0pp"
"Tackle Artist","R","C","241788","6.57","32569","9.58","94479","46.1%","52.6%","15763","51.1%","27140","54.1%","42903","53.0%","50628","52.0%","1.0pp"
"Thunderdrum Soloist","R","U","77541","4.52","14289","6.05","68586","75.9%","54.1%","12383","54.9%","19359","55.9%","31742","55.5%","35874","52.6%","2.9pp"
"Tome Blast","R","C","175477","4.27","46136","5.34","266009","89.5%","56.2%","46800","55.3%","75504","59.2%","122304","57.7%","139916","54.7%","3.0pp"
"Unsubtle Mockery","R","C","153920","3.75","44364","4.64","262786","92.7%","55.8%","45814","56.0%","75914","58.8%","121728","57.7%","136018","53.9%","3.8pp"
"Zealous Lorecaster","R","C","251620","6.72","39899","9.47","126007","49.6%","54.0%","20516","49.1%","38859","57.9%","59375","54.9%","64695","52.9%","2.0pp"
"Aberrant Manawurm","G","U","98085","5.98","11159","8.95","27276","39.5%","50.4%","4565","48.4%","7491","52.3%","12056","50.8%","14921","50.0%","0.8pp"
"Additive Evolution","G","U","62020","3.64","14549","4.45","74908","81.6%","54.8%","12428","55.7%","20268","58.5%","32696","57.4%","41168","52.3%","5.1pp"
"Ambitious Augmenter","G","R","15990","2.14","7354","2.16","40032","85.4%","55.8%","7155","62.9%","10462","58.6%","17617","60.4%","21860","52.1%","8.3pp"
"Burrog Barrage","G","C","218997","5.55","31996","7.69","139013","69.0%","54.0%","23341","52.4%","36427","57.4%","59768","55.4%","77976","52.7%","2.7pp"
"Chelonian Tackle","G","U","100834","6.21","11570","9.16","25800","35.6%","51.2%","4311","47.3%","6672","52.4%","10983","50.4%","14640","51.9%","-1.5pp"
"Comforting Counsel","G","R","34154","4.51","4246","6.53","9955","37.9%","49.5%","1758","43.6%","2328","47.2%","4086","45.6%","5845","52.1%","-6.5pp"
"Efflorescence","G","C","263778","8.09","25103","12.03","11339","7.2%","49.4%","1907","44.9%","2706","50.1%","4613","48.0%","6698","50.1%","-2.2pp"
"Emeritus of Abundance","G","M","5793","1.59","3552","1.56","19751","86.6%","55.5%","3437","56.3%","5514","61.4%","8951","59.5%","10300","51.9%","7.6pp"
"Emil, Vastlands Roamer","G","U","75658","4.40","11857","6.03","53992","73.9%","52.4%","9311","51.4%","15224","54.5%","24535","53.3%","28622","51.3%","2.0pp"
"Environmental Scientist","G","U","47944","2.79","18389","3.10","104263","87.9%","56.3%","19291","62.4%","27762","60.4%","47053","61.2%","55619","52.1%","9.2pp"
"Follow the Lumarets","G","C","255808","7.36","28107","10.72","48204","27.6%","52.5%","8646","50.7%","11955","52.9%","20601","52.0%","27423","52.9%","-0.9pp"
"Germination Practicum","G","M","5859","1.60","3535","1.57","19236","86.2%","54.5%","3287","56.6%","5245","59.8%","8532","58.5%","10315","50.7%","7.8pp"
"Glorious Decay","G","C","264702","8.16","26123","12.09","10701","6.6%","50.1%","1856","48.0%","2875","53.5%","4731","51.3%","5915","49.0%","2.3pp"
"Hungry Graffalon","G","C","260663","7.69","26048","11.49","26456","16.2%","50.4%","4416","48.3%","7189","52.7%","11605","51.0%","14547","49.9%","1.1pp"
"Infirmary Healer","G","U","86925","4.93","13128","6.87","60558","73.6%","53.6%","10794","52.0%","15655","55.8%","26449","54.3%","33484","53.0%","1.2pp"
"Lumaret's Favor","G","U","108890","7.14","11834","10.59","14304","19.2%","52.7%","2416","50.9%","3377","54.1%","5793","52.8%","8471","52.6%","0.1pp"
"Mindful Biomancer","G","C","241009","6.45","28762","9.35","98887","54.9%","53.1%","17735","52.5%","24377","54.0%","42112","53.4%","55957","52.9%","0.4pp"
"Noxious Newt","G","C","188022","4.53","30062","6.19","160315","84.8%","53.9%","29187","55.7%","41619","55.6%","70806","55.6%","87778","52.6%","3.0pp"
"Oracle's Restoration","G","C","259850","7.79","25028","11.66","23592","15.1%","50.6%","3992","48.1%","5683","50.7%","9675","49.6%","13869","51.2%","-1.5pp"
"Pestbrood Sloth","G","U","64039","3.64","15485","4.50","84806","86.0%","56.0%","14722","58.7%","22843","59.5%","37565","59.2%","46157","53.1%","6.0pp"
"Planar Engineering","G","R","34218","4.26","5680","5.65","17942","50.2%","52.8%","3129","54.6%","5036","57.1%","8165","56.2%","9612","50.0%","6.2pp"
"Shopkeeper's Bane","G","C","240885","6.62","25797","9.85","77149","47.7%","53.3%","13428","53.4%","18939","53.5%","32367","53.5%","44044","53.1%","0.4pp"
"Slumbering Trudge","G","R","16804","2.20","7459","2.25","41050","85.6%","55.9%","7348","61.8%","11322","57.8%","18670","59.4%","21490","52.5%","6.9pp"
"Snarl Song","G","U","68069","4.27","22995","4.55","118443","79.7%","56.9%","19960","57.2%","36462","64.4%","56422","61.8%","58030","51.0%","10.8pp"
"Studious First-Year","G","C","158086","3.81","34943","4.84","187431","85.8%","54.1%","34544","59.5%","49417","55.3%","83961","57.0%","101420","51.7%","5.3pp"
"Tenured Concocter","G","C","253209","7.17","27408","10.59","61742","36.1%","52.1%","10180","49.6%","16033","54.0%","26213","52.3%","34887","51.8%","0.4pp"
"Thornfist Striker","G","U","83831","4.93","12544","6.71","55537","69.9%","54.7%","9669","56.2%","13918","56.5%","23587","56.3%","31411","53.3%","3.1pp"
"Topiary Lecturer","G","U","74895","4.32","11771","5.85","52710","72.3%","52.6%","9410","54.3%","13966","55.0%","23376","54.7%","28754","50.9%","3.8pp"
"Vastlands Scavenger","G","R","16342","2.17","6394","2.23","33736","84.1%","54.2%","5964","55.6%","9031","57.7%","14995","56.8%","18267","52.0%","4.8pp"
"Wild Hypothesis","G","C","249597","7.01","26259","10.49","54128","33.2%","51.2%","9351","48.3%","15133","54.8%","24484","52.3%","28387","49.6%","2.7pp"
"Wildgrowth Archaic","G","R","13817","1.88","6939","1.91","38274","88.1%","53.8%","6842","56.9%","10586","56.2%","17428","56.5%","20148","51.3%","5.2pp"
"Zimone's Experiment","G","U","97711","5.93","12496","8.62","29652","38.3%","51.2%","5059","49.6%","8478","54.5%","13537","52.7%","15799","50.0%","2.7pp"
"Abigale, Poet Laureate","WB","U","65179","3.94","12361","4.96","61199","77.5%","55.5%","10679","54.3%","15360","54.7%","26039","54.5%","34895","56.0%","-1.5pp"
"Abstract Paintmage","UR","U","86509","5.35","12296","7.45","40036","52.8%","50.4%","6906","49.7%","11659","50.8%","18565","50.4%","20833","50.2%","0.2pp"
