"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Iron Hills Stalwart","R","C","54878","7.00","6390","10.42","9805","25.7%","53.9%","1645","50.3%","2324","54.4%","3969","52.7%","5822","54.6%","-1.9pp"
"Last Light of Durin's Day","R","R","6531","5.43","786","8.61","267","5.8%","","40","","63","","103","","164","",""
"The Misty Mountains Cold","R","R","2914","2.51","943","2.69","4529","81.2%","54.9%","792","62.6%","1098","53.6%","1890","57.4%","2639","53.2%","4.2pp"
"Misty Mountains Raider","R","U","13358","3.61","3956","4.18","21261","86.0%","58.0%","3622","56.8%","5082","60.3%","8704","58.8%","12606","57.4%","1.4pp"
"Óin the Brave","R","C","50913","6.18","7563","8.72","24410","53.7%","55.4%","4310","54.4%","5644","55.3%","9954","54.9%","14402","55.7%","-0.8pp"
"Pinecone Strike","R","C","31028","3.41","9956","4.08","55883","91.2%","58.1%","9743","59.6%","12854","59.4%","22597","59.5%","33293","57.2%","2.3pp"
"Ragged Short Spear","R","C","52092","6.24","7578","8.96","23000","49.7%","55.6%","4076","54.7%","5344","54.7%","9420","54.7%","13511","56.2%","-1.5pp"
"Smaug, the Great Calamity","R","C","45415","5.16","7193","7.25","27695","63.5%","55.4%","4572","53.3%","6636","56.9%","11208","55.5%","16487","55.3%","0.1pp"
"Smaug the Magnificent","R","M","790","1.34","586","1.33","3254","90.3%","58.2%","606","64.0%","808","63.6%","1414","63.8%","1851","54.0%","9.8pp"
"Smaug's Fury","R","C","56089","7.42","6396","11.03","6307","16.4%","54.0%","1063","51.6%","1383","53.7%","2446","52.8%","3866","54.8%","-2.1pp"
"Snowslope Hunter","R","U","17976","4.91","3810","6.32","16379","71.4%","55.9%","2957","51.4%","3716","56.1%","6673","54.0%","9722","57.2%","-3.1pp"
"Stone-Giant of High Pass","R","R","2780","2.44","1107","2.46","5758","85.5%","57.4%","921","55.9%","1415","61.1%","2336","59.0%","3442","56.3%","2.7pp"
"Thorin, Mountain-king","R","M","936","1.78","543","1.74","2842","86.7%","57.8%","500","61.6%","683","64.0%","1183","63.0%","1643","53.7%","9.3pp"
"Tidings of War","R","C","49981","5.91","8583","8.17","34391","65.2%","56.6%","6298","56.6%","7561","54.8%","13859","55.6%","20533","57.3%","-1.7pp"
"Attercop","G","C","47686","5.58","6436","7.93","27289","71.4%","54.6%","4886","56.4%","6239","55.5%","11125","55.9%","16048","53.7%","2.2pp"
"Bejeweled Warg","G","R","2254","2.02","1065","2.02","5374","85.1%","56.7%","1023","65.1%","1224","57.2%","2247","60.8%","3123","53.7%","7.1pp"
"Beorn, Reluctant Host","G","C","50981","6.38","5436","9.50","12229","38.2%","51.6%","2168","50.4%","2817","50.6%","4985","50.5%","7194","52.3%","-1.8pp"
"Beorn the Fierce","G","M","870","1.52","556","1.44","3063","88.4%","57.0%","503","63.2%","752","62.6%","1255","62.9%","1792","52.5%","10.4pp"
"Beorn's Hospitality","G","U","13952","3.93","2146","5.12","9244","72.4%","53.9%","1554","55.0%","2107","55.0%","3661","55.0%","5540","53.2%","1.8pp"
"Boughside Wanderers","G","C","52832","6.65","6378","9.58","16458","43.3%","53.5%","2710","50.7%","3896","55.0%","6606","53.2%","9734","53.4%","-0.1pp"
"Cantankerous Keepers","G","R","4600","3.96","890","4.70","2810","55.6%","52.3%","443","","715","52.3%","1158","52.8%","1595","51.5%","1.3pp"
"Dancing from Dark to Dawn","G","M","919","1.62","559","1.58","2905","85.6%","55.7%","480","","691","59.6%","1171","58.3%","1703","53.9%","4.4pp"
"Down in the Valley","G","R","3285","2.96","874","3.21","3882","74.0%","54.0%","667","56.5%","909","55.4%","1576","55.9%","2276","52.5%","3.4pp"
"Galion, Elvenking's Butler","G","U","18053","5.09","2615","7.00","9059","58.8%","53.4%","1582","52.8%","2110","53.0%","3692","52.9%","5341","53.8%","-0.8pp"
"Gigantic Big Bear","G","R","2884","2.57","869","2.78","4036","78.8%","51.4%","661","49.5%","963","53.0%","1624","51.5%","2379","51.0%","0.5pp"
"Guardian of the Halls","G","C","51695","6.39","6070","9.32","17949","49.8%","52.7%","3297","52.3%","4088","52.5%","7385","52.4%","10475","52.8%","-0.4pp"
"Little Bear","G","C","53115","6.88","5851","10.07","10217","29.9%","51.2%","1824","49.3%","2236","50.9%","4060","50.2%","6130","51.9%","-1.7pp"
"Mirkwood Pathmaker","G","U","12778","3.40","3369","4.08","18067","87.5%","57.2%","3116","59.9%","4295","59.7%","7411","59.8%","10543","55.1%","4.7pp"
"Nasty Little Rabbit","G","U","14280","3.87","3369","4.64","16087","79.1%","57.3%","2970","62.5%","3444","55.6%","6414","58.8%","9634","56.3%","2.5pp"
"The Notary Hobbits","G","R","5688","4.65","794","6.42","1274","27.2%","50.8%","232","","299","","531","55.2%","737","47.6%","7.6pp"
"Old Fat Spider","G","U","16464","4.58","2885","5.97","11934","70.0%","53.7%","2033","51.9%","2840","54.2%","4873","53.3%","7002","53.9%","-0.6pp"
"Ordinary Bear","G","C","53781","6.88","6714","9.95","16037","39.8%","55.0%","2615","53.8%","3544","55.8%","6159","54.9%","9831","55.1%","-0.1pp"
"Part in Friendship","G","R","4158","3.62","826","4.52","3015","62.8%","52.9%","487","","716","51.4%","1203","51.6%","1786","54.0%","-2.4pp"
"Quarrel","G","C","39976","4.53","7084","5.97","35647","83.8%","55.0%","5989","54.3%","8311","57.7%","14300","56.3%","21358","54.1%","2.1pp"
"Radagast of Rhosgobel","G","R","2720","2.37","829","2.55","3658","79.3%","51.0%","593","50.3%","844","51.8%","1437","51.1%","2205","50.7%","0.5pp"
"Through the Forest Gate","G","R","7056","5.69","859","8.97","334","6.6%","","61","","80","","141","","192","",""
"Troll Negotiations","G","U","14055","3.83","3149","4.67","15501","82.7%","54.8%","2478","52.9%","3558","56.5%","6036","55.0%","9465","54.7%","0.4pp"
"Warg Tactics","G","C","53225","6.72","5821","9.90","13917","40.1%","54.3%","2371","51.9%","3142","55.5%","5513","53.9%","8412","54.5%","-0.6pp"
"Wargling","G","C","52324","6.54","6979","9.31","21681","52.2%","55.0%","3832","54.9%","4727","54.4%","8559","54.6%","13091","55.2%","-0.6pp"
"Wilderland Scrounger","G","U","15403","4.39","2324","5.90","9363","69.4%","52.6%","1585","49.4%","2132","52.3%","3717","51.1%","5610","53.5%","-2.4pp"
"Wood Elves","G","C","46399","5.55","6067","7.80","21769","61.3%","52.3%","3936","53.5%","5102","52.9%","9038","53.2%","12627","51.6%","1.5pp"
"Woodland Weavemaster","G","U","17425","5.02","2567","6.75","8989","59.4%","52.7%","1680","57.2%","2045","52.7%","3725","54.7%","5227","51.2%","3.5pp"
"Bard, King of Dale","WU","M","1348","2.36","517","2.46","2268","75.0%","52.1%","373","","759","56.3%","1132","53.9%","1149","50.6%","3.3pp"
"Bard the Bowman","WU","U","15422","4.39","3423","5.27","15335","75.4%","55.7%","2622","56.8%","5039","59.5%","7661","58.5%","7660","52.9%","5.6pp"
"Bard's Company","WU","R","3017","2.60","1369","2.60","6996","85.5%","58.2%","1170","64.6%","2266","63.2%","3436","63.7%","3584","52.8%","10.9pp"
"Bifur, Melodic Rider","WR","U","15163","4.20","2917","5.43","11377","66.5%","54.5%","1914","49.9%","2721","56.9%","4635","54.0%","6687","54.7%","-0.7pp"
"Bolg of the North","BR","U","13797","3.80","3511","4.56","16789","78.3%","56.4%","2831","54.0%","3817","57.2%","6648","55.9%","10164","56.8%","-0.9pp"
"Bolg's Company","BR","R","4410","3.60","993","4.44","4224","72.1%","55.3%","746","54.3%","967","54.7%","1713","54.5%","2517","55.8%","-1.3pp"
"The Chief Warg","BG","U","13130","3.72","2937","4.52","13422","77.4%","55.2%","2258","51.2%","2997","55.0%","5255","53.4%","8124","56.3%","-2.9pp"
"Chief Warg's Company","BG","R","2077","1.87","1156","1.84","6381","88.5%","59.1%","1194","65.5%","1432","62.9%","2626","64.1%","3741","55.8%","8.3pp"
"Dáin's Company","WR","R","3375","2.95","1062","3.13","5081","79.1%","56.6%","850","64.9%","1229","60.5%","2079","62.3%","2988","52.5%","9.8pp"
"Duskwatch Hunter","BG","C","47880","5.37","7287","7.72","28720","64.5%","56.8%","5169","56.2%","6124","56.7%","11293","56.5%","17404","57.0%","-0.5pp"
"Dwalin, Weaponmaster","WR","R","2920","2.47","1154","2.61","6070","88.4%","56.5%","1095","58.7%","1397","59.6%","2492","59.2%","3569","54.5%","4.7pp"
"Eagle's Rescue","WU","U","17819","4.99","3046","6.52","10274","56.1%","54.4%","1710","51.1%","3211","57.8%","4921","55.5%","5343","53.5%","2.0pp"
"Fearsome Goblin Pair","BR","U","13791","3.57","3256","4.51","15753","79.8%","55.8%","2737","54.8%","3629","55.2%","6366","55.0%","9387","56.4%","-1.3pp"
"Goblin Plate Mail","BR","C","40535","4.37","10406","5.64","56338","88.2%","57.9%","10119","57.9%","12553","57.3%","22672","57.6%","33591","58.0%","-0.4pp"
"The Great Goblin","BR","R","2184","2.03","1101","2.06","5724","87.3%","55.9%","1062","55.1%","1302","57.5%","2364","56.4%","3374","55.5%","0.8pp"
"Large Bear","BG","U","11163","2.95","3283","3.51","17814","89.3%","56.4%","3034","54.9%","4022","58.1%","7056","56.7%","10734","56.2%","0.5pp"
"Mirkwood Nurturer","UG","C","49814","5.96","7344","8.45","24085","55.6%","54.1%","4122","51.8%","6117","56.0%","10239","54.3%","13738","53.8%","0.5pp"
"Nori, Teller of Tales","WR","C","49301","5.78","7054","8.33","23311","55.7%","55.0%","4227","54.5%","5523","53.7%","9750","54.0%","13504","55.6%","-1.5pp"
"Patient Instructor","WU","C","49243","6.00","9151","7.82","38202","70.2%","55.9%","6742","56.2%","11589","59.4%","18331","58.2%","19858","53.8%","4.4pp"
"Silvan Reveler","UG","U","15725","4.42","2969","5.50","11614","67.5%","51.1%","2039","50.6%","3073","53.5%","5112","52.3%","6409","50.0%","2.4pp"
"Smaug, Wicked Worm","BR","R","2231","1.99","1132","2.03","5833","84.7%","55.1%","970","53.7%","1408","56.9%","2378","55.6%","3486","54.5%","1.1pp"
"Thorin Oakenshield","WR","U","15372","4.36","3069","5.44","13221","72.5%","55.6%","2330","56.4%","3134","54.2%","5464","55.1%","7680","55.7%","-0.6pp"
"Thranduil, Sindarin Liege","UG","U","11603","3.19","2941","3.69","14498","83.3%","54.3%","2556","57.2%","3813","58.8%","6369","58.2%","7987","51.0%","7.1pp"
"Thranduil, the Elvenking","UBG","R","4934","4.08","774","5.38","1358","30.4%","47.1%","208","","324","","532","44.5%","819","48.7%","-4.2pp"
"Thranduil's Company","UG","R","2772","2.53","1085","2.61","5321","82.4%","54.7%","898","62.4%","1441","60.0%","2339","60.9%","2923","49.7%","11.2pp"
"Tom, Bert, and William","BG","R","2614","2.24","1237","2.22","6150","83.6%","56.4%","1011","59.1%","1408","59.0%","2419","59.1%","3730","54.5%","4.6pp"
"The Arkenstone","","M","673","1.12","619","1.11","3598","98.1%","56.3%","646","57.6%","943","60.3%","1589","59.2%","1999","53.9%","5.3pp"
"The Black Arrow","","U","19919","5.18","2333","7.89","5218","38.1%","52.8%","896","50.3%","1303","50.0%","2199","50.1%","3008","54.6%","-4.5pp"
"Dwarven Mattock","","U","19300","5.14","2807","7.24","10503","62.9%","55.2%","1814","54.6%","2479","56.1%","4293","55.5%","6151","55.0%","0.5pp"
"Giant's Boulder","","C","55770","7.10","6368","10.55","7513","20.0%","50.3%","1424","44.6%","1779","52.7%","3203","49.1%","4288","51.2%","-2.1pp"
