"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Tony Stark","U","M","5980","2.13","2968","2.07","15877","84.5%","55.7%","2814","58.7%","4570","60.8%","7384","60.0%","8567","52.1%","7.9pp"
"Trickster's Stratagem","U","C","158724","4.19","49670","5.12","291389","89.8%","58.0%","48930","57.3%","83443","62.2%","132373","60.4%","159078","56.1%","4.3pp"
"We Say Thee Nay!","U","C","168798","4.42","45158","5.61","252938","86.8%","57.3%","44645","59.1%","70364","59.4%","115009","59.3%","137939","55.6%","3.7pp"
"Wiccan, Rising Magician","U","U","69629","4.57","12981","6.24","57344","69.6%","55.2%","9443","52.0%","16883","57.1%","26326","55.3%","31386","55.0%","0.3pp"
"The Wondrous Wasp","U","R","11408","1.90","7200","1.93","44555","93.9%","58.8%","7981","62.2%","12499","64.0%","20480","63.3%","24145","55.1%","8.2pp"
"Agents of HYDRA","B","C","218177","6.48","26477","9.44","83303","50.7%","52.6%","14958","51.4%","21767","53.8%","36725","52.8%","46592","52.4%","0.5pp"
"Arnim Zola, Bio-Fanatic","B","U","73137","5.08","10000","7.16","35981","59.7%","50.4%","6308","47.1%","9768","52.0%","16076","50.1%","19999","50.7%","-0.6pp"
"Baron Helmut Zemo","B","R","26877","4.41","3841","6.26","9719","41.7%","50.4%","1729","51.5%","2711","52.4%","4440","52.0%","5344","49.1%","2.9pp"
"Baron Strucker, HYDRA Overlord","B","U","54318","3.66","11053","4.64","59266","86.4%","53.9%","10527","57.4%","16336","55.6%","26863","56.3%","32581","51.8%","4.6pp"
"Black Widow, Super Spy","B","M","4824","1.70","2719","1.72","14886","86.3%","54.9%","2716","60.4%","4103","55.7%","6819","57.6%","8153","52.7%","4.9pp"
"Construct a Cosmic Cube","B","R","21656","3.76","4273","4.53","14178","54.9%","48.9%","2465","47.7%","4172","49.8%","6637","49.0%","7458","48.8%","0.1pp"
"Crossbones, Malicious Mercenary","B","U","60388","4.14","9270","5.58","43078","76.4%","51.8%","7441","50.8%","11856","54.0%","19297","52.8%","24097","50.9%","1.9pp"
"Cruel Alliance","B","C","130888","3.51","36452","4.31","210952","90.7%","56.1%","36519","55.7%","58804","61.2%","95323","59.1%","115659","53.6%","5.4pp"
"Dark Deed","B","U","36233","2.44","13823","2.81","80634","91.4%","55.9%","14059","57.7%","22440","60.4%","36499","59.3%","44138","53.0%","6.4pp"
"Decoy Ploy","B","C","234408","7.55","28532","10.92","42076","23.7%","52.6%","6853","46.9%","11357","54.5%","18210","51.6%","23891","53.4%","-1.8pp"
"Doctor Doom","B","M","3961","1.38","3063","1.35","18461","92.3%","57.9%","3169","63.6%","5315","65.5%","8484","64.8%","10004","52.0%","12.8pp"
"Doom Reigns Supreme","B","R","15761","2.74","4028","3.03","19364","79.6%","51.7%","3472","55.0%","4994","51.9%","8466","53.2%","10674","50.8%","2.4pp"
"Elektra, Daughter of the Hand","B","R","11309","1.94","5999","1.94","34360","88.5%","56.8%","6015","62.4%","9622","62.8%","15637","62.7%","18758","51.9%","10.8pp"
"Grim Reaper, Lethal Legionnaire","B","U","78527","5.56","8827","8.34","23562","43.4%","51.1%","4022","48.3%","6393","53.6%","10415","51.6%","13272","50.7%","0.9pp"
"Hour of Defeat","B","C","131078","3.43","30915","4.41","172408","88.8%","54.6%","29486","53.4%","47705","58.8%","77191","56.7%","95262","52.9%","3.8pp"
"HYDRA Infiltration","B","C","230201","7.33","30539","10.44","57210","29.7%","54.9%","9664","54.0%","15825","57.8%","25489","56.4%","31728","53.8%","2.6pp"
"HYDRA Troopers","B","C","218993","6.52","27651","9.40","79974","46.6%","52.3%","13785","50.8%","21513","54.7%","35298","53.2%","44727","51.6%","1.6pp"
"Kingpin's Enforcers","B","C","226115","6.86","27326","10.05","68856","40.3%","53.0%","11807","52.2%","18840","55.2%","30647","54.1%","38368","52.2%","1.9pp"
"Klaw, Sonic Subjugator","B","U","61752","4.00","14335","5.07","76050","84.1%","55.1%","13226","55.1%","20898","57.7%","34124","56.7%","41960","53.8%","2.9pp"
"Madame Masque","B","U","53115","3.58","14638","4.31","79430","85.7%","55.4%","13246","56.0%","22975","59.8%","36221","58.4%","43420","52.9%","5.5pp"
"The Masters of Evil","B","U","64715","4.44","10557","5.96","47535","73.5%","52.0%","7913","49.0%","13327","56.4%","21240","53.6%","26476","50.8%","2.8pp"
"M.O.D.O.K.","B","M","4524","1.58","2932","1.54","17227","90.7%","57.2%","2955","61.8%","5046","64.3%","8001","63.4%","9380","52.0%","11.4pp"
"Moonstone, Harsh Mistress","B","U","80479","5.67","10887","8.02","28884","43.5%","51.4%","4909","48.6%","8425","53.7%","13334","51.8%","15724","51.0%","0.9pp"
"Ninja of the Hand","B","C","217317","6.32","27290","9.28","89683","52.6%","54.0%","15665","52.0%","24615","56.7%","40280","54.9%","49577","53.3%","1.5pp"
"Project Deathlok Soldier","B","C","235162","7.70","26708","11.24","36281","21.7%","52.5%","6376","51.7%","9559","53.0%","15935","52.5%","20367","52.5%","-0.1pp"
"Red Room Recruit","B","C","199543","5.48","31836","7.61","156756","78.7%","54.2%","28164","54.2%","42428","55.8%","70592","55.2%","86259","53.4%","1.8pp"
"Robot Domination","B","U","79364","5.78","9891","8.26","24072","39.9%","49.9%","3911","45.7%","6460","49.7%","10371","48.2%","13614","51.3%","-3.1pp"
"Ronin, Shadow Stalker","B","U","89015","6.52","12244","9.24","22939","29.8%","54.9%","3941","55.3%","6054","55.6%","9995","55.4%","12986","54.3%","1.1pp"
"Roxxon Brutes","B","C","216042","6.06","30828","8.75","123788","64.3%","53.7%","22400","52.0%","33965","55.5%","56365","54.1%","67773","53.3%","0.8pp"
"Stolen Stark Tech","B","C","224683","6.83","28127","9.93","73896","42.2%","54.0%","12406","53.4%","19830","56.6%","32236","55.4%","41665","52.9%","2.5pp"
"Super-Skrull","B","R","13049","2.24","5961","2.26","32818","87.6%","55.0%","5620","56.5%","9624","60.7%","15244","59.1%","17899","51.5%","7.6pp"
"Swordsman, Sharp Scoundrel","B","U","80118","5.66","11898","7.89","37904","50.7%","54.3%","6791","56.4%","9857","55.4%","16648","55.8%","21297","53.2%","2.6pp"
"Thunderbolts Conspiracy","B","R","22280","3.84","3601","4.91","12209","56.6%","49.8%","2015","47.7%","3271","50.0%","5286","49.1%","6927","50.3%","-1.1pp"
"Too Evil to Stay Dead","B","U","87802","6.36","10443","9.42","20119","31.1%","51.8%","3370","48.6%","5543","53.4%","8913","51.6%","11216","52.0%","-0.5pp"
"Unliving Legionnaire","B","C","231784","7.25","26982","10.67","49042","29.2%","52.9%","8291","49.6%","13597","56.1%","21888","53.7%","27333","52.3%","1.3pp"
"Visions of Villainy","B","C","215495","6.33","27911","9.15","94704","54.9%","52.8%","16503","51.4%","25705","54.7%","42208","53.4%","52504","52.3%","1.1pp"
"Whiplash, Vengeful Engineer","B","U","81820","5.74","11317","8.17","34637","48.7%","54.4%","6175","59.3%","8813","54.9%","14988","56.7%","19676","52.6%","4.1pp"
"Widow's Bite","B","C","180023","4.79","30708","6.56","150003","78.1%","54.3%","26010","54.3%","41193","57.2%","67203","56.1%","82827","52.9%","3.2pp"
"Yellowjacket, Heartless Marauder","B","U","66581","4.44","11212","6.01","55970","80.7%","53.5%","9925","55.7%","15066","55.2%","24991","55.4%","31051","52.0%","3.4pp"
"Avengers Disassembled","R","R","21275","3.54","4109","4.37","14603","57.7%","52.0%","2545","52.5%","3677","55.3%","6222","54.1%","8382","50.4%","3.7pp"
"Blazing Crescendo","R","C","233897","7.61","24600","11.22","38093","24.9%","51.6%","6320","49.9%","9089","54.9%","15409","52.9%","22690","50.8%","2.1pp"
"Crimson Operative","R","C","217317","6.36","29442","8.99","100527","54.5%","53.6%","17226","52.0%","25810","55.5%","43036","54.1%","57579","53.2%","0.9pp"
"Death to Our Enemies","R","U","86497","6.50","9347","9.74","13461","23.4%","48.4%","2302","45.3%","3489","47.2%","5791","46.5%","7659","49.9%","-3.4pp"
"Evil's Thrall","R","U","93978","7.19","9608","10.93","6664","11.2%","50.0%","1085","48.5%","1661","54.0%","2746","51.8%","3919","48.7%","3.1pp"
"Fin Fang Foom","R","R","17651","3.02","4365","3.46","19669","73.1%","52.7%","3294","52.1%","5186","54.9%","8480","53.8%","11352","51.8%","2.0pp"
"Hawkeye, Master Marksman","R","R","12182","2.10","5221","2.13","28056","85.0%","55.1%","5072","59.3%","6884","58.2%","11956","58.7%","16207","52.6%","6.1pp"
"Hawkeye, Young Avenger","R","U","74664","5.19","10497","7.16","34464","53.2%","51.8%","5833","50.4%","8527","52.2%","14360","51.4%","20239","52.0%","-0.6pp"
"Hawkeye's Bow","R","C","229799","7.39","24323","10.88","35325","23.4%","51.2%","6052","50.5%","8542","54.4%","14594","52.8%","20727","50.1%","2.7pp"
"Hex Magic","R","U","98494","7.83","10841","11.53","3975","5.8%","48.7%","641","44.0%","985","47.1%","1626","45.9%","2350","50.6%","-4.7pp"
"Hire a Crew","R","C","242550","8.58","24659","12.48","7781","5.1%","48.5%","1331","44.1%","1827","48.4%","3158","46.6%","4626","49.7%","-3.1pp"
"HULK SMASH!","R","C","192316","5.18","26449","7.33","115565","70.0%","53.7%","19740","53.0%","28600","56.6%","48340","55.1%","67266","52.7%","2.5pp"
"Human Torch, Johnny Storm","R","U","76248","5.25","8883","7.71","27703","50.6%","52.3%","4881","49.4%","6801","54.2%","11682","52.2%","16048","52.2%","-0.0pp"
"HYDRA Assault Robot","R","C","198934","5.91","23817","8.40","90854","62.4%","51.5%","16332","51.1%","22508","53.0%","38840","52.2%","52018","51.1%","1.1pp"
"Iron Fist, Living Weapon","R","U","86091","6.25","10053","9.17","18376","29.3%","52.1%","3289","50.5%","4215","50.7%","7504","50.6%","10895","53.2%","-2.6pp"
"Jessica Jones, Private Eye","R","U","65066","4.40","15472","5.40","75193","76.6%","55.6%","13267","57.7%","19332","57.7%","32599","57.7%","42819","54.0%","3.7pp"
"K'un-Lun Warrior","R","C","234010","7.49","26328","10.83","52170","31.8%","53.0%","9374","53.2%","12310","51.9%","21684","52.4%","30446","53.4%","-1.0pp"
"Kree Sentinel","R","C","218820","6.19","28204","9.02","104517","59.5%","53.4%","18935","52.1%","27040","54.8%","45975","53.7%","58869","53.0%","0.6pp"
"Lightning Strike","R","C","130897","3.44","25886","4.46","142336","88.3%","53.8%","24685","53.7%","35691","56.6%","60376","55.4%","81976","52.6%","2.8pp"
"Loki Laufeyson","R","U","67868","4.51","11270","5.98","48043","69.7%","52.7%","8593","53.1%","11751","52.4%","20344","52.7%","27824","52.6%","0.1pp"
"Machinesmith Automaton","R","C","219963","7.04","22694","10.29","48891","35.2%","50.1%","8579","49.8%","12481","51.2%","21060","50.6%","27872","49.7%","0.9pp"
"Misty Knight, Hero for Hire","R","U","87949","6.15","11779","8.74","34871","47.1%","53.6%","6275","54.5%","8377","52.7%","14652","53.5%","20202","53.7%","-0.2pp"
"Mjölnir, Hammer of Thor","R","M","4315","1.54","2672","1.50","14440","87.0%","54.8%","2520","56.5%","3686","60.4%","6206","58.8%","8222","51.7%","7.1pp"
"Photon Blast Barrage","R","U","67765","4.49","12919","5.82","58621","72.1%","54.1%","10002","52.7%","14712","58.0%","24714","55.8%","33927","52.8%","3.1pp"
"Quicksilver, Brash Blur","R","R","29265","4.77","3284","7.38","6183","30.2%","50.1%","1173","52.3%","1431","50.0%","2604","51.0%","3589","49.5%","1.5pp"
"Red Hulk","R","U","67198","4.66","8144","6.69","29623","59.6%","51.1%","4967","50.4%","7424","53.4%","12391","52.2%","17400","50.4%","1.8pp"
"Repulsor Blast","R","C","189506","5.12","24560","7.37","104889","70.0%","51.7%","17611","49.0%","26687","53.8%","44298","51.9%","60620","51.6%","0.3pp"
"The Scarlet Witch","R","R","31366","5.27","3756","7.99","3491","14.9%","49.6%","588","45.1%","870","48.4%","1458","47.1%","2036","51.2%","-4.2pp"
"Speed, Young Avenger","R","U","90283","6.66","10367","9.85","19923","30.7%","53.7%","3593","55.7%","4529","51.7%","8122","53.4%","11790","53.9%","-0.5pp"
"Stark Industries Executive","R","C","220813","6.69","24621","9.76","63321","42.0%","50.6%","11413","53.0%","15478","49.4%","26891","51.0%","36449","50.3%","0.7pp"
"Super Speed","R","C","241979","8.48","23631","12.46","7326","5.0%","49.8%","1244","47.3%","1667","50.4%","2911","49.1%","4416","50.3%","-1.2pp"
"Team Tactics","R","U","88527","6.48","9452","9.79","16442","28.2%","51.3%","2669","47.1%","3882","53.2%","6551","50.7%","9899","51.7%","-1.0pp"
"Thor, God of Thunder","R","M","4047","1.43","2755","1.38","15587","88.3%","56.2%","2618","59.4%","4197","64.7%","6815","62.6%","8831","51.3%","11.3pp"
"Truck Toss","R","U","71996","4.84","10353","6.72","41925","65.4%","52.2%","6950","49.9%","10495","53.9%","17445","52.3%","24494","52.1%","0.2pp"
"Vision of Love","R","C","238365","7.92","24376","11.65","24115","15.9%","50.1%","4273","48.3%","5892","50.5%","10165","49.5%","13952","50.4%","-0.9pp"
"Volcanic Villain","R","C","237856","8.04","22421","11.97","15232","11.0%","50.3%","2618","48.1%","3568","50.4%","6186","49.4%","9054","50.8%","-1.4pp"
"Wonder Man, Hollywood Hero","R","U","81874","5.77","8646","8.73","19157","36.3%","51.5%","3174","49.0%","4586","52.0%","7760","50.8%","11471","51.9%","-1.1pp"
"Ant-Man's Army","G","C","210495","5.93","35670","8.06","157455","68.7%","56.4%","27892","56.8%","38938","56.7%","66830","56.7%","90725","56.2%","0.6pp"
"Call Damage Control","G","C","240758","8.06","27990","11.64","25177","14.3%","52.8%","4181","47.4%","6287","54.7%","10468","51.8%","14722","53.6%","-1.8pp"
"Claim the Kingdom","G","U","70890","4.92","7797","7.37","25157","52.6%","50.7%","4352","50.9%","5948","50.3%","10300","50.5%","14834","50.9%","-0.4pp"
"Doc Samson, Super Psychiatrist","G","U","74346","5.13","9438","7.56","32249","54.5%","53.1%","5398","52.4%","7994","52.8%","13392","52.6%","18971","53.2%","-0.6pp"
"Earth's Mightiest Heroes","G","M","6344","2.23","2775","2.27","14662","84.0%","55.5%","2458","55.9%","3766","59.1%","6224","57.8%","8442","53.8%","4.0pp"
"Epic Fight","G","R","13572","2.30","5410","2.44","30642","88.8%","55.6%","5118","55.3%","7608","59.5%","12726","57.8%","17925","54.1%","3.7pp"
"Giant Growth","G","C","233516","7.45","26162","11.00","43787","26.3%","54.4%","7238","52.0%","10276","57.3%","17514","55.1%","26289","53.9%","1.2pp"
