"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Rehearsed Debater","W","C","305605","6.57","43783","9.27","138126","49.1%","55.7%","24000","55.7%","33978","54.0%","57978","54.7%","79979","56.4%","-1.7pp"
"Restoration Seminar","W","M","9126","2.07","4722","2.03","23946","79.9%","55.1%","4013","54.2%","6767","59.6%","10780","57.6%","12883","52.7%","4.9pp"
"Shattered Acolyte","W","C","286536","5.84","46249","8.08","208790","69.7%","56.4%","38133","56.8%","51517","55.2%","89650","55.9%","118709","56.9%","-1.0pp"
"Soaring Stoneglider","W","U","97873","4.61","16686","6.14","78521","74.0%","54.4%","13306","51.7%","20952","55.0%","34258","53.7%","44297","54.9%","-1.1pp"
"Spiritcall Enthusiast","W","U","113128","5.59","15849","7.88","45116","44.8%","53.7%","7834","52.2%","11129","51.9%","18963","52.0%","26116","55.0%","-2.9pp"
"Stand Up for Yourself","W","U","83847","3.87","20706","4.77","116024","86.3%","56.6%","19596","54.8%","31574","58.5%","51170","57.1%","63991","56.0%","1.1pp"
"Stirring Hopesinger","W","R","14534","1.60","10017","1.58","62290","93.3%","58.6%","10975","63.4%","17026","62.6%","28001","62.9%","34038","54.9%","8.0pp"
"Stone Docent","W","C","274515","5.53","53140","7.26","279621","80.6%","57.1%","50202","57.7%","69470","55.6%","119672","56.5%","159748","57.6%","-1.1pp"
"Summoned Dromedary","W","U","102156","4.80","17796","6.48","78551","69.4%","54.9%","13150","53.2%","20481","54.8%","33631","54.1%","45142","55.3%","-1.2pp"
"Banishing Betrayal","U","C","299889","6.24","44634","8.89","164641","58.8%","52.9%","29234","50.6%","48263","57.9%","77497","55.1%","83549","50.6%","4.5pp"
"Brush Off","U","U","107587","5.13","23619","6.36","110742","73.9%","54.9%","18648","53.2%","33713","60.6%","52361","58.0%","55174","51.3%","6.7pp"
"Campus Composer","U","U","102116","4.78","16766","6.55","72587","69.9%","52.6%","12109","50.9%","21374","55.7%","33483","54.0%","37793","51.2%","2.8pp"
"Chase Inspiration","U","C","329817","7.94","42244","11.28","57443","21.7%","52.9%","9518","50.8%","16426","56.3%","25944","54.3%","30402","51.2%","3.1pp"
"Deluge Virtuoso","U","C","305376","6.59","37613","9.67","94449","40.4%","51.1%","16496","49.4%","27136","53.5%","43632","51.9%","49099","50.2%","1.8pp"
"Divergent Equation","U","U","101305","4.91","24998","5.84","119781","75.6%","55.0%","19917","51.6%","37723","61.3%","57640","57.9%","57762","51.0%","7.0pp"
"Echocasting Symposium","U","M","7855","1.77","4757","1.73","26024","87.0%","54.1%","4426","53.6%","7689","60.4%","12115","57.9%","12705","49.1%","8.8pp"
"Emeritus of Ideation","U","M","6403","1.39","4850","1.38","28432","89.6%","57.3%","4869","61.1%","8786","66.0%","13655","64.3%","13917","49.9%","14.4pp"
"Encouraging Aviator","U","U","113654","5.56","14499","7.93","42032","47.5%","50.0%","7220","47.9%","11740","52.1%","18960","50.5%","22508","49.4%","1.1pp"
"Essence Scatter","U","C","258397","5.10","53169","6.73","276448","82.5%","54.3%","48482","54.7%","81157","58.2%","129639","56.9%","140147","51.5%","5.4pp"
"Exhibition Tidecaller","U","R","22027","2.41","10789","2.39","60941","87.5%","55.9%","10483","56.8%","19023","62.5%","29506","60.4%","29598","50.7%","9.8pp"
"Flow State","U","U","81309","3.70","21549","4.55","115743","85.4%","54.1%","20556","53.0%","34806","59.1%","55362","56.8%","57209","51.2%","5.6pp"
"Fractal Anomaly","U","U","138404","7.46","16023","10.96","9306","9.3%","47.1%","1548","42.2%","2769","52.0%","4317","48.5%","4860","45.8%","2.7pp"
"Fractalize","U","U","134855","7.09","16173","10.35","19016","18.8%","50.4%","3163","47.2%","5328","54.0%","8491","51.5%","10149","49.0%","2.4pp"
"Harmonized Trio","U","R","35431","3.62","7513","4.41","28349","61.4%","51.3%","4994","53.2%","8028","53.2%","13022","53.2%","14879","49.5%","3.7pp"
"Homesickness","U","U","106859","4.99","19727","6.65","87643","71.0%","53.3%","14689","51.2%","26583","58.3%","41272","55.8%","43946","50.4%","5.3pp"
"Hydro-Channeler","U","C","283639","5.76","46004","8.03","210769","73.8%","53.1%","37916","54.2%","60240","55.0%","98156","54.7%","110189","51.7%","3.1pp"
"Jadzi, Steward of Fate","U","R","18034","1.93","10459","1.95","60231","90.5%","55.4%","10707","57.4%","17952","60.6%","28659","59.4%","30094","51.1%","8.4pp"
"Landscape Painter","U","C","299826","6.22","40565","9.01","141112","55.8%","52.1%","25077","50.3%","40771","55.1%","65848","53.3%","73286","50.9%","2.4pp"
"Mana Sculpt","U","R","36155","3.53","9942","4.15","48760","77.6%","54.2%","8223","53.5%","14895","60.0%","23118","57.7%","24256","50.1%","7.6pp"
"Mathemagics","U","M","10834","2.39","5503","2.36","30495","86.2%","56.6%","5227","53.5%","9966","66.2%","15193","61.8%","13771","49.0%","12.8pp"
"Matterbending Mage","U","U","82566","3.72","23327","4.54","130206","87.4%","55.4%","22833","54.9%","38534","60.1%","61367","58.1%","65679","52.5%","5.6pp"
"Muse Seeker","U","U","103973","4.90","17669","6.57","73655","67.5%","51.5%","13344","50.7%","20863","53.9%","34207","52.7%","38429","50.5%","2.2pp"
"Muse's Encouragement","U","C","320678","7.23","42430","10.34","92690","35.2%","51.0%","15505","48.2%","27776","55.1%","43281","52.6%","47506","49.3%","3.3pp"
"Orysa, Tide Choreographer","U","U","112920","5.34","15843","7.58","50133","51.2%","51.7%","8414","50.1%","14645","55.3%","23059","53.4%","26182","50.0%","3.4pp"
"Pensive Professor","U","R","19370","2.08","9756","2.11","55023","89.2%","54.4%","9593","57.4%","16336","59.4%","25929","58.7%","27902","50.2%","8.5pp"
"Procrastinate","U","C","312483","6.94","39043","10.13","87446","36.2%","51.0%","14918","48.1%","25374","54.8%","40292","52.3%","45141","49.6%","2.6pp"
"Quick Study","U","C","296982","6.16","45338","8.71","171463","60.2%","53.6%","30305","53.5%","51255","57.5%","81560","56.1%","86527","51.0%","5.1pp"
"Run Behind","U","C","292186","5.91","52956","8.03","243453","72.8%","54.7%","41647","53.6%","73323","59.1%","114970","57.1%","123340","52.2%","4.9pp"
"Skycoach Conductor","U","R","23978","2.51","8963","2.70","47633","84.1%","54.0%","8196","55.0%","14078","57.9%","22274","56.8%","24372","51.1%","5.7pp"
"Spellbook Seeker","U","C","313634","6.93","35743","10.28","61029","27.7%","50.0%","10404","47.5%","17951","52.7%","28355","50.8%","31883","49.1%","1.7pp"
"Tester of the Tangential","U","U","101622","4.80","16131","6.57","68256","68.5%","52.2%","12164","53.7%","18757","53.9%","30921","53.8%","36391","50.8%","3.1pp"
"Textbook Tabulator","U","C","315245","7.14","38570","10.46","72464","30.2%","50.9%","12761","50.6%","20853","53.9%","33614","52.7%","37857","49.3%","3.4pp"
"Wisdom of Ages","U","R","41320","4.00","11637","4.52","54357","73.6%","54.9%","8921","49.9%","17775","61.5%","26696","57.6%","25422","50.5%","7.1pp"
"Adventurous Eater","B","C","282671","5.69","35483","8.20","151168","66.9%","54.6%","26285","53.0%","37149","54.7%","63434","54.0%","86864","55.0%","-1.0pp"
"Arcane Omens","B","U","107665","5.57","26725","6.28","104810","61.5%","55.4%","17423","56.4%","31809","61.4%","49232","59.6%","52944","50.8%","8.8pp"
"Arnyn, Deathbloom Botanist","B","U","103619","5.04","12214","7.33","38788","51.1%","51.8%","6722","48.8%","9478","51.9%","16200","50.6%","22274","52.5%","-1.9pp"
"Burrog Banemaker","B","C","286570","5.88","35348","8.54","135503","60.1%","54.1%","24338","55.3%","32118","53.8%","56456","54.4%","78172","53.8%","0.7pp"
"Cheerful Osteomancer","B","C","299969","6.31","34956","9.32","99334","45.1%","52.6%","16613","48.5%","24543","53.3%","41156","51.4%","57154","53.3%","-1.9pp"
"Cost of Brilliance","B","C","290401","6.06","45040","8.20","187634","64.4%","56.7%","32260","56.4%","47121","57.9%","79381","57.3%","106983","56.1%","1.2pp"
"Decorum Dissertation","B","M","9280","2.02","4011","2.05","20195","80.4%","54.5%","3380","54.3%","5221","57.4%","8601","56.2%","11395","53.0%","3.2pp"
"Dissection Practice","B","U","95373","4.36","17204","5.61","85975","77.6%","56.4%","14818","57.5%","20991","58.2%","35809","57.9%","49627","55.2%","2.7pp"
"Emeritus of Woe","B","M","6944","1.47","4582","1.45","26187","89.1%","56.1%","4391","57.7%","7230","59.8%","11621","59.0%","14200","53.3%","5.7pp"
"End of the Hunt","B","U","73003","3.34","19928","4.04","111808","86.8%","56.3%","19432","56.4%","29140","59.5%","48572","58.3%","61853","54.6%","3.7pp"
"Eternal Student","B","U","104313","4.84","17228","6.55","74954","68.6%","54.9%","12771","53.1%","18079","55.1%","30850","54.2%","43869","55.4%","-1.1pp"
"Foolish Fate","B","U","58334","2.68","19327","3.15","114853","92.1%","56.5%","19641","55.9%","30233","60.4%","49874","58.6%","63581","54.5%","4.1pp"
"Forum Necroscribe","B","U","91144","4.31","13919","5.83","59478","68.6%","52.5%","9783","48.8%","15220","53.0%","25003","51.4%","33866","53.1%","-1.8pp"
"Grave Researcher","B","R","19617","2.08","7421","2.18","41783","88.5%","54.7%","7259","55.6%","10690","55.3%","17949","55.5%","23442","54.0%","1.4pp"
"Last Gasp","B","C","196276","3.74","45041","4.79","257632","88.6%","56.0%","45043","55.9%","66294","58.3%","111337","57.3%","143948","54.9%","2.4pp"
"Lecturing Scornmage","B","U","83791","3.95","18352","4.78","97425","81.3%","57.4%","17707","61.0%","22801","56.0%","40508","58.2%","56515","56.8%","1.3pp"
"Leech Collector","B","U","103557","4.86","13638","6.88","56952","65.9%","53.2%","10060","51.4%","13527","52.2%","23587","51.9%","32912","54.2%","-2.3pp"
"Masterful Flourish","B","C","317494","7.18","37603","10.35","81138","33.7%","55.8%","13450","55.0%","19834","56.7%","33284","56.0%","47335","55.5%","0.5pp"
"Melancholic Poet","B","C","263209","5.30","40587","7.23","206978","78.8%","56.3%","37695","56.2%","49362","55.8%","87057","56.0%","118820","56.5%","-0.5pp"
"Moseo, Vein's New Dean","B","R","18338","1.96","8867","1.97","50323","87.7%","56.9%","8846","59.4%","12900","60.5%","21746","60.0%","27892","54.3%","5.7pp"
"Poisoner's Apprentice","B","U","92449","4.32","15352","5.61","72235","73.9%","54.6%","12462","54.7%","17433","55.6%","29895","55.2%","41441","54.0%","1.2pp"
"Postmortem Professor","B","R","22266","2.38","8743","2.48","49374","86.5%","57.2%","9070","63.6%","11826","57.5%","20896","60.1%","28295","55.1%","5.1pp"
"Pox Plague","B","R","66923","6.57","8118","10.06","238","0.5%","","40","","63","","103","","130","",""
"Pull from the Grave","B","C","316072","6.98","37863","10.21","73564","30.7%","52.7%","12097","48.8%","18957","54.9%","31054","52.5%","42038","52.7%","-0.2pp"
"Rabid Attack","B","U","129976","6.72","14211","9.96","20223","22.5%","52.0%","3337","48.0%","4948","51.9%","8285","50.3%","11870","53.2%","-2.9pp"
"Ral Zarek, Guest Lecturer","B","M","8004","1.70","3382","1.71","16923","79.8%","53.6%","2942","53.3%","4275","55.7%","7217","54.7%","9547","52.5%","2.2pp"
"Scathing Shadelock","B","U","106855","5.06","12725","7.34","46462","57.6%","53.2%","7724","51.4%","11624","53.0%","19348","52.4%","26929","53.7%","-1.3pp"
"Scheming Silvertongue","B","R","17720","1.91","8514","1.94","48299","88.1%","56.4%","8767","60.4%","12522","58.0%","21289","59.0%","26641","54.3%","4.7pp"
"Send in the Pest","B","C","279965","5.71","39637","8.02","156731","62.0%","54.7%","28158","55.3%","37852","54.9%","66010","55.0%","90020","54.4%","0.6pp"
"Sneering Shadewriter","B","C","309862","6.67","36011","9.84","94275","41.3%","53.3%","15690","50.3%","23699","54.3%","39389","52.7%","54054","53.6%","-0.8pp"
"Tragedy Feaster","B","R","26658","2.81","6913","3.11","35038","80.5%","54.4%","5931","54.2%","8859","55.7%","14790","55.1%","19915","53.7%","1.3pp"
"Ulna Alley Shopkeep","B","C","326451","7.80","33333","11.54","28551","13.6%","50.4%","5023","49.7%","6584","48.8%","11607","49.2%","16802","51.2%","-2.1pp"
"Wander Off","B","C","202482","3.83","38943","5.19","216249","87.2%","54.8%","36511","53.1%","56857","57.5%","93368","55.8%","120634","53.9%","1.9pp"
"Withering Curse","B","M","12374","2.68","3258","2.91","12632","62.9%","52.5%","2237","50.8%","3223","55.5%","5460","53.6%","7081","51.4%","2.2pp"
"Ancestral Anger","R","C","326510","7.88","44406","11.04","45980","16.3%","52.9%","7691","51.7%","12239","53.7%","19930","52.9%","25695","52.8%","0.1pp"
"Archaic's Agony","R","U","126502","6.18","24675","8.15","75384","48.3%","53.8%","12600","51.5%","23387","58.8%","35987","56.3%","37781","50.8%","5.5pp"
"Artistic Process","R","U","83788","3.79","21675","4.71","118093","85.7%","55.1%","19614","53.5%","35410","58.9%","55024","57.0%","60127","53.1%","3.9pp"
"Blazing Firesinger","R","U","119255","5.89","15409","8.50","37216","39.2%","50.3%","6558","49.1%","10282","50.3%","16840","49.9%","20021","50.7%","-0.8pp"
"Charging Strifeknight","R","U","99692","4.55","22284","5.81","115382","81.1%","55.9%","20459","56.5%","32555","57.1%","53014","56.9%","61818","54.9%","1.9pp"
"Choreographed Sparks","R","R","59908","5.83","7316","8.98","4589","10.0%","45.8%","782","40.8%","1272","46.1%","2054","44.1%","2477","46.9%","-2.8pp"
"Duel Tactics","R","U","129232","6.40","18503","9.08","43734","36.9%","54.6%","7447","52.9%","11486","55.9%","18933","54.7%","24566","54.3%","0.4pp"
"Emeritus of Conflict","R","M","10034","2.20","4277","2.31","23388","86.8%","53.7%","4208","54.0%","6653","55.0%","10861","54.6%","12226","52.9%","1.7pp"
"Expressive Firedancer","R","C","293818","6.16","49085","8.48","191354","61.1%","54.8%","34376","56.3%","51237","54.7%","85613","55.3%","104173","54.3%","1.0pp"
"Flashback","R","R","41935","4.06","8271","5.33","34483","65.8%","53.4%","5804","48.5%","10295","57.5%","16099","54.3%","17614","52.1%","2.2pp"
"Garrison Excavator","R","U","90678","4.33","21705","5.29","109838","78.2%","56.6%","18740","55.6%","31134","57.5%","49874","56.8%","60025","56.5%","0.3pp"
"Goblin Glasswright","R","C","270224","5.35","46478","7.47","208024","71.8%","53.0%","37864","53.6%","57848","54.0%","95712","53.8%","110212","52.2%","1.6pp"
"Heated Argument","R","C","272836","5.40","48645","7.52","225360","73.0%","54.2%","37564","51.9%","65695","57.5%","103259","55.5%","118475","52.8%","2.7pp"
"Impractical Joke","R","U","62217","2.91","24846","3.32","148699","93.1%","56.2%","26433","57.0%","43030","59.6%","69463","58.6%","76638","53.8%","4.8pp"
"Improvisation Capstone","R","M","8058","1.77","5542","1.75","32207","88.9%","57.4%","5474","61.0%","9663","63.5%","15137","62.6%","15724","51.3%","11.3pp"
"Living History","R","U","114155","5.50","22759","7.02","100452","68.5%","57.0%","17929","56.8%","27001","56.0%","44930","56.3%","55364","57.6%","-1.3pp"
"Maelstrom Artisan","R","R","49395","4.83","6847","7.03","16045","37.3%","51.2%","2780","49.7%","4238","52.5%","7018","51.4%","8929","51.0%","0.3pp"
"Magmablood Archaic","R","R","22296","2.37","9866","2.47","53644","86.6%","54.3%","9238","53.9%","16002","58.0%","25240","56.5%","27827","52.0%","4.5pp"
"Mica, Reader of Ruins","R","U","127751","6.29","17297","9.13","31754","29.4%","52.4%","5330","50.2%","9287","54.3%","14617","52.8%","16808","51.9%","0.9pp"
"Molten-Core Maestro","R","R","17822","1.90","10463","1.92","62255","93.0%","56.0%","11253","60.5%","17983","59.0%","29236","59.6%","32251","52.6%","6.9pp"
"Pigment Wrangler","R","U","97614","4.49","16264","6.13","69359","69.4%","51.4%","11565","48.2%","20191","52.6%","31756","51.0%","36829","51.5%","-0.5pp"
"Rearing Embermare","R","C","332385","8.11","39945","11.69","23782","9.5%","50.3%","3944","47.8%","6719","50.9%","10663","49.7%","13070","50.6%","-0.9pp"
"Rubble Rouser","R","C","252008","5.10","58084","6.44","300041","80.2%","56.6%","53307","58.5%","84421","57.6%","137728","57.9%","160848","55.4%","2.5pp"
"Seize the Spoils","R","C","302836","6.35","48076","8.97","157544","51.8%","53.5%","28018","52.9%","46266","56.2%","74284","55.0%","81119","52.0%","2.9pp"
"Steal the Show","R","R","46215","4.52","7744","6.16","26621","54.7%","53.1%","4539","50.0%","8107","57.0%","12646","54.5%","13412","51.4%","3.0pp"
"Strife Scholar","R","C","321311","7.27","39612","10.62","62173","25.0%","51.3%","10887","49.6%","16834","51.7%","27721","50.9%","34119","51.7%","-0.8pp"
"Tablet of Discovery","R","U","92146","4.33","22291","5.35","103462","73.6%","54.7%","18253","54.9%","30841","57.9%","49094","56.8%","52347","52.5%","4.3pp"
"Tackle Artist","R","C","301541","6.52","40642","9.52","119376","46.8%","52.3%","20016","51.0%","34331","53.9%","54347","52.8%","63865","51.8%","1.0pp"
"Thunderdrum Soloist","R","U","97181","4.50","17779","6.06","85500","76.1%","53.8%","15360","54.2%","24162","56.0%","39522","55.3%","44757","52.4%","2.9pp"
"Tome Blast","R","C","215542","4.18","57249","5.23","330866","89.8%","55.9%","58171","55.0%","94037","58.8%","152208","57.4%","173955","54.4%","3.0pp"
"Unsubtle Mockery","R","C","189330","3.68","54838","4.55","325808","92.9%","55.6%","56812","55.7%","94364","58.6%","151176","57.5%","168455","53.6%","3.9pp"
"Zealous Lorecaster","R","C","311140","6.59","49986","9.29","166654","52.4%","53.7%","27333","49.0%","51564","57.7%","78897","54.7%","85171","52.5%","2.2pp"
"Aberrant Manawurm","G","U","123302","6.05","13842","9.11","32259","37.7%","50.2%","5440","48.7%","8817","52.2%","14257","50.9%","17665","49.7%","1.1pp"
"Additive Evolution","G","U","77808","3.65","18075","4.46","93162","81.6%","54.6%","15384","55.3%","25347","58.4%","40731","57.2%","51135","52.2%","5.0pp"
"Ambitious Augmenter","G","R","20207","2.15","9147","2.17","49965","85.5%","55.7%","8970","63.0%","13083","58.6%","22053","60.4%","27248","51.9%","8.5pp"
"Burrog Barrage","G","C","274857","5.59","39353","7.78","168763","68.1%","53.8%","28398","52.2%","44103","57.1%","72501","55.2%","94678","52.6%","2.6pp"
"Chelonian Tackle","G","U","127158","6.30","14326","9.33","30130","33.7%","51.1%","5025","47.5%","7789","52.0%","12814","50.2%","17122","51.7%","-1.5pp"
"Comforting Counsel","G","R","43845","4.62","5379","6.77","11924","35.8%","49.2%","2100","43.9%","2845","46.6%","4945","45.4%","6951","51.8%","-6.4pp"
"Efflorescence","G","C","330496","8.15","31693","12.11","13338","6.7%","49.7%","2227","45.9%","3193","51.1%","5420","49.0%","7882","50.0%","-1.0pp"
"Emeritus of Abundance","G","M","7254","1.60","4426","1.59","24455","86.3%","55.1%","4285","55.8%","6831","61.3%","11116","59.2%","12733","51.3%","7.9pp"
"Emil, Vastlands Roamer","G","U","95590","4.46","14469","6.18","64569","72.5%","52.0%","11117","50.4%","18248","54.5%","29365","53.0%","34249","51.0%","2.0pp"
"Environmental Scientist","G","U","59526","2.77","22700","3.08","128416","87.9%","56.1%","23725","62.1%","34361","60.2%","58086","61.0%","68384","51.9%","9.1pp"
"Follow the Lumarets","G","C","320422","7.44","34889","10.86","56091","25.8%","52.3%","10044","50.6%","13843","52.7%","23887","51.8%","31997","52.6%","-0.8pp"
"Germination Practicum","G","M","7306","1.61","4345","1.57","23793","86.2%","54.3%","4076","56.0%","6445","60.0%","10521","58.5%","12798","50.4%","8.1pp"
"Glorious Decay","G","C","331290","8.20","32868","12.13","13139","6.4%","50.0%","2277","48.0%","3522","53.7%","5799","51.5%","7264","48.7%","2.8pp"
"Hungry Graffalon","G","C","326922","7.76","32709","11.57","30824","15.1%","50.1%","5183","48.3%","8333","52.3%","13516","50.8%","16958","49.6%","1.1pp"
"Infirmary Healer","G","U","110404","5.04","16282","7.05","72869","71.5%","53.4%","13067","51.7%","18883","55.2%","31950","53.8%","40206","53.0%","0.7pp"
"Lumaret's Favor","G","U","136585","7.21","14832","10.69","17269","18.6%","52.7%","2913","51.1%","4091","54.3%","7004","53.0%","10213","52.5%","0.5pp"
"Mindful Biomancer","G","C","301926","6.48","35875","9.41","121697","54.3%","53.0%","21807","52.6%","30008","53.9%","51815","53.4%","68878","52.7%","0.6pp"
"Noxious Newt","G","C","236924","4.58","37247","6.29","196675","84.1%","53.7%","35633","55.5%","51182","55.3%","86815","55.4%","107788","52.5%","2.9pp"
"Oracle's Restoration","G","C","325366","7.86","31218","11.77","27258","14.0%","50.3%","4634","47.9%","6526","50.3%","11160","49.3%","16043","50.8%","-1.5pp"
"Pestbrood Sloth","G","U","79914","3.64","19363","4.50","105563","85.6%","55.7%","18331","58.4%","28431","59.1%","46762","58.8%","57455","53.0%","5.8pp"
"Planar Engineering","G","R","43163","4.28","7248","5.69","22991","50.7%","52.5%","3980","54.7%","6474","56.8%","10454","56.0%","12341","49.4%","6.6pp"
"Shopkeeper's Bane","G","C","301816","6.65","32543","9.89","96465","47.4%","53.1%","16866","52.8%","23643","53.4%","40509","53.2%","55061","53.0%","0.2pp"
"Slumbering Trudge","G","R","21257","2.22","9274","2.28","51093","85.7%","55.6%","9112","61.6%","14093","57.4%","23205","59.0%","26796","52.3%","6.8pp"
"Snarl Song","G","U","80827","4.07","28711","4.29","150362","81.1%","56.5%","25381","56.9%","46471","64.2%","71852","61.7%","73226","50.5%","11.1pp"
"Studious First-Year","G","C","197049","3.81","43102","4.84","230740","85.5%","53.9%","42520","59.4%","61035","55.1%","103555","56.9%","124679","51.5%","5.4pp"
"Tenured Concocter","G","C","317168","7.23","34311","10.67","74580","34.8%","52.0%","12274","49.4%","19288","53.8%","31562","52.1%","42196","51.7%","0.3pp"
"Thornfist Striker","G","U","104827","4.94","15641","6.72","68859","69.7%","54.5%","11924","55.8%","17222","56.1%","29146","56.0%","39034","53.2%","2.8pp"
"Topiary Lecturer","G","U","95033","4.39","14512","6.01","63620","70.9%","52.3%","11409","54.2%","16881","54.8%","28290","54.6%","34638","50.4%","4.2pp"
"Vastlands Scavenger","G","R","20955","2.23","7886","2.30","41707","83.8%","54.3%","7382","55.6%","11166","57.9%","18548","57.0%","22584","52.1%","4.9pp"
"Wild Hypothesis","G","C","313183","7.07","32798","10.60","64115","31.4%","51.0%","11053","48.2%","18000","54.6%","29053","52.2%","33610","49.4%","2.7pp"
"Wildgrowth Archaic","G","R","17368","1.89","8524","1.93","47109","88.0%","53.6%","8469","56.6%","13008","56.3%","21477","56.4%","24801","51.0%","5.4pp"
"Zimone's Experiment","G","U","123507","6.03","15389","8.83","34023","35.7%","50.8%","5762","49.4%","9733","54.0%","15495","52.3%","18166","49.6%","2.7pp"
"Abigale, Poet Laureate","WB","U","82610","4.00","15489","5.07","76761","77.3%","55.5%","13354","54.5%","19333","54.5%","32687","54.5%","43765","56.1%","-1.5pp"
"Abstract Paintmage","UR","U","110546","5.51","15162","7.78","45892","49.2%","50.1%","7952","49.6%","13329","50.5%","21281","50.2%","23891","49.8%","0.3pp"
