"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Along the Crooked Way","B","R","18942","3.36","3837","4.17","15809","65.8%","53.1%","2738","47.9%","3618","54.3%","6356","51.6%","9434","54.1%","-2.5pp"
"Azog, Moria's Ruin","B","R","14884","2.71","4039","3.11","20414","81.2%","53.3%","3547","50.1%","4670","54.4%","8217","52.6%","12172","53.8%","-1.3pp"
"Bilbo's Deadly Slice","B","C","114288","2.82","36789","3.39","221596","93.3%","56.6%","37686","54.7%","50775","58.5%","88461","56.9%","133179","56.5%","0.4pp"
"Crude Bent Blade","B","C","123084","3.17","47337","3.52","283717","91.3%","58.0%","49336","60.2%","65130","60.0%","114466","60.1%","168820","56.6%","3.5pp"
"Desolation Prowler","B","U","42354","2.60","20741","2.78","127724","92.7%","58.7%","23174","64.1%","28879","58.5%","52053","61.0%","75876","57.1%","3.9pp"
"Down, Down to Goblin-town","B","U","52426","3.08","19787","3.47","115186","88.8%","57.9%","20239","60.2%","26242","58.4%","46481","59.2%","68610","57.0%","2.1pp"
"Dreaded Bat-Cloud","B","U","65786","3.70","13915","4.87","74779","83.9%","55.9%","12398","54.6%","17092","56.5%","29490","55.7%","45425","56.0%","-0.3pp"
"Front Porch Sentries","B","C","234837","5.80","36522","8.34","130138","55.3%","55.8%","23232","55.4%","29316","54.5%","52548","54.9%","77587","56.4%","-1.5pp"
"Gathering of Darkness","B","U","68713","3.88","14273","5.11","71832","78.4%","55.6%","11994","52.6%","16390","56.4%","28384","54.8%","43476","56.1%","-1.3pp"
"Gnashing of Teeth","B","U","47269","2.75","14867","3.24","86857","91.0%","55.8%","14795","54.3%","19599","56.6%","34394","55.6%","52480","56.0%","-0.4pp"
"Gollum, Riddle Master","B","M","4017","1.53","2923","1.53","17310","90.7%","57.9%","3099","67.3%","4056","59.7%","7155","63.0%","10007","54.4%","8.6pp"
"Gollum, Silent Slinker","B","C","188876","4.54","44955","5.76","245469","83.5%","57.7%","41662","58.5%","55439","59.1%","97101","58.9%","146459","57.1%","1.8pp"
"Gollum the Abandoned","B","U","75579","4.24","17058","5.43","86915","78.6%","56.8%","15588","57.1%","19613","56.7%","35201","56.9%","51360","56.8%","0.1pp"
"Great Fierce Bee","B","C","251527","6.74","28407","10.22","43177","23.7%","53.3%","7450","50.9%","9838","52.9%","17288","52.1%","25935","54.1%","-2.1pp"
"Great Ugly-Looking Goblin","B","U","60651","3.44","15706","4.33","89787","88.3%","56.8%","15923","56.6%","20062","56.8%","35985","56.7%","53752","56.8%","-0.1pp"
"Head of the Hunt","B","R","8389","1.62","5740","1.61","34851","93.1%","57.5%","5978","61.1%","8108","60.8%","14086","60.9%","20794","55.1%","5.8pp"
"Inside Information","B","M","7856","2.89","1835","3.31","7848","68.7%","52.4%","1332","46.7%","1884","50.7%","3216","49.1%","4639","54.8%","-5.7pp"
"The Master of Lake-town","B","R","16906","3.01","4416","3.56","21882","77.6%","54.9%","3688","53.0%","5056","54.7%","8744","54.0%","13161","55.5%","-1.5pp"
"Nighthowl Pursuer","B","U","63060","3.65","18437","4.32","102346","84.9%","58.0%","18446","62.7%","22357","56.0%","40803","59.0%","61561","57.3%","1.8pp"
"Rage into the Valley","B","C","204520","4.85","40657","6.64","204655","77.8%","56.5%","35645","55.3%","46178","55.6%","81823","55.5%","122845","57.3%","-1.8pp"
"Ravening Warg","B","C","184476","4.36","38598","5.84","218116","87.2%","57.2%","38925","57.7%","48479","56.7%","87404","57.1%","130664","57.3%","-0.1pp"
"Reverent Howl","B","C","241423","6.13","30596","9.23","80329","41.0%","54.4%","13719","51.0%","17739","54.5%","31458","53.0%","48894","55.3%","-2.3pp"
"Rhovanion Rampager","B","R","9243","1.76","5788","1.78","35113","92.5%","58.1%","6102","62.1%","8138","60.1%","14240","61.0%","21002","56.1%","4.8pp"
"The Sackville-Bagginses","B","R","14462","2.64","5584","2.89","31409","86.6%","56.7%","5520","57.8%","7160","58.9%","12680","58.4%","18578","55.7%","2.7pp"
"Stir Up Trouble","B","C","169739","3.99","39191","5.26","220520","87.8%","56.1%","37285","53.9%","50497","57.6%","87782","56.0%","132823","56.1%","-0.1pp"
"Stony-Voiced Goblins","B","C","214665","5.06","39499","7.07","188675","74.1%","56.1%","34019","55.4%","42529","55.2%","76548","55.2%","112050","56.7%","-1.5pp"
"Supper for Spiders","B","R","33152","5.72","4057","8.88","1318","5.1%","45.3%","202","","289","","491","","828","46.9%",""
"Balin, Loremaster","R","R","21407","3.83","3589","5.13","11824","53.0%","52.8%","1980","48.1%","2803","52.1%","4783","50.5%","6994","54.2%","-3.7pp"
"Bombur, Gentle Dreamer","R","U","84868","4.88","13674","6.86","56638","65.3%","54.9%","9660","54.3%","13487","54.4%","23147","54.4%","33271","55.2%","-0.9pp"
"Bothersome Noisemaker","R","U","47367","2.82","19977","3.09","119756","90.6%","58.5%","21492","63.1%","28019","58.5%","49511","60.5%","70312","57.0%","3.5pp"
"Burn, Burn, Tree and Fern","R","U","45413","2.66","18301","2.97","108352","90.8%","57.5%","18303","58.7%","25623","60.1%","43926","59.5%","64390","56.1%","3.4pp"
"Dáin Ironfoot","R","R","10261","1.97","5781","1.99","34555","91.6%","58.0%","6072","62.3%","8223","60.5%","14295","61.3%","20152","55.6%","5.7pp"
"Desert Were-Worm","R","R","22119","4.06","3160","5.66","7930","40.0%","50.2%","1344","44.6%","1777","47.8%","3121","46.4%","4828","52.6%","-6.1pp"
"Desolation of Smaug","R","R","21474","3.87","3848","5.03","12060","48.9%","53.2%","2071","51.7%","2815","53.2%","4886","52.6%","7178","53.6%","-1.1pp"
"Dori, Bearer of Friends","R","C","202533","4.81","37998","6.62","198797","80.9%","56.9%","34615","57.5%","46748","56.7%","81363","57.1%","116771","56.7%","0.3pp"
"Dwarven Mauler","R","U","76786","4.33","15893","5.66","79490","77.5%","56.9%","14337","59.2%","18293","54.5%","32630","56.6%","46642","57.1%","-0.5pp"
"Gandalf, Goblins' Bane","R","M","5213","2.04","2377","2.06","12796","84.7%","55.9%","2255","57.7%","3082","57.8%","5337","57.8%","7465","54.7%","3.1pp"
"Gandalf, Spark Starter","R","U","69823","4.02","18852","4.88","96365","78.7%","57.3%","16031","56.3%","22861","60.6%","38892","58.9%","57487","56.3%","2.5pp"
"Getaway Barrel","R","R","35085","6.11","4337","9.45","509","1.8%","41.5%","84","","121","","205","","304","",""
"Glóin the Mighty","R","U","65620","3.72","14847","4.78","79773","83.1%","56.8%","13601","57.2%","18879","57.6%","32480","57.4%","47055","56.4%","1.1pp"
"Goblin-town Flunkies","R","C","236245","6.06","31282","8.89","98570","49.1%","54.4%","17577","53.0%","22305","53.1%","39882","53.1%","58717","55.3%","-2.2pp"
"Gundabad Opportunist","R","C","235629","5.83","40061","8.23","169460","65.4%","56.4%","28937","54.9%","39257","56.2%","68194","55.6%","101383","56.9%","-1.3pp"
"Iron Hills Stalwart","R","C","254224","7.02","27856","10.58","40061","22.6%","53.0%","6599","49.1%","9582","52.5%","16181","51.1%","23858","54.4%","-3.2pp"
"Last Light of Durin's Day","R","R","33524","5.89","4135","9.16","802","3.1%","41.3%","127","","201","","328","","474","",""
"The Misty Mountains Cold","R","R","14057","2.60","4564","2.91","24667","84.3%","55.5%","4293","60.4%","5930","55.0%","10223","57.3%","14448","54.3%","3.0pp"
"Misty Mountains Raider","R","U","53112","3.12","17609","3.63","100778","88.2%","57.2%","17024","56.7%","23975","58.9%","40999","58.0%","59958","56.6%","1.4pp"
"Óin the Brave","R","C","232915","5.94","35579","8.43","137187","60.0%","55.7%","24675","54.7%","31809","55.1%","56484","54.9%","80303","56.1%","-1.2pp"
"Pinecone Strike","R","C","128781","3.12","44047","3.73","261541","91.0%","57.6%","45935","58.6%","61599","59.3%","107534","59.0%","154033","56.5%","2.5pp"
"Ragged Short Spear","R","C","238136","6.01","33383","8.80","113584","52.8%","55.6%","20272","55.4%","26161","54.7%","46433","55.0%","66838","55.9%","-0.9pp"
"Smaug, the Great Calamity","R","C","205542","4.95","32911","7.03","146230","69.1%","55.7%","24401","54.0%","35021","57.4%","59422","56.0%","86823","55.4%","0.6pp"
"Smaug the Magnificent","R","M","3653","1.36","2724","1.35","16308","92.1%","58.6%","2869","63.2%","4002","64.1%","6871","63.7%","9467","55.0%","8.8pp"
"Smaug's Fury","R","C","258195","7.35","28251","10.98","30447","16.9%","52.9%","5102","50.0%","6819","52.7%","11921","51.5%","18538","53.8%","-2.3pp"
"Snowslope Hunter","R","U","85933","4.97","14715","6.80","60604","64.6%","54.4%","10546","51.0%","13945","54.2%","24491","52.8%","36182","55.4%","-2.6pp"
"Stone-Giant of High Pass","R","R","12800","2.42","5328","2.50","29571","86.1%","56.7%","4808","55.2%","7320","60.1%","12128","58.2%","17543","55.8%","2.3pp"
"Thorin, Mountain-king","R","M","4608","1.77","2789","1.75","15918","87.6%","58.0%","2739","61.7%","3856","63.6%","6595","62.8%","9229","54.3%","8.5pp"
"Tidings of War","R","C","226547","5.64","35308","8.12","146414","64.1%","56.0%","26212","56.7%","32960","54.0%","59172","55.2%","87260","56.5%","-1.3pp"
"Attercop","G","C","214736","5.36","30445","7.62","145158","75.3%","55.0%","26031","55.5%","33030","55.2%","59061","55.4%","85702","54.8%","0.6pp"
"Bejeweled Warg","G","R","10727","2.05","4833","2.07","26042","83.8%","56.4%","4865","63.8%","5977","56.8%","10842","59.9%","15227","54.0%","5.9pp"
"Beorn, Reluctant Host","G","C","242475","6.70","23439","10.19","41743","28.5%","51.3%","7279","48.9%","9718","51.5%","16997","50.4%","24641","52.0%","-1.6pp"
"Beorn the Fierce","G","M","3946","1.54","2546","1.49","14796","88.9%","57.3%","2469","61.3%","3553","64.3%","6022","63.1%","8716","53.1%","10.0pp"
"Beorn's Hospitality","G","U","65668","3.96","9610","5.37","43929","73.0%","53.5%","7632","55.2%","10023","54.3%","17655","54.7%","26093","52.6%","2.1pp"
"Boughside Wanderers","G","C","249814","7.01","28398","10.29","60451","33.7%","53.3%","9944","50.1%","14471","55.2%","24415","53.2%","35644","53.3%","-0.2pp"
"Cantankerous Keepers","G","R","24635","4.50","3716","6.14","9266","40.4%","52.2%","1524","51.5%","2266","53.4%","3790","52.6%","5315","51.4%","1.2pp"
"Dancing from Dark to Dawn","G","M","4183","1.68","2309","1.63","12813","86.9%","55.5%","2145","57.0%","3099","60.0%","5244","58.8%","7451","53.3%","5.5pp"
"Down in the Valley","G","R","17332","3.21","3980","3.79","17733","70.9%","54.0%","3129","57.1%","4345","54.9%","7474","55.8%","10108","52.5%","3.3pp"
"Galion, Elvenking's Butler","G","U","89232","5.38","11220","7.80","35523","50.6%","53.6%","6082","53.0%","8200","54.0%","14282","53.6%","21163","53.7%","-0.1pp"
"Gigantic Big Bear","G","R","15782","2.97","3229","3.46","14320","72.3%","51.3%","2415","48.2%","3357","52.4%","5772","50.7%","8450","51.5%","-0.9pp"
"Guardian of the Halls","G","C","242542","6.56","27051","9.71","74132","43.5%","52.8%","13316","51.8%","17048","52.8%","30364","52.3%","43480","53.1%","-0.8pp"
"Little Bear","G","C","251153","7.15","25457","10.71","35727","22.3%","51.6%","6210","49.3%","7816","51.2%","14026","50.4%","21632","52.3%","-1.9pp"
"Mirkwood Pathmaker","G","U","55016","3.20","15378","3.80","86849","87.2%","56.9%","15159","58.8%","20522","60.0%","35681","59.5%","50788","55.0%","4.5pp"
"Nasty Little Rabbit","G","U","62103","3.62","15343","4.37","80570","81.6%","56.8%","14772","62.1%","17404","56.2%","32176","58.9%","48266","55.4%","3.5pp"
"The Notary Hobbits","G","R","28555","5.00","3771","7.33","4821","20.2%","49.5%","802","49.5%","1163","53.6%","1965","51.9%","2810","47.9%","4.0pp"
"Old Fat Spider","G","U","82464","4.94","11532","6.93","43758","60.5%","53.1%","7339","50.3%","10218","54.3%","17557","52.6%","26034","53.4%","-0.8pp"
"Ordinary Bear","G","C","250127","6.97","30174","10.16","68682","36.0%","54.7%","11507","54.3%","15219","54.0%","26726","54.1%","41877","55.1%","-1.0pp"
"Part in Friendship","G","R","21031","3.81","3841","4.93","13863","58.3%","51.6%","2295","51.2%","3217","51.3%","5512","51.3%","8251","51.8%","-0.6pp"
"Quarrel","G","C","184333","4.46","32023","6.00","170162","83.5%","55.4%","28676","54.5%","39483","57.8%","68159","56.4%","102054","54.7%","1.7pp"
"Radagast of Rhosgobel","G","R","14448","2.72","3171","3.09","14621","73.8%","52.3%","2451","50.5%","3409","52.8%","5860","51.8%","8717","52.5%","-0.6pp"
"Through the Forest Gate","G","R","34482","5.97","4223","9.28","1438","5.4%","47.2%","231","","353","","584","48.1%","855","46.8%","1.3pp"
"Troll Negotiations","G","U","68890","3.96","13119","5.18","66863","80.5%","54.8%","10928","53.0%","15333","55.9%","26261","54.7%","40629","54.8%","-0.1pp"
"Warg Tactics","G","C","248772","6.86","26915","10.23","61141","35.8%","54.0%","10294","52.0%","13650","54.9%","23944","53.6%","37219","54.3%","-0.6pp"
"Wargling","G","C","240657","6.49","30943","9.36","101323","51.8%","54.9%","18099","54.4%","21419","53.6%","39518","54.0%","61657","55.5%","-1.5pp"
"Wilderland Scrounger","G","U","76294","4.64","9949","6.59","38488","62.2%","52.6%","6456","50.5%","8728","52.5%","15184","51.6%","23225","53.2%","-1.6pp"
"Wood Elves","G","C","224468","5.93","25165","8.70","80708","51.5%","52.5%","14398","53.4%","18729","53.7%","33127","53.6%","47268","51.7%","1.9pp"
"Woodland Weavemaster","G","U","87471","5.51","11432","7.76","34833","48.9%","52.4%","6228","55.7%","8188","52.8%","14416","54.1%","20295","51.2%","2.8pp"
"Bard, King of Dale","WU","M","7390","2.83","2141","3.11","8588","66.3%","50.5%","1376","48.0%","2849","52.8%","4225","51.2%","4395","49.7%","1.5pp"
"Bard the Bowman","WU","U","68426","4.19","17905","4.88","89784","79.3%","56.0%","15605","56.6%","30300","59.6%","45905","58.6%","43920","53.2%","5.3pp"
"Bard's Company","WU","R","13331","2.54","6715","2.54","39049","88.5%","58.3%","6653","62.9%","12903","64.5%","19556","63.9%","19594","52.8%","11.2pp"
"Bifur, Melodic Rider","WR","U","72541","4.29","12344","5.82","50765","65.2%","54.6%","8488","51.4%","12353","56.3%","20841","54.3%","29660","54.6%","-0.2pp"
"Bolg of the North","BR","U","68457","4.06","13145","5.29","59374","70.8%","55.2%","9779","52.7%","13583","55.7%","23362","54.4%","36089","55.6%","-1.2pp"
"Bolg's Company","BR","R","22804","3.97","3981","5.34","15648","62.6%","53.6%","2689","51.4%","3559","52.0%","6248","51.8%","9416","54.9%","-3.2pp"
"The Chief Warg","BG","U","64760","3.90","11878","5.04","55155","73.8%","54.4%","9387","51.6%","12016","53.3%","21403","52.5%","33626","55.5%","-3.0pp"
"Chief Warg's Company","BG","R","9602","1.87","5441","1.82","32042","90.3%","57.7%","5771","63.9%","7285","60.8%","13056","62.2%","18996","54.8%","7.4pp"
"Dáin's Company","WR","R","15654","2.95","5157","3.18","25706","77.3%","57.5%","4440","64.1%","6146","61.1%","10586","62.4%","14961","54.1%","8.3pp"
"Duskwatch Hunter","BG","C","214923","5.08","34465","7.31","157020","70.8%","56.2%","27654","55.3%","34199","55.3%","61853","55.3%","95076","56.8%","-1.5pp"
"Dwalin, Weaponmaster","WR","R","12921","2.37","5558","2.51","31821","88.4%","57.1%","5770","58.8%","7666","59.4%","13436","59.2%","18291","55.4%","3.8pp"
"Eagle's Rescue","WU","U","88926","5.32","14943","7.20","50761","53.7%","54.7%","8478","52.2%","16222","58.4%","24700","56.3%","26062","53.3%","3.0pp"
"Fearsome Goblin Pair","BR","U","64781","3.59","11946","4.80","58338","77.2%","53.9%","10181","53.2%","13436","53.3%","23617","53.2%","34734","54.4%","-1.1pp"
"Goblin Plate Mail","BR","C","161912","3.74","45329","4.81","269587","91.6%","56.9%","48662","56.8%","60947","56.2%","109609","56.4%","159555","57.1%","-0.7pp"
"The Great Goblin","BR","R","11055","2.17","4630","2.24","25640","86.4%","55.3%","4420","55.9%","5840","56.0%","10260","56.0%","15421","54.8%","1.1pp"
"Large Bear","BG","U","50870","2.93","14085","3.61","81023","89.7%","55.9%","13627","54.2%","18570","58.0%","32197","56.4%","48768","55.5%","0.9pp"
"Mirkwood Nurturer","UG","C","224204","5.65","37900","7.86","147519","61.8%","54.4%","25341","52.3%","38951","57.3%","64292","55.3%","82835","53.8%","1.5pp"
"Nori, Teller of Tales","WR","C","227639","5.67","32871","8.28","118320","56.7%","54.6%","21610","53.6%","28644","53.6%","50254","53.6%","67755","55.2%","-1.7pp"
"Patient Instructor","WU","C","216537","5.54","49508","7.01","249157","78.7%","56.3%","44155","56.4%","78045","59.6%","122200","58.4%","127012","54.3%","4.1pp"
"Silvan Reveler","UG","U","80793","5.01","12350","6.79","42240","55.5%","52.0%","7297","51.7%","11178","54.8%","18475","53.6%","23489","50.7%","2.9pp"
"Smaug, Wicked Worm","BR","R","11492","2.20","4312","2.28","22904","83.4%","54.9%","3818","52.7%","5418","56.2%","9236","54.7%","13726","55.0%","-0.2pp"
"Thorin Oakenshield","WR","U","72975","4.46","13770","5.71","63436","72.4%","56.0%","11040","57.2%","15247","55.1%","26287","56.0%","36711","55.9%","0.1pp"
"Thranduil, Sindarin Liege","UG","U","54030","3.21","14198","3.84","76678","84.8%","55.2%","13362","56.5%","20917","59.3%","34279","58.2%","41892","52.6%","5.7pp"
"Thranduil, the Elvenking","UBG","R","26705","4.75","3605","6.95","4188","18.8%","46.5%","684","40.5%","1006","49.5%","1690","45.9%","2473","46.7%","-0.8pp"
"Thranduil's Company","UG","R","13027","2.55","5268","2.62","27909","82.9%","55.5%","4720","61.3%","7762","61.8%","12482","61.6%","15264","50.4%","11.1pp"
"Tom, Bert, and William","BG","R","12319","2.35","5327","2.38","28301","82.9%","56.0%","4652","56.2%","6564","58.6%","11216","57.6%","17023","54.7%","2.9pp"
