"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Long-Bodied Grey Dog","","C","201701","7.14","23672","10.57","29520","19.8%","52.4%","5154","52.5%","7194","52.0%","12348","52.2%","17171","52.5%","-0.3pp"
"Old Thrush","","C","198461","7.05","22217","10.48","31045","22.4%","51.8%","5690","51.5%","7846","53.6%","13536","52.7%","17507","51.1%","1.7pp"
"Troop of Ponies","","U","70641","5.04","9687","7.36","29872","49.7%","52.9%","5578","53.7%","7341","53.1%","12919","53.4%","16910","52.6%","0.8pp"
"Belladonna Took","W","R","13782","3.33","3040","3.95","11408","61.8%","51.9%","2095","51.0%","3293","52.7%","5388","52.0%","5981","51.9%","0.2pp"
"Bilbo's Gambit","W","R","22175","5.07","2724","7.68","3168","19.0%","49.0%","539","48.2%","843","49.6%","1382","49.1%","1786","48.9%","0.1pp"
"Bofur, Reliable Guardian","W","U","55775","4.25","10620","5.59","51613","76.9%","55.2%","8990","53.7%","13551","57.7%","22541","56.1%","28845","54.5%","1.6pp"
"Celebrate the Mountain-king","W","U","34704","2.67","15240","2.93","90154","91.0%","58.0%","15254","59.0%","26321","63.5%","41575","61.9%","48524","54.7%","7.2pp"
"Dáin, Lord of the Iron Hills","W","U","53797","4.21","9961","5.52","45602","73.4%","54.1%","8098","53.9%","11830","54.3%","19928","54.2%","25493","54.0%","0.1pp"
"Dwarven Provisioner","W","C","184012","6.33","28497","8.81","105370","58.6%","55.1%","18840","53.7%","28409","55.9%","47249","55.0%","57845","55.1%","-0.1pp"
"Dwarven Shortsword","W","C","176563","6.06","24125","8.70","82290","54.4%","54.3%","13893","52.1%","20605","54.0%","34498","53.2%","47286","55.0%","-1.8pp"
"Eagle of the Great Shelf","W","U","70712","5.76","9059","8.20","23972","42.9%","51.3%","3872","47.8%","7069","54.0%","10941","51.8%","13157","51.0%","0.8pp"
"The Eagles Are Coming!","W","R","8359","2.10","4527","2.10","25333","88.1%","56.3%","4286","56.6%","7401","60.8%","11687","59.3%","13660","53.8%","5.4pp"
"Esgaroth Garrison","W","C","198508","7.64","25764","10.85","37397","23.1%","54.2%","6174","53.2%","11685","57.4%","17859","55.9%","19635","52.7%","3.2pp"
"Fíli the Pathfinder","W","R","7829","1.99","4603","1.94","26980","89.1%","59.3%","4793","65.8%","7270","66.7%","12063","66.3%","14707","53.2%","13.1pp"
"Gleaming Splendor","W","M","8168","3.91","1044","5.76","1244","19.3%","40.8%","218","","326","","544","36.6%","699","44.1%","-7.5pp"
"Iron Hills Blacksmith","W","U","44408","3.35","12326","4.01","68268","86.6%","56.3%","12448","58.2%","18059","57.0%","30507","57.5%","37572","55.4%","2.1pp"
"Kíli the Resourceful","W","R","9558","2.39","4407","2.37","23631","82.7%","57.5%","4321","66.7%","5874","59.7%","10195","62.7%","13268","53.4%","9.3pp"
"Lake-town Lookout","W","C","195452","7.39","22721","10.76","31274","22.0%","51.3%","5618","51.2%","9200","52.0%","14818","51.7%","16450","50.9%","0.8pp"
"Lake-town Toymaker","W","U","74808","6.18","11231","8.49","27218","38.9%","53.0%","4581","50.5%","8810","55.7%","13391","53.9%","13872","52.2%","1.8pp"
"Magnificent End","W","C","145989","4.60","28092","6.18","143954","81.4%","55.3%","24522","53.7%","41374","57.6%","65896","56.1%","78105","54.6%","1.5pp"
"Moment of Glory","W","C","199611","7.65","22567","11.23","21912","15.6%","51.1%","3696","48.3%","6281","52.6%","9977","51.0%","11947","51.3%","-0.3pp"
"The Mountain-king's Return","W","U","42712","3.27","14967","3.68","84426","87.6%","57.8%","14871","60.6%","24420","61.3%","39291","61.1%","45128","55.0%","6.1pp"
"Ori, Keeper of Songs","W","C","186779","6.70","24947","9.60","72722","46.3%","55.1%","12641","54.6%","18134","55.1%","30775","54.9%","41666","55.1%","-0.2pp"
"The Queen of Dale","W","M","4193","2.07","1929","2.10","10057","83.4%","55.3%","1783","58.3%","2840","58.1%","4623","58.2%","5427","52.9%","5.3pp"
"Roads Go Ever, Ever On","W","R","14301","3.35","3665","3.95","16619","72.4%","55.6%","2989","56.3%","4577","56.4%","7566","56.4%","9049","54.9%","1.4pp"
"Settle the Wreckage","W","R","9601","2.37","3826","2.49","20673","85.4%","55.6%","3490","54.2%","5992","61.0%","9482","58.5%","11196","53.1%","5.4pp"
"Stone by Sunlight","W","U","41366","3.10","14239","3.54","81448","89.6%","57.2%","13973","57.2%","23194","62.2%","37167","60.3%","44297","54.6%","5.8pp"
"Thorin's Last Stand","W","C","201221","7.85","21577","11.53","13497","10.0%","49.5%","2149","44.5%","3595","50.8%","5744","48.4%","7759","50.2%","-1.8pp"
"An Unexpected Party","W","R","7127","1.74","4820","1.71","29058","91.7%","58.8%","5014","61.7%","8260","67.2%","13274","65.1%","15767","53.5%","11.6pp"
"Velvetwing Butterflies","W","C","190923","6.89","22220","10.10","42185","30.3%","52.8%","7180","49.1%","11375","55.4%","18555","53.0%","23684","52.6%","0.3pp"
"Vow to Erebor","W","C","199776","7.79","21935","11.41","22751","16.6%","52.3%","3692","49.8%","5379","52.1%","9071","51.2%","13684","53.1%","-1.9pp"
"Bilbo, Luckwearer","U","U","45096","3.50","14444","3.93","79698","86.8%","56.3%","14258","59.6%","25165","60.7%","39423","60.3%","39920","52.5%","7.8pp"
"Bilbo, Thief in the Night","U","M","4958","2.51","1956","2.68","9398","77.3%","54.8%","1649","56.9%","2938","58.6%","4587","58.0%","4755","51.8%","6.2pp"
"Bilbo Baggins, Burglar","U","C","154140","5.13","33880","6.41","162602","76.5%","55.1%","29075","55.6%","49878","58.4%","78953","57.4%","82569","53.0%","4.4pp"
"Confusticate and Bebother","U","C","188507","6.89","25714","9.75","61955","38.8%","52.0%","10680","50.1%","18840","56.0%","29520","53.9%","32440","50.3%","3.6pp"
"Elrond, Moon-Reader","U","M","5626","2.93","1433","3.34","5149","60.2%","49.6%","919","47.9%","1496","52.0%","2415","50.4%","2717","48.7%","1.8pp"
"Elven Raft-Steerer","U","U","75714","6.41","8465","9.57","13513","25.9%","49.4%","2386","48.2%","3535","50.9%","5921","49.8%","7541","49.0%","0.8pp"
"Elvenking's Harper","U","C","201095","7.94","25849","11.22","34383","21.4%","51.5%","6037","51.0%","9720","54.3%","15757","53.0%","18533","50.1%","2.9pp"
"Enchanted River's Grasp","U","C","153104","5.02","27308","6.73","130596","77.4%","53.6%","22181","51.1%","41027","57.8%","63208","55.4%","66997","51.8%","3.6pp"
"Fateful Discovery","U","M","11937","5.41","1566","8.27","84","0.9%","","17","","23","","40","","45","",""
"Gandalf, Wandering Wizard","U","C","201166","8.00","24287","11.45","18280","12.1%","49.6%","2989","47.3%","5764","53.4%","8753","51.3%","9624","48.2%","3.1pp"
"Great Gilded Boat","U","R","10142","2.49","5172","2.55","29318","87.3%","57.2%","5107","64.2%","9380","61.0%","14487","62.1%","14874","52.4%","9.8pp"
"Lakeshore Apothecary","U","C","159668","5.54","35650","6.80","180223","80.5%","55.5%","32280","57.4%","59651","57.5%","91931","57.5%","88445","53.5%","4.0pp"
"Lake-town Mariners","U","U","78272","6.52","10108","9.44","16285","26.1%","50.9%","2701","47.6%","4836","53.6%","7537","51.4%","8721","50.3%","1.2pp"
"Long Lake Nuisance","U","C","176374","6.20","35436","7.84","154527","69.3%","55.5%","26432","54.7%","50900","59.5%","77332","57.9%","77366","53.1%","4.8pp"
"The Lord of the Eagles","U","R","16003","3.89","2993","4.83","9250","50.6%","51.0%","1606","48.6%","2853","55.1%","4459","52.7%","4803","49.3%","3.4pp"
"Master's Councillors","U","U","59676","4.75","15393","5.57","78462","80.7%","55.9%","13911","57.1%","26103","59.7%","40014","58.8%","38611","53.0%","5.8pp"
"Mirkwood Meditator","U","C","204368","8.65","22905","12.41","5837","4.1%","47.5%","1044","47.9%","1509","48.8%","2553","48.5%","3273","46.7%","1.8pp"
"Most Decrepit Old Bird","U","R","20322","4.44","3691","6.01","11057","48.1%","53.2%","1892","52.8%","3504","57.1%","5396","55.6%","5671","51.0%","4.6pp"
"Old Fat Spider Can't See Me","U","U","67474","5.42","10471","7.46","31376","48.6%","51.3%","5266","49.4%","9699","54.2%","14965","52.5%","16346","50.1%","2.4pp"
"Plunder the Trollshaws","U","C","168371","5.70","33788","7.28","157398","73.6%","55.9%","27731","55.9%","49925","60.5%","77656","58.9%","79740","53.1%","5.8pp"
"Ravenhill Flock","U","U","64474","5.27","8490","7.53","25487","48.7%","50.1%","4253","47.9%","8107","54.1%","12360","51.9%","13188","48.3%","3.6pp"
"Riddles in the Dark","U","R","19825","4.62","3211","6.23","7568","38.3%","50.0%","1279","48.1%","2282","52.8%","3561","51.1%","4005","48.9%","2.2pp"
"Roll-Roll-Roll-Roll","U","R","22508","5.19","3228","7.42","4110","21.0%","46.6%","680","38.2%","1203","48.0%","1883","44.5%","2210","48.3%","-3.8pp"
"Sound the Trumpets","U","U","77290","6.42","11385","8.95","25329","35.8%","53.2%","4252","51.8%","8098","57.5%","12350","55.5%","12979","51.1%","4.5pp"
