"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Long-Bodied Grey Dog","","C","176580","7.13","20576","10.57","25156","19.6%","52.2%","4346","52.0%","6114","51.8%","10460","51.9%","14691","52.4%","-0.6pp"
"Old Thrush","","C","173838","7.05","19256","10.50","25822","21.7%","51.7%","4733","50.8%","6497","53.3%","11230","52.3%","14586","51.3%","0.9pp"
"Troop of Ponies","","U","61296","4.98","8441","7.25","26240","50.7%","52.8%","4891","53.7%","6433","53.1%","11324","53.4%","14876","52.4%","1.0pp"
"Belladonna Took","W","R","11810","3.27","2679","3.80","10078","62.4%","51.7%","1840","51.2%","2895","52.4%","4735","52.0%","5307","51.5%","0.5pp"
"Bilbo's Gambit","W","R","19093","5.03","2393","7.56","2944","20.4%","49.0%","502","48.6%","792","49.1%","1294","48.9%","1651","49.1%","-0.2pp"
"Bofur, Reliable Guardian","W","U","48751","4.24","9277","5.57","44741","76.8%","55.1%","7778","53.7%","11664","57.3%","19442","55.9%","25093","54.4%","1.4pp"
"Celebrate the Mountain-king","W","U","30633","2.68","13194","2.95","77389","90.9%","58.0%","13122","59.0%","22458","63.4%","35580","61.8%","41764","54.7%","7.1pp"
"Dáin, Lord of the Iron Hills","W","U","46782","4.19","8807","5.44","40344","73.9%","54.1%","7131","53.6%","10496","54.4%","17627","54.1%","22552","54.1%","0.1pp"
"Dwarven Provisioner","W","C","161395","6.34","24784","8.82","90655","58.4%","55.0%","16193","53.4%","24339","55.7%","40532","54.8%","49882","55.1%","-0.3pp"
"Dwarven Shortsword","W","C","154365","6.05","21211","8.66","72570","54.7%","54.3%","12291","52.0%","18163","53.8%","30454","53.0%","41685","55.1%","-2.1pp"
"Eagle of the Great Shelf","W","U","61502","5.72","8022","8.11","21735","44.2%","51.5%","3503","48.2%","6407","53.7%","9910","51.7%","11941","51.3%","0.4pp"
"The Eagles Are Coming!","W","R","7273","2.10","3916","2.09","21726","87.9%","56.2%","3680","56.3%","6294","60.8%","9974","59.1%","11764","53.7%","5.5pp"
"Esgaroth Garrison","W","C","174083","7.66","22348","10.90","30815","22.1%","53.8%","5094","52.9%","9552","57.2%","14646","55.7%","16252","52.1%","3.6pp"
"Fíli the Pathfinder","W","R","6851","1.99","3995","1.94","23150","88.7%","59.3%","4102","65.6%","6185","66.7%","10287","66.3%","12691","53.3%","13.0pp"
"Gleaming Splendor","W","M","7050","3.87","915","5.67","1131","20.5%","40.1%","198","","296","","494","","636","43.6%",""
"Iron Hills Blacksmith","W","U","38906","3.36","10708","4.02","58875","86.7%","56.3%","10754","57.9%","15506","57.1%","26260","57.4%","32459","55.4%","2.1pp"
"Kíli the Resourceful","W","R","8390","2.39","3876","2.38","20666","82.8%","57.6%","3801","66.6%","5129","59.5%","8930","62.5%","11584","53.6%","9.0pp"
"Lake-town Lookout","W","C","171236","7.36","20041","10.71","28342","22.7%","51.3%","5085","51.2%","8383","52.2%","13468","51.8%","14870","50.9%","0.9pp"
"Lake-town Toymaker","W","U","65143","6.16","9885","8.42","24408","40.0%","52.9%","4093","50.4%","7885","55.7%","11978","53.9%","12471","52.1%","1.8pp"
"Magnificent End","W","C","128567","4.63","24266","6.22","122494","80.7%","55.1%","20934","53.7%","35043","57.3%","55977","56.0%","66557","54.4%","1.5pp"
"Moment of Glory","W","C","174649","7.64","19708","11.20","19672","16.1%","51.1%","3332","48.5%","5616","52.2%","8948","50.8%","10734","51.3%","-0.5pp"
"The Mountain-king's Return","W","U","37846","3.29","12961","3.72","72160","87.2%","57.8%","12661","60.5%","20808","61.1%","33469","60.8%","38686","55.1%","5.7pp"
"Ori, Keeper of Songs","W","C","163613","6.72","21696","9.61","62902","46.4%","55.1%","10921","54.6%","15681","55.3%","26602","55.0%","36068","55.1%","-0.1pp"
"The Queen of Dale","W","M","3644","2.07","1672","2.09","8636","83.1%","55.4%","1527","59.1%","2435","57.6%","3962","58.2%","4670","53.0%","5.2pp"
"Roads Go Ever, Ever On","W","R","12471","3.33","3233","3.89","14408","72.2%","55.5%","2599","56.4%","3952","56.7%","6551","56.6%","7854","54.6%","2.0pp"
"Settle the Wreckage","W","R","8330","2.34","3370","2.45","18237","85.7%","55.7%","3077","54.1%","5262","61.2%","8339","58.6%","9903","53.3%","5.3pp"
"Stone by Sunlight","W","U","36400","3.11","12321","3.56","69932","89.4%","57.0%","12034","57.1%","19774","62.3%","31808","60.3%","38139","54.3%","6.0pp"
"Thorin's Last Stand","W","C","176235","7.83","18938","11.48","12484","10.6%","49.3%","2010","44.4%","3306","50.8%","5316","48.4%","7174","49.9%","-1.6pp"
"An Unexpected Party","W","R","6269","1.74","4199","1.71","25108","91.6%","58.8%","4317","62.1%","7128","67.1%","11445","65.2%","13645","53.4%","11.8pp"
"Velvetwing Butterflies","W","C","167313","6.87","19404","10.05","37425","31.0%","52.7%","6344","49.0%","10080","55.3%","16424","52.9%","21048","52.6%","0.3pp"
"Vow to Erebor","W","C","174908","7.78","19196","11.38","20157","16.9%","52.3%","3253","49.7%","4725","52.3%","7978","51.2%","12183","53.0%","-1.7pp"
"Bilbo, Luckwearer","U","U","39668","3.52","12469","3.97","67844","86.5%","56.2%","12131","59.4%","21306","60.6%","33437","60.2%","34099","52.4%","7.8pp"
"Bilbo, Thief in the Night","U","M","4294","2.49","1707","2.67","8015","76.4%","54.5%","1408","57.0%","2512","58.4%","3920","57.9%","4048","51.4%","6.4pp"
"Bilbo Baggins, Burglar","U","C","135091","5.14","29467","6.41","139472","76.1%","55.0%","24887","55.5%","42705","58.3%","67592","57.3%","70941","52.9%","4.4pp"
"Confusticate and Bebother","U","C","165025","6.88","22385","9.72","54116","39.2%","51.8%","9317","49.9%","16366","55.9%","25683","53.7%","28433","50.0%","3.7pp"
"Elrond, Moon-Reader","U","M","4816","2.88","1278","3.22","4593","60.9%","49.4%","822","48.3%","1343","51.5%","2165","50.3%","2410","48.4%","1.9pp"
"Elven Raft-Steerer","U","U","65796","6.37","7394","9.46","12183","26.8%","49.5%","2157","48.4%","3164","50.7%","5321","49.7%","6814","49.2%","0.5pp"
"Elvenking's Harper","U","C","176285","7.93","22444","11.23","29473","21.3%","51.2%","5197","50.5%","8214","54.0%","13411","52.6%","15973","49.8%","2.8pp"
"Enchanted River's Grasp","U","C","134373","5.02","23862","6.72","113278","77.5%","53.4%","19281","51.0%","35576","57.6%","54857","55.3%","58055","51.6%","3.7pp"
"Fateful Discovery","U","M","10371","5.39","1362","8.23","79","0.9%","","14","","21","","35","","45","",""
"Gandalf, Wandering Wizard","U","C","176336","7.97","21264","11.40","16745","12.8%","49.5%","2750","47.7%","5249","53.3%","7999","51.4%","8839","48.0%","3.4pp"
"Great Gilded Boat","U","R","8987","2.51","4521","2.56","25223","86.9%","56.8%","4384","63.4%","8066","60.7%","12450","61.6%","12810","52.1%","9.5pp"
"Lakeshore Apothecary","U","C","141642","5.64","30619","6.96","151621","79.5%","55.3%","27091","57.4%","50058","57.5%","77149","57.4%","74589","53.2%","4.3pp"
"Lake-town Mariners","U","U","68335","6.47","8850","9.32","14934","27.5%","50.7%","2481","47.2%","4437","53.3%","6918","51.1%","7990","50.3%","0.9pp"
"Long Lake Nuisance","U","C","155761","6.27","30449","7.94","128951","67.9%","55.3%","22069","54.6%","42322","59.4%","64391","57.7%","64697","52.9%","4.8pp"
"The Lord of the Eagles","U","R","13797","3.83","2661","4.70","8352","51.4%","50.9%","1449","48.4%","2570","55.2%","4019","52.7%","4342","49.1%","3.6pp"
"Master's Councillors","U","U","52934","4.83","13092","5.71","65245","79.5%","55.8%","11568","57.1%","21555","59.6%","33123","58.7%","32262","52.9%","5.8pp"
"Mirkwood Meditator","U","C","178894","8.64","20021","12.40","5170","4.2%","47.0%","924","47.1%","1320","48.3%","2244","47.8%","2917","46.4%","1.4pp"
"Most Decrepit Old Bird","U","R","17574","4.39","3212","5.86","9732","49.0%","53.1%","1670","52.7%","3072","57.2%","4742","55.6%","4997","50.7%","4.9pp"
"Old Fat Spider Can't See Me","U","U","58883","5.40","9169","7.39","27523","49.2%","51.2%","4613","48.9%","8496","54.2%","13109","52.3%","14355","50.1%","2.2pp"
"Plunder the Trollshaws","U","C","148471","5.76","29013","7.40","132042","72.6%","55.6%","23282","55.6%","41698","60.3%","64980","58.6%","67059","52.8%","5.8pp"
"Ravenhill Flock","U","U","56201","5.26","7463","7.47","22491","49.5%","50.0%","3759","47.6%","7181","54.0%","10940","51.8%","11603","48.3%","3.5pp"
"Riddles in the Dark","U","R","17031","4.55","2829","6.08","6908","40.0%","50.1%","1165","47.4%","2077","52.9%","3242","50.9%","3664","49.3%","1.6pp"
"Roll-Roll-Roll-Roll","U","R","19514","5.15","2836","7.29","3736","22.0%","46.6%","614","37.6%","1091","48.0%","1705","44.3%","2015","48.5%","-4.2pp"
"Sound the Trumpets","U","U","67611","6.41","9840","8.93","21602","35.5%","52.8%","3612","51.9%","6869","57.0%","10481","55.3%","11118","50.5%","4.7pp"
"Thranduil's Decree","U","U","69376","6.68","8959","9.68","12310","22.4%","49.8%","2041","47.4%","3781","53.2%","5822","51.2%","6489","48.6%","2.6pp"
"Uncover the Moon-Letters","U","R","22741","6.04","2954","9.21","785","4.3%","46.5%","133","","241","","374","","412","",""
"Uneasy Partings","U","C","162067","6.62","28155","8.82","99451","56.9%","54.2%","16564","51.2%","31212","58.4%","47776","55.9%","51706","52.7%","3.1pp"
"Wizard's Staff","U","R","19725","5.23","2476","7.87","1413","9.4%","40.6%","229","","378","","607","38.6%","803","42.2%","-3.7pp"
"Along the Crooked Way","B","R","12132","3.22","2752","3.81","11667","69.0%","53.6%","2013","48.0%","2678","55.3%","4691","52.2%","6959","54.5%","-2.4pp"
"Azog, Moria's Ruin","B","R","9599","2.59","2956","2.87","15064","82.6%","53.5%","2594","50.3%","3449","53.8%","6043","52.3%","9001","54.3%","-2.0pp"
"Bilbo's Deadly Slice","B","C","78359","2.87","25218","3.46","150938","93.6%","56.8%","25747","55.0%","34316","58.6%","60063","57.1%","90909","56.5%","0.5pp"
"Crude Bent Blade","B","C","91467","3.41","32284","3.87","191311","90.8%","58.4%","33323","60.6%","43501","60.4%","76824","60.5%","114200","57.1%","3.4pp"
"Desolation Prowler","B","U","30139","2.72","14366","2.93","87661","92.7%","58.9%","15928","64.8%","19670","58.7%","35598","61.4%","52205","57.2%","4.2pp"
"Down, Down to Goblin-town","B","U","36690","3.19","13636","3.58","78298","88.4%","58.1%","13753","60.1%","17795","58.7%","31548","59.3%","46687","57.3%","2.0pp"
"Dreaded Bat-Cloud","B","U","44247","3.72","9647","4.84","51270","83.6%","56.1%","8484","54.8%","11739","56.5%","20223","55.8%","31128","56.3%","-0.5pp"
"Front Porch Sentries","B","C","159277","5.86","25134","8.42","86524","54.0%","55.8%","15488","55.4%","19473","54.7%","34961","55.0%","51565","56.3%","-1.4pp"
"Gathering of Darkness","B","U","45928","3.86","10261","4.95","51431","79.1%","55.5%","8514","52.5%","11640","56.5%","20154","54.8%","31296","56.0%","-1.2pp"
"Gnashing of Teeth","B","U","31849","2.74","10441","3.20","60196","90.7%","55.9%","10245","54.4%","13508","56.4%","23753","55.6%","36457","56.0%","-0.5pp"
"Gollum, Riddle Master","B","M","2715","1.51","1976","1.50","11592","90.8%","58.7%","2067","67.9%","2685","60.9%","4752","63.9%","6752","55.1%","8.8pp"
"Gollum, Silent Slinker","B","C","132549","4.77","30242","6.07","159971","81.7%","58.1%","27164","58.8%","35947","59.6%","63111","59.2%","95748","57.5%","1.7pp"
"Gollum the Abandoned","B","U","51695","4.32","11623","5.50","57486","77.0%","57.0%","10346","57.3%","12868","56.9%","23214","57.0%","34055","57.0%","0.1pp"
"Great Fierce Bee","B","C","169752","6.74","19714","10.16","30128","24.1%","53.4%","5112","51.2%","6938","53.1%","12050","52.2%","18107","54.2%","-1.9pp"
"Great Ugly-Looking Goblin","B","U","40818","3.48","10942","4.32","61713","88.1%","56.9%","10940","56.9%","13721","57.0%","24661","57.0%","37022","56.8%","0.2pp"
"Head of the Hunt","B","R","5719","1.63","3923","1.63","23741","93.6%","57.4%","4069","60.3%","5502","60.8%","9571","60.6%","14183","55.3%","5.2pp"
"Inside Information","B","M","4920","2.75","1307","3.07","5801","71.5%","53.1%","1006","48.4%","1396","51.0%","2402","49.9%","3406","55.3%","-5.4pp"
"The Master of Lake-town","B","R","11354","2.98","3207","3.47","15650","77.8%","55.1%","2657","53.9%","3657","54.6%","6314","54.3%","9354","55.6%","-1.3pp"
"Nighthowl Pursuer","B","U","44144","3.81","12493","4.51","68109","83.7%","58.3%","12191","62.7%","14746","56.2%","26937","59.1%","41183","57.8%","1.3pp"
"Rage into the Valley","B","C","137963","4.88","28479","6.62","143819","78.8%","56.7%","25030","55.5%","32275","55.7%","57305","55.6%","86521","57.4%","-1.8pp"
"Ravening Warg","B","C","129302","4.55","25973","6.15","142557","85.3%","57.5%","25297","57.9%","31544","57.0%","56841","57.4%","85665","57.6%","-0.2pp"
"Reverent Howl","B","C","163459","6.16","21057","9.24","54383","40.8%","54.4%","9209","51.5%","11902","54.5%","21111","53.2%","33287","55.2%","-2.0pp"
"Rhovanion Rampager","B","R","6270","1.77","3974","1.78","23926","92.8%","58.2%","4150","62.3%","5581","59.4%","9731","60.6%","14285","56.4%","4.2pp"
"The Sackville-Bagginses","B","R","9369","2.57","3843","2.78","21508","87.0%","56.9%","3758","58.0%","4921","59.1%","8679","58.6%","12727","55.9%","2.8pp"
"Stir Up Trouble","B","C","117407","4.08","27396","5.36","151680","87.4%","56.2%","25684","54.0%","34722","57.6%","60406","56.1%","91338","56.2%","-0.1pp"
"Stony-Voiced Goblins","B","C","144305","5.06","27766","6.99","134325","75.8%","56.4%","24118","55.9%","30123","55.2%","54241","55.5%","80028","57.0%","-1.5pp"
"Supper for Spiders","B","R","21944","5.61","2684","8.65","1000","6.0%","44.9%","155","","218","","373","","627","46.3%",""
"Balin, Loremaster","R","R","13648","3.62","2492","4.66","9024","58.9%","53.3%","1523","48.4%","2134","53.1%","3657","51.2%","5336","54.7%","-3.5pp"
"Bombur, Gentle Dreamer","R","U","57282","4.93","9321","6.86","37828","64.6%","54.9%","6504","54.6%","8940","54.3%","15444","54.4%","22216","55.2%","-0.8pp"
"Bothersome Noisemaker","R","U","33371","2.92","13793","3.19","82100","90.7%","58.7%","14637","63.8%","19020","58.5%","33657","60.8%","48491","57.2%","3.6pp"
"Burn, Burn, Tree and Fern","R","U","31672","2.74","12560","3.05","73588","90.6%","57.5%","12477","58.6%","17162","60.4%","29639","59.7%","43929","56.1%","3.6pp"
"Dáin Ironfoot","R","R","6990","2.00","3933","2.01","23057","91.8%","58.0%","4030","62.2%","5445","60.9%","9475","61.5%","13501","55.4%","6.0pp"
"Desert Were-Worm","R","R","14104","3.85","2207","5.09","6196","45.3%","50.5%","1060","44.9%","1368","48.8%","2428","47.1%","3782","52.7%","-5.6pp"
"Desolation of Smaug","R","R","14251","3.85","2690","4.87","8325","49.2%","52.7%","1415","50.3%","1938","53.6%","3353","52.2%","4975","53.0%","-0.8pp"
"Dori, Bearer of Friends","R","C","138779","4.93","25415","6.81","128870","79.5%","56.7%","22540","57.3%","30180","56.5%","52720","56.9%","75746","56.6%","0.3pp"
"Dwarven Mauler","R","U","52366","4.40","10852","5.75","53273","76.6%","57.0%","9591","59.4%","12186","54.3%","21777","56.5%","31365","57.3%","-0.8pp"
"Gandalf, Goblins' Bane","R","M","3463","2.00","1627","1.99","8482","84.0%","55.6%","1504","57.2%","2049","57.4%","3553","57.4%","4934","54.4%","2.9pp"
"Gandalf, Spark Starter","R","U","47878","4.11","12641","4.98","62946","77.4%","57.3%","10548","56.0%","14849","60.7%","25397","58.7%","37572","56.3%","2.4pp"
"Getaway Barrel","R","R","23507","6.05","2918","9.36","400","2.2%","","68","","93","","161","","239","",""
"Glóin the Mighty","R","U","45230","3.82","9854","4.90","51242","81.6%","56.9%","8746","57.9%","12078","57.5%","20824","57.7%","30258","56.2%","1.5pp"
"Goblin-town Flunkies","R","C","158421","5.99","22417","8.67","75909","53.1%","54.6%","13533","53.4%","17158","53.2%","30691","53.3%","45238","55.5%","-2.2pp"
"Gundabad Opportunist","R","C","160279","5.95","27801","8.33","115095","64.8%","56.4%","19689","54.7%","26367","56.2%","46056","55.6%","69126","57.0%","-1.4pp"
"Iron Hills Stalwart","R","C","171554","7.00","19413","10.50","29040","23.8%","53.3%","4816","49.2%","6962","52.7%","11778","51.3%","17236","54.6%","-3.3pp"
"Last Light of Durin's Day","R","R","22219","5.79","2698","9.01","676","4.0%","41.4%","105","","166","","271","","405","",""
"The Misty Mountains Cold","R","R","9446","2.57","3110","2.85","16597","83.8%","55.5%","2875","61.1%","3978","54.6%","6853","57.3%","9747","54.2%","3.2pp"
"Misty Mountains Raider","R","U","37521","3.24","12248","3.76","69045","87.8%","57.2%","11677","56.4%","16319","58.9%","27996","57.9%","41176","56.8%","1.1pp"
"Óin the Brave","R","C","158030","6.03","23976","8.57","87438","57.5%","55.5%","15682","54.8%","20109","54.9%","35791","54.8%","51405","55.9%","-1.0pp"
"Pinecone Strike","R","C","89589","3.19","30165","3.83","177332","91.1%","57.5%","31134","58.8%","41276","59.2%","72410","59.0%","104941","56.5%","2.5pp"
"Ragged Short Spear","R","C","161765","6.08","22898","8.88","74904","51.3%","55.4%","13418","55.3%","17096","54.5%","30514","54.9%","44176","55.7%","-0.8pp"
