"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Harmonized Trio","U","R","22891","3.43","5330","4.04","21213","64.8%","51.7%","3765","53.6%","6091","53.4%","9856","53.5%","11021","50.0%","3.4pp"
"Homesickness","U","U","73626","5.01","13753","6.62","60922","71.1%","53.6%","10226","51.4%","18378","58.9%","28604","56.2%","30621","50.7%","5.5pp"
"Hydro-Channeler","U","C","196026","5.84","31446","8.13","141407","72.4%","53.5%","25521","54.6%","40204","55.1%","65725","54.9%","74115","52.2%","2.7pp"
"Jadzi, Steward of Fate","U","R","12451","1.94","7194","1.95","41451","90.5%","55.5%","7360","57.6%","12239","60.8%","19599","59.6%","20845","51.2%","8.3pp"
"Landscape Painter","U","C","205856","6.19","27696","8.94","96896","56.2%","52.3%","17247","50.5%","27814","55.2%","45061","53.4%","50416","51.2%","2.2pp"
"Mana Sculpt","U","R","25304","3.59","6596","4.26","31446","75.7%","54.6%","5356","54.0%","9619","60.3%","14975","58.0%","15585","50.6%","7.5pp"
"Mathemagics","U","M","7871","2.49","3730","2.47","20049","84.2%","56.6%","3458","53.3%","6460","65.4%","9918","61.2%","9116","49.8%","11.4pp"
"Matterbending Mage","U","U","56287","3.70","16245","4.49","90515","87.4%","55.7%","15895","55.1%","26669","60.3%","42564","58.4%","45756","53.0%","5.4pp"
"Muse Seeker","U","U","69675","4.74","12666","6.25","55044","70.6%","51.9%","10040","51.0%","15577","54.0%","25617","52.9%","28647","50.9%","1.9pp"
"Muse's Encouragement","U","C","220823","7.19","29232","10.27","65295","36.0%","51.3%","10924","48.5%","19526","55.1%","30450","52.8%","33483","49.7%","3.1pp"
"Orysa, Tide Choreographer","U","U","75808","5.17","11239","7.19","37900","54.8%","51.9%","6391","50.1%","11097","55.2%","17488","53.3%","19732","50.4%","3.0pp"
"Pensive Professor","U","R","13308","2.09","6613","2.12","37127","89.0%","54.8%","6500","57.7%","10906","59.6%","17406","58.9%","18901","50.7%","8.2pp"
"Procrastinate","U","C","214259","6.91","26809","10.07","61978","37.3%","51.3%","10487","48.1%","17927","54.9%","28414","52.4%","32108","50.0%","2.4pp"
"Quick Study","U","C","205443","6.24","30452","8.84","109293","57.4%","53.7%","19221","53.8%","32598","57.5%","51819","56.2%","55400","51.2%","5.0pp"
"Run Behind","U","C","201966","5.98","36082","8.13","162708","71.5%","55.0%","27825","54.1%","48913","59.4%","76738","57.5%","82595","52.4%","5.1pp"
"Skycoach Conductor","U","R","15712","2.41","6281","2.56","33492","84.2%","54.4%","5733","55.2%","9864","58.7%","15597","57.4%","17188","51.4%","5.9pp"
"Spellbook Seeker","U","C","214075","6.78","24566","10.04","47439","31.4%","50.3%","8105","47.6%","13955","53.1%","22060","51.1%","24741","49.4%","1.7pp"
"Tester of the Tangential","U","U","68652","4.71","11299","6.33","48879","70.0%","52.6%","8778","54.3%","13316","54.5%","22094","54.4%","26091","51.0%","3.5pp"
"Textbook Tabulator","U","C","218306","7.21","26119","10.59","44577","27.5%","50.9%","7770","50.3%","12719","53.7%","20489","52.4%","23479","49.4%","3.0pp"
"Wisdom of Ages","U","R","29878","4.18","7818","4.80","34986","70.5%","55.3%","5731","49.9%","11468","61.6%","17199","57.7%","16323","51.3%","6.4pp"
"Adventurous Eater","B","C","194011","5.65","24484","8.15","105095","67.6%","54.7%","18312","53.1%","25700","55.0%","44012","54.2%","60479","54.9%","-0.7pp"
"Arcane Omens","B","U","80617","6.03","18142","7.00","64582","55.8%","56.0%","10691","56.6%","19641","62.1%","30332","60.2%","32774","51.4%","8.8pp"
"Arnyn, Deathbloom Botanist","B","U","68772","4.82","8547","6.85","29462","55.7%","51.9%","5066","48.4%","7199","52.3%","12265","50.7%","16950","52.6%","-1.9pp"
"Burrog Banemaker","B","C","196884","5.87","24185","8.52","92188","60.0%","54.1%","16602","55.4%","21875","53.8%","38477","54.5%","53100","53.8%","0.7pp"
"Cheerful Osteomancer","B","C","205177","6.23","24326","9.16","73276","47.9%","52.8%","12276","48.9%","18015","53.4%","30291","51.6%","42186","53.4%","-1.8pp"
"Cost of Brilliance","B","C","202921","6.19","29914","8.50","118133","61.1%","56.9%","20405","56.6%","29319","58.1%","49724","57.5%","67618","56.3%","1.2pp"
"Decorum Dissertation","B","M","6399","2.02","2761","2.05","13848","80.0%","54.6%","2349","55.3%","3574","57.1%","5923","56.4%","7788","52.9%","3.5pp"
"Dissection Practice","B","U","65337","4.34","11621","5.60","57585","77.2%","56.4%","9969","57.4%","13860","58.9%","23829","58.3%","33421","54.9%","3.4pp"
"Emeritus of Woe","B","M","4675","1.46","3126","1.44","17814","88.6%","56.6%","3024","58.8%","4869","60.2%","7893","59.6%","9687","53.8%","5.9pp"
"End of the Hunt","B","U","51001","3.39","13842","4.09","77520","86.5%","56.8%","13408","56.8%","20111","60.1%","33519","58.8%","43077","55.0%","3.8pp"
"Eternal Student","B","U","70573","4.74","12269","6.33","55264","70.8%","55.1%","9470","53.1%","13320","55.5%","22790","54.5%","32284","55.4%","-0.9pp"
"Foolish Fate","B","U","40600","2.72","13416","3.19","79531","91.9%","56.6%","13725","55.8%","20802","60.5%","34527","58.6%","44070","54.8%","3.8pp"
"Forum Necroscribe","B","U","60501","4.17","9917","5.50","43804","71.2%","52.7%","7218","48.9%","11150","53.1%","18368","51.4%","24978","53.4%","-2.0pp"
"Grave Researcher","B","R","13052","2.01","5157","2.09","29233","88.8%","54.7%","5074","55.9%","7500","54.9%","12574","55.3%","16358","54.1%","1.2pp"
"Last Gasp","B","C","136042","3.77","31226","4.81","178706","88.6%","56.4%","31231","56.4%","45753","58.6%","76984","57.7%","100134","55.3%","2.4pp"
"Lecturing Scornmage","B","U","58501","4.00","12295","4.87","64543","80.9%","57.5%","11725","61.1%","15077","56.2%","26802","58.4%","37473","56.9%","1.5pp"
"Leech Collector","B","U","69630","4.72","9427","6.60","40439","67.9%","53.2%","7120","51.6%","9639","52.4%","16759","52.1%","23327","54.0%","-1.9pp"
"Masterful Flourish","B","C","219298","7.24","25012","10.52","47841","30.0%","55.8%","7818","54.7%","11550","56.6%","19368","55.8%","28193","55.6%","0.2pp"
"Melancholic Poet","B","C","182956","5.36","27388","7.36","137920","77.8%","56.4%","25162","56.2%","32737","56.0%","57899","56.1%","79316","56.5%","-0.5pp"
"Moseo, Vein's New Dean","B","R","12524","1.94","6077","1.94","34346","87.6%","57.1%","6045","59.9%","8787","61.1%","14832","60.6%","19004","54.1%","6.5pp"
"Poisoner's Apprentice","B","U","62171","4.21","10889","5.41","52036","75.2%","54.6%","8934","55.2%","12503","55.7%","21437","55.5%","29920","53.8%","1.7pp"
"Postmortem Professor","B","R","15237","2.37","5887","2.46","32884","85.8%","57.2%","6017","63.7%","7918","57.9%","13935","60.4%","18825","54.8%","5.6pp"
"Pox Plague","B","R","45454","6.44","5307","9.96","186","0.6%","","31","","50","","81","","102","",""
"Pull from the Grave","B","C","217645","6.95","25917","10.17","51467","31.5%","52.9%","8435","49.2%","13196","55.1%","21631","52.8%","29515","52.9%","-0.1pp"
"Rabid Attack","B","U","88410","6.58","9818","9.69","15604","25.2%","52.3%","2555","48.4%","3789","52.2%","6344","50.7%","9209","53.3%","-2.6pp"
"Ral Zarek, Guest Lecturer","B","M","5296","1.64","2420","1.63","12006","80.2%","53.5%","2079","53.2%","2993","55.3%","5072","54.4%","6817","52.6%","1.8pp"
"Scathing Shadelock","B","U","71764","4.94","8850","7.03","33823","60.6%","53.4%","5606","51.7%","8433","53.1%","14039","52.5%","19662","53.8%","-1.3pp"
"Scheming Silvertongue","B","R","12069","1.88","5841","1.91","32975","87.8%","56.5%","6008","60.1%","8503","58.8%","14511","59.3%","18190","54.1%","5.2pp"
"Send in the Pest","B","C","192086","5.68","27513","7.92","111240","63.4%","54.9%","19961","55.6%","26817","55.0%","46778","55.2%","63962","54.7%","0.6pp"
"Sneering Shadewriter","B","C","212741","6.64","24686","9.77","67420","43.0%","53.4%","11168","50.3%","16887","54.8%","28055","53.0%","38762","53.5%","-0.5pp"
"Tragedy Feaster","B","R","17651","2.71","4869","2.98","24748","80.8%","54.8%","4187","54.1%","6243","55.7%","10430","55.1%","14052","54.3%","0.7pp"
"Ulna Alley Shopkeep","B","C","224318","7.72","22703","11.47","20999","14.7%","50.4%","3646","49.9%","4836","48.6%","8482","49.2%","12406","51.2%","-2.1pp"
"Wander Off","B","C","140486","3.86","27098","5.20","149988","87.2%","54.9%","25259","53.0%","39153","57.8%","64412","55.9%","84051","54.0%","1.9pp"
"Withering Curse","B","M","8115","2.55","2296","2.71","9250","65.1%","52.8%","1661","51.7%","2382","55.4%","4043","53.9%","5146","51.8%","2.1pp"
"Ancestral Anger","R","C","224432","7.87","30598","11.01","31926","16.5%","53.0%","5394","52.4%","8541","53.6%","13935","53.1%","17721","52.6%","0.5pp"
"Archaic's Agony","R","U","88037","6.31","17390","8.21","51383","46.8%","54.4%","8637","52.4%","15930","59.5%","24567","57.0%","25725","51.2%","5.8pp"
"Artistic Process","R","U","58113","3.84","15157","4.73","81796","85.2%","55.5%","13627","53.9%","24472","59.3%","38099","57.4%","41643","53.5%","3.9pp"
"Blazing Firesinger","R","U","80001","5.68","10747","8.06","29249","44.3%","50.8%","5131","49.6%","8100","50.6%","13231","50.2%","15740","51.3%","-1.1pp"
"Charging Strifeknight","R","U","68679","4.57","15465","5.78","80610","81.4%","56.4%","14225","57.2%","22719","57.8%","36944","57.6%","43267","55.3%","2.2pp"
"Choreographed Sparks","R","R","40542","5.69","4884","8.77","3356","11.0%","46.8%","586","41.0%","910","47.8%","1496","45.1%","1812","47.8%","-2.7pp"
"Duel Tactics","R","U","88342","6.37","12907","8.98","31520","38.2%","55.1%","5362","53.5%","8247","56.4%","13609","55.3%","17727","54.7%","0.5pp"
"Emeritus of Conflict","R","M","6624","2.11","3015","2.20","16543","87.2%","54.3%","3023","54.5%","4673","55.6%","7696","55.2%","8627","53.5%","1.6pp"
"Expressive Firedancer","R","C","203702","6.25","33534","8.60","127914","59.7%","55.2%","22837","56.7%","34183","55.0%","57020","55.7%","69817","54.8%","0.9pp"
"Flashback","R","R","29421","4.13","5565","5.47","21867","62.2%","53.2%","3626","49.5%","6477","57.2%","10103","54.4%","11268","51.7%","2.7pp"
"Garrison Excavator","R","U","63495","4.41","15155","5.35","76112","77.5%","57.0%","12908","56.1%","21409","58.0%","34317","57.3%","41842","56.8%","0.5pp"
"Goblin Glasswright","R","C","186146","5.38","32296","7.47","144476","71.9%","53.4%","26250","54.1%","39882","54.3%","66132","54.2%","76891","52.7%","1.6pp"
"Heated Argument","R","C","191367","5.57","33943","7.71","152995","70.9%","54.7%","25581","52.3%","44485","58.1%","70066","56.0%","80473","53.4%","2.6pp"
"Impractical Joke","R","U","43780","2.97","17449","3.37","104404","93.2%","56.7%","18543","57.3%","30096","60.2%","48639","59.0%","53909","54.4%","4.7pp"
"Improvisation Capstone","R","M","5661","1.81","3837","1.79","22400","89.2%","58.3%","3835","61.9%","6740","64.5%","10575","63.6%","10875","52.1%","11.4pp"
"Living History","R","U","78874","5.53","16127","6.98","70758","68.3%","57.4%","12674","57.1%","19067","56.8%","31741","56.9%","38898","57.9%","-0.9pp"
"Maelstrom Artisan","R","R","32697","4.68","4590","6.73","10980","38.1%","51.0%","1916","48.0%","2903","52.8%","4819","50.9%","6092","51.0%","-0.1pp"
"Magmablood Archaic","R","R","15327","2.39","6921","2.47","37724","86.8%","54.9%","6513","54.6%","11301","58.1%","17814","56.8%","19491","52.8%","4.0pp"
"Mica, Reader of Ruins","R","U","86928","6.19","11965","8.91","23076","30.9%","52.7%","3876","50.4%","6660","54.7%","10536","53.1%","12309","52.3%","0.8pp"
"Molten-Core Maestro","R","R","12361","1.91","7208","1.93","42882","93.1%","56.3%","7717","60.9%","12331","59.2%","20048","59.8%","22318","53.1%","6.8pp"
"Pigment Wrangler","R","U","65324","4.34","11701","5.83","52081","72.2%","51.9%","8706","49.0%","15176","53.3%","23882","51.7%","27583","51.9%","-0.2pp"
"Rearing Embermare","R","C","228512","8.08","27521","11.65","17303","10.0%","50.7%","2899","47.9%","4848","51.5%","7747","50.1%","9513","51.1%","-1.0pp"
"Rubble Rouser","R","C","177721","5.27","40185","6.64","204578","79.1%","57.0%","36437","58.8%","57217","58.2%","93654","58.4%","109944","55.8%","2.6pp"
"Seize the Spoils","R","C","210324","6.47","32765","9.16","100409","48.6%","53.8%","17990","53.1%","29425","56.3%","47415","55.1%","51608","52.4%","2.7pp"
"Steal the Show","R","R","30907","4.43","5231","6.00","17819","54.3%","53.0%","3063","49.5%","5368","56.0%","8431","53.7%","9015","51.9%","1.7pp"
"Strife Scholar","R","C","220851","7.22","27407","10.51","46007","26.8%","51.6%","8057","49.9%","12445","52.1%","20502","51.2%","25230","51.8%","-0.5pp"
"Tablet of Discovery","R","U","65775","4.49","15572","5.56","70475","71.8%","55.2%","12362","55.4%","20923","58.1%","33285","57.1%","35846","53.2%","4.0pp"
"Tackle Artist","R","C","208621","6.59","27991","9.60","80933","46.0%","52.7%","13460","51.4%","23163","54.0%","36623","53.1%","43485","52.3%","0.8pp"
"Thunderdrum Soloist","R","U","66832","4.52","12386","6.03","59354","75.9%","54.2%","10747","55.1%","16703","56.1%","27450","55.7%","31036","52.7%","3.0pp"
"Tome Blast","R","C","152759","4.32","39815","5.40","228355","89.2%","56.4%","40161","55.4%","64639","59.2%","104800","57.8%","120260","54.9%","2.8pp"
"Unsubtle Mockery","R","C","134012","3.80","38428","4.70","227387","92.5%","56.0%","39725","56.2%","65704","59.1%","105429","58.0%","117567","54.1%","3.9pp"
"Zealous Lorecaster","R","C","217660","6.80","34241","9.58","104246","47.9%","54.1%","16864","49.4%","32051","58.0%","48915","55.0%","53787","53.0%","2.0pp"
"Aberrant Manawurm","G","U","84053","5.93","9651","8.87","24319","40.7%","50.7%","4083","48.6%","6633","52.8%","10716","51.2%","13327","50.3%","0.9pp"
"Additive Evolution","G","U","53188","3.65","12566","4.44","64599","81.6%","54.8%","10713","55.8%","17503","58.7%","28216","57.6%","35485","52.3%","5.3pp"
"Ambitious Augmenter","G","R","13665","2.12","6363","2.14","34594","85.5%","55.8%","6193","62.7%","9056","58.6%","15249","60.3%","18872","52.2%","8.0pp"
"Burrog Barrage","G","C","187949","5.53","27793","7.63","121791","69.7%","54.0%","20520","52.7%","31904","57.5%","52424","55.6%","68263","52.7%","2.9pp"
"Chelonian Tackle","G","U","86485","6.16","10072","9.05","23520","37.3%","51.3%","3933","47.3%","6091","52.7%","10024","50.5%","13331","51.8%","-1.3pp"
"Comforting Counsel","G","R","28919","4.45","3616","6.37","8720","38.9%","49.2%","1527","43.5%","2039","47.0%","3566","45.5%","5133","51.8%","-6.3pp"
"Efflorescence","G","C","227099","8.05","21641","11.99","10341","7.6%","49.4%","1745","44.7%","2472","50.6%","4217","48.1%","6095","50.0%","-1.9pp"
"Emeritus of Abundance","G","M","4987","1.59","3064","1.57","16970","86.8%","55.4%","2968","55.8%","4720","61.5%","7688","59.3%","8868","51.8%","7.6pp"
"Emil, Vastlands Roamer","G","U","64456","4.36","10359","5.94","47463","74.5%","52.5%","8206","51.7%","13361","54.6%","21567","53.5%","25161","51.4%","2.1pp"
"Environmental Scientist","G","U","41496","2.79","15909","3.11","90040","87.9%","56.5%","16701","62.6%","23919","60.7%","40620","61.5%","48025","52.2%","9.3pp"
"Follow the Lumarets","G","C","219559","7.31","24319","10.63","43224","28.6%","52.5%","7762","50.6%","10745","53.0%","18507","52.0%","24557","52.9%","-0.8pp"
"Germination Practicum","G","M","5042","1.59","3079","1.57","16763","86.5%","54.5%","2877","56.9%","4557","59.5%","7434","58.5%","8982","50.8%","7.6pp"
"Glorious Decay","G","C","227987","8.13","22491","12.06","9569","6.8%","50.4%","1666","48.0%","2545","53.7%","4211","51.5%","5308","49.4%","2.0pp"
"Hungry Graffalon","G","C","224025","7.65","22423","11.43","23977","17.1%","50.4%","4006","48.5%","6494","52.7%","10500","51.1%","13185","49.9%","1.3pp"
"Infirmary Healer","G","U","74263","4.86","11408","6.74","53206","74.4%","53.7%","9459","52.1%","13766","56.2%","23225","54.6%","29424","53.0%","1.6pp"
"Lumaret's Favor","G","U","93691","7.11","10207","10.54","12546","19.7%","52.7%","2107","50.1%","2981","54.0%","5088","52.4%","7430","52.8%","-0.4pp"
"Mindful Biomancer","G","C","207592","6.43","24912","9.32","85962","55.3%","53.3%","15503","52.6%","21176","54.3%","36679","53.6%","48534","53.0%","0.6pp"
"Noxious Newt","G","C","161123","4.51","26165","6.14","140142","85.4%","54.0%","25456","55.7%","36315","55.7%","61771","55.7%","76836","52.7%","3.0pp"
"Oracle's Restoration","G","C","223305","7.74","21598","11.59","21623","16.1%","50.6%","3674","48.3%","5171","50.6%","8845","49.6%","12733","51.2%","-1.6pp"
"Pestbrood Sloth","G","U","55079","3.64","13351","4.49","73362","86.3%","56.1%","12781","58.8%","19754","59.4%","32535","59.2%","39853","53.4%","5.8pp"
"Planar Engineering","G","R","29186","4.25","4885","5.62","15284","50.1%","52.7%","2641","54.1%","4280","56.7%","6921","55.7%","8222","50.3%","5.4pp"
"Shopkeeper's Bane","G","C","206787","6.60","22290","9.82","66665","47.8%","53.3%","11595","53.5%","16326","53.7%","27921","53.6%","38098","53.0%","0.6pp"
"Slumbering Trudge","G","R","14342","2.20","6397","2.24","35153","85.6%","55.8%","6262","62.0%","9645","57.5%","15907","59.3%","18451","52.4%","6.9pp"
"Snarl Song","G","U","60682","4.40","19887","4.72","100828","78.6%","57.1%","16977","57.4%","31015","64.5%","47992","62.0%","49558","51.4%","10.6pp"
"Studious First-Year","G","C","136324","3.81","30296","4.83","162333","85.9%","54.2%","29883","59.5%","42782","55.3%","72665","57.1%","87879","51.8%","5.2pp"
"Tenured Concocter","G","C","217570","7.14","23638","10.52","54554","37.1%","52.2%","9002","49.4%","14092","54.1%","23094","52.3%","30876","52.0%","0.3pp"
"Thornfist Striker","G","U","72207","4.92","10768","6.70","47917","70.3%","54.7%","8338","56.2%","11982","56.5%","20320","56.4%","27126","53.3%","3.1pp"
"Topiary Lecturer","G","U","64117","4.29","10301","5.78","46454","72.8%","52.6%","8341","54.2%","12275","55.1%","20616","54.7%","25325","50.9%","3.8pp"
"Vastlands Scavenger","G","R","13786","2.13","5572","2.18","29469","84.4%","54.3%","5217","55.7%","7906","57.9%","13123","57.1%","15935","52.0%","5.0pp"
"Wild Hypothesis","G","C","214507","6.97","22839","10.40","48677","34.3%","51.2%","8384","48.1%","13629","55.0%","22013","52.4%","25532","49.7%","2.7pp"
"Wildgrowth Archaic","G","R","11903","1.87","6029","1.90","33440","88.5%","53.9%","5978","57.6%","9198","56.2%","15176","56.7%","17639","51.4%","5.3pp"
"Zimone's Experiment","G","U","83648","5.87","10830","8.50","26663","39.9%","51.2%","4563","50.0%","7589","54.7%","12152","52.9%","14229","49.9%","3.0pp"
"Abigale, Poet Laureate","WB","U","55575","3.91","10660","4.91","52902","77.8%","55.5%","9228","54.4%","13245","54.8%","22473","54.6%","30197","56.0%","-1.3pp"
"Abstract Paintmage","UR","U","73503","5.26","10651","7.26","36070","55.1%","50.5%","6210","49.9%","10568","51.1%","16778","50.6%","18718","50.4%","0.3pp"
