"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"The Dawning Archaic","","M","6883","1.82","3093","1.79","16430","86.0%","52.5%","2636","47.9%","5329","57.3%","7965","54.2%","8150","50.2%","4.0pp"
"Rancorous Archaic","","C","270662","7.37","36137","10.56","65479","28.9%","51.6%","10757","48.8%","20120","56.6%","30877","53.9%","33860","49.3%","4.5pp"
"Sundering Archaic","","U","83888","4.54","22474","5.57","106612","74.3%","55.7%","17497","54.3%","33273","61.6%","50770","59.1%","53426","51.9%","7.2pp"
"Together as One","","R","15371","2.08","10445","2.01","60032","86.9%","58.2%","10060","61.8%","18213","67.9%","28273","65.7%","29347","49.7%","16.0pp"
"Transcendent Archaic","","U","96658","5.35","18906","7.09","69518","58.7%","53.9%","11441","52.1%","21310","59.9%","32751","57.2%","35562","50.3%","6.9pp"
"Ajani's Response","W","C","200020","4.69","41462","6.15","220338","82.0%","56.8%","37388","55.5%","60803","59.3%","98191","57.9%","120235","55.9%","2.0pp"
"Antiquities on the Loose","W","R","14791","1.95","9202","1.94","55621","90.5%","59.7%","9926","65.7%","14812","63.9%","24738","64.6%","30456","55.4%","9.2pp"
"Ascendant Dustspeaker","W","C","247503","6.30","36882","8.85","131861","55.4%","56.1%","21588","53.8%","35889","56.8%","57477","55.7%","74356","56.3%","-0.7pp"
"Daydream","W","U","103128","6.31","12199","9.35","18458","23.8%","51.4%","3088","47.9%","4633","50.1%","7721","49.2%","10695","53.0%","-3.8pp"
"Dig Site Inventory","W","C","230043","5.70","36523","7.83","157266","66.9%","56.1%","26457","55.1%","38174","56.0%","64631","55.7%","92324","56.4%","-0.8pp"
"Eager Glyphmage","W","C","245371","6.25","39743","8.59","151191","58.8%","56.8%","25639","56.0%","39481","56.3%","65120","56.2%","85644","57.2%","-1.0pp"
"Elite Interceptor","W","C","178284","4.27","50088","5.00","292608","88.7%","58.5%","53614","61.2%","75861","58.4%","129475","59.5%","162123","57.7%","1.8pp"
"Emeritus of Truce","W","M","6837","1.81","3804","1.80","21572","87.5%","57.2%","3805","60.2%","5721","58.7%","9526","59.3%","11958","55.4%","3.9pp"
"Ennis, Debate Moderator","W","U","89944","5.33","12298","7.45","39095","50.3%","53.0%","6967","48.7%","9775","51.6%","16742","50.4%","22261","54.8%","-4.5pp"
"Erode","W","R","20155","2.52","6550","2.76","35193","84.5%","55.6%","6060","53.2%","9549","58.3%","15609","56.3%","19279","54.9%","1.4pp"
"Graduation Day","W","U","88575","5.47","11098","7.77","30264","43.1%","52.8%","5287","52.2%","7242","50.2%","12529","51.0%","17662","54.0%","-3.0pp"
"Group Project","W","U","77375","4.37","18897","5.34","101114","82.2%","57.3%","18266","57.7%","25444","56.4%","43710","56.9%","57323","57.4%","-0.5pp"
"Harsh Annotation","W","U","97434","5.94","9365","9.36","15615","26.2%","51.0%","2632","47.9%","3942","51.7%","6574","50.2%","8942","51.7%","-1.5pp"
"Honorbound Page","W","C","252067","6.51","32406","9.42","86177","41.3%","54.7%","14663","51.6%","21678","54.2%","36341","53.2%","49632","55.7%","-2.5pp"
"Informed Inkwright","W","R","13620","1.82","8269","1.81","50096","91.7%","58.4%","9090","63.7%","13291","60.9%","22381","62.0%","27466","55.3%","6.7pp"
"Inkshape Demonstrator","W","U","78724","4.49","15951","5.70","80459","77.9%","56.7%","13689","57.2%","21000","56.6%","34689","56.8%","45577","56.7%","0.1pp"
"Interjection","W","C","263995","7.25","34502","10.35","62935","28.3%","55.9%","10318","54.7%","15832","56.5%","26150","55.8%","36602","56.0%","-0.2pp"
"Joined Researchers","W","R","34990","4.06","7186","5.18","34101","74.1%","56.0%","6203","55.7%","8546","54.4%","14749","55.0%","19326","56.7%","-1.7pp"
"Owlin Historian","W","C","244323","6.21","36779","8.67","143558","60.6%","56.1%","24944","55.2%","38010","55.7%","62954","55.5%","80680","56.6%","-1.0pp"
"Practiced Offense","W","R","13391","1.78","9113","1.74","56220","91.5%","59.6%","9564","63.0%","14955","66.3%","24519","65.0%","31285","55.2%","9.8pp"
"Primary Research","W","U","80206","4.62","16035","5.90","69290","67.8%","55.6%","11629","53.2%","18784","56.1%","30413","55.0%","38715","56.0%","-1.0pp"
"Quill-Blade Laureate","W","U","64498","3.64","16316","4.41","93663","88.5%","57.1%","16942","57.3%","23779","56.8%","40721","57.0%","52685","57.1%","-0.2pp"
"Rapier Wit","W","C","260530","7.05","33492","10.15","65674","30.5%","54.8%","11113","52.1%","16636","55.7%","27749","54.3%","37616","55.0%","-0.7pp"
"Rehearsed Debater","W","C","253879","6.63","36099","9.37","110713","47.8%","55.8%","19264","56.0%","27071","54.0%","46335","54.9%","64242","56.4%","-1.6pp"
"Restoration Seminar","W","M","7545","2.08","3890","2.03","19678","79.5%","55.2%","3286","54.4%","5555","59.6%","8841","57.7%","10610","52.9%","4.8pp"
"Shattered Acolyte","W","C","238435","5.88","38106","8.14","169865","68.9%","56.6%","30960","56.9%","41910","55.4%","72870","56.0%","96659","57.0%","-1.0pp"
"Soaring Stoneglider","W","U","80551","4.58","13966","6.05","66202","74.5%","54.5%","11279","51.6%","17667","55.0%","28946","53.7%","37269","55.0%","-1.3pp"
"Spiritcall Enthusiast","W","U","92294","5.50","13140","7.72","38596","46.1%","53.8%","6679","52.1%","9514","52.2%","16193","52.1%","22364","55.0%","-2.9pp"
"Stand Up for Yourself","W","U","70203","3.92","17179","4.82","95584","86.1%","56.6%","16151","54.7%","25863","58.7%","42014","57.1%","52856","56.1%","1.0pp"
"Stirring Hopesinger","W","R","12062","1.60","8310","1.58","51506","93.1%","58.9%","9083","63.4%","14082","62.9%","23165","63.1%","28134","55.2%","7.9pp"
