"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Super-Soldier Serum","W","R","17402","3.08","3326","3.75","14251","70.0%","52.4%","2435","52.7%","3660","54.3%","6095","53.7%","8160","51.4%","2.3pp"
"Take Up the Shield","W","C","158814","4.35","36129","5.81","201773","86.6%","56.9%","33841","55.5%","53852","60.4%","87693","58.5%","114126","55.7%","2.7pp"
"Wakandan Drone Flock","W","C","201141","5.92","36016","8.12","142969","61.6%","56.9%","24338","54.8%","39581","58.7%","63919","57.2%","79688","56.7%","0.5pp"
"Web Up","W","C","88493","2.58","38097","2.97","234517","95.1%","57.3%","40024","56.7%","64429","61.2%","104453","59.5%","130075","55.5%","4.0pp"
"White Widow, Free Agent","W","U","52411","3.56","12309","4.56","66397","85.1%","55.4%","11317","52.9%","17593","57.2%","28910","55.5%","37418","55.3%","0.1pp"
"Aerial Doombot","U","C","184082","5.24","34612","7.23","167841","76.1%","56.2%","29925","57.1%","45897","57.7%","75822","57.5%","92328","55.2%","2.3pp"
"A.I.M. Scientists","U","C","197579","5.62","37791","7.83","160740","66.4%","56.3%","29339","55.7%","45084","57.6%","74423","56.8%","86570","55.8%","1.0pp"
"Atlantean Cavalry","U","C","214162","7.04","27714","10.29","48801","28.1%","52.4%","8592","52.2%","14102","53.2%","22694","52.8%","26213","52.0%","0.8pp"
"Atlantis Attacks","U","C","189711","5.52","37520","7.55","161846","67.8%","56.1%","26730","53.1%","46011","59.0%","72741","56.8%","89215","55.5%","1.3pp"
"Attuma, Atlantean Warlord","U","U","75287","5.59","12694","7.73","36207","45.6%","53.9%","6112","54.6%","10544","55.1%","16656","54.9%","19753","53.0%","1.9pp"
"Bold Biochemist","U","C","195205","5.66","41072","7.59","201285","76.3%","57.0%","35854","55.3%","56144","58.8%","91998","57.4%","109502","56.7%","0.7pp"
"Bruce Banner","U","M","4874","1.88","3069","1.81","17807","91.4%","57.3%","3187","62.3%","4934","59.8%","8121","60.8%","9746","54.5%","6.3pp"
"Depower","U","C","211908","6.52","33528","9.27","91318","43.0%","55.1%","15698","53.3%","25560","57.8%","41258","56.1%","50078","54.3%","1.8pp"
"Echo, Perceptive Prodigy","U","U","75604","5.52","13225","7.60","47796","57.3%","54.3%","8327","51.1%","13093","54.1%","21420","52.9%","26433","55.4%","-2.6pp"
"Falcon, Winged Wonder","U","U","49353","3.45","17296","4.02","98372","88.0%","57.8%","16733","57.0%","28443","61.3%","45176","59.7%","53441","56.1%","3.6pp"
"Falcon's Wing Harness","U","U","63463","4.38","13308","5.80","62752","74.2%","55.8%","10628","54.6%","17218","59.1%","27846","57.4%","34880","54.5%","2.9pp"
"Frozen in Ice","U","C","129097","3.58","35418","4.59","206897","91.7%","56.2%","35222","54.0%","58748","59.5%","93970","57.4%","112951","55.2%","2.2pp"
"Futurist Forge","U","C","187298","5.40","35312","7.42","160745","71.3%","56.5%","28862","56.1%","44396","59.3%","73258","58.0%","87410","55.2%","2.8pp"
"Giant-Sized Flying Ant","U","C","206765","6.29","36464","8.66","127333","54.8%","56.6%","21520","54.0%","36546","59.7%","58066","57.6%","69553","55.8%","1.8pp"
"Hydraulic Helper","U","C","215273","7.17","30693","10.14","67926","35.1%","54.0%","12247","54.3%","17781","54.7%","30028","54.5%","37863","53.5%","1.0pp"
"I Am Iron Man","U","C","216780","7.05","32607","10.00","73265","35.5%","54.6%","12258","52.8%","20154","57.2%","32412","55.5%","40872","53.8%","1.8pp"
"Iron Lad, Diverging Destiny","U","U","60737","4.37","11056","5.79","49159","70.7%","54.3%","8577","54.2%","13413","55.5%","21990","55.0%","27251","53.6%","1.4pp"
"Ironheart, Clever Champion","U","R","21953","3.87","4087","4.91","15385","61.2%","51.9%","2580","50.5%","4373","54.2%","6953","52.8%","8513","51.1%","1.7pp"
"Justice, Vance Astrovik","U","U","34631","2.55","18626","2.74","115798","94.2%","59.1%","20330","61.4%","33220","64.0%","53550","63.0%","62292","55.6%","7.4pp"
"Kang the Conqueror","U","M","4110","1.55","2934","1.53","17505","92.9%","57.2%","3014","56.3%","5192","64.1%","8206","61.2%","9444","53.6%","7.6pp"
"Kid Loki","U","U","69938","5.00","10913","7.04","38208","56.4%","53.0%","6710","54.2%","10916","53.5%","17626","53.8%","20587","52.3%","1.5pp"
"Leader, Super-Genius","U","R","8972","1.66","6927","1.63","43600","94.9%","59.7%","7604","67.4%","12878","67.9%","20482","67.7%","23496","52.9%","14.8pp"
"Loki, God of Mischief","U","R","11640","2.12","6002","2.16","34572","89.8%","56.4%","6239","59.1%","9584","58.7%","15823","58.8%","18884","54.3%","4.5pp"
"Mister Fantastic, Reed Richards","U","U","78540","5.93","11354","8.43","24921","35.0%","53.0%","4318","50.9%","6864","54.0%","11182","52.8%","13830","53.1%","-0.3pp"
"Ms. Marvel, Kamala Khan","U","R","20246","3.54","4546","4.26","16113","56.1%","54.1%","2815","56.0%","4507","54.4%","7322","55.0%","8845","53.3%","1.8pp"
"Multiversal Incursion","U","M","9077","3.25","2353","3.73","9075","64.2%","50.6%","1506","47.7%","2513","53.7%","4019","51.5%","5061","50.0%","1.5pp"
"Namor the Sub-Mariner","U","M","7136","2.68","2453","2.81","10720","69.7%","54.1%","1829","55.1%","3051","57.1%","4880","56.4%","5913","52.1%","4.3pp"
"Pym Particles","U","U","81546","6.10","10460","9.07","21994","33.7%","51.3%","3705","48.3%","5787","54.5%","9492","52.1%","12508","50.7%","1.4pp"
"Rewrite History","U","U","85802","6.79","10595","10.02","10258","15.6%","50.2%","1752","45.6%","2861","50.1%","4613","48.4%","5637","51.7%","-3.3pp"
"Secret Invasion","U","R","12504","2.25","6241","2.34","36108","90.0%","56.8%","6079","54.3%","10268","62.5%","16347","59.4%","19769","54.6%","4.8pp"
"S.H.I.E.L.D. Deployment Drone","U","C","135537","3.79","45193","4.62","269356","91.8%","57.8%","47549","58.7%","76292","60.3%","123841","59.7%","145669","56.2%","3.5pp"
"S.H.I.E.L.D. Flying Car","U","R","13301","2.36","6726","2.48","38652","90.5%","56.3%","6566","56.4%","10880","60.6%","17446","59.0%","21199","54.1%","5.0pp"
"Shuri, Wakandan Inventor","U","U","71669","5.24","11847","7.21","43391","58.0%","54.3%","7794","56.7%","11555","54.1%","19349","55.1%","24035","53.6%","1.5pp"
"Stature, Size Shifter","U","U","58521","4.11","17124","4.90","92914","84.0%","57.5%","16613","59.3%","25879","59.1%","42492","59.2%","50521","56.2%","3.0pp"
"Super Intelligence","U","U","68144","5.02","8209","7.51","23964","48.0%","51.3%","4119","52.3%","6559","52.5%","10678","52.4%","13292","50.3%","2.1pp"
"Super Suit","U","C","215226","7.02","27863","10.29","52446","29.9%","54.1%","8920","54.0%","14246","56.5%","23166","55.5%","29264","53.0%","2.5pp"
"Thirst for Knowledge","U","U","82822","6.33","10221","9.39","17799","27.9%","51.3%","3039","48.1%","4763","53.8%","7802","51.6%","10000","51.1%","0.5pp"
"Tony Stark","U","M","5617","2.13","2802","2.07","14968","84.7%","55.8%","2650","58.9%","4286","61.2%","6936","60.3%","8096","52.0%","8.3pp"
"Trickster's Stratagem","U","C","149998","4.22","46949","5.15","274624","89.7%","58.1%","46096","57.4%","78633","62.3%","124729","60.5%","149954","56.1%","4.4pp"
"We Say Thee Nay!","U","C","158821","4.44","42610","5.63","238268","86.8%","57.3%","41954","59.1%","66282","59.5%","108236","59.4%","130042","55.6%","3.7pp"
"Wiccan, Rising Magician","U","U","65240","4.56","12273","6.20","54390","70.0%","55.3%","8947","52.2%","16002","57.1%","24949","55.3%","29792","55.1%","0.2pp"
"The Wondrous Wasp","U","R","10738","1.90","6765","1.93","41793","94.0%","58.8%","7495","62.1%","11757","64.0%","19252","63.2%","22604","55.1%","8.1pp"
"Agents of HYDRA","B","C","204350","6.47","24848","9.40","78767","51.2%","52.5%","14131","51.3%","20558","53.7%","34689","52.7%","44090","52.3%","0.4pp"
"Arnim Zola, Bio-Fanatic","B","U","68228","5.04","9390","7.07","34123","60.4%","50.4%","5995","47.2%","9238","52.1%","15233","50.2%","18981","50.6%","-0.5pp"
"Baron Helmut Zemo","B","R","25027","4.38","3575","6.21","9184","42.2%","50.6%","1634","51.3%","2569","52.6%","4203","52.1%","5043","49.3%","2.8pp"
"Baron Strucker, HYDRA Overlord","B","U","50877","3.66","10314","4.63","55231","86.3%","53.8%","9809","57.4%","15194","55.6%","25003","56.3%","30393","51.8%","4.5pp"
"Black Widow, Super Spy","B","M","4503","1.69","2536","1.72","13867","86.0%","55.1%","2528","60.6%","3829","56.3%","6357","58.0%","7593","52.8%","5.2pp"
"Construct a Cosmic Cube","B","R","20058","3.72","3992","4.46","13319","55.1%","48.8%","2313","47.5%","3924","49.7%","6237","48.9%","7004","48.7%","0.2pp"
"Crossbones, Malicious Mercenary","B","U","56400","4.12","8678","5.55","40367","76.5%","51.8%","6972","50.7%","11149","54.1%","18121","52.8%","22537","51.0%","1.8pp"
"Cruel Alliance","B","C","123909","3.53","34122","4.35","196765","90.6%","56.1%","34088","55.7%","54757","61.2%","88845","59.1%","107949","53.6%","5.5pp"
"Dark Deed","B","U","34024","2.45","12961","2.81","75488","91.3%","55.9%","13184","57.7%","20985","60.5%","34169","59.4%","41321","53.1%","6.4pp"
"Decoy Ploy","B","C","219746","7.54","26771","10.90","39703","23.8%","52.5%","6497","46.8%","10713","54.4%","17210","51.5%","22517","53.3%","-1.8pp"
"Doctor Doom","B","M","3736","1.38","2892","1.35","17441","92.6%","58.0%","2993","63.7%","5017","65.9%","8010","65.1%","9456","52.0%","13.1pp"
"Doom Reigns Supreme","B","R","14675","2.71","3762","2.99","18013","79.7%","51.5%","3225","54.9%","4625","51.7%","7850","53.0%","9953","50.6%","2.4pp"
"Elektra, Daughter of the Hand","B","R","10645","1.94","5664","1.93","32309","88.3%","56.8%","5651","62.4%","9036","62.8%","14687","62.7%","17655","52.0%","10.7pp"
"Grim Reaper, Lethal Legionnaire","B","U","73387","5.53","8274","8.27","22447","44.2%","51.1%","3815","48.2%","6086","53.8%","9901","51.6%","12664","50.6%","1.1pp"
"Hour of Defeat","B","C","123108","3.43","28967","4.41","161117","88.8%","54.6%","27581","53.4%","44583","58.8%","72164","56.7%","88995","53.0%","3.7pp"
"HYDRA Infiltration","B","C","216011","7.33","28606","10.44","53431","29.7%","54.9%","9012","54.0%","14767","57.8%","23779","56.3%","29659","53.8%","2.5pp"
"HYDRA Troopers","B","C","205268","6.50","26008","9.36","76092","47.2%","52.3%","13068","50.7%","20479","54.7%","33547","53.1%","42595","51.6%","1.5pp"
"Kingpin's Enforcers","B","C","212309","6.86","25628","10.06","64272","40.1%","53.1%","11008","52.1%","17513","55.3%","28521","54.1%","35902","52.2%","1.9pp"
"Klaw, Sonic Subjugator","B","U","57854","3.99","13414","5.05","70959","84.0%","55.1%","12321","55.1%","19533","57.6%","31854","56.7%","39136","53.8%","2.9pp"
"Madame Masque","B","U","49841","3.58","13661","4.31","73956","85.6%","55.5%","12349","56.2%","21384","59.7%","33733","58.4%","40420","53.0%","5.4pp"
"The Masters of Evil","B","U","60442","4.42","9898","5.92","44818","73.9%","52.1%","7451","49.1%","12557","56.4%","20008","53.7%","24973","50.9%","2.8pp"
"M.O.D.O.K.","B","M","4241","1.58","2739","1.54","16116","90.5%","57.4%","2757","61.9%","4738","64.5%","7495","63.6%","8764","52.1%","11.5pp"
"Moonstone, Harsh Mistress","B","U","75257","5.66","10239","7.97","27361","43.8%","51.4%","4689","48.3%","7963","53.7%","12652","51.7%","14874","51.1%","0.6pp"
"Ninja of the Hand","B","C","203796","6.32","25520","9.29","83401","52.4%","54.0%","14578","52.0%","22913","56.8%","37491","54.9%","46071","53.4%","1.6pp"
"Project Deathlok Soldier","B","C","220578","7.68","25067","11.21","34668","22.1%","52.6%","6118","51.8%","9142","53.0%","15260","52.5%","19428","52.6%","-0.0pp"
"Red Room Recruit","B","C","187010","5.48","29787","7.59","146757","78.8%","54.2%","26439","54.2%","39734","55.8%","66173","55.2%","80669","53.4%","1.8pp"
"Robot Domination","B","U","74120","5.73","9292","8.17","23069","40.8%","49.9%","3745","46.0%","6199","49.7%","9944","48.3%","13042","51.3%","-3.0pp"
"Ronin, Shadow Stalker","B","U","83497","6.51","11425","9.23","21198","29.7%","54.7%","3648","55.4%","5593","55.4%","9241","55.4%","11997","54.1%","1.3pp"
"Roxxon Brutes","B","C","203121","6.08","28796","8.78","114892","64.0%","53.7%","20792","52.0%","31488","55.6%","52280","54.2%","62932","53.2%","0.9pp"
"Stolen Stark Tech","B","C","211245","6.83","26308","9.94","68504","41.8%","53.9%","11443","53.4%","18359","56.5%","29802","55.3%","38707","52.9%","2.4pp"
"Super-Skrull","B","R","12288","2.24","5587","2.26","30684","87.6%","55.0%","5240","56.3%","9024","60.8%","14264","59.1%","16715","51.6%","7.5pp"
"Swordsman, Sharp Scoundrel","B","U","75129","5.65","11072","7.89","34994","50.3%","54.3%","6264","56.5%","9112","55.3%","15376","55.8%","19657","53.2%","2.6pp"
"Thunderbolts Conspiracy","B","R","20729","3.80","3369","4.82","11548","57.5%","49.8%","1911","47.9%","3093","50.2%","5004","49.3%","6548","50.2%","-0.8pp"
"Too Evil to Stay Dead","B","U","82100","6.35","9805","9.39","19020","31.4%","51.7%","3186","48.3%","5234","53.2%","8420","51.3%","10609","51.9%","-0.6pp"
"Unliving Legionnaire","B","C","217674","7.25","25251","10.67","45899","29.2%","53.0%","7769","49.9%","12745","56.1%","20514","53.8%","25553","52.5%","1.3pp"
"Visions of Villainy","B","C","201704","6.30","26210","9.12","89658","55.4%","52.8%","15607","51.6%","24343","54.6%","39950","53.4%","49716","52.2%","1.2pp"
"Whiplash, Vengeful Engineer","B","U","76747","5.74","10613","8.17","32213","48.5%","54.3%","5710","59.3%","8166","54.7%","13876","56.6%","18358","52.5%","4.1pp"
"Widow's Bite","B","C","169229","4.80","28800","6.58","140349","78.0%","54.3%","24337","54.3%","38533","57.2%","62870","56.1%","77504","52.9%","3.2pp"
"Yellowjacket, Heartless Marauder","B","U","62305","4.43","10515","5.99","52420","80.8%","53.5%","9284","55.6%","14089","55.2%","23373","55.3%","29114","52.0%","3.4pp"
"Avengers Disassembled","R","R","19799","3.52","3846","4.31","13635","57.5%","52.0%","2364","53.1%","3432","55.2%","5796","54.3%","7840","50.4%","4.0pp"
"Blazing Crescendo","R","C","219654","7.61","23029","11.24","35020","24.6%","51.5%","5831","49.7%","8339","54.6%","14170","52.6%","20856","50.8%","1.8pp"
"Crimson Operative","R","C","203754","6.36","27596","8.97","94324","54.6%","53.6%","16115","52.0%","24256","55.5%","40371","54.1%","54030","53.2%","1.0pp"
"Death to Our Enemies","R","U","80979","6.48","8722","9.71","12579","23.5%","48.3%","2149","45.1%","3276","47.2%","5425","46.4%","7144","49.7%","-3.3pp"
"Evil's Thrall","R","U","88199","7.17","9011","10.90","6321","11.4%","49.9%","1027","48.7%","1569","53.9%","2596","51.8%","3726","48.6%","3.3pp"
"Fin Fang Foom","R","R","16438","3.01","4101","3.44","18433","73.0%","52.7%","3102","52.3%","4873","54.6%","7975","53.7%","10612","51.9%","1.9pp"
"Hawkeye, Master Marksman","R","R","11404","2.09","4871","2.12","26028","84.8%","55.1%","4693","59.4%","6397","58.2%","11090","58.7%","15028","52.6%","6.1pp"
"Hawkeye, Young Avenger","R","U","69975","5.18","9816","7.16","32193","53.3%","51.9%","5440","50.3%","7961","52.2%","13401","51.4%","18919","52.1%","-0.6pp"
"Hawkeye's Bow","R","C","215624","7.39","22750","10.88","32819","23.3%","51.3%","5622","50.5%","7922","54.6%","13544","52.9%","19271","50.1%","2.8pp"
"Hex Magic","R","U","92455","7.81","10187","11.49","3826","6.0%","48.3%","619","43.6%","937","46.9%","1556","45.6%","2271","50.2%","-4.6pp"
"Hire a Crew","R","C","227400","8.56","23050","12.45","7495","5.2%","48.5%","1277","44.5%","1770","48.3%","3047","46.7%","4451","49.8%","-3.1pp"
"HULK SMASH!","R","C","181129","5.20","24675","7.35","107145","69.6%","53.6%","18249","52.9%","26551","56.6%","44800","55.1%","62381","52.6%","2.5pp"
"Human Torch, Johnny Storm","R","U","71314","5.22","8363","7.65","26212","51.0%","52.0%","4629","49.0%","6429","53.8%","11058","51.8%","15180","52.0%","-0.2pp"
"HYDRA Assault Robot","R","C","186728","5.90","22377","8.39","85633","62.7%","51.6%","15400","51.2%","21237","53.1%","36637","52.3%","48999","51.0%","1.3pp"
"Iron Fist, Living Weapon","R","U","80608","6.24","9376","9.16","16997","29.1%","52.0%","3023","50.4%","3891","50.8%","6914","50.6%","10102","52.9%","-2.3pp"
"Jessica Jones, Private Eye","R","U","61616","4.44","14391","5.47","69205","76.0%","55.6%","12169","57.7%","17795","57.6%","29964","57.6%","39443","54.1%","3.6pp"
"K'un-Lun Warrior","R","C","219602","7.47","24680","10.81","49082","32.0%","53.0%","8803","53.0%","11555","51.7%","20358","52.3%","28688","53.4%","-1.1pp"
"Kree Sentinel","R","C","205509","6.20","26297","9.05","96644","59.1%","53.5%","17503","52.2%","25015","54.8%","42518","53.7%","54431","53.2%","0.5pp"
"Lightning Strike","R","C","122455","3.43","24361","4.44","133828","88.4%","53.8%","23176","53.7%","33586","56.5%","56762","55.4%","77082","52.7%","2.7pp"
"Loki Laufeyson","R","U","63650","4.51","10503","5.98","44694","69.5%","52.7%","7976","53.1%","10969","52.5%","18945","52.7%","25867","52.7%","0.0pp"
"Machinesmith Automaton","R","C","206332","7.02","21379","10.25","46705","35.8%","50.1%","8178","49.9%","11937","51.2%","20115","50.6%","26628","49.6%","1.0pp"
"Misty Knight, Hero for Hire","R","U","82447","6.13","11060","8.71","32799","47.3%","53.6%","5902","54.4%","7907","52.8%","13809","53.5%","18971","53.7%","-0.2pp"
"Mjölnir, Hammer of Thor","R","M","4066","1.53","2535","1.49","13715","87.0%","54.8%","2390","56.0%","3517","60.8%","5907","58.8%","7796","51.7%","7.1pp"
"Photon Blast Barrage","R","U","63730","4.50","12110","5.83","54711","71.9%","54.1%","9313","52.7%","13707","58.2%","23020","56.0%","31711","52.7%","3.3pp"
"Quicksilver, Brash Blur","R","R","27167","4.74","3056","7.31","5878","31.0%","50.1%","1101","52.0%","1364","50.5%","2465","51.2%","3424","49.4%","1.7pp"
"Red Hulk","R","U","62584","4.63","7650","6.64","28169","60.3%","51.1%","4706","50.1%","7052","53.3%","11758","52.1%","16574","50.5%","1.6pp"
"Repulsor Blast","R","C","177491","5.10","22979","7.33","98300","70.2%","51.7%","16577","48.9%","24935","53.8%","41512","51.9%","56814","51.5%","0.3pp"
"The Scarlet Witch","R","R","29246","5.24","3491","7.92","3376","15.4%","49.9%","565","46.0%","837","48.6%","1402","47.6%","1976","51.4%","-3.8pp"
"Speed, Young Avenger","R","U","84611","6.64","9703","9.83","18748","30.9%","53.7%","3389","55.5%","4272","51.7%","7661","53.4%","11076","53.8%","-0.5pp"
"Stark Industries Executive","R","C","206908","6.67","23079","9.73","59708","42.3%","50.6%","10766","53.2%","14646","49.5%","25412","51.0%","34314","50.3%","0.7pp"
"Super Speed","R","C","227114","8.47","22120","12.45","6935","5.0%","49.8%","1174","47.4%","1576","50.4%","2750","49.1%","4186","50.2%","-1.1pp"
"Team Tactics","R","U","83176","6.48","8868","9.79","15425","28.3%","51.3%","2500","46.9%","3652","52.8%","6152","50.4%","9280","51.9%","-1.4pp"
"Thor, God of Thunder","R","M","3783","1.42","2570","1.38","14486","88.2%","56.1%","2454","59.2%","3877","64.8%","6331","62.7%","8210","51.2%","11.5pp"
"Truck Toss","R","U","67297","4.82","9714","6.69","39353","65.6%","52.2%","6522","49.7%","9820","53.9%","16342","52.2%","23025","52.1%","0.1pp"
"Vision of Love","R","C","223561","7.90","22849","11.63","22998","16.2%","50.1%","4069","48.5%","5624","50.5%","9693","49.6%","13307","50.4%","-0.8pp"
"Volcanic Villain","R","C","223105","8.02","21010","11.95","14536","11.2%","50.2%","2493","48.1%","3414","50.4%","5907","49.4%","8636","50.7%","-1.3pp"
"Wonder Man, Hollywood Hero","R","U","76391","5.72","8086","8.64","18280","37.1%","51.5%","3009","48.9%","4364","51.9%","7373","50.7%","10977","51.9%","-1.3pp"
"Ant-Man's Army","G","C","198060","5.96","33252","8.10","145222","68.0%","56.5%","25738","56.8%","35860","56.7%","61598","56.7%","83719","56.3%","0.5pp"
"Call Damage Control","G","C","226002","8.06","26167","11.65","23356","14.2%","52.9%","3877","47.4%","5831","54.7%","9708","51.8%","13659","53.7%","-1.9pp"
"Claim the Kingdom","G","U","66085","4.90","7378","7.29","24108","53.4%","50.8%","4168","50.9%","5700","50.2%","9868","50.5%","14219","51.1%","-0.6pp"
"Doc Samson, Super Psychiatrist","G","U","69681","5.12","8824","7.52","30199","54.7%","53.0%","5064","52.2%","7469","53.0%","12533","52.6%","17768","53.2%","-0.5pp"
"Earth's Mightiest Heroes","G","M","5954","2.23","2592","2.26","13615","83.8%","55.7%","2270","56.5%","3513","59.0%","5783","58.0%","7836","53.9%","4.1pp"
"Epic Fight","G","R","12712","2.30","5061","2.44","28569","88.7%","55.7%","4781","55.1%","7085","59.8%","11866","57.9%","16712","54.2%","3.7pp"
"Giant Growth","G","C","219151","7.45","24454","11.00","41062","26.4%","54.4%","6788","51.7%","9609","57.4%","16397","55.0%","24680","54.0%","1.0pp"
