"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Magnificent End","W","C","186785","4.54","37062","6.06","193774","82.5%","55.4%","33035","53.8%","56275","57.6%","89310","56.2%","104529","54.6%","1.6pp"
"Moment of Glory","W","C","258708","7.71","29457","11.30","27486","14.9%","51.4%","4634","48.4%","8019","52.7%","12653","51.1%","14849","51.6%","-0.5pp"
"The Mountain-king's Return","W","U","53758","3.20","19800","3.57","113916","88.7%","57.9%","20165","60.8%","33184","61.6%","53349","61.3%","60558","55.0%","6.3pp"
"Ori, Keeper of Songs","W","C","242424","6.69","32671","9.59","94987","46.1%","54.9%","16472","54.4%","23739","54.6%","40211","54.5%","54406","55.2%","-0.7pp"
"The Queen of Dale","W","M","5517","2.12","2491","2.17","13256","84.2%","55.6%","2369","58.9%","3809","58.4%","6178","58.6%","7069","53.1%","5.5pp"
"Roads Go Ever, Ever On","W","R","19239","3.43","4726","4.12","21326","71.5%","55.6%","3804","56.6%","5945","56.2%","9749","56.3%","11572","55.0%","1.3pp"
"Settle the Wreckage","W","R","12777","2.41","5022","2.53","27318","85.5%","55.8%","4651","54.8%","8022","60.7%","12673","58.5%","14650","53.4%","5.2pp"
"Stone by Sunlight","W","U","52616","3.06","18820","3.48","108972","90.1%","57.2%","18588","57.2%","31501","62.1%","50089","60.3%","58913","54.6%","5.7pp"
"Thorin's Last Stand","W","C","260632","7.91","27767","11.63","16048","9.2%","49.8%","2553","45.0%","4328","50.9%","6881","48.8%","9176","50.6%","-1.8pp"
"An Unexpected Party","W","R","9144","1.73","6256","1.71","38087","91.8%","58.9%","6546","61.7%","10870","67.5%","17416","65.3%","20647","53.5%","11.8pp"
"Velvetwing Butterflies","W","C","247920","6.93","29084","10.17","54214","29.6%","52.7%","9247","49.3%","14664","55.4%","23911","53.0%","30366","52.4%","0.7pp"
"Vow to Erebor","W","C","258664","7.81","28297","11.46","28211","15.8%","52.2%","4564","49.6%","6706","51.9%","11270","51.0%","16947","53.0%","-2.1pp"
"Bilbo, Luckwearer","U","U","57454","3.45","19285","3.85","108083","87.4%","56.6%","19377","59.2%","34348","61.1%","53725","60.4%","53862","52.8%","7.6pp"
"Bilbo, Thief in the Night","U","M","6538","2.55","2607","2.72","12759","78.0%","55.0%","2259","57.1%","3990","59.0%","6249","58.3%","6434","51.8%","6.5pp"
"Bilbo Baggins, Burglar","U","C","200086","5.13","44553","6.43","216395","76.9%","55.2%","38827","55.6%","66808","58.6%","105635","57.5%","109347","53.0%","4.5pp"
"Confusticate and Bebother","U","C","244557","6.92","33961","9.78","81086","38.3%","52.1%","13855","50.3%","24963","56.0%","38818","54.0%","42284","50.4%","3.5pp"
"Elrond, Moon-Reader","U","M","7799","3.07","1846","3.58","6470","58.3%","49.5%","1177","47.8%","1867","51.9%","3044","50.3%","3411","48.6%","1.7pp"
"Elven Raft-Steerer","U","U","98848","6.51","10920","9.76","15946","23.6%","49.0%","2792","48.2%","4166","50.7%","6958","49.7%","8927","48.4%","1.3pp"
"Elvenking's Harper","U","C","259834","7.93","34111","11.16","47266","22.1%","52.0%","8280","51.3%","13641","55.1%","21921","53.6%","25235","50.5%","3.1pp"
"Enchanted River's Grasp","U","C","198180","5.02","35918","6.73","172989","77.4%","53.7%","29411","51.3%","54705","57.8%","84116","55.5%","88389","52.0%","3.5pp"
"Fateful Discovery","U","M","15794","5.47","2067","8.30","104","0.8%","","24","","30","","54","","51","",""
"Gandalf, Wandering Wizard","U","C","260981","8.08","31502","11.56","21382","10.9%","49.5%","3513","47.3%","6723","53.1%","10236","51.1%","11275","48.2%","2.9pp"
"Great Gilded Boat","U","R","12970","2.45","6834","2.50","39119","88.1%","57.1%","6839","64.0%","12469","60.8%","19308","61.9%","19865","52.4%","9.6pp"
"Lakeshore Apothecary","U","C","201506","5.36","47646","6.51","247197","82.2%","55.6%","44096","57.4%","82148","57.6%","126244","57.5%","121191","53.6%","3.9pp"
"Lake-town Mariners","U","U","102699","6.63","13129","9.66","19055","23.5%","50.5%","3157","46.8%","5693","53.4%","8850","51.0%","10174","49.9%","1.1pp"
"Long Lake Nuisance","U","C","224492","6.05","47361","7.60","214797","71.5%","55.6%","36790","54.9%","70916","59.6%","107706","58.0%","107329","53.1%","4.9pp"
"The Lord of the Eagles","U","R","21701","4.06","3821","5.18","11285","47.7%","51.1%","1961","48.4%","3500","55.2%","5461","52.8%","5840","49.3%","3.4pp"
"Master's Councillors","U","U","75145","4.59","20770","5.29","109585","82.7%","56.3%","19479","57.2%","36653","59.9%","56132","59.0%","53702","53.5%","5.4pp"
"Mirkwood Meditator","U","C","264827","8.68","29716","12.45","6914","3.7%","47.3%","1211","48.2%","1826","48.8%","3037","48.6%","3866","46.2%","2.4pp"
"Most Decrepit Old Bird","U","R","26949","4.54","4803","6.22","14091","46.6%","53.3%","2437","53.3%","4476","56.5%","6913","55.4%","7192","51.3%","4.1pp"
"Old Fat Spider Can't See Me","U","U","88510","5.50","13467","7.66","38922","46.9%","51.2%","6508","49.8%","12083","53.9%","18591","52.5%","20262","50.0%","2.4pp"
"Plunder the Trollshaws","U","C","214518","5.59","45807","7.05","220211","75.5%","56.2%","38735","56.3%","70356","60.7%","109091","59.2%","111122","53.3%","5.8pp"
"Ravenhill Flock","U","U","84367","5.33","11009","7.68","32103","47.4%","50.1%","5362","47.9%","10349","54.0%","15711","51.9%","16476","48.3%","3.6pp"
"Riddles in the Dark","U","R","26800","4.79","4103","6.61","8643","33.9%","49.7%","1469","48.0%","2587","52.8%","4056","51.1%","4583","48.5%","2.6pp"
"Roll-Roll-Roll-Roll","U","R","29735","5.27","4224","7.61","4934","19.0%","46.2%","812","37.3%","1471","48.4%","2283","44.5%","2633","47.7%","-3.2pp"
"Sound the Trumpets","U","U","101262","6.47","15002","9.05","32349","34.5%","53.4%","5440","52.0%","10365","57.0%","15805","55.3%","16546","51.5%","3.8pp"
"Thranduil's Decree","U","U","104390","6.88","13232","10.00","15100","18.3%","49.4%","2536","46.5%","4615","53.0%","7151","50.7%","7950","48.1%","2.6pp"
"Uncover the Moon-Letters","U","R","34303","6.12","4476","9.31","1083","3.8%","47.6%","181","","333","","514","50.0%","569","45.5%","4.5pp"
"Uneasy Partings","U","C","240570","6.66","42858","8.88","151217","56.0%","54.4%","25389","51.2%","47993","58.3%","73382","55.8%","77900","53.1%","2.7pp"
"Wizard's Staff","U","R","30211","5.38","3725","8.19","1759","7.6%","40.8%","286","","485","","771","39.0%","985","42.2%","-3.2pp"
"Along the Crooked Way","B","R","18850","3.36","3820","4.16","15730","65.7%","53.1%","2723","47.8%","3593","54.3%","6316","51.5%","9395","54.1%","-2.6pp"
"Azog, Moria's Ruin","B","R","14821","2.71","4029","3.10","20350","81.2%","53.3%","3530","50.1%","4652","54.5%","8182","52.6%","12143","53.8%","-1.2pp"
"Bilbo's Deadly Slice","B","C","113875","2.82","36659","3.39","220822","93.3%","56.6%","37562","54.8%","50587","58.5%","88149","56.9%","132717","56.5%","0.4pp"
"Crude Bent Blade","B","C","122717","3.17","47155","3.52","282647","91.3%","58.0%","49150","60.2%","64852","60.0%","114002","60.1%","168216","56.6%","3.5pp"
"Desolation Prowler","B","U","42186","2.60","20662","2.78","127259","92.7%","58.6%","23080","64.1%","28791","58.5%","51871","61.0%","75592","57.1%","4.0pp"
"Down, Down to Goblin-town","B","U","52266","3.08","19727","3.47","114857","88.9%","57.9%","20188","60.2%","26156","58.4%","46344","59.2%","68418","57.1%","2.1pp"
"Dreaded Bat-Cloud","B","U","65552","3.70","13873","4.87","74558","83.9%","55.9%","12360","54.6%","17055","56.6%","29415","55.7%","45279","56.0%","-0.2pp"
"Front Porch Sentries","B","C","233942","5.80","36380","8.34","129525","55.2%","55.8%","23129","55.4%","29153","54.5%","52282","54.9%","77241","56.4%","-1.5pp"
"Gathering of Darkness","B","U","68448","3.88","14230","5.11","71611","78.4%","55.6%","11959","52.6%","16337","56.4%","28296","54.8%","43343","56.1%","-1.3pp"
"Gnashing of Teeth","B","U","47085","2.74","14815","3.23","86550","91.0%","55.8%","14740","54.3%","19531","56.6%","34271","55.6%","52296","56.0%","-0.4pp"
"Gollum, Riddle Master","B","M","4008","1.54","2916","1.53","17248","90.7%","57.9%","3090","67.3%","4035","59.8%","7125","63.1%","9976","54.4%","8.7pp"
"Gollum, Silent Slinker","B","C","188221","4.55","44804","5.76","244462","83.5%","57.7%","41496","58.5%","55193","59.1%","96689","58.9%","145871","57.1%","1.7pp"
"Gollum the Abandoned","B","U","75323","4.24","17008","5.44","86645","78.6%","56.9%","15544","57.1%","19559","56.7%","35103","56.9%","51190","56.8%","0.1pp"
"Great Fierce Bee","B","C","250544","6.74","28302","10.22","43002","23.7%","53.3%","7420","50.9%","9798","52.9%","17218","52.1%","25829","54.1%","-2.0pp"
"Great Ugly-Looking Goblin","B","U","60423","3.44","15654","4.33","89504","88.3%","56.8%","15875","56.6%","20004","56.8%","35879","56.7%","53576","56.8%","-0.1pp"
"Head of the Hunt","B","R","8349","1.62","5714","1.61","34683","93.0%","57.5%","5946","61.0%","8069","60.8%","14015","60.9%","20696","55.1%","5.8pp"
"Inside Information","B","M","7816","2.88","1828","3.30","7821","68.7%","52.4%","1326","46.6%","1878","50.7%","3204","49.0%","4624","54.7%","-5.7pp"
"The Master of Lake-town","B","R","16836","3.01","4402","3.57","21817","77.7%","54.9%","3678","53.0%","5039","54.7%","8717","54.0%","13123","55.5%","-1.5pp"
"Nighthowl Pursuer","B","U","62844","3.65","18370","4.32","101913","84.8%","58.0%","18354","62.6%","22249","56.0%","40603","59.0%","61327","57.3%","1.7pp"
"Rage into the Valley","B","C","203736","4.85","40519","6.64","203974","77.8%","56.5%","35508","55.3%","46014","55.6%","81522","55.5%","122465","57.3%","-1.8pp"
"Ravening Warg","B","C","183814","4.36","38447","5.84","217224","87.2%","57.2%","38757","57.7%","48271","56.6%","87028","57.1%","130148","57.3%","-0.1pp"
"Reverent Howl","B","C","240536","6.13","30480","9.23","80008","41.1%","54.4%","13672","51.0%","17674","54.5%","31346","53.0%","48685","55.3%","-2.3pp"
"Rhovanion Rampager","B","R","9205","1.76","5763","1.77","34948","92.5%","58.1%","6069","62.1%","8097","60.1%","14166","60.9%","20911","56.1%","4.8pp"
"The Sackville-Bagginses","B","R","14410","2.64","5571","2.89","31334","86.7%","56.7%","5511","57.8%","7142","58.9%","12653","58.4%","18532","55.7%","2.7pp"
"Stir Up Trouble","B","C","169127","3.99","39049","5.26","219725","87.8%","56.1%","37155","53.9%","50319","57.6%","87474","56.0%","132336","56.1%","-0.1pp"
"Stony-Voiced Goblins","B","C","213788","5.06","39374","7.07","188059","74.1%","56.1%","33908","55.4%","42385","55.2%","76293","55.3%","111689","56.8%","-1.5pp"
"Supper for Spiders","B","R","33019","5.72","4038","8.88","1318","5.1%","45.3%","202","","289","","491","","828","46.9%",""
"Balin, Loremaster","R","R","21316","3.83","3573","5.12","11777","53.0%","52.8%","1973","48.2%","2790","52.1%","4763","50.5%","6967","54.2%","-3.7pp"
"Bombur, Gentle Dreamer","R","U","84541","4.89","13623","6.85","56376","65.3%","54.9%","9621","54.3%","13437","54.4%","23058","54.4%","33098","55.2%","-0.8pp"
"Bothersome Noisemaker","R","U","47213","2.82","19911","3.09","119264","90.6%","58.5%","21397","63.1%","27903","58.5%","49300","60.5%","70031","57.0%","3.5pp"
"Burn, Burn, Tree and Fern","R","U","45236","2.66","18235","2.97","107844","90.8%","57.5%","18209","58.7%","25509","60.0%","43718","59.5%","64091","56.1%","3.4pp"
"Dáin Ironfoot","R","R","10212","1.97","5749","1.99","34345","91.6%","58.0%","6044","62.3%","8170","60.6%","14214","61.3%","20027","55.6%","5.7pp"
"Desert Were-Worm","R","R","22027","4.06","3150","5.65","7906","40.0%","50.2%","1338","44.5%","1774","47.9%","3112","46.4%","4813","52.6%","-6.2pp"
"Desolation of Smaug","R","R","21389","3.87","3835","5.02","12017","49.0%","53.2%","2067","51.7%","2806","53.2%","4873","52.5%","7148","53.6%","-1.1pp"
"Dori, Bearer of Friends","R","C","201784","4.82","37846","6.62","197895","80.9%","56.9%","34450","57.4%","46521","56.7%","80971","57.0%","116262","56.7%","0.3pp"
"Dwarven Mauler","R","U","76505","4.33","15836","5.66","79179","77.5%","56.9%","14266","59.2%","18233","54.5%","32499","56.6%","46462","57.1%","-0.6pp"
"Gandalf, Goblins' Bane","R","M","5199","2.04","2368","2.06","12735","84.6%","55.9%","2242","58.0%","3071","57.8%","5313","57.9%","7428","54.6%","3.2pp"
"Gandalf, Spark Starter","R","U","69569","4.02","18774","4.88","95891","78.7%","57.3%","15957","56.3%","22732","60.6%","38689","58.8%","57217","56.3%","2.5pp"
"Getaway Barrel","R","R","34970","6.11","4321","9.45","506","1.8%","41.7%","82","","121","","203","","303","",""
"Glóin the Mighty","R","U","65381","3.73","14781","4.78","79380","83.1%","56.8%","13519","57.2%","18795","57.6%","32314","57.4%","46830","56.4%","1.1pp"
"Goblin-town Flunkies","R","C","235329","6.06","31191","8.89","98321","49.2%","54.4%","17539","53.0%","22240","53.1%","39779","53.1%","58571","55.3%","-2.2pp"
"Gundabad Opportunist","R","C","234802","5.84","39917","8.23","168771","65.4%","56.4%","28793","54.9%","39105","56.2%","67898","55.6%","100989","56.9%","-1.3pp"
"Iron Hills Stalwart","R","C","253226","7.02","27763","10.58","39962","22.6%","53.1%","6586","49.1%","9561","52.5%","16147","51.1%","23793","54.4%","-3.2pp"
"Last Light of Durin's Day","R","R","33384","5.89","4112","9.17","799","3.1%","41.4%","127","","201","","328","","471","",""
"The Misty Mountains Cold","R","R","14014","2.60","4553","2.91","24575","84.3%","55.5%","4272","60.5%","5915","55.0%","10187","57.3%","14392","54.3%","3.1pp"
"Misty Mountains Raider","R","U","52950","3.13","17551","3.63","100408","88.2%","57.2%","16960","56.7%","23882","58.9%","40842","58.0%","59744","56.6%","1.4pp"
"Óin the Brave","R","C","232017","5.94","35431","8.43","136474","60.0%","55.7%","24550","54.7%","31638","55.0%","56188","54.9%","79889","56.1%","-1.2pp"
"Pinecone Strike","R","C","128318","3.12","43884","3.73","260423","91.0%","57.6%","45730","58.6%","61306","59.3%","107036","59.0%","153413","56.5%","2.5pp"
"Ragged Short Spear","R","C","237206","6.01","33245","8.80","113028","52.8%","55.6%","20182","55.3%","26028","54.7%","46210","55.0%","66508","55.9%","-0.9pp"
"Smaug, the Great Calamity","R","C","204768","4.95","32771","7.03","145508","69.1%","55.7%","24275","54.0%","34841","57.4%","59116","56.0%","86405","55.4%","0.6pp"
"Smaug the Magnificent","R","M","3644","1.36","2716","1.35","16256","92.1%","58.6%","2859","63.2%","3987","64.1%","6846","63.7%","9440","55.0%","8.7pp"
"Smaug's Fury","R","C","257182","7.35","28140","10.98","30358","16.9%","52.9%","5087","50.0%","6803","52.6%","11890","51.5%","18480","53.8%","-2.3pp"
"Snowslope Hunter","R","U","85579","4.97","14662","6.80","60390","64.6%","54.4%","10509","51.0%","13895","54.2%","24404","52.8%","36055","55.4%","-2.6pp"
"Stone-Giant of High Pass","R","R","12760","2.42","5311","2.50","29445","86.1%","56.7%","4788","55.1%","7283","60.2%","12071","58.2%","17474","55.8%","2.4pp"
"Thorin, Mountain-king","R","M","4580","1.77","2773","1.75","15794","87.5%","57.9%","2727","61.6%","3817","63.5%","6544","62.7%","9157","54.3%","8.3pp"
"Tidings of War","R","C","225646","5.64","35183","8.13","145860","64.1%","56.0%","26115","56.7%","32831","54.0%","58946","55.2%","86932","56.5%","-1.3pp"
"Attercop","G","C","213977","5.36","30345","7.63","144608","75.2%","55.0%","25939","55.5%","32908","55.3%","58847","55.4%","85369","54.7%","0.6pp"
"Bejeweled Warg","G","R","10694","2.05","4818","2.07","25943","83.9%","56.4%","4840","63.8%","5955","56.8%","10795","59.9%","15175","54.0%","5.9pp"
"Beorn, Reluctant Host","G","C","241506","6.70","23357","10.19","41617","28.5%","51.3%","7251","48.9%","9686","51.5%","16937","50.4%","24576","52.0%","-1.6pp"
"Beorn the Fierce","G","M","3928","1.55","2533","1.49","14705","88.9%","57.3%","2456","61.4%","3530","64.3%","5986","63.1%","8660","53.1%","10.1pp"
"Beorn's Hospitality","G","U","65439","3.96","9567","5.37","43682","73.0%","53.5%","7591","55.2%","9962","54.3%","17553","54.7%","25948","52.6%","2.1pp"
"Boughside Wanderers","G","C","248882","7.01","28287","10.29","60235","33.7%","53.3%","9910","50.1%","14427","55.3%","24337","53.2%","35504","53.3%","-0.1pp"
"Cantankerous Keepers","G","R","24517","4.50","3699","6.13","9188","40.3%","52.1%","1511","51.3%","2252","53.2%","3763","52.5%","5268","51.3%","1.1pp"
"Dancing from Dark to Dawn","G","M","4168","1.68","2300","1.63","12769","86.9%","55.5%","2137","57.1%","3089","60.0%","5226","58.8%","7426","53.3%","5.5pp"
"Down in the Valley","G","R","17275","3.21","3969","3.79","17654","70.8%","53.9%","3121","57.1%","4320","55.0%","7441","55.8%","10062","52.5%","3.4pp"
"Galion, Elvenking's Butler","G","U","88887","5.38","11177","7.80","35366","50.7%","53.6%","6062","53.0%","8164","53.9%","14226","53.5%","21062","53.7%","-0.1pp"
"Gigantic Big Bear","G","R","15715","2.97","3214","3.45","14272","72.4%","51.3%","2403","48.4%","3348","52.4%","5751","50.7%","8423","51.5%","-0.8pp"
"Guardian of the Halls","G","C","241603","6.56","26947","9.71","73778","43.5%","52.8%","13255","51.8%","16971","52.7%","30226","52.3%","43266","53.1%","-0.8pp"
"Little Bear","G","C","250131","7.15","25360","10.71","35600","22.3%","51.6%","6199","49.3%","7785","51.2%","13984","50.4%","21547","52.3%","-1.9pp"
"Mirkwood Pathmaker","G","U","54848","3.20","15324","3.80","86452","87.2%","56.9%","15088","58.8%","20428","60.0%","35516","59.5%","50557","55.1%","4.4pp"
"Nasty Little Rabbit","G","U","61866","3.62","15273","4.37","80170","81.6%","56.8%","14697","62.1%","17309","56.2%","32006","58.9%","48038","55.5%","3.4pp"
"The Notary Hobbits","G","R","28427","5.00","3755","7.33","4802","20.2%","49.5%","800","49.5%","1161","53.5%","1961","51.9%","2796","47.9%","3.9pp"
"Old Fat Spider","G","U","82109","4.94","11484","6.92","43635","60.6%","53.1%","7320","50.3%","10188","54.3%","17508","52.6%","25960","53.4%","-0.8pp"
"Ordinary Bear","G","C","249169","6.97","30067","10.16","68351","35.9%","54.7%","11438","54.4%","15157","54.0%","26595","54.1%","41676","55.1%","-0.9pp"
"Part in Friendship","G","R","20935","3.81","3823","4.92","13795","58.3%","51.6%","2288","51.2%","3205","51.4%","5493","51.3%","8202","51.8%","-0.5pp"
"Quarrel","G","C","183659","4.46","31907","6.00","169481","83.5%","55.4%","28549","54.5%","39319","57.7%","67868","56.4%","101664","54.7%","1.7pp"
"Radagast of Rhosgobel","G","R","14394","2.72","3162","3.08","14573","73.8%","52.3%","2447","50.5%","3399","52.8%","5846","51.8%","8684","52.5%","-0.6pp"
"Through the Forest Gate","G","R","34344","5.97","4207","9.29","1436","5.4%","47.2%","230","","352","","582","48.1%","855","46.8%","1.3pp"
"Troll Negotiations","G","U","68625","3.96","13075","5.18","66624","80.5%","54.7%","10887","53.0%","15282","55.9%","26169","54.7%","40482","54.8%","-0.1pp"
"Warg Tactics","G","C","247825","6.86","26804","10.23","60805","35.8%","54.0%","10240","51.9%","13571","54.9%","23811","53.6%","37016","54.3%","-0.6pp"
"Wargling","G","C","239714","6.49","30814","9.36","100785","51.7%","54.9%","17997","54.4%","21308","53.6%","39305","54.0%","61333","55.5%","-1.5pp"
"Wilderland Scrounger","G","U","75961","4.64","9907","6.59","38363","62.3%","52.6%","6437","50.5%","8693","52.4%","15130","51.6%","23154","53.2%","-1.6pp"
"Wood Elves","G","C","223570","5.93","25066","8.69","80439","51.5%","52.5%","14354","53.4%","18657","53.7%","33011","53.6%","47117","51.7%","1.9pp"
"Woodland Weavemaster","G","U","87123","5.50","11394","7.75","34723","49.0%","52.4%","6204","55.7%","8162","52.8%","14366","54.1%","20235","51.2%","2.9pp"
"Bard, King of Dale","WU","M","7362","2.83","2134","3.11","8567","66.3%","50.5%","1374","48.0%","2844","52.8%","4218","51.3%","4381","49.8%","1.5pp"
"Bard the Bowman","WU","U","68183","4.20","17828","4.89","89316","79.3%","56.0%","15536","56.6%","30153","59.6%","45689","58.6%","43669","53.2%","5.3pp"
"Bard's Company","WU","R","13289","2.54","6690","2.54","38860","88.5%","58.3%","6616","62.8%","12834","64.4%","19450","63.9%","19510","52.7%","11.2pp"
"Bifur, Melodic Rider","WR","U","72241","4.29","12292","5.82","50532","65.1%","54.6%","8455","51.5%","12297","56.4%","20752","54.4%","29516","54.6%","-0.2pp"
"Bolg of the North","BR","U","68141","4.06","13101","5.28","59182","70.9%","55.2%","9754","52.7%","13536","55.6%","23290","54.4%","35969","55.6%","-1.2pp"
"Bolg's Company","BR","R","22711","3.97","3964","5.34","15601","62.7%","53.7%","2681","51.5%","3548","52.1%","6229","51.8%","9388","55.0%","-3.2pp"
"The Chief Warg","BG","U","64478","3.90","11833","5.03","54978","73.9%","54.4%","9354","51.6%","11973","53.3%","21327","52.5%","33524","55.5%","-3.0pp"
"Chief Warg's Company","BG","R","9572","1.87","5426","1.82","31928","90.3%","57.7%","5747","63.9%","7262","60.8%","13009","62.2%","18929","54.8%","7.4pp"
"Dáin's Company","WR","R","15600","2.95","5135","3.18","25580","77.3%","57.5%","4424","64.1%","6116","61.0%","10540","62.3%","14881","54.0%","8.3pp"
"Duskwatch Hunter","BG","C","214130","5.08","34343","7.31","156400","70.8%","56.2%","27533","55.3%","34066","55.3%","61599","55.3%","94710","56.8%","-1.5pp"
"Dwalin, Weaponmaster","WR","R","12886","2.37","5541","2.51","31718","88.4%","57.0%","5753","58.8%","7636","59.4%","13389","59.2%","18235","55.4%","3.8pp"
"Eagle's Rescue","WU","U","88526","5.31","14872","7.20","50518","53.7%","54.7%","8436","52.2%","16141","58.4%","24577","56.3%","25942","53.3%","3.0pp"
"Fearsome Goblin Pair","BR","U","64496","3.59","11912","4.80","58186","77.2%","53.9%","10147","53.2%","13405","53.3%","23552","53.3%","34647","54.4%","-1.1pp"
"Goblin Plate Mail","BR","C","161391","3.75","45177","4.81","268546","91.5%","56.9%","48483","56.8%","60689","56.2%","109172","56.4%","158951","57.1%","-0.7pp"
"The Great Goblin","BR","R","11015","2.16","4615","2.23","25543","86.4%","55.3%","4408","55.9%","5819","56.0%","10227","55.9%","15356","54.8%","1.1pp"
"Large Bear","BG","U","50683","2.93","14035","3.61","80755","89.7%","55.9%","13574","54.2%","18516","58.0%","32090","56.4%","48608","55.5%","0.9pp"
"Mirkwood Nurturer","UG","C","223426","5.65","37751","7.87","146772","61.7%","54.4%","25216","52.2%","38742","57.2%","63958","55.3%","82422","53.7%","1.5pp"
"Nori, Teller of Tales","WR","C","226736","5.67","32770","8.27","117901","56.7%","54.6%","21533","53.6%","28540","53.6%","50073","53.6%","67515","55.2%","-1.6pp"
"Patient Instructor","WU","C","215719","5.54","49296","7.01","247872","78.7%","56.3%","43916","56.4%","77622","59.6%","121538","58.4%","126389","54.3%","4.1pp"
"Silvan Reveler","UG","U","80462","5.01","12300","6.79","42055","55.5%","52.0%","7259","51.7%","11126","54.8%","18385","53.6%","23394","50.7%","2.9pp"
"Smaug, Wicked Worm","BR","R","11438","2.20","4301","2.28","22849","83.4%","54.9%","3811","52.7%","5407","56.2%","9218","54.7%","13689","55.0%","-0.2pp"
"Thorin Oakenshield","WR","U","72712","4.46","13711","5.71","63118","72.4%","56.0%","10994","57.2%","15154","55.0%","26148","56.0%","36532","55.9%","0.1pp"
"Thranduil, Sindarin Liege","UG","U","53854","3.22","14148","3.84","76310","84.7%","55.2%","13301","56.5%","20829","59.3%","34130","58.2%","41676","52.6%","5.6pp"
"Thranduil, the Elvenking","UBG","R","26581","4.75","3588","6.95","4172","18.9%","46.5%","683","40.4%","1002","49.6%","1685","45.9%","2462","46.6%","-0.8pp"
"Thranduil's Company","UG","R","12960","2.55","5244","2.62","27761","83.0%","55.5%","4700","61.3%","7714","61.8%","12414","61.6%","15185","50.4%","11.1pp"
"Tom, Bert, and William","BG","R","12268","2.35","5302","2.38","28130","82.8%","55.9%","4620","56.1%","6520","58.5%","11140","57.5%","16927","54.7%","2.9pp"
