"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Long-Bodied Grey Dog","","C","170044","7.13","19756","10.57","24130","19.6%","52.1%","4160","52.0%","5869","51.6%","10029","51.8%","14097","52.3%","-0.5pp"
"Old Thrush","","C","167460","7.05","18513","10.50","24578","21.6%","51.6%","4494","50.6%","6166","53.4%","10660","52.2%","13914","51.2%","1.0pp"
"Troop of Ponies","","U","58916","4.97","8130","7.23","25240","50.8%","52.7%","4716","53.7%","6185","53.0%","10901","53.3%","14300","52.2%","1.1pp"
"Belladonna Took","W","R","11349","3.25","2590","3.77","9779","62.8%","51.7%","1777","51.3%","2826","52.2%","4603","51.9%","5139","51.7%","0.2pp"
"Bilbo's Gambit","W","R","18382","5.02","2303","7.53","2868","20.7%","48.9%","490","","775","49.2%","1265","49.0%","1604","48.8%","0.2pp"
"Bofur, Reliable Guardian","W","U","46885","4.24","8930","5.56","43017","76.9%","55.1%","7465","53.7%","11184","57.2%","18649","55.8%","24175","54.5%","1.3pp"
"Celebrate the Mountain-king","W","U","29499","2.68","12709","2.95","74278","90.9%","58.0%","12575","59.1%","21516","63.4%","34091","61.8%","40140","54.7%","7.1pp"
"Dáin, Lord of the Iron Hills","W","U","44974","4.18","8522","5.42","38979","74.0%","54.2%","6872","53.6%","10139","54.4%","17011","54.1%","21808","54.2%","-0.1pp"
"Dwarven Provisioner","W","C","155585","6.34","23875","8.82","87067","58.3%","55.0%","15544","53.4%","23383","55.8%","38927","54.8%","47909","55.1%","-0.3pp"
"Dwarven Shortsword","W","C","148561","6.04","20456","8.64","70018","54.9%","54.3%","11855","51.9%","17547","53.8%","29402","53.1%","40203","55.1%","-2.0pp"
"Eagle of the Great Shelf","W","U","59124","5.70","7730","8.09","21027","44.4%","51.5%","3387","48.3%","6190","53.5%","9577","51.7%","11564","51.3%","0.3pp"
"The Eagles Are Coming!","W","R","7007","2.10","3782","2.08","20811","87.8%","56.2%","3503","56.4%","6033","60.8%","9536","59.2%","11286","53.7%","5.5pp"
"Esgaroth Garrison","W","C","167711","7.66","21488","10.89","29448","22.0%","53.8%","4888","52.9%","9111","57.2%","13999","55.7%","15527","52.1%","3.7pp"
"Fíli the Pathfinder","W","R","6595","1.98","3839","1.93","22147","88.5%","59.2%","3910","65.7%","5922","66.6%","9832","66.2%","12150","53.3%","13.0pp"
"Gleaming Splendor","W","M","6787","3.86","880","5.62","1084","20.5%","40.1%","189","","280","","469","","614","43.2%",""
"Iron Hills Blacksmith","W","U","37551","3.35","10362","4.01","56772","86.7%","56.3%","10362","57.8%","14933","57.3%","25295","57.5%","31321","55.4%","2.1pp"
"Kíli the Resourceful","W","R","8096","2.40","3736","2.38","19870","82.7%","57.7%","3650","66.7%","4932","59.5%","8582","62.6%","11140","53.7%","9.0pp"
"Lake-town Lookout","W","C","164938","7.36","19337","10.69","27486","22.9%","51.4%","4947","51.3%","8134","52.2%","13081","51.9%","14401","51.0%","0.9pp"
"Lake-town Toymaker","W","U","62671","6.16","9550","8.40","23679","40.3%","53.0%","3973","50.3%","7641","55.7%","11614","53.9%","12104","52.3%","1.6pp"
"Magnificent End","W","C","124050","4.63","23280","6.23","117077","80.6%","55.1%","19999","53.8%","33437","57.2%","53436","55.9%","63679","54.4%","1.5pp"
"Moment of Glory","W","C","168265","7.63","18983","11.19","18997","16.2%","51.2%","3227","48.6%","5418","52.3%","8645","50.9%","10362","51.4%","-0.4pp"
"The Mountain-king's Return","W","U","36518","3.30","12419","3.73","68823","87.1%","57.7%","12057","60.5%","19806","61.0%","31863","60.8%","36955","55.0%","5.9pp"
"Ori, Keeper of Songs","W","C","157694","6.72","20897","9.60","60438","46.3%","55.1%","10475","54.7%","15068","55.2%","25543","55.0%","34668","55.1%","-0.1pp"
"The Queen of Dale","W","M","3508","2.07","1603","2.08","8290","83.3%","55.6%","1455","59.5%","2345","57.9%","3800","58.5%","4486","53.1%","5.5pp"
"Roads Go Ever, Ever On","W","R","11982","3.32","3102","3.86","13874","72.5%","55.4%","2497","56.1%","3813","56.6%","6310","56.4%","7561","54.6%","1.8pp"
"Settle the Wreckage","W","R","8033","2.33","3247","2.45","17513","85.6%","55.8%","2967","54.1%","5053","61.3%","8020","58.6%","9498","53.4%","5.3pp"
"Stone by Sunlight","W","U","35135","3.12","11837","3.57","67035","89.3%","57.0%","11529","57.1%","18884","62.1%","30413","60.2%","36635","54.3%","5.9pp"
"Thorin's Last Stand","W","C","169754","7.82","18278","11.47","12211","10.8%","49.3%","1970","44.6%","3250","50.9%","5220","48.5%","6997","49.9%","-1.4pp"
"An Unexpected Party","W","R","6041","1.74","4036","1.71","24111","91.5%","58.8%","4161","62.3%","6804","67.1%","10965","65.3%","13128","53.4%","11.9pp"
"Velvetwing Butterflies","W","C","161115","6.86","18732","10.03","36234","31.2%","52.8%","6130","49.1%","9749","55.2%","15879","52.9%","20400","52.7%","0.1pp"
"Vow to Erebor","W","C","168445","7.77","18517","11.37","19495","17.0%","52.4%","3142","50.1%","4559","52.4%","7701","51.4%","11798","53.0%","-1.5pp"
"Bilbo, Luckwearer","U","U","38281","3.53","11955","3.98","64768","86.4%","56.1%","11592","59.3%","20289","60.6%","31881","60.1%","32601","52.3%","7.8pp"
"Bilbo, Thief in the Night","U","M","4138","2.49","1642","2.68","7669","76.3%","54.5%","1354","56.9%","2385","58.4%","3739","57.9%","3883","51.4%","6.4pp"
"Bilbo Baggins, Burglar","U","C","130291","5.14","28403","6.41","133880","76.0%","55.0%","23863","55.5%","40979","58.2%","64842","57.2%","68130","52.9%","4.3pp"
"Confusticate and Bebother","U","C","158836","6.88","21524","9.72","51947","39.3%","51.7%","8960","50.0%","15700","55.8%","24660","53.7%","27286","49.9%","3.8pp"
"Elrond, Moon-Reader","U","M","4617","2.87","1229","3.21","4406","61.1%","49.4%","784","49.1%","1287","51.3%","2071","50.5%","2318","48.3%","2.1pp"
"Elven Raft-Steerer","U","U","63323","6.36","7137","9.43","11909","27.2%","49.4%","2105","48.3%","3095","50.6%","5200","49.7%","6661","49.2%","0.5pp"
"Elvenking's Harper","U","C","169668","7.93","21576","11.22","28419","21.4%","51.1%","5002","50.2%","7895","54.0%","12897","52.5%","15436","49.8%","2.6pp"
"Enchanted River's Grasp","U","C","129469","5.02","22990","6.71","108989","77.6%","53.3%","18521","51.0%","34205","57.5%","52726","55.2%","55907","51.5%","3.7pp"
"Fateful Discovery","U","M","10001","5.38","1309","8.22","73","0.9%","","14","","20","","34","","40","",""
"Gandalf, Wandering Wizard","U","C","169773","7.96","20519","11.39","16387","13.0%","49.5%","2693","47.7%","5145","53.2%","7838","51.3%","8640","48.0%","3.3pp"
"Great Gilded Boat","U","R","8712","2.51","4360","2.57","24280","87.0%","56.8%","4192","63.6%","7766","60.7%","11958","61.7%","12359","52.0%","9.6pp"
"Lakeshore Apothecary","U","C","136923","5.66","29332","7.00","144359","79.2%","55.3%","25823","57.4%","47542","57.5%","73365","57.4%","71097","53.2%","4.2pp"
"Lake-town Mariners","U","U","65712","6.46","8523","9.30","14439","27.7%","50.7%","2397","47.4%","4276","53.5%","6673","51.3%","7740","50.1%","1.2pp"
"Long Lake Nuisance","U","C","150331","6.29","29188","7.97","122667","67.5%","55.3%","21015","54.6%","40259","59.3%","61274","57.7%","61524","52.9%","4.8pp"
"The Lord of the Eagles","U","R","13166","3.82","2563","4.66","8059","51.8%","50.8%","1401","48.7%","2480","54.7%","3881","52.5%","4186","49.1%","3.4pp"
"Master's Councillors","U","U","51209","4.85","12508","5.74","61976","79.2%","55.8%","11014","57.1%","20456","59.4%","31470","58.6%","30643","52.9%","5.7pp"
"Mirkwood Meditator","U","C","172259","8.63","19241","12.39","5030","4.2%","46.9%","896","46.7%","1290","48.2%","2186","47.6%","2835","46.3%","1.2pp"
"Most Decrepit Old Bird","U","R","16857","4.38","3084","5.83","9406","49.5%","53.3%","1611","52.8%","2959","57.5%","4570","55.8%","4840","50.9%","4.9pp"
"Old Fat Spider Can't See Me","U","U","56602","5.39","8828","7.37","26551","49.4%","51.2%","4434","49.0%","8186","54.3%","12620","52.4%","13874","50.0%","2.4pp"
"Plunder the Trollshaws","U","C","143226","5.77","27819","7.43","125667","72.4%","55.6%","22148","55.6%","39587","60.2%","61735","58.5%","63929","52.8%","5.7pp"
"Ravenhill Flock","U","U","54122","5.25","7194","7.46","21755","49.8%","50.0%","3649","47.5%","6943","53.8%","10592","51.6%","11213","48.4%","3.2pp"
"Riddles in the Dark","U","R","16340","4.54","2741","6.05","6736","40.3%","50.0%","1138","47.4%","2018","52.8%","3156","50.8%","3578","49.3%","1.5pp"
"Roll-Roll-Roll-Roll","U","R","18810","5.13","2724","7.26","3638","22.3%","46.5%","600","38.0%","1055","47.8%","1655","44.2%","1967","48.3%","-4.1pp"
"Sound the Trumpets","U","U","65126","6.41","9454","8.93","20749","35.5%","52.7%","3462","51.7%","6572","57.1%","10034","55.2%","10712","50.4%","4.9pp"
"Thranduil's Decree","U","U","66700","6.66","8620","9.65","11945","22.6%","49.7%","1984","47.4%","3661","53.0%","5645","51.0%","6300","48.5%","2.5pp"
"Uncover the Moon-Letters","U","R","21899","6.03","2848","9.19","769","4.3%","46.6%","133","","234","","367","","403","",""
