"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"The Dawning Archaic","","M","8451","1.86","3705","1.85","19488","85.6%","52.0%","3118","47.3%","6300","57.0%","9418","53.7%","9676","49.7%","4.1pp"
"Rancorous Archaic","","C","324216","7.38","43129","10.59","76956","28.5%","51.3%","12707","48.7%","23679","56.2%","36386","53.6%","39749","49.0%","4.6pp"
"Sundering Archaic","","U","98930","4.46","26721","5.48","128050","74.8%","55.5%","21044","53.7%","40159","61.5%","61203","58.8%","63988","51.9%","6.9pp"
"Together as One","","R","17896","2.02","12366","1.96","71555","87.4%","58.0%","12063","61.4%","21761","67.7%","33824","65.5%","34847","49.5%","16.0pp"
"Transcendent Archaic","","U","115392","5.31","22496","7.06","83880","59.5%","53.7%","13767","51.9%","25896","59.6%","39663","56.9%","42810","50.2%","6.7pp"
"Ajani's Response","W","C","235606","4.61","49890","6.02","268213","83.0%","56.6%","45518","55.3%","74006","59.0%","119524","57.6%","146269","55.8%","1.8pp"
"Antiquities on the Loose","W","R","17641","1.93","11046","1.92","67182","90.8%","59.5%","11992","65.5%","17915","63.8%","29907","64.5%","36772","55.4%","9.1pp"
"Ascendant Dustspeaker","W","C","295560","6.25","44419","8.79","160478","56.0%","55.9%","26238","53.5%","43828","56.5%","70066","55.3%","90366","56.2%","-0.9pp"
"Daydream","W","U","124669","6.38","14602","9.48","20896","22.5%","51.2%","3473","47.9%","5249","49.7%","8722","49.0%","12124","52.7%","-3.7pp"
"Dig Site Inventory","W","C","273962","5.66","43647","7.78","189780","67.4%","55.9%","31903","54.9%","46000","55.8%","77903","55.4%","111498","56.2%","-0.8pp"
"Eager Glyphmage","W","C","294272","6.25","47654","8.59","181584","58.7%","56.7%","30798","55.8%","47371","56.3%","78169","56.1%","102888","57.2%","-1.1pp"
"Elite Interceptor","W","C","209771","4.20","60271","4.91","353290","89.1%","58.4%","64771","60.9%","91724","58.2%","156495","59.3%","195575","57.5%","1.8pp"
"Emeritus of Truce","W","M","8340","1.84","4557","1.83","25771","87.4%","56.8%","4571","59.5%","6857","58.2%","11428","58.8%","14243","55.2%","3.6pp"
"Ennis, Debate Moderator","W","U","109364","5.41","14698","7.63","45639","49.1%","52.9%","8126","48.3%","11462","51.5%","19588","50.2%","25943","54.9%","-4.7pp"
"Erode","W","R","24313","2.53","7893","2.78","42759","85.2%","55.5%","7356","53.0%","11556","58.4%","18912","56.3%","23466","54.8%","1.5pp"
"Graduation Day","W","U","107180","5.54","13234","7.94","34969","41.8%","52.6%","6144","52.0%","8332","49.9%","14476","50.8%","20409","53.8%","-3.0pp"
"Group Project","W","U","93262","4.38","22557","5.38","120597","82.1%","57.1%","21708","57.7%","30374","56.1%","52082","56.8%","68412","57.3%","-0.5pp"
"Harsh Annotation","W","U","117621","5.97","11222","9.42","18249","25.5%","51.1%","3073","47.7%","4614","51.5%","7687","50.0%","10445","51.9%","-1.9pp"
"Honorbound Page","W","C","302114","6.53","38894","9.44","102834","41.0%","54.6%","17444","51.4%","25957","54.2%","43401","53.1%","59207","55.6%","-2.5pp"
"Informed Inkwright","W","R","16322","1.81","9956","1.81","60323","91.7%","58.2%","10985","63.3%","15987","60.4%","26972","61.6%","33051","55.4%","6.2pp"
"Inkshape Demonstrator","W","U","93934","4.46","19145","5.69","97006","78.2%","56.6%","16436","57.0%","25412","56.5%","41848","56.7%","54931","56.5%","0.2pp"
"Interjection","W","C","316589","7.24","41694","10.31","77630","28.9%","55.9%","12806","54.6%","19553","56.6%","32359","55.8%","45044","55.9%","-0.1pp"
"Joined Researchers","W","R","42260","4.08","8596","5.23","40831","74.0%","55.8%","7430","55.7%","10226","54.3%","17656","54.9%","23131","56.5%","-1.6pp"
"Owlin Historian","W","C","292338","6.18","44379","8.63","174741","61.2%","56.0%","30285","55.2%","46371","55.5%","76656","55.4%","98178","56.5%","-1.1pp"
"Practiced Offense","W","R","15823","1.74","10945","1.71","67911","92.0%","59.4%","11603","62.7%","18100","66.0%","29703","64.7%","37656","55.0%","9.7pp"
"Primary Research","W","U","95808","4.60","19087","5.88","83068","68.1%","55.4%","13951","53.2%","22533","55.8%","36484","54.8%","46392","55.8%","-1.0pp"
"Quill-Blade Laureate","W","U","77174","3.64","19613","4.40","113339","89.0%","57.0%","20515","57.2%","28744","56.6%","49259","56.9%","63786","57.1%","-0.2pp"
"Rapier Wit","W","C","312064","7.05","40160","10.15","78775","30.5%","54.7%","13414","52.1%","19944","55.6%","33358","54.2%","45042","55.0%","-0.8pp"
"Rehearsed Debater","W","C","303195","6.58","43424","9.28","136666","49.0%","55.7%","23729","55.7%","33618","54.0%","57347","54.7%","79152","56.4%","-1.7pp"
"Restoration Seminar","W","M","9062","2.07","4694","2.03","23836","80.0%","55.1%","3987","54.2%","6736","59.6%","10723","57.6%","12832","52.7%","4.9pp"
"Shattered Acolyte","W","C","284387","5.84","45865","8.08","206974","69.7%","56.4%","37796","56.8%","51085","55.1%","88881","55.8%","117665","56.9%","-1.0pp"
"Soaring Stoneglider","W","U","97142","4.61","16556","6.13","77967","74.0%","54.4%","13219","51.7%","20809","55.0%","34028","53.7%","43973","54.8%","-1.1pp"
"Spiritcall Enthusiast","W","U","112142","5.58","15729","7.87","44874","44.8%","53.8%","7796","52.2%","11064","51.9%","18860","52.0%","25981","55.0%","-3.0pp"
"Stand Up for Yourself","W","U","83241","3.87","20568","4.77","115160","86.3%","56.5%","19452","54.8%","31348","58.5%","50800","57.1%","63503","56.0%","1.1pp"
"Stirring Hopesinger","W","R","14424","1.60","9942","1.58","61785","93.3%","58.6%","10886","63.4%","16891","62.6%","27777","62.9%","33760","54.9%","8.0pp"
