"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"The Dawning Archaic","","M","8337","1.86","3658","1.84","19258","85.5%","52.0%","3078","47.3%","6223","56.8%","9301","53.7%","9566","49.7%","4.0pp"
"Rancorous Archaic","","C","320782","7.37","42700","10.58","76245","28.5%","51.3%","12583","48.8%","23471","56.2%","36054","53.6%","39373","49.0%","4.6pp"
"Sundering Archaic","","U","97998","4.47","26471","5.49","126651","74.8%","55.5%","20815","53.7%","39729","61.5%","60544","58.8%","63279","51.8%","7.0pp"
"Together as One","","R","17743","2.03","12246","1.96","70832","87.3%","58.0%","11937","61.4%","21527","67.8%","33464","65.5%","34510","49.5%","16.0pp"
"Transcendent Archaic","","U","114207","5.31","22285","7.06","82988","59.4%","53.7%","13623","51.9%","25607","59.6%","39230","57.0%","42374","50.3%","6.7pp"
"Ajani's Response","W","C","233409","4.61","49351","6.03","265236","82.9%","56.6%","45011","55.3%","73194","59.0%","118205","57.6%","144636","55.8%","1.8pp"
"Antiquities on the Loose","W","R","17468","1.93","10926","1.92","66403","90.7%","59.5%","11856","65.6%","17711","63.8%","29567","64.5%","36333","55.4%","9.1pp"
"Ascendant Dustspeaker","W","C","292528","6.26","43953","8.79","158718","56.0%","55.9%","25953","53.5%","43308","56.5%","69261","55.4%","89412","56.2%","-0.9pp"
"Daydream","W","U","123223","6.37","14446","9.48","20801","22.7%","51.2%","3463","47.9%","5225","49.8%","8688","49.0%","12064","52.8%","-3.8pp"
"Dig Site Inventory","W","C","271209","5.66","43175","7.79","187707","67.4%","55.9%","31573","54.9%","45544","55.8%","77117","55.4%","110214","56.2%","-0.8pp"
"Eager Glyphmage","W","C","291139","6.25","47127","8.59","179702","58.8%","56.7%","30458","55.8%","46870","56.3%","77328","56.1%","101850","57.2%","-1.1pp"
"Elite Interceptor","W","C","207694","4.20","59603","4.91","349331","89.1%","58.3%","64059","60.8%","90672","58.2%","154731","59.3%","193398","57.6%","1.7pp"
"Emeritus of Truce","W","M","8248","1.83","4508","1.82","25520","87.5%","56.8%","4534","59.6%","6782","58.3%","11316","58.8%","14105","55.2%","3.7pp"
"Ennis, Debate Moderator","W","U","108192","5.41","14545","7.62","45219","49.2%","52.9%","8069","48.3%","11344","51.5%","19413","50.2%","25698","54.9%","-4.7pp"
"Erode","W","R","24038","2.53","7814","2.78","42309","85.1%","55.5%","7285","53.0%","11444","58.4%","18729","56.3%","23207","54.8%","1.6pp"
"Graduation Day","W","U","105933","5.54","13123","7.93","34761","41.9%","52.6%","6117","51.9%","8272","50.0%","14389","50.8%","20288","53.8%","-3.0pp"
"Group Project","W","U","92229","4.38","22329","5.38","119290","82.1%","57.1%","21480","57.7%","30076","56.1%","51556","56.8%","67633","57.3%","-0.5pp"
"Harsh Annotation","W","U","116274","5.97","11101","9.42","18109","25.6%","51.1%","3048","47.7%","4579","51.4%","7627","49.9%","10366","51.9%","-1.9pp"
"Honorbound Page","W","C","298968","6.53","38499","9.43","101835","41.0%","54.6%","17275","51.4%","25681","54.2%","42956","53.1%","58656","55.6%","-2.5pp"
"Informed Inkwright","W","R","16141","1.81","9838","1.81","59595","91.7%","58.2%","10856","63.4%","15787","60.4%","26643","61.6%","32658","55.4%","6.2pp"
"Inkshape Demonstrator","W","U","92988","4.46","18921","5.69","95858","78.2%","56.6%","16235","56.9%","25128","56.4%","41363","56.6%","54271","56.5%","0.1pp"
"Interjection","W","C","313264","7.24","41215","10.32","76619","28.8%","55.9%","12629","54.6%","19305","56.6%","31934","55.8%","44461","55.9%","-0.0pp"
"Joined Researchers","W","R","41814","4.08","8511","5.23","40398","74.0%","55.8%","7358","55.7%","10101","54.2%","17459","54.8%","22897","56.5%","-1.7pp"
"Owlin Historian","W","C","289344","6.19","43894","8.64","172664","61.1%","56.0%","29933","55.1%","45816","55.5%","75749","55.4%","97009","56.4%","-1.1pp"
"Practiced Offense","W","R","15671","1.74","10829","1.71","67201","92.0%","59.4%","11487","62.7%","17897","66.0%","29384","64.7%","37273","55.0%","9.8pp"
"Primary Research","W","U","94861","4.60","18894","5.88","82250","68.1%","55.4%","13806","53.1%","22315","55.9%","36121","54.8%","45937","55.9%","-1.0pp"
"Quill-Blade Laureate","W","U","76360","3.64","19396","4.40","112086","88.9%","57.0%","20293","57.2%","28440","56.6%","48733","56.9%","63057","57.1%","-0.2pp"
"Rapier Wit","W","C","308765","7.05","39748","10.16","77998","30.5%","54.7%","13269","52.1%","19750","55.6%","33019","54.2%","44609","55.0%","-0.8pp"
"Rehearsed Debater","W","C","300105","6.58","42983","9.29","134808","48.9%","55.7%","23401","55.6%","33172","53.9%","56573","54.6%","78073","56.4%","-1.8pp"
"Restoration Seminar","W","M","8961","2.07","4642","2.03","23550","80.0%","55.0%","3928","54.1%","6659","59.6%","10587","57.6%","12684","52.6%","4.9pp"
