"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Agent 13, Sharon Carter","W","U","45270","2.87","18903","3.21","114261","92.8%","57.1%","20166","58.5%","30935","58.6%","51101","58.6%","63450","55.9%","2.6pp"
"Agent Maria Hill","W","U","58313","3.55","18792","4.16","103318","84.0%","57.9%","18311","62.1%","26318","57.1%","44629","59.1%","58548","57.1%","2.1pp"
"Agent of Atlas","W","C","229023","5.78","40452","8.06","170305","65.1%","56.4%","30383","57.1%","41579","54.7%","71962","55.7%","98108","56.9%","-1.2pp"
"Agent Phil Coulson","W","R","9600","1.56","7133","1.56","44635","94.9%","58.1%","7935","67.0%","12144","60.9%","20079","63.3%","24680","54.1%","9.2pp"
"Agents of S.H.I.E.L.D.","W","C","228448","5.80","36625","8.30","141955","60.4%","55.6%","24717","55.2%","36865","55.7%","61582","55.5%","80358","55.8%","-0.3pp"
"Avengers Assemble!","W","M","4437","1.49","3442","1.46","21330","93.6%","58.4%","3599","63.1%","5733","64.5%","9332","64.0%","12001","54.0%","10.0pp"
"Borough Backup","W","C","192048","4.56","47579","6.00","266373","86.0%","57.2%","48125","56.2%","70743","59.1%","118868","57.9%","147528","56.6%","1.3pp"
"Brave Brawler","W","C","185584","4.40","44559","5.78","261304","90.2%","57.3%","46578","58.2%","68914","57.3%","115492","57.7%","145848","57.1%","0.6pp"
"Captain America, Super-Soldier","W","M","4629","1.48","3306","1.49","19868","93.5%","56.6%","3503","59.1%","5559","59.0%","9062","59.1%","10971","54.6%","4.5pp"
"Captain America, Wings of Freedom","W","R","9551","1.52","6983","1.52","42945","94.6%","58.0%","7652","62.5%","11862","60.5%","19514","61.3%","23615","55.3%","6.0pp"
"Captain Marvel, Earth's Protector","W","M","3836","1.26","3373","1.25","22237","96.1%","60.9%","3796","64.9%","6480","70.0%","10276","68.1%","12038","54.8%","13.3pp"
"Captain Mar-Vell, Space-Born","W","U","75845","4.69","11088","6.79","43383","61.6%","54.2%","7215","51.8%","11842","55.3%","19057","54.0%","24541","54.2%","-0.2pp"
"Colleen Wing, Street Samurai","W","U","75304","4.58","12691","6.41","52564","64.5%","55.0%","9350","56.5%","12962","53.9%","22312","55.0%","30235","55.0%","0.0pp"
"Crowd of True Believers","W","C","251798","7.04","37453","9.94","83443","34.6%","56.1%","14722","57.4%","20305","54.7%","35027","55.9%","48441","56.3%","-0.4pp"
"Helicarrier Strike","W","C","187291","4.38","39433","5.97","218436","85.6%","56.4%","37562","55.2%","58264","57.8%","95826","56.8%","122628","56.0%","0.8pp"
"Hero in Training","W","C","129356","3.27","53079","3.71","331178","94.2%","58.6%","58655","59.4%","91044","61.1%","149699","60.5%","180744","57.1%","3.4pp"
"Invisible Woman, Sue Storm","W","U","85340","5.72","9219","8.82","14896","26.0%","49.2%","2365","43.2%","3734","48.2%","6099","46.3%","8819","51.2%","-4.9pp"
"Jennifer Walters","W","M","4532","1.45","3499","1.43","22061","94.6%","59.0%","3977","63.9%","6150","63.9%","10127","63.9%","12037","54.9%","9.0pp"
"Kree Commandos","W","C","249674","7.05","28337","10.64","34767","19.3%","52.5%","5995","50.5%","8665","52.0%","14660","51.4%","20168","53.3%","-1.9pp"
"Luke Cage, Power Man","W","U","86666","5.65","9875","8.61","21918","35.2%","52.4%","3719","49.6%","5549","52.4%","9268","51.3%","12714","53.1%","-1.9pp"
"The Mind Stone","W","M","5847","1.90","2942","1.93","15302","83.3%","54.8%","2722","57.1%","4088","55.6%","6810","56.2%","8492","53.7%","2.5pp"
"Mockingbird, Ace Agent","W","U","82104","5.28","9846","7.96","23461","38.0%","51.9%","3971","49.0%","5905","51.2%","9876","50.3%","13635","52.9%","-2.6pp"
"Monica Rambeau","W","M","4249","1.41","3433","1.39","21351","94.9%","57.7%","3811","61.2%","5911","63.8%","9722","62.8%","11593","53.5%","9.3pp"
"Murdock's Crusade","W","C","154905","3.82","43558","4.68","256649","89.8%","57.7%","43512","57.0%","69635","61.4%","113147","59.7%","143591","56.2%","3.5pp"
"Nick Fury, Agent of S.H.I.E.L.D.","W","R","30714","4.26","6848","5.49","27125","61.8%","56.0%","4785","57.2%","6841","56.2%","11626","56.6%","15462","55.5%","1.1pp"
"Night Nurse, Healer of Heroes","W","U","47504","2.84","17972","3.34","107947","92.9%","56.7%","18898","56.1%","28732","58.6%","47630","57.6%","60188","56.0%","1.7pp"
"Okoye, Dora Milaje Leader","W","U","54172","3.23","17344","3.86","99392","88.4%","56.9%","17094","57.3%","26588","59.2%","43682","58.5%","55549","55.6%","2.8pp"
"Origin of the Avengers","W","R","12351","1.92","6424","1.98","36871","90.4%","55.7%","6612","57.8%","9656","57.4%","16268","57.6%","20603","54.3%","3.3pp"
"Panther Pounce","W","C","251860","6.96","33348","10.21","60101","28.1%","54.1%","9913","50.6%","15307","56.3%","25220","54.1%","34894","54.1%","-0.1pp"
"Patriot, Shield Wielder","W","U","60777","3.58","17173","4.45","100724","91.1%","56.5%","18010","57.2%","26150","56.8%","44160","57.0%","56626","56.2%","0.8pp"
"Political Triumph","W","U","52506","3.34","17466","3.76","98729","86.9%","57.4%","17454","63.5%","25334","56.2%","42788","59.2%","55905","56.0%","3.1pp"
"Quake, Agent of S.H.I.E.L.D.","W","U","77649","4.70","13208","6.57","55621","65.6%","55.3%","9680","54.8%","14399","55.3%","24079","55.1%","31583","55.5%","-0.4pp"
"Raft Security Officer","W","C","191989","4.73","46860","6.11","263907","86.8%","57.2%","46886","56.8%","70327","57.5%","117213","57.2%","147316","57.2%","0.0pp"
"Red Guardian, Super-Soldier","W","U","47528","2.92","16587","3.40","99100","92.2%","56.9%","17312","57.2%","26718","59.3%","44030","58.4%","55102","55.7%","2.7pp"
"The Sentry, Golden Guardian","W","R","14747","2.35","4539","2.49","22876","80.7%","53.3%","3987","51.6%","6282","54.1%","10269","53.1%","12751","53.1%","-0.0pp"
"S.H.I.E.L.D. Spy Kit","W","C","202544","5.22","44121","6.67","217252","76.1%","56.9%","37689","57.9%","56806","57.8%","94495","57.8%","122736","56.2%","1.6pp"
"Super Villain Lockup","W","U","43207","2.63","13622","3.15","79257","91.5%","55.2%","13533","54.3%","21226","57.4%","34759","56.2%","44504","54.4%","1.8pp"
"Super-Soldier Serum","W","R","20388","3.12","3785","3.86","16121","69.1%","52.3%","2734","52.6%","4148","54.5%","6882","53.7%","9243","51.3%","2.5pp"
"Take Up the Shield","W","C","181576","4.30","41318","5.75","232989","86.8%","56.9%","38912","55.4%","62416","60.3%","101328","58.5%","131712","55.6%","2.8pp"
"Wakandan Drone Flock","W","C","231558","5.86","41402","8.08","167474","62.3%","56.8%","28525","54.8%","46426","58.5%","74951","57.1%","93272","56.5%","0.6pp"
"Web Up","W","C","100202","2.54","43555","2.92","270047","95.1%","57.2%","46032","56.5%","74213","61.0%","120245","59.3%","149814","55.5%","3.9pp"
"White Widow, Free Agent","W","U","60626","3.58","13867","4.61","74809","84.6%","55.3%","12764","52.7%","19854","56.9%","32618","55.3%","42127","55.3%","-0.0pp"
"Aerial Doombot","U","C","211390","5.18","39947","7.17","197793","77.0%","56.1%","35171","56.9%","54328","57.6%","89499","57.3%","108671","55.1%","2.2pp"
"A.I.M. Scientists","U","C","227181","5.57","43603","7.78","188778","67.1%","56.2%","34466","55.7%","52860","57.6%","87326","56.8%","101749","55.7%","1.1pp"
"Atlantean Cavalry","U","C","246793","7.03","31700","10.31","55942","28.0%","52.3%","9885","52.0%","16135","53.1%","26020","52.7%","30041","51.9%","0.8pp"
"Atlantis Attacks","U","C","220027","5.54","42646","7.61","183133","67.1%","56.0%","30277","52.9%","52050","59.0%","82327","56.7%","100924","55.4%","1.3pp"
"Attuma, Atlantean Warlord","U","U","87450","5.61","14441","7.78","41061","45.2%","53.8%","6923","54.7%","11911","54.8%","18834","54.8%","22452","52.9%","1.9pp"
"Bold Biochemist","U","C","224225","5.59","47298","7.52","235802","76.9%","57.0%","41970","55.3%","65823","58.7%","107793","57.4%","128273","56.7%","0.7pp"
"Bruce Banner","U","M","5618","1.88","3545","1.81","20776","91.5%","57.3%","3731","62.7%","5757","59.4%","9488","60.7%","11363","54.5%","6.2pp"
"Depower","U","C","245362","6.55","38318","9.35","101760","41.6%","55.1%","17452","53.5%","28460","57.8%","45912","56.1%","55869","54.2%","1.9pp"
"Echo, Perceptive Prodigy","U","U","86975","5.50","15148","7.59","55474","57.7%","54.3%","9610","51.1%","15252","53.9%","24862","52.8%","30667","55.5%","-2.7pp"
"Falcon, Winged Wonder","U","U","57009","3.44","19872","4.02","114430","88.1%","57.8%","19454","57.2%","33122","61.2%","52576","59.7%","62182","56.2%","3.6pp"
"Falcon's Wing Harness","U","U","73249","4.39","15212","5.80","72258","74.2%","55.7%","12215","54.4%","19872","59.2%","32087","57.4%","40144","54.4%","2.9pp"
"Frozen in Ice","U","C","147340","3.55","40410","4.55","237898","91.6%","56.1%","40449","53.9%","67658","59.4%","108107","57.4%","129817","55.1%","2.2pp"
"Futurist Forge","U","C","215350","5.36","40823","7.37","189596","72.1%","56.4%","34012","55.9%","52373","59.1%","86385","57.8%","103124","55.2%","2.6pp"
"Giant-Sized Flying Ant","U","C","238282","6.25","42307","8.61","151387","55.6%","56.6%","25581","53.9%","43442","59.8%","69023","57.6%","82689","55.8%","1.8pp"
"Hydraulic Helper","U","C","248649","7.18","35312","10.16","78244","34.8%","54.0%","14080","54.3%","20466","54.8%","34546","54.6%","43656","53.5%","1.1pp"
"I Am Iron Man","U","C","250061","7.05","37274","10.03","83336","35.0%","54.5%","13916","52.6%","22941","57.2%","36857","55.4%","46502","53.7%","1.8pp"
"Iron Lad, Diverging Destiny","U","U","70653","4.40","12730","5.86","56320","70.1%","54.1%","9882","54.0%","15385","55.5%","25267","54.9%","31153","53.3%","1.5pp"
"Ironheart, Clever Champion","U","R","25827","3.92","4643","5.04","17604","60.6%","51.9%","2941","50.0%","5028","53.9%","7969","52.5%","9723","51.4%","1.1pp"
"Justice, Vance Astrovik","U","U","39690","2.53","21345","2.72","134288","94.3%","59.0%","23666","61.4%","38522","63.9%","62188","63.0%","72125","55.6%","7.4pp"
"Kang the Conqueror","U","M","4736","1.56","3381","1.54","20386","93.1%","57.5%","3536","56.7%","6046","63.8%","9582","61.2%","10975","54.2%","7.0pp"
"Kid Loki","U","U","81254","5.05","12528","7.14","43757","55.7%","53.0%","7683","54.2%","12505","53.4%","20188","53.7%","23572","52.4%","1.3pp"
"Leader, Super-Genius","U","R","10280","1.64","7961","1.62","50705","95.0%","59.6%","8844","66.9%","14913","67.7%","23757","67.4%","27379","53.0%","14.4pp"
"Loki, God of Mischief","U","R","13336","2.11","6946","2.15","40481","90.2%","56.3%","7324","58.9%","11218","58.6%","18542","58.7%","22118","54.2%","4.5pp"
"Mister Fantastic, Reed Richards","U","U","91197","5.99","13005","8.55","28079","34.2%","53.0%","4844","51.1%","7719","53.7%","12563","52.7%","15617","53.3%","-0.5pp"
"Ms. Marvel, Kamala Khan","U","R","23797","3.60","5206","4.37","18543","55.7%","54.2%","3261","56.1%","5142","54.7%","8403","55.3%","10202","53.2%","2.1pp"
"Multiversal Incursion","U","M","10628","3.30","2718","3.80","10497","63.8%","50.9%","1748","47.3%","2927","53.9%","4675","51.5%","5829","50.5%","0.9pp"
"Namor the Sub-Mariner","U","M","8371","2.71","2816","2.84","12318","69.8%","54.0%","2135","55.5%","3551","57.0%","5686","56.4%","6721","51.8%","4.6pp"
"Pym Particles","U","U","94428","6.13","11904","9.13","24882","33.3%","51.5%","4200","48.5%","6566","54.7%","10766","52.3%","14123","50.8%","1.5pp"
"Rewrite History","U","U","99448","6.84","12080","10.14","11189","14.8%","50.2%","1908","45.9%","3110","50.2%","5018","48.5%","6162","51.6%","-3.1pp"
"Secret Invasion","U","R","14397","2.25","7162","2.35","41852","90.1%","56.8%","7008","54.7%","11909","62.4%","18917","59.6%","22942","54.5%","5.1pp"
"S.H.I.E.L.D. Deployment Drone","U","C","155654","3.76","51848","4.59","311259","91.8%","57.7%","54817","58.6%","88261","60.1%","143078","59.5%","168378","56.1%","3.4pp"
"S.H.I.E.L.D. Flying Car","U","R","15436","2.37","7754","2.50","44919","90.5%","56.2%","7616","56.1%","12626","60.6%","20242","58.9%","24670","54.0%","4.9pp"
"Shuri, Wakandan Inventor","U","U","83301","5.27","13665","7.27","50474","58.0%","54.1%","9034","56.6%","13436","53.9%","22470","55.0%","27992","53.5%","1.5pp"
"Stature, Size Shifter","U","U","67343","4.07","19667","4.87","107927","84.3%","57.5%","19308","59.2%","30031","59.0%","49339","59.1%","58696","56.2%","2.9pp"
"Super Intelligence","U","U","78990","5.02","9386","7.55","27456","47.6%","51.1%","4728","52.2%","7491","52.6%","12219","52.5%","15243","50.0%","2.4pp"
"Super Suit","U","C","247976","6.98","32486","10.23","64444","31.2%","54.3%","10938","54.1%","17501","56.9%","28439","55.8%","35989","53.0%","2.8pp"
"Thirst for Knowledge","U","U","96339","6.40","11590","9.50","19315","26.6%","51.2%","3306","48.1%","5140","53.9%","8446","51.6%","10872","50.9%","0.8pp"
"Tony Stark","U","M","6428","2.14","3192","2.08","17213","84.6%","55.7%","3056","58.6%","4929","60.7%","7985","59.9%","9308","52.1%","7.8pp"
"Trickster's Stratagem","U","C","171055","4.16","53639","5.09","316906","90.0%","58.0%","53267","57.3%","90765","62.1%","144032","60.4%","172946","56.0%","4.3pp"
"We Say Thee Nay!","U","C","182588","4.40","48779","5.60","275199","86.9%","57.3%","48543","59.1%","76608","59.4%","125151","59.3%","150059","55.7%","3.6pp"
"Wiccan, Rising Magician","U","U","75859","4.59","13950","6.28","61566","69.3%","55.1%","10111","51.9%","18158","57.2%","28269","55.3%","33685","54.8%","0.5pp"
"The Wondrous Wasp","U","R","12368","1.91","7801","1.93","48628","93.9%","58.8%","8666","62.3%","13704","63.8%","22370","63.2%","26339","55.1%","8.2pp"
"Agents of HYDRA","B","C","236791","6.50","28611","9.48","89217","49.9%","52.6%","16014","51.4%","23302","53.8%","39316","52.8%","49918","52.5%","0.4pp"
"Arnim Zola, Bio-Fanatic","B","U","79935","5.13","10772","7.24","38644","59.0%","50.5%","6795","47.1%","10483","52.2%","17278","50.2%","21466","50.8%","-0.7pp"
"Baron Helmut Zemo","B","R","29486","4.45","4210","6.32","10527","40.9%","50.4%","1874","51.3%","2918","52.3%","4792","51.9%","5804","49.1%","2.8pp"
"Baron Strucker, HYDRA Overlord","B","U","59016","3.67","11972","4.66","64547","86.3%","53.9%","11450","57.5%","17805","55.7%","29255","56.4%","35483","51.7%","4.7pp"
"Black Widow, Super Spy","B","M","5263","1.70","2961","1.73","16310","86.5%","54.9%","2967","60.4%","4495","56.2%","7462","57.9%","8941","52.5%","5.4pp"
"Construct a Cosmic Cube","B","R","23842","3.81","4619","4.63","15091","53.8%","48.7%","2624","47.1%","4441","49.7%","7065","48.8%","7939","48.6%","0.1pp"
"Crossbones, Malicious Mercenary","B","U","65789","4.16","9978","5.61","46662","76.2%","51.8%","8056","51.0%","12875","54.1%","20931","52.9%","26073","50.9%","2.0pp"
"Cruel Alliance","B","C","140539","3.48","39742","4.26","231844","90.8%","56.1%","40108","55.9%","64578","61.1%","104686","59.1%","127190","53.6%","5.5pp"
"Dark Deed","B","U","39187","2.44","14934","2.81","87757","91.5%","56.0%","15270","57.9%","24452","60.3%","39722","59.4%","48038","53.1%","6.3pp"
"Decoy Ploy","B","C","254133","7.56","30859","10.95","45286","23.4%","52.6%","7389","46.9%","12233","54.3%","19622","51.5%","25691","53.4%","-1.9pp"
"Doctor Doom","B","M","4266","1.38","3298","1.34","20010","92.4%","58.0%","3432","63.7%","5762","65.7%","9194","64.9%","10846","52.1%","12.9pp"
"Doom Reigns Supreme","B","R","17264","2.75","4373","3.06","21076","79.5%","51.8%","3771","55.1%","5463","52.0%","9234","53.3%","11602","50.8%","2.5pp"
"Elektra, Daughter of the Hand","B","R","12269","1.95","6508","1.94","37532","88.5%","56.8%","6564","62.6%","10522","63.0%","17086","62.8%","20482","51.9%","11.0pp"
