"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Mister Fantastic, Reed Richards","U","U","73312","5.91","10634","8.38","23495","35.2%","53.0%","4071","50.9%","6491","54.2%","10562","52.9%","13023","53.1%","-0.1pp"
"Ms. Marvel, Kamala Khan","U","R","18767","3.51","4243","4.18","15079","56.1%","54.0%","2658","56.1%","4217","54.4%","6875","55.0%","8257","53.0%","2.0pp"
"Multiversal Incursion","U","M","8422","3.23","2204","3.68","8553","64.8%","50.6%","1423","47.9%","2357","53.8%","3780","51.6%","4778","49.9%","1.7pp"
"Namor the Sub-Mariner","U","M","6591","2.66","2293","2.78","9955","69.9%","54.0%","1700","54.7%","2850","57.5%","4550","56.4%","5475","51.9%","4.6pp"
"Pym Particles","U","U","76364","6.09","9850","9.03","20786","33.9%","51.3%","3487","48.2%","5484","54.5%","8971","52.1%","11821","50.8%","1.2pp"
"Rewrite History","U","U","80130","6.76","9980","9.97","9960","16.1%","50.0%","1705","45.5%","2781","49.8%","4486","48.2%","5466","51.5%","-3.3pp"
"Secret Invasion","U","R","11721","2.26","5830","2.35","33475","89.9%","56.7%","5665","54.3%","9512","62.3%","15177","59.3%","18304","54.5%","4.8pp"
"S.H.I.E.L.D. Deployment Drone","U","C","127131","3.80","42352","4.63","252289","91.8%","57.9%","44609","58.8%","71424","60.4%","116033","59.8%","136395","56.3%","3.5pp"
"S.H.I.E.L.D. Flying Car","U","R","12411","2.35","6301","2.47","36175","90.6%","56.3%","6176","56.3%","10152","60.8%","16328","59.1%","19840","54.0%","5.1pp"
"Shuri, Wakandan Inventor","U","U","66798","5.23","11068","7.18","40449","58.0%","54.3%","7275","56.7%","10778","54.2%","18053","55.2%","22390","53.6%","1.6pp"
"Stature, Size Shifter","U","U","54950","4.13","16056","4.91","86747","83.7%","57.6%","15529","59.3%","24192","59.1%","39721","59.2%","47123","56.3%","2.9pp"
"Super Intelligence","U","U","63790","5.02","7728","7.48","22546","48.0%","51.1%","3887","52.0%","6156","52.5%","10043","52.3%","12509","50.2%","2.1pp"
"Super Suit","U","C","201656","7.04","26054","10.32","48080","29.3%","54.1%","8155","53.7%","13043","56.4%","21198","55.4%","26869","53.0%","2.4pp"
"Thirst for Knowledge","U","U","77427","6.30","9620","9.31","17221","28.7%","51.3%","2918","47.7%","4630","53.6%","7548","51.4%","9676","51.2%","0.2pp"
"Tony Stark","U","M","5258","2.13","2629","2.08","13926","84.4%","55.7%","2477","58.9%","3980","61.3%","6457","60.4%","7527","51.7%","8.7pp"
"Trickster's Stratagem","U","C","141207","4.24","44019","5.18","257231","89.6%","58.2%","43181","57.5%","73662","62.3%","116843","60.6%","140441","56.2%","4.4pp"
"We Say Thee Nay!","U","C","149060","4.45","39965","5.65","223558","86.8%","57.4%","39371","59.2%","62213","59.6%","101584","59.5%","121985","55.7%","3.7pp"
"Wiccan, Rising Magician","U","U","61041","4.55","11538","6.18","51093","69.9%","55.4%","8374","52.4%","15047","57.2%","23421","55.5%","27993","55.1%","0.4pp"
"The Wondrous Wasp","U","R","10014","1.91","6304","1.94","38964","94.0%","58.8%","6983","62.3%","10943","63.8%","17926","63.2%","21100","55.1%","8.1pp"
"Agents of HYDRA","B","C","191135","6.45","23296","9.37","74374","51.6%","52.5%","13340","51.3%","19385","53.7%","32725","52.7%","41660","52.4%","0.3pp"
"Arnim Zola, Bio-Fanatic","B","U","63514","5.00","8810","7.00","32384","61.2%","50.5%","5686","47.3%","8742","52.0%","14428","50.2%","18046","50.7%","-0.6pp"
"Baron Helmut Zemo","B","R","23336","4.36","3334","6.18","8616","42.5%","50.6%","1533","50.8%","2413","52.5%","3946","51.8%","4728","49.6%","2.2pp"
"Baron Strucker, HYDRA Overlord","B","U","47510","3.64","9630","4.61","51448","86.3%","53.7%","9143","57.2%","14146","55.5%","23289","56.2%","28315","51.7%","4.5pp"
"Black Widow, Super Spy","B","M","4189","1.68","2356","1.70","12854","85.7%","55.1%","2328","60.5%","3562","56.3%","5890","57.9%","7036","52.7%","5.3pp"
"Construct a Cosmic Cube","B","R","18541","3.68","3757","4.37","12695","55.8%","48.9%","2203","47.3%","3742","50.3%","5945","49.2%","6676","48.7%","0.6pp"
"Crossbones, Malicious Mercenary","B","U","52581","4.10","8135","5.49","37815","76.6%","51.8%","6532","50.6%","10432","54.1%","16964","52.7%","21117","51.0%","1.7pp"
"Cruel Alliance","B","C","116962","3.56","31855","4.38","183194","90.5%","56.0%","31727","55.6%","50967","61.2%","82694","59.1%","100528","53.5%","5.5pp"
"Dark Deed","B","U","31819","2.44","12110","2.81","70352","91.2%","56.0%","12325","57.9%","19621","60.6%","31946","59.5%","38407","53.1%","6.4pp"
"Decoy Ploy","B","C","205669","7.53","24994","10.89","37172","23.9%","52.4%","6076","46.7%","10046","54.2%","16122","51.4%","21074","53.2%","-1.8pp"
"Doctor Doom","B","M","3494","1.38","2696","1.34","16238","92.5%","58.1%","2804","63.8%","4657","65.9%","7461","65.2%","8802","52.1%","13.1pp"
"Doom Reigns Supreme","B","R","13673","2.68","3528","2.95","16884","79.8%","51.4%","3036","54.9%","4318","51.4%","7354","52.9%","9330","50.5%","2.4pp"
"Elektra, Daughter of the Hand","B","R","9948","1.93","5284","1.93","30090","88.1%","56.9%","5294","62.6%","8391","62.9%","13685","62.8%","16434","52.1%","10.7pp"
"Grim Reaper, Lethal Legionnaire","B","U","68284","5.50","7749","8.21","21298","44.8%","51.2%","3618","48.4%","5782","53.9%","9400","51.8%","12012","50.6%","1.2pp"
"Hour of Defeat","B","C","115374","3.44","27118","4.42","150517","88.7%","54.6%","25715","53.5%","41708","58.8%","67423","56.7%","83132","52.9%","3.8pp"
"HYDRA Infiltration","B","C","201901","7.33","26704","10.43","49615","29.5%","55.0%","8375","54.0%","13715","57.9%","22090","56.4%","27531","53.8%","2.6pp"
"HYDRA Troopers","B","C","191845","6.47","24397","9.31","72272","47.8%","52.3%","12342","50.6%","19464","54.6%","31806","53.1%","40511","51.6%","1.5pp"
"Kingpin's Enforcers","B","C","198926","6.86","24028","10.05","60365","40.2%","53.1%","10344","52.1%","16435","55.4%","26779","54.1%","33728","52.2%","1.9pp"
"Klaw, Sonic Subjugator","B","U","53944","3.98","12534","5.02","66337","84.1%","55.1%","11526","55.1%","18255","57.6%","29781","56.6%","36583","53.8%","2.9pp"
"Madame Masque","B","U","46678","3.58","12784","4.32","68920","85.5%","55.5%","11489","56.0%","19959","59.8%","31448","58.4%","37660","53.0%","5.4pp"
"The Masters of Evil","B","U","56285","4.40","9271","5.90","41860","73.9%","52.1%","6991","49.0%","11749","56.4%","18740","53.6%","23271","50.8%","2.8pp"
"M.O.D.O.K.","B","M","3993","1.58","2565","1.54","15012","90.5%","57.3%","2570","61.8%","4396","64.6%","6966","63.6%","8177","52.0%","11.5pp"
"Moonstone, Harsh Mistress","B","U","70377","5.63","9583","7.92","25754","44.2%","51.3%","4412","48.2%","7491","53.7%","11903","51.6%","14004","50.9%","0.7pp"
"Ninja of the Hand","B","C","190772","6.32","23843","9.29","77437","52.2%","54.0%","13574","51.9%","21292","56.9%","34866","54.9%","42718","53.3%","1.6pp"
"Project Deathlok Soldier","B","C","206615","7.67","23511","11.19","32980","22.5%","52.6%","5832","51.7%","8685","53.1%","14517","52.6%","18481","52.5%","0.0pp"
"Red Room Recruit","B","C","174909","5.47","27915","7.58","137413","78.9%","54.2%","24759","54.2%","37222","55.8%","61981","55.1%","75508","53.4%","1.8pp"
"Robot Domination","B","U","69053","5.67","8772","8.06","22366","42.0%","49.8%","3631","45.9%","6011","49.6%","9642","48.2%","12644","51.2%","-3.0pp"
"Ronin, Shadow Stalker","B","U","78013","6.50","10589","9.22","19326","29.3%","54.7%","3333","55.3%","5090","55.4%","8423","55.4%","10937","54.2%","1.2pp"
"Roxxon Brutes","B","C","190350","6.09","26788","8.81","106163","63.7%","53.6%","19117","51.8%","29151","55.4%","48268","54.0%","58190","53.3%","0.7pp"
"Stolen Stark Tech","B","C","197985","6.84","24471","9.96","62854","41.3%","54.0%","10504","53.7%","16808","56.4%","27312","55.4%","35546","52.9%","2.4pp"
"Super-Skrull","B","R","11502","2.25","5209","2.27","28641","87.9%","55.0%","4919","56.1%","8429","60.9%","13348","59.1%","15571","51.5%","7.7pp"
"Swordsman, Sharp Scoundrel","B","U","70284","5.64","10312","7.89","32350","50.1%","54.3%","5786","56.5%","8402","55.4%","14188","55.9%","18194","53.1%","2.8pp"
"Thunderbolts Conspiracy","B","R","19190","3.76","3164","4.74","10983","58.2%","49.8%","1825","47.8%","2942","50.1%","4767","49.2%","6220","50.3%","-1.1pp"
"Too Evil to Stay Dead","B","U","76670","6.32","9228","9.35","18133","31.9%","51.7%","3032","48.6%","5010","53.2%","8042","51.5%","10099","51.9%","-0.4pp"
"Unliving Legionnaire","B","C","203842","7.25","23627","10.66","42611","29.0%","53.0%","7209","49.8%","11852","56.1%","19061","53.7%","23702","52.4%","1.3pp"
"Visions of Villainy","B","C","188486","6.28","24572","9.07","84858","56.1%","52.7%","14800","51.6%","23027","54.7%","37827","53.5%","47034","52.1%","1.4pp"
"Whiplash, Vengeful Engineer","B","U","71771","5.73","9846","8.16","29752","48.5%","54.2%","5309","59.4%","7540","54.7%","12849","56.7%","16924","52.4%","4.3pp"
"Widow's Bite","B","C","158711","4.80","26953","6.58","131099","78.0%","54.3%","22703","54.2%","35964","57.2%","58667","56.1%","72455","52.8%","3.3pp"
"Yellowjacket, Heartless Marauder","B","U","58072","4.42","9867","5.96","49225","81.0%","53.4%","8726","55.6%","13274","55.2%","22000","55.4%","27288","51.9%","3.5pp"
"Avengers Disassembled","R","R","18434","3.51","3594","4.29","12747","57.4%","52.1%","2217","53.8%","3202","55.1%","5419","54.6%","7329","50.2%","4.3pp"
"Blazing Crescendo","R","C","205919","7.62","21472","11.26","32129","24.2%","51.5%","5345","49.8%","7670","54.4%","13015","52.5%","19120","50.8%","1.8pp"
"Crimson Operative","R","C","190364","6.34","25717","8.95","87798","54.6%","53.5%","15044","52.1%","22659","55.6%","37703","54.2%","50174","53.1%","1.1pp"
"Death to Our Enemies","R","U","75709","6.46","8106","9.69","11690","23.5%","48.3%","1994","45.1%","3055","47.2%","5049","46.4%","6634","49.7%","-3.3pp"
"Evil's Thrall","R","U","82530","7.14","8460","10.87","6092","11.7%","49.8%","980","48.4%","1518","54.2%","2498","51.9%","3595","48.3%","3.6pp"
"Fin Fang Foom","R","R","15312","3.00","3830","3.41","17167","72.9%","52.9%","2891","52.1%","4525","54.7%","7416","53.7%","9891","52.1%","1.5pp"
"Hawkeye, Master Marksman","R","R","10619","2.08","4546","2.10","24160","84.8%","55.0%","4335","59.4%","5947","58.2%","10282","58.7%","13963","52.3%","6.4pp"
"Hawkeye, Young Avenger","R","U","65488","5.19","9119","7.16","29947","53.3%","51.9%","5057","50.5%","7427","52.1%","12484","51.5%","17584","52.2%","-0.7pp"
"Hawkeye's Bow","R","C","201903","7.39","21227","10.88","30312","23.2%","51.3%","5199","50.8%","7282","54.7%","12481","53.1%","17827","50.0%","3.1pp"
"Hex Magic","R","U","86486","7.79","9566","11.46","3731","6.3%","48.3%","603","44.1%","912","46.4%","1515","45.5%","2217","50.2%","-4.7pp"
"Hire a Crew","R","C","212859","8.54","21577","12.43","7261","5.4%","48.5%","1234","44.7%","1702","48.0%","2936","46.6%","4328","49.7%","-3.1pp"
"HULK SMASH!","R","C","169772","5.21","22970","7.37","98920","69.1%","53.6%","16849","52.9%","24485","56.5%","41334","55.0%","57622","52.7%","2.4pp"
"Human Torch, Johnny Storm","R","U","66378","5.19","7791","7.60","24547","51.4%","52.0%","4340","48.7%","6025","53.7%","10365","51.6%","14202","52.2%","-0.6pp"
"HYDRA Assault Robot","R","C","174388","5.89","20892","8.37","80535","63.3%","51.6%","14488","51.3%","19967","53.2%","34455","52.4%","46084","50.9%","1.4pp"
"Iron Fist, Living Weapon","R","U","75305","6.23","8693","9.15","15637","28.9%","51.8%","2754","50.0%","3570","50.5%","6324","50.3%","9328","52.8%","-2.6pp"
"Jessica Jones, Private Eye","R","U","58234","4.47","13383","5.52","63921","75.4%","55.7%","11248","57.9%","16412","57.6%","27660","57.7%","36439","54.1%","3.6pp"
"K'un-Lun Warrior","R","C","205608","7.46","23126","10.79","46457","32.3%","52.9%","8357","52.9%","10965","51.7%","19322","52.2%","27104","53.3%","-1.1pp"
"Kree Sentinel","R","C","192800","6.21","24459","9.07","89095","58.7%","53.3%","16101","51.9%","23060","54.7%","39161","53.6%","50209","53.1%","0.5pp"
"Lightning Strike","R","C","114174","3.41","22801","4.41","125137","88.4%","53.8%","21700","53.7%","31349","56.4%","53049","55.3%","72104","52.7%","2.6pp"
"Loki Laufeyson","R","U","59621","4.52","9808","6.01","41531","69.2%","52.7%","7394","53.2%","10222","52.5%","17616","52.8%","24020","52.6%","0.2pp"
"Machinesmith Automaton","R","C","192808","6.99","20028","10.20","44302","36.3%","50.1%","7728","49.9%","11325","51.1%","19053","50.6%","25287","49.6%","1.0pp"
"Misty Knight, Hero for Hire","R","U","77074","6.12","10358","8.69","30656","47.3%","53.6%","5500","54.4%","7424","52.9%","12924","53.5%","17712","53.7%","-0.2pp"
"Mjölnir, Hammer of Thor","R","M","3811","1.52","2384","1.48","12810","86.9%","54.7%","2232","56.2%","3286","60.7%","5518","58.9%","7280","51.6%","7.3pp"
"Photon Blast Barrage","R","U","59635","4.51","11310","5.84","50958","71.7%","54.0%","8624","52.7%","12779","58.3%","21403","56.0%","29575","52.6%","3.4pp"
"Quicksilver, Brash Blur","R","R","25200","4.70","2852","7.22","5579","31.6%","50.1%","1050","51.9%","1286","49.8%","2336","50.7%","3254","49.7%","1.0pp"
"Red Hulk","R","U","58325","4.60","7177","6.59","26638","60.9%","51.2%","4435","50.1%","6682","53.6%","11117","52.2%","15674","50.5%","1.7pp"
"Repulsor Blast","R","C","165961","5.09","21495","7.31","91950","70.3%","51.6%","15538","48.8%","23373","53.8%","38911","51.8%","53063","51.4%","0.4pp"
"The Scarlet Witch","R","R","27235","5.20","3254","7.83","3254","16.0%","50.0%","540","46.5%","817","49.0%","1357","48.0%","1899","51.4%","-3.4pp"
"Speed, Young Avenger","R","U","79084","6.62","9087","9.80","17650","31.2%","53.6%","3187","55.4%","4049","51.7%","7236","53.4%","10405","53.8%","-0.4pp"
"Stark Industries Executive","R","C","193630","6.66","21570","9.71","55849","42.4%","50.6%","10059","53.2%","13748","49.4%","23807","51.0%","32059","50.3%","0.7pp"
"Super Speed","R","C","212710","8.46","20700","12.43","6582","5.1%","49.6%","1110","47.0%","1497","50.2%","2607","48.9%","3976","50.0%","-1.2pp"
"Team Tactics","R","U","77721","6.46","8259","9.76","14408","28.5%","51.4%","2323","46.8%","3410","52.9%","5733","50.4%","8682","52.0%","-1.6pp"
"Thor, God of Thunder","R","M","3542","1.42","2395","1.37","13543","88.3%","56.2%","2280","59.4%","3614","65.0%","5894","62.8%","7694","51.2%","11.6pp"
"Truck Toss","R","U","62695","4.80","9071","6.64","36954","66.0%","52.2%","6122","49.6%","9226","53.9%","15348","52.2%","21620","52.2%","0.0pp"
"Vision of Love","R","C","209332","7.88","21408","11.61","22011","16.6%","50.2%","3884","48.5%","5397","50.7%","9281","49.7%","12732","50.6%","-0.8pp"
"Volcanic Villain","R","C","208743","8.01","19662","11.92","13884","11.4%","50.0%","2375","47.9%","3255","50.3%","5630","49.3%","8261","50.5%","-1.3pp"
"Wonder Man, Hollywood Hero","R","U","71199","5.68","7546","8.56","17387","37.8%","51.4%","2877","49.0%","4140","52.0%","7017","50.8%","10435","51.8%","-1.0pp"
"Ant-Man's Army","G","C","185719","5.99","30987","8.14","134029","67.4%","56.5%","23784","56.7%","32987","56.6%","56771","56.7%","77346","56.4%","0.3pp"
"Call Damage Control","G","C","211806","8.05","24449","11.64","21741","14.1%","52.9%","3618","47.5%","5416","54.6%","9034","51.7%","12718","53.8%","-2.1pp"
"Claim the Kingdom","G","U","61472","4.87","6962","7.22","23028","54.0%","50.9%","3970","51.1%","5459","50.1%","9429","50.5%","13583","51.2%","-0.7pp"
"Doc Samson, Super Psychiatrist","G","U","64971","5.11","8274","7.50","28384","54.8%","53.0%","4793","52.2%","6998","53.0%","11791","52.7%","16689","53.1%","-0.4pp"
"Earth's Mightiest Heroes","G","M","5576","2.23","2423","2.25","12748","84.0%","55.6%","2124","56.4%","3300","59.2%","5424","58.1%","7328","53.8%","4.2pp"
"Epic Fight","G","R","11913","2.30","4725","2.44","26726","88.7%","55.8%","4465","55.0%","6610","60.1%","11075","58.0%","15660","54.2%","3.9pp"
"Giant Growth","G","C","204977","7.45","22935","10.99","38792","26.6%","54.5%","6410","51.8%","9063","57.5%","15473","55.1%","23333","54.1%","1.0pp"
