"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Agent 13, Sharon Carter","W","U","45165","2.87","18857","3.21","113797","92.8%","57.1%","20092","58.5%","30796","58.6%","50888","58.5%","63195","55.9%","2.6pp"
"Agent Maria Hill","W","U","58193","3.55","18749","4.16","102946","83.9%","58.0%","18238","62.1%","26219","57.1%","44457","59.1%","58348","57.1%","2.0pp"
"Agent of Atlas","W","C","228560","5.78","40362","8.06","169670","65.1%","56.4%","30286","57.2%","41440","54.6%","71726","55.7%","97709","56.9%","-1.2pp"
"Agent Phil Coulson","W","R","9576","1.56","7114","1.56","44475","94.9%","58.1%","7914","67.0%","12102","60.9%","20016","63.3%","24583","54.0%","9.3pp"
"Agents of S.H.I.E.L.D.","W","C","227993","5.80","36550","8.30","141403","60.4%","55.6%","24637","55.3%","36729","55.7%","61366","55.5%","80022","55.8%","-0.2pp"
"Avengers Assemble!","W","M","4429","1.49","3435","1.46","21274","93.6%","58.3%","3588","63.1%","5715","64.5%","9303","63.9%","11974","54.0%","10.0pp"
"Borough Backup","W","C","191677","4.56","47479","6.00","265361","86.0%","57.2%","47933","56.2%","70487","59.1%","118420","58.0%","146964","56.6%","1.3pp"
"Brave Brawler","W","C","185215","4.40","44463","5.78","260362","90.2%","57.3%","46421","58.2%","68645","57.3%","115066","57.6%","145332","57.1%","0.6pp"
"Captain America, Super-Soldier","W","M","4619","1.48","3302","1.49","19811","93.5%","56.7%","3493","59.1%","5542","59.1%","9035","59.1%","10941","54.6%","4.5pp"
"Captain America, Wings of Freedom","W","R","9524","1.52","6961","1.52","42721","94.6%","58.0%","7619","62.5%","11804","60.5%","19423","61.3%","23482","55.2%","6.1pp"
"Captain Marvel, Earth's Protector","W","M","3825","1.26","3363","1.25","22161","96.1%","60.9%","3782","64.9%","6457","69.9%","10239","68.1%","11999","54.8%","13.3pp"
"Captain Mar-Vell, Space-Born","W","U","75693","4.69","11068","6.79","43281","61.7%","54.2%","7199","51.8%","11817","55.3%","19016","54.0%","24479","54.1%","-0.1pp"
"Colleen Wing, Street Samurai","W","U","75160","4.59","12665","6.41","52438","64.5%","55.0%","9327","56.6%","12928","53.9%","22255","55.0%","30166","55.0%","0.0pp"
