"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Lake-town Mariners","U","U","103563","6.64","13240","9.67","19143","23.3%","50.6%","3173","46.9%","5724","53.4%","8897","51.1%","10216","50.0%","1.1pp"
"Long Lake Nuisance","U","C","226104","6.05","47732","7.59","216834","71.6%","55.6%","37148","54.9%","71550","59.6%","108698","58.0%","108376","53.1%","4.9pp"
"The Lord of the Eagles","U","R","21926","4.06","3862","5.20","11395","47.7%","51.2%","1980","48.6%","3539","55.3%","5519","52.9%","5892","49.4%","3.5pp"
"Master's Councillors","U","U","75639","4.58","20912","5.29","110462","82.7%","56.3%","19638","57.2%","36944","59.9%","56582","59.0%","54131","53.6%","5.4pp"
"Mirkwood Meditator","U","C","266856","8.68","29934","12.46","6938","3.7%","47.3%","1215","48.1%","1832","48.8%","3047","48.5%","3880","46.2%","2.3pp"
"Most Decrepit Old Bird","U","R","27177","4.54","4838","6.23","14195","46.6%","53.4%","2458","53.4%","4512","56.6%","6970","55.5%","7239","51.4%","4.1pp"
"Old Fat Spider Can't See Me","U","U","89173","5.50","13557","7.67","39083","46.7%","51.2%","6538","49.8%","12128","53.9%","18666","52.5%","20348","50.0%","2.5pp"
"Plunder the Trollshaws","U","C","216082","5.59","46173","7.05","222271","75.5%","56.2%","39087","56.4%","71005","60.8%","110092","59.2%","112182","53.4%","5.8pp"
"Ravenhill Flock","U","U","85055","5.33","11114","7.69","32385","47.3%","50.1%","5417","47.9%","10449","54.0%","15866","51.9%","16605","48.3%","3.6pp"
"Riddles in the Dark","U","R","27031","4.80","4132","6.62","8690","33.8%","49.8%","1476","48.0%","2601","52.7%","4077","51.0%","4609","48.6%","2.4pp"
"Roll-Roll-Roll-Roll","U","R","29957","5.27","4247","7.61","4948","19.0%","46.2%","815","37.4%","1473","48.3%","2288","44.4%","2642","47.7%","-3.3pp"
"Sound the Trumpets","U","U","102060","6.47","15122","9.06","32565","34.5%","53.4%","5471","52.0%","10422","57.1%","15893","55.4%","16674","51.5%","3.9pp"
"Thranduil's Decree","U","U","105259","6.89","13326","10.00","15160","18.2%","49.4%","2551","46.5%","4633","52.9%","7184","50.6%","7977","48.2%","2.4pp"
"Uncover the Moon-Letters","U","R","34578","6.12","4522","9.31","1083","3.8%","47.6%","181","","333","","514","50.0%","569","45.5%","4.5pp"
"Uneasy Partings","U","C","242439","6.66","43193","8.88","152456","56.0%","54.5%","25600","51.2%","48370","58.3%","73970","55.8%","78549","53.1%","2.7pp"
"Wizard's Staff","U","R","30505","5.38","3762","8.19","1778","7.6%","40.6%","286","","490","","776","38.9%","999","42.0%","-3.1pp"
"Along the Crooked Way","B","R","19015","3.36","3848","4.17","15843","65.7%","53.1%","2746","47.9%","3624","54.3%","6370","51.6%","9454","54.1%","-2.5pp"
"Azog, Moria's Ruin","B","R","14949","2.71","4053","3.11","20492","81.2%","53.3%","3555","50.2%","4690","54.4%","8245","52.6%","12221","53.8%","-1.2pp"
"Bilbo's Deadly Slice","B","C","114728","2.82","36929","3.39","222525","93.3%","56.6%","37841","54.7%","50983","58.5%","88824","56.9%","133745","56.5%","0.4pp"
"Crude Bent Blade","B","C","123452","3.17","47499","3.51","284815","91.3%","58.0%","49531","60.2%","65377","60.0%","114908","60.1%","169474","56.6%","3.5pp"
"Desolation Prowler","B","U","42496","2.60","20815","2.77","128193","92.7%","58.6%","23260","64.1%","28991","58.5%","52251","61.0%","76150","57.1%","3.9pp"
"Down, Down to Goblin-town","B","U","52617","3.08","19853","3.47","115596","88.8%","57.9%","20316","60.2%","26340","58.4%","46656","59.2%","68845","57.1%","2.1pp"
"Dreaded Bat-Cloud","B","U","66034","3.70","13964","4.87","75035","83.9%","55.9%","12455","54.6%","17148","56.5%","29603","55.7%","45569","56.0%","-0.3pp"
"Front Porch Sentries","B","C","235754","5.80","36663","8.34","130734","55.3%","55.8%","23339","55.4%","29452","54.5%","52791","54.9%","77940","56.4%","-1.5pp"
"Gathering of Darkness","B","U","68999","3.88","14317","5.11","72089","78.4%","55.6%","12039","52.6%","16454","56.4%","28493","54.8%","43624","56.0%","-1.2pp"
"Gnashing of Teeth","B","U","47443","2.75","14925","3.24","87218","91.0%","55.9%","14852","54.3%","19685","56.6%","34537","55.6%","52698","56.0%","-0.4pp"
"Gollum, Riddle Master","B","M","4034","1.54","2934","1.53","17364","90.7%","57.9%","3108","67.3%","4065","59.7%","7173","63.0%","10043","54.4%","8.6pp"
"Gollum, Silent Slinker","B","C","189536","4.54","45132","5.76","246605","83.6%","57.7%","41857","58.5%","55657","59.1%","97514","58.9%","147173","57.1%","1.7pp"
"Gollum the Abandoned","B","U","75871","4.23","17119","5.44","87287","78.6%","56.8%","15652","57.1%","19692","56.7%","35344","56.9%","51588","56.8%","0.1pp"
"Great Fierce Bee","B","C","252499","6.74","28536","10.22","43458","23.8%","53.3%","7497","50.9%","9901","52.8%","17398","52.0%","26106","54.1%","-2.1pp"
"Great Ugly-Looking Goblin","B","U","60899","3.44","15769","4.33","90273","88.4%","56.8%","16015","56.7%","20168","56.8%","36183","56.8%","54038","56.8%","-0.0pp"
"Head of the Hunt","B","R","8430","1.62","5771","1.61","35073","93.0%","57.5%","6015","61.1%","8154","60.7%","14169","60.9%","20933","55.1%","5.8pp"
"Inside Information","B","M","7895","2.89","1840","3.31","7889","68.7%","52.5%","1336","46.6%","1892","50.8%","3228","49.1%","4668","54.8%","-5.7pp"
"The Master of Lake-town","B","R","16977","3.01","4436","3.57","22008","77.7%","54.9%","3711","53.0%","5084","54.7%","8795","54.0%","13237","55.5%","-1.5pp"
"Nighthowl Pursuer","B","U","63294","3.65","18505","4.31","102774","84.9%","58.0%","18543","62.7%","22441","56.0%","40984","59.0%","61808","57.3%","1.8pp"
"Rage into the Valley","B","C","205332","4.85","40790","6.64","205416","77.8%","56.5%","35780","55.3%","46339","55.6%","82119","55.5%","123310","57.3%","-1.8pp"
"Ravening Warg","B","C","185196","4.35","38758","5.84","219201","87.3%","57.2%","39100","57.7%","48708","56.6%","87808","57.1%","131344","57.3%","-0.1pp"
"Reverent Howl","B","C","242395","6.13","30706","9.23","80682","41.1%","54.4%","13773","51.0%","17805","54.5%","31578","53.0%","49127","55.3%","-2.3pp"
"Rhovanion Rampager","B","R","9276","1.76","5809","1.77","35287","92.6%","58.1%","6134","62.1%","8173","60.1%","14307","60.9%","21111","56.1%","4.8pp"
"The Sackville-Bagginses","B","R","14518","2.64","5594","2.89","31485","86.6%","56.7%","5529","57.8%","7177","58.9%","12706","58.4%","18627","55.7%","2.7pp"
"Stir Up Trouble","B","C","170384","3.99","39352","5.26","221504","87.8%","56.1%","37476","53.9%","50713","57.6%","88189","56.0%","133401","56.1%","-0.1pp"
"Stony-Voiced Goblins","B","C","215528","5.06","39641","7.08","189369","74.1%","56.1%","34142","55.3%","42680","55.1%","76822","55.2%","112470","56.7%","-1.5pp"
"Supper for Spiders","B","R","33297","5.72","4067","8.88","1318","5.1%","45.3%","202","","289","","491","","828","46.9%",""
"Balin, Loremaster","R","R","21491","3.84","3598","5.13","11855","52.9%","52.8%","1985","48.2%","2809","52.1%","4794","50.5%","7014","54.2%","-3.7pp"
"Bombur, Gentle Dreamer","R","U","85231","4.88","13727","6.86","56876","65.3%","54.9%","9700","54.2%","13544","54.5%","23244","54.4%","33408","55.2%","-0.8pp"
"Bothersome Noisemaker","R","U","47553","2.82","20059","3.08","120266","90.6%","58.5%","21582","63.1%","28130","58.5%","49712","60.5%","70621","57.1%","3.5pp"
"Burn, Burn, Tree and Fern","R","U","45573","2.66","18368","2.97","108779","90.8%","57.5%","18367","58.7%","25726","60.0%","44093","59.5%","64650","56.1%","3.3pp"
"Dáin Ironfoot","R","R","10298","1.97","5800","1.99","34695","91.6%","58.0%","6098","62.4%","8255","60.5%","14353","61.3%","20234","55.6%","5.7pp"
"Desert Were-Worm","R","R","22223","4.06","3175","5.66","7954","40.0%","50.2%","1349","44.7%","1783","47.7%","3132","46.4%","4841","52.6%","-6.1pp"
"Desolation of Smaug","R","R","21577","3.87","3868","5.03","12093","48.8%","53.2%","2075","51.6%","2829","53.2%","4904","52.5%","7193","53.6%","-1.1pp"
"Dori, Bearer of Friends","R","C","203316","4.81","38161","6.62","199836","80.9%","56.9%","34794","57.5%","46995","56.8%","81789","57.1%","117380","56.7%","0.4pp"
"Dwarven Mauler","R","U","77081","4.33","15954","5.66","79915","77.6%","56.9%","14413","59.2%","18394","54.4%","32807","56.5%","46891","57.1%","-0.6pp"
"Gandalf, Goblins' Bane","R","M","5238","2.05","2385","2.06","12851","84.7%","55.9%","2272","57.7%","3098","57.9%","5370","57.8%","7487","54.7%","3.2pp"
"Gandalf, Spark Starter","R","U","70067","4.02","18942","4.88","96867","78.8%","57.3%","16113","56.4%","22976","60.6%","39089","58.9%","57791","56.3%","2.5pp"
"Getaway Barrel","R","R","35220","6.11","4348","9.46","509","1.8%","41.5%","84","","121","","205","","304","",""
"Glóin the Mighty","R","U","65812","3.72","14897","4.78","80161","83.2%","56.8%","13665","57.2%","18965","57.7%","32630","57.5%","47292","56.3%","1.1pp"
"Goblin-town Flunkies","R","C","237161","6.06","31394","8.89","98857","49.0%","54.4%","17628","52.9%","22366","53.1%","39994","53.0%","58892","55.2%","-2.2pp"
"Gundabad Opportunist","R","C","236542","5.83","40217","8.23","170222","65.4%","56.4%","29061","54.8%","39442","56.2%","68503","55.6%","101837","56.9%","-1.3pp"
"Iron Hills Stalwart","R","C","255218","7.02","27959","10.58","40234","22.6%","53.1%","6626","49.2%","9621","52.5%","16247","51.1%","23965","54.4%","-3.2pp"
"Last Light of Durin's Day","R","R","33680","5.89","4156","9.16","805","3.1%","41.2%","127","","202","","329","","476","",""
"The Misty Mountains Cold","R","R","14116","2.60","4591","2.91","24842","84.4%","55.5%","4324","60.4%","5974","55.0%","10298","57.2%","14548","54.3%","2.9pp"
"Misty Mountains Raider","R","U","53291","3.12","17685","3.63","101315","88.2%","57.2%","17108","56.7%","24121","58.9%","41229","58.0%","60267","56.6%","1.4pp"
"Óin the Brave","R","C","233863","5.94","35736","8.43","137990","60.1%","55.7%","24810","54.7%","31999","55.0%","56809","54.9%","80773","56.2%","-1.2pp"
"Pinecone Strike","R","C","129251","3.12","44221","3.72","262705","91.0%","57.6%","46132","58.6%","61858","59.3%","107990","59.0%","154741","56.5%","2.5pp"
"Ragged Short Spear","R","C","239032","6.01","33520","8.80","114221","52.9%","55.6%","20400","55.4%","26300","54.7%","46700","55.0%","67204","55.9%","-0.9pp"
"Smaug, the Great Calamity","R","C","206354","4.95","33063","7.02","147086","69.1%","55.7%","24543","54.0%","35233","57.4%","59776","56.0%","87324","55.5%","0.5pp"
"Smaug the Magnificent","R","M","3664","1.36","2731","1.35","16357","92.2%","58.6%","2878","63.2%","4013","64.1%","6891","63.7%","9497","55.0%","8.7pp"
"Smaug's Fury","R","C","259200","7.35","28348","10.98","30583","16.9%","52.9%","5124","50.0%","6848","52.6%","11972","51.5%","18623","53.8%","-2.3pp"
"Snowslope Hunter","R","U","86291","4.97","14768","6.80","60865","64.6%","54.4%","10585","50.9%","13984","54.2%","24569","52.8%","36365","55.4%","-2.6pp"
"Stone-Giant of High Pass","R","R","12847","2.42","5347","2.50","29676","86.1%","56.7%","4831","55.2%","7340","60.1%","12171","58.1%","17606","55.8%","2.3pp"
"Thorin, Mountain-king","R","M","4630","1.77","2804","1.75","16017","87.5%","58.0%","2758","61.7%","3877","63.7%","6635","62.8%","9288","54.3%","8.6pp"
"Tidings of War","R","C","227458","5.64","35431","8.12","147021","64.1%","56.0%","26321","56.7%","33107","54.0%","59428","55.2%","87612","56.5%","-1.3pp"
"Attercop","G","C","215525","5.36","30582","7.62","145895","75.3%","55.0%","26163","55.5%","33207","55.2%","59370","55.4%","86130","54.8%","0.6pp"
"Bejeweled Warg","G","R","10764","2.05","4849","2.07","26118","83.8%","56.4%","4876","63.7%","5997","56.8%","10873","59.9%","15273","54.0%","5.9pp"
"Beorn, Reluctant Host","G","C","243432","6.70","23514","10.20","41816","28.4%","51.4%","7287","48.9%","9731","51.5%","17018","50.4%","24692","52.0%","-1.6pp"
"Beorn the Fierce","G","M","3964","1.55","2557","1.49","14875","88.9%","57.3%","2479","61.3%","3583","64.4%","6062","63.1%","8754","53.1%","10.0pp"
"Beorn's Hospitality","G","U","65890","3.96","9641","5.37","44092","73.0%","53.5%","7662","55.2%","10061","54.3%","17723","54.7%","26188","52.6%","2.1pp"
"Boughside Wanderers","G","C","250796","7.02","28506","10.29","60632","33.6%","53.4%","9963","50.1%","14519","55.3%","24482","53.2%","35757","53.4%","-0.2pp"
"Cantankerous Keepers","G","R","24726","4.50","3728","6.14","9296","40.3%","52.2%","1525","51.5%","2276","53.4%","3801","52.6%","5333","51.5%","1.2pp"
"Dancing from Dark to Dawn","G","M","4198","1.68","2320","1.63","12886","86.9%","55.5%","2158","57.1%","3119","60.0%","5277","58.8%","7491","53.2%","5.6pp"
"Down in the Valley","G","R","17389","3.21","3992","3.79","17788","70.9%","54.0%","3143","57.1%","4358","54.9%","7501","55.8%","10136","52.5%","3.3pp"
"Galion, Elvenking's Butler","G","U","89633","5.38","11269","7.80","35677","50.6%","53.7%","6104","53.0%","8237","54.0%","14341","53.6%","21258","53.7%","-0.1pp"
"Gigantic Big Bear","G","R","15858","2.97","3244","3.46","14388","72.3%","51.2%","2430","48.1%","3376","52.4%","5806","50.6%","8484","51.5%","-0.9pp"
"Guardian of the Halls","G","C","243470","6.56","27165","9.71","74493","43.5%","52.9%","13381","51.8%","17121","52.8%","30502","52.4%","43703","53.1%","-0.8pp"
"Little Bear","G","C","252108","7.15","25546","10.72","35810","22.3%","51.5%","6222","49.4%","7836","51.2%","14058","50.4%","21683","52.3%","-1.9pp"
"Mirkwood Pathmaker","G","U","55206","3.20","15437","3.80","87206","87.3%","57.0%","15231","58.9%","20604","60.0%","35835","59.5%","50990","55.1%","4.5pp"
"Nasty Little Rabbit","G","U","62329","3.62","15406","4.37","80947","81.7%","56.8%","14836","62.1%","17481","56.1%","32317","58.9%","48503","55.4%","3.5pp"
"The Notary Hobbits","G","R","28680","5.00","3795","7.34","4846","20.1%","49.5%","806","49.5%","1171","53.6%","1977","51.9%","2822","47.8%","4.1pp"
"Old Fat Spider","G","U","82841","4.94","11574","6.93","43935","60.5%","53.1%","7357","50.2%","10260","54.4%","17617","52.6%","26151","53.4%","-0.8pp"
"Ordinary Bear","G","C","251111","6.97","30286","10.16","68940","35.9%","54.7%","11549","54.3%","15275","54.0%","26824","54.1%","42037","55.1%","-1.0pp"
"Part in Friendship","G","R","21118","3.81","3854","4.93","13914","58.3%","51.6%","2303","51.2%","3231","51.3%","5534","51.2%","8280","51.8%","-0.6pp"
"Quarrel","G","C","185080","4.46","32174","6.00","171016","83.5%","55.4%","28831","54.5%","39674","57.8%","68505","56.4%","102562","54.7%","1.6pp"
"Radagast of Rhosgobel","G","R","14527","2.72","3190","3.08","14692","73.8%","52.3%","2466","50.4%","3425","52.8%","5891","51.8%","8757","52.4%","-0.6pp"
"Through the Forest Gate","G","R","34602","5.97","4234","9.28","1438","5.4%","47.2%","231","","353","","584","48.1%","855","46.8%","1.3pp"
"Troll Negotiations","G","U","69168","3.96","13177","5.18","67180","80.5%","54.8%","10982","53.0%","15411","56.0%","26393","54.7%","40814","54.8%","-0.1pp"
"Warg Tactics","G","C","249778","6.86","27042","10.23","61382","35.8%","54.0%","10342","52.0%","13709","54.9%","24051","53.6%","37354","54.3%","-0.6pp"
"Wargling","G","C","241606","6.49","31062","9.36","101781","51.8%","54.9%","18175","54.4%","21505","53.6%","39680","54.0%","61952","55.5%","-1.5pp"
"Wilderland Scrounger","G","U","76638","4.64","9994","6.59","38629","62.2%","52.6%","6474","50.5%","8749","52.5%","15223","51.6%","23327","53.1%","-1.5pp"
"Wood Elves","G","C","225339","5.94","25264","8.70","80962","51.4%","52.5%","14446","53.4%","18778","53.7%","33224","53.6%","47425","51.7%","1.9pp"
"Woodland Weavemaster","G","U","87805","5.51","11477","7.76","34942","48.9%","52.4%","6257","55.8%","8211","52.8%","14468","54.1%","20352","51.2%","2.9pp"
"Bard, King of Dale","WU","M","7415","2.83","2146","3.11","8612","66.3%","50.5%","1379","48.0%","2860","52.8%","4239","51.3%","4405","49.8%","1.5pp"
"Bard the Bowman","WU","U","68702","4.19","17984","4.88","90165","79.3%","55.9%","15671","56.5%","30428","59.6%","46099","58.5%","44108","53.2%","5.3pp"
"Bard's Company","WU","R","13379","2.54","6736","2.53","39194","88.5%","58.3%","6682","62.9%","12946","64.5%","19628","63.9%","19668","52.7%","11.2pp"
"Bifur, Melodic Rider","WR","U","72814","4.29","12380","5.82","50956","65.2%","54.6%","8516","51.5%","12403","56.4%","20919","54.4%","29771","54.6%","-0.2pp"
"Bolg of the North","BR","U","68763","4.06","13184","5.29","59561","70.8%","55.1%","9816","52.7%","13623","55.7%","23439","54.4%","36199","55.6%","-1.2pp"
"Bolg's Company","BR","R","22903","3.97","3998","5.35","15714","62.6%","53.7%","2711","51.5%","3572","52.0%","6283","51.8%","9447","54.9%","-3.1pp"
"The Chief Warg","BG","U","65043","3.90","11923","5.04","55360","73.9%","54.4%","9415","51.5%","12075","53.3%","21490","52.5%","33744","55.5%","-3.0pp"
"Chief Warg's Company","BG","R","9646","1.87","5466","1.82","32196","90.4%","57.7%","5796","63.8%","7323","60.7%","13119","62.1%","19087","54.8%","7.3pp"
"Dáin's Company","WR","R","15716","2.95","5181","3.18","25859","77.4%","57.5%","4476","64.1%","6183","61.0%","10659","62.3%","15041","54.1%","8.2pp"
"Duskwatch Hunter","BG","C","215802","5.08","34603","7.31","157766","70.8%","56.2%","27787","55.3%","34351","55.3%","62138","55.3%","95537","56.8%","-1.5pp"
"Dwalin, Weaponmaster","WR","R","12966","2.37","5579","2.51","31959","88.3%","57.1%","5798","58.9%","7700","59.5%","13498","59.2%","18367","55.4%","3.8pp"
"Eagle's Rescue","WU","U","89299","5.32","15009","7.20","51009","53.7%","54.7%","8510","52.2%","16299","58.4%","24809","56.3%","26201","53.3%","3.0pp"
"Fearsome Goblin Pair","BR","U","65046","3.59","11990","4.80","58651","77.2%","54.0%","10241","53.3%","13498","53.3%","23739","53.3%","34925","54.4%","-1.1pp"
"Goblin Plate Mail","BR","C","162449","3.74","45470","4.81","270601","91.6%","56.9%","48829","56.8%","61183","56.2%","110012","56.4%","160163","57.1%","-0.7pp"
"The Great Goblin","BR","R","11100","2.17","4644","2.24","25742","86.4%","55.3%","4441","55.9%","5871","56.1%","10312","56.0%","15471","54.9%","1.1pp"
"Large Bear","BG","U","51055","2.93","14134","3.61","81394","89.7%","55.9%","13699","54.2%","18658","58.0%","32357","56.4%","48978","55.5%","0.9pp"
"Mirkwood Nurturer","UG","C","225034","5.65","38046","7.86","148267","61.8%","54.4%","25473","52.2%","39141","57.3%","64614","55.3%","83260","53.8%","1.5pp"
"Nori, Teller of Tales","WR","C","228521","5.67","33005","8.28","118787","56.7%","54.6%","21692","53.6%","28757","53.5%","50449","53.6%","68027","55.3%","-1.7pp"
"Patient Instructor","WU","C","217364","5.54","49700","7.00","250171","78.7%","56.3%","44332","56.4%","78354","59.6%","122686","58.4%","127541","54.3%","4.1pp"
"Silvan Reveler","UG","U","81174","5.01","12390","6.79","42364","55.5%","52.0%","7317","51.6%","11211","54.8%","18528","53.6%","23560","50.7%","2.9pp"
"Smaug, Wicked Worm","BR","R","11537","2.21","4327","2.28","22974","83.3%","54.9%","3825","52.7%","5431","56.2%","9256","54.8%","13776","55.0%","-0.2pp"
"Thorin Oakenshield","WR","U","73262","4.46","13827","5.71","63706","72.4%","56.0%","11091","57.2%","15315","55.1%","26406","56.0%","36861","55.9%","0.1pp"
"Thranduil, Sindarin Liege","UG","U","54239","3.21","14262","3.84","77094","84.8%","55.2%","13436","56.5%","21012","59.3%","34448","58.2%","42142","52.6%","5.6pp"
"Thranduil, the Elvenking","UBG","R","26832","4.76","3620","6.96","4193","18.7%","46.5%","685","40.4%","1006","49.5%","1691","45.8%","2477","46.7%","-0.9pp"
"Thranduil's Company","UG","R","13082","2.55","5291","2.62","28057","83.0%","55.5%","4739","61.3%","7814","61.8%","12553","61.6%","15341","50.5%","11.1pp"
"Tom, Bert, and William","BG","R","12378","2.35","5350","2.38","28429","82.9%","55.9%","4678","56.2%","6596","58.6%","11274","57.6%","17095","54.7%","2.9pp"
