"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"The Dawning Archaic","","M","7558","1.84","3364","1.81","17788","85.7%","52.3%","2863","47.7%","5766","57.2%","8629","54.1%","8820","50.0%","4.1pp"
"Rancorous Archaic","","C","294686","7.37","39353","10.57","71046","28.8%","51.5%","11700","48.6%","21849","56.6%","33549","53.8%","36722","49.1%","4.7pp"
"Sundering Archaic","","U","90486","4.50","24388","5.53","116257","74.6%","55.5%","19079","54.0%","36411","61.5%","55490","58.9%","58161","51.8%","7.1pp"
"Together as One","","R","16514","2.05","11320","1.98","65356","87.1%","58.1%","10984","61.6%","19897","67.8%","30881","65.6%","31844","49.5%","16.1pp"
"Transcendent Archaic","","U","104860","5.33","20499","7.07","76199","59.2%","53.8%","12494","52.1%","23462","59.9%","35956","57.1%","38959","50.2%","6.9pp"
"Ajani's Response","W","C","216059","4.66","45326","6.09","242438","82.5%","56.7%","41138","55.4%","66883","59.1%","108021","57.7%","132270","55.8%","1.9pp"
"Antiquities on the Loose","W","R","16090","1.94","10035","1.93","60937","90.6%","59.6%","10886","65.6%","16289","63.8%","27175","64.5%","33293","55.4%","9.1pp"
"Ascendant Dustspeaker","W","C","268878","6.28","40265","8.83","144578","55.7%","56.0%","23639","53.9%","39393","56.6%","63032","55.6%","81498","56.3%","-0.7pp"
"Daydream","W","U","112696","6.34","13262","9.42","19522","23.2%","51.2%","3266","47.7%","4889","49.7%","8155","48.9%","11322","52.8%","-3.9pp"
"Dig Site Inventory","W","C","249601","5.68","39670","7.82","171377","67.0%","55.9%","28814","54.9%","41588","55.8%","70402","55.4%","100638","56.3%","-0.8pp"
"Eager Glyphmage","W","C","267277","6.25","43259","8.58","165171","58.9%","56.7%","28048","55.9%","43117","56.2%","71165","56.1%","93526","57.1%","-1.0pp"
"Elite Interceptor","W","C","192583","4.24","54704","4.96","320122","89.0%","58.4%","58693","61.0%","83018","58.3%","141711","59.4%","177315","57.6%","1.8pp"
"Emeritus of Truce","W","M","7478","1.82","4152","1.81","23532","87.7%","56.9%","4161","60.0%","6268","58.3%","10429","59.0%","13010","55.2%","3.8pp"
"Ennis, Debate Moderator","W","U","98780","5.37","13340","7.54","41935","49.8%","52.9%","7441","48.6%","10496","51.5%","17937","50.3%","23899","54.9%","-4.6pp"
"Erode","W","R","21974","2.52","7162","2.77","38701","84.9%","55.6%","6635","53.2%","10501","58.4%","17136","56.4%","21228","54.9%","1.5pp"
"Graduation Day","W","U","96755","5.50","12099","7.85","32401","42.4%","52.6%","5684","52.0%","7736","50.0%","13420","50.8%","18905","53.8%","-3.0pp"
"Group Project","W","U","84552","4.38","20578","5.37","109824","82.1%","57.1%","19780","57.7%","27682","56.3%","47462","56.9%","62269","57.3%","-0.4pp"
"Harsh Annotation","W","U","106443","5.95","10163","9.38","16801","25.9%","51.0%","2836","47.8%","4237","51.4%","7073","50.0%","9617","51.8%","-1.8pp"
"Honorbound Page","W","C","274346","6.52","35317","9.43","93536","41.1%","54.5%","15924","51.4%","23517","54.1%","39441","53.0%","53887","55.6%","-2.6pp"
"Informed Inkwright","W","R","14808","1.82","9005","1.82","54478","91.7%","58.2%","9888","63.3%","14433","60.6%","24321","61.7%","29887","55.3%","6.4pp"
"Inkshape Demonstrator","W","U","85647","4.48","17391","5.70","87864","78.0%","56.6%","14916","57.1%","22996","56.4%","37912","56.7%","49745","56.5%","0.1pp"
"Interjection","W","C","287559","7.25","37687","10.33","69121","28.5%","55.8%","11368","54.4%","17416","56.5%","28784","55.6%","40133","55.8%","-0.2pp"
"Joined Researchers","W","R","38212","4.07","7799","5.21","36952","74.0%","55.9%","6731","55.7%","9265","54.2%","15996","54.8%","20918","56.7%","-1.9pp"
"Owlin Historian","W","C","265941","6.20","40172","8.66","157276","60.8%","56.0%","27339","55.2%","41687","55.6%","69026","55.4%","88355","56.4%","-1.0pp"
"Practiced Offense","W","R","14483","1.76","9936","1.73","61464","91.8%","59.4%","10493","62.7%","16332","66.0%","26825","64.7%","34161","55.0%","9.7pp"
"Primary Research","W","U","87356","4.62","17358","5.89","75237","67.9%","55.5%","12610","53.1%","20415","55.9%","33025","54.8%","42042","55.9%","-1.1pp"
"Quill-Blade Laureate","W","U","70178","3.64","17818","4.41","102592","88.8%","57.0%","18554","57.1%","26057","56.6%","44611","56.8%","57705","57.1%","-0.3pp"
"Rapier Wit","W","C","283381","7.05","36436","10.16","71496","30.5%","54.7%","12155","52.2%","18099","55.7%","30254","54.3%","40905","55.0%","-0.7pp"
"Rehearsed Debater","W","C","275777","6.61","39400","9.33","122035","48.3%","55.8%","21144","55.9%","29945","54.0%","51089","54.8%","70790","56.4%","-1.7pp"
"Restoration Seminar","W","M","8214","2.06","4259","2.02","21503","79.9%","55.1%","3599","54.2%","6053","59.7%","9652","57.6%","11602","52.7%","4.9pp"
"Shattered Acolyte","W","C","259091","5.87","41565","8.12","186312","69.2%","56.5%","34039","56.8%","46048","55.3%","80087","55.9%","105840","56.9%","-1.0pp"
"Soaring Stoneglider","W","U","88033","4.60","15138","6.10","71403","74.2%","54.4%","12127","51.6%","19036","54.8%","31163","53.6%","40259","54.9%","-1.4pp"
"Spiritcall Enthusiast","W","U","101062","5.53","14283","7.79","41394","45.5%","53.8%","7166","52.1%","10200","52.0%","17366","52.1%","23987","55.0%","-2.9pp"
"Stand Up for Yourself","W","U","76054","3.90","18732","4.80","104711","86.2%","56.6%","17713","54.8%","28403","58.5%","46116","57.1%","57812","56.1%","1.0pp"
