"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Long Lake Nuisance","U","C","221847","6.06","46743","7.61","211708","71.5%","55.6%","36288","54.9%","69888","59.6%","106176","58.0%","105769","53.2%","4.8pp"
"The Lord of the Eagles","U","R","21385","4.05","3782","5.17","11154","47.8%","51.2%","1941","48.5%","3448","55.3%","5389","52.8%","5781","49.4%","3.4pp"
"Master's Councillors","U","U","74336","4.60","20471","5.31","107831","82.6%","56.3%","19167","57.2%","36053","59.9%","55220","58.9%","52853","53.5%","5.4pp"
"Mirkwood Meditator","U","C","261468","8.68","29351","12.45","6862","3.7%","47.3%","1203","48.3%","1813","49.0%","3016","48.7%","3835","46.2%","2.6pp"
"Most Decrepit Old Bird","U","R","26552","4.54","4740","6.21","13930","46.7%","53.3%","2404","53.3%","4432","56.6%","6836","55.4%","7108","51.3%","4.1pp"
"Old Fat Spider Can't See Me","U","U","87353","5.50","13296","7.65","38467","46.9%","51.2%","6427","49.7%","11952","53.9%","18379","52.4%","20019","50.0%","2.4pp"
"Plunder the Trollshaws","U","C","212026","5.60","45209","7.06","217172","75.4%","56.2%","38201","56.4%","69412","60.7%","107613","59.2%","109561","53.3%","5.8pp"
"Ravenhill Flock","U","U","83228","5.33","10880","7.68","31703","47.4%","50.1%","5290","48.0%","10222","54.0%","15512","51.9%","16275","48.3%","3.6pp"
"Riddles in the Dark","U","R","26404","4.78","4050","6.59","8583","34.1%","49.7%","1454","47.9%","2577","52.8%","4031","51.1%","4548","48.5%","2.6pp"
"Roll-Roll-Roll-Roll","U","R","29324","5.26","4168","7.60","4907","19.2%","46.2%","808","37.4%","1464","48.4%","2272","44.5%","2617","47.7%","-3.2pp"
"Sound the Trumpets","U","U","99942","6.47","14829","9.05","32046","34.6%","53.4%","5387","52.1%","10268","57.1%","15655","55.4%","16393","51.5%","3.8pp"
"Thranduil's Decree","U","U","102967","6.88","13058","9.98","15035","18.5%","49.4%","2527","46.6%","4598","53.0%","7125","50.8%","7911","48.2%","2.5pp"
"Uncover the Moon-Letters","U","R","33893","6.11","4418","9.31","1077","3.8%","47.8%","180","","332","","512","50.0%","565","45.8%","4.2pp"
"Uneasy Partings","U","C","237695","6.66","42358","8.88","149403","56.0%","54.4%","25096","51.2%","47398","58.3%","72494","55.9%","76973","53.1%","2.8pp"
"Wizard's Staff","U","R","29808","5.37","3681","8.18","1744","7.6%","40.9%","284","","483","","767","39.2%","974","42.3%","-3.1pp"
"Along the Crooked Way","B","R","18578","3.36","3785","4.15","15611","65.9%","53.1%","2698","47.9%","3569","54.3%","6267","51.6%","9325","54.2%","-2.6pp"
"Azog, Moria's Ruin","B","R","14596","2.70","3989","3.09","20133","81.1%","53.3%","3503","50.2%","4611","54.6%","8114","52.7%","11995","53.7%","-1.0pp"
"Bilbo's Deadly Slice","B","C","112549","2.82","36235","3.39","218181","93.3%","56.6%","37115","54.8%","49995","58.5%","87110","56.9%","131115","56.5%","0.4pp"
"Crude Bent Blade","B","C","121570","3.18","46548","3.53","279049","91.3%","58.1%","48535","60.2%","64039","60.1%","112574","60.1%","166052","56.7%","3.5pp"
"Desolation Prowler","B","U","41739","2.60","20418","2.78","125746","92.7%","58.7%","22818","64.2%","28442","58.5%","51260","61.0%","74688","57.1%","3.9pp"
"Down, Down to Goblin-town","B","U","51641","3.09","19482","3.47","113481","88.9%","57.9%","19951","60.2%","25814","58.4%","45765","59.2%","67622","57.1%","2.1pp"
"Dreaded Bat-Cloud","B","U","64742","3.70","13706","4.87","73603","83.9%","55.9%","12217","54.6%","16837","56.5%","29054","55.7%","44682","56.0%","-0.3pp"
"Front Porch Sentries","B","C","230981","5.80","35909","8.35","127743","55.2%","55.8%","22805","55.4%","28756","54.5%","51561","54.9%","76180","56.4%","-1.4pp"
"Gathering of Darkness","B","U","67575","3.88","14061","5.10","70732","78.4%","55.6%","11821","52.5%","16134","56.5%","27955","54.8%","42805","56.0%","-1.2pp"
"Gnashing of Teeth","B","U","46442","2.74","14638","3.23","85489","91.0%","55.8%","14544","54.4%","19301","56.5%","33845","55.6%","51661","56.0%","-0.4pp"
"Gollum, Riddle Master","B","M","3945","1.53","2875","1.52","16978","90.7%","58.0%","3045","67.5%","3977","59.9%","7022","63.2%","9811","54.4%","8.8pp"
"Gollum, Silent Slinker","B","C","186074","4.55","44228","5.77","241091","83.4%","57.7%","40936","58.5%","54465","59.1%","95401","58.9%","143825","57.1%","1.8pp"
"Gollum the Abandoned","B","U","74402","4.24","16773","5.44","85383","78.6%","56.9%","15307","57.2%","19255","56.8%","34562","57.0%","50475","56.8%","0.2pp"
"Great Fierce Bee","B","C","247378","6.74","27956","10.22","42446","23.7%","53.3%","7313","51.0%","9677","52.9%","16990","52.1%","25498","54.1%","-2.0pp"
"Great Ugly-Looking Goblin","B","U","59720","3.44","15472","4.33","88493","88.3%","56.8%","15686","56.6%","19789","56.8%","35475","56.7%","52968","56.8%","-0.1pp"
"Head of the Hunt","B","R","8242","1.62","5642","1.61","34246","93.0%","57.5%","5879","61.1%","7979","60.9%","13858","61.0%","20416","55.1%","5.9pp"
"Inside Information","B","M","7690","2.87","1803","3.29","7724","68.8%","52.4%","1310","46.5%","1854","50.8%","3164","49.0%","4567","54.8%","-5.8pp"
"The Master of Lake-town","B","R","16583","3.01","4352","3.56","21481","77.6%","54.9%","3625","53.0%","4954","54.6%","8579","53.9%","12923","55.5%","-1.6pp"
"Nighthowl Pursuer","B","U","62143","3.66","18141","4.33","100646","84.8%","58.0%","18121","62.7%","21952","56.0%","40073","59.0%","60591","57.3%","1.7pp"
"Rage into the Valley","B","C","201185","4.85","40049","6.64","201681","77.8%","56.6%","35111","55.3%","45484","55.6%","80595","55.5%","121099","57.3%","-1.8pp"
"Ravening Warg","B","C","181649","4.36","37947","5.85","214213","87.2%","57.2%","38207","57.7%","47616","56.6%","85823","57.1%","128340","57.3%","-0.2pp"
"Reverent Howl","B","C","237628","6.13","30126","9.23","78928","41.0%","54.4%","13487","51.0%","17430","54.6%","30917","53.0%","48034","55.3%","-2.3pp"
"Rhovanion Rampager","B","R","9081","1.76","5680","1.77","34462","92.6%","58.1%","5986","62.2%","7979","60.2%","13965","61.0%","20621","56.1%","5.0pp"
"The Sackville-Bagginses","B","R","14164","2.63","5483","2.89","30904","86.8%","56.8%","5431","57.9%","7050","59.0%","12481","58.5%","18274","55.8%","2.7pp"
"Stir Up Trouble","B","C","167179","4.00","38585","5.26","217192","87.8%","56.1%","36707","53.8%","49715","57.6%","86422","56.0%","130853","56.2%","-0.1pp"
"Stony-Voiced Goblins","B","C","210999","5.06","38955","7.07","186212","74.2%","56.2%","33566","55.4%","41964","55.2%","75530","55.3%","110607","56.8%","-1.5pp"
"Supper for Spiders","B","R","32581","5.71","3992","8.87","1314","5.2%","45.4%","201","","289","","490","","825","47.0%",""
"Balin, Loremaster","R","R","21010","3.82","3533","5.10","11683","53.3%","52.8%","1961","48.2%","2767","52.1%","4728","50.5%","6911","54.1%","-3.7pp"
"Bombur, Gentle Dreamer","R","U","83464","4.88","13465","6.85","55704","65.3%","54.9%","9502","54.2%","13286","54.4%","22788","54.3%","32697","55.2%","-0.9pp"
"Bothersome Noisemaker","R","U","46671","2.83","19684","3.09","117839","90.6%","58.5%","21148","63.1%","27576","58.5%","48724","60.5%","69183","57.0%","3.5pp"
"Burn, Burn, Tree and Fern","R","U","44733","2.66","18029","2.97","106613","90.8%","57.5%","17993","58.6%","25233","60.0%","43226","59.5%","63354","56.1%","3.3pp"
"Dáin Ironfoot","R","R","10092","1.98","5680","1.99","33951","91.6%","58.0%","5964","62.3%","8076","60.5%","14040","61.3%","19807","55.6%","5.7pp"
"Desert Were-Worm","R","R","21694","4.04","3110","5.64","7820","40.0%","50.3%","1321","44.9%","1756","47.9%","3077","46.6%","4762","52.6%","-6.0pp"
"Desolation of Smaug","R","R","21115","3.87","3791","5.02","11837","48.8%","53.1%","2036","51.3%","2766","53.1%","4802","52.4%","7039","53.6%","-1.3pp"
"Dori, Bearer of Friends","R","C","199328","4.82","37336","6.63","195133","80.8%","56.9%","33980","57.4%","45857","56.7%","79837","57.0%","114647","56.7%","0.3pp"
"Dwarven Mauler","R","U","75532","4.33","15631","5.67","78137","77.5%","56.9%","14101","59.3%","17970","54.4%","32071","56.6%","45854","57.1%","-0.6pp"
"Gandalf, Goblins' Bane","R","M","5158","2.05","2353","2.06","12644","84.6%","56.0%","2227","57.9%","3052","57.8%","5279","57.8%","7371","54.7%","3.1pp"
"Gandalf, Spark Starter","R","U","68744","4.02","18529","4.89","94583","78.7%","57.3%","15744","56.3%","22424","60.5%","38168","58.8%","56429","56.3%","2.5pp"
"Getaway Barrel","R","R","34479","6.11","4258","9.45","494","1.8%","","81","","117","","198","","296","",""
"Glóin the Mighty","R","U","64610","3.73","14593","4.79","78213","83.0%","56.8%","13318","57.2%","18522","57.6%","31840","57.4%","46145","56.3%","1.1pp"
"Goblin-town Flunkies","R","C","232249","6.05","30813","8.88","97541","49.4%","54.4%","17398","53.0%","22070","53.2%","39468","53.1%","58101","55.3%","-2.1pp"
"Gundabad Opportunist","R","C","231900","5.84","39445","8.23","166847","65.4%","56.4%","28467","54.8%","38645","56.2%","67112","55.6%","99852","56.9%","-1.3pp"
"Iron Hills Stalwart","R","C","250058","7.02","27451","10.58","39486","22.6%","53.1%","6497","49.1%","9445","52.5%","15942","51.1%","23523","54.4%","-3.2pp"
"Last Light of Durin's Day","R","R","32971","5.88","4051","9.16","799","3.1%","41.4%","127","","201","","328","","471","",""
"The Misty Mountains Cold","R","R","13836","2.60","4487","2.91","24204","84.2%","55.5%","4191","60.4%","5838","54.8%","10029","57.2%","14179","54.3%","2.9pp"
"Misty Mountains Raider","R","U","52386","3.13","17365","3.64","99272","88.2%","57.2%","16753","56.6%","23614","59.0%","40367","58.0%","59080","56.6%","1.4pp"
"Óin the Brave","R","C","228976","5.94","34985","8.44","134569","59.9%","55.7%","24219","54.7%","31182","55.0%","55401","54.9%","78781","56.1%","-1.3pp"
"Pinecone Strike","R","C","126774","3.12","43338","3.73","257200","91.0%","57.6%","45161","58.6%","60523","59.3%","105684","59.0%","151542","56.5%","2.5pp"
"Ragged Short Spear","R","C","234408","6.02","32847","8.81","111628","52.8%","55.6%","19927","55.4%","25695","54.7%","45622","55.0%","65702","55.9%","-0.9pp"
"Smaug, the Great Calamity","R","C","202230","4.95","32344","7.04","143457","69.0%","55.6%","23930","54.0%","34325","57.3%","58255","56.0%","85217","55.4%","0.5pp"
"Smaug the Magnificent","R","M","3613","1.36","2694","1.35","16098","92.2%","58.5%","2829","63.1%","3941","63.9%","6770","63.6%","9358","55.0%","8.6pp"
"Smaug's Fury","R","C","253976","7.35","27806","10.98","29998","17.0%","53.0%","5034","50.1%","6724","52.6%","11758","51.5%","18251","53.9%","-2.3pp"
"Snowslope Hunter","R","U","84483","4.97","14510","6.79","59905","64.7%","54.4%","10435","51.0%","13782","54.3%","24217","52.9%","35756","55.4%","-2.6pp"
"Stone-Giant of High Pass","R","R","12576","2.42","5236","2.51","28996","86.0%","56.7%","4711","55.1%","7165","60.1%","11876","58.1%","17217","55.9%","2.3pp"
"Thorin, Mountain-king","R","M","4512","1.77","2727","1.75","15564","87.6%","57.9%","2685","61.5%","3762","63.6%","6447","62.7%","9025","54.3%","8.4pp"
"Tidings of War","R","C","222857","5.65","34781","8.13","144136","64.1%","56.0%","25815","56.7%","32432","54.1%","58247","55.2%","85906","56.5%","-1.3pp"
"Attercop","G","C","211331","5.36","29942","7.63","142629","75.2%","55.0%","25575","55.5%","32494","55.2%","58069","55.4%","84168","54.7%","0.7pp"
"Bejeweled Warg","G","R","10542","2.05","4754","2.07","25564","83.9%","56.4%","4764","63.9%","5860","56.6%","10624","59.8%","14966","54.0%","5.9pp"
"Beorn, Reluctant Host","G","C","238416","6.70","23083","10.18","41196","28.6%","51.3%","7182","48.9%","9603","51.4%","16785","50.3%","24305","51.9%","-1.6pp"
"Beorn the Fierce","G","M","3879","1.54","2496","1.49","14475","88.8%","57.3%","2419","61.3%","3471","64.3%","5890","63.1%","8525","53.0%","10.1pp"
"Beorn's Hospitality","G","U","64692","3.96","9465","5.37","43145","73.0%","53.5%","7489","55.1%","9852","54.3%","17341","54.7%","25624","52.6%","2.1pp"
"Boughside Wanderers","G","C","245735","7.01","27933","10.28","59536","33.8%","53.3%","9810","50.1%","14271","55.2%","24081","53.1%","35069","53.3%","-0.2pp"
"Cantankerous Keepers","G","R","24149","4.49","3638","6.12","9052","40.4%","52.1%","1485","51.8%","2210","53.2%","3695","52.6%","5201","51.2%","1.4pp"
"Dancing from Dark to Dawn","G","M","4121","1.68","2276","1.62","12609","86.8%","55.5%","2118","57.2%","3034","59.9%","5152","58.8%","7342","53.2%","5.5pp"
"Down in the Valley","G","R","17066","3.21","3926","3.79","17443","70.9%","53.8%","3078","57.1%","4261","54.8%","7339","55.7%","9956","52.4%","3.4pp"
"Galion, Elvenking's Butler","G","U","87707","5.38","11045","7.79","34971","50.7%","53.6%","6004","53.0%","8070","54.0%","14074","53.6%","20822","53.7%","-0.1pp"
"Gigantic Big Bear","G","R","15463","2.96","3177","3.44","14126","72.6%","51.4%","2378","48.4%","3316","52.4%","5694","50.7%","8334","51.6%","-0.9pp"
"Guardian of the Halls","G","C","238632","6.56","26599","9.70","72825","43.6%","52.8%","13107","51.7%","16736","52.7%","29843","52.3%","42698","53.1%","-0.8pp"
"Little Bear","G","C","247024","7.15","25059","10.71","35247","22.4%","51.5%","6133","49.3%","7717","51.2%","13850","50.4%","21328","52.3%","-1.9pp"
"Mirkwood Pathmaker","G","U","54197","3.21","15120","3.80","85310","87.2%","56.9%","14898","58.8%","20132","59.9%","35030","59.5%","49903","55.0%","4.4pp"
"Nasty Little Rabbit","G","U","61184","3.63","15083","4.38","79133","81.5%","56.8%","14528","62.1%","17073","56.1%","31601","58.9%","47410","55.4%","3.5pp"
"The Notary Hobbits","G","R","28033","4.99","3703","7.31","4760","20.3%","49.5%","791","49.7%","1153","53.3%","1944","51.9%","2771","47.9%","3.9pp"
"Old Fat Spider","G","U","80971","4.93","11352","6.91","43219","60.8%","53.2%","7255","50.4%","10078","54.4%","17333","52.7%","25722","53.4%","-0.7pp"
"Ordinary Bear","G","C","245965","6.97","29680","10.16","67424","35.9%","54.7%","11256","54.3%","14973","54.0%","26229","54.1%","41114","55.1%","-0.9pp"
"Part in Friendship","G","R","20666","3.81","3787","4.92","13642","58.4%","51.6%","2266","51.1%","3165","51.3%","5431","51.2%","8112","51.8%","-0.5pp"
"Quarrel","G","C","181403","4.46","31528","6.00","167385","83.4%","55.4%","28201","54.4%","38842","57.7%","67043","56.3%","100393","54.7%","1.6pp"
"Radagast of Rhosgobel","G","R","14196","2.71","3123","3.07","14425","74.0%","52.3%","2427","50.4%","3350","53.0%","5777","51.9%","8604","52.4%","-0.5pp"
"Through the Forest Gate","G","R","33886","5.96","4146","9.28","1427","5.4%","47.2%","227","","352","","579","48.2%","849","46.6%","1.5pp"
"Troll Negotiations","G","U","67763","3.96","12921","5.17","65784","80.5%","54.7%","10742","53.0%","15104","55.9%","25846","54.7%","39965","54.7%","-0.0pp"
"Warg Tactics","G","C","244648","6.86","26426","10.23","59974","35.8%","54.0%","10115","52.0%","13406","54.9%","23521","53.6%","36475","54.2%","-0.6pp"
"Wargling","G","C","236691","6.49","30437","9.36","99339","51.7%","54.9%","17726","54.3%","21030","53.6%","38756","53.9%","60438","55.5%","-1.5pp"
"Wilderland Scrounger","G","U","74943","4.64","9804","6.58","37975","62.4%","52.6%","6380","50.5%","8594","52.4%","14974","51.6%","22922","53.2%","-1.6pp"
"Wood Elves","G","C","220593","5.93","24765","8.68","79609","51.7%","52.5%","14207","53.4%","18457","53.6%","32664","53.5%","46634","51.7%","1.8pp"
"Woodland Weavemaster","G","U","85994","5.50","11263","7.74","34314","49.0%","52.4%","6145","55.7%","8042","52.8%","14187","54.0%","20006","51.1%","2.9pp"
"Bard, King of Dale","WU","M","7239","2.82","2113","3.09","8494","66.5%","50.5%","1361","48.1%","2819","52.9%","4180","51.3%","4346","49.8%","1.5pp"
"Bard the Bowman","WU","U","67401","4.20","17604","4.89","88099","79.2%","56.0%","15316","56.6%","29735","59.6%","45051","58.6%","43091","53.2%","5.4pp"
"Bard's Company","WU","R","13125","2.54","6594","2.53","38259","88.5%","58.3%","6513","62.8%","12635","64.4%","19148","63.9%","19211","52.7%","11.2pp"
"Bifur, Melodic Rider","WR","U","71290","4.29","12151","5.81","50053","65.2%","54.6%","8375","51.5%","12175","56.5%","20550","54.4%","29239","54.6%","-0.1pp"
"Bolg of the North","BR","U","67142","4.05","12948","5.27","58549","71.0%","55.1%","9637","52.7%","13390","55.6%","23027","54.4%","35599","55.6%","-1.2pp"
"Bolg's Company","BR","R","22424","3.96","3922","5.33","15442","62.8%","53.7%","2651","51.3%","3519","52.1%","6170","51.8%","9288","55.0%","-3.2pp"
"The Chief Warg","BG","U","63592","3.89","11682","5.02","54359","74.0%","54.4%","9260","51.5%","11853","53.3%","21113","52.5%","33117","55.6%","-3.0pp"
"Chief Warg's Company","BG","R","9450","1.87","5361","1.82","31466","90.2%","57.7%","5668","63.8%","7137","60.7%","12805","62.1%","18666","54.8%","7.3pp"
"Dáin's Company","WR","R","15409","2.95","5077","3.18","25224","77.2%","57.5%","4362","64.0%","6037","61.1%","10399","62.3%","14667","54.0%","8.3pp"
"Duskwatch Hunter","BG","C","211415","5.08","33933","7.32","154577","70.7%","56.3%","27223","55.4%","33667","55.4%","60890","55.4%","93598","56.9%","-1.5pp"
"Dwalin, Weaponmaster","WR","R","12725","2.37","5473","2.52","31336","88.4%","57.1%","5690","59.0%","7549","59.3%","13239","59.2%","18007","55.4%","3.8pp"
"Eagle's Rescue","WU","U","87342","5.31","14681","7.20","49816","53.6%","54.7%","8313","52.1%","15910","58.4%","24223","56.2%","25593","53.3%","2.9pp"
"Fearsome Goblin Pair","BR","U","63575","3.58","11777","4.79","57612","77.3%","54.0%","10045","53.3%","13280","53.3%","23325","53.3%","34300","54.4%","-1.1pp"
"Goblin Plate Mail","BR","C","159488","3.75","44657","4.82","265390","91.5%","56.9%","47925","56.8%","59976","56.2%","107901","56.5%","157070","57.1%","-0.7pp"
"The Great Goblin","BR","R","10871","2.16","4568","2.23","25331","86.5%","55.3%","4368","56.0%","5774","56.0%","10142","56.0%","15229","54.9%","1.1pp"
"Large Bear","BG","U","50043","2.93","13869","3.61","79734","89.6%","55.9%","13388","54.3%","18269","58.1%","31657","56.5%","48018","55.5%","1.0pp"
"Mirkwood Nurturer","UG","C","220864","5.66","37259","7.88","144539","61.6%","54.4%","24830","52.2%","38136","57.2%","62966","55.2%","81188","53.7%","1.5pp"
"Nori, Teller of Tales","WR","C","223907","5.67","32363","8.27","116426","56.8%","54.5%","21241","53.6%","28182","53.5%","49423","53.5%","66693","55.2%","-1.7pp"
"Patient Instructor","WU","C","213120","5.54","48651","7.02","244340","78.6%","56.3%","43259","56.4%","76547","59.6%","119806","58.4%","124588","54.3%","4.1pp"
"Silvan Reveler","UG","U","79318","5.00","12124","6.77","41435","55.6%","52.0%","7157","51.6%","10969","54.8%","18126","53.5%","23035","50.7%","2.9pp"
"Smaug, Wicked Worm","BR","R","11256","2.19","4262","2.26","22647","83.5%","54.9%","3776","52.6%","5348","56.2%","9124","54.7%","13581","54.9%","-0.2pp"
"Thorin Oakenshield","WR","U","71758","4.46","13546","5.70","62388","72.5%","56.0%","10884","57.2%","14965","55.0%","25849","55.9%","36106","55.9%","0.0pp"
"Thranduil, Sindarin Liege","UG","U","53246","3.22","13989","3.85","75373","84.7%","55.2%","13138","56.5%","20575","59.3%","33713","58.2%","41160","52.5%","5.7pp"
"Thranduil, the Elvenking","UBG","R","26222","4.74","3530","6.92","4151","19.1%","46.4%","682","40.5%","996","49.5%","1678","45.8%","2448","46.5%","-0.7pp"
"Thranduil's Company","UG","R","12798","2.55","5176","2.62","27394","82.9%","55.5%","4632","61.4%","7622","61.7%","12254","61.6%","14980","50.4%","11.2pp"
"Tom, Bert, and William","BG","R","12116","2.34","5242","2.38","27819","82.8%","55.9%","4571","56.2%","6449","58.5%","11020","57.5%","16742","54.7%","2.8pp"
