"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Agent 13, Sharon Carter","W","U","44567","2.87","18594","3.22","112069","92.9%","57.1%","19790","58.5%","30304","58.5%","50094","58.5%","62256","55.9%","2.6pp"
"Agent Maria Hill","W","U","57265","3.56","18464","4.16","101159","84.0%","58.0%","17914","62.2%","25772","57.1%","43686","59.2%","57339","57.1%","2.1pp"
"Agent of Atlas","W","C","225074","5.78","39763","8.06","166701","65.1%","56.4%","29731","57.2%","40698","54.6%","70429","55.7%","96042","56.9%","-1.2pp"
"Agent Phil Coulson","W","R","9426","1.56","7006","1.56","43724","94.9%","58.2%","7781","67.1%","11892","60.9%","19673","63.4%","24175","54.1%","9.3pp"
"Agents of S.H.I.E.L.D.","W","C","224695","5.81","36016","8.31","138717","60.2%","55.6%","24185","55.2%","35976","55.7%","60161","55.5%","78540","55.8%","-0.3pp"
"Avengers Assemble!","W","M","4366","1.49","3385","1.46","20931","93.7%","58.4%","3527","63.2%","5613","64.5%","9140","64.0%","11794","54.0%","10.1pp"
"Borough Backup","W","C","188930","4.57","46748","6.02","260639","85.9%","57.2%","47084","56.2%","69197","59.1%","116281","57.9%","144378","56.6%","1.3pp"
"Brave Brawler","W","C","182609","4.41","43767","5.79","255493","90.2%","57.3%","45531","58.1%","67350","57.3%","112881","57.7%","142643","57.1%","0.6pp"
"Captain America, Super-Soldier","W","M","4546","1.48","3253","1.49","19499","93.5%","56.7%","3442","59.2%","5465","59.1%","8907","59.1%","10756","54.7%","4.5pp"
"Captain America, Wings of Freedom","W","R","9367","1.52","6845","1.52","41982","94.6%","58.0%","7485","62.6%","11586","60.5%","19071","61.3%","23091","55.2%","6.1pp"
"Captain Marvel, Earth's Protector","W","M","3760","1.26","3304","1.25","21645","96.0%","60.9%","3692","64.9%","6313","70.0%","10005","68.1%","11715","54.7%","13.4pp"
"Captain Mar-Vell, Space-Born","W","U","74449","4.68","10917","6.78","42638","61.8%","54.1%","7084","51.7%","11654","55.3%","18738","53.9%","24113","54.2%","-0.2pp"
"Colleen Wing, Street Samurai","W","U","73991","4.59","12489","6.42","51604","64.6%","55.0%","9159","56.5%","12736","53.9%","21895","55.0%","29690","54.9%","0.1pp"
"Crowd of True Believers","W","C","247425","7.04","36801","9.94","81805","34.6%","56.1%","14418","57.4%","19945","54.7%","34363","55.8%","47467","56.3%","-0.5pp"
"Helicarrier Strike","W","C","184257","4.38","38816","5.97","214151","85.5%","56.4%","36851","55.2%","57176","57.8%","94027","56.8%","120142","56.0%","0.8pp"
"Hero in Training","W","C","127373","3.28","52183","3.72","324354","94.2%","58.6%","57436","59.5%","89133","61.1%","146569","60.5%","177060","57.1%","3.4pp"
"Invisible Woman, Sue Storm","W","U","83698","5.71","9048","8.80","14694","26.3%","49.3%","2345","43.3%","3687","48.3%","6032","46.4%","8683","51.2%","-4.9pp"
"Jennifer Walters","W","M","4438","1.46","3427","1.43","21574","94.6%","59.0%","3879","63.9%","6015","64.0%","9894","64.0%","11782","54.9%","9.1pp"
"Kree Commandos","W","C","245299","7.05","27880","10.64","34203","19.3%","52.5%","5895","50.4%","8525","52.0%","14420","51.4%","19843","53.3%","-1.9pp"
"Luke Cage, Power Man","W","U","85061","5.65","9738","8.60","21645","35.4%","52.4%","3670","49.6%","5492","52.4%","9162","51.3%","12545","53.2%","-1.9pp"
"The Mind Stone","W","M","5746","1.89","2897","1.93","15020","83.3%","54.8%","2665","57.1%","4020","55.6%","6685","56.2%","8335","53.7%","2.5pp"
"Mockingbird, Ace Agent","W","U","80622","5.27","9693","7.95","23074","38.1%","51.9%","3894","49.0%","5798","51.2%","9692","50.3%","13429","52.9%","-2.6pp"
"Monica Rambeau","W","M","4180","1.41","3375","1.39","20924","94.9%","57.7%","3742","61.0%","5780","63.9%","9522","62.7%","11371","53.5%","9.2pp"
"Murdock's Crusade","W","C","152547","3.82","42787","4.69","251202","89.7%","57.7%","42565","57.1%","68171","61.3%","110736","59.7%","140552","56.2%","3.5pp"
"Nick Fury, Agent of S.H.I.E.L.D.","W","R","30126","4.25","6735","5.49","26563","61.8%","56.0%","4689","57.2%","6714","56.1%","11403","56.5%","15123","55.6%","0.9pp"
"Night Nurse, Healer of Heroes","W","U","46688","2.84","17686","3.34","105781","93.0%","56.7%","18519","56.1%","28156","58.6%","46675","57.6%","58981","55.9%","1.7pp"
"Okoye, Dora Milaje Leader","W","U","53204","3.23","17040","3.86","97429","88.5%","56.9%","16770","57.4%","26059","59.2%","42829","58.5%","54439","55.6%","2.8pp"
"Origin of the Avengers","W","R","12111","1.92","6308","1.98","36083","90.4%","55.7%","6456","57.7%","9463","57.4%","15919","57.5%","20164","54.3%","3.3pp"
"Panther Pounce","W","C","247572","6.96","32766","10.21","58970","28.1%","54.1%","9728","50.5%","15033","56.3%","24761","54.0%","34220","54.1%","-0.1pp"
"Patriot, Shield Wielder","W","U","59698","3.58","16879","4.44","98612","91.1%","56.5%","17635","57.2%","25620","56.9%","43255","57.0%","55421","56.2%","0.8pp"
"Political Triumph","W","U","51780","3.35","17180","3.77","96510","86.7%","57.4%","17058","63.5%","24764","56.2%","41822","59.2%","54653","56.0%","3.2pp"
"Quake, Agent of S.H.I.E.L.D.","W","U","76200","4.70","13005","6.56","54618","65.7%","55.3%","9515","54.7%","14142","55.2%","23657","55.0%","31002","55.5%","-0.4pp"
"Raft Security Officer","W","C","188943","4.74","46056","6.12","258304","86.8%","57.2%","45921","56.8%","68857","57.5%","114778","57.2%","144135","57.2%","0.0pp"
"Red Guardian, Super-Soldier","W","U","46810","2.92","16320","3.40","97173","92.1%","56.9%","16978","57.1%","26211","59.3%","43189","58.4%","54016","55.7%","2.7pp"
"The Sentry, Golden Guardian","W","R","14441","2.35","4476","2.49","22519","80.9%","53.3%","3930","51.4%","6181","54.0%","10111","53.0%","12550","53.1%","-0.1pp"
"S.H.I.E.L.D. Spy Kit","W","C","199361","5.24","43346","6.69","212162","75.8%","56.9%","36793","57.9%","55460","57.8%","92253","57.8%","119888","56.2%","1.7pp"
"Super Villain Lockup","W","U","42447","2.63","13394","3.15","77741","91.5%","55.2%","13276","54.3%","20828","57.5%","34104","56.2%","43643","54.3%","1.9pp"
"Super-Soldier Serum","W","R","20001","3.12","3724","3.85","15849","69.1%","52.3%","2699","52.5%","4078","54.6%","6777","53.8%","9076","51.3%","2.5pp"
"Take Up the Shield","W","C","178472","4.30","40624","5.75","228114","86.8%","56.8%","38109","55.4%","61058","60.3%","99167","58.4%","128998","55.6%","2.8pp"
