"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Lake-town Toymaker","W","U","80091","6.20","12006","8.53","28646","38.4%","52.7%","4827","50.3%","9260","55.4%","14087","53.7%","14607","51.8%","1.8pp"
"Magnificent End","W","C","155629","4.59","30235","6.15","155475","81.6%","55.2%","26480","53.6%","44836","57.5%","71316","56.1%","84208","54.5%","1.6pp"
"Moment of Glory","W","C","213392","7.67","24203","11.25","23128","15.3%","51.2%","3929","48.2%","6672","52.7%","10601","51.0%","12539","51.3%","-0.3pp"
"The Mountain-king's Return","W","U","45290","3.25","16130","3.65","91339","87.9%","57.8%","16163","60.6%","26452","61.2%","42615","61.0%","48716","54.9%","6.1pp"
"Ori, Keeper of Songs","W","C","199929","6.70","26868","9.59","78330","46.4%","54.9%","13601","54.5%","19500","55.0%","33101","54.8%","44923","55.0%","-0.2pp"
"The Queen of Dale","W","M","4511","2.09","2062","2.13","10749","83.5%","55.4%","1905","58.5%","3068","57.9%","4973","58.1%","5768","53.0%","5.1pp"
"Roads Go Ever, Ever On","W","R","15448","3.37","3932","3.97","17773","72.4%","55.5%","3182","56.5%","4905","55.9%","8087","56.1%","9681","55.0%","1.2pp"
"Settle the Wreckage","W","R","10333","2.38","4119","2.49","22281","85.3%","55.7%","3775","54.3%","6481","61.1%","10256","58.6%","12030","53.2%","5.5pp"
"Stone by Sunlight","W","U","44052","3.09","15357","3.54","88016","89.7%","57.1%","15073","57.0%","25174","62.1%","40247","60.2%","47786","54.5%","5.6pp"
"Thorin's Last Stand","W","C","215125","7.86","23027","11.55","14093","9.8%","49.5%","2245","44.6%","3750","50.7%","5995","48.4%","8104","50.2%","-1.8pp"
"An Unexpected Party","W","R","7631","1.74","5170","1.71","31270","91.8%","58.7%","5401","61.5%","8883","66.9%","14284","64.9%","16969","53.5%","11.4pp"
"Velvetwing Butterflies","W","C","204245","6.90","23883","10.11","45012","30.1%","52.7%","7671","49.0%","12157","55.5%","19828","53.0%","25238","52.6%","0.4pp"
"Vow to Erebor","W","C","213731","7.79","23514","11.42","24019","16.3%","52.2%","3898","49.6%","5684","52.1%","9582","51.1%","14441","52.9%","-1.8pp"
"Bilbo, Luckwearer","U","U","47952","3.49","15543","3.92","86113","86.9%","56.4%","15437","59.4%","27221","60.9%","42658","60.3%","43071","52.5%","7.8pp"
"Bilbo, Thief in the Night","U","M","5324","2.52","2108","2.69","10162","77.7%","54.7%","1797","56.8%","3183","58.7%","4980","58.1%","5128","51.5%","6.6pp"
"Bilbo Baggins, Burglar","U","C","164945","5.13","36328","6.42","174929","76.5%","55.1%","31282","55.5%","53686","58.4%","84968","57.3%","88792","53.0%","4.4pp"
"Confusticate and Bebother","U","C","201633","6.90","27691","9.75","66667","38.7%","52.1%","11460","50.4%","20364","56.0%","31824","54.0%","34848","50.3%","3.7pp"
"Elrond, Moon-Reader","U","M","6103","2.97","1516","3.38","5397","59.6%","49.3%","979","47.3%","1556","52.0%","2535","50.2%","2844","48.4%","1.8pp"
"Elven Raft-Steerer","U","U","81204","6.43","9027","9.62","14055","25.2%","49.2%","2472","48.4%","3667","50.9%","6139","49.9%","7867","48.6%","1.3pp"
"Elvenking's Harper","U","C","214955","7.94","27745","11.22","36906","21.3%","51.6%","6458","51.0%","10450","54.4%","16908","53.1%","19901","50.2%","2.9pp"
"Enchanted River's Grasp","U","C","163714","5.02","29290","6.73","140293","77.4%","53.6%","23852","50.9%","44077","57.8%","67929","55.4%","71957","51.8%","3.6pp"
"Fateful Discovery","U","M","12847","5.42","1675","8.28","87","0.8%","","18","","24","","42","","46","",""
"Gandalf, Wandering Wizard","U","C","215102","8.02","25936","11.48","19004","11.8%","49.5%","3119","47.4%","5972","53.2%","9091","51.2%","10019","48.1%","3.1pp"
"Great Gilded Boat","U","R","10821","2.48","5584","2.53","31748","87.7%","57.2%","5537","64.0%","10166","61.0%","15703","62.1%","16090","52.4%","9.7pp"
"Lakeshore Apothecary","U","C","169692","5.50","38500","6.72","196221","81.1%","55.4%","35065","57.4%","65090","57.5%","100155","57.5%","96246","53.4%","4.1pp"
"Lake-town Mariners","U","U","83900","6.55","10798","9.49","16869","25.3%","50.7%","2804","47.3%","4995","53.5%","7799","51.2%","9041","50.1%","1.1pp"
"Long Lake Nuisance","U","C","187943","6.16","38229","7.77","168617","70.0%","55.5%","28809","54.6%","55643","59.5%","84452","57.9%","84350","53.1%","4.7pp"
"The Lord of the Eagles","U","R","17254","3.93","3182","4.91","9738","50.0%","51.2%","1695","48.8%","3001","55.3%","4696","53.0%","5055","49.5%","3.5pp"
"Master's Councillors","U","U","63379","4.71","16625","5.50","85549","81.2%","56.0%","15180","57.0%","28532","59.8%","43712","58.8%","42021","53.1%","5.7pp"
"Mirkwood Meditator","U","C","218605","8.66","24488","12.42","6101","4.0%","47.2%","1084","47.9%","1601","48.8%","2685","48.5%","3405","46.1%","2.3pp"
"Most Decrepit Old Bird","U","R","21854","4.46","3955","6.05","11766","47.6%","53.3%","2007","53.2%","3748","56.9%","5755","55.6%","6021","51.1%","4.5pp"
"Old Fat Spider Can't See Me","U","U","72455","5.44","11225","7.51","33347","48.2%","51.2%","5607","49.4%","10307","54.1%","15914","52.4%","17366","50.0%","2.4pp"
"Plunder the Trollshaws","U","C","179175","5.67","36507","7.22","171670","74.1%","56.0%","30315","56.0%","54561","60.5%","84876","58.9%","86792","53.1%","5.8pp"
"Ravenhill Flock","U","U","69174","5.29","9087","7.58","26971","48.3%","50.0%","4482","48.1%","8604","53.8%","13086","51.9%","13950","48.2%","3.7pp"
"Riddles in the Dark","U","R","21468","4.66","3406","6.32","7806","37.1%","49.7%","1318","47.8%","2351","52.8%","3669","51.0%","4135","48.5%","2.5pp"
"Roll-Roll-Roll-Roll","U","R","24163","5.21","3453","7.45","4292","20.4%","46.5%","709","38.6%","1260","47.9%","1969","44.6%","2305","48.1%","-3.5pp"
"Sound the Trumpets","U","U","82939","6.44","12239","8.99","27029","35.5%","53.3%","4551","52.0%","8656","57.3%","13207","55.5%","13825","51.2%","4.3pp"
"Thranduil's Decree","U","U","85370","6.76","10795","9.82","13622","20.3%","49.7%","2270","46.7%","4195","53.1%","6465","50.9%","7158","48.5%","2.3pp"
"Uncover the Moon-Letters","U","R","28124","6.07","3639","9.25","925","4.0%","47.5%","158","","287","","445","","480","",""
"Uneasy Partings","U","C","198365","6.63","34899","8.84","123348","56.4%","54.3%","20676","51.1%","39022","58.3%","59698","55.8%","63694","52.9%","3.0pp"
"Wizard's Staff","U","R","24467","5.28","3028","7.98","1564","8.4%","40.9%","262","","416","","678","39.2%","883","42.2%","-3.0pp"
"Along the Crooked Way","B","R","15137","3.27","3248","3.97","13608","67.3%","53.1%","2333","47.7%","3119","54.6%","5452","51.7%","8139","54.0%","-2.3pp"
"Azog, Moria's Ruin","B","R","12005","2.64","3470","2.98","17597","81.7%","53.2%","3035","50.1%","4023","54.3%","7058","52.5%","10516","53.7%","-1.2pp"
"Bilbo's Deadly Slice","B","C","94778","2.84","30537","3.42","183803","93.5%","56.6%","31255","54.8%","41999","58.5%","73254","56.9%","110585","56.4%","0.5pp"
"Crude Bent Blade","B","C","106080","3.28","39152","3.68","233977","91.1%","58.2%","40697","60.3%","53528","60.2%","94225","60.2%","139411","56.8%","3.4pp"
"Desolation Prowler","B","U","35653","2.65","17263","2.84","106025","92.6%","58.8%","19178","64.3%","23887","58.7%","43065","61.2%","63136","57.2%","4.0pp"
"Down, Down to Goblin-town","B","U","43938","3.13","16473","3.52","95638","88.8%","57.9%","16825","60.1%","21715","58.5%","38540","59.2%","57016","57.0%","2.2pp"
"Dreaded Bat-Cloud","B","U","53947","3.71","11650","4.86","62468","83.8%","55.9%","10395","54.8%","14339","56.2%","24734","55.6%","37844","56.1%","-0.4pp"
"Front Porch Sentries","B","C","193501","5.82","30244","8.38","105868","54.5%","55.8%","18867","55.4%","23859","54.6%","42726","55.0%","63140","56.3%","-1.3pp"
"Gathering of Darkness","B","U","56201","3.85","12106","5.01","61048","78.9%","55.5%","10178","52.5%","13875","56.3%","24053","54.7%","37020","56.0%","-1.3pp"
"Gnashing of Teeth","B","U","38679","2.73","12463","3.20","72604","91.0%","55.8%","12362","54.4%","16366","56.4%","28728","55.5%","43893","56.0%","-0.5pp"
"Gollum, Riddle Master","B","M","3308","1.52","2414","1.50","14247","90.8%","58.1%","2549","67.6%","3344","60.2%","5893","63.4%","8242","54.5%","8.9pp"
"Gollum, Silent Slinker","B","C","158511","4.66","37044","5.91","199831","82.7%","57.8%","34019","58.4%","45078","59.3%","79097","58.9%","119251","57.2%","1.7pp"
"Gollum the Abandoned","B","U","62377","4.27","14053","5.46","70632","77.8%","56.8%","12673","57.1%","15873","56.8%","28546","56.9%","41807","56.7%","0.2pp"
"Great Fierce Bee","B","C","207301","6.73","23699","10.19","36248","24.0%","53.1%","6181","51.1%","8304","52.9%","14485","52.1%","21799","53.9%","-1.7pp"
"Great Ugly-Looking Goblin","B","U","49780","3.45","13130","4.32","74612","88.1%","56.7%","13273","56.5%","16635","56.8%","29908","56.7%","44662","56.7%","-0.0pp"
"Head of the Hunt","B","R","6915","1.62","4758","1.62","28840","93.1%","57.5%","4978","60.9%","6720","60.9%","11698","60.9%","17167","55.1%","5.9pp"
"Inside Information","B","M","6185","2.80","1542","3.15","6761","70.3%","52.7%","1151","47.8%","1629","51.2%","2780","49.8%","3988","54.7%","-4.9pp"
"The Master of Lake-town","B","R","13821","2.99","3780","3.50","18626","77.8%","54.9%","3147","53.2%","4320","54.6%","7467","54.0%","11178","55.4%","-1.4pp"
"Nighthowl Pursuer","B","U","52754","3.73","15163","4.41","83792","84.6%","58.1%","15096","62.5%","18227","55.9%","33323","58.9%","50483","57.6%","1.3pp"
"Rage into the Valley","B","C","168002","4.86","34125","6.61","172506","78.4%","56.5%","30051","55.3%","38812","55.7%","68863","55.5%","103651","57.2%","-1.7pp"
"Ravening Warg","B","C","154346","4.45","31706","5.98","177173","86.3%","57.2%","31563","57.7%","39288","56.7%","70851","57.2%","106270","57.3%","-0.1pp"
"Reverent Howl","B","C","199212","6.14","25429","9.24","66279","40.9%","54.3%","11298","51.1%","14571","54.5%","25869","53.0%","40428","55.1%","-2.1pp"
"Rhovanion Rampager","B","R","7609","1.76","4790","1.77","29007","92.7%","58.0%","5057","61.9%","6753","59.7%","11810","60.7%","17306","56.1%","4.5pp"
"The Sackville-Bagginses","B","R","11592","2.60","4656","2.82","26194","87.0%","56.7%","4588","57.7%","6007","58.8%","10595","58.3%","15468","55.7%","2.6pp"
"Stir Up Trouble","B","C","141306","4.03","32800","5.30","183652","87.6%","56.1%","31010","53.9%","42167","57.6%","73177","56.0%","110546","56.1%","-0.1pp"
"Stony-Voiced Goblins","B","C","175903","5.04","33201","7.01","160603","75.2%","56.2%","28916","55.5%","36149","55.2%","65065","55.3%","95471","56.8%","-1.5pp"
"Supper for Spiders","B","R","26967","5.65","3288","8.76","1142","5.6%","44.7%","180","","248","","428","","715","46.2%",""
"Balin, Loremaster","R","R","17057","3.71","3004","4.87","10355","55.7%","52.9%","1745","47.9%","2445","52.5%","4190","50.6%","6130","54.3%","-3.7pp"
"Bombur, Gentle Dreamer","R","U","69787","4.90","11345","6.85","46500","64.8%","55.0%","7988","54.3%","11004","54.5%","18992","54.4%","27325","55.2%","-0.8pp"
"Bothersome Noisemaker","R","U","39875","2.87","16651","3.14","99425","90.7%","58.5%","17791","63.4%","23120","58.4%","40911","60.6%","58573","57.0%","3.6pp"
"Burn, Burn, Tree and Fern","R","U","37969","2.70","15186","3.02","89598","90.7%","57.5%","15136","58.7%","21083","60.2%","36219","59.5%","53352","56.1%","3.4pp"
"Dáin Ironfoot","R","R","8463","1.99","4780","2.01","28333","91.8%","57.9%","4950","62.7%","6713","60.5%","11663","61.4%","16582","55.3%","6.1pp"
"Desert Were-Worm","R","R","17642","3.93","2632","5.38","7018","42.7%","50.3%","1189","45.0%","1569","47.9%","2758","46.6%","4277","52.6%","-6.0pp"
"Desolation of Smaug","R","R","17531","3.85","3192","4.96","9921","48.8%","52.7%","1708","51.6%","2324","53.3%","4032","52.6%","5892","52.8%","-0.2pp"
"Dori, Bearer of Friends","R","C","168121","4.87","31097","6.72","160185","80.2%","56.7%","27913","57.2%","37488","56.5%","65401","56.8%","94257","56.5%","0.3pp"
"Dwarven Mauler","R","U","63634","4.37","13193","5.70","65334","77.0%","57.0%","11749","59.5%","14954","54.4%","26703","56.6%","38460","57.2%","-0.6pp"
"Gandalf, Goblins' Bane","R","M","4270","2.02","1970","2.01","10482","84.2%","55.7%","1851","58.0%","2509","57.3%","4360","57.6%","6127","54.5%","3.1pp"
"Gandalf, Spark Starter","R","U","57909","4.06","15459","4.92","78137","78.1%","57.3%","13020","56.0%","18559","60.6%","31579","58.7%","46576","56.3%","2.4pp"
"Getaway Barrel","R","R","28668","6.09","3543","9.41","452","2.0%","","75","","104","","179","","273","",""
"Glóin the Mighty","R","U","54698","3.77","12111","4.86","64075","82.4%","56.8%","10908","57.7%","15132","57.3%","26040","57.5%","37850","56.2%","1.2pp"
"Goblin-town Flunkies","R","C","194018","6.01","26521","8.77","86897","51.2%","54.6%","15459","53.4%","19691","53.2%","35150","53.3%","51773","55.4%","-2.1pp"
"Gundabad Opportunist","R","C","194860","5.89","33475","8.28","140285","65.1%","56.3%","23915","54.7%","32380","56.0%","56295","55.5%","84090","56.9%","-1.4pp"
"Iron Hills Stalwart","R","C","209104","7.01","23205","10.54","34144","23.2%","53.2%","5602","49.1%","8216","52.5%","13818","51.1%","20299","54.6%","-3.5pp"
"Last Light of Durin's Day","R","R","27330","5.84","3318","9.08","727","3.5%","40.4%","115","","183","","298","","429","",""
"The Misty Mountains Cold","R","R","11547","2.59","3780","2.88","20171","83.7%","55.4%","3494","60.5%","4883","54.4%","8377","57.0%","11797","54.2%","2.8pp"
"Misty Mountains Raider","R","U","44817","3.18","14761","3.69","83691","87.8%","57.1%","14171","56.4%","19841","58.9%","34012","57.9%","49835","56.6%","1.3pp"
"Óin the Brave","R","C","192416","5.98","29298","8.50","110047","58.8%","55.5%","19858","54.8%","25434","54.9%","45292","54.8%","64453","55.9%","-1.1pp"
"Pinecone Strike","R","C","107630","3.16","36523","3.78","216006","91.0%","57.5%","37953","58.6%","50565","59.2%","88518","59.0%","127510","56.5%","2.5pp"
"Ragged Short Spear","R","C","196854","6.05","27668","8.85","92405","52.0%","55.5%","16516","55.5%","21202","54.7%","37718","55.0%","54437","55.9%","-0.8pp"
"Smaug, the Great Calamity","R","C","170344","5.00","27015","7.11","117358","68.0%","55.5%","19553","53.8%","27982","57.1%","47535","55.8%","69816","55.3%","0.5pp"
"Smaug the Magnificent","R","M","2989","1.35","2231","1.34","13315","92.3%","58.7%","2336","63.6%","3253","63.7%","5589","63.6%","7759","55.2%","8.4pp"
"Smaug's Fury","R","C","212506","7.36","23383","10.98","25361","17.1%","53.0%","4256","50.4%","5658","52.7%","9914","51.7%","15458","53.8%","-2.1pp"
"Snowslope Hunter","R","U","70096","4.93","12514","6.68","52574","66.1%","54.5%","9195","51.2%","12136","54.4%","21331","53.0%","31304","55.5%","-2.5pp"
"Stone-Giant of High Pass","R","R","10479","2.41","4392","2.49","24287","86.1%","56.7%","3925","54.8%","5978","60.1%","9903","58.0%","14463","55.9%","2.1pp"
"Thorin, Mountain-king","R","M","3768","1.77","2286","1.74","13044","87.7%","58.0%","2228","60.9%","3156","63.7%","5384","62.6%","7596","54.5%","8.1pp"
"Tidings of War","R","C","186618","5.67","29632","8.13","122812","64.3%","55.9%","22080","56.6%","27495","54.1%","49575","55.2%","73249","56.4%","-1.2pp"
"Attercop","G","C","177711","5.40","24895","7.70","116913","74.6%","54.8%","21025","55.5%","26591","55.0%","47616","55.2%","68959","54.5%","0.8pp"
"Bejeweled Warg","G","R","8766","2.04","3984","2.06","21334","84.2%","56.4%","3977","64.2%","4859","56.4%","8836","59.9%","12507","53.9%","6.0pp"
"Beorn, Reluctant Host","G","C","198702","6.65","19423","10.08","36169","30.0%","51.4%","6311","48.9%","8474","51.4%","14785","50.3%","21297","52.1%","-1.8pp"
"Beorn the Fierce","G","M","3227","1.55","2091","1.49","12015","88.1%","57.2%","1996","61.4%","2876","63.7%","4872","62.8%","7094","53.1%","9.7pp"
"Beorn's Hospitality","G","U","54194","3.96","7893","5.36","35619","72.3%","53.3%","6160","54.8%","8196","54.1%","14356","54.4%","21121","52.4%","2.0pp"
"Boughside Wanderers","G","C","205008","6.96","23301","10.21","50997","34.8%","53.2%","8430","49.7%","12216","55.1%","20646","52.9%","30028","53.3%","-0.4pp"
"Cantankerous Keepers","G","R","19796","4.41","3056","5.91","7948","42.6%","51.6%","1301","51.5%","1947","52.4%","3248","52.1%","4563","50.9%","1.2pp"
"Dancing from Dark to Dawn","G","M","3409","1.66","1909","1.60","10427","86.5%","55.3%","1764","56.5%","2467","59.9%","4231","58.4%","6095","53.1%","5.4pp"
"Down in the Valley","G","R","14143","3.17","3267","3.74","14566","71.1%","53.8%","2582","57.3%","3546","54.8%","6128","55.8%","8310","52.2%","3.7pp"
"Galion, Elvenking's Butler","G","U","72675","5.34","9227","7.67","29470","51.4%","53.5%","5090","52.8%","6778","53.9%","11868","53.4%","17538","53.5%","-0.1pp"
"Gigantic Big Bear","G","R","12519","2.86","2716","3.29","12350","74.5%","51.7%","2076","48.7%","2914","52.6%","4990","51.0%","7270","52.0%","-1.0pp"
"Guardian of the Halls","G","C","199411","6.55","22294","9.67","61677","44.1%","52.8%","11067","51.9%","14162","52.8%","25229","52.4%","36205","53.0%","-0.6pp"
"Little Bear","G","C","206375","7.11","21229","10.61","30834","23.3%","51.7%","5344","49.4%","6748","51.5%","12092","50.6%","18682","52.3%","-1.8pp"
"Mirkwood Pathmaker","G","U","45823","3.23","12638","3.84","71153","87.4%","56.8%","12427","59.1%","16793","59.8%","29220","59.5%","41623","54.9%","4.6pp"
"Nasty Little Rabbit","G","U","51558","3.65","12684","4.40","65908","81.1%","56.7%","12185","61.9%","14178","55.8%","26363","58.6%","39433","55.5%","3.1pp"
"The Notary Hobbits","G","R","23186","4.94","3073","7.16","4099","21.2%","49.5%","682","49.1%","1011","53.1%","1693","51.5%","2368","48.1%","3.4pp"
"Old Fat Spider","G","U","66898","4.86","9634","6.75","37332","62.2%","53.2%","6258","50.7%","8776","54.4%","15034","52.8%","22144","53.4%","-0.5pp"
"Ordinary Bear","G","C","205678","6.95","25029","10.12","57212","36.3%","54.5%","9566","54.2%","12789","54.0%","22355","54.1%","34784","54.9%","-0.8pp"
"Part in Friendship","G","R","17165","3.78","3153","4.83","11481","59.1%","51.5%","1900","51.3%","2670","51.6%","4570","51.5%","6825","51.5%","-0.0pp"
"Quarrel","G","C","151705","4.48","26240","6.03","138891","83.4%","55.2%","23353","54.3%","32192","57.5%","55545","56.2%","83384","54.6%","1.6pp"
"Radagast of Rhosgobel","G","R","11614","2.64","2718","2.96","12672","75.0%","52.4%","2108","50.2%","2964","53.1%","5072","51.9%","7559","52.6%","-0.7pp"
"Through the Forest Gate","G","R","28162","5.94","3478","9.24","1267","5.8%","47.2%","213","","314","","527","49.3%","741","45.9%","3.5pp"
"Troll Negotiations","G","U","56079","3.93","10824","5.08","55246","81.0%","54.6%","8955","52.9%","12655","56.0%","21610","54.7%","33659","54.6%","0.1pp"
"Warg Tactics","G","C","204786","6.85","22225","10.20","50584","36.1%","53.9%","8559","51.9%","11291","54.9%","19850","53.6%","30753","54.1%","-0.5pp"
"Wargling","G","C","198281","6.49","25695","9.34","83684","51.8%","54.8%","14963","54.4%","17699","53.6%","32662","53.9%","50892","55.4%","-1.4pp"
"Wilderland Scrounger","G","U","62092","4.59","8364","6.46","32793","63.5%","52.6%","5477","51.0%","7456","52.4%","12933","51.8%","19791","53.1%","-1.3pp"
"Wood Elves","G","C","183362","5.86","20710","8.58","67695","52.8%","52.3%","12065","53.0%","15777","53.3%","27842","53.2%","39584","51.5%","1.7pp"
"Woodland Weavemaster","G","U","71181","5.44","9364","7.64","29024","50.0%","52.1%","5216","55.5%","6757","52.8%","11973","54.0%","16949","50.8%","3.2pp"
"Bard, King of Dale","WU","M","5863","2.72","1783","2.96","7307","67.8%","50.6%","1159","47.4%","2444","53.6%","3603","51.6%","3731","49.5%","2.1pp"
"Bard the Bowman","WU","U","56880","4.24","14439","4.95","71248","78.7%","55.8%","12342","56.5%","24093","59.5%","36435","58.5%","34843","52.9%","5.5pp"
"Bard's Company","WU","R","11052","2.54","5423","2.54","31122","88.1%","58.1%","5247","62.8%","10317","64.2%","15564","63.7%","15642","52.6%","11.1pp"
"Bifur, Melodic Rider","WR","U","59306","4.27","10307","5.75","42432","65.5%","54.5%","7066","51.4%","10303","56.5%","17369","54.4%","24846","54.5%","-0.1pp"
"Bolg of the North","BR","U","55222","3.98","11212","5.11","51579","72.5%","55.1%","8459","52.4%","11787","55.7%","20246","54.4%","31394","55.7%","-1.3pp"
"Bolg's Company","BR","R","18353","3.89","3325","5.15","13380","64.5%","53.5%","2315","50.6%","3029","52.0%","5344","51.4%","8048","55.0%","-3.6pp"
"The Chief Warg","BG","U","52284","3.83","10000","4.89","46851","74.9%","54.3%","7968","50.9%","10190","53.4%","18158","52.3%","28579","55.5%","-3.2pp"
"Chief Warg's Company","BG","R","7857","1.86","4457","1.82","26005","90.2%","57.6%","4698","63.6%","5937","60.8%","10635","62.0%","15370","54.6%","7.4pp"
"Dáin's Company","WR","R","12806","2.94","4202","3.17","20919","77.7%","57.2%","3591","63.3%","5033","60.9%","8624","61.9%","12167","53.7%","8.2pp"
"Duskwatch Hunter","BG","C","177059","5.11","28566","7.34","128881","70.4%","56.2%","22698","55.3%","27992","55.3%","50690","55.3%","78109","56.7%","-1.5pp"
"Dwalin, Weaponmaster","WR","R","10733","2.40","4593","2.54","26020","88.5%","57.0%","4705","58.8%","6273","59.2%","10978","59.0%","14963","55.3%","3.7pp"
"Eagle's Rescue","WU","U","72450","5.28","12130","7.13","40830","53.5%","54.6%","6827","52.1%","12968","58.2%","19795","56.1%","21033","53.2%","3.0pp"
"Fearsome Goblin Pair","BR","U","52722","3.56","10277","4.71","50796","78.1%","54.0%","8885","53.3%","11744","53.3%","20629","53.3%","30180","54.6%","-1.3pp"
"Goblin Plate Mail","BR","C","135734","3.82","38022","4.91","224935","91.4%","56.9%","40701","57.0%","50747","56.3%","91448","56.6%","133143","57.1%","-0.5pp"
"The Great Goblin","BR","R","8914","2.12","3915","2.18","21760","86.9%","55.4%","3743","56.1%","4997","56.1%","8740","56.1%","13052","54.9%","1.2pp"
"Large Bear","BG","U","41655","2.93","11672","3.59","66555","89.4%","55.8%","11237","54.3%","15252","58.0%","26489","56.4%","40017","55.4%","1.0pp"
"Mirkwood Nurturer","UG","C","187043","5.75","30587","8.06","114883","60.0%","54.2%","19668","51.9%","29927","57.0%","49595","55.0%","64965","53.6%","1.3pp"
"Nori, Teller of Tales","WR","C","187352","5.68","27197","8.26","97426","56.9%","54.4%","17779","53.3%","23562","53.4%","41341","53.4%","55815","55.1%","-1.7pp"
"Patient Instructor","WU","C","180379","5.64","39774","7.18","195651","77.3%","56.2%","34603","56.3%","60984","59.6%","95587","58.4%","100091","54.2%","4.2pp"
"Silvan Reveler","UG","U","65347","4.90","10153","6.56","35665","57.5%","51.8%","6186","51.6%","9369","54.5%","15555","53.3%","19869","50.5%","2.9pp"
"Smaug, Wicked Worm","BR","R","9179","2.14","3698","2.20","19503","83.4%","54.6%","3268","51.7%","4591","56.2%","7859","54.3%","11697","54.7%","-0.4pp"
"Thorin Oakenshield","WR","U","59799","4.45","11408","5.64","52412","72.6%","55.9%","9210","57.1%","12518","54.8%","21728","55.8%","30325","55.8%","-0.0pp"
"Thranduil, Sindarin Liege","UG","U","44638","3.24","11547","3.86","61300","84.0%","55.0%","10647","56.1%","16661","59.1%","27308","57.9%","33572","52.5%","5.5pp"
"Thranduil, the Elvenking","UBG","R","21317","4.63","2897","6.70","3638","20.5%","45.9%","574","39.9%","882","49.2%","1456","45.5%","2162","45.9%","-0.3pp"
"Thranduil's Company","UG","R","10695","2.54","4255","2.61","22243","82.5%","55.5%","3760","61.7%","6153","61.7%","9913","61.7%","12188","50.5%","11.2pp"
"Tom, Bert, and William","BG","R","10095","2.32","4443","2.33","23498","82.8%","55.9%","3876","56.0%","5435","58.8%","9311","57.6%","14131","54.5%","3.1pp"
"The Arkenstone","","M","2544","1.14","2314","1.14","14739","98.9%","57.1%","2557","59.6%","3876","61.5%","6433","60.7%","8284","54.3%","6.4pp"
