"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Echo, Perceptive Prodigy","U","U","86400","5.50","15050","7.58","55053","57.8%","54.3%","9554","51.1%","15139","53.9%","24693","52.8%","30414","55.5%","-2.7pp"
"Falcon, Winged Wonder","U","U","56612","3.44","19748","4.02","113392","88.1%","57.8%","19277","57.2%","32819","61.2%","52096","59.7%","61615","56.1%","3.6pp"
"Falcon's Wing Harness","U","U","72764","4.39","15133","5.80","71646","74.2%","55.8%","12101","54.3%","19712","59.2%","31813","57.3%","39806","54.5%","2.9pp"
"Frozen in Ice","U","C","146415","3.55","40168","4.55","235900","91.6%","56.1%","40131","53.9%","67082","59.3%","107213","57.3%","128713","55.1%","2.2pp"
"Futurist Forge","U","C","213945","5.37","40560","7.37","187877","72.1%","56.4%","33703","55.9%","51924","59.1%","85627","57.8%","102163","55.2%","2.7pp"
"Giant-Sized Flying Ant","U","C","236640","6.25","42033","8.62","149760","55.5%","56.6%","25306","53.9%","42976","59.8%","68282","57.6%","81803","55.8%","1.9pp"
"Hydraulic Helper","U","C","247009","7.18","35105","10.16","77619","34.8%","54.0%","13972","54.3%","20293","54.7%","34265","54.6%","43312","53.5%","1.1pp"
"I Am Iron Man","U","C","248379","7.05","37066","10.03","82729","35.1%","54.5%","13820","52.6%","22769","57.2%","36589","55.4%","46163","53.7%","1.8pp"
"Iron Lad, Diverging Destiny","U","U","70175","4.40","12657","5.86","55891","70.1%","54.1%","9798","54.1%","15279","55.5%","25077","54.9%","30913","53.3%","1.6pp"
"Ironheart, Clever Champion","U","R","25620","3.92","4617","5.03","17498","60.7%","51.9%","2919","50.0%","5001","53.9%","7920","52.5%","9664","51.4%","1.1pp"
"Justice, Vance Astrovik","U","U","39446","2.53","21218","2.72","133173","94.4%","59.0%","23447","61.4%","38217","63.9%","61664","62.9%","71536","55.5%","7.4pp"
"Kang the Conqueror","U","M","4694","1.56","3350","1.54","20175","93.1%","57.5%","3489","56.7%","5983","63.8%","9472","61.2%","10871","54.1%","7.1pp"
"Kid Loki","U","U","80715","5.05","12468","7.13","43492","55.7%","53.0%","7640","54.2%","12420","53.4%","20060","53.7%","23434","52.3%","1.4pp"
"Leader, Super-Genius","U","R","10220","1.64","7916","1.62","50269","95.0%","59.6%","8759","67.0%","14796","67.7%","23555","67.5%","27141","52.9%","14.5pp"
"Loki, God of Mischief","U","R","13243","2.11","6904","2.15","40119","90.2%","56.2%","7252","58.8%","11121","58.6%","18373","58.7%","21922","54.2%","4.5pp"
"Mister Fantastic, Reed Richards","U","U","90624","5.98","12934","8.54","27856","34.2%","53.0%","4813","51.0%","7648","53.7%","12461","52.6%","15496","53.2%","-0.6pp"
"Ms. Marvel, Kamala Khan","U","R","23633","3.60","5181","4.36","18440","55.8%","54.1%","3240","56.1%","5116","54.6%","8356","55.2%","10147","53.1%","2.0pp"
"Multiversal Incursion","U","M","10538","3.30","2700","3.79","10404","64.0%","50.9%","1728","47.3%","2900","53.8%","4628","51.4%","5782","50.6%","0.8pp"
"Namor the Sub-Mariner","U","M","8316","2.70","2803","2.84","12240","69.8%","54.0%","2122","55.3%","3530","57.0%","5652","56.4%","6677","51.9%","4.5pp"
"Pym Particles","U","U","93782","6.13","11835","9.13","24742","33.4%","51.4%","4176","48.4%","6530","54.6%","10706","52.2%","14043","50.8%","1.5pp"
"Rewrite History","U","U","98793","6.84","12026","10.13","11131","14.8%","50.3%","1894","45.9%","3097","50.1%","4991","48.5%","6132","51.7%","-3.2pp"
"Secret Invasion","U","R","14294","2.25","7117","2.35","41503","90.1%","56.8%","6962","54.7%","11803","62.5%","18765","59.6%","22746","54.6%","5.0pp"
"S.H.I.E.L.D. Deployment Drone","U","C","154605","3.76","51508","4.59","308452","91.8%","57.7%","54320","58.6%","87439","60.1%","141759","59.5%","166888","56.1%","3.4pp"
"S.H.I.E.L.D. Flying Car","U","R","15312","2.37","7700","2.49","44454","90.5%","56.2%","7543","56.1%","12500","60.5%","20043","58.9%","24404","54.0%","4.9pp"
"Shuri, Wakandan Inventor","U","U","82694","5.27","13561","7.27","49965","58.0%","54.1%","8933","56.5%","13310","53.9%","22243","54.9%","27713","53.5%","1.4pp"
"Stature, Size Shifter","U","U","66885","4.07","19544","4.87","106907","84.2%","57.5%","19109","59.2%","29765","58.9%","48874","59.0%","58140","56.2%","2.8pp"
"Super Intelligence","U","U","78420","5.02","9324","7.55","27247","47.7%","51.1%","4691","52.2%","7428","52.7%","12119","52.5%","15134","50.0%","2.4pp"
"Super Suit","U","C","246316","6.99","32275","10.23","63628","31.1%","54.2%","10811","54.1%","17276","56.8%","28087","55.8%","35525","53.0%","2.8pp"
"Thirst for Knowledge","U","U","95689","6.39","11532","9.50","19223","26.6%","51.2%","3295","48.0%","5114","53.9%","8409","51.6%","10817","50.9%","0.7pp"
"Tony Stark","U","M","6395","2.14","3170","2.08","17070","84.6%","55.7%","3028","58.8%","4885","60.6%","7913","59.9%","9239","52.1%","7.8pp"
"Trickster's Stratagem","U","C","169919","4.16","53292","5.09","314139","90.0%","58.0%","52809","57.3%","89969","62.1%","142778","60.3%","171433","56.0%","4.3pp"
"We Say Thee Nay!","U","C","181365","4.40","48472","5.60","272746","86.9%","57.3%","48127","59.1%","75923","59.4%","124050","59.3%","148707","55.7%","3.6pp"
"Wiccan, Rising Magician","U","U","75326","4.59","13874","6.28","61171","69.3%","55.1%","10051","51.8%","18054","57.1%","28105","55.2%","33451","54.9%","0.4pp"
"The Wondrous Wasp","U","R","12289","1.91","7755","1.93","48207","93.9%","58.8%","8587","62.3%","13581","63.9%","22168","63.3%","26117","55.1%","8.2pp"
"Agents of HYDRA","B","C","235174","6.50","28446","9.48","88613","50.0%","52.6%","15923","51.4%","23133","53.7%","39056","52.8%","49574","52.4%","0.3pp"
"Arnim Zola, Bio-Fanatic","B","U","79329","5.13","10695","7.24","38310","59.0%","50.5%","6736","47.2%","10397","52.1%","17133","50.2%","21276","50.8%","-0.7pp"
"Baron Helmut Zemo","B","R","29252","4.44","4184","6.32","10453","41.0%","50.3%","1855","51.3%","2901","52.3%","4756","51.9%","5766","49.1%","2.8pp"
"Baron Strucker, HYDRA Overlord","B","U","58600","3.67","11907","4.66","64065","86.3%","53.8%","11368","57.4%","17667","55.7%","29035","56.4%","35220","51.7%","4.7pp"
"Black Widow, Super Spy","B","M","5212","1.70","2935","1.73","16124","86.5%","54.9%","2933","60.2%","4440","56.1%","7373","57.8%","8843","52.5%","5.2pp"
"Construct a Cosmic Cube","B","R","23638","3.81","4588","4.62","14980","53.9%","48.7%","2604","47.3%","4402","49.7%","7006","48.8%","7889","48.6%","0.2pp"
"Crossbones, Malicious Mercenary","B","U","65347","4.16","9924","5.61","46316","76.2%","51.8%","7990","50.9%","12781","54.1%","20771","52.9%","25885","50.9%","1.9pp"
"Cruel Alliance","B","C","139662","3.48","39429","4.27","229436","90.8%","56.1%","39707","55.8%","63903","61.1%","103610","59.1%","125858","53.6%","5.5pp"
"Dark Deed","B","U","38927","2.44","14828","2.81","86942","91.5%","55.9%","15113","57.9%","24245","60.3%","39358","59.3%","47587","53.1%","6.3pp"
"Decoy Ploy","B","C","252405","7.56","30660","10.95","44952","23.4%","52.6%","7335","46.9%","12142","54.3%","19477","51.5%","25502","53.4%","-1.9pp"
"Doctor Doom","B","M","4242","1.38","3279","1.34","19861","92.4%","58.0%","3400","63.7%","5720","65.7%","9120","65.0%","10770","52.0%","12.9pp"
"Doom Reigns Supreme","B","R","17136","2.75","4345","3.06","20913","79.5%","51.8%","3749","55.1%","5418","52.0%","9167","53.3%","11508","50.9%","2.4pp"
"Elektra, Daughter of the Hand","B","R","12192","1.95","6471","1.94","37238","88.5%","56.8%","6522","62.6%","10447","62.9%","16969","62.8%","20305","51.8%","10.9pp"
"Grim Reaper, Lethal Legionnaire","B","U","84959","5.59","9501","8.41","25010","42.7%","51.1%","4237","48.4%","6792","53.7%","11029","51.6%","14112","50.6%","1.0pp"
"Hour of Defeat","B","C","140773","3.42","33268","4.41","186229","88.9%","54.6%","31821","53.3%","51465","58.8%","83286","56.7%","102994","52.9%","3.8pp"
"HYDRA Infiltration","B","C","248054","7.32","32849","10.44","62081","29.9%","54.9%","10499","54.1%","17083","57.7%","27582","56.3%","34507","53.8%","2.6pp"
"HYDRA Troopers","B","C","236085","6.55","29647","9.45","84513","45.7%","52.3%","14554","50.9%","22747","54.7%","37301","53.2%","47265","51.6%","1.6pp"
"Kingpin's Enforcers","B","C","243314","6.85","29463","10.05","74957","40.5%","53.0%","12880","52.3%","20481","55.3%","33361","54.1%","41775","52.1%","2.0pp"
"Klaw, Sonic Subjugator","B","U","66589","4.01","15429","5.08","82326","84.2%","55.1%","14312","55.1%","22563","57.8%","36875","56.7%","45488","53.8%","2.9pp"
"Madame Masque","B","U","57046","3.57","15799","4.30","86465","85.9%","55.5%","14448","56.1%","24913","59.9%","39361","58.5%","47338","53.0%","5.5pp"
"The Masters of Evil","B","U","70021","4.45","11366","6.00","51299","73.4%","52.0%","8518","48.8%","14390","56.4%","22908","53.6%","28587","50.8%","2.9pp"
"M.O.D.O.K.","B","M","4877","1.58","3174","1.54","18676","90.5%","57.0%","3197","61.3%","5450","64.4%","8647","63.2%","10200","51.8%","11.4pp"
"Moonstone, Harsh Mistress","B","U","86734","5.68","11694","8.05","31037","43.3%","51.4%","5285","48.6%","9052","53.5%","14337","51.7%","16891","51.1%","0.6pp"
"Ninja of the Hand","B","C","233876","6.31","29394","9.27","97496","52.8%","54.0%","17042","52.1%","26707","56.7%","43749","54.9%","53939","53.3%","1.6pp"
"Project Deathlok Soldier","B","C","253165","7.71","28795","11.27","38453","21.2%","52.5%","6770","52.0%","10082","53.1%","16852","52.6%","21623","52.4%","0.2pp"
"Red Room Recruit","B","C","214668","5.48","34252","7.61","169364","78.7%","54.2%","30336","54.1%","45850","55.7%","76186","55.1%","93284","53.4%","1.6pp"
"Robot Domination","B","U","86050","5.84","10689","8.39","25205","38.5%","49.8%","4107","45.4%","6749","49.6%","10856","48.0%","14260","51.2%","-3.2pp"
"Ronin, Shadow Stalker","B","U","95844","6.53","13211","9.24","25033","30.0%","54.9%","4309","55.4%","6608","55.5%","10917","55.5%","14164","54.4%","1.0pp"
"Roxxon Brutes","B","C","232202","6.04","33259","8.72","135063","64.7%","53.7%","24441","52.0%","37128","55.6%","61569","54.2%","73877","53.3%","0.8pp"
"Stolen Stark Tech","B","C","241620","6.81","30431","9.89","81411","42.8%","54.0%","13683","53.4%","21839","56.5%","35522","55.3%","45895","53.0%","2.4pp"
"Super-Skrull","B","R","13993","2.24","6437","2.25","35655","87.8%","55.1%","6088","56.3%","10478","60.7%","16566","59.0%","19436","51.8%","7.3pp"
"Swordsman, Sharp Scoundrel","B","U","86320","5.66","12897","7.89","41505","51.0%","54.3%","7391","56.4%","10827","55.4%","18218","55.8%","23329","53.2%","2.7pp"
"Thunderbolts Conspiracy","B","R","24198","3.88","3858","5.00","12987","55.8%","49.9%","2146","47.3%","3483","50.4%","5629","49.2%","7363","50.4%","-1.2pp"
"Too Evil to Stay Dead","B","U","94817","6.39","11244","9.46","21440","30.6%","51.8%","3573","48.5%","5939","53.5%","9512","51.6%","11938","52.0%","-0.4pp"
"Unliving Legionnaire","B","C","249393","7.26","29062","10.67","53026","29.2%","53.0%","8952","49.6%","14706","56.1%","23658","53.7%","29563","52.4%","1.2pp"
"Visions of Villainy","B","C","232375","6.35","29978","9.20","100867","54.2%","52.8%","17562","51.5%","27367","54.7%","44929","53.5%","55947","52.3%","1.2pp"
"Whiplash, Vengeful Engineer","B","U","88037","5.75","12224","8.16","37807","49.0%","54.5%","6761","59.4%","9618","55.2%","16379","56.9%","21461","52.7%","4.2pp"
"Widow's Bite","B","C","193395","4.77","33058","6.54","162397","78.2%","54.3%","28214","54.3%","44584","57.2%","72798","56.0%","89627","52.9%","3.1pp"
"Yellowjacket, Heartless Marauder","B","U","71899","4.46","12064","6.03","60339","80.5%","53.5%","10700","55.7%","16256","55.0%","26956","55.3%","33461","52.0%","3.3pp"
"Avengers Disassembled","R","R","23032","3.56","4470","4.39","15971","57.9%","52.2%","2761","52.8%","4040","55.4%","6801","54.4%","9171","50.7%","3.7pp"
"Blazing Crescendo","R","C","251760","7.60","26651","11.19","42243","25.4%","51.7%","7011","49.7%","10061","54.9%","17072","52.8%","25179","50.9%","1.8pp"
"Crimson Operative","R","C","234136","6.37","31786","9.01","108881","54.4%","53.7%","18606","52.1%","27947","55.5%","46553","54.1%","62435","53.3%","0.8pp"
"Death to Our Enemies","R","U","93246","6.52","10103","9.74","14651","23.6%","48.4%","2506","45.4%","3807","47.2%","6313","46.5%","8324","49.9%","-3.4pp"
"Evil's Thrall","R","U","101296","7.22","10337","10.97","7059","11.0%","50.0%","1140","48.2%","1778","53.9%","2918","51.7%","4142","48.7%","3.0pp"
"Fin Fang Foom","R","R","19173","3.04","4751","3.47","21493","73.1%","52.8%","3621","52.3%","5659","54.9%","9280","53.9%","12386","52.0%","1.9pp"
"Hawkeye, Master Marksman","R","R","13156","2.11","5618","2.14","30403","85.2%","55.2%","5490","59.5%","7469","58.0%","12959","58.6%","17567","52.7%","5.9pp"
"Hawkeye, Young Avenger","R","U","80605","5.20","11382","7.17","37670","53.5%","51.8%","6359","50.5%","9327","52.1%","15686","51.4%","22144","52.0%","-0.6pp"
"Hawkeye's Bow","R","C","247752","7.40","26427","10.87","38778","23.6%","51.2%","6625","50.8%","9396","54.2%","16021","52.8%","22750","50.1%","2.7pp"
"Hex Magic","R","U","106036","7.85","11612","11.55","4114","5.6%","48.7%","664","43.5%","1018","47.1%","1682","45.7%","2433","50.7%","-5.1pp"
"Hire a Crew","R","C","261032","8.60","26539","12.50","8063","4.8%","48.4%","1385","44.3%","1888","48.3%","3273","46.6%","4793","49.6%","-3.0pp"
"HULK SMASH!","R","C","206578","5.17","28696","7.29","126911","70.4%","53.8%","21696","53.1%","31417","56.8%","53113","55.3%","73845","52.7%","2.6pp"
"Human Torch, Johnny Storm","R","U","82359","5.28","9576","7.77","29722","50.1%","52.3%","5208","49.7%","7280","54.2%","12488","52.3%","17262","52.3%","0.1pp"
"HYDRA Assault Robot","R","C","214149","5.92","25679","8.42","97819","62.1%","51.5%","17580","51.0%","24288","53.0%","41868","52.1%","55965","51.0%","1.1pp"
"Iron Fist, Living Weapon","R","U","92842","6.26","10878","9.19","20186","29.5%","52.3%","3611","50.5%","4641","51.0%","8252","50.8%","11962","53.3%","-2.5pp"
"Jessica Jones, Private Eye","R","U","69318","4.36","16770","5.33","82765","77.5%","55.6%","14614","57.6%","21329","57.7%","35943","57.7%","47071","54.1%","3.6pp"
"K'un-Lun Warrior","R","C","251975","7.50","28539","10.84","56726","31.7%","53.1%","10201","53.2%","13416","52.0%","23617","52.5%","33063","53.6%","-1.1pp"
"Kree Sentinel","R","C","235441","6.18","30615","9.00","114753","59.8%","53.5%","20816","52.2%","29659","55.0%","50475","53.9%","64633","53.1%","0.7pp"
"Lightning Strike","R","C","141594","3.45","27975","4.49","154605","88.3%","53.9%","26821","53.7%","38767","56.7%","65588","55.5%","89034","52.7%","2.7pp"
"Loki Laufeyson","R","U","73129","4.51","12261","5.98","52817","70.0%","52.8%","9483","53.3%","12940","52.4%","22423","52.8%","30538","52.7%","0.0pp"
"Machinesmith Automaton","R","C","236891","7.06","24403","10.33","52200","34.7%","50.2%","9143","50.0%","13329","51.2%","22472","50.7%","29771","49.8%","1.0pp"
"Misty Knight, Hero for Hire","R","U","94853","6.17","12651","8.77","37408","46.8%","53.7%","6744","54.3%","8996","52.6%","15740","53.3%","21649","54.0%","-0.6pp"
"Mjölnir, Hammer of Thor","R","M","4659","1.54","2865","1.50","15499","86.8%","54.7%","2678","56.3%","3987","59.8%","6665","58.4%","8822","51.9%","6.5pp"
"Photon Blast Barrage","R","U","72866","4.48","13967","5.82","63951","72.3%","54.2%","10902","53.0%","16019","58.1%","26921","56.0%","37054","52.9%","3.1pp"
"Quicksilver, Brash Blur","R","R","31868","4.82","3569","7.48","6624","29.6%","50.1%","1244","51.9%","1533","50.2%","2777","51.0%","3858","49.6%","1.4pp"
"Red Hulk","R","U","72760","4.69","8746","6.77","31553","58.8%","51.3%","5304","50.2%","7889","53.6%","13193","52.2%","18538","50.6%","1.6pp"
"Repulsor Blast","R","C","204612","5.13","26419","7.40","112984","69.6%","51.8%","19000","49.2%","28715","53.8%","47715","52.0%","65302","51.7%","0.3pp"
"The Scarlet Witch","R","R","34115","5.32","4080","8.09","3630","14.2%","49.6%","613","46.2%","900","48.2%","1513","47.4%","2120","51.1%","-3.7pp"
"Speed, Young Avenger","R","U","97403","6.68","11224","9.88","21655","30.6%","53.8%","3897","55.5%","4960","51.6%","8857","53.3%","12784","54.1%","-0.8pp"
"Stark Industries Executive","R","C","237720","6.70","26518","9.78","68107","41.7%","50.6%","12260","53.1%","16650","49.5%","28910","51.0%","39216","50.3%","0.7pp"
"Super Speed","R","C","260274","8.49","25503","12.47","7889","4.9%","49.9%","1348","47.3%","1806","51.2%","3154","49.5%","4736","50.2%","-0.7pp"
"Team Tactics","R","U","95587","6.49","10248","9.79","18086","28.6%","51.5%","2957","47.7%","4240","53.5%","7197","51.1%","10897","51.7%","-0.6pp"
"Thor, God of Thunder","R","M","4378","1.43","2986","1.38","16974","88.3%","56.3%","2866","59.6%","4543","64.5%","7409","62.6%","9633","51.5%","11.1pp"
"Truck Toss","R","U","78044","4.88","11164","6.79","44768","64.6%","52.2%","7422","49.6%","11184","54.0%","18606","52.2%","26178","52.1%","0.1pp"
"Vision of Love","R","C","256925","7.94","26280","11.67","25763","15.6%","50.2%","4570","48.6%","6295","50.7%","10865","49.8%","14900","50.6%","-0.8pp"
"Volcanic Villain","R","C","256047","8.06","24176","12.00","16079","10.7%","50.6%","2776","48.4%","3778","50.7%","6554","49.7%","9536","51.1%","-1.4pp"
"Wonder Man, Hollywood Hero","R","U","88651","5.81","9293","8.83","20297","35.6%","51.6%","3380","49.1%","4874","52.1%","8254","50.9%","12121","52.0%","-1.1pp"
"Ant-Man's Army","G","C","225709","5.90","38528","8.01","172542","69.4%","56.4%","30605","56.9%","42772","56.7%","73377","56.7%","99275","56.2%","0.6pp"
"Call Damage Control","G","C","258897","8.06","30204","11.64","27411","14.3%","53.0%","4542","47.4%","6873","54.5%","11415","51.7%","16012","53.9%","-2.2pp"
"Claim the Kingdom","G","U","76644","4.96","8343","7.45","26467","51.6%","50.7%","4579","50.8%","6256","50.0%","10835","50.3%","15609","51.0%","-0.6pp"
"Doc Samson, Super Psychiatrist","G","U","80229","5.14","10161","7.58","34810","54.6%","53.0%","5826","52.3%","8661","52.7%","14487","52.6%","20453","53.3%","-0.7pp"
"Earth's Mightiest Heroes","G","M","6856","2.23","3016","2.27","16034","84.1%","55.7%","2697","56.4%","4128","59.4%","6825","58.2%","9213","53.8%","4.5pp"
"Epic Fight","G","R","14641","2.29","5836","2.43","33138","89.0%","55.6%","5505","55.3%","8284","59.1%","13789","57.6%","19358","54.1%","3.4pp"
"Giant Growth","G","C","251434","7.45","28124","11.00","47040","26.2%","54.4%","7758","51.9%","11053","57.1%","18811","55.0%","28246","54.0%","1.0pp"
