"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Agent 13, Sharon Carter","W","U","40329","2.91","16761","3.26","100124","92.8%","57.1%","17706","58.6%","26946","58.5%","44652","58.5%","55710","55.9%","2.6pp"
"Agent Maria Hill","W","U","51280","3.57","16587","4.16","90428","83.8%","58.0%","16003","62.3%","22999","57.3%","39002","59.3%","51305","57.1%","2.2pp"
"Agent of Atlas","W","C","201734","5.81","35644","8.09","147810","64.7%","56.4%","26393","57.4%","35991","54.6%","62384","55.8%","85233","57.0%","-1.2pp"
"Agent Phil Coulson","W","R","8490","1.56","6318","1.55","39225","94.9%","58.2%","6960","67.1%","10669","61.1%","17629","63.5%","21696","54.1%","9.4pp"
"Agents of S.H.I.E.L.D.","W","C","202007","5.86","32353","8.38","122058","59.2%","55.6%","21262","55.2%","31667","55.7%","52929","55.5%","69115","55.8%","-0.3pp"
"Avengers Assemble!","W","M","3931","1.50","3033","1.47","18663","93.6%","58.5%","3180","62.7%","5012","64.9%","8192","64.1%","10474","54.2%","9.9pp"
"Borough Backup","W","C","170861","4.63","41928","6.10","230947","85.4%","57.2%","41830","56.2%","61271","59.1%","103101","57.9%","127865","56.7%","1.2pp"
"Brave Brawler","W","C","165433","4.47","39317","5.86","228027","89.9%","57.4%","40608","58.3%","60101","57.5%","100709","57.8%","127349","57.1%","0.7pp"
"Captain America, Super-Soldier","W","M","4074","1.47","2917","1.47","17455","93.4%","56.8%","3083","59.1%","4904","59.3%","7987","59.2%","9610","54.6%","4.6pp"
"Captain America, Wings of Freedom","W","R","8406","1.53","6145","1.53","37509","94.5%","58.1%","6693","62.6%","10362","60.6%","17055","61.4%","20613","55.5%","5.9pp"
"Captain Marvel, Earth's Protector","W","M","3398","1.26","2978","1.25","19445","96.0%","60.9%","3262","65.0%","5675","70.0%","8937","68.2%","10571","54.7%","13.4pp"
"Captain Mar-Vell, Space-Born","W","U","65852","4.63","9831","6.68","38906","62.8%","54.2%","6458","51.8%","10677","55.2%","17135","53.9%","21969","54.2%","-0.3pp"
"Colleen Wing, Street Samurai","W","U","66093","4.57","11255","6.40","46175","64.5%","55.0%","8197","56.4%","11408","53.9%","19605","55.0%","26546","55.1%","-0.1pp"
"Crowd of True Believers","W","C","221636","7.05","33154","9.94","73535","34.6%","56.2%","12961","57.4%","17882","54.8%","30843","55.9%","42713","56.4%","-0.5pp"
"Helicarrier Strike","W","C","165692","4.41","34966","6.00","192129","85.4%","56.4%","33085","55.3%","51330","57.9%","84415","56.9%","107730","56.1%","0.8pp"
"Hero in Training","W","C","116014","3.33","46931","3.79","290936","94.1%","58.7%","51551","59.6%","79915","61.2%","131466","60.6%","158839","57.2%","3.4pp"
"Invisible Woman, Sue Storm","W","U","74280","5.65","8115","8.67","13650","27.4%","49.1%","2175","42.6%","3441","47.9%","5616","45.9%","8057","51.2%","-5.3pp"
"Jennifer Walters","W","M","3953","1.46","3042","1.44","19056","94.3%","59.3%","3426","64.4%","5300","64.2%","8726","64.2%","10420","55.1%","9.1pp"
