"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Crossbones, Malicious Mercenary","B","U","64131","4.15","9778","5.61","45594","76.3%","51.8%","7879","50.9%","12577","54.1%","20456","52.9%","25475","51.0%","1.9pp"
"Cruel Alliance","B","C","137494","3.49","38674","4.27","224576","90.8%","56.1%","38891","55.8%","62547","61.1%","101438","59.1%","123170","53.6%","5.5pp"
"Dark Deed","B","U","38259","2.45","14590","2.82","85231","91.4%","55.9%","14817","57.8%","23755","60.3%","38572","59.3%","46662","53.0%","6.3pp"
"Decoy Ploy","B","C","247986","7.56","30120","10.94","44236","23.5%","52.6%","7225","46.9%","11932","54.4%","19157","51.6%","25106","53.4%","-1.9pp"
"Doctor Doom","B","M","4162","1.37","3222","1.34","19474","92.3%","58.0%","3337","63.8%","5609","65.8%","8946","65.0%","10556","51.9%","13.1pp"
"Doom Reigns Supreme","B","R","16797","2.75","4279","3.05","20604","79.6%","51.8%","3686","55.1%","5330","52.0%","9016","53.3%","11355","50.8%","2.5pp"
"Elektra, Daughter of the Hand","B","R","11951","1.94","6350","1.94","36519","88.6%","56.8%","6399","62.5%","10222","63.0%","16621","62.8%","19934","51.8%","11.0pp"
"Grim Reaper, Lethal Legionnaire","B","U","83368","5.59","9323","8.39","24643","42.9%","51.1%","4181","48.4%","6686","53.6%","10867","51.6%","13903","50.7%","0.9pp"
"Hour of Defeat","B","C","138310","3.42","32661","4.41","182486","88.9%","54.6%","31182","53.4%","50427","58.8%","81609","56.7%","100925","52.9%","3.8pp"
"HYDRA Infiltration","B","C","243617","7.32","32284","10.43","60952","29.9%","54.9%","10298","54.0%","16779","57.8%","27077","56.3%","33883","53.8%","2.6pp"
"HYDRA Troopers","B","C","231867","6.54","29196","9.44","83522","45.9%","52.3%","14380","50.9%","22476","54.7%","36856","53.2%","46719","51.6%","1.6pp"
"Kingpin's Enforcers","B","C","239092","6.86","28942","10.05","73291","40.3%","53.0%","12598","52.3%","20027","55.3%","32625","54.1%","40841","52.1%","2.0pp"
"Klaw, Sonic Subjugator","B","U","65424","4.00","15168","5.07","80710","84.2%","55.1%","14032","55.1%","22127","57.7%","36159","56.7%","44587","53.8%","2.9pp"
"Madame Masque","B","U","56071","3.57","15506","4.30","84682","85.9%","55.4%","14142","56.1%","24422","59.9%","38564","58.5%","46348","52.9%","5.6pp"
"The Masters of Evil","B","U","68713","4.45","11138","5.99","50228","73.4%","52.0%","8351","48.9%","14081","56.4%","22432","53.6%","27986","50.8%","2.8pp"
"M.O.D.O.K.","B","M","4808","1.58","3130","1.54","18348","90.5%","57.1%","3145","61.3%","5366","64.4%","8511","63.2%","10004","51.9%","11.4pp"
"Moonstone, Harsh Mistress","B","U","85253","5.68","11493","8.04","30510","43.4%","51.4%","5203","48.6%","8914","53.6%","14117","51.8%","16582","51.1%","0.7pp"
"Ninja of the Hand","B","C","229894","6.31","28913","9.27","95600","52.8%","54.0%","16718","52.1%","26202","56.7%","42920","54.9%","52869","53.3%","1.5pp"
"Project Deathlok Soldier","B","C","248767","7.71","28286","11.26","37783","21.3%","52.5%","6646","51.9%","9912","53.1%","16558","52.6%","21247","52.4%","0.2pp"
"Red Room Recruit","B","C","210983","5.48","33666","7.60","166261","78.7%","54.2%","29789","54.1%","45005","55.8%","74794","55.1%","91571","53.4%","1.7pp"
"Robot Domination","B","U","84380","5.83","10488","8.36","24953","38.9%","49.8%","4062","45.5%","6687","49.6%","10749","48.0%","14116","51.2%","-3.2pp"
"Ronin, Shadow Stalker","B","U","94162","6.52","12984","9.24","24622","30.1%","54.9%","4230","55.4%","6506","55.5%","10736","55.5%","13931","54.4%","1.1pp"
"Roxxon Brutes","B","C","228141","6.04","32659","8.72","132291","64.7%","53.7%","23922","52.0%","36352","55.6%","60274","54.1%","72391","53.4%","0.8pp"
"Stolen Stark Tech","B","C","237584","6.82","29889","9.90","79750","42.8%","54.0%","13414","53.4%","21368","56.5%","34782","55.3%","44974","53.0%","2.4pp"
"Super-Skrull","B","R","13781","2.24","6332","2.25","35011","87.7%","55.1%","5986","56.3%","10281","60.7%","16267","59.1%","19086","51.8%","7.3pp"
"Swordsman, Sharp Scoundrel","B","U","84743","5.66","12657","7.88","40609","51.0%","54.4%","7239","56.5%","10595","55.5%","17834","55.9%","22817","53.2%","2.7pp"
"Thunderbolts Conspiracy","B","R","23725","3.87","3797","4.99","12771","55.9%","49.8%","2111","47.5%","3423","50.1%","5534","49.1%","7242","50.4%","-1.3pp"
"Too Evil to Stay Dead","B","U","93074","6.38","11029","9.45","21060","30.8%","51.9%","3521","48.6%","5827","53.4%","9348","51.6%","11722","52.0%","-0.4pp"
"Unliving Legionnaire","B","C","245095","7.26","28554","10.67","52095","29.2%","53.0%","8806","49.6%","14443","56.2%","23249","53.7%","29037","52.4%","1.3pp"
"Visions of Villainy","B","C","228297","6.34","29473","9.19","99149","54.3%","52.8%","17258","51.5%","26893","54.7%","44151","53.4%","55007","52.3%","1.1pp"
"Whiplash, Vengeful Engineer","B","U","86566","5.75","12028","8.17","37139","49.0%","54.5%","6656","59.3%","9439","55.2%","16095","56.9%","21075","52.7%","4.1pp"
"Widow's Bite","B","C","190025","4.77","32459","6.55","159001","78.1%","54.3%","27618","54.3%","43610","57.2%","71228","56.1%","87801","52.9%","3.2pp"
"Yellowjacket, Heartless Marauder","B","U","70568","4.45","11858","6.03","59181","80.4%","53.5%","10490","55.6%","15950","55.0%","26440","55.3%","32817","52.0%","3.3pp"
"Avengers Disassembled","R","R","22569","3.56","4375","4.39","15601","57.8%","52.3%","2706","52.8%","3945","55.6%","6651","54.4%","8951","50.6%","3.8pp"
"Blazing Crescendo","R","C","247395","7.60","26148","11.19","41284","25.4%","51.7%","6866","49.7%","9831","54.8%","16697","52.7%","24594","50.9%","1.8pp"
"Crimson Operative","R","C","229969","6.37","31193","9.01","106799","54.4%","53.7%","18239","52.1%","27436","55.5%","45675","54.2%","61229","53.3%","0.8pp"
"Death to Our Enemies","R","U","91620","6.52","9931","9.74","14350","23.5%","48.4%","2453","45.5%","3736","47.3%","6189","46.6%","8148","49.8%","-3.2pp"
"Evil's Thrall","R","U","99444","7.22","10171","10.97","6940","11.0%","49.9%","1123","48.3%","1746","53.8%","2869","51.6%","4072","48.7%","2.9pp"
"Fin Fang Foom","R","R","18795","3.04","4661","3.48","21097","73.2%","52.8%","3556","52.2%","5559","54.9%","9115","53.9%","12155","51.9%","2.0pp"
"Hawkeye, Master Marksman","R","R","12907","2.11","5522","2.14","29788","85.1%","55.2%","5386","59.5%","7294","57.9%","12680","58.5%","17227","52.7%","5.9pp"
"Hawkeye, Young Avenger","R","U","79102","5.20","11172","7.17","36910","53.5%","51.9%","6228","50.5%","9129","52.1%","15357","51.4%","21709","52.1%","-0.6pp"
"Hawkeye's Bow","R","C","243367","7.40","25913","10.87","37904","23.6%","51.2%","6471","50.8%","9167","54.2%","15638","52.8%","22260","50.0%","2.8pp"
"Hex Magic","R","U","104231","7.84","11400","11.55","4078","5.7%","48.7%","660","43.6%","1007","47.2%","1667","45.8%","2412","50.7%","-4.9pp"
"Hire a Crew","R","C","256604","8.59","26130","12.50","8013","4.9%","48.4%","1375","44.3%","1880","48.3%","3255","46.6%","4761","49.6%","-3.0pp"
"HULK SMASH!","R","C","203205","5.17","28168","7.30","124036","70.3%","53.7%","21191","53.1%","30699","56.7%","51890","55.2%","72193","52.6%","2.6pp"
"Human Torch, Johnny Storm","R","U","80889","5.27","9421","7.75","29253","50.2%","52.3%","5140","49.7%","7165","54.2%","12305","52.3%","16978","52.2%","0.1pp"
"HYDRA Assault Robot","R","C","210453","5.92","25233","8.42","96025","62.1%","51.5%","17265","51.0%","23849","53.0%","41114","52.1%","54923","51.1%","1.1pp"
"Iron Fist, Living Weapon","R","U","91218","6.25","10684","9.18","19734","29.5%","52.2%","3528","50.4%","4538","50.9%","8066","50.7%","11696","53.3%","-2.7pp"
"Jessica Jones, Private Eye","R","U","68274","4.36","16421","5.34","80806","77.3%","55.6%","14279","57.7%","20802","57.7%","35081","57.7%","45967","54.1%","3.6pp"
"K'un-Lun Warrior","R","C","247658","7.50","28031","10.84","55721","31.8%","53.1%","10018","53.1%","13176","52.0%","23194","52.5%","32480","53.5%","-1.0pp"
"Kree Sentinel","R","C","231399","6.18","30003","9.01","112038","59.7%","53.5%","20320","52.3%","28938","55.0%","49258","53.8%","63129","53.1%","0.7pp"
"Lightning Strike","R","C","139023","3.45","27474","4.48","151639","88.3%","53.9%","26298","53.7%","38054","56.8%","64352","55.5%","87303","52.7%","2.8pp"
"Loki Laufeyson","R","U","71822","4.51","12007","5.98","51567","69.9%","52.8%","9244","53.3%","12622","52.4%","21866","52.8%","29844","52.8%","-0.0pp"
"Machinesmith Automaton","R","C","232694","7.05","23960","10.32","51458","35.0%","50.2%","9021","50.0%","13116","51.2%","22137","50.7%","29363","49.8%","0.9pp"
"Misty Knight, Hero for Hire","R","U","93142","6.16","12450","8.77","36809","46.9%","53.7%","6631","54.4%","8847","52.6%","15478","53.4%","21313","53.9%","-0.5pp"
"Mjölnir, Hammer of Thor","R","M","4583","1.54","2822","1.50","15222","86.8%","54.6%","2645","56.5%","3905","59.9%","6550","58.5%","8660","51.7%","6.9pp"
"Photon Blast Barrage","R","U","71621","4.49","13697","5.82","62525","72.3%","54.1%","10660","52.9%","15672","58.1%","26332","56.0%","36216","52.8%","3.2pp"
"Quicksilver, Brash Blur","R","R","31282","4.81","3520","7.47","6534","29.7%","50.1%","1232","51.9%","1509","50.2%","2741","51.0%","3803","49.6%","1.4pp"
"Red Hulk","R","U","71423","4.68","8596","6.76","31103","59.1%","51.2%","5222","50.3%","7783","53.5%","13005","52.2%","18274","50.5%","1.7pp"
"Repulsor Blast","R","C","200946","5.13","25988","7.40","111006","69.7%","51.8%","18667","49.2%","28218","53.9%","46885","52.0%","64154","51.7%","0.3pp"
"The Scarlet Witch","R","R","33452","5.31","3998","8.07","3595","14.4%","49.7%","608","45.7%","890","48.4%","1498","47.3%","2100","51.2%","-3.9pp"
"Speed, Young Avenger","R","U","95777","6.67","11057","9.87","21253","30.6%","53.8%","3821","55.6%","4861","51.5%","8682","53.3%","12557","54.0%","-0.7pp"
"Stark Industries Executive","R","C","233621","6.70","26064","9.78","66952","41.8%","50.6%","12061","53.1%","16377","49.6%","28438","51.1%","38533","50.3%","0.8pp"
"Super Speed","R","C","255796","8.49","25099","12.47","7735","4.9%","49.9%","1323","47.1%","1771","51.2%","3094","49.5%","4642","50.2%","-0.7pp"
"Team Tactics","R","U","93854","6.49","10044","9.79","17689","28.5%","51.4%","2885","47.6%","4162","53.3%","7047","51.0%","10650","51.8%","-0.8pp"
"Thor, God of Thunder","R","M","4307","1.43","2942","1.38","16666","88.3%","56.2%","2808","59.5%","4463","64.5%","7271","62.6%","9460","51.4%","11.2pp"
"Truck Toss","R","U","76588","4.87","10961","6.77","44052","64.8%","52.2%","7317","49.7%","11012","54.0%","18329","52.3%","25739","52.1%","0.2pp"
"Vision of Love","R","C","252387","7.94","25832","11.67","25364","15.7%","50.2%","4497","48.4%","6203","50.7%","10700","49.7%","14666","50.5%","-0.8pp"
"Volcanic Villain","R","C","251572","8.06","23775","11.99","15853","10.7%","50.5%","2737","48.3%","3724","50.6%","6461","49.6%","9403","51.0%","-1.4pp"
"Wonder Man, Hollywood Hero","R","U","87005","5.80","9134","8.81","20001","35.8%","51.5%","3331","49.1%","4795","52.0%","8126","50.8%","11953","51.9%","-1.1pp"
"Ant-Man's Army","G","C","222057","5.90","37856","8.01","168627","69.2%","56.4%","29893","56.8%","41807","56.7%","71700","56.8%","97032","56.2%","0.6pp"
"Call Damage Control","G","C","254448","8.06","29663","11.64","26910","14.4%","53.0%","4468","47.6%","6737","54.5%","11205","51.7%","15721","53.9%","-2.2pp"
"Claim the Kingdom","G","U","75296","4.95","8231","7.44","26193","51.8%","50.8%","4538","50.8%","6191","50.2%","10729","50.4%","15441","51.0%","-0.5pp"
"Doc Samson, Super Psychiatrist","G","U","78804","5.14","9985","7.58","34134","54.5%","53.1%","5728","52.3%","8474","52.9%","14202","52.6%","20055","53.3%","-0.6pp"
"Earth's Mightiest Heroes","G","M","6731","2.23","2948","2.27","15653","84.1%","55.6%","2626","56.2%","4017","59.3%","6643","58.1%","9014","53.8%","4.3pp"
"Epic Fight","G","R","14389","2.29","5731","2.43","32501","89.0%","55.5%","5424","55.3%","8104","59.2%","13528","57.6%","18982","54.0%","3.6pp"
"Giant Growth","G","C","247066","7.45","27647","11.00","46081","26.2%","54.4%","7606","52.0%","10828","57.1%","18434","55.0%","27664","54.0%","1.0pp"
