"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Agent 13, Sharon Carter","W","U","41734","2.90","17370","3.24","104102","92.8%","57.1%","18368","58.7%","28085","58.5%","46453","58.6%","57900","56.0%","2.6pp"
"Agent Maria Hill","W","U","53198","3.56","17200","4.16","93915","83.9%","58.1%","16590","62.3%","23901","57.2%","40491","59.3%","53300","57.2%","2.1pp"
"Agent of Atlas","W","C","209276","5.80","36935","8.08","153701","64.8%","56.5%","27446","57.4%","37498","54.6%","64944","55.8%","88551","57.0%","-1.2pp"
"Agent Phil Coulson","W","R","8800","1.56","6538","1.56","40780","94.9%","58.2%","7238","67.0%","11094","61.1%","18332","63.4%","22554","54.1%","9.4pp"
"Agents of S.H.I.E.L.D.","W","C","209277","5.84","33496","8.36","127350","59.6%","55.7%","22186","55.3%","33064","55.7%","55250","55.5%","72086","55.8%","-0.3pp"
"Avengers Assemble!","W","M","4079","1.50","3149","1.47","19492","93.7%","58.5%","3310","62.9%","5248","65.0%","8558","64.2%","10937","54.0%","10.1pp"
"Borough Backup","W","C","176751","4.61","43491","6.07","240593","85.6%","57.2%","43496","56.2%","63902","59.1%","107398","57.9%","133215","56.6%","1.3pp"
"Brave Brawler","W","C","171201","4.45","40804","5.84","237191","90.1%","57.3%","42249","58.2%","62572","57.3%","104821","57.7%","132407","57.1%","0.6pp"
"Captain America, Super-Soldier","W","M","4226","1.48","3026","1.48","18134","93.5%","56.6%","3209","59.1%","5082","59.1%","8291","59.1%","9993","54.5%","4.6pp"
"Captain America, Wings of Freedom","W","R","8703","1.52","6360","1.53","38938","94.6%","58.2%","6953","62.6%","10747","60.6%","17700","61.4%","21403","55.5%","5.8pp"
"Captain Marvel, Earth's Protector","W","M","3512","1.26","3081","1.26","20137","95.9%","61.0%","3394","65.1%","5867","70.1%","9261","68.3%","10940","54.9%","13.4pp"
"Captain Mar-Vell, Space-Born","W","U","68548","4.65","10181","6.72","40100","62.4%","54.2%","6658","51.9%","10988","55.2%","17646","53.9%","22660","54.3%","-0.4pp"
"Colleen Wing, Street Samurai","W","U","68675","4.58","11656","6.40","47900","64.5%","55.0%","8513","56.4%","11840","53.9%","20353","54.9%","27525","55.1%","-0.1pp"
"Crowd of True Believers","W","C","229862","7.05","34283","9.94","75880","34.6%","56.1%","13358","57.3%","18468","54.7%","31826","55.8%","44075","56.3%","-0.5pp"
"Helicarrier Strike","W","C","171689","4.40","36229","5.99","199317","85.4%","56.4%","34269","55.2%","53315","57.9%","87584","56.9%","111749","56.0%","0.8pp"
"Hero in Training","W","C","119773","3.31","48670","3.76","301676","94.2%","58.7%","53454","59.5%","82880","61.2%","136334","60.5%","164694","57.2%","3.4pp"
"Invisible Woman, Sue Storm","W","U","77317","5.67","8416","8.71","13976","27.1%","49.1%","2225","42.9%","3520","48.0%","5745","46.0%","8255","51.2%","-5.2pp"
"Jennifer Walters","W","M","4123","1.46","3174","1.43","19955","94.5%","59.2%","3591","64.4%","5556","64.0%","9147","64.2%","10909","55.0%","9.1pp"
"Kree Commandos","W","C","227542","7.04","26002","10.62","32203","19.5%","52.6%","5554","50.3%","8044","52.0%","13598","51.3%","18663","53.5%","-2.2pp"
"Luke Cage, Power Man","W","U","78707","5.62","9128","8.55","20603","36.0%","52.4%","3494","49.8%","5232","52.4%","8726","51.3%","11938","53.1%","-1.8pp"
"The Mind Stone","W","M","5315","1.89","2704","1.92","13895","83.1%","54.7%","2465","57.2%","3729","55.4%","6194","56.1%","7703","53.6%","2.5pp"
"Mockingbird, Ace Agent","W","U","74480","5.24","8971","7.88","21741","38.9%","51.9%","3669","48.9%","5487","51.1%","9156","50.2%","12633","53.0%","-2.8pp"
"Monica Rambeau","W","M","3860","1.41","3108","1.40","19233","95.0%","57.8%","3446","61.0%","5301","64.1%","8747","62.8%","10464","53.5%","9.3pp"
"Murdock's Crusade","W","C","143168","3.87","39786","4.75","232247","89.5%","57.7%","39345","57.2%","63053","61.3%","102398","59.7%","129933","56.2%","3.5pp"
"Nick Fury, Agent of S.H.I.E.L.D.","W","R","27738","4.23","6204","5.48","24248","61.5%","56.0%","4283","56.9%","6140","56.3%","10423","56.5%","13792","55.6%","0.9pp"
"Night Nurse, Healer of Heroes","W","U","43525","2.85","16551","3.35","98631","92.9%","56.7%","17281","56.0%","26247","58.6%","43528","57.6%","55002","56.0%","1.6pp"
"Okoye, Dora Milaje Leader","W","U","49350","3.23","15836","3.85","90129","88.4%","56.8%","15481","57.2%","24146","59.1%","39627","58.4%","50357","55.7%","2.7pp"
"Origin of the Avengers","W","R","11240","1.92","5893","1.97","33596","90.5%","55.8%","6018","57.9%","8830","57.6%","14848","57.7%","18748","54.3%","3.4pp"
"Panther Pounce","W","C","229832","6.96","30478","10.22","54927","28.2%","54.1%","9054","50.5%","14013","56.3%","23067","54.0%","31870","54.2%","-0.2pp"
"Patriot, Shield Wielder","W","U","55262","3.58","15751","4.43","91883","91.1%","56.6%","16435","57.3%","23852","56.9%","40287","57.1%","51657","56.3%","0.8pp"
"Political Triumph","W","U","48726","3.38","15931","3.82","89084","86.5%","57.4%","15727","63.8%","22833","56.1%","38560","59.2%","50492","56.0%","3.2pp"
"Quake, Agent of S.H.I.E.L.D.","W","U","70375","4.68","12183","6.51","51312","66.1%","55.3%","8913","54.8%","13270","55.3%","22183","55.1%","29169","55.5%","-0.4pp"
"Raft Security Officer","W","C","176776","4.79","42963","6.17","239511","86.4%","57.2%","42621","56.8%","63875","57.5%","106496","57.2%","133598","57.2%","-0.0pp"
"Red Guardian, Super-Soldier","W","U","43923","2.94","15240","3.42","90429","92.1%","57.0%","15832","57.0%","24352","59.4%","40184","58.5%","50274","55.8%","2.7pp"
"The Sentry, Golden Guardian","W","R","13345","2.33","4229","2.45","21224","81.0%","53.3%","3701","51.6%","5832","53.7%","9533","52.9%","11828","53.2%","-0.3pp"
"S.H.I.E.L.D. Spy Kit","W","C","187026","5.30","40486","6.77","195538","75.1%","56.9%","33913","57.9%","51198","57.8%","85111","57.8%","110411","56.2%","1.7pp"
"Super Villain Lockup","W","U","39384","2.64","12534","3.15","72602","91.5%","55.2%","12390","54.3%","19449","57.4%","31839","56.2%","40768","54.5%","1.7pp"
"Super-Soldier Serum","W","R","18468","3.10","3494","3.80","14956","69.8%","52.3%","2557","52.3%","3834","54.5%","6391","53.6%","8569","51.4%","2.2pp"
"Take Up the Shield","W","C","166672","4.33","37888","5.78","212075","86.7%","56.9%","35441","55.4%","56690","60.3%","92131","58.4%","119992","55.7%","2.7pp"
"Wakandan Drone Flock","W","C","211589","5.90","37845","8.10","150891","61.8%","56.9%","25695","54.8%","41806","58.6%","67501","57.1%","84072","56.6%","0.5pp"
"Web Up","W","C","92587","2.57","40004","2.95","246504","95.1%","57.2%","42087","56.7%","67730","61.1%","109817","59.4%","136698","55.5%","3.9pp"
"White Widow, Free Agent","W","U","55299","3.57","12893","4.58","69404","84.9%","55.3%","11811","52.7%","18374","57.0%","30185","55.3%","39152","55.3%","0.0pp"
"Aerial Doombot","U","C","193511","5.22","36401","7.21","177602","76.5%","56.2%","31629","57.0%","48683","57.7%","80312","57.4%","97624","55.2%","2.2pp"
"A.I.M. Scientists","U","C","207876","5.60","39736","7.81","169848","66.7%","56.2%","30986","55.6%","47617","57.5%","78603","56.8%","91514","55.8%","1.0pp"
"Atlantean Cavalry","U","C","225533","7.03","29047","10.30","50908","28.0%","52.3%","8949","52.1%","14705","53.1%","23654","52.7%","27365","52.0%","0.8pp"
"Atlantis Attacks","U","C","200218","5.52","39290","7.57","168894","67.5%","56.0%","27881","53.0%","48023","59.0%","75904","56.8%","93103","55.4%","1.4pp"
