"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"An Unexpected Party","W","R","8714","1.74","5941","1.71","36115","91.7%","58.9%","6233","61.8%","10292","67.3%","16525","65.2%","19568","53.5%","11.7pp"
"Velvetwing Butterflies","W","C","235458","6.92","27594","10.16","51536","29.7%","52.7%","8827","49.1%","13912","55.4%","22739","52.9%","28857","52.4%","0.5pp"
"Vow to Erebor","W","C","245773","7.80","26865","11.45","26883","15.9%","52.2%","4372","49.8%","6377","51.9%","10749","51.1%","16139","53.0%","-2.0pp"
"Bilbo, Luckwearer","U","U","54806","3.46","18227","3.88","101857","87.2%","56.5%","18203","59.2%","32359","61.0%","50562","60.4%","50815","52.8%","7.6pp"
"Bilbo, Thief in the Night","U","M","6203","2.55","2478","2.73","12078","77.8%","54.8%","2135","56.9%","3779","59.0%","5914","58.2%","6092","51.6%","6.6pp"
"Bilbo Baggins, Burglar","U","C","189731","5.13","42240","6.43","204656","76.8%","55.1%","36687","55.6%","63064","58.5%","99751","57.4%","103546","53.0%","4.5pp"
"Confusticate and Bebother","U","C","232237","6.92","32191","9.78","76880","38.3%","52.1%","13140","50.3%","23643","56.0%","36783","54.0%","40111","50.4%","3.6pp"
"Elrond, Moon-Reader","U","M","7275","3.04","1746","3.54","6099","58.0%","49.6%","1103","47.9%","1754","52.1%","2857","50.4%","3227","48.7%","1.8pp"
"Elven Raft-Steerer","U","U","93747","6.48","10334","9.72","15297","24.0%","49.0%","2689","48.1%","3985","50.6%","6674","49.6%","8567","48.5%","1.1pp"
"Elvenking's Harper","U","C","247139","7.94","32216","11.18","43915","21.8%","52.0%","7658","51.4%","12674","54.9%","20332","53.6%","23476","50.5%","3.1pp"
"Enchanted River's Grasp","U","C","188392","5.02","34092","6.73","163809","77.4%","53.7%","27817","51.2%","51754","57.8%","79571","55.5%","83785","51.9%","3.6pp"
"Fateful Discovery","U","M","14936","5.45","1960","8.31","96","0.8%","","21","","28","","49","","48","",""
"Gandalf, Wandering Wizard","U","C","247692","8.06","29871","11.53","20647","11.1%","49.5%","3393","47.2%","6517","53.0%","9910","51.0%","10857","48.2%","2.8pp"
"Great Gilded Boat","U","R","12290","2.46","6463","2.50","36965","88.0%","57.1%","6466","64.0%","11787","60.9%","18253","62.0%","18763","52.4%","9.6pp"
"Lakeshore Apothecary","U","C","192534","5.40","45132","6.56","232867","81.9%","55.5%","41597","57.4%","77371","57.5%","118968","57.5%","114125","53.5%","3.9pp"
"Lake-town Mariners","U","U","97351","6.61","12461","9.61","18485","24.0%","50.7%","3052","47.2%","5538","53.4%","8590","51.2%","9865","50.1%","1.1pp"
"Long Lake Nuisance","U","C","214088","6.09","44798","7.65","201633","71.1%","55.6%","34572","54.9%","66600","59.5%","101172","57.9%","100691","53.2%","4.8pp"
"The Lord of the Eagles","U","R","20404","4.02","3639","5.10","10812","48.2%","51.1%","1875","48.5%","3343","55.2%","5218","52.8%","5612","49.4%","3.3pp"
"Master's Councillors","U","U","71909","4.62","19641","5.35","102789","82.2%","56.2%","18248","57.2%","34332","59.7%","52580","58.9%","50438","53.5%","5.4pp"
"Mirkwood Meditator","U","C","251699","8.68","28282","12.45","6683","3.8%","47.3%","1176","48.2%","1766","49.0%","2942","48.7%","3731","46.2%","2.5pp"
"Most Decrepit Old Bird","U","R","25442","4.52","4574","6.18","13529","47.1%","53.3%","2331","53.4%","4301","56.5%","6632","55.4%","6910","51.2%","4.2pp"
"Old Fat Spider Can't See Me","U","U","83859","5.48","12837","7.63","37295","47.1%","51.2%","6240","49.6%","11560","53.9%","17800","52.4%","19425","50.0%","2.4pp"
"Plunder the Trollshaws","U","C","204588","5.62","43284","7.10","206801","75.1%","56.2%","36417","56.3%","66040","60.7%","102457","59.1%","104346","53.3%","5.8pp"
"Ravenhill Flock","U","U","79922","5.32","10439","7.67","30380","47.3%","50.0%","5046","48.0%","9770","53.8%","14816","51.8%","15644","48.2%","3.6pp"
"Riddles in the Dark","U","R","25216","4.76","3892","6.53","8385","34.7%","49.6%","1411","48.0%","2528","52.7%","3939","51.0%","4442","48.4%","2.6pp"
"Roll-Roll-Roll-Roll","U","R","28155","5.25","4018","7.56","4774","19.4%","46.2%","792","37.6%","1415","48.1%","2207","44.4%","2550","47.7%","-3.4pp"
"Sound the Trumpets","U","U","96063","6.46","14235","9.03","30851","34.7%","53.3%","5206","52.1%","9923","57.2%","15129","55.4%","15724","51.4%","4.0pp"
"Thranduil's Decree","U","U","98812","6.85","12508","9.94","14733","18.9%","49.4%","2480","46.7%","4501","52.9%","6981","50.7%","7754","48.2%","2.5pp"
"Uncover the Moon-Letters","U","R","32524","6.11","4256","9.30","1054","3.9%","47.6%","176","","328","","504","49.8%","550","45.6%","4.2pp"
"Uneasy Partings","U","C","228708","6.66","40641","8.87","143163","56.0%","54.3%","23997","51.0%","45447","58.3%","69444","55.8%","73774","53.0%","2.8pp"
"Wizard's Staff","U","R","28574","5.36","3524","8.13","1711","7.9%","40.9%","283","","471","","754","39.5%","954","42.1%","-2.6pp"
"Along the Crooked Way","B","R","17737","3.34","3661","4.11","15116","66.0%","53.1%","2611","48.0%","3448","54.5%","6059","51.7%","9038","54.0%","-2.4pp"
"Azog, Moria's Ruin","B","R","14005","2.69","3864","3.07","19451","81.1%","53.2%","3382","50.0%","4452","54.6%","7834","52.6%","11596","53.6%","-1.0pp"
"Bilbo's Deadly Slice","B","C","108405","2.83","34902","3.40","210343","93.4%","56.7%","35816","54.7%","48212","58.6%","84028","56.9%","126359","56.5%","0.5pp"
"Crude Bent Blade","B","C","118116","3.20","44853","3.56","268818","91.3%","58.1%","46757","60.3%","61628","60.1%","108385","60.2%","160027","56.7%","3.5pp"
"Desolation Prowler","B","U","40317","2.61","19685","2.79","121241","92.7%","58.7%","21970","64.2%","27425","58.5%","49395","61.0%","72042","57.1%","3.9pp"
"Down, Down to Goblin-town","B","U","49831","3.09","18760","3.48","109000","88.8%","57.9%","19194","60.1%","24833","58.4%","44027","59.1%","64883","57.0%","2.1pp"
"Dreaded Bat-Cloud","B","U","62267","3.70","13214","4.87","70987","83.8%","55.9%","11812","54.6%","16223","56.5%","28035","55.7%","43086","56.0%","-0.3pp"
"Front Porch Sentries","B","C","222298","5.81","34547","8.36","122413","55.0%","55.7%","21818","55.4%","27604","54.5%","49422","54.9%","72990","56.3%","-1.4pp"
"Gathering of Darkness","B","U","64843","3.87","13606","5.08","68521","78.6%","55.5%","11458","52.5%","15617","56.4%","27075","54.8%","41472","56.0%","-1.2pp"
"Gnashing of Teeth","B","U","44575","2.74","14087","3.22","82324","91.0%","55.9%","14017","54.4%","18560","56.5%","32577","55.6%","49764","56.1%","-0.5pp"
"Gollum, Riddle Master","B","M","3793","1.53","2766","1.52","16391","91.0%","58.0%","2934","67.5%","3836","59.8%","6770","63.1%","9478","54.5%","8.6pp"
"Gollum, Silent Slinker","B","C","179793","4.58","42562","5.80","231657","83.3%","57.8%","39314","58.5%","52326","59.2%","91640","58.9%","138226","57.1%","1.7pp"
"Gollum the Abandoned","B","U","71635","4.24","16141","5.44","81992","78.4%","56.9%","14718","57.3%","18481","56.8%","33199","57.0%","48462","56.8%","0.2pp"
"Great Fierce Bee","B","C","238305","6.74","26955","10.21","41046","23.8%","53.2%","7073","51.1%","9364","52.7%","16437","52.0%","24649","54.0%","-2.0pp"
"Great Ugly-Looking Goblin","B","U","57405","3.44","14933","4.32","85376","88.4%","56.8%","15134","56.7%","19077","56.9%","34211","56.8%","51115","56.9%","-0.0pp"
"Head of the Hunt","B","R","7935","1.62","5434","1.61","32968","93.0%","57.5%","5667","61.1%","7666","61.0%","13333","61.0%","19663","55.1%","5.9pp"
"Inside Information","B","M","7321","2.86","1737","3.26","7466","68.9%","52.6%","1269","46.8%","1797","51.1%","3066","49.3%","4407","54.8%","-5.5pp"
"The Master of Lake-town","B","R","15929","3.00","4222","3.55","20835","77.6%","54.9%","3507","52.7%","4821","54.7%","8328","53.8%","12531","55.5%","-1.7pp"
"Nighthowl Pursuer","B","U","60051","3.67","17417","4.35","96622","84.8%","58.1%","17356","62.6%","21033","56.0%","38389","59.0%","58249","57.4%","1.6pp"
"Rage into the Valley","B","C","193319","4.85","38652","6.63","194993","78.0%","56.6%","33954","55.3%","43996","55.6%","77950","55.5%","117055","57.3%","-1.8pp"
"Ravening Warg","B","C","175426","4.38","36472","5.88","205540","87.0%","57.2%","36694","57.8%","45654","56.7%","82348","57.2%","123141","57.3%","-0.1pp"
"Reverent Howl","B","C","228795","6.14","29017","9.23","76079","41.0%","54.4%","13024","51.0%","16789","54.5%","29813","53.0%","46288","55.3%","-2.3pp"
"Rhovanion Rampager","B","R","8754","1.76","5483","1.77","33194","92.6%","58.1%","5787","62.1%","7669","59.9%","13456","60.8%","19859","56.1%","4.7pp"
"The Sackville-Bagginses","B","R","13575","2.62","5301","2.86","29887","86.8%","56.9%","5277","58.0%","6788","59.1%","12065","58.6%","17676","55.8%","2.8pp"
"Stir Up Trouble","B","C","161159","4.00","37204","5.27","209394","87.8%","56.1%","35398","53.8%","47953","57.7%","83351","56.0%","126121","56.2%","-0.1pp"
"Stony-Voiced Goblins","B","C","202835","5.05","37624","7.06","180353","74.4%","56.2%","32522","55.4%","40586","55.2%","73108","55.3%","107172","56.8%","-1.5pp"
"Supper for Spiders","B","R","31282","5.70","3829","8.86","1277","5.3%","45.3%","197","","278","","475","","803","46.9%",""
"Balin, Loremaster","R","R","20031","3.80","3402","5.04","11379","53.9%","52.8%","1908","48.3%","2704","52.1%","4612","50.5%","6724","54.2%","-3.6pp"
"Bombur, Gentle Dreamer","R","U","80319","4.89","12976","6.85","53529","65.2%","54.9%","9157","54.2%","12743","54.4%","21900","54.3%","31419","55.3%","-1.0pp"
"Bothersome Noisemaker","R","U","45143","2.84","19011","3.10","113783","90.6%","58.4%","20403","63.2%","26611","58.4%","47014","60.5%","66836","57.0%","3.5pp"
"Burn, Burn, Tree and Fern","R","U","43162","2.67","17352","2.98","102672","90.7%","57.5%","17332","58.6%","24303","60.2%","41635","59.5%","61003","56.1%","3.4pp"
"Dáin Ironfoot","R","R","9720","1.98","5472","2.00","32677","91.7%","58.0%","5736","62.4%","7747","60.5%","13483","61.3%","19089","55.6%","5.7pp"
"Desert Were-Worm","R","R","20726","4.01","2997","5.57","7592","40.4%","50.2%","1289","45.1%","1699","47.9%","2988","46.7%","4622","52.4%","-5.8pp"
"Desolation of Smaug","R","R","20279","3.86","3655","5.02","11394","48.8%","53.0%","1956","51.6%","2670","53.0%","4626","52.4%","6772","53.4%","-1.0pp"
"Dori, Bearer of Friends","R","C","192074","4.83","35873","6.65","187048","80.7%","56.9%","32545","57.4%","43916","56.7%","76461","57.0%","109975","56.7%","0.3pp"
"Dwarven Mauler","R","U","72797","4.34","15100","5.67","75472","77.6%","56.9%","13611","59.2%","17336","54.5%","30947","56.6%","44322","57.1%","-0.5pp"
"Gandalf, Goblins' Bane","R","M","4955","2.04","2269","2.06","12162","84.5%","55.9%","2141","57.7%","2925","57.7%","5066","57.7%","7101","54.7%","3.0pp"
"Gandalf, Spark Starter","R","U","66204","4.03","17825","4.89","90955","78.6%","57.3%","15123","56.2%","21617","60.5%","36740","58.8%","54229","56.3%","2.4pp"
"Getaway Barrel","R","R","33103","6.11","4110","9.44","484","1.9%","","79","","114","","193","","291","",""
"Glóin the Mighty","R","U","62306","3.74","13994","4.80","74931","82.9%","56.8%","12742","57.3%","17705","57.7%","30447","57.5%","44266","56.3%","1.2pp"
"Goblin-town Flunkies","R","C","223401","6.04","29810","8.85","95266","49.8%","54.4%","16949","53.1%","21593","53.3%","38542","53.2%","56752","55.3%","-2.1pp"
"Gundabad Opportunist","R","C","223263","5.85","38038","8.24","160664","65.4%","56.4%","27378","54.8%","37210","56.2%","64588","55.6%","96188","57.0%","-1.3pp"
"Iron Hills Stalwart","R","C","240419","7.01","26413","10.57","38222","22.7%","53.1%","6280","49.1%","9171","52.6%","15451","51.2%","22749","54.5%","-3.3pp"
"Last Light of Durin's Day","R","R","31668","5.87","3870","9.15","779","3.2%","41.3%","124","","197","","321","","458","",""
"The Misty Mountains Cold","R","R","13299","2.60","4313","2.90","23356","84.4%","55.5%","4043","60.4%","5630","54.5%","9673","57.0%","13686","54.4%","2.6pp"
"Misty Mountains Raider","R","U","50652","3.14","16752","3.65","95574","88.1%","57.1%","16132","56.6%","22764","58.9%","38896","58.0%","56849","56.6%","1.4pp"
"Óin the Brave","R","C","220605","5.95","33706","8.44","129061","59.7%","55.7%","23235","54.8%","29883","54.9%","53118","54.9%","75580","56.1%","-1.2pp"
"Pinecone Strike","R","C","122484","3.13","41806","3.74","248107","91.0%","57.6%","43577","58.7%","58268","59.3%","101845","59.0%","146287","56.5%","2.5pp"
"Ragged Short Spear","R","C","225784","6.02","31653","8.81","107226","52.6%","55.6%","19150","55.4%","24664","54.7%","43814","55.0%","63119","55.9%","-0.9pp"
"Smaug, the Great Calamity","R","C","194917","4.96","31116","7.05","137442","68.7%","55.6%","22932","54.0%","32881","57.3%","55813","55.9%","81637","55.4%","0.5pp"
"Smaug the Magnificent","R","M","3468","1.35","2585","1.35","15472","92.2%","58.7%","2716","63.4%","3783","64.2%","6499","63.9%","9003","55.0%","8.9pp"
"Smaug's Fury","R","C","244476","7.35","26763","10.98","28926","17.0%","53.1%","4848","50.3%","6500","52.6%","11348","51.6%","17589","54.0%","-2.4pp"
"Snowslope Hunter","R","U","81106","4.96","14071","6.77","58365","65.1%","54.4%","10190","51.1%","13450","54.3%","23640","52.9%","34793","55.5%","-2.5pp"
"Stone-Giant of High Pass","R","R","12105","2.41","5039","2.49","27967","86.1%","56.8%","4536","55.2%","6924","60.2%","11460","58.2%","16602","55.9%","2.2pp"
"Thorin, Mountain-king","R","M","4322","1.77","2608","1.75","14950","87.7%","57.9%","2567","61.3%","3613","63.6%","6180","62.6%","8687","54.4%","8.2pp"
"Tidings of War","R","C","214437","5.65","33547","8.13","139086","64.1%","56.0%","24973","56.6%","31288","54.1%","56261","55.2%","82841","56.5%","-1.3pp"
"Attercop","G","C","203679","5.37","28762","7.65","136507","75.1%","55.0%","24481","55.5%","31103","55.2%","55584","55.4%","80541","54.7%","0.7pp"
"Bejeweled Warg","G","R","10147","2.05","4578","2.07","24576","83.9%","56.3%","4579","63.9%","5615","56.5%","10194","59.8%","14404","53.8%","6.0pp"
"Beorn, Reluctant Host","G","C","229281","6.68","22253","10.16","40017","28.8%","51.3%","6971","48.9%","9353","51.3%","16324","50.3%","23593","51.9%","-1.7pp"
"Beorn the Fierce","G","M","3748","1.55","2416","1.49","13944","88.6%","57.3%","2324","61.5%","3334","64.3%","5658","63.1%","8233","53.1%","10.1pp"
"Beorn's Hospitality","G","U","62287","3.96","9098","5.37","41253","72.7%","53.4%","7154","54.8%","9428","54.3%","16582","54.5%","24498","52.5%","2.0pp"
"Boughside Wanderers","G","C","236316","7.00","26809","10.27","57551","34.0%","53.3%","9497","50.0%","13799","55.2%","23296","53.1%","33884","53.3%","-0.3pp"
"Cantankerous Keepers","G","R","23131","4.47","3495","6.07","8844","41.1%","52.0%","1460","51.4%","2164","53.1%","3624","52.5%","5070","51.2%","1.3pp"
"Dancing from Dark to Dawn","G","M","3939","1.67","2180","1.62","12058","86.8%","55.3%","2037","56.9%","2885","59.5%","4922","58.5%","7026","53.2%","5.3pp"
"Down in the Valley","G","R","16414","3.20","3756","3.78","16697","70.9%","53.8%","2939","57.0%","4088","54.9%","7027","55.8%","9527","52.2%","3.5pp"
"Galion, Elvenking's Butler","G","U","84196","5.37","10624","7.76","33765","50.9%","53.6%","5811","53.0%","7782","54.1%","13593","53.6%","20101","53.6%","0.0pp"
"Gigantic Big Bear","G","R","14806","2.94","3068","3.39","13697","73.0%","51.3%","2319","48.3%","3213","52.6%","5532","50.8%","8068","51.5%","-0.7pp"
"Guardian of the Halls","G","C","229591","6.56","25650","9.71","70390","43.7%","52.8%","12664","51.7%","16183","52.8%","28847","52.3%","41268","53.1%","-0.7pp"
"Little Bear","G","C","237750","7.14","24202","10.68","34354","22.6%","51.5%","5964","49.3%","7533","51.1%","13497","50.3%","20789","52.3%","-2.0pp"
"Mirkwood Pathmaker","G","U","52336","3.22","14545","3.82","82021","87.2%","56.9%","14348","58.8%","19335","59.9%","33683","59.4%","47971","55.0%","4.4pp"
"Nasty Little Rabbit","G","U","59080","3.64","14539","4.39","76074","81.5%","56.8%","13989","62.1%","16409","56.0%","30398","58.8%","45554","55.5%","3.4pp"
"The Notary Hobbits","G","R","26969","4.99","3568","7.28","4618","20.5%","49.6%","770","49.9%","1126","53.9%","1896","52.3%","2678","47.8%","4.5pp"
"Old Fat Spider","G","U","77751","4.92","10968","6.88","41933","61.1%","53.2%","7037","50.6%","9784","54.3%","16821","52.8%","24955","53.4%","-0.6pp"
"Ordinary Bear","G","C","236679","6.97","28610","10.15","65120","36.0%","54.7%","10859","54.3%","14477","54.0%","25336","54.1%","39708","55.0%","-0.9pp"
"Part in Friendship","G","R","19855","3.80","3634","4.90","13130","58.6%","51.6%","2189","51.0%","3043","51.5%","5232","51.3%","7801","51.7%","-0.4pp"
"Quarrel","G","C","174629","4.47","30274","6.02","160533","83.5%","55.3%","27045","54.4%","37188","57.7%","64233","56.3%","96348","54.7%","1.6pp"
"Radagast of Rhosgobel","G","R","13543","2.69","3025","3.04","13994","74.1%","52.3%","2355","50.5%","3272","53.1%","5627","52.0%","8322","52.4%","-0.3pp"
"Through the Forest Gate","G","R","32566","5.96","3999","9.27","1387","5.5%","47.1%","225","","342","","567","48.7%","821","46.2%","2.5pp"
"Troll Negotiations","G","U","64914","3.96","12410","5.16","63158","80.6%","54.7%","10306","53.0%","14517","55.9%","24823","54.7%","38361","54.7%","-0.0pp"
"Warg Tactics","G","C","235453","6.86","25469","10.23","57687","35.8%","53.9%","9719","52.1%","12870","54.8%","22589","53.7%","35120","54.1%","-0.5pp"
"Wargling","G","C","227807","6.49","29316","9.36","95495","51.6%","54.8%","17043","54.4%","20207","53.5%","37250","53.9%","58100","55.4%","-1.6pp"
"Wilderland Scrounger","G","U","72020","4.63","9473","6.55","36815","62.7%","52.6%","6142","50.7%","8360","52.5%","14502","51.7%","22236","53.1%","-1.4pp"
"Wood Elves","G","C","211975","5.92","23838","8.66","76823","51.9%","52.4%","13724","53.3%","17832","53.6%","31556","53.5%","44963","51.7%","1.8pp"
"Woodland Weavemaster","G","U","82652","5.49","10861","7.72","33144","49.2%","52.3%","5939","55.5%","7756","52.7%","13695","54.0%","19332","51.0%","2.9pp"
"Bard, King of Dale","WU","M","6906","2.79","2033","3.04","8249","66.9%","50.7%","1327","48.0%","2741","53.2%","4068","51.5%","4212","50.0%","1.5pp"
"Bard the Bowman","WU","U","64917","4.21","16852","4.90","84155","79.1%","55.9%","14637","56.6%","28405","59.6%","43042","58.6%","41154","53.2%","5.4pp"
"Bard's Company","WU","R","12647","2.54","6333","2.54","36597","88.3%","58.2%","6220","62.8%","12117","64.3%","18337","63.8%","18356","52.6%","11.2pp"
"Bifur, Melodic Rider","WR","U","68518","4.29","11706","5.80","48270","65.4%","54.6%","8075","51.2%","11751","56.5%","19826","54.3%","28192","54.6%","-0.2pp"
"Bolg of the North","BR","U","64382","4.03","12533","5.24","56896","71.3%","55.1%","9374","52.6%","13011","55.6%","22385","54.3%","34587","55.6%","-1.3pp"
"Bolg's Company","BR","R","21450","3.95","3768","5.29","14857","62.9%","53.5%","2557","51.0%","3378","51.8%","5935","51.5%","8938","54.8%","-3.4pp"
"The Chief Warg","BG","U","60976","3.88","11322","5.00","52681","74.1%","54.4%","8962","51.4%","11479","53.4%","20441","52.5%","32114","55.5%","-3.0pp"
"Chief Warg's Company","BG","R","9084","1.87","5129","1.82","30117","90.3%","57.7%","5451","63.7%","6856","60.5%","12307","61.9%","17814","54.9%","7.0pp"
"Dáin's Company","WR","R","14830","2.95","4881","3.18","24206","77.2%","57.3%","4169","63.7%","5808","61.0%","9977","62.1%","14075","53.8%","8.3pp"
"Duskwatch Hunter","BG","C","203470","5.09","32686","7.32","148808","70.8%","56.2%","26223","55.3%","32441","55.3%","58664","55.3%","90061","56.8%","-1.5pp"
"Dwalin, Weaponmaster","WR","R","12250","2.38","5264","2.53","30142","88.5%","57.1%","5452","58.8%","7269","59.4%","12721","59.1%","17332","55.4%","3.7pp"
"Eagle's Rescue","WU","U","83825","5.30","14084","7.18","47608","53.5%","54.7%","7953","52.1%","15178","58.3%","23131","56.1%","24477","53.3%","2.9pp"
"Fearsome Goblin Pair","BR","U","61005","3.57","11429","4.77","56071","77.5%","54.0%","9798","53.2%","12944","53.4%","22742","53.3%","33340","54.4%","-1.1pp"
"Goblin Plate Mail","BR","C","154051","3.76","43105","4.84","255993","91.5%","56.9%","46263","56.8%","57777","56.3%","104040","56.5%","151549","57.2%","-0.6pp"
"The Great Goblin","BR","R","10444","2.15","4433","2.22","24543","86.4%","55.3%","4224","56.2%","5587","56.0%","9811","56.1%","14772","54.9%","1.2pp"
"Large Bear","BG","U","48112","2.94","13364","3.61","76713","89.6%","55.9%","12881","54.3%","17600","58.0%","30481","56.4%","46178","55.5%","0.9pp"
"Mirkwood Nurturer","UG","C","213172","5.68","35778","7.91","137897","61.3%","54.4%","23647","52.1%","36352","57.1%","59999","55.2%","77525","53.7%","1.4pp"
"Nori, Teller of Tales","WR","C","215637","5.67","31210","8.27","112237","56.8%","54.5%","20492","53.7%","27198","53.6%","47690","53.6%","64252","55.2%","-1.6pp"
"Patient Instructor","WU","C","205561","5.57","46609","7.05","233414","78.4%","56.3%","41352","56.3%","73023","59.6%","114375","58.4%","119091","54.3%","4.1pp"
"Silvan Reveler","UG","U","76106","4.98","11679","6.73","40083","56.0%","51.9%","6915","51.5%","10580","54.7%","17495","53.5%","22318","50.6%","2.9pp"
"Smaug, Wicked Worm","BR","R","10793","2.18","4145","2.25","21967","83.5%","54.9%","3669","52.5%","5187","56.3%","8856","54.7%","13168","54.9%","-0.2pp"
"Thorin Oakenshield","WR","U","69068","4.46","13070","5.70","60200","72.5%","56.0%","10527","57.4%","14423","54.9%","24950","56.0%","34835","55.9%","0.1pp"
"Thranduil, Sindarin Liege","UG","U","51343","3.23","13427","3.86","72097","84.5%","55.1%","12569","56.5%","19650","59.3%","32219","58.2%","39400","52.5%","5.7pp"
"Thranduil, the Elvenking","UBG","R","25092","4.72","3375","6.88","4037","19.5%","46.2%","669","40.2%","966","49.7%","1635","45.8%","2378","46.2%","-0.4pp"
"Thranduil's Company","UG","R","12361","2.55","4969","2.62","26285","82.8%","55.5%","4432","61.6%","7312","61.7%","11744","61.7%","14384","50.5%","11.2pp"
"Tom, Bert, and William","BG","R","11652","2.34","5053","2.37","26784","82.9%","55.9%","4402","56.2%","6202","58.5%","10604","57.6%","16121","54.6%","3.0pp"
