"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Eternal Student","B","U","105983","4.84","17444","6.56","75739","68.4%","54.9%","12900","53.1%","18271","55.1%","31171","54.3%","44334","55.3%","-1.0pp"
"Foolish Fate","B","U","59198","2.68","19603","3.15","116595","92.1%","56.4%","19917","55.9%","30687","60.4%","50604","58.6%","64564","54.5%","4.1pp"
"Forum Necroscribe","B","U","92661","4.32","14112","5.85","60229","68.5%","52.5%","9907","48.8%","15420","52.9%","25327","51.3%","34282","53.2%","-1.8pp"
"Grave Researcher","B","R","19972","2.08","7525","2.18","42352","88.5%","54.7%","7349","55.6%","10832","55.3%","18181","55.4%","23773","54.0%","1.4pp"
"Last Gasp","B","C","199201","3.74","45671","4.79","261332","88.7%","56.0%","45676","56.0%","67251","58.3%","112927","57.4%","146029","54.9%","2.4pp"
"Lecturing Scornmage","B","U","84947","3.95","18623","4.77","98853","81.3%","57.3%","17990","60.9%","23135","55.9%","41125","58.1%","57322","56.8%","1.3pp"
"Leech Collector","B","U","105126","4.87","13838","6.89","57652","65.8%","53.2%","10185","51.4%","13683","52.1%","23868","51.8%","33328","54.2%","-2.4pp"
"Masterful Flourish","B","C","322129","7.18","38237","10.33","83175","34.0%","55.8%","13759","55.0%","20376","56.6%","34135","56.0%","48510","55.5%","0.4pp"
"Melancholic Poet","B","C","267167","5.30","41275","7.22","210698","78.9%","56.3%","38362","56.2%","50241","55.8%","88603","56.0%","120976","56.5%","-0.5pp"
"Moseo, Vein's New Dean","B","R","18593","1.96","8989","1.97","51045","87.7%","56.9%","8968","59.5%","13090","60.4%","22058","60.0%","28295","54.3%","5.7pp"
"Poisoner's Apprentice","B","U","93929","4.32","15550","5.62","73252","73.9%","54.6%","12640","54.6%","17675","55.6%","30315","55.2%","42029","54.1%","1.1pp"
"Postmortem Professor","B","R","22613","2.37","8903","2.48","50256","86.5%","57.2%","9227","63.5%","12052","57.5%","21279","60.1%","28795","55.0%","5.1pp"
"Pox Plague","B","R","67950","6.57","8252","10.06","238","0.5%","","40","","63","","103","","130","",""
"Pull from the Grave","B","C","320692","6.98","38407","10.21","74643","30.7%","52.7%","12285","48.9%","19251","55.0%","31536","52.6%","42630","52.7%","-0.1pp"
"Rabid Attack","B","U","132013","6.73","14438","9.98","20430","22.4%","52.0%","3375","48.0%","4990","51.9%","8365","50.4%","11997","53.1%","-2.8pp"
"Ral Zarek, Guest Lecturer","B","M","8118","1.70","3431","1.71","17132","79.8%","53.5%","2985","53.3%","4327","55.6%","7312","54.6%","9655","52.5%","2.2pp"
"Scathing Shadelock","B","U","108454","5.06","12897","7.35","47041","57.6%","53.2%","7803","51.4%","11784","53.0%","19587","52.4%","27268","53.7%","-1.3pp"
"Scheming Silvertongue","B","R","17986","1.91","8646","1.94","49113","88.1%","56.4%","8921","60.5%","12722","58.0%","21643","59.0%","27103","54.2%","4.8pp"
"Send in the Pest","B","C","284165","5.72","40196","8.02","158962","62.0%","54.7%","28594","55.2%","38387","54.9%","66981","55.1%","91271","54.4%","0.7pp"
"Sneering Shadewriter","B","C","314559","6.67","36523","9.84","95466","41.3%","53.3%","15902","50.3%","24019","54.2%","39921","52.7%","54704","53.5%","-0.8pp"
"Tragedy Feaster","B","R","27046","2.81","6993","3.12","35457","80.5%","54.4%","5989","54.2%","8975","55.6%","14964","55.1%","20158","53.8%","1.3pp"
"Ulna Alley Shopkeep","B","C","331160","7.80","33835","11.54","28930","13.6%","50.3%","5086","49.6%","6659","48.8%","11745","49.1%","17042","51.2%","-2.1pp"
"Wander Off","B","C","205492","3.83","39496","5.19","219527","87.3%","54.8%","37080","53.1%","57737","57.6%","94817","55.8%","122431","53.9%","2.0pp"
"Withering Curse","B","M","12600","2.69","3307","2.93","12821","62.9%","52.4%","2270","50.7%","3266","55.3%","5536","53.4%","7193","51.4%","2.0pp"
"Ancestral Anger","R","C","331249","7.88","45116","11.04","46780","16.4%","52.9%","7828","51.7%","12442","53.6%","20270","52.9%","26150","52.9%","-0.0pp"
"Archaic's Agony","R","U","128408","6.18","25017","8.15","76392","48.3%","53.8%","12775","51.5%","23696","58.9%","36471","56.3%","38292","50.8%","5.5pp"
"Artistic Process","R","U","84964","3.79","22006","4.71","119795","85.7%","55.1%","19911","53.4%","35894","58.9%","55805","56.9%","61000","53.1%","3.8pp"
"Blazing Firesinger","R","U","121228","5.90","15619","8.52","37513","39.0%","50.3%","6614","49.1%","10369","50.3%","16983","49.8%","20171","50.7%","-0.8pp"
"Charging Strifeknight","R","U","101190","4.55","22602","5.81","116946","81.1%","55.8%","20729","56.5%","33015","57.1%","53744","56.9%","62636","54.9%","2.0pp"
"Choreographed Sparks","R","R","60855","5.83","7430","8.99","4648","10.0%","45.6%","794","40.7%","1286","46.1%","2080","44.0%","2510","46.6%","-2.6pp"
"Duel Tactics","R","U","131247","6.40","18772","9.09","44315","36.9%","54.5%","7554","52.8%","11657","55.8%","19211","54.6%","24868","54.3%","0.3pp"
"Emeritus of Conflict","R","M","10193","2.21","4344","2.31","23757","86.8%","53.7%","4263","53.9%","6753","55.0%","11016","54.6%","12434","52.9%","1.7pp"
"Expressive Firedancer","R","C","298178","6.16","49867","8.47","194833","61.2%","54.8%","35015","56.2%","52199","54.7%","87214","55.3%","106007","54.3%","1.0pp"
"Flashback","R","R","42528","4.05","8392","5.33","34987","65.9%","53.3%","5893","48.5%","10449","57.5%","16342","54.2%","17865","52.1%","2.2pp"
"Garrison Excavator","R","U","91984","4.33","22059","5.29","111531","78.2%","56.6%","19037","55.7%","31621","57.5%","50658","56.8%","60933","56.4%","0.4pp"
"Goblin Glasswright","R","C","274117","5.35","47138","7.46","211111","71.8%","53.0%","38379","53.6%","58678","54.0%","97057","53.8%","111922","52.2%","1.6pp"
"Heated Argument","R","C","276900","5.40","49404","7.51","229114","73.1%","54.2%","38204","51.9%","66775","57.6%","104979","55.5%","120450","52.8%","2.7pp"
"Impractical Joke","R","U","63106","2.91","25200","3.32","150789","93.2%","56.1%","26790","57.0%","43629","59.5%","70419","58.6%","77731","53.8%","4.8pp"
"Improvisation Capstone","R","M","8176","1.77","5633","1.75","32738","88.9%","57.3%","5563","61.0%","9807","63.5%","15370","62.6%","16003","51.3%","11.2pp"
"Living History","R","U","115863","5.50","23087","7.01","101913","68.6%","57.0%","18182","56.7%","27402","56.0%","45584","56.3%","56167","57.5%","-1.2pp"
"Maelstrom Artisan","R","R","50178","4.84","6947","7.04","16234","37.2%","51.2%","2810","49.8%","4292","52.4%","7102","51.4%","9034","51.1%","0.3pp"
"Magmablood Archaic","R","R","22645","2.37","10007","2.47","54318","86.6%","54.3%","9346","53.9%","16198","58.0%","25544","56.5%","28185","52.0%","4.5pp"
"Mica, Reader of Ruins","R","U","129694","6.29","17553","9.13","32201","29.4%","52.4%","5412","50.3%","9426","54.5%","14838","52.9%","17030","51.8%","1.1pp"
"Molten-Core Maestro","R","R","18092","1.90","10632","1.91","63292","93.0%","56.0%","11433","60.5%","18295","59.0%","29728","59.6%","32787","52.7%","6.9pp"
"Pigment Wrangler","R","U","99174","4.50","16461","6.14","70103","69.3%","51.4%","11694","48.3%","20400","52.5%","32094","51.0%","37235","51.4%","-0.5pp"
"Rearing Embermare","R","C","337348","8.11","40568","11.69","24032","9.4%","50.3%","3994","47.7%","6780","50.8%","10774","49.7%","13209","50.6%","-0.9pp"
"Rubble Rouser","R","C","255517","5.09","58953","6.43","304540","80.3%","56.6%","54138","58.4%","85672","57.6%","139810","57.9%","163234","55.4%","2.5pp"
"Seize the Spoils","R","C","307229","6.35","48768","8.97","159886","51.8%","53.5%","28434","52.9%","46942","56.3%","75376","55.0%","82325","52.1%","2.9pp"
"Steal the Show","R","R","46882","4.52","7847","6.16","27019","54.7%","53.0%","4611","49.9%","8233","57.0%","12844","54.4%","13594","51.4%","3.0pp"
"Strife Scholar","R","C","325957","7.27","40187","10.62","62907","24.9%","51.3%","11001","49.6%","17025","51.7%","28026","50.8%","34549","51.7%","-0.8pp"
"Tablet of Discovery","R","U","93378","4.32","22593","5.35","104970","73.7%","54.7%","18521","54.8%","31302","58.0%","49823","56.8%","53101","52.5%","4.3pp"
"Tackle Artist","R","C","305818","6.51","41229","9.52","121319","46.9%","52.3%","20347","50.9%","34921","53.9%","55268","52.8%","64881","51.8%","1.0pp"
"Thunderdrum Soloist","R","U","98674","4.50","18050","6.06","86737","76.1%","53.8%","15583","54.2%","24514","55.9%","40097","55.2%","45409","52.3%","2.9pp"
"Tome Blast","R","C","218575","4.17","58170","5.23","336207","89.9%","55.9%","59113","54.9%","95521","58.8%","154634","57.3%","176808","54.4%","2.9pp"
"Unsubtle Mockery","R","C","192028","3.68","55686","4.55","330650","92.9%","55.5%","57662","55.7%","95798","58.6%","153460","57.5%","170908","53.6%","3.9pp"
"Zealous Lorecaster","R","C","315594","6.58","50742","9.28","169590","52.6%","53.7%","27797","49.0%","52465","57.7%","80262","54.7%","86697","52.5%","2.2pp"
"Aberrant Manawurm","G","U","125253","6.06","14075","9.12","32712","37.6%","50.2%","5518","48.7%","8934","52.2%","14452","50.8%","17920","49.7%","1.1pp"
"Additive Evolution","G","U","78969","3.64","18340","4.45","94488","81.6%","54.5%","15592","55.2%","25701","58.3%","41293","57.2%","51878","52.2%","5.0pp"
"Ambitious Augmenter","G","R","20516","2.15","9298","2.17","50878","85.5%","55.7%","9122","63.2%","13342","58.6%","22464","60.5%","27745","51.9%","8.6pp"
"Burrog Barrage","G","C","279066","5.60","39919","7.79","171072","68.1%","53.8%","28790","52.1%","44714","57.1%","73504","55.2%","95961","52.6%","2.5pp"
"Chelonian Tackle","G","U","129129","6.31","14525","9.35","30384","33.5%","51.0%","5058","47.5%","7854","51.9%","12912","50.2%","17276","51.7%","-1.5pp"
"Comforting Counsel","G","R","44572","4.62","5455","6.78","12023","35.6%","49.2%","2124","44.0%","2863","46.5%","4987","45.4%","7007","51.7%","-6.3pp"
"Efflorescence","G","C","335320","8.15","32142","12.12","13528","6.7%","49.7%","2264","45.9%","3236","51.2%","5500","49.0%","7992","50.0%","-0.9pp"
"Emeritus of Abundance","G","M","7355","1.60","4482","1.59","24783","86.4%","55.1%","4345","56.0%","6925","61.2%","11270","59.2%","12903","51.3%","8.0pp"
"Emil, Vastlands Roamer","G","U","97123","4.47","14684","6.19","65482","72.4%","52.0%","11268","50.5%","18497","54.5%","29765","53.0%","34748","51.0%","2.0pp"
"Environmental Scientist","G","U","60422","2.77","23021","3.08","130488","87.9%","56.1%","24112","62.2%","34882","60.2%","58994","61.0%","69522","51.9%","9.1pp"
"Follow the Lumarets","G","C","325266","7.45","35379","10.87","56595","25.7%","52.3%","10143","50.5%","13970","52.7%","24113","51.8%","32273","52.6%","-0.8pp"
"Germination Practicum","G","M","7406","1.61","4397","1.58","24061","86.1%","54.2%","4121","56.0%","6510","59.9%","10631","58.4%","12952","50.4%","8.0pp"
"Glorious Decay","G","C","336288","8.21","33328","12.13","13326","6.4%","50.1%","2306","47.9%","3588","53.8%","5894","51.5%","7357","48.8%","2.7pp"
"Hungry Graffalon","G","C","331682","7.76","33184","11.58","31126","15.0%","50.1%","5235","48.2%","8404","52.2%","13639","50.7%","17134","49.6%","1.1pp"
"Infirmary Healer","G","U","112073","5.04","16507","7.05","73664","71.3%","53.4%","13203","51.7%","19105","55.2%","32308","53.7%","40636","53.1%","0.7pp"
"Lumaret's Favor","G","U","138562","7.21","15065","10.69","17550","18.6%","52.7%","2960","51.1%","4154","54.2%","7114","53.0%","10384","52.5%","0.4pp"
"Mindful Biomancer","G","C","306411","6.48","36389","9.41","123518","54.3%","53.0%","22148","52.5%","30452","53.9%","52600","53.3%","69907","52.7%","0.6pp"
"Noxious Newt","G","C","240518","4.58","37760","6.29","199341","84.1%","53.7%","36133","55.5%","51898","55.3%","88031","55.4%","109215","52.5%","2.9pp"
"Oracle's Restoration","G","C","330288","7.87","31706","11.77","27531","13.9%","50.3%","4674","47.9%","6598","50.3%","11272","49.3%","16204","50.9%","-1.6pp"
"Pestbrood Sloth","G","U","81074","3.64","19628","4.50","106994","85.6%","55.7%","18586","58.4%","28816","59.0%","47402","58.8%","58231","53.0%","5.8pp"
"Planar Engineering","G","R","43838","4.28","7370","5.70","23372","50.7%","52.5%","4054","54.6%","6581","56.8%","10635","56.0%","12538","49.5%","6.5pp"
"Shopkeeper's Bane","G","C","306373","6.65","33021","9.88","97956","47.4%","53.1%","17124","52.8%","24037","53.4%","41161","53.2%","55888","53.0%","0.2pp"
"Slumbering Trudge","G","R","21574","2.22","9408","2.27","51790","85.7%","55.6%","9229","61.6%","14282","57.4%","23511","59.0%","27168","52.3%","6.7pp"
"Snarl Song","G","U","81847","4.06","29152","4.28","152827","81.1%","56.6%","25808","56.9%","47264","64.3%","73072","61.7%","74389","50.5%","11.2pp"
"Studious First-Year","G","C","199970","3.81","43737","4.84","234328","85.5%","53.9%","43172","59.4%","61990","55.2%","105162","56.9%","126635","51.5%","5.4pp"
"Tenured Concocter","G","C","321893","7.23","34801","10.67","75528","34.8%","52.0%","12407","49.5%","19548","53.8%","31955","52.1%","42741","51.7%","0.4pp"
"Thornfist Striker","G","U","106382","4.94","15899","6.72","69960","69.7%","54.4%","12113","55.8%","17502","56.0%","29615","56.0%","39653","53.1%","2.8pp"
"Topiary Lecturer","G","U","96562","4.40","14721","6.02","64392","70.7%","52.2%","11532","54.2%","17065","54.8%","28597","54.5%","35094","50.4%","4.2pp"
"Vastlands Scavenger","G","R","21307","2.24","8006","2.31","42316","83.8%","54.4%","7502","55.6%","11324","57.9%","18826","57.0%","22912","52.1%","4.9pp"
"Wild Hypothesis","G","C","317756","7.08","33277","10.60","64977","31.4%","51.0%","11191","48.3%","18250","54.6%","29441","52.2%","34065","49.5%","2.7pp"
"Wildgrowth Archaic","G","R","17649","1.89","8648","1.93","47824","88.1%","53.6%","8585","56.5%","13214","56.3%","21799","56.3%","25184","51.1%","5.3pp"
"Zimone's Experiment","G","U","125494","6.04","15605","8.84","34314","35.5%","50.8%","5803","49.4%","9818","54.0%","15621","52.3%","18328","49.6%","2.7pp"
"Abigale, Poet Laureate","WB","U","83892","4.00","15694","5.07","77745","77.2%","55.5%","13529","54.5%","19566","54.6%","33095","54.5%","44338","56.1%","-1.6pp"
"Abstract Paintmage","UR","U","112344","5.52","15365","7.80","46321","48.9%","50.0%","8028","49.7%","13467","50.5%","21495","50.2%","24104","49.8%","0.4pp"
