"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Magnificent End","W","C","135246","4.62","25743","6.21","130618","81.0%","55.2%","22279","53.6%","37402","57.4%","59681","56.0%","70978","54.5%","1.4pp"
"Moment of Glory","W","C","184091","7.64","20802","11.20","20618","15.9%","51.1%","3487","48.4%","5895","52.3%","9382","50.9%","11246","51.4%","-0.6pp"
"The Mountain-king's Return","W","U","39774","3.29","13752","3.71","77083","87.4%","57.8%","13525","60.6%","22259","61.2%","35784","61.0%","41291","55.1%","5.9pp"
"Ori, Keeper of Songs","W","C","172274","6.71","22911","9.61","66512","46.3%","55.1%","11563","54.6%","16548","55.4%","28111","55.0%","38143","55.1%","-0.1pp"
"The Queen of Dale","W","M","3868","2.07","1777","2.09","9252","83.3%","55.5%","1649","59.2%","2608","58.1%","4257","58.5%","4989","52.9%","5.7pp"
"Roads Go Ever, Ever On","W","R","13189","3.34","3416","3.92","15358","72.3%","55.7%","2766","56.3%","4223","56.8%","6989","56.6%","8365","54.9%","1.7pp"
"Settle the Wreckage","W","R","8801","2.36","3563","2.48","19227","85.4%","55.7%","3261","54.2%","5588","61.3%","8849","58.6%","10383","53.2%","5.4pp"
"Stone by Sunlight","W","U","38302","3.11","13039","3.56","74297","89.6%","57.1%","12774","57.2%","21085","62.2%","33859","60.3%","40455","54.4%","5.9pp"
"Thorin's Last Stand","W","C","185688","7.84","19949","11.51","12960","10.5%","49.4%","2062","44.4%","3434","50.9%","5496","48.5%","7470","50.2%","-1.7pp"
"An Unexpected Party","W","R","6559","1.75","4408","1.72","26639","91.8%","59.0%","4584","62.2%","7576","67.2%","12160","65.3%","14461","53.6%","11.7pp"
"Velvetwing Butterflies","W","C","176222","6.88","20470","10.07","39165","30.7%","52.7%","6641","49.1%","10560","55.3%","17201","52.9%","22014","52.6%","0.3pp"
"Vow to Erebor","W","C","184282","7.78","20241","11.40","21129","16.7%","52.3%","3411","50.0%","4963","52.0%","8374","51.2%","12759","53.1%","-1.9pp"
"Bilbo, Luckwearer","U","U","41702","3.51","13202","3.96","72422","86.6%","56.3%","12935","59.6%","22840","60.6%","35775","60.2%","36322","52.5%","7.7pp"
"Bilbo, Thief in the Night","U","M","4526","2.48","1794","2.65","8532","76.9%","54.7%","1496","57.0%","2666","58.7%","4162","58.1%","4323","51.5%","6.6pp"
"Bilbo Baggins, Burglar","U","C","142139","5.14","31113","6.41","148241","76.2%","55.1%","26508","55.6%","45450","58.4%","71958","57.4%","75290","52.9%","4.5pp"
"Confusticate and Bebother","U","C","173915","6.89","23621","9.73","57026","39.0%","51.9%","9790","50.1%","17300","56.0%","27090","53.9%","29940","50.1%","3.7pp"
"Elrond, Moon-Reader","U","M","5116","2.90","1339","3.27","4828","61.0%","49.5%","869","48.0%","1406","51.8%","2275","50.4%","2536","48.5%","1.8pp"
"Elven Raft-Steerer","U","U","69459","6.39","7773","9.50","12634","26.4%","49.5%","2223","48.4%","3299","50.7%","5522","49.8%","7063","49.2%","0.6pp"
"Elvenking's Harper","U","C","185433","7.94","23695","11.22","31233","21.3%","51.4%","5497","50.9%","8754","54.1%","14251","52.9%","16892","50.0%","2.9pp"
"Enchanted River's Grasp","U","C","141394","5.02","25124","6.72","119914","77.5%","53.5%","20405","51.0%","37671","57.7%","58076","55.4%","61460","51.7%","3.6pp"
"Fateful Discovery","U","M","10938","5.39","1432","8.26","79","0.9%","","14","","21","","35","","45","",""
"Gandalf, Wandering Wizard","U","C","185720","7.98","22403","11.42","17352","12.6%","49.6%","2841","47.6%","5451","53.4%","8292","51.4%","9153","48.0%","3.4pp"
"Great Gilded Boat","U","R","9414","2.50","4763","2.55","26818","87.2%","56.9%","4669","63.8%","8575","60.7%","13244","61.8%","13617","52.1%","9.7pp"
"Lakeshore Apothecary","U","C","148452","5.60","32497","6.90","162161","79.8%","55.4%","28953","57.4%","53583","57.5%","82536","57.5%","79757","53.3%","4.2pp"
"Lake-town Mariners","U","U","72053","6.48","9331","9.37","15514","27.0%","50.9%","2578","47.5%","4598","53.6%","7176","51.4%","8310","50.3%","1.1pp"
"Long Lake Nuisance","U","C","163415","6.24","32273","7.90","138343","68.4%","55.4%","23671","54.6%","45499","59.5%","69170","57.8%","69318","53.0%","4.8pp"
"The Lord of the Eagles","U","R","14625","3.85","2783","4.73","8680","51.1%","50.9%","1509","48.5%","2665","55.1%","4174","52.7%","4516","49.0%","3.7pp"
"Master's Councillors","U","U","55508","4.80","13914","5.66","70030","79.9%","55.9%","12462","57.2%","23190","59.6%","35652","58.8%","34532","53.0%","5.8pp"
"Mirkwood Meditator","U","C","188530","8.64","21100","12.41","5423","4.1%","47.4%","965","47.9%","1396","48.9%","2361","48.5%","3052","46.5%","2.0pp"
"Most Decrepit Old Bird","U","R","18601","4.40","3370","5.92","10211","48.8%","53.2%","1750","52.4%","3224","57.1%","4974","55.4%","5245","51.0%","4.4pp"
"Old Fat Spider Can't See Me","U","U","62022","5.40","9638","7.41","28994","49.0%","51.2%","4877","49.0%","8961","54.4%","13838","52.5%","15095","50.0%","2.5pp"
"Plunder the Trollshaws","U","C","156019","5.74","30780","7.37","141447","73.0%","55.8%","24939","55.7%","44841","60.5%","69780","58.8%","71664","52.9%","5.9pp"
"Ravenhill Flock","U","U","59358","5.27","7843","7.50","23592","49.2%","49.9%","3928","47.5%","7557","54.0%","11485","51.8%","12162","48.1%","3.7pp"
"Riddles in the Dark","U","R","18104","4.58","2987","6.15","7224","39.6%","50.0%","1224","47.9%","2179","52.6%","3403","50.9%","3819","49.1%","1.8pp"
"Roll-Roll-Roll-Roll","U","R","20599","5.16","2972","7.32","3893","21.7%","46.7%","648","38.6%","1131","47.8%","1779","44.5%","2096","48.6%","-4.1pp"
"Sound the Trumpets","U","U","71245","6.42","10409","8.93","23041","35.7%","53.1%","3870","52.2%","7326","57.2%","11196","55.5%","11843","50.8%","4.7pp"
"Thranduil's Decree","U","U","73308","6.70","9387","9.70","12676","21.8%","49.9%","2107","47.1%","3898","53.3%","6005","51.1%","6672","48.7%","2.5pp"
"Uncover the Moon-Letters","U","R","24023","6.04","3120","9.19","842","4.3%","47.9%","140","","260","","400","","442","",""
"Uneasy Partings","U","C","170890","6.62","29744","8.83","105210","56.8%","54.3%","17517","51.2%","33043","58.3%","50560","55.9%","54680","52.8%","3.0pp"
"Wizard's Staff","U","R","20829","5.24","2607","7.91","1454","9.2%","40.4%","240","","391","","631","39.1%","820","41.6%","-2.4pp"
"Along the Crooked Way","B","R","12826","3.24","2867","3.85","12156","68.7%","53.5%","2106","47.9%","2777","55.2%","4883","52.1%","7256","54.5%","-2.4pp"
"Azog, Moria's Ruin","B","R","10195","2.61","3107","2.90","15826","82.4%","53.4%","2722","50.3%","3621","54.0%","6343","52.4%","9461","54.1%","-1.7pp"
"Bilbo's Deadly Slice","B","C","82303","2.86","26533","3.44","159147","93.5%","56.7%","27118","54.9%","36273","58.5%","63391","57.0%","95789","56.6%","0.4pp"
"Crude Bent Blade","B","C","95122","3.37","34010","3.82","202402","90.9%","58.4%","35282","60.6%","46115","60.4%","81397","60.5%","120701","57.0%","3.5pp"
"Desolation Prowler","B","U","31558","2.70","15119","2.91","92599","92.7%","58.8%","16829","64.6%","20792","58.7%","37621","61.3%","55131","57.2%","4.2pp"
"Down, Down to Goblin-town","B","U","38420","3.17","14322","3.56","82574","88.4%","58.0%","14508","60.1%","18726","58.5%","33234","59.2%","49275","57.3%","1.9pp"
"Dreaded Bat-Cloud","B","U","46651","3.71","10144","4.84","54224","83.7%","56.1%","9010","54.9%","12427","56.5%","21437","55.8%","32877","56.2%","-0.3pp"
"Front Porch Sentries","B","C","167555","5.85","26356","8.41","91319","54.1%","55.8%","16322","55.4%","20563","54.7%","36885","55.0%","54436","56.3%","-1.3pp"
"Gathering of Darkness","B","U","48405","3.85","10698","4.95","53802","79.1%","55.5%","8935","52.4%","12187","56.5%","21122","54.8%","32700","56.0%","-1.2pp"
"Gnashing of Teeth","B","U","33483","2.74","10938","3.20","63444","90.9%","55.9%","10787","54.5%","14284","56.6%","25071","55.7%","38388","56.0%","-0.4pp"
"Gollum, Riddle Master","B","M","2855","1.51","2078","1.50","12224","91.1%","58.5%","2180","67.8%","2850","60.6%","5030","63.7%","7101","55.0%","8.7pp"
"Gollum, Silent Slinker","B","C","138680","4.74","31854","6.02","169756","82.0%","58.1%","28815","58.6%","38212","59.5%","67027","59.1%","101539","57.5%","1.6pp"
"Gollum the Abandoned","B","U","54164","4.31","12189","5.50","60861","77.4%","57.0%","10973","57.2%","13596","56.9%","24569","57.0%","36057","57.0%","0.1pp"
"Great Fierce Bee","B","C","178649","6.74","20645","10.16","31600","24.1%","53.4%","5373","51.0%","7270","53.1%","12643","52.2%","18987","54.1%","-1.9pp"
"Great Ugly-Looking Goblin","B","U","43018","3.47","11472","4.32","64884","88.0%","56.8%","11473","56.9%","14489","57.0%","25962","57.0%","38892","56.7%","0.3pp"
"Head of the Hunt","B","R","6049","1.63","4162","1.62","25192","93.4%","57.5%","4318","60.7%","5860","60.8%","10178","60.8%","15033","55.2%","5.6pp"
"Inside Information","B","M","5227","2.77","1376","3.09","6126","71.5%","53.1%","1050","48.3%","1466","51.6%","2516","50.2%","3617","55.2%","-4.9pp"
"The Master of Lake-town","B","R","11923","2.98","3345","3.48","16476","78.0%","55.1%","2800","53.7%","3830","54.6%","6630","54.2%","9865","55.6%","-1.4pp"
"Nighthowl Pursuer","B","U","46129","3.79","13099","4.48","71906","83.9%","58.3%","12883","62.5%","15590","56.1%","28473","59.0%","43443","57.9%","1.1pp"
"Rage into the Valley","B","C","145138","4.87","29870","6.61","151166","78.7%","56.7%","26361","55.5%","33976","55.8%","60337","55.7%","90836","57.4%","-1.7pp"
"Ravening Warg","B","C","135472","4.52","27388","6.11","151467","85.6%","57.5%","26878","57.8%","33533","56.9%","60411","57.3%","91003","57.6%","-0.3pp"
"Reverent Howl","B","C","172072","6.16","22127","9.24","57345","40.8%","54.3%","9748","51.3%","12567","54.4%","22315","53.0%","35046","55.2%","-2.1pp"
"Rhovanion Rampager","B","R","6602","1.77","4182","1.78","25240","92.7%","58.1%","4412","62.1%","5875","59.3%","10287","60.5%","15049","56.4%","4.1pp"
"The Sackville-Bagginses","B","R","9897","2.58","4028","2.79","22640","87.1%","56.8%","3946","57.8%","5204","58.9%","9150","58.4%","13378","55.8%","2.6pp"
"Stir Up Trouble","B","C","123185","4.07","28734","5.35","159821","87.4%","56.2%","27062","54.0%","36635","57.5%","63697","56.0%","96190","56.2%","-0.2pp"
"Stony-Voiced Goblins","B","C","151760","5.05","29053","6.99","140704","75.6%","56.3%","25229","55.7%","31635","55.2%","56864","55.4%","83781","57.0%","-1.6pp"
"Supper for Spiders","B","R","23178","5.62","2826","8.68","1021","5.8%","44.9%","160","","219","","379","","643","46.2%",""
"Balin, Loremaster","R","R","14438","3.65","2618","4.70","9404","58.5%","53.2%","1580","48.0%","2231","53.1%","3811","51.0%","5562","54.6%","-3.6pp"
"Bombur, Gentle Dreamer","R","U","60338","4.92","9784","6.86","39892","64.8%","55.0%","6875","54.7%","9435","54.5%","16310","54.5%","23408","55.2%","-0.6pp"
"Bothersome Noisemaker","R","U","34895","2.91","14460","3.18","86214","90.7%","58.7%","15348","63.6%","20022","58.7%","35370","60.8%","50895","57.2%","3.6pp"
"Burn, Burn, Tree and Fern","R","U","33227","2.73","13180","3.04","77311","90.5%","57.6%","13133","58.7%","18066","60.4%","31199","59.7%","46091","56.2%","3.5pp"
"Dáin Ironfoot","R","R","7364","2.00","4150","2.01","24431","91.7%","58.1%","4286","62.4%","5764","61.0%","10050","61.6%","14295","55.5%","6.1pp"
"Desert Were-Worm","R","R","14961","3.87","2319","5.15","6493","45.0%","50.6%","1108","45.4%","1441","48.4%","2549","47.1%","3958","52.8%","-5.7pp"
"Desolation of Smaug","R","R","15057","3.85","2804","4.89","8752","49.1%","52.7%","1493","50.7%","2042","53.3%","3535","52.2%","5220","53.0%","-0.8pp"
"Dori, Bearer of Friends","R","C","145886","4.92","26720","6.78","136238","79.7%","56.8%","23828","57.2%","31892","56.6%","55720","56.8%","80092","56.7%","0.2pp"
"Dwarven Mauler","R","U","55037","4.40","11405","5.75","56155","76.7%","57.1%","10112","59.5%","12824","54.3%","22936","56.6%","33076","57.3%","-0.7pp"
"Gandalf, Goblins' Bane","R","M","3643","2.00","1699","1.99","8909","83.9%","55.6%","1589","57.2%","2149","57.4%","3738","57.3%","5176","54.4%","2.9pp"
"Gandalf, Spark Starter","R","U","50323","4.09","13331","4.96","66732","77.6%","57.3%","11177","56.1%","15793","60.5%","26970","58.7%","39786","56.3%","2.4pp"
"Getaway Barrel","R","R","24749","6.05","3069","9.37","425","2.2%","","69","","100","","169","","256","",""
"Glóin the Mighty","R","U","47498","3.81","10397","4.91","54426","81.6%","56.9%","9294","58.0%","12825","57.6%","22119","57.8%","32145","56.3%","1.5pp"
"Goblin-town Flunkies","R","C","166820","5.99","23386","8.69","78750","52.6%","54.6%","13997","53.5%","17785","53.2%","31782","53.3%","46989","55.5%","-2.2pp"
"Gundabad Opportunist","R","C","168636","5.93","29166","8.31","121544","65.0%","56.4%","20743","54.8%","27929","56.3%","48672","55.7%","72962","57.0%","-1.3pp"
"Iron Hills Stalwart","R","C","180676","7.00","20359","10.51","30418","23.7%","53.3%","5012","49.3%","7297","52.7%","12309","51.3%","18082","54.6%","-3.3pp"
"Last Light of Durin's Day","R","R","23428","5.80","2849","9.04","697","3.9%","40.7%","111","","169","","280","","417","",""
"The Misty Mountains Cold","R","R","9964","2.58","3298","2.85","17634","83.9%","55.5%","3056","60.9%","4258","54.3%","7314","57.0%","10323","54.4%","2.6pp"
"Misty Mountains Raider","R","U","39239","3.22","12826","3.74","72560","87.7%","57.3%","12256","56.5%","17204","58.9%","29460","57.9%","43237","56.8%","1.1pp"
"Óin the Brave","R","C","166543","6.02","25307","8.55","93158","57.9%","55.6%","16758","54.9%","21403","55.0%","38161","55.0%","54740","55.9%","-1.0pp"
"Pinecone Strike","R","C","93964","3.18","31696","3.82","187047","91.1%","57.6%","32858","58.8%","43604","59.2%","76462","59.0%","110605","56.5%","2.5pp"
"Ragged Short Spear","R","C","170310","6.07","24077","8.86","79078","51.4%","55.4%","14155","55.4%","18085","54.6%","32240","55.0%","46611","55.7%","-0.8pp"
"Smaug, the Great Calamity","R","C","147507","5.03","23309","7.15","99960","67.2%","55.5%","16586","54.1%","23754","57.0%","40340","55.8%","59616","55.3%","0.5pp"
"Smaug the Magnificent","R","M","2548","1.34","1923","1.33","11430","92.0%","58.8%","1991","64.2%","2797","63.7%","4788","63.9%","6672","55.3%","8.7pp"
"Smaug's Fury","R","C","183389","7.37","20368","10.97","22099","17.2%","53.1%","3709","50.6%","4934","52.8%","8643","51.8%","13467","53.9%","-2.0pp"
"Snowslope Hunter","R","U","60223","4.89","11014","6.58","46867","67.1%","54.5%","8231","51.4%","10850","54.6%","19081","53.2%","27838","55.4%","-2.2pp"
"Stone-Giant of High Pass","R","R","8995","2.41","3798","2.48","20985","86.2%","56.8%","3417","54.9%","5116","59.8%","8533","57.8%","12518","56.1%","1.8pp"
"Thorin, Mountain-king","R","M","3244","1.78","1966","1.76","11336","88.2%","57.9%","1938","61.1%","2764","63.4%","4702","62.5%","6584","54.5%","8.0pp"
"Tidings of War","R","C","161511","5.70","26028","8.14","107763","64.3%","56.1%","19402","56.9%","24134","54.1%","43536","55.3%","64238","56.6%","-1.3pp"
"Attercop","G","C","154006","5.42","21558","7.73","100217","74.1%","54.8%","17984","55.4%","22823","55.2%","40807","55.3%","59108","54.4%","0.9pp"
"Bejeweled Warg","G","R","7548","2.02","3436","2.03","18383","84.2%","56.4%","3409","64.2%","4219","56.8%","7628","60.1%","10760","53.8%","6.3pp"
"Beorn, Reluctant Host","G","C","170929","6.60","16890","9.97","32798","31.4%","51.5%","5750","48.7%","7706","51.3%","13456","50.2%","19261","52.3%","-2.1pp"
"Beorn the Fierce","G","M","2812","1.54","1811","1.47","10348","88.1%","57.2%","1736","62.0%","2482","63.4%","4218","62.8%","6091","53.0%","9.8pp"
"Beorn's Hospitality","G","U","46744","3.96","6757","5.36","30134","71.7%","53.5%","5222","55.1%","6950","54.3%","12172","54.7%","17851","52.6%","2.1pp"
"Boughside Wanderers","G","C","176568","6.91","20203","10.12","45430","36.0%","53.2%","7488","49.8%","10870","55.2%","18358","53.0%","26784","53.2%","-0.2pp"
"Cantankerous Keepers","G","R","16798","4.37","2687","5.80","7152","44.1%","51.9%","1168","51.3%","1756","53.0%","2924","52.3%","4104","51.2%","1.1pp"
"Dancing from Dark to Dawn","G","M","2921","1.65","1673","1.58","9170","87.0%","55.6%","1540","57.6%","2168","60.0%","3708","59.0%","5371","53.2%","5.8pp"
"Down in the Valley","G","R","12036","3.15","2847","3.68","12604","71.2%","53.8%","2234","57.8%","3054","54.3%","5288","55.8%","7206","52.2%","3.6pp"
"Galion, Elvenking's Butler","G","U","62261","5.30","8051","7.58","26011","52.2%","53.6%","4466","52.8%","5970","53.8%","10436","53.4%","15518","53.7%","-0.4pp"
"Gigantic Big Bear","G","R","10465","2.78","2403","3.14","11049","75.4%","51.9%","1840","48.9%","2627","52.8%","4467","51.2%","6496","52.2%","-1.0pp"
"Guardian of the Halls","G","C","171800","6.52","19365","9.62","53957","44.8%","52.7%","9714","51.8%","12407","52.7%","22121","52.3%","31619","53.0%","-0.7pp"
"Little Bear","G","C","177581","7.08","18449","10.55","27727","24.2%","51.8%","4832","49.5%","6091","51.8%","10923","50.8%","16749","52.4%","-1.6pp"
"Mirkwood Pathmaker","G","U","39787","3.25","10962","3.87","61261","87.4%","56.7%","10662","59.1%","14471","59.7%","25133","59.4%","35853","54.8%","4.7pp"
"Nasty Little Rabbit","G","U","44772","3.67","10997","4.41","56648","80.9%","56.7%","10565","61.9%","12200","55.7%","22765","58.6%","33784","55.5%","3.1pp"
"The Notary Hobbits","G","R","19973","4.90","2646","7.04","3681","22.4%","49.5%","609","48.6%","900","53.7%","1509","51.6%","2141","48.0%","3.6pp"
"Old Fat Spider","G","U","57097","4.80","8453","6.63","33110","63.4%","53.2%","5564","50.8%","7766","54.1%","13330","52.7%","19638","53.4%","-0.7pp"
"Ordinary Bear","G","C","177090","6.93","21668","10.08","50083","36.8%","54.6%","8338","54.3%","11231","54.0%","19569","54.1%","30437","54.9%","-0.8pp"
"Part in Friendship","G","R","14595","3.76","2730","4.75","9992","59.9%","51.6%","1669","51.1%","2334","52.1%","4003","51.7%","5915","51.6%","0.1pp"
"Quarrel","G","C","130916","4.48","22656","6.01","119348","83.6%","55.1%","20087","54.2%","27695","57.4%","47782","56.1%","71599","54.5%","1.6pp"
"Radagast of Rhosgobel","G","R","9791","2.61","2374","2.92","11062","75.6%","52.5%","1810","50.1%","2580","52.9%","4390","51.7%","6632","52.8%","-1.1pp"
"Through the Forest Gate","G","R","24088","5.93","2983","9.22","1140","6.1%","46.9%","197","","281","","478","","663","45.7%",""
"Troll Negotiations","G","U","48046","3.90","9429","5.02","48018","81.4%","54.6%","7773","53.2%","11035","56.0%","18808","54.9%","29229","54.5%","0.4pp"
"Warg Tactics","G","C","176803","6.83","19309","10.17","43956","36.3%","53.9%","7441","51.3%","9810","55.1%","17251","53.5%","26722","54.1%","-0.6pp"
"Wargling","G","C","170833","6.49","22309","9.32","72335","52.0%","54.9%","12976","54.3%","15312","53.6%","28288","53.9%","43938","55.5%","-1.6pp"
"Wilderland Scrounger","G","U","52992","4.53","7310","6.34","28938","64.4%","52.6%","4868","50.7%","6622","52.3%","11490","51.6%","17386","53.2%","-1.6pp"
"Wood Elves","G","C","157756","5.82","18169","8.48","60440","54.0%","52.4%","10806","53.0%","14065","53.5%","24871","53.3%","35325","51.7%","1.6pp"
"Woodland Weavemaster","G","U","60844","5.38","8037","7.51","25500","51.5%","52.2%","4613","56.0%","5939","53.1%","10552","54.4%","14853","50.6%","3.7pp"
"Bard, King of Dale","WU","M","4968","2.68","1563","2.90","6510","69.0%","50.4%","1028","47.5%","2169","53.3%","3197","51.4%","3338","49.4%","2.0pp"
"Bard the Bowman","WU","U","49483","4.27","12283","5.01","59828","78.0%","55.7%","10313","56.4%","20183","59.3%","30496","58.4%","29337","52.9%","5.4pp"
"Bard's Company","WU","R","9635","2.56","4671","2.56","26423","87.7%","58.2%","4466","63.0%","8742","64.3%","13208","63.8%","13283","52.5%","11.3pp"
"Bifur, Melodic Rider","WR","U","50937","4.26","8951","5.69","36794","65.8%","54.5%","6146","51.4%","8929","56.4%","15075","54.3%","21529","54.5%","-0.2pp"
"Bolg of the North","BR","U","47027","3.94","9958","4.99","46314","73.4%","55.2%","7611","52.5%","10565","55.7%","18176","54.3%","28194","55.7%","-1.4pp"
"Bolg's Company","BR","R","15627","3.86","2950","5.06","11996","65.7%","53.5%","2073","50.6%","2726","52.0%","4799","51.4%","7206","54.9%","-3.5pp"
"The Chief Warg","BG","U","44521","3.79","8777","4.79","41364","75.5%","54.6%","7010","51.0%","8981","53.7%","15991","52.5%","25272","55.8%","-3.3pp"
"Chief Warg's Company","BG","R","6798","1.86","3863","1.82","22324","89.8%","57.8%","4024","63.9%","5091","61.4%","9115","62.5%","13200","54.7%","7.8pp"
"Dáin's Company","WR","R","11100","2.94","3644","3.16","18044","77.5%","57.2%","3080","63.5%","4372","60.9%","7452","62.0%","10489","53.6%","8.4pp"
"Duskwatch Hunter","BG","C","152935","5.14","24766","7.37","110711","70.0%","56.3%","19577","55.5%","23914","55.5%","43491","55.5%","67146","56.9%","-1.4pp"
"Dwalin, Weaponmaster","WR","R","9305","2.40","3938","2.54","22162","88.2%","57.1%","4007","58.4%","5311","59.4%","9318","59.0%","12781","55.6%","3.4pp"
"Eagle's Rescue","WU","U","61975","5.25","10358","7.07","34765","53.6%","54.6%","5791","51.9%","11083","58.4%","16874","56.1%","17886","53.2%","2.9pp"
"Fearsome Goblin Pair","BR","U","45277","3.54","9179","4.65","45477","78.7%","54.0%","7927","53.2%","10503","53.3%","18430","53.2%","27055","54.6%","-1.4pp"
"Goblin Plate Mail","BR","C","118886","3.89","33199","4.98","195039","91.0%","57.0%","35238","57.1%","43976","56.4%","79214","56.7%","115535","57.2%","-0.5pp"
"The Great Goblin","BR","R","7556","2.11","3431","2.15","19065","86.9%","55.6%","3282","56.2%","4383","56.3%","7665","56.3%","11429","55.1%","1.2pp"
"Large Bear","BG","U","35832","2.91","10089","3.56","57212","89.3%","55.9%","9670","54.5%","13083","57.9%","22753","56.4%","34399","55.5%","1.0pp"
"Mirkwood Nurturer","UG","C","162531","5.82","25938","8.18","94366","58.5%","54.2%","16143","52.1%","24373","56.9%","40516","55.0%","53562","53.6%","1.4pp"
"Nori, Teller of Tales","WR","C","161818","5.69","23458","8.26","83615","56.8%","54.5%","15290","53.5%","20101","53.3%","35391","53.4%","47994","55.2%","-1.8pp"
"Patient Instructor","WU","C","157103","5.71","33484","7.32","160697","75.8%","56.2%","28401","56.3%","49906","59.5%","78307","58.3%","82404","54.2%","4.2pp"
"Silvan Reveler","UG","U","55760","4.83","8803","6.42","31527","59.0%","51.9%","5473","52.2%","8298","54.6%","13771","53.6%","17543","50.4%","3.3pp"
"Smaug, Wicked Worm","BR","R","7771","2.10","3272","2.14","17230","83.6%","54.7%","2886","51.9%","4063","56.3%","6949","54.5%","10333","54.8%","-0.3pp"
"Thorin Oakenshield","WR","U","51430","4.43","9870","5.61","45308","72.9%","55.9%","7984","57.0%","10822","54.8%","18806","55.7%","26205","55.9%","-0.1pp"
"Thranduil, Sindarin Liege","UG","U","38628","3.23","9859","3.86","51738","83.6%","54.9%","9009","55.9%","13928","59.1%","22937","57.9%","28409","52.3%","5.5pp"
"Thranduil, the Elvenking","UBG","R","18129","4.58","2517","6.55","3356","22.1%","46.1%","534","40.1%","826","49.2%","1360","45.6%","1979","46.2%","-0.6pp"
"Thranduil's Company","UG","R","9174","2.53","3618","2.60","18623","82.3%","55.3%","3147","61.8%","5155","61.4%","8302","61.6%","10185","50.2%","11.3pp"
"Tom, Bert, and William","BG","R","8655","2.31","3891","2.32","20485","83.2%","55.9%","3380","56.2%","4740","58.4%","8120","57.5%","12328","54.6%","2.8pp"
"The Arkenstone","","M","2190","1.14","1988","1.13","12610","98.9%","57.0%","2178","59.4%","3308","61.1%","5486","60.4%","7105","54.4%","6.1pp"
