"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Magnificent End","W","C","137944","4.62","26324","6.20","134154","81.1%","55.3%","22883","53.7%","38433","57.5%","61316","56.1%","72880","54.6%","1.5pp"
"Moment of Glory","W","C","187990","7.65","21233","11.21","20955","15.8%","51.1%","3543","48.5%","5989","52.3%","9532","50.9%","11435","51.3%","-0.4pp"
"The Mountain-king's Return","W","U","40510","3.29","14062","3.70","79086","87.5%","57.9%","13888","60.6%","22833","61.2%","36721","61.0%","42357","55.1%","5.8pp"
"Ori, Keeper of Songs","W","C","175892","6.71","23422","9.61","68128","46.3%","55.1%","11867","54.7%","16939","55.3%","28806","55.0%","39062","55.2%","-0.1pp"
"The Queen of Dale","W","M","3960","2.07","1823","2.09","9491","83.3%","55.4%","1687","58.9%","2669","58.1%","4356","58.4%","5129","52.9%","5.5pp"
"Roads Go Ever, Ever On","W","R","13458","3.35","3472","3.93","15677","72.3%","55.6%","2833","56.3%","4303","56.8%","7136","56.6%","8537","54.9%","1.7pp"
"Settle the Wreckage","W","R","9001","2.36","3627","2.48","19551","85.3%","55.7%","3320","54.3%","5692","61.2%","9012","58.7%","10544","53.2%","5.5pp"
"Stone by Sunlight","W","U","39048","3.11","13322","3.55","76120","89.6%","57.2%","13089","57.2%","21607","62.4%","34696","60.4%","41441","54.5%","6.0pp"
"Thorin's Last Stand","W","C","189581","7.84","20328","11.51","13063","10.3%","49.4%","2072","44.4%","3463","50.8%","5535","48.4%","7534","50.2%","-1.8pp"
"An Unexpected Party","W","R","6683","1.75","4495","1.72","27198","91.8%","58.9%","4674","62.0%","7728","67.2%","12402","65.2%","14778","53.6%","11.6pp"
"Velvetwing Butterflies","W","C","179895","6.88","20915","10.08","39896","30.6%","52.8%","6765","49.2%","10770","55.3%","17535","53.0%","22412","52.6%","0.3pp"
"Vow to Erebor","W","C","188020","7.78","20629","11.40","21478","16.7%","52.3%","3471","50.0%","5047","52.1%","8518","51.2%","12964","53.0%","-1.8pp"
"Bilbo, Luckwearer","U","U","42539","3.50","13497","3.95","74194","86.6%","56.3%","13248","59.6%","23392","60.6%","36640","60.2%","37221","52.5%","7.7pp"
"Bilbo, Thief in the Night","U","M","4626","2.49","1831","2.66","8712","77.0%","54.6%","1527","56.7%","2719","58.4%","4246","57.8%","4418","51.6%","6.3pp"
"Bilbo Baggins, Burglar","U","C","144941","5.13","31775","6.41","151771","76.3%","55.1%","27140","55.6%","46535","58.4%","73675","57.4%","77074","52.9%","4.4pp"
"Confusticate and Bebother","U","C","177520","6.89","24133","9.74","58237","38.9%","51.9%","10002","50.2%","17698","56.0%","27700","53.9%","30541","50.2%","3.8pp"
"Elrond, Moon-Reader","U","M","5242","2.90","1356","3.28","4885","60.7%","49.6%","883","48.2%","1421","52.1%","2304","50.6%","2564","48.6%","2.0pp"
"Elven Raft-Steerer","U","U","71090","6.39","7956","9.51","12884","26.3%","49.4%","2277","48.3%","3371","50.6%","5648","49.6%","7186","49.1%","0.5pp"
"Elvenking's Harper","U","C","189366","7.94","24234","11.22","32088","21.3%","51.4%","5633","50.9%","9013","54.3%","14646","53.0%","17352","50.0%","3.0pp"
"Enchanted River's Grasp","U","C","144294","5.02","25657","6.72","122526","77.4%","53.5%","20835","51.1%","38477","57.7%","59312","55.4%","62836","51.8%","3.6pp"
"Fateful Discovery","U","M","11174","5.39","1458","8.24","79","0.9%","","14","","21","","35","","45","",""
"Gandalf, Wandering Wizard","U","C","189470","7.99","22860","11.43","17581","12.4%","49.5%","2877","47.5%","5528","53.3%","8405","51.3%","9272","48.0%","3.3pp"
"Great Gilded Boat","U","R","9603","2.50","4871","2.55","27425","87.2%","56.9%","4774","63.7%","8776","60.7%","13550","61.8%","13919","52.2%","9.6pp"
"Lakeshore Apothecary","U","C","151270","5.58","33302","6.87","166741","80.0%","55.5%","29788","57.5%","55150","57.5%","84938","57.5%","81939","53.3%","4.2pp"
"Lake-town Mariners","U","U","73594","6.49","9518","9.38","15681","26.7%","50.9%","2608","47.6%","4643","53.5%","7251","51.4%","8401","50.3%","1.1pp"
"Long Lake Nuisance","U","C","166601","6.23","33059","7.88","142448","68.6%","55.4%","24358","54.6%","46907","59.5%","71265","57.8%","71340","53.0%","4.8pp"
"The Lord of the Eagles","U","R","14975","3.86","2835","4.75","8818","51.0%","50.9%","1526","48.5%","2706","55.0%","4232","52.6%","4596","49.1%","3.5pp"
"Master's Councillors","U","U","56489","4.78","14253","5.64","71990","80.0%","55.9%","12787","57.2%","23893","59.6%","36680","58.8%","35463","53.0%","5.8pp"
"Mirkwood Meditator","U","C","192544","8.64","21570","12.40","5532","4.1%","47.4%","990","47.9%","1419","48.8%","2409","48.4%","3112","46.5%","1.9pp"
"Most Decrepit Old Bird","U","R","19034","4.41","3444","5.94","10461","48.7%","53.2%","1789","52.6%","3299","57.0%","5088","55.4%","5381","51.1%","4.4pp"
"Old Fat Spider Can't See Me","U","U","63386","5.41","9852","7.43","29664","49.0%","51.3%","4984","49.1%","9160","54.3%","14144","52.5%","15458","50.1%","2.4pp"
"Plunder the Trollshaws","U","C","159049","5.73","31529","7.34","145444","73.2%","55.8%","25629","55.8%","46113","60.4%","71742","58.8%","73699","52.9%","5.9pp"
"Ravenhill Flock","U","U","60627","5.27","7974","7.51","23965","49.0%","49.9%","3988","47.3%","7665","54.1%","11653","51.8%","12367","48.1%","3.7pp"
"Riddles in the Dark","U","R","18519","4.59","3033","6.17","7295","39.2%","49.8%","1240","47.7%","2199","52.6%","3439","50.8%","3854","49.0%","1.9pp"
"Roll-Roll-Roll-Roll","U","R","21041","5.17","3024","7.34","3959","21.7%","46.7%","657","38.5%","1153","47.8%","1810","44.4%","2131","48.6%","-4.1pp"
"Sound the Trumpets","U","U","72691","6.42","10646","8.94","23659","35.8%","53.2%","3978","52.0%","7535","57.3%","11513","55.5%","12144","50.9%","4.6pp"
"Thranduil's Decree","U","U","74887","6.70","9566","9.72","12817","21.6%","49.9%","2139","47.0%","3945","53.3%","6084","51.1%","6734","48.7%","2.4pp"
"Uncover the Moon-Letters","U","R","24520","6.04","3172","9.20","846","4.2%","47.6%","143","","261","","404","","442","",""
"Uneasy Partings","U","C","174459","6.62","30386","8.83","107653","56.8%","54.3%","17942","51.2%","33865","58.3%","51807","55.8%","55879","52.9%","2.9pp"
"Wizard's Staff","U","R","21314","5.24","2644","7.92","1461","9.0%","40.3%","241","","391","","632","39.1%","826","41.4%","-2.3pp"
"Along the Crooked Way","B","R","13137","3.24","2918","3.87","12369","68.5%","53.4%","2143","47.9%","2820","55.0%","4963","51.9%","7389","54.4%","-2.5pp"
"Azog, Moria's Ruin","B","R","10449","2.61","3156","2.91","16068","82.3%","53.4%","2768","50.4%","3671","54.1%","6439","52.5%","9606","54.0%","-1.5pp"
"Bilbo's Deadly Slice","B","C","83932","2.86","27083","3.44","162559","93.5%","56.7%","27705","54.9%","37091","58.5%","64796","57.0%","97796","56.6%","0.4pp"
"Crude Bent Blade","B","C","96544","3.36","34682","3.80","206648","90.9%","58.4%","36022","60.6%","47082","60.3%","83104","60.4%","123231","57.0%","3.4pp"
"Desolation Prowler","B","U","32067","2.70","15403","2.90","94367","92.6%","58.8%","17157","64.5%","21173","58.7%","38330","61.3%","56194","57.2%","4.1pp"
"Down, Down to Goblin-town","B","U","39125","3.17","14596","3.56","84275","88.5%","58.0%","14792","60.1%","19151","58.4%","33943","59.1%","50266","57.3%","1.9pp"
"Dreaded Bat-Cloud","B","U","47660","3.71","10370","4.85","55486","83.7%","56.0%","9216","55.0%","12725","56.4%","21941","55.8%","33634","56.1%","-0.3pp"
"Front Porch Sentries","B","C","170992","5.85","26866","8.41","93186","54.1%","55.8%","16670","55.4%","20982","54.6%","37652","55.0%","55536","56.3%","-1.3pp"
"Gathering of Darkness","B","U","49368","3.85","10867","4.95","54763","79.1%","55.5%","9091","52.4%","12422","56.4%","21513","54.7%","33270","56.0%","-1.3pp"
"Gnashing of Teeth","B","U","34166","2.74","11133","3.20","64665","90.9%","55.9%","10983","54.5%","14565","56.5%","25548","55.7%","39132","56.0%","-0.3pp"
"Gollum, Riddle Master","B","M","2915","1.51","2126","1.50","12551","91.0%","58.6%","2232","67.7%","2951","60.6%","5183","63.6%","7274","55.1%","8.6pp"
"Gollum, Silent Slinker","B","C","141317","4.73","32543","6.01","173740","82.1%","58.0%","29521","58.5%","39134","59.4%","68655","59.0%","103858","57.5%","1.6pp"
"Gollum the Abandoned","B","U","55218","4.30","12450","5.49","62168","77.4%","57.0%","11191","57.1%","13918","57.0%","25109","57.0%","36820","56.9%","0.1pp"
"Great Fierce Bee","B","C","182447","6.74","21057","10.16","32284","24.1%","53.4%","5492","51.1%","7451","53.2%","12943","52.3%","19369","54.1%","-1.8pp"
"Great Ugly-Looking Goblin","B","U","43879","3.46","11708","4.32","66283","88.0%","56.8%","11729","56.7%","14808","57.0%","26537","56.8%","39714","56.8%","0.1pp"
"Head of the Hunt","B","R","6160","1.63","4235","1.62","25694","93.4%","57.5%","4406","60.8%","5982","60.8%","10388","60.8%","15326","55.3%","5.5pp"
"Inside Information","B","M","5359","2.76","1402","3.08","6237","71.2%","53.1%","1068","48.3%","1497","51.4%","2565","50.1%","3679","55.2%","-5.1pp"
"The Master of Lake-town","B","R","12159","2.98","3389","3.48","16704","78.0%","55.1%","2839","53.6%","3892","54.5%","6731","54.1%","9992","55.6%","-1.5pp"
"Nighthowl Pursuer","B","U","47073","3.78","13392","4.47","73589","84.0%","58.3%","13203","62.6%","15989","56.0%","29192","59.0%","44408","57.8%","1.1pp"
"Rage into the Valley","B","C","148153","4.87","30433","6.61","154146","78.7%","56.6%","26860","55.4%","34621","55.7%","61481","55.6%","92672","57.3%","-1.8pp"
"Ravening Warg","B","C","137923","4.51","27941","6.09","154754","85.7%","57.4%","27503","57.8%","34297","56.8%","61800","57.3%","92900","57.5%","-0.2pp"
"Reverent Howl","B","C","175515","6.16","22559","9.24","58583","40.9%","54.4%","9951","51.3%","12872","54.4%","22823","53.0%","35776","55.2%","-2.2pp"
"Rhovanion Rampager","B","R","6752","1.76","4268","1.78","25808","92.7%","58.1%","4514","62.1%","5997","59.4%","10511","60.6%","15394","56.4%","4.2pp"
"The Sackville-Bagginses","B","R","10107","2.57","4104","2.78","23040","86.9%","56.8%","4025","57.8%","5296","58.8%","9321","58.4%","13606","55.8%","2.6pp"
"Stir Up Trouble","B","C","125595","4.06","29265","5.34","163065","87.5%","56.1%","27603","54.1%","37378","57.5%","64981","56.0%","98151","56.2%","-0.2pp"
"Stony-Voiced Goblins","B","C","154857","5.05","29589","6.99","143296","75.6%","56.3%","25702","55.6%","32244","55.2%","57946","55.4%","85287","57.0%","-1.6pp"
"Supper for Spiders","B","R","23698","5.63","2896","8.68","1028","5.7%","44.7%","162","","222","","384","","645","46.0%",""
"Balin, Loremaster","R","R","14746","3.66","2661","4.74","9530","58.1%","53.2%","1596","48.1%","2262","53.0%","3858","51.0%","5641","54.6%","-3.6pp"
"Bombur, Gentle Dreamer","R","U","61572","4.92","9989","6.86","40816","64.7%","55.0%","7042","54.7%","9681","54.5%","16723","54.6%","23920","55.3%","-0.7pp"
"Bothersome Noisemaker","R","U","35542","2.90","14750","3.18","88022","90.7%","58.6%","15661","63.6%","20458","58.6%","36119","60.8%","51955","57.2%","3.6pp"
"Burn, Burn, Tree and Fern","R","U","33827","2.72","13439","3.04","78963","90.6%","57.6%","13415","58.7%","18504","60.4%","31919","59.7%","47023","56.2%","3.5pp"
"Dáin Ironfoot","R","R","7516","2.00","4238","2.01","25012","91.6%","58.1%","4387","62.4%","5905","60.9%","10292","61.5%","14633","55.5%","6.0pp"
"Desert Were-Worm","R","R","15303","3.88","2364","5.20","6598","44.7%","50.6%","1125","45.3%","1462","48.4%","2587","47.0%","4026","52.8%","-5.8pp"
"Desolation of Smaug","R","R","15374","3.85","2855","4.90","8942","49.2%","52.7%","1521","50.9%","2086","53.4%","3607","52.3%","5338","53.0%","-0.6pp"
"Dori, Bearer of Friends","R","C","148785","4.91","27270","6.77","139423","79.8%","56.8%","24377","57.3%","32599","56.5%","56976","56.9%","82004","56.6%","0.2pp"
"Dwarven Mauler","R","U","56193","4.40","11635","5.75","57451","76.8%","57.0%","10335","59.5%","13125","54.3%","23460","56.6%","33844","57.3%","-0.7pp"
"Gandalf, Goblins' Bane","R","M","3729","2.00","1737","1.99","9119","84.0%","55.5%","1626","57.2%","2192","57.3%","3818","57.3%","5306","54.3%","3.0pp"
"Gandalf, Spark Starter","R","U","51317","4.09","13598","4.95","68362","77.7%","57.3%","11431","56.1%","16184","60.5%","27615","58.7%","40769","56.3%","2.4pp"
"Getaway Barrel","R","R","25223","6.06","3133","9.38","425","2.2%","","69","","100","","169","","256","",""
"Glóin the Mighty","R","U","48487","3.80","10626","4.90","55822","81.8%","56.9%","9510","58.1%","13150","57.5%","22660","57.7%","32998","56.3%","1.4pp"
"Goblin-town Flunkies","R","C","170484","6.00","23800","8.71","79895","52.4%","54.6%","14207","53.5%","18022","53.2%","32229","53.3%","47687","55.5%","-2.2pp"
"Gundabad Opportunist","R","C","172021","5.92","29739","8.30","124216","65.0%","56.4%","21174","54.8%","28596","56.3%","49770","55.7%","74537","57.0%","-1.3pp"
"Iron Hills Stalwart","R","C","184339","7.00","20717","10.52","30904","23.6%","53.3%","5085","49.3%","7417","52.7%","12502","51.3%","18372","54.6%","-3.3pp"
"Last Light of Durin's Day","R","R","23979","5.80","2905","9.03","703","3.9%","40.8%","112","","172","","284","","419","",""
"The Misty Mountains Cold","R","R","10166","2.57","3353","2.86","17988","83.9%","55.5%","3121","60.8%","4338","54.2%","7459","57.0%","10532","54.4%","2.6pp"
"Misty Mountains Raider","R","U","40003","3.22","13093","3.73","74122","87.7%","57.2%","12535","56.6%","17601","59.0%","30136","58.0%","44125","56.7%","1.3pp"
"Óin the Brave","R","C","169950","6.02","25824","8.55","95549","58.0%","55.6%","17181","54.9%","21944","55.0%","39125","54.9%","56163","56.0%","-1.0pp"
"Pinecone Strike","R","C","95719","3.18","32317","3.81","191039","91.1%","57.5%","33556","58.7%","44580","59.1%","78136","59.0%","112923","56.5%","2.5pp"
"Ragged Short Spear","R","C","173747","6.07","24555","8.86","80923","51.5%","55.5%","14456","55.4%","18548","54.7%","33004","55.0%","47690","55.8%","-0.8pp"
"Smaug, the Great Calamity","R","C","150566","5.03","23805","7.14","102321","67.3%","55.5%","16996","54.0%","24301","57.1%","41297","55.8%","61020","55.4%","0.4pp"
"Smaug the Magnificent","R","M","2611","1.34","1970","1.33","11735","92.1%","58.9%","2055","64.0%","2871","63.7%","4926","63.8%","6839","55.4%","8.4pp"
"Smaug's Fury","R","C","187138","7.37","20731","10.97","22530","17.1%","53.1%","3779","50.4%","5038","52.8%","8817","51.8%","13724","53.9%","-2.1pp"
"Snowslope Hunter","R","U","61487","4.89","11198","6.59","47619","67.0%","54.5%","8356","51.3%","11030","54.6%","19386","53.2%","28289","55.4%","-2.3pp"
"Stone-Giant of High Pass","R","R","9181","2.42","3871","2.49","21415","86.2%","56.8%","3473","55.1%","5242","60.0%","8715","58.0%","12769","56.1%","1.9pp"
"Thorin, Mountain-king","R","M","3316","1.78","2007","1.75","11548","88.0%","58.0%","1977","61.2%","2829","63.6%","4806","62.6%","6691","54.5%","8.1pp"
"Tidings of War","R","C","164774","5.70","26482","8.14","109803","64.3%","56.1%","19770","56.8%","24587","54.1%","44357","55.3%","65458","56.6%","-1.4pp"
"Attercop","G","C","157075","5.42","21998","7.72","102448","74.2%","54.8%","18374","55.5%","23318","55.2%","41692","55.3%","60449","54.4%","0.9pp"
"Bejeweled Warg","G","R","7712","2.03","3518","2.04","18765","84.2%","56.5%","3504","64.4%","4290","56.8%","7794","60.2%","10976","53.9%","6.4pp"
"Beorn, Reluctant Host","G","C","174534","6.60","17242","9.99","33162","31.1%","51.4%","5815","48.5%","7782","51.1%","13597","50.0%","19483","52.3%","-2.3pp"
"Beorn the Fierce","G","M","2860","1.54","1846","1.48","10567","88.1%","57.2%","1775","61.9%","2532","63.6%","4307","62.9%","6219","53.0%","9.9pp"
"Beorn's Hospitality","G","U","47644","3.96","6900","5.35","30888","71.7%","53.5%","5346","55.4%","7118","54.2%","12464","54.7%","18303","52.5%","2.2pp"
"Boughside Wanderers","G","C","180192","6.92","20617","10.13","46148","35.8%","53.2%","7617","49.7%","11037","55.3%","18654","53.0%","27205","53.2%","-0.2pp"
"Cantankerous Keepers","G","R","17200","4.37","2734","5.80","7319","44.2%","51.8%","1189","51.5%","1801","52.9%","2990","52.3%","4203","51.1%","1.2pp"
"Dancing from Dark to Dawn","G","M","2989","1.65","1707","1.59","9320","86.9%","55.6%","1559","57.5%","2208","59.9%","3767","58.9%","5460","53.3%","5.6pp"
"Down in the Valley","G","R","12355","3.15","2916","3.69","12882","71.1%","53.8%","2278","57.6%","3132","54.4%","5410","55.8%","7359","52.3%","3.5pp"
"Galion, Elvenking's Butler","G","U","63701","5.30","8214","7.59","26514","52.1%","53.6%","4562","52.7%","6078","53.7%","10640","53.3%","15815","53.8%","-0.5pp"
"Gigantic Big Bear","G","R","10756","2.79","2448","3.16","11266","75.4%","51.9%","1875","48.9%","2680","52.6%","4555","51.1%","6624","52.3%","-1.2pp"
"Guardian of the Halls","G","C","175421","6.52","19770","9.62","55050","44.7%","52.8%","9930","52.0%","12635","52.8%","22565","52.4%","32270","53.0%","-0.5pp"
"Little Bear","G","C","181289","7.08","18819","10.56","28077","24.0%","51.8%","4898","49.4%","6151","51.8%","11049","50.8%","16973","52.4%","-1.6pp"
"Mirkwood Pathmaker","G","U","40559","3.25","11182","3.87","62589","87.4%","56.8%","10892","59.1%","14776","59.8%","25668","59.5%","36643","54.8%","4.7pp"
"Nasty Little Rabbit","G","U","45666","3.67","11232","4.40","57928","80.9%","56.7%","10804","61.9%","12457","55.7%","23261","58.6%","34567","55.5%","3.1pp"
"The Notary Hobbits","G","R","20376","4.90","2702","7.05","3712","22.0%","49.6%","616","48.9%","911","53.9%","1527","51.9%","2154","48.0%","3.9pp"
"Old Fat Spider","G","U","58411","4.81","8619","6.65","33650","63.1%","53.2%","5658","50.9%","7895","54.2%","13553","52.8%","19952","53.4%","-0.6pp"
"Ordinary Bear","G","C","180889","6.94","22130","10.09","51044","36.7%","54.6%","8518","54.4%","11458","53.9%","19976","54.1%","30991","55.0%","-0.9pp"
"Part in Friendship","G","R","14937","3.77","2792","4.77","10177","59.7%","51.6%","1693","51.4%","2380","52.0%","4073","51.8%","6030","51.4%","0.3pp"
"Quarrel","G","C","133707","4.48","23145","6.02","122017","83.5%","55.1%","20530","54.2%","28264","57.4%","48794","56.1%","73257","54.5%","1.5pp"
"Radagast of Rhosgobel","G","R","10048","2.61","2419","2.93","11238","75.5%","52.4%","1848","50.2%","2617","52.7%","4465","51.7%","6733","52.7%","-1.0pp"
"Through the Forest Gate","G","R","24590","5.93","3046","9.22","1149","6.0%","47.1%","198","","283","","481","","669","45.9%",""
"Troll Negotiations","G","U","49091","3.90","9628","5.03","49050","81.3%","54.7%","7946","53.2%","11283","56.1%","19229","54.9%","29840","54.5%","0.4pp"
"Warg Tactics","G","C","180441","6.83","19700","10.18","44788","36.2%","53.9%","7569","51.4%","10011","55.1%","17580","53.5%","27224","54.1%","-0.6pp"
"Wargling","G","C","174382","6.49","22743","9.32","73958","52.0%","54.8%","13269","54.2%","15640","53.6%","28909","53.9%","44938","55.4%","-1.6pp"
"Wilderland Scrounger","G","U","54184","4.54","7441","6.36","29431","64.2%","52.6%","4946","50.7%","6713","52.4%","11659","51.7%","17707","53.2%","-1.5pp"
"Wood Elves","G","C","161078","5.82","18521","8.50","61545","53.9%","52.4%","10998","53.1%","14303","53.5%","25301","53.3%","35995","51.7%","1.6pp"
"Woodland Weavemaster","G","U","62140","5.39","8221","7.52","26027","51.3%","52.2%","4688","56.0%","6053","53.0%","10741","54.3%","15190","50.8%","3.5pp"
"Bard, King of Dale","WU","M","5090","2.69","1588","2.91","6574","68.5%","50.5%","1039","47.6%","2188","53.3%","3227","51.5%","3372","49.5%","2.0pp"
"Bard the Bowman","WU","U","50448","4.27","12566","5.01","61293","78.0%","55.8%","10578","56.5%","20690","59.3%","31268","58.4%","30035","53.0%","5.4pp"
"Bard's Company","WU","R","9820","2.56","4758","2.55","27023","87.8%","58.2%","4558","62.6%","8934","64.4%","13492","63.8%","13601","52.6%","11.2pp"
"Bifur, Melodic Rider","WR","U","52029","4.27","9124","5.70","37545","65.8%","54.5%","6280","51.4%","9110","56.5%","15390","54.4%","21962","54.5%","-0.1pp"
"Bolg of the North","BR","U","48080","3.94","10095","5.00","46996","73.3%","55.2%","7720","52.5%","10709","55.7%","18429","54.4%","28623","55.7%","-1.3pp"
"Bolg's Company","BR","R","15944","3.85","2989","5.06","12138","65.6%","53.5%","2102","50.7%","2761","52.0%","4863","51.4%","7284","54.9%","-3.5pp"
"The Chief Warg","BG","U","45537","3.79","8927","4.81","41982","75.3%","54.6%","7135","51.1%","9122","53.7%","16257","52.5%","25624","55.8%","-3.3pp"
"Chief Warg's Company","BG","R","6940","1.87","3942","1.82","22793","89.9%","57.8%","4105","63.8%","5198","61.2%","9303","62.4%","13476","54.7%","7.6pp"
"Dáin's Company","WR","R","11305","2.94","3696","3.16","18389","77.5%","57.2%","3143","63.5%","4449","61.1%","7592","62.1%","10689","53.6%","8.5pp"
"Duskwatch Hunter","BG","C","156126","5.13","25269","7.37","113201","70.1%","56.3%","20010","55.4%","24453","55.5%","44463","55.5%","68661","56.9%","-1.4pp"
"Dwalin, Weaponmaster","WR","R","9494","2.41","4025","2.55","22683","88.2%","57.1%","4090","58.5%","5441","59.5%","9531","59.1%","13084","55.6%","3.5pp"
"Eagle's Rescue","WU","U","63329","5.25","10583","7.07","35644","53.7%","54.7%","5946","52.1%","11356","58.5%","17302","56.3%","18337","53.2%","3.1pp"
"Fearsome Goblin Pair","BR","U","46223","3.54","9324","4.66","46219","78.6%","54.0%","8061","53.3%","10679","53.2%","18740","53.3%","27488","54.6%","-1.3pp"
"Goblin Plate Mail","BR","C","121043","3.88","33789","4.97","199040","91.1%","57.0%","35936","57.1%","44867","56.4%","80803","56.7%","117937","57.2%","-0.5pp"
"The Great Goblin","BR","R","7738","2.11","3491","2.16","19440","86.8%","55.6%","3349","56.1%","4479","56.5%","7828","56.3%","11642","55.1%","1.3pp"
"Large Bear","BG","U","36568","2.91","10305","3.56","58487","89.3%","55.9%","9877","54.5%","13367","57.8%","23244","56.4%","35184","55.4%","1.0pp"
"Mirkwood Nurturer","UG","C","165689","5.81","26582","8.16","97226","58.7%","54.2%","16666","52.0%","25103","56.9%","41769","54.9%","55163","53.6%","1.3pp"
"Nori, Teller of Tales","WR","C","165130","5.69","23939","8.26","85621","56.9%","54.5%","15667","53.6%","20590","53.3%","36257","53.4%","49128","55.3%","-1.9pp"
"Patient Instructor","WU","C","160112","5.70","34251","7.30","165118","76.1%","56.2%","29205","56.3%","51289","59.4%","80494","58.3%","84640","54.1%","4.2pp"
"Silvan Reveler","UG","U","57032","4.84","8986","6.44","32151","58.9%","51.9%","5577","52.1%","8452","54.6%","14029","53.7%","17907","50.5%","3.1pp"
"Smaug, Wicked Worm","BR","R","7929","2.11","3318","2.15","17514","83.7%","54.7%","2930","51.9%","4122","56.4%","7052","54.5%","10515","54.8%","-0.3pp"
"Thorin Oakenshield","WR","U","52521","4.43","10069","5.61","46366","72.9%","55.9%","8157","57.0%","11069","54.9%","19226","55.8%","26835","55.9%","-0.2pp"
"Thranduil, Sindarin Liege","UG","U","39384","3.23","10114","3.86","53181","83.7%","54.9%","9258","55.8%","14360","59.2%","23618","57.9%","29170","52.4%","5.5pp"
"Thranduil, the Elvenking","UBG","R","18531","4.58","2560","6.56","3414","22.0%","46.1%","540","40.0%","837","49.2%","1377","45.6%","2019","46.2%","-0.6pp"
"Thranduil's Company","UG","R","9386","2.53","3709","2.60","19178","82.4%","55.4%","3238","61.8%","5313","61.5%","8551","61.6%","10491","50.3%","11.3pp"
"Tom, Bert, and William","BG","R","8825","2.32","3967","2.32","20930","83.2%","55.9%","3459","56.1%","4838","58.4%","8297","57.4%","12594","54.7%","2.7pp"
"The Arkenstone","","M","2228","1.14","2024","1.13","12868","98.9%","57.0%","2237","59.6%","3369","61.1%","5606","60.5%","7242","54.3%","6.1pp"
