"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"The Dawning Archaic","","M","9309","1.89","4000","1.88","21082","85.3%","52.2%","3372","47.6%","6807","57.0%","10179","53.9%","10479","50.0%","3.9pp"
"Rancorous Archaic","","C","351801","7.38","46626","10.60","82641","28.3%","51.3%","13674","48.8%","25379","56.2%","39053","53.6%","42722","49.0%","4.6pp"
"Sundering Archaic","","U","107031","4.45","28997","5.45","139783","75.2%","55.5%","22984","53.7%","43798","61.5%","66782","58.8%","69908","51.9%","7.0pp"
"Together as One","","R","19270","2.01","13411","1.95","77869","87.6%","58.1%","13145","61.4%","23643","67.9%","36788","65.6%","37938","49.6%","16.0pp"
"Transcendent Archaic","","U","125373","5.31","24376","7.07","91186","59.5%","53.7%","14991","52.0%","28141","59.6%","43132","56.9%","46517","50.1%","6.8pp"
"Ajani's Response","W","C","253979","4.57","54210","5.97","292536","83.2%","56.6%","49612","55.2%","80830","59.0%","130442","57.6%","159471","55.7%","1.8pp"
"Antiquities on the Loose","W","R","19052","1.92","11942","1.91","72663","90.8%","59.4%","12982","65.3%","19454","63.6%","32436","64.3%","39677","55.3%","9.0pp"
"Ascendant Dustspeaker","W","C","320224","6.23","48158","8.76","175130","56.4%","55.8%","28685","53.5%","47891","56.4%","76576","55.3%","98506","56.2%","-0.9pp"
"Daydream","W","U","135607","6.40","15769","9.52","22193","22.2%","51.2%","3700","47.8%","5573","49.7%","9273","48.9%","12864","52.7%","-3.8pp"
"Dig Site Inventory","W","C","296250","5.64","47190","7.75","206215","67.8%","55.9%","34623","54.8%","50181","55.8%","84804","55.4%","120994","56.2%","-0.8pp"
"Eager Glyphmage","W","C","319044","6.25","51585","8.60","196011","58.6%","56.7%","33210","55.7%","51131","56.2%","84341","56.0%","111118","57.1%","-1.1pp"
"Elite Interceptor","W","C","225710","4.17","65332","4.87","383701","89.2%","58.3%","70308","60.8%","99703","58.2%","170011","59.3%","212362","57.5%","1.8pp"
"Emeritus of Truce","W","M","9064","1.84","4927","1.83","27801","87.3%","56.6%","4910","59.2%","7435","58.0%","12345","58.5%","15344","55.1%","3.4pp"
"Ennis, Debate Moderator","W","U","119230","5.44","15898","7.69","49030","48.7%","52.8%","8693","48.2%","12358","51.2%","21051","50.0%","27866","54.9%","-4.9pp"
"Erode","W","R","26472","2.54","8564","2.80","46427","85.3%","55.4%","7988","52.9%","12594","58.3%","20582","56.2%","25441","54.6%","1.6pp"
"Graduation Day","W","U","116524","5.56","14262","8.01","37187","41.3%","52.7%","6541","52.2%","8870","50.1%","15411","51.0%","21683","53.9%","-2.9pp"
"Group Project","W","U","101435","4.40","24360","5.41","130004","82.0%","57.1%","23354","57.7%","32732","56.1%","56086","56.8%","73807","57.3%","-0.6pp"
"Harsh Annotation","W","U","127894","5.99","12181","9.45","19841","25.6%","51.2%","3307","47.7%","5016","51.5%","8323","50.0%","11398","52.0%","-2.0pp"
"Honorbound Page","W","C","327451","6.53","42176","9.44","111187","40.9%","54.6%","18815","51.5%","28124","54.2%","46939","53.1%","64019","55.6%","-2.5pp"
"Informed Inkwright","W","R","17625","1.81","10774","1.81","65318","91.7%","58.1%","11905","63.3%","17299","60.3%","29204","61.5%","35785","55.3%","6.2pp"
"Inkshape Demonstrator","W","U","101640","4.45","20694","5.68","105306","78.5%","56.5%","17853","56.8%","27610","56.4%","45463","56.5%","59598","56.4%","0.1pp"
"Interjection","W","C","342964","7.23","45229","10.29","84811","29.1%","55.8%","14026","54.4%","21349","56.4%","35375","55.6%","49185","55.9%","-0.3pp"
"Joined Researchers","W","R","46083","4.10","9355","5.27","44456","74.0%","55.8%","8106","55.7%","11105","54.2%","19211","54.9%","25201","56.4%","-1.5pp"
"Owlin Historian","W","C","316607","6.16","48176","8.60","190937","61.5%","55.9%","33193","55.3%","50598","55.4%","83791","55.4%","107235","56.4%","-1.0pp"
"Practiced Offense","W","R","17002","1.73","11845","1.69","73678","92.2%","59.4%","12556","62.7%","19646","66.0%","32202","64.7%","40854","54.9%","9.8pp"
"Primary Research","W","U","103668","4.59","20615","5.87","89920","68.3%","55.4%","15146","53.2%","24415","56.0%","39561","54.9%","50147","55.8%","-0.8pp"
"Quill-Blade Laureate","W","U","83344","3.62","21278","4.38","123277","89.1%","57.0%","22298","57.1%","31343","56.8%","53641","56.9%","69307","57.0%","-0.1pp"
"Rapier Wit","W","C","338351","7.04","43478","10.16","85755","30.6%","54.7%","14599","52.0%","21725","55.7%","36324","54.3%","49027","54.9%","-0.7pp"
"Rehearsed Debater","W","C","328271","6.55","47360","9.23","151953","49.9%","55.7%","26493","55.6%","37368","54.0%","63861","54.7%","87917","56.5%","-1.8pp"
"Restoration Seminar","W","M","9843","2.06","5092","2.02","25864","80.0%","55.0%","4365","54.1%","7283","59.4%","11648","57.4%","13909","52.8%","4.6pp"
"Shattered Acolyte","W","C","307529","5.82","49892","8.04","227097","70.2%","56.4%","41459","56.8%","56076","55.3%","97535","55.9%","129092","56.9%","-0.9pp"
"Soaring Stoneglider","W","U","105463","4.62","17945","6.16","84169","73.8%","54.4%","14263","51.6%","22447","55.0%","36710","53.7%","47481","54.8%","-1.1pp"
"Spiritcall Enthusiast","W","U","122151","5.62","16942","7.95","47862","44.4%","53.7%","8293","52.0%","11873","51.9%","20166","51.9%","27661","55.0%","-3.0pp"
"Stand Up for Yourself","W","U","89828","3.85","22246","4.76","124650","86.5%","56.4%","21077","54.8%","33912","58.5%","54989","57.1%","68728","55.8%","1.3pp"
"Stirring Hopesinger","W","R","15657","1.59","10817","1.57","67074","93.3%","58.5%","11787","63.2%","18334","62.3%","30121","62.6%","36677","54.9%","7.7pp"
"Stone Docent","W","C","294521","5.51","56991","7.25","300791","80.8%","57.1%","54082","57.8%","74697","55.6%","128779","56.5%","171796","57.5%","-1.0pp"
"Summoned Dromedary","W","U","109828","4.79","19047","6.48","84215","69.4%","54.8%","14133","53.1%","21957","54.8%","36090","54.1%","48357","55.3%","-1.1pp"
"Banishing Betrayal","U","C","322417","6.23","48035","8.88","178472","59.1%","53.0%","31706","50.7%","52356","57.9%","84062","55.2%","90478","50.8%","4.4pp"
"Brush Off","U","U","114763","5.08","25612","6.27","121506","74.8%","55.0%","20478","53.2%","37002","60.6%","57480","58.0%","60476","51.3%","6.7pp"
"Campus Composer","U","U","110517","4.81","17942","6.61","77165","69.4%","52.6%","12893","50.9%","22729","55.7%","35622","53.9%","40161","51.2%","2.7pp"
"Chase Inspiration","U","C","354531","7.93","45594","11.25","63494","22.2%","52.9%","10512","51.0%","18146","56.2%","28658","54.3%","33612","51.2%","3.1pp"
"Deluge Virtuoso","U","C","329114","6.60","40540","9.70","100569","39.9%","51.1%","17519","49.3%","28872","53.5%","46391","51.9%","52370","50.2%","1.7pp"
"Divergent Equation","U","U","108387","4.87","26999","5.79","130301","76.1%","55.0%","21637","51.6%","41005","61.3%","62642","58.0%","62887","51.0%","7.0pp"
"Echocasting Symposium","U","M","8472","1.77","5106","1.73","27877","86.9%","54.1%","4724","53.6%","8226","60.5%","12950","58.0%","13619","49.1%","8.8pp"
"Emeritus of Ideation","U","M","6969","1.40","5259","1.39","30959","89.7%","57.4%","5285","61.5%","9589","66.1%","14874","64.5%","15146","49.9%","14.6pp"
