"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"The Dawning Archaic","","M","7926","1.85","3503","1.82","18468","85.6%","52.1%","2971","47.4%","5989","56.9%","8960","53.8%","9152","49.8%","3.9pp"
"Rancorous Archaic","","C","306682","7.37","40929","10.58","73577","28.7%","51.4%","12115","48.7%","22646","56.4%","34761","53.7%","38008","49.1%","4.6pp"
"Sundering Archaic","","U","93996","4.49","25351","5.51","121012","74.7%","55.5%","19885","53.9%","37876","61.5%","57761","58.9%","60535","51.8%","7.1pp"
"Together as One","","R","17070","2.04","11752","1.97","67730","87.1%","58.1%","11376","61.5%","20589","67.8%","31965","65.6%","33021","49.5%","16.1pp"
"Transcendent Archaic","","U","109164","5.32","21332","7.06","79428","59.3%","53.8%","13028","51.9%","24459","59.7%","37487","57.0%","40605","50.3%","6.7pp"
"Ajani's Response","W","C","224204","4.64","47221","6.06","253006","82.7%","56.6%","42886","55.3%","69790","59.0%","112676","57.6%","138078","55.8%","1.8pp"
"Antiquities on the Loose","W","R","16750","1.94","10468","1.93","63534","90.6%","59.6%","11353","65.6%","16948","63.8%","28301","64.5%","34749","55.4%","9.1pp"
"Ascendant Dustspeaker","W","C","279718","6.27","41993","8.81","151384","55.9%","55.9%","24781","53.7%","41277","56.5%","66058","55.4%","85284","56.3%","-0.8pp"
"Daydream","W","U","117678","6.36","13830","9.45","20100","22.9%","51.2%","3357","47.8%","5047","49.7%","8404","48.9%","11649","52.8%","-3.8pp"
"Dig Site Inventory","W","C","259721","5.68","41350","7.80","179132","67.2%","55.9%","30129","54.9%","43488","55.8%","73617","55.4%","105160","56.2%","-0.7pp"
"Eager Glyphmage","W","C","278438","6.25","45097","8.59","172036","58.8%","56.7%","29194","55.9%","44942","56.2%","74136","56.1%","97404","57.1%","-1.0pp"
"Elite Interceptor","W","C","199642","4.22","57013","4.93","333876","89.0%","58.4%","61130","60.9%","86631","58.2%","147761","59.3%","184980","57.6%","1.8pp"
"Emeritus of Truce","W","M","7829","1.83","4312","1.82","24408","87.7%","56.8%","4322","59.7%","6495","58.3%","10817","58.9%","13495","55.2%","3.7pp"
"Ennis, Debate Moderator","W","U","103156","5.39","13891","7.58","43522","49.6%","52.9%","7735","48.5%","10885","51.4%","18620","50.2%","24799","54.9%","-4.7pp"
"Erode","W","R","22975","2.52","7469","2.77","40452","85.1%","55.6%","6950","53.1%","10943","58.4%","17893","56.3%","22208","54.8%","1.6pp"
"Graduation Day","W","U","101099","5.52","12577","7.90","33459","42.1%","52.6%","5892","52.0%","7958","49.9%","13850","50.8%","19530","53.8%","-3.0pp"
"Group Project","W","U","88083","4.38","21394","5.37","114334","82.1%","57.1%","20592","57.6%","28797","56.2%","49389","56.8%","64851","57.3%","-0.5pp"
"Harsh Annotation","W","U","110984","5.96","10572","9.40","17364","25.7%","51.1%","2919","47.8%","4387","51.4%","7306","50.0%","9945","51.9%","-1.9pp"
"Honorbound Page","W","C","285840","6.52","36795","9.43","97307","41.1%","54.5%","16555","51.4%","24486","54.1%","41041","53.0%","56053","55.6%","-2.6pp"
"Informed Inkwright","W","R","15417","1.82","9381","1.82","56691","91.6%","58.2%","10355","63.3%","14981","60.5%","25336","61.6%","31078","55.4%","6.3pp"
"Inkshape Demonstrator","W","U","89035","4.47","18081","5.69","91476","78.1%","56.6%","15530","57.0%","23931","56.4%","39461","56.6%","51803","56.5%","0.1pp"
"Interjection","W","C","299507","7.25","39320","10.32","72485","28.6%","55.8%","11943","54.5%","18243","56.5%","30186","55.7%","42083","55.9%","-0.2pp"
"Joined Researchers","W","R","39945","4.07","8134","5.21","38594","74.1%","55.8%","7040","55.6%","9638","54.2%","16678","54.8%","21879","56.5%","-1.7pp"
"Owlin Historian","W","C","276973","6.19","41964","8.65","164715","61.0%","56.0%","28598","55.2%","43674","55.6%","72272","55.4%","92544","56.4%","-1.0pp"
"Practiced Offense","W","R","15019","1.75","10344","1.72","64066","91.9%","59.4%","10942","62.7%","17047","66.0%","27989","64.7%","35570","55.0%","9.7pp"
"Primary Research","W","U","90863","4.61","18063","5.89","78436","68.0%","55.4%","13154","53.2%","21282","55.9%","34436","54.9%","43820","55.9%","-1.0pp"
"Quill-Blade Laureate","W","U","73045","3.64","18553","4.41","107080","88.9%","57.0%","19337","57.1%","27195","56.6%","46532","56.8%","60265","57.1%","-0.3pp"
"Rapier Wit","W","C","295070","7.05","37944","10.16","74510","30.5%","54.7%","12666","52.1%","18857","55.8%","31523","54.3%","42640","55.0%","-0.7pp"
"Rehearsed Debater","W","C","287055","6.60","41054","9.31","127868","48.6%","55.7%","22146","55.7%","31411","53.9%","53557","54.6%","74156","56.4%","-1.7pp"
"Restoration Seminar","W","M","8560","2.07","4430","2.02","22453","80.0%","55.1%","3759","54.1%","6329","59.6%","10088","57.6%","12096","52.8%","4.8pp"
"Shattered Acolyte","W","C","269388","5.86","43345","8.11","194848","69.4%","56.4%","35562","56.8%","48164","55.1%","83726","55.9%","110723","56.9%","-1.0pp"
"Soaring Stoneglider","W","U","91805","4.60","15714","6.12","73923","74.0%","54.4%","12550","51.6%","19706","55.0%","32256","53.7%","41699","54.9%","-1.3pp"
"Spiritcall Enthusiast","W","U","105651","5.56","14896","7.83","42799","45.1%","53.8%","7420","52.2%","10536","52.0%","17956","52.1%","24804","55.1%","-3.0pp"
"Stand Up for Yourself","W","U","79065","3.89","19478","4.79","109155","86.4%","56.6%","18483","54.8%","29608","58.5%","48091","57.1%","60245","56.0%","1.1pp"
