"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Wander Off","B","C","180598","3.85","34822","5.19","193220","87.2%","54.8%","32593","53.1%","50784","57.6%","83377","55.8%","107860","53.9%","1.9pp"
"Withering Curse","B","M","10827","2.63","2914","2.84","11456","63.6%","52.6%","2049","51.2%","2949","55.4%","4998","53.7%","6380","51.5%","2.1pp"
"Ancestral Anger","R","C","290779","7.88","39520","11.04","40339","16.1%","53.1%","6778","52.4%","10717","53.7%","17495","53.2%","22517","52.8%","0.5pp"
"Archaic's Agony","R","U","112691","6.21","22133","8.14","67627","48.2%","54.0%","11300","51.7%","21051","59.2%","32351","56.6%","33823","50.9%","5.7pp"
"Artistic Process","R","U","74811","3.81","19467","4.72","105762","85.6%","55.2%","17590","53.5%","31626","59.0%","49216","57.0%","53924","53.2%","3.8pp"
"Blazing Firesinger","R","U","105174","5.82","13752","8.36","34918","41.2%","50.4%","6129","49.3%","9649","50.3%","15778","49.9%","18811","50.8%","-0.9pp"
"Charging Strifeknight","R","U","88826","4.56","19941","5.80","103525","81.3%","56.0%","18342","56.7%","29187","57.2%","47529","57.0%","55479","55.1%","1.9pp"
"Choreographed Sparks","R","R","52994","5.77","6416","8.89","4152","10.3%","46.1%","707","40.3%","1140","46.6%","1847","44.2%","2248","47.3%","-3.1pp"
"Duel Tactics","R","U","114960","6.38","16552","9.06","39653","37.4%","54.7%","6735","53.1%","10411","56.0%","17146","54.9%","22286","54.4%","0.5pp"
"Emeritus of Conflict","R","M","8796","2.17","3831","2.27","21100","87.1%","53.8%","3811","53.7%","6007","55.2%","9818","54.6%","11012","53.0%","1.7pp"
"Expressive Firedancer","R","C","262722","6.20","43650","8.53","168581","60.5%","54.9%","30233","56.2%","45060","54.9%","75293","55.4%","91893","54.4%","1.0pp"
"Flashback","R","R","37552","4.08","7313","5.37","29962","64.4%","53.3%","5048","48.6%","8936","57.3%","13984","54.1%","15289","52.1%","2.1pp"
"Garrison Excavator","R","U","81354","4.36","19458","5.33","98396","78.0%","56.7%","16835","55.7%","27798","57.8%","44633","57.0%","53827","56.5%","0.5pp"
"Goblin Glasswright","R","C","240964","5.37","41636","7.48","186428","71.7%","53.1%","33922","53.8%","51734","54.0%","85656","53.9%","98925","52.3%","1.6pp"
"Heated Argument","R","C","244149","5.46","43509","7.59","200119","72.4%","54.3%","33432","52.0%","58289","57.7%","91721","55.6%","105142","53.0%","2.7pp"
"Impractical Joke","R","U","55694","2.93","22278","3.34","133343","93.2%","56.3%","23800","56.9%","38577","59.7%","62377","58.6%","68636","53.9%","4.7pp"
"Improvisation Capstone","R","M","7156","1.78","4916","1.77","28699","89.1%","57.6%","4882","61.0%","8639","63.7%","13521","62.8%","13963","51.5%","11.2pp"
"Living History","R","U","101874","5.51","20427","7.01","89981","68.4%","57.1%","16075","56.9%","24240","56.2%","40315","56.5%","49521","57.6%","-1.2pp"
"Maelstrom Artisan","R","R","43345","4.77","6056","6.93","14415","37.9%","51.1%","2504","48.9%","3803","52.5%","6307","51.1%","8021","51.1%","-0.0pp"
"Magmablood Archaic","R","R","19850","2.37","8876","2.46","48375","86.8%","54.6%","8320","54.4%","14433","58.2%","22753","56.8%","25080","52.2%","4.6pp"
"Mica, Reader of Ruins","R","U","113131","6.25","15359","9.05","28551","29.7%","52.5%","4771","50.4%","8308","54.3%","13079","52.9%","15173","52.0%","0.9pp"
"Molten-Core Maestro","R","R","15962","1.91","9366","1.93","55980","93.1%","56.1%","10087","60.8%","16153","59.0%","26240","59.7%","29034","52.8%","6.9pp"
"Pigment Wrangler","R","U","85979","4.44","14681","6.02","63539","70.3%","51.5%","10558","48.3%","18508","52.8%","29066","51.2%","33753","51.6%","-0.4pp"
"Rearing Embermare","R","C","295543","8.10","35455","11.68","21419","9.6%","50.4%","3536","47.7%","6032","50.8%","9568","49.7%","11800","50.9%","-1.2pp"
"Rubble Rouser","R","C","226267","5.16","51991","6.50","267968","80.0%","56.7%","47627","58.5%","75380","57.8%","123007","58.1%","143679","55.5%","2.6pp"
"Seize the Spoils","R","C","270356","6.39","42821","9.02","138363","51.0%","53.6%","24691","53.0%","40560","56.4%","65251","55.1%","71221","52.1%","3.0pp"
"Steal the Show","R","R","40761","4.50","6852","6.12","23460","54.4%","53.0%","4004","49.8%","7101","56.8%","11105","54.3%","11860","51.4%","2.9pp"
"Strife Scholar","R","C","285712","7.25","35332","10.58","57152","25.7%","51.4%","10029","49.9%","15482","51.8%","25511","51.0%","31330","51.7%","-0.7pp"
"Tablet of Discovery","R","U","83025","4.38","20016","5.41","92665","73.4%","54.8%","16279","55.0%","27540","58.0%","43819","56.9%","47052","52.8%","4.1pp"
"Tackle Artist","R","C","268526","6.55","36168","9.56","105532","46.4%","52.5%","17634","51.1%","30406","54.0%","48040","52.9%","56445","52.0%","1.0pp"
"Thunderdrum Soloist","R","U","86461","4.50","15838","6.05","76394","76.1%","54.1%","13715","54.8%","21578","56.1%","35293","55.6%","40005","52.6%","3.0pp"
"Tome Blast","R","C","193856","4.23","51321","5.29","296585","89.7%","56.0%","52174","55.1%","84259","58.9%","136433","57.4%","155932","54.5%","2.9pp"
"Unsubtle Mockery","R","C","170284","3.71","49210","4.59","292150","92.7%","55.7%","50922","55.9%","84496","58.7%","135418","57.6%","151174","53.7%","3.9pp"
"Zealous Lorecaster","R","C","278355","6.66","44536","9.38","144616","51.0%","53.8%","23602","49.1%","44770","57.7%","68372","54.7%","74033","52.7%","2.1pp"
"Aberrant Manawurm","G","U","109267","6.01","12332","9.02","29529","38.6%","50.3%","4959","48.6%","8095","52.4%","13054","50.9%","16157","49.7%","1.2pp"
"Additive Evolution","G","U","69031","3.64","16104","4.44","82748","81.5%","54.6%","13678","55.5%","22480","58.4%","36158","57.3%","45431","52.2%","5.1pp"
"Ambitious Augmenter","G","R","17881","2.14","8132","2.17","44328","85.4%","55.7%","7952","62.8%","11564","58.6%","19516","60.3%","24203","51.9%","8.4pp"
"Burrog Barrage","G","C","244142","5.57","35187","7.73","151949","68.6%","53.9%","25570","52.2%","39711","57.2%","65281","55.3%","85263","52.6%","2.6pp"
"Chelonian Tackle","G","U","112691","6.24","12786","9.24","27715","34.7%","51.2%","4629","47.4%","7177","52.3%","11806","50.4%","15729","51.8%","-1.4pp"
"Comforting Counsel","G","R","38419","4.56","4714","6.64","10776","36.9%","49.3%","1899","43.4%","2555","46.5%","4454","45.2%","6297","52.2%","-6.9pp"
"Efflorescence","G","C","293817","8.11","28001","12.07","12177","6.9%","49.4%","2044","45.4%","2908","50.4%","4952","48.3%","7195","50.0%","-1.7pp"
"Emeritus of Abundance","G","M","6436","1.59","3944","1.57","21810","86.2%","55.3%","3810","56.0%","6100","61.2%","9910","59.2%","11344","51.6%","7.6pp"
"Emil, Vastlands Roamer","G","U","84409","4.42","12997","6.10","58585","73.1%","52.2%","10107","50.8%","16531","54.4%","26638","53.1%","31056","51.2%","1.9pp"
"Environmental Scientist","G","U","53281","2.78","20333","3.09","115374","88.0%","56.2%","21321","62.3%","30859","60.4%","52180","61.2%","61429","52.0%","9.2pp"
"Follow the Lumarets","G","C","284730","7.39","31120","10.79","51781","26.7%","52.4%","9312","50.5%","12803","52.8%","22115","51.9%","29470","52.7%","-0.9pp"
"Germination Practicum","G","M","6478","1.60","3882","1.57","21240","86.3%","54.3%","3635","56.1%","5795","59.8%","9430","58.4%","11383","50.4%","8.0pp"
"Glorious Decay","G","C","294595","8.18","29071","12.11","11730","6.4%","50.0%","2029","47.9%","3146","53.2%","5175","51.1%","6489","49.0%","2.1pp"
"Hungry Graffalon","G","C","290472","7.72","29011","11.53","28492","15.7%","50.2%","4781","48.1%","7717","52.4%","12498","50.8%","15667","49.8%","1.0pp"
"Infirmary Healer","G","U","97348","4.97","14517","6.95","66086","72.6%","53.5%","11835","52.0%","17099","55.5%","28934","54.1%","36479","53.0%","1.0pp"
"Lumaret's Favor","G","U","121161","7.17","13144","10.63","15633","18.9%","52.7%","2619","51.0%","3701","54.1%","6320","52.8%","9270","52.6%","0.2pp"
"Mindful Biomancer","G","C","268376","6.46","31881","9.38","108730","54.5%","53.0%","19490","52.6%","26750","53.9%","46240","53.3%","61600","52.8%","0.5pp"
"Noxious Newt","G","C","210123","4.55","33278","6.24","176663","84.4%","53.8%","32135","55.5%","45899","55.4%","78034","55.5%","96760","52.5%","3.0pp"
"Oracle's Restoration","G","C","289459","7.82","27818","11.72","25100","14.4%","50.4%","4222","48.0%","6048","50.5%","10270","49.5%","14781","51.0%","-1.5pp"
"Pestbrood Sloth","G","U","71241","3.63","17205","4.49","93900","85.7%","55.8%","16273","58.6%","25266","59.1%","41539","58.9%","51152","53.0%","5.9pp"
"Planar Engineering","G","R","38208","4.26","6387","5.65","20350","50.7%","52.9%","3537","54.8%","5718","57.3%","9255","56.3%","10917","49.9%","6.4pp"
"Shopkeeper's Bane","G","C","268230","6.63","28681","9.87","85509","47.5%","53.2%","14939","53.1%","20994","53.6%","35933","53.4%","48762","53.0%","0.4pp"
"Slumbering Trudge","G","R","18788","2.21","8270","2.26","45572","85.5%","55.8%","8151","61.8%","12575","57.8%","20726","59.4%","23874","52.3%","7.0pp"
"Snarl Song","G","U","73906","4.18","25625","4.42","133154","80.4%","56.7%","22482","56.9%","41143","64.3%","63625","61.7%","64936","50.7%","11.0pp"
"Studious First-Year","G","C","175390","3.81","38531","4.84","206525","85.6%","54.0%","37996","59.5%","54561","55.2%","92557","57.0%","111697","51.6%","5.4pp"
"Tenured Concocter","G","C","281646","7.20","30391","10.64","67103","35.4%","52.1%","11052","49.4%","17434","54.0%","28486","52.2%","37897","51.8%","0.4pp"
"Thornfist Striker","G","U","93143","4.94","13895","6.72","61290","69.6%","54.6%","10678","55.9%","15329","56.2%","26007","56.1%","34676","53.2%","2.8pp"
"Topiary Lecturer","G","U","83808","4.35","12966","5.92","57637","71.8%","52.4%","10330","54.1%","15280","54.9%","25610","54.6%","31397","50.7%","4.0pp"
"Vastlands Scavenger","G","R","18346","2.19","7029","2.25","37150","83.9%","54.4%","6561","55.8%","9943","57.7%","16504","57.0%","20121","52.1%","4.9pp"
"Wild Hypothesis","G","C","278206","7.04","29134","10.54","58716","32.4%","51.0%","10139","48.3%","16414","54.6%","26553","52.2%","30814","49.5%","2.7pp"
"Wildgrowth Archaic","G","R","15408","1.88","7651","1.91","42300","88.1%","53.6%","7583","56.7%","11680","56.1%","19263","56.4%","22286","51.2%","5.2pp"
"Zimone's Experiment","G","U","109278","5.97","13793","8.71","31711","37.1%","51.0%","5403","49.4%","9069","54.3%","14472","52.5%","16898","49.8%","2.7pp"
"Abigale, Poet Laureate","WB","U","72983","3.96","13792","5.01","68460","77.6%","55.5%","11940","54.5%","17187","54.6%","29127","54.6%","39050","56.0%","-1.5pp"
"Abstract Paintmage","UR","U","97057","5.42","13532","7.59","42705","51.2%","50.1%","7384","49.8%","12449","50.6%","19833","50.3%","22196","49.9%","0.4pp"
