"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"The Dawning Archaic","","M","0","","0","","0","","","0","","0","","0","","0","",""
"Rancorous Archaic","","C","3","","0","","0","","","0","","0","","0","","0","",""
"Sundering Archaic","","U","0","","0","","0","","","0","","0","","0","","0","",""
"Together as One","","R","0","","0","","0","","","0","","0","","0","","0","",""
"Transcendent Archaic","","U","2","","1","","0","","","0","","0","","0","","0","",""
"Ajani's Response","W","C","1","","0","","0","","","0","","0","","0","","0","",""
"Antiquities on the Loose","W","R","1","","0","","0","","","0","","0","","0","","0","",""
"Ascendant Dustspeaker","W","C","2","","0","","0","","","0","","0","","0","","0","",""
"Daydream","W","U","1","","0","","0","","","0","","0","","0","","0","",""
"Dig Site Inventory","W","C","1","","0","","0","","","0","","0","","0","","0","",""
"Eager Glyphmage","W","C","1","","0","","0","","","0","","0","","0","","0","",""
"Elite Interceptor","W","C","1","","1","","0","","","0","","0","","0","","0","",""
"Emeritus of Truce","W","M","0","","0","","0","","","0","","0","","0","","0","",""
"Ennis, Debate Moderator","W","U","0","","0","","0","","","0","","0","","0","","0","",""
"Erode","W","R","0","","0","","0","","","0","","0","","0","","0","",""
"Graduation Day","W","U","0","","0","","0","","","0","","0","","0","","0","",""
"Group Project","W","U","0","","0","","0","","","0","","0","","0","","0","",""
"Harsh Annotation","W","U","2","","0","","0","","","0","","0","","0","","0","",""
"Honorbound Page","W","C","4","","0","","0","","","0","","0","","0","","0","",""
"Informed Inkwright","W","R","0","","0","","0","","","0","","0","","0","","0","",""
"Inkshape Demonstrator","W","U","0","","0","","0","","","0","","0","","0","","0","",""
"Interjection","W","C","2","","0","","0","","","0","","0","","0","","0","",""
"Joined Researchers","W","R","1","","0","","0","","","0","","0","","0","","0","",""
"Owlin Historian","W","C","1","","0","","0","","","0","","0","","0","","0","",""
"Practiced Offense","W","R","0","","0","","0","","","0","","0","","0","","0","",""
"Primary Research","W","U","3","","0","","0","","","0","","0","","0","","0","",""
"Quill-Blade Laureate","W","U","0","","0","","0","","","0","","0","","0","","0","",""
"Rapier Wit","W","C","4","","0","","0","","","0","","0","","0","","0","",""
"Rehearsed Debater","W","C","1","","0","","0","","","0","","0","","0","","0","",""
"Restoration Seminar","W","M","0","","0","","0","","","0","","0","","0","","0","",""
"Shattered Acolyte","W","C","1","","0","","0","","","0","","0","","0","","0","",""
"Soaring Stoneglider","W","U","0","","0","","0","","","0","","0","","0","","0","",""
