"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Joined Researchers","W","R","38645","4.07","7876","5.21","37373","74.1%","55.9%","6798","55.7%","9373","54.2%","16171","54.8%","21162","56.6%","-1.8pp"
"Owlin Historian","W","C","268672","6.20","40621","8.66","159084","60.9%","56.0%","27657","55.2%","42195","55.6%","69852","55.4%","89336","56.4%","-1.0pp"
"Practiced Offense","W","R","14614","1.76","10034","1.72","62078","91.8%","59.4%","10597","62.7%","16517","65.9%","27114","64.7%","34481","55.0%","9.6pp"
"Primary Research","W","U","88143","4.62","17496","5.90","75899","68.0%","55.5%","12729","53.2%","20606","55.9%","33335","54.8%","42394","55.9%","-1.1pp"
"Quill-Blade Laureate","W","U","70888","3.64","18001","4.41","103765","88.8%","57.0%","18761","57.1%","26356","56.6%","45117","56.8%","58371","57.1%","-0.3pp"
"Rapier Wit","W","C","286229","7.05","36812","10.16","72278","30.5%","54.7%","12303","52.2%","18285","55.7%","30588","54.3%","41352","55.0%","-0.7pp"
"Rehearsed Debater","W","C","278512","6.61","39806","9.33","123460","48.3%","55.7%","21395","55.8%","30300","53.9%","51695","54.7%","71609","56.4%","-1.7pp"
"Restoration Seminar","W","M","8289","2.06","4298","2.01","21727","79.9%","55.1%","3639","54.2%","6118","59.7%","9757","57.6%","11718","52.8%","4.9pp"
"Shattered Acolyte","W","C","261568","5.87","41986","8.12","188351","69.2%","56.5%","34427","56.8%","46527","55.2%","80954","55.9%","107008","56.9%","-1.0pp"
"Soaring Stoneglider","W","U","88944","4.60","15266","6.11","71985","74.1%","54.4%","12221","51.6%","19194","54.9%","31415","53.6%","40590","54.9%","-1.3pp"
"Spiritcall Enthusiast","W","U","102217","5.54","14429","7.81","41676","45.3%","53.8%","7218","52.1%","10271","52.0%","17489","52.0%","24147","55.0%","-3.0pp"
"Stand Up for Yourself","W","U","76816","3.90","18927","4.80","105841","86.3%","56.6%","17905","54.8%","28713","58.5%","46618","57.1%","58431","56.1%","1.0pp"
"Stirring Hopesinger","W","R","13262","1.60","9143","1.58","56651","93.2%","58.7%","9969","63.4%","15485","62.9%","25454","63.1%","30980","55.0%","8.1pp"
"Stone Docent","W","C","250793","5.56","48400","7.30","253919","80.4%","57.2%","45564","57.8%","63113","55.7%","108677","56.6%","145073","57.7%","-1.1pp"
"Summoned Dromedary","W","U","93074","4.80","16330","6.48","72004","69.3%","54.8%","12066","52.9%","18794","54.8%","30860","54.1%","41350","55.3%","-1.2pp"
"Banishing Betrayal","U","C","272749","6.25","40513","8.90","148729","58.5%","52.9%","26371","50.7%","43612","57.8%","69983","55.2%","75478","50.6%","4.6pp"
"Brush Off","U","U","99369","5.21","21358","6.49","98538","72.7%","55.0%","16650","53.1%","29971","60.5%","46621","57.8%","49076","51.4%","6.5pp"
"Campus Composer","U","U","92260","4.73","15353","6.47","66977","70.4%","52.7%","11204","51.1%","19692","55.6%","30896","54.0%","34871","51.4%","2.6pp"
"Chase Inspiration","U","C","301001","7.96","38089","11.34","49029","20.6%","52.8%","8145","50.7%","14075","56.3%","22220","54.2%","25886","51.2%","3.0pp"
"Deluge Virtuoso","U","C","277593","6.56","34213","9.64","87111","41.0%","51.1%","15200","49.4%","25081","53.4%","40281","51.9%","45228","50.2%","1.7pp"
"Divergent Equation","U","U","93449","4.98","22735","5.93","108041","74.9%","55.0%","17967","51.5%","34013","61.3%","51980","57.9%","52148","51.0%","6.9pp"
"Echocasting Symposium","U","M","7174","1.77","4360","1.73","23903","86.9%","54.3%","4069","54.2%","7111","60.7%","11180","58.3%","11629","49.2%","9.1pp"
"Emeritus of Ideation","U","M","5796","1.39","4384","1.38","25670","89.3%","57.2%","4394","61.7%","7934","65.9%","12328","64.4%","12566","49.8%","14.6pp"
"Encouraging Aviator","U","U","102564","5.49","13212","7.79","39259","48.8%","50.1%","6730","47.7%","10984","52.4%","17714","50.6%","21014","49.6%","1.0pp"
"Essence Scatter","U","C","235373","5.12","48440","6.74","251684","82.4%","54.4%","44128","54.9%","74007","58.2%","118135","57.0%","127517","51.6%","5.4pp"
"Exhibition Tidecaller","U","R","20290","2.43","9810","2.42","55296","87.3%","56.0%","9509","57.0%","17211","62.6%","26720","60.6%","26912","50.7%","9.9pp"
"Flow State","U","U","74269","3.70","19671","4.56","105396","85.3%","54.2%","18702","53.1%","31698","59.1%","50400","56.9%","52098","51.2%","5.7pp"
"Fractal Anomaly","U","U","125471","7.41","14561","10.89","9019","9.9%","47.1%","1491","42.2%","2685","52.0%","4176","48.5%","4720","45.7%","2.7pp"
"Fractalize","U","U","122326","7.05","14715","10.30","17897","19.4%","50.4%","2978","46.9%","5032","54.0%","8010","51.3%","9543","49.2%","2.2pp"
"Harmonized Trio","U","R","31680","3.56","6873","4.30","26315","62.3%","51.4%","4637","53.4%","7470","53.2%","12107","53.2%","13796","49.6%","3.6pp"
"Homesickness","U","U","97108","4.98","18018","6.63","80038","71.0%","53.3%","13434","51.3%","24247","58.4%","37681","55.9%","40113","50.4%","5.4pp"
"Hydro-Channeler","U","C","258729","5.78","41768","8.08","190243","73.2%","53.2%","34266","54.3%","54316","55.0%","88582","54.7%","99503","51.8%","2.9pp"
"Jadzi, Steward of Fate","U","R","16405","1.94","9516","1.95","54807","90.4%","55.3%","9759","57.7%","16321","60.5%","26080","59.5%","27403","50.9%","8.6pp"
"Landscape Painter","U","C","272838","6.22","36812","9.00","128157","55.7%","52.1%","22762","50.5%","36947","55.1%","59709","53.3%","66630","51.0%","2.4pp"
"Mana Sculpt","U","R","32980","3.54","8947","4.17","43830","77.3%","54.2%","7438","53.7%","13375","59.9%","20813","57.7%","21783","50.2%","7.5pp"
"Mathemagics","U","M","10024","2.41","5014","2.39","27642","85.9%","56.6%","4730","53.3%","9002","66.2%","13732","61.8%","12516","49.1%","12.6pp"
"Matterbending Mage","U","U","75094","3.73","21292","4.54","118859","87.2%","55.4%","20855","54.9%","35148","60.1%","56003","58.2%","59965","52.6%","5.5pp"
"Muse Seeker","U","U","93748","4.85","16243","6.48","68550","68.4%","51.6%","12402","50.8%","19471","53.8%","31873","52.6%","35729","50.7%","1.9pp"
"Muse's Encouragement","U","C","292106","7.22","38622","10.33","84463","35.3%","51.1%","14144","48.4%","25289","55.0%","39433","52.6%","43288","49.3%","3.3pp"
"Orysa, Tide Choreographer","U","U","102136","5.30","14537","7.47","46893","52.3%","51.7%","7859","50.0%","13708","55.1%","21567","53.2%","24484","50.1%","3.1pp"
"Pensive Professor","U","R","17645","2.09","8903","2.11","50087","89.1%","54.5%","8816","57.3%","14814","59.6%","23630","58.7%","25377","50.4%","8.4pp"
"Procrastinate","U","C","283849","6.93","35439","10.12","80201","36.5%","51.1%","13629","47.9%","23263","54.8%","36892","52.2%","41449","49.8%","2.5pp"
"Quick Study","U","C","270418","6.18","40984","8.73","153395","59.5%","53.6%","27082","53.7%","45929","57.6%","73011","56.1%","77396","50.9%","5.2pp"
"Run Behind","U","C","266059","5.92","48187","8.04","221313","72.6%","54.8%","37886","53.6%","66655","59.3%","104541","57.2%","112090","52.3%","5.0pp"
"Skycoach Conductor","U","R","21527","2.48","8195","2.67","43631","84.1%","54.1%","7512","54.8%","12883","58.1%","20395","56.9%","22327","51.2%","5.7pp"
"Spellbook Seeker","U","C","284774","6.89","32429","10.22","57455","28.7%","50.1%","9787","47.6%","16880","52.9%","26667","50.9%","30042","49.2%","1.7pp"
"Tester of the Tangential","U","U","92013","4.77","14698","6.51","62837","69.1%","52.3%","11199","53.7%","17273","54.1%","28472","54.0%","33471","50.8%","3.1pp"
"Textbook Tabulator","U","C","287375","7.16","34851","10.50","63552","29.3%","50.8%","11163","50.3%","18294","53.6%","29457","52.3%","33240","49.4%","3.0pp"
"Wisdom of Ages","U","R","38009","4.04","10543","4.58","48986","73.1%","55.1%","8036","50.3%","16010","61.5%","24046","57.7%","22903","50.8%","7.0pp"
"Adventurous Eater","B","C","257099","5.68","32316","8.19","138049","67.1%","54.5%","24054","53.0%","33853","54.7%","57907","54.0%","79350","54.9%","-0.9pp"
"Arcane Omens","B","U","100292","5.69","24291","6.46","93397","60.2%","55.6%","15544","56.6%","28438","61.6%","43982","59.8%","47155","51.0%","8.8pp"
"Arnyn, Deathbloom Botanist","B","U","93264","4.98","11105","7.19","36022","52.3%","51.7%","6238","48.3%","8823","51.9%","15061","50.4%","20668","52.5%","-2.1pp"
"Burrog Banemaker","B","C","260565","5.88","31982","8.54","122068","59.9%","54.0%","21978","55.4%","28947","53.6%","50925","54.4%","70345","53.7%","0.7pp"
"Cheerful Osteomancer","B","C","272281","6.29","31911","9.28","92174","45.8%","52.5%","15402","48.4%","22742","53.4%","38144","51.4%","53059","53.2%","-1.8pp"
"Cost of Brilliance","B","C","265354","6.10","40655","8.28","166804","63.5%","56.6%","28732","56.3%","41817","57.8%","70549","57.2%","95120","56.1%","1.1pp"
"Decorum Dissertation","B","M","8443","2.02","3643","2.05","18317","80.5%","54.3%","3037","54.6%","4762","57.0%","7799","56.1%","10334","52.7%","3.4pp"
"Dissection Practice","B","U","86816","4.36","15607","5.62","77864","77.4%","56.4%","13441","57.6%","19012","58.3%","32453","58.0%","44927","55.1%","2.9pp"
"Emeritus of Woe","B","M","6281","1.47","4162","1.45","23689","88.7%","56.1%","3971","57.4%","6547","59.9%","10518","58.9%","12852","53.4%","5.5pp"
"End of the Hunt","B","U","66858","3.36","18231","4.06","102210","86.7%","56.4%","17704","56.4%","26653","59.5%","44357","58.3%","56607","54.6%","3.7pp"
"Eternal Student","B","U","94427","4.81","15823","6.49","69579","69.3%","55.0%","11854","53.1%","16778","55.3%","28632","54.4%","40723","55.4%","-1.0pp"
"Foolish Fate","B","U","53143","2.69","17544","3.17","104215","92.0%","56.4%","17846","56.0%","27479","60.4%","45325","58.7%","57641","54.5%","4.2pp"
"Forum Necroscribe","B","U","82181","4.28","12765","5.76","55122","69.3%","52.5%","9080","48.8%","14102","53.0%","23182","51.4%","31376","53.2%","-1.9pp"
"Grave Researcher","B","R","17666","2.06","6780","2.17","38272","88.6%","54.7%","6623","55.6%","9791","55.2%","16414","55.3%","21491","54.0%","1.3pp"
"Last Gasp","B","C","178862","3.75","41110","4.80","235196","88.6%","56.1%","41129","55.9%","60446","58.4%","101575","57.4%","131499","54.9%","2.4pp"
"Lecturing Scornmage","B","U","76735","3.97","16587","4.81","87746","81.1%","57.3%","15939","60.8%","20591","56.1%","36530","58.1%","50867","56.8%","1.4pp"
"Leech Collector","B","U","93496","4.82","12398","6.80","52176","66.5%","53.2%","9184","51.4%","12449","52.3%","21633","51.9%","30120","54.1%","-2.2pp"
"Masterful Flourish","B","C","289381","7.20","33862","10.40","70370","32.5%","55.7%","11659","54.7%","17148","56.6%","28807","55.8%","41133","55.5%","0.3pp"
"Melancholic Poet","B","C","240359","5.32","36630","7.27","185862","78.5%","56.2%","33859","56.2%","44271","55.7%","78130","55.9%","106736","56.4%","-0.4pp"
"Moseo, Vein's New Dean","B","R","16630","1.96","8033","1.97","45542","87.6%","56.9%","8035","59.4%","11605","60.8%","19640","60.2%","25271","54.2%","6.1pp"
"Poisoner's Apprentice","B","U","83516","4.29","14104","5.56","66593","74.2%","54.6%","11464","54.7%","16032","55.8%","27496","55.3%","38265","53.9%","1.4pp"
"Postmortem Professor","B","R","20241","2.37","7933","2.47","44697","86.3%","57.2%","8199","63.6%","10713","57.7%","18912","60.2%","25615","55.0%","5.2pp"
"Pox Plague","B","R","60665","6.54","7292","10.04","218","0.5%","","35","","58","","93","","120","",""
"Pull from the Grave","B","C","287514","6.97","34388","10.20","67249","30.9%","52.8%","11060","48.8%","17288","54.8%","28348","52.5%","38470","52.8%","-0.4pp"
"Rabid Attack","B","U","117918","6.68","12908","9.89","18874","23.2%","52.0%","3116","48.4%","4598","51.9%","7714","50.5%","11098","53.0%","-2.5pp"
"Ral Zarek, Guest Lecturer","B","M","7217","1.69","3098","1.69","15532","79.9%","53.4%","2705","52.9%","3927","55.4%","6632","54.4%","8753","52.5%","1.8pp"
"Scathing Shadelock","B","U","96521","5.02","11552","7.26","42988","58.8%","53.2%","7148","51.3%","10712","53.0%","17860","52.3%","24950","53.6%","-1.3pp"
"Scheming Silvertongue","B","R","16138","1.90","7746","1.93","44103","88.3%","56.3%","7973","60.3%","11471","58.1%","19444","59.0%","24315","54.3%","4.7pp"
"Send in the Pest","B","C","254611","5.70","36238","7.99","144227","62.4%","54.7%","25833","55.3%","34850","54.9%","60683","55.1%","82910","54.4%","0.6pp"
"Sneering Shadewriter","B","C","281956","6.67","32808","9.82","86936","41.8%","53.3%","14455","50.4%","21896","54.4%","36351","52.8%","49839","53.5%","-0.7pp"
"Tragedy Feaster","B","R","23929","2.77","6318","3.05","32046","80.6%","54.5%","5453","54.1%","8116","55.9%","13569","55.2%","18164","53.8%","1.4pp"
"Ulna Alley Shopkeep","B","C","297095","7.78","30300","11.53","26386","13.8%","50.3%","4641","49.7%","6072","48.6%","10713","49.1%","15544","51.1%","-2.0pp"
"Wander Off","B","C","184556","3.84","35556","5.19","197485","87.2%","54.8%","33292","53.0%","51953","57.6%","85245","55.8%","110198","53.9%","1.9pp"
"Withering Curse","B","M","11120","2.65","2972","2.86","11635","63.4%","52.5%","2071","51.1%","2983","55.3%","5054","53.6%","6499","51.5%","2.1pp"
"Ancestral Anger","R","C","297413","7.87","40356","11.05","41300","16.1%","53.0%","6916","52.3%","10996","53.7%","17912","53.1%","23057","52.8%","0.4pp"
"Archaic's Agony","R","U","115183","6.20","22593","8.14","69105","48.3%","54.0%","11550","51.6%","21482","59.1%","33032","56.5%","34602","50.9%","5.6pp"
"Artistic Process","R","U","76463","3.80","19856","4.72","108045","85.6%","55.1%","17946","53.5%","32339","58.9%","50285","57.0%","55072","53.2%","3.8pp"
"Blazing Firesinger","R","U","107829","5.83","14081","8.38","35427","40.9%","50.4%","6220","49.4%","9797","50.2%","16017","49.9%","19076","50.8%","-0.9pp"
"Charging Strifeknight","R","U","90828","4.56","20390","5.80","105940","81.3%","56.0%","18774","56.6%","29870","57.2%","48644","57.0%","56772","55.1%","1.9pp"
"Choreographed Sparks","R","R","54266","5.78","6579","8.90","4201","10.2%","46.0%","715","40.0%","1155","46.6%","1870","44.1%","2273","47.3%","-3.2pp"
"Duel Tactics","R","U","117590","6.39","16892","9.06","40452","37.4%","54.7%","6877","53.0%","10636","55.9%","17513","54.8%","22716","54.4%","0.4pp"
"Emeritus of Conflict","R","M","9023","2.18","3918","2.28","21556","87.0%","53.8%","3891","53.8%","6128","55.1%","10019","54.6%","11262","53.0%","1.7pp"
"Expressive Firedancer","R","C","268545","6.19","44637","8.52","172555","60.5%","54.8%","30976","56.1%","46158","54.8%","77134","55.3%","93983","54.3%","1.0pp"
"Flashback","R","R","38370","4.07","7472","5.36","30706","64.7%","53.3%","5167","48.5%","9158","57.4%","14325","54.2%","15678","52.0%","2.1pp"
"Garrison Excavator","R","U","83039","4.36","19886","5.32","100706","78.0%","56.7%","17227","55.7%","28482","57.8%","45709","57.0%","55060","56.5%","0.5pp"
"Goblin Glasswright","R","C","246362","5.37","42515","7.48","190236","71.7%","53.1%","34636","53.7%","52845","54.0%","87481","53.9%","100855","52.3%","1.5pp"
"Heated Argument","R","C","249572","5.45","44453","7.57","204756","72.5%","54.3%","34155","52.0%","59695","57.7%","93850","55.6%","107570","52.9%","2.7pp"
"Impractical Joke","R","U","56920","2.92","22761","3.33","136305","93.2%","56.2%","24323","56.9%","39442","59.6%","63765","58.6%","70160","53.9%","4.7pp"
"Improvisation Capstone","R","M","7321","1.78","5040","1.76","29370","89.0%","57.6%","4995","61.0%","8825","63.8%","13820","62.8%","14306","51.6%","11.2pp"
"Living History","R","U","104114","5.51","20874","7.01","92025","68.4%","57.1%","16454","56.9%","24782","56.1%","41236","56.4%","50641","57.6%","-1.2pp"
"Maelstrom Artisan","R","R","44486","4.79","6200","6.96","14665","37.7%","51.1%","2550","49.0%","3886","52.3%","6436","51.0%","8140","51.1%","-0.1pp"
"Magmablood Archaic","R","R","20290","2.37","9067","2.46","49462","86.8%","54.5%","8500","54.3%","14789","58.0%","23289","56.7%","25630","52.2%","4.5pp"
"Mica, Reader of Ruins","R","U","115814","6.26","15705","9.07","29122","29.6%","52.4%","4870","50.4%","8476","54.2%","13346","52.8%","15471","52.0%","0.9pp"
"Molten-Core Maestro","R","R","16294","1.91","9572","1.92","57149","93.1%","56.1%","10302","60.7%","16501","59.1%","26803","59.7%","29626","52.7%","7.0pp"
"Pigment Wrangler","R","U","88176","4.45","14988","6.04","64652","70.1%","51.5%","10739","48.4%","18828","52.8%","29567","51.2%","34363","51.6%","-0.4pp"
"Rearing Embermare","R","C","302374","8.10","36292","11.69","21870","9.6%","50.3%","3611","47.7%","6156","50.6%","9767","49.5%","12051","50.8%","-1.3pp"
"Rubble Rouser","R","C","231134","5.14","53105","6.49","274029","80.0%","56.7%","48695","58.5%","77111","57.7%","125806","58.0%","146905","55.5%","2.5pp"
"Seize the Spoils","R","C","276345","6.38","43755","9.01","141952","51.2%","53.6%","25328","53.0%","41634","56.2%","66962","55.0%","73055","52.1%","2.9pp"
"Steal the Show","R","R","41746","4.50","7008","6.13","24094","54.5%","53.0%","4118","50.0%","7321","56.8%","11439","54.3%","12150","51.4%","3.0pp"
"Strife Scholar","R","C","292171","7.26","36093","10.59","58090","25.6%","51.4%","10176","49.8%","15740","51.7%","25916","51.0%","31857","51.7%","-0.8pp"
"Tablet of Discovery","R","U","84602","4.37","20434","5.39","94848","73.5%","54.8%","16674","55.0%","28243","58.0%","44917","56.9%","48090","52.7%","4.2pp"
"Tackle Artist","R","C","274455","6.54","36967","9.55","108002","46.4%","52.4%","18064","51.0%","31159","54.0%","49223","52.9%","57718","51.9%","1.0pp"
"Thunderdrum Soloist","R","U","88494","4.50","16220","6.05","78163","76.1%","54.0%","14023","54.7%","22106","56.1%","36129","55.5%","40915","52.5%","3.0pp"
"Tome Blast","R","C","197826","4.22","52400","5.28","302953","89.7%","56.0%","53269","55.1%","86089","58.9%","139358","57.4%","159280","54.5%","2.9pp"
"Unsubtle Mockery","R","C","173844","3.71","50272","4.59","298594","92.8%","55.6%","52080","55.9%","86391","58.6%","138471","57.6%","154452","53.7%","3.9pp"
"Zealous Lorecaster","R","C","284478","6.64","45518","9.36","148743","51.3%","53.8%","24300","49.1%","46022","57.6%","70322","54.7%","76141","52.6%","2.1pp"
"Aberrant Manawurm","G","U","111791","6.02","12563","9.04","29969","38.4%","50.2%","5028","48.4%","8217","52.2%","13245","50.8%","16402","49.7%","1.1pp"
"Additive Evolution","G","U","70644","3.64","16492","4.44","84839","81.6%","54.6%","13998","55.4%","23061","58.4%","37059","57.3%","46596","52.1%","5.1pp"
"Ambitious Augmenter","G","R","18310","2.15","8323","2.17","45446","85.5%","55.7%","8157","62.8%","11880","58.5%","20037","60.2%","24787","52.0%","8.3pp"
"Burrog Barrage","G","C","249687","5.57","35945","7.74","155163","68.6%","53.9%","26119","52.3%","40554","57.2%","66673","55.3%","87046","52.6%","2.7pp"
"Chelonian Tackle","G","U","115379","6.26","13072","9.26","28191","34.5%","51.2%","4703","47.5%","7286","52.3%","11989","50.4%","16019","51.8%","-1.4pp"
"Comforting Counsel","G","R","39406","4.57","4836","6.66","10953","36.6%","49.4%","1927","43.6%","2618","46.6%","4545","45.3%","6382","52.2%","-6.8pp"
"Efflorescence","G","C","300697","8.12","28679","12.08","12350","6.8%","49.5%","2079","45.3%","2945","50.6%","5024","48.4%","7295","50.1%","-1.7pp"
"Emeritus of Abundance","G","M","6586","1.59","4045","1.57","22393","86.3%","55.2%","3915","56.0%","6265","61.3%","10180","59.3%","11649","51.5%","7.8pp"
"Emil, Vastlands Roamer","G","U","86460","4.43","13248","6.11","59667","73.0%","52.1%","10316","50.6%","16834","54.5%","27150","53.0%","31607","51.2%","1.8pp"
"Environmental Scientist","G","U","54474","2.78","20785","3.09","117935","87.9%","56.2%","21808","62.2%","31553","60.3%","53361","61.1%","62772","52.0%","9.1pp"
"Follow the Lumarets","G","C","291307","7.40","31788","10.80","52551","26.5%","52.4%","9451","50.7%","12984","52.8%","22435","51.9%","29918","52.7%","-0.8pp"
"Germination Practicum","G","M","6601","1.60","3957","1.57","21634","86.3%","54.3%","3689","56.2%","5903","59.9%","9592","58.5%","11608","50.4%","8.1pp"
"Glorious Decay","G","C","301341","8.19","29777","12.12","11992","6.4%","50.1%","2082","48.1%","3219","53.2%","5301","51.2%","6621","49.1%","2.1pp"
"Hungry Graffalon","G","C","297078","7.73","29667","11.53","28963","15.6%","50.2%","4862","48.1%","7829","52.3%","12691","50.7%","15939","49.7%","1.0pp"
"Infirmary Healer","G","U","99668","4.98","14846","6.97","67346","72.4%","53.5%","12072","51.9%","17427","55.4%","29499","54.0%","37170","53.0%","1.0pp"
"Lumaret's Favor","G","U","124084","7.18","13473","10.65","15996","18.9%","52.7%","2698","50.9%","3770","54.1%","6468","52.8%","9483","52.7%","0.1pp"
"Mindful Biomancer","G","C","274766","6.47","32634","9.39","111087","54.4%","53.0%","19896","52.7%","27356","53.8%","47252","53.3%","62917","52.7%","0.6pp"
"Noxious Newt","G","C","214989","4.56","34059","6.25","180715","84.4%","53.8%","32836","55.6%","47001","55.4%","79837","55.5%","98969","52.5%","3.0pp"
"Oracle's Restoration","G","C","296105","7.83","28461","11.73","25495","14.3%","50.4%","4280","47.9%","6138","50.5%","10418","49.4%","15026","51.1%","-1.6pp"
"Pestbrood Sloth","G","U","72825","3.64","17623","4.50","96141","85.6%","55.7%","16684","58.5%","25890","59.0%","42574","58.9%","52337","53.0%","5.8pp"
"Planar Engineering","G","R","39164","4.27","6555","5.66","20867","50.7%","52.8%","3632","54.6%","5866","57.1%","9498","56.2%","11189","50.0%","6.2pp"
"Shopkeeper's Bane","G","C","274366","6.63","29355","9.87","87433","47.5%","53.2%","15298","53.0%","21456","53.6%","36754","53.4%","49854","53.0%","0.3pp"
"Slumbering Trudge","G","R","19254","2.21","8470","2.27","46596","85.5%","55.7%","8317","61.8%","12864","57.7%","21181","59.3%","24419","52.3%","7.0pp"
"Snarl Song","G","U","75142","4.15","26193","4.39","136420","80.6%","56.6%","23028","57.0%","42145","64.3%","65173","61.7%","66523","50.7%","11.0pp"
"Studious First-Year","G","C","179317","3.81","39356","4.84","210946","85.6%","54.0%","38833","59.5%","55730","55.2%","94563","57.0%","114077","51.6%","5.4pp"
"Tenured Concocter","G","C","288234","7.21","31112","10.64","68513","35.3%","52.1%","11270","49.5%","17786","54.0%","29056","52.2%","38716","51.8%","0.4pp"
"Thornfist Striker","G","U","95324","4.94","14244","6.71","62713","69.6%","54.5%","10915","55.9%","15673","56.1%","26588","56.0%","35492","53.2%","2.8pp"
"Topiary Lecturer","G","U","85879","4.35","13267","5.93","58756","71.6%","52.3%","10544","54.0%","15576","54.9%","26120","54.5%","32002","50.6%","3.9pp"
"Vastlands Scavenger","G","R","18853","2.20","7205","2.27","38022","83.9%","54.3%","6708","55.6%","10155","57.7%","16863","56.9%","20623","52.1%","4.8pp"
"Wild Hypothesis","G","C","284837","7.04","29808","10.55","59682","32.1%","51.0%","10311","48.2%","16694","54.6%","27005","52.2%","31304","49.5%","2.7pp"
"Wildgrowth Archaic","G","R","15755","1.88","7801","1.92","43117","88.1%","53.6%","7747","56.7%","11895","56.2%","19642","56.4%","22714","51.1%","5.3pp"
"Zimone's Experiment","G","U","111843","5.98","14102","8.72","32172","36.8%","51.0%","5475","49.4%","9203","54.2%","14678","52.4%","17147","49.7%","2.7pp"
"Abigale, Poet Laureate","WB","U","74756","3.97","14110","5.02","70038","77.5%","55.4%","12207","54.4%","17613","54.5%","29820","54.5%","39925","56.0%","-1.5pp"
"Abstract Paintmage","UR","U","99541","5.44","13838","7.63","43399","50.9%","50.1%","7513","49.6%","12635","50.6%","20148","50.2%","22568","49.9%","0.4pp"
