"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Kree Commandos","W","C","195108","7.01","22553","10.56","28600","20.1%","52.6%","4966","50.4%","7129","52.2%","12095","51.5%","16560","53.4%","-1.9pp"
"Luke Cage, Power Man","W","U","66854","5.57","7961","8.43","18674","37.5%","52.7%","3123","50.2%","4716","52.5%","7839","51.6%","10884","53.4%","-1.8pp"
"The Mind Stone","W","M","4515","1.89","2312","1.91","11909","83.1%","54.6%","2099","57.3%","3194","55.1%","5293","56.0%","6618","53.5%","2.5pp"
"Mockingbird, Ace Agent","W","U","63500","5.19","7763","7.75","19000","39.3%","52.0%","3216","49.4%","4776","51.0%","7992","50.4%","11052","53.1%","-2.8pp"
"Monica Rambeau","W","M","3338","1.43","2657","1.42","16450","95.0%","58.1%","2932","61.3%","4517","64.4%","7449","63.1%","8978","53.8%","9.3pp"
"Murdock's Crusade","W","C","125927","3.96","34359","4.88","199243","89.0%","57.9%","33710","57.5%","53963","61.4%","87673","59.9%","111639","56.4%","3.6pp"
"Nick Fury, Agent of S.H.I.E.L.D.","W","R","23766","4.21","5320","5.40","20682","61.4%","56.1%","3680","57.2%","5216","56.2%","8896","56.6%","11755","55.7%","0.9pp"
"Night Nurse, Healer of Heroes","W","U","37559","2.87","14386","3.35","85843","92.9%","57.0%","15037","56.5%","22760","58.9%","37797","57.9%","47953","56.3%","1.6pp"
"Okoye, Dora Milaje Leader","W","U","42332","3.23","13715","3.82","78071","88.6%","56.9%","13308","57.3%","20946","59.1%","34254","58.4%","43690","55.8%","2.7pp"
"Origin of the Avengers","W","R","9543","1.91","5076","1.96","28862","90.7%","55.8%","5188","58.4%","7552","57.4%","12740","57.8%","16123","54.2%","3.6pp"
"Panther Pounce","W","C","197781","6.97","26311","10.21","47617","28.4%","54.3%","7849","50.8%","12187","56.2%","20036","54.1%","27590","54.4%","-0.2pp"
"Patriot, Shield Wielder","W","U","47504","3.59","13770","4.42","80179","91.2%","56.8%","14309","57.9%","20792","57.0%","35101","57.3%","45135","56.4%","1.0pp"
"Political Triumph","W","U","42778","3.46","13714","3.91","76014","85.8%","57.6%","13416","64.0%","19517","56.4%","32933","59.5%","43060","56.2%","3.3pp"
"Quake, Agent of S.H.I.E.L.D.","W","U","59949","4.66","10605","6.42","44973","66.8%","55.4%","7773","54.8%","11598","55.4%","19371","55.1%","25638","55.6%","-0.5pp"
"Raft Security Officer","W","C","154549","4.90","37250","6.30","206002","85.9%","57.4%","36718","57.0%","54881","57.7%","91599","57.4%","114876","57.4%","-0.0pp"
"Red Guardian, Super-Soldier","W","U","38380","2.98","13194","3.47","78206","91.9%","57.1%","13719","57.4%","21037","59.5%","34756","58.7%","43474","55.9%","2.7pp"
"The Sentry, Golden Guardian","W","R","11320","2.30","3756","2.40","18847","81.2%","53.4%","3296","51.7%","5158","53.9%","8454","53.1%","10508","53.3%","-0.2pp"
"S.H.I.E.L.D. Spy Kit","W","C","164088","5.45","34942","6.95","164660","73.4%","57.1%","28496","58.0%","43071","58.1%","71567","58.1%","93074","56.3%","1.7pp"
"Super Villain Lockup","W","U","34118","2.65","10915","3.16","62866","91.3%","55.3%","10724","54.3%","16790","57.7%","27514","56.4%","35357","54.5%","1.9pp"
"Super-Soldier Serum","W","R","15640","3.05","3026","3.69","13040","70.3%","52.5%","2208","53.0%","3367","54.4%","5575","53.9%","7469","51.5%","2.4pp"
"Take Up the Shield","W","C","144641","4.39","32896","5.86","183205","86.4%","57.1%","30715","55.8%","48899","60.5%","79614","58.7%","103634","55.9%","2.8pp"
"Wakandan Drone Flock","W","C","182763","5.97","32798","8.17","129091","61.2%","57.0%","21949","54.9%","35715","58.7%","57664","57.2%","72004","56.8%","0.4pp"
"Web Up","W","C","81303","2.61","34689","3.01","213481","95.1%","57.4%","36454","56.7%","58542","61.4%","94996","59.6%","118492","55.7%","3.9pp"
"White Widow, Free Agent","W","U","47328","3.56","11306","4.54","61031","85.1%","55.6%","10396","52.8%","16178","57.5%","26574","55.6%","34399","55.5%","0.1pp"
"Aerial Doombot","U","C","167070","5.27","31202","7.29","149588","75.4%","56.2%","26595","57.0%","41032","57.7%","67627","57.4%","82237","55.2%","2.3pp"
"A.I.M. Scientists","U","C","179543","5.65","34247","7.87","143937","65.9%","56.3%","26286","55.8%","40350","57.6%","66636","56.9%","77519","55.8%","1.1pp"
"Atlantean Cavalry","U","C","193837","7.04","25064","10.30","43835","28.0%","52.3%","7726","52.3%","12682","53.1%","20408","52.8%","23525","52.0%","0.8pp"
"Atlantis Attacks","U","C","171272","5.51","34252","7.51","148581","68.2%","56.1%","24576","53.0%","42254","59.0%","66830","56.8%","81851","55.6%","1.3pp"
"Attuma, Atlantean Warlord","U","U","67996","5.58","11584","7.69","33004","45.7%","54.0%","5544","54.2%","9668","55.2%","15212","54.8%","17980","53.1%","1.7pp"
"Bold Biochemist","U","C","177516","5.70","37275","7.64","181035","75.8%","57.0%","32188","55.3%","50454","58.8%","82642","57.5%","98583","56.6%","0.8pp"
"Bruce Banner","U","M","4396","1.88","2749","1.80","15818","91.1%","57.2%","2830","62.9%","4373","59.5%","7203","60.8%","8661","54.4%","6.5pp"
"Depower","U","C","191304","6.48","30507","9.22","84509","43.8%","55.2%","14543","53.4%","23615","57.8%","38158","56.1%","46366","54.5%","1.6pp"
"Echo, Perceptive Prodigy","U","U","68707","5.55","12025","7.62","42862","56.6%","54.4%","7489","51.0%","11745","54.3%","19234","53.0%","23678","55.5%","-2.5pp"
"Falcon, Winged Wonder","U","U","44648","3.46","15616","4.03","88633","87.9%","57.9%","15086","57.2%","25536","61.6%","40622","59.9%","48231","56.2%","3.7pp"
"Falcon's Wing Harness","U","U","57538","4.39","12133","5.80","56973","74.1%","55.8%","9666","54.6%","15691","59.1%","25357","57.4%","31590","54.6%","2.8pp"
"Frozen in Ice","U","C","117588","3.61","32226","4.62","187780","91.6%","56.3%","31947","54.1%","53309","59.6%","85256","57.5%","102544","55.2%","2.3pp"
"Futurist Forge","U","C","169876","5.43","31960","7.44","144870","71.0%","56.5%","26073","56.1%","40104","59.2%","66177","58.0%","78628","55.2%","2.8pp"
"Giant-Sized Flying Ant","U","C","187247","6.32","32770","8.70","112266","53.9%","56.7%","18924","54.0%","32248","59.7%","51172","57.6%","61345","56.0%","1.6pp"
"Hydraulic Helper","U","C","194854","7.16","27863","10.13","61868","35.3%","54.0%","11219","54.3%","16184","54.9%","27403","54.7%","34431","53.5%","1.2pp"
"I Am Iron Man","U","C","196018","7.05","29663","9.99","66590","35.6%","54.6%","11051","53.2%","18329","57.1%","29380","55.6%","37228","53.7%","1.9pp"
"Iron Lad, Diverging Destiny","U","U","54611","4.35","10052","5.74","44630","70.8%","54.2%","7833","54.4%","12192","55.4%","20025","55.0%","24686","53.5%","1.5pp"
"Ironheart, Clever Champion","U","R","19718","3.82","3706","4.80","14015","61.6%","51.9%","2365","50.1%","3968","54.2%","6333","52.7%","7757","51.1%","1.6pp"
"Justice, Vance Astrovik","U","U","31551","2.56","16901","2.75","105060","94.1%","59.2%","18512","61.6%","30016","64.2%","48528","63.2%","56582","55.7%","7.6pp"
"Kang the Conqueror","U","M","3718","1.57","2656","1.55","15769","92.7%","57.2%","2687","56.8%","4690","63.9%","7377","61.3%","8518","53.5%","7.8pp"
"Kid Loki","U","U","62933","4.97","9914","6.98","34748","56.5%","53.0%","6063","54.4%","9968","53.4%","16031","53.8%","18724","52.3%","1.5pp"
"Leader, Super-Genius","U","R","8124","1.67","6245","1.63","39237","95.0%","59.6%","6807","67.7%","11631","67.8%","18438","67.7%","21136","52.7%","15.0pp"
"Loki, God of Mischief","U","R","10613","2.13","5433","2.17","31116","89.6%","56.3%","5615","58.7%","8614","58.6%","14229","58.6%","17008","54.4%","4.2pp"
"Mister Fantastic, Reed Richards","U","U","70651","5.90","10281","8.37","22772","35.3%","52.9%","3934","50.9%","6291","53.9%","10225","52.8%","12634","53.1%","-0.3pp"
"Ms. Marvel, Kamala Khan","U","R","18057","3.49","4095","4.14","14543","56.2%","53.9%","2578","56.1%","4063","54.4%","6641","55.1%","7952","52.9%","2.2pp"
"Multiversal Incursion","U","M","8068","3.20","2111","3.64","8225","64.8%","50.7%","1365","47.5%","2244","53.8%","3609","51.4%","4621","50.1%","1.3pp"
"Namor the Sub-Mariner","U","M","6326","2.65","2207","2.77","9570","69.8%","53.8%","1638","54.3%","2734","57.3%","4372","56.2%","5267","51.8%","4.4pp"
"Pym Particles","U","U","73720","6.08","9539","9.03","20153","34.0%","51.4%","3371","48.4%","5299","54.6%","8670","52.2%","11488","50.8%","1.3pp"
"Rewrite History","U","U","77313","6.74","9639","9.95","9746","16.3%","50.1%","1656","45.5%","2728","49.8%","4384","48.2%","5354","51.6%","-3.4pp"
"Secret Invasion","U","R","11319","2.26","5645","2.36","32302","89.8%","56.6%","5470","54.2%","9192","62.3%","14662","59.3%","17646","54.3%","5.0pp"
"S.H.I.E.L.D. Deployment Drone","U","C","123077","3.81","41019","4.63","244214","91.7%","57.9%","43187","58.8%","69030","60.5%","112217","59.8%","132133","56.3%","3.6pp"
"S.H.I.E.L.D. Flying Car","U","R","12000","2.36","6088","2.48","35050","90.5%","56.4%","5972","56.2%","9863","61.0%","15835","59.2%","19209","54.0%","5.2pp"
"Shuri, Wakandan Inventor","U","U","64503","5.22","10704","7.17","39157","58.1%","54.4%","7052","56.8%","10443","54.3%","17495","55.3%","21655","53.6%","1.7pp"
"Stature, Size Shifter","U","U","53157","4.14","15515","4.92","83809","83.7%","57.7%","15015","59.3%","23328","59.2%","38343","59.2%","45556","56.4%","2.9pp"
"Super Intelligence","U","U","61581","5.01","7474","7.47","21696","47.9%","51.2%","3749","52.0%","5925","52.3%","9674","52.2%","12028","50.3%","1.9pp"
"Super Suit","U","C","194839","7.04","25145","10.34","45941","29.1%","54.1%","7816","53.7%","12442","56.4%","20258","55.4%","25670","53.0%","2.4pp"
"Thirst for Knowledge","U","U","74686","6.28","9308","9.28","16812","29.0%","51.2%","2850","47.7%","4521","53.5%","7371","51.3%","9444","51.1%","0.1pp"
"Tony Stark","U","M","5079","2.13","2530","2.08","13453","84.4%","55.8%","2394","59.4%","3848","61.4%","6242","60.6%","7269","51.7%","8.9pp"
"Trickster's Stratagem","U","C","136784","4.25","42601","5.19","248231","89.5%","58.2%","41669","57.6%","71079","62.3%","112748","60.6%","135535","56.2%","4.4pp"
"We Say Thee Nay!","U","C","144185","4.46","38645","5.66","215915","86.8%","57.4%","38046","59.2%","60076","59.6%","98122","59.4%","117804","55.8%","3.7pp"
"Wiccan, Rising Magician","U","U","58871","4.55","11190","6.17","49483","69.9%","55.4%","8119","52.4%","14583","57.3%","22702","55.5%","27092","55.1%","0.4pp"
"The Wondrous Wasp","U","R","9693","1.91","6097","1.94","37605","94.0%","58.8%","6749","62.3%","10554","63.7%","17303","63.2%","20362","55.1%","8.1pp"
"Agents of HYDRA","B","C","184463","6.43","22574","9.35","72319","51.9%","52.6%","12977","51.4%","18855","53.7%","31832","52.8%","40498","52.4%","0.4pp"
"Arnim Zola, Bio-Fanatic","B","U","61153","4.98","8530","6.96","31557","61.7%","50.5%","5547","47.3%","8522","52.1%","14069","50.2%","17578","50.7%","-0.5pp"
"Baron Helmut Zemo","B","R","22474","4.34","3218","6.15","8317","42.7%","50.6%","1496","50.4%","2316","52.7%","3812","51.8%","4561","49.5%","2.3pp"
"Baron Strucker, HYDRA Overlord","B","U","45829","3.64","9315","4.60","49770","86.4%","53.7%","8827","57.2%","13684","55.5%","22511","56.1%","27408","51.7%","4.4pp"
"Black Widow, Super Spy","B","M","4023","1.68","2268","1.70","12365","85.8%","55.1%","2247","60.7%","3427","56.4%","5674","58.1%","6762","52.6%","5.5pp"
"Construct a Cosmic Cube","B","R","17852","3.66","3629","4.34","12301","56.0%","48.9%","2125","47.1%","3627","50.2%","5752","49.0%","6475","48.8%","0.3pp"
"Crossbones, Malicious Mercenary","B","U","50598","4.09","7841","5.48","36516","76.8%","51.9%","6311","50.9%","10059","54.1%","16370","52.8%","20402","51.1%","1.8pp"
"Cruel Alliance","B","C","113646","3.57","30796","4.40","176771","90.4%","56.0%","30586","55.6%","49188","61.2%","79774","59.1%","97022","53.5%","5.6pp"
"Dark Deed","B","U","30713","2.45","11677","2.81","67842","91.2%","56.1%","11914","57.9%","18888","60.7%","30802","59.6%","37042","53.1%","6.5pp"
"Decoy Ploy","B","C","198706","7.52","24143","10.88","36020","24.0%","52.4%","5887","46.6%","9748","54.2%","15635","51.4%","20407","53.1%","-1.8pp"
"Doctor Doom","B","M","3380","1.38","2599","1.34","15620","92.5%","58.1%","2693","63.6%","4475","65.9%","7168","65.0%","8472","52.2%","12.8pp"
"Doom Reigns Supreme","B","R","13144","2.68","3407","2.93","16267","79.9%","51.4%","2917","54.8%","4161","51.6%","7078","52.9%","9001","50.5%","2.4pp"
"Elektra, Daughter of the Hand","B","R","9618","1.93","5103","1.93","29041","88.0%","57.0%","5102","62.9%","8124","62.9%","13226","62.9%","15844","52.2%","10.7pp"
"Grim Reaper, Lethal Legionnaire","B","U","65823","5.48","7517","8.17","20763","45.2%","51.2%","3519","48.4%","5640","54.1%","9159","51.9%","11714","50.6%","1.3pp"
"Hour of Defeat","B","C","111581","3.44","26234","4.43","145379","88.7%","54.6%","24829","53.5%","40274","58.8%","65103","56.8%","80313","52.9%","3.8pp"
"HYDRA Infiltration","B","C","195070","7.33","25774","10.42","47881","29.5%","55.0%","8068","53.9%","13243","58.0%","21311","56.5%","26575","53.7%","2.7pp"
"HYDRA Troopers","B","C","184984","6.46","23588","9.29","70279","48.2%","52.3%","11995","50.7%","18926","54.7%","30921","53.1%","39403","51.6%","1.5pp"
"Kingpin's Enforcers","B","C","192273","6.86","23279","10.05","58275","40.2%","53.1%","9985","52.0%","15886","55.4%","25871","54.1%","32544","52.2%","1.8pp"
"Klaw, Sonic Subjugator","B","U","52091","3.98","12142","5.02","64149","84.1%","55.1%","11154","55.1%","17656","57.6%","28810","56.6%","35364","53.8%","2.8pp"
"Madame Masque","B","U","45079","3.58","12351","4.31","66551","85.5%","55.5%","11119","56.0%","19259","59.7%","30378","58.4%","36355","53.1%","5.3pp"
"The Masters of Evil","B","U","54223","4.39","8988","5.88","40565","74.1%","52.1%","6771","49.0%","11412","56.4%","18183","53.6%","22530","50.9%","2.7pp"
"M.O.D.O.K.","B","M","3873","1.59","2485","1.54","14444","90.4%","57.2%","2477","61.5%","4206","64.3%","6683","63.3%","7885","52.1%","11.2pp"
"Moonstone, Harsh Mistress","B","U","67790","5.62","9266","7.90","25013","44.4%","51.3%","4274","48.1%","7284","53.6%","11558","51.5%","13604","51.0%","0.5pp"
"Ninja of the Hand","B","C","184388","6.32","23025","9.29","74700","52.2%","54.0%","13112","51.9%","20512","56.9%","33624","54.9%","41214","53.3%","1.6pp"
"Project Deathlok Soldier","B","C","199485","7.66","22737","11.17","32116","22.7%","52.5%","5692","51.7%","8470","53.1%","14162","52.6%","17971","52.5%","0.1pp"
"Red Room Recruit","B","C","168902","5.47","27025","7.57","133037","79.0%","54.2%","24006","54.2%","36036","55.8%","60042","55.1%","73066","53.4%","1.8pp"
"Robot Domination","B","U","66501","5.64","8487","8.00","21957","42.7%","49.9%","3560","45.9%","5913","49.6%","9473","48.2%","12406","51.2%","-3.0pp"
"Ronin, Shadow Stalker","B","U","75362","6.50","10225","9.22","18564","29.2%","54.7%","3191","55.4%","4883","55.4%","8074","55.4%","10523","54.1%","1.3pp"
"Roxxon Brutes","B","C","183972","6.10","25815","8.82","101936","63.5%","53.6%","18365","51.8%","28020","55.4%","46385","54.0%","55832","53.3%","0.7pp"
"Stolen Stark Tech","B","C","191425","6.84","23625","9.96","60400","41.2%","54.0%","10121","53.7%","16125","56.6%","26246","55.5%","34158","52.9%","2.6pp"
"Super-Skrull","B","R","11147","2.26","5044","2.28","27701","87.8%","54.9%","4753","55.9%","8140","60.7%","12893","59.0%","15078","51.4%","7.5pp"
"Swordsman, Sharp Scoundrel","B","U","67897","5.65","9968","7.89","31046","49.9%","54.2%","5533","56.5%","8056","55.4%","13589","55.8%","17486","53.0%","2.8pp"
"Thunderbolts Conspiracy","B","R","18444","3.75","3075","4.68","10722","58.6%","49.9%","1782","47.5%","2856","50.1%","4638","49.1%","6088","50.5%","-1.3pp"
"Too Evil to Stay Dead","B","U","74013","6.31","8925","9.32","17661","32.1%","51.6%","2954","48.6%","4875","53.0%","7829","51.4%","9840","51.8%","-0.5pp"
"Unliving Legionnaire","B","C","196933","7.25","22834","10.66","41037","29.0%","52.9%","6953","49.8%","11399","56.0%","18352","53.7%","22830","52.3%","1.4pp"
"Visions of Villainy","B","C","182002","6.26","23750","9.04","82371","56.5%","52.7%","14374","51.5%","22371","54.7%","36745","53.4%","45629","52.1%","1.3pp"
"Whiplash, Vengeful Engineer","B","U","69319","5.72","9490","8.15","28637","48.4%","54.3%","5119","59.3%","7246","54.9%","12365","56.7%","16291","52.5%","4.3pp"
"Widow's Bite","B","C","153411","4.80","26037","6.59","126538","78.1%","54.3%","21891","54.4%","34700","57.2%","56591","56.1%","69969","52.8%","3.3pp"
"Yellowjacket, Heartless Marauder","B","U","55953","4.41","9542","5.95","47501","81.1%","53.4%","8388","55.5%","12828","55.2%","21216","55.3%","26343","51.8%","3.5pp"
"Avengers Disassembled","R","R","17815","3.50","3492","4.28","12363","57.2%","52.2%","2140","53.8%","3100","55.5%","5240","54.8%","7124","50.4%","4.5pp"
"Blazing Crescendo","R","C","198976","7.62","20660","11.27","30745","24.1%","51.6%","5109","49.8%","7329","54.4%","12438","52.5%","18312","51.0%","1.5pp"
"Crimson Operative","R","C","183786","6.34","24773","8.94","84784","54.8%","53.6%","14564","52.2%","21856","55.6%","36420","54.3%","48442","53.1%","1.2pp"
"Death to Our Enemies","R","U","73164","6.44","7842","9.66","11398","23.7%","48.3%","1945","45.1%","2979","47.4%","4924","46.5%","6467","49.7%","-3.2pp"
"Evil's Thrall","R","U","79757","7.12","8162","10.85","5912","11.7%","49.7%","953","48.5%","1469","53.7%","2422","51.7%","3491","48.4%","3.3pp"
"Fin Fang Foom","R","R","14716","3.00","3707","3.38","16528","73.0%","52.8%","2784","52.3%","4358","54.7%","7142","53.7%","9521","52.0%","1.7pp"
"Hawkeye, Master Marksman","R","R","10242","2.08","4368","2.09","23194","84.8%","55.0%","4151","59.5%","5692","58.3%","9843","58.8%","13433","52.2%","6.6pp"
"Hawkeye, Young Avenger","R","U","63243","5.18","8772","7.16","28650","53.0%","52.0%","4845","50.7%","7100","52.2%","11945","51.6%","16817","52.2%","-0.6pp"
"Hawkeye's Bow","R","C","194918","7.39","20414","10.89","28877","22.9%","51.3%","4996","50.9%","6936","54.8%","11932","53.1%","16941","50.1%","3.0pp"
"Hex Magic","R","U","83622","7.79","9282","11.45","3668","6.3%","48.6%","587","44.8%","901","46.5%","1488","45.8%","2181","50.4%","-4.6pp"
"Hire a Crew","R","C","205708","8.53","20872","12.42","7138","5.5%","48.5%","1219","44.8%","1676","48.1%","2895","46.7%","4246","49.7%","-3.0pp"
"HULK SMASH!","R","C","164157","5.22","22101","7.38","94832","68.9%","53.7%","16148","53.0%","23487","56.5%","39635","55.1%","55232","52.6%","2.4pp"
"Human Torch, Johnny Storm","R","U","63888","5.18","7523","7.58","23738","51.4%","52.0%","4204","48.8%","5837","53.8%","10041","51.7%","13717","52.2%","-0.5pp"
"HYDRA Assault Robot","R","C","168440","5.88","20170","8.35","78088","63.5%","51.6%","14045","51.4%","19384","53.2%","33429","52.4%","44663","51.0%","1.4pp"
"Iron Fist, Living Weapon","R","U","72594","6.22","8359","9.15","14880","28.6%","51.8%","2605","49.6%","3402","50.6%","6007","50.1%","8889","52.8%","-2.7pp"
"Jessica Jones, Private Eye","R","U","56455","4.49","12857","5.56","61111","75.1%","55.7%","10775","57.9%","15659","57.6%","26434","57.7%","34845","54.2%","3.5pp"
"K'un-Lun Warrior","R","C","198572","7.45","22304","10.78","45060","32.5%","52.9%","8129","52.8%","10615","51.8%","18744","52.2%","26284","53.4%","-1.2pp"
"Kree Sentinel","R","C","186357","6.21","23535","9.08","85591","58.5%","53.4%","15410","52.1%","22154","54.8%","37564","53.7%","48285","53.1%","0.6pp"
"Lightning Strike","R","C","110063","3.40","22030","4.39","121092","88.5%","53.9%","21000","53.8%","30282","56.5%","51282","55.4%","69826","52.8%","2.6pp"
"Loki Laufeyson","R","U","57614","4.52","9458","6.01","39926","69.0%","52.7%","7087","53.1%","9836","52.6%","16923","52.8%","23104","52.6%","0.2pp"
"Machinesmith Automaton","R","C","186201","6.98","19397","10.19","43209","36.6%","50.1%","7539","49.9%","11079","51.1%","18618","50.6%","24628","49.6%","1.0pp"
"Misty Knight, Hero for Hire","R","U","74413","6.11","9982","8.67","29663","47.4%","53.7%","5325","54.4%","7189","52.9%","12514","53.5%","17130","53.8%","-0.2pp"
"Mjölnir, Hammer of Thor","R","M","3672","1.52","2298","1.48","12316","86.7%","54.7%","2138","56.0%","3163","60.8%","5301","58.9%","7003","51.6%","7.3pp"
"Photon Blast Barrage","R","U","57727","4.52","10924","5.86","49139","71.6%","54.1%","8308","52.7%","12293","58.5%","20601","56.1%","28557","52.7%","3.5pp"
"Quicksilver, Brash Blur","R","R","24242","4.68","2756","7.17","5444","31.9%","50.1%","1019","51.9%","1257","49.8%","2276","50.7%","3178","49.8%","0.9pp"
"Red Hulk","R","U","56106","4.59","6891","6.56","25720","61.2%","51.3%","4265","50.3%","6437","53.7%","10702","52.3%","15162","50.5%","1.8pp"
"Repulsor Blast","R","C","160195","5.09","20728","7.29","88790","70.4%","51.5%","14996","48.8%","22543","53.9%","37539","51.8%","51274","51.3%","0.5pp"
"The Scarlet Witch","R","R","26167","5.18","3125","7.79","3138","16.1%","50.2%","522","46.9%","783","48.8%","1305","48.0%","1835","51.6%","-3.5pp"
"Speed, Young Avenger","R","U","76283","6.60","8734","9.78","17082","31.3%","53.7%","3083","55.3%","3911","51.6%","6994","53.2%","10079","54.0%","-0.8pp"
"Stark Industries Executive","R","C","186909","6.65","20775","9.70","53907","42.5%","50.7%","9701","53.4%","13279","49.6%","22980","51.2%","30943","50.3%","0.9pp"
"Super Speed","R","C","205588","8.45","19941","12.42","6408","5.2%","49.4%","1079","46.7%","1448","50.1%","2527","48.6%","3882","49.9%","-1.2pp"
"Team Tactics","R","U","74983","6.45","7945","9.76","13869","28.5%","51.5%","2244","46.7%","3284","52.9%","5528","50.4%","8347","52.2%","-1.8pp"
"Thor, God of Thunder","R","M","3414","1.42","2301","1.38","13018","88.3%","56.3%","2195","59.4%","3468","65.1%","5663","62.8%","7394","51.4%","11.5pp"
"Truck Toss","R","U","60388","4.79","8786","6.62","35820","66.1%","52.2%","5954","49.5%","8954","54.1%","14908","52.3%","20925","52.2%","0.0pp"
"Vision of Love","R","C","202310","7.87","20663","11.59","21571","16.8%","50.3%","3813","48.6%","5288","50.7%","9101","49.8%","12472","50.6%","-0.8pp"
"Volcanic Villain","R","C","201500","8.00","18928","11.92","13509","11.6%","50.0%","2304","48.0%","3171","50.0%","5475","49.1%","8040","50.6%","-1.4pp"
"Wonder Man, Hollywood Hero","R","U","68705","5.66","7316","8.53","16939","38.0%","51.4%","2795","49.1%","4050","52.0%","6845","50.8%","10156","51.7%","-1.0pp"
"Ant-Man's Army","G","C","179658","6.00","29822","8.17","128348","67.1%","56.5%","22738","56.7%","31589","56.7%","54327","56.7%","74104","56.4%","0.3pp"
"Call Damage Control","G","C","204727","8.05","23606","11.64","21167","14.3%","52.9%","3535","47.5%","5251","54.7%","8786","51.8%","12390","53.8%","-2.0pp"
"Claim the Kingdom","G","U","59264","4.86","6754","7.19","22521","54.5%","51.0%","3886","51.3%","5326","50.2%","9212","50.7%","13293","51.2%","-0.6pp"
"Doc Samson, Super Psychiatrist","G","U","62735","5.11","8010","7.49","27543","54.9%","53.0%","4654","52.0%","6779","53.0%","11433","52.6%","16204","53.2%","-0.7pp"
"Earth's Mightiest Heroes","G","M","5383","2.24","2323","2.26","12226","84.1%","55.6%","2036","56.7%","3162","59.0%","5198","58.1%","7032","53.8%","4.3pp"
"Epic Fight","G","R","11547","2.30","4568","2.44","25684","88.6%","55.7%","4269","54.7%","6342","60.3%","10611","58.0%","15082","54.1%","3.9pp"
"Giant Growth","G","C","197966","7.44","22134","10.99","37459","26.7%","54.5%","6205","51.8%","8745","57.5%","14950","55.1%","22522","54.0%","1.1pp"
