"Name","Color","Rarity","# Seen","ALSA","# Picked","ATA","# GP","% GP","GP WR","# OH","OH WR","# GD","GD WR","# GIH","GIH WR","# GNS","GNS WR","IIH"
"Heirloom Auntie","B","C","288842","6.83","33188","9.94","70590","34.4%","50.1%","12237","47.0%","16906","49.5%","29143","48.5%","40442","51.0%","-2.5pp"
"Iron-Shield Elf","B","U","69348","4.03","18157","4.81","98242","82.1%","56.4%","17809","59.3%","22636","56.6%","40445","57.8%","56668","55.3%","2.5pp"
"Moonglove Extractor","B","C","283706","6.44","35438","9.32","92312","41.3%","53.1%","16420","52.0%","20844","52.3%","37264","52.2%","54138","53.6%","-1.5pp"
"Moonshadow","B","M","6310","2.04","2735","2.16","18810","82.6%","54.2%","3294","60.6%","4680","54.7%","7974","57.1%","10817","52.2%","4.9pp"
"Mornsong Aria","B","R","48996","5.97","5969","9.19","1006","2.7%","48.4%","163","","241","","404","","604","50.3%",""
"Mudbutton Cursetosser","B","U","85568","4.95","15238","6.30","63302","65.6%","54.8%","11406","60.6%","14767","55.1%","26173","57.5%","35779","52.4%","5.1pp"
"Nameless Inversion","B","U","50458","3.06","17107","3.55","99660","88.2%","54.8%","17567","55.5%","24221","56.9%","41788","56.3%","55654","53.3%","3.0pp"
"Nightmare Sower","B","U","88486","5.18","12218","7.16","30949","41.1%","49.7%","5255","48.8%","8165","52.9%","13420","51.3%","17667","48.5%","2.8pp"
"Perfect Intimidation","B","U","115184","6.70","12193","10.20","8101","10.6%","47.6%","1343","44.7%","1943","48.8%","3286","47.1%","4824","47.9%","-0.8pp"
"Requiting Hex","B","U","83459","4.71","13177","6.35","51709","62.8%","52.2%","8948","52.6%","12465","52.9%","21413","52.8%","30319","51.8%","1.0pp"
"Retched Wretch","B","U","95251","5.47","13707","7.54","48067","56.3%","52.8%","8492","52.4%","11587","53.8%","20079","53.2%","27258","52.1%","1.1pp"
"Scarblade Scout","B","C","234928","5.18","46945","6.64","237070","78.2%","56.5%","42790","58.4%","53116","56.8%","95906","57.5%","138053","55.6%","1.8pp"
"Scarblade's Malice","B","C","288305","6.52","35232","9.55","87554","39.3%","53.2%","14646","52.1%","20814","55.5%","35460","54.1%","52140","52.6%","1.5pp"
"Shimmercreep","B","U","92671","5.08","17077","6.82","59586","56.1%","51.7%","9879","49.9%","15853","57.1%","25732","54.3%","33310","49.4%","4.9pp"
"Taster of Wares","B","R","16638","2.78","6280","3.02","41829","82.0%","55.8%","7316","60.5%","10387","60.6%","17703","60.6%","23310","51.7%","8.9pp"
"Twilight Diviner","B","R","19673","3.05","5566","3.58","29987","75.2%","54.4%","5380","55.9%","7249","56.4%","12629","56.2%","16988","52.8%","3.4pp"
"Unbury","B","U","70638","3.98","16759","4.96","86533","81.3%","54.3%","14466","51.5%","21594","57.3%","36060","55.0%","50547","53.7%","1.3pp"
"Ashling, Rekindled","R","R","16325","2.77","6272","3.03","40921","80.3%","55.6%","7452","63.2%","11030","58.5%","18482","60.4%","21660","51.0%","9.4pp"
"Boldwyr Aggressor","R","U","108038","6.31","13762","9.13","22500","26.5%","49.9%","3729","49.7%","5767","52.5%","9496","51.4%","13067","48.8%","2.6pp"
"Boneclub Berserker","R","C","297576","7.38","34428","10.73","60162","27.9%","51.0%","9982","49.1%","14796","51.4%","24778","50.5%","34242","50.8%","-0.3pp"
"Boulder Dash","R","U","69047","3.99","17361","4.85","90774","82.5%","53.6%","15892","53.3%","23977","56.7%","39869","55.4%","50923","52.2%","3.2pp"
"Brambleback Brute","R","C","295212","6.98","36896","10.05","71320","30.9%","51.4%","12444","49.2%","17802","54.2%","30246","52.1%","41207","50.9%","1.3pp"
"Burning Curiosity","R","C","306250","7.29","42742","10.22","82450","30.8%","51.7%","13975","48.2%","21369","54.0%","35344","51.7%","47131","51.7%","-0.0pp"
"Champion of the Path","R","R","18935","3.14","5620","3.59","32154","77.8%","52.7%","5470","52.0%","8963","55.7%","14433","54.3%","16991","50.5%","3.8pp"
"Cinder Strike","R","C","182836","4.09","49425","4.97","275221","87.1%","54.1%","47911","54.1%","73094","56.6%","121005","55.6%","154281","52.9%","2.6pp"
"Collective Inferno","R","R","31412","4.47","4696","6.22","12647","42.3%","49.6%","2077","46.6%","3315","49.3%","5392","48.2%","7293","50.6%","-2.4pp"
"Elder Auntie","R","C","283911","6.66","37980","9.40","105719","44.9%","52.1%","18493","51.3%","25537","52.4%","44030","51.9%","59976","51.9%","0.1pp"
"End-Blaze Epiphany","R","R","15909","2.59","7320","2.77","49550","86.2%","55.8%","8400","58.5%","13076","61.4%","21476","60.3%","28093","52.3%","7.9pp"
"Enraged Flamecaster","R","C","285096","6.65","36272","9.59","94890","41.8%","52.2%","16771","51.8%","25125","53.5%","41896","52.8%","51568","51.3%","1.6pp"
"Explosive Prodigy","R","U","60432","3.60","20269","4.13","115244","85.4%","55.2%","20425","56.1%","31067","59.4%","51492","58.1%","61629","52.5%","5.6pp"
"Feed the Flames","R","C","223747","4.85","43147","6.37","215035","79.9%","53.1%","35795","51.1%","58407","56.4%","94202","54.4%","120912","52.0%","2.4pp"
"Flame-Chain Mauler","R","C","288011","6.62","42825","9.23","138517","51.7%","53.1%","24884","52.6%","36254","53.5%","61138","53.1%","75579","52.9%","0.3pp"
"Flamebraider","R","U","65690","4.01","19931","4.58","109360","81.4%","55.7%","19887","62.7%","29466","56.0%","49353","58.7%","58245","52.9%","5.8pp"
"Flamekin Gildweaver","R","C","267070","5.97","48861","7.82","206791","67.0%","54.7%","35550","55.3%","56662","57.2%","92212","56.5%","111117","52.8%","3.6pp"
"Giantfall","R","U","85026","4.79","14908","6.30","59610","64.3%","52.3%","10002","50.6%","15739","55.2%","25741","53.4%","33918","51.5%","1.9pp"
"Goatnap","R","U","121996","7.45","13459","11.08","4644","5.5%","48.2%","720","43.5%","1123","52.1%","1843","48.7%","2804","47.9%","0.9pp"
"Goliath Daydreamer","R","R","15786","2.66","6124","2.90","37752","81.8%","53.1%","6382","53.9%","10341","55.7%","16723","55.0%","21302","51.5%","3.5pp"
"Gristle Glutton","R","C","280919","6.43","46718","8.62","175961","60.3%","53.3%","31662","53.9%","42948","53.6%","74610","53.7%","99245","52.9%","0.9pp"
"Hexing Squelcher","R","R","20876","3.20","4378","4.02","21486","72.4%","51.2%","3872","50.3%","5275","51.2%","9147","50.8%","12098","51.3%","-0.5pp"
"Impolite Entrance","R","U","120051","7.21","13506","10.65","8266","9.9%","46.3%","1364","42.7%","2055","44.1%","3419","43.6%","4852","48.2%","-4.6pp"
"Kindle the Inner Flame","R","U","107685","6.34","16622","8.60","41536","39.7%","53.7%","6708","51.1%","11355","57.6%","18063","55.2%","22627","51.8%","3.4pp"
"Kulrath Zealot","R","C","247001","5.40","50200","6.97","237978","74.5%","54.8%","41506","53.9%","65179","58.5%","106685","56.7%","127368","52.8%","4.0pp"
"Lasting Tarfire","R","U","109008","6.59","14406","9.27","29163","32.8%","48.9%","5006","44.1%","7280","48.8%","12286","46.9%","16892","50.4%","-3.5pp"
"Lavaleaper","R","R","40344","5.35","4937","8.27","3568","11.3%","48.5%","551","45.4%","944","50.2%","1495","48.4%","2035","48.3%","0.1pp"
"Meek Attack","R","M","24658","5.48","3124","8.41","169","0.9%","","32","","38","","70","","99","",""
"Reckless Ransacking","R","C","313001","7.82","35220","11.45","23624","10.7%","49.6%","3897","49.1%","5859","51.0%","9756","50.2%","13876","49.2%","1.1pp"
"Scuzzback Scrounger","R","R","19975","3.10","6045","3.57","35904","84.6%","53.6%","6556","57.2%","9079","53.5%","15635","55.0%","19967","52.3%","2.8pp"
"Sear","R","U","48379","2.95","17447","3.39","104398","90.4%","54.3%","18222","55.2%","28010","57.6%","46232","56.7%","58186","52.3%","4.3pp"
"Sizzling Changeling","R","U","75759","4.22","17809","5.25","93705","83.0%","53.6%","16377","53.3%","24523","54.6%","40900","54.1%","51241","52.9%","1.2pp"
"Soul Immolation","R","M","6902","2.24","3669","2.33","27359","86.9%","56.4%","4643","58.2%","7455","66.0%","12098","63.0%","15279","51.2%","11.8pp"
"Soulbright Seeker","R","U","93819","5.36","17348","6.99","68926","63.0%","54.4%","12028","56.5%","18485","54.0%","30513","55.0%","37370","53.6%","1.4pp"
"Sourbread Auntie","R","U","84068","4.93","16414","6.26","69792","67.4%","54.2%","11948","53.3%","17384","56.7%","29332","55.3%","38977","53.0%","2.4pp"
"Spinerock Tyrant","R","M","5253","1.76","2951","1.82","24129","88.0%","55.6%","4061","61.2%","6862","62.4%","10923","61.9%","13375","50.4%","11.5pp"
"Squawkroaster","R","U","96721","5.47","14348","7.61","43713","49.0%","50.9%","7295","50.2%","11939","53.0%","19234","51.9%","24041","49.9%","2.0pp"
"Sting-Slinger","R","U","97634","5.61","15058","7.64","52585","56.2%","52.4%","8994","50.6%","12724","53.1%","21718","52.0%","30035","52.4%","-0.3pp"
"Tweeze","R","C","208397","4.53","43076","5.88","223134","82.6%","53.5%","38553","52.1%","59067","56.2%","97620","54.6%","125554","52.6%","2.0pp"
"Warren Torchmaster","R","U","103068","5.92","14833","8.19","46372","50.5%","51.9%","8345","50.5%","10813","51.5%","19158","51.0%","26652","52.3%","-1.3pp"
"Assert Perfection","G","C","181318","3.92","50023","4.81","289819","89.0%","56.1%","48487","56.2%","71308","59.2%","119795","58.0%","170089","54.8%","3.2pp"
"Aurora Awakener","G","M","5085","1.71","3331","1.72","26134","90.7%","54.7%","4510","56.3%","7001","63.2%","11511","60.5%","14479","50.0%","10.5pp"
"Bloom Tender","G","M","7429","2.19","2858","2.36","17486","81.2%","52.3%","3176","57.2%","4104","52.2%","7280","54.4%","10078","50.8%","3.6pp"
"Blossoming Defense","G","U","85495","4.62","16910","6.06","85199","79.1%","55.0%","14227","53.8%","20081","56.7%","34308","55.5%","50923","54.7%","0.8pp"
"Bristlebane Battler","G","R","10549","1.97","5276","2.09","41146","88.0%","56.3%","7424","63.6%","9849","56.9%","17273","59.8%","23453","53.5%","6.2pp"
"Bristlebane Outrider","G","U","77293","4.38","16126","5.53","75271","72.2%","55.3%","12663","55.2%","18251","56.9%","30914","56.2%","43646","54.5%","1.8pp"
"Celestial Reunion","G","M","15114","3.73","2714","4.83","8652","48.5%","53.3%","1433","50.6%","2115","55.6%","3548","53.6%","5112","53.1%","0.4pp"
"Champions of the Perfect","G","R","10650","2.03","5241","2.13","41040","85.2%","56.7%","7142","61.8%","10602","60.3%","17744","60.9%","22207","52.7%","8.2pp"
"Chomping Changeling","G","U","88901","4.84","12254","6.87","42294","55.5%","51.4%","7364","46.4%","9850","51.5%","17214","49.3%","24453","52.5%","-3.2pp"
